player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Najee Harris,57121,HB,PIT,17,1.7,13,77.4,12.5,1,8,0,8.9,4,16,25,1,59.0,76.0,73.5,64.4,61.9,1.7,7,0,19,23.5,99,422,1,41,70.4,297,3.8,16,103.4,53,3,5.0,21,229,203,5.0,5.6,0.77
Greg Dulcich,84068,TE,DEN,10,12.7,3,64.7,40.0,2,5,1,8.3,3,19,10,0,62.9,77.4,60.4,27.7,67.6,33.5,116,3,39,3.5,12,346,1,33,91.3,316,58.1,201,78.1,51,2,8.4,29,411,147,4.5,12.5,1.3
Dalvin Cook,11796,HB,MIN,17,-0.5,10,76.5,14.3,1,7,0,9.3,4,16,18,1,51.4,54.4,67.4,46.9,61.5,8.2,45,0,64,24.5,134,548,1,39,72.1,395,1.3,7,103.0,51,2,6.4,35,295,332,8.5,7.6,0.75
DJ Chark Jr.,47702,WR,DET,11,15.9,3,58.8,50.0,8,16,0,9.1,3,24,11,0,57.8,76.5,69.6,,69.6,0.0,0,1,51,0.0,0,351,0,30,97.2,341,25.4,89,103.6,51,3,74.6,262,502,138,4.6,16.7,1.47
Allen Robinson II,8696,WR,LA,10,10.1,2,64.7,53.3,8,15,0,5.7,2,23,26,0,69.5,77.0,65.8,67.6,64.8,0.0,0,1,29,0.5,2,375,1,33,97.1,364,33.6,126,95.1,51,3,66.4,249,339,71,2.2,10.3,0.93
Tony Pollard,27126,HB,DAL,16,1.5,3,78.0,0.0,0,2,0,2.5,1,18,9,0,82.2,90.8,89.5,75.3,75.7,0.0,0,0,68,17.7,56,316,0,39,77.5,245,7.6,24,117.6,50,3,11.4,36,371,347,8.9,9.5,1.51
Mike Gesicki,47153,TE,MIA,17,10.4,1,64.0,22.2,2,9,0,5.9,2,19,17,0,68.8,76.8,59.9,54.9,61.7,26.4,104,2,32,5.1,20,394,1,32,89.8,354,51.0,201,102.3,50,5,21.8,86,362,98,3.1,11.3,1.02
Nelson Agholor,9453,WR,NE,16,12.1,4,62.0,28.6,2,7,0,11.4,4,12,19,2,49.8,20.6,56.4,76.5,57.7,0.0,0,3,44,1.3,4,313,0,31,94.2,295,30.0,94,72.3,50,2,69.6,218,362,145,4.7,11.7,1.23
Hunter Renfrow,47509,WR,LV,10,6.5,7,73.5,75.0,3,4,0,0.0,0,18,23,3,90.0,21.4,65.6,,64.8,0.0,0,4,27,0.0,0,308,0,36,94.8,292,86.0,265,71.0,49,2,13.6,42,330,161,4.5,9.2,1.13
Rex Burkhead,7971,HB,HST,16,1.7,2,75.5,25.0,1,4,0,2.6,1,8,13,0,81.5,82.5,59.1,47.5,61.9,0.0,0,1,17,13.1,30,229,0,37,82.5,189,15.3,35,80.7,49,1,8.3,19,204,223,6.0,5.5,1.08
Jordan Akins,47050,TE,HST,15,8.5,6,75.5,62.5,5,8,1,2.6,1,23,13,1,81.8,29.3,72.4,61.3,74.3,47.9,156,2,46,3.1,10,326,2,37,92.9,303,40.2,131,124.1,49,5,12.0,39,495,270,7.3,13.4,1.63
Foster Moreau,47043,TE,LV,15,8.1,3,67.3,36.4,4,11,0,5.7,2,24,23,1,70.1,77.1,61.1,72.0,69.7,39.6,168,2,33,14.9,63,424,4,33,80.9,343,43.9,186,90.5,49,2,14.6,62,420,241,7.3,12.7,1.22
Quez Watkins,61664,WR,PHI,17,9.6,4,67.3,11.1,1,9,0,0.0,0,13,24,1,79.4,30.0,55.1,66.2,56.5,0.0,0,3,53,0.2,1,426,1,33,94.6,403,75.6,322,83.2,49,3,24.4,104,354,151,4.6,10.7,0.88
Randall Cobb,6216,WR,GB,13,10.2,4,70.8,25.0,2,8,0,5.6,2,19,12,1,70.1,79.1,70.1,36.3,71.3,0.0,0,1,40,0.4,1,261,0,34,95.4,249,80.1,209,95.6,48,1,18.8,49,417,182,5.4,12.3,1.67
Trent Sherfield,48021,WR,MIA,17,11.5,1,62.5,62.5,5,8,0,3.2,1,18,17,0,78.4,76.8,63.0,69.0,61.3,0.0,0,2,75,0.2,1,424,3,30,95.0,403,50.7,215,86.9,48,2,48.8,207,417,142,4.7,13.9,1.03
Devin Singletary,40485,HB,BUF,16,0.5,7,80.9,,0,0,0,9.5,4,15,4,0,55.9,51.9,75.9,69.4,56.6,0.0,0,0,22,17.4,82,471,0,38,79.2,373,13.0,61,98.6,47,1,5.9,28,280,259,6.8,7.4,0.75
DeVante Parker,9447,WR,NE,13,16.8,2,66.0,52.6,10,19,0,0.0,0,25,19,0,88.0,76.6,74.1,48.8,74.0,0.0,0,4,43,0.3,1,339,1,31,93.2,316,8.6,29,90.7,47,3,91.4,310,540,105,3.4,17.4,1.71
Terrace Marshall Jr.,84271,WR,CAR,14,12.7,4,59.6,36.8,7,19,0,6.7,2,23,5,2,65.8,26.7,67.7,,66.7,0.3,1,0,43,0.0,0,344,0,28,94.8,326,9.0,31,102.3,47,1,90.7,312,490,143,5.1,17.5,1.5
Michael Carter,57337,HB,NYJ,16,0.6,5,87.2,66.7,4,6,0,2.4,1,12,22,1,82.6,72.7,61.3,30.2,65.4,13.3,44,0,37,17.0,56,330,1,41,80.9,267,4.8,16,92.2,47,0,3.9,13,288,275,6.7,7.0,1.08
Kendrick Bourne,12270,WR,NE,16,10.6,3,74.5,40.0,2,5,1,7.9,3,22,19,2,64.1,23.4,63.6,,67.8,0.0,0,2,41,0.0,0,310,4,35,95.5,296,27.1,84,92.0,47,1,72.9,226,434,144,4.1,12.4,1.47
Devin Duvernay,40006,WR,BLT,14,10.0,2,78.7,60.0,3,5,0,2.6,1,19,3,0,80.8,89.5,67.2,,66.2,0.3,1,1,31,0.0,0,374,0,37,94.1,352,33.4,125,115.2,47,3,66.3,248,407,160,4.3,11.0,1.16
Samaje Perine,11869,HB,CIN,16,-0.3,12,80.9,,0,0,0,5.0,2,11,7,0,72.6,88.9,71.7,72.7,62.3,0.3,1,0,32,16.7,52,311,0,38,76.8,239,9.0,28,120.5,47,4,7.1,22,287,324,8.5,7.6,1.2
A.J. Green,6156,WR,ARZ,15,11.7,2,52.2,50.0,7,14,0,7.7,2,11,1,0,66.6,76.3,55.6,,55.1,0.0,0,3,77,0.0,0,384,3,24,94.3,362,13.0,50,54.3,46,2,87.0,334,236,58,2.4,9.8,0.65
Isaiah Hodgins,52130,WR,NYG,10,9.3,4,82.2,66.7,6,9,0,0.0,0,24,21,1,90.1,29.7,76.6,,75.8,0.0,0,1,29,0.0,0,277,0,37,94.6,262,13.4,37,123.3,45,4,86.6,240,392,94,2.5,10.6,1.5
Chigoziem Okonkwo,84000,TE,TEN,17,8.0,7,71.1,62.5,5,8,0,8.6,3,22,31,0,61.2,77.6,75.4,67.6,84.6,43.8,85,0,48,7.2,14,194,3,32,88.7,172,34.5,67,125.1,45,3,13.9,27,449,250,7.8,14.0,2.61
Nick Westbrook-Ikhine,47861,WR,TEN,17,13.7,2,55.6,30.0,6,20,0,10.7,3,18,31,0,55.1,75.9,59.8,38.3,57.9,0.0,0,2,63,0.2,1,443,2,25,94.6,419,55.3,245,88.8,45,3,44.5,197,397,108,4.3,15.9,0.95
Van Jefferson,47447,WR,LA,11,16.6,1,54.5,37.5,3,8,0,4.0,1,20,26,0,74.9,75.7,68.4,,67.7,0.3,1,3,39,0.0,0,310,0,24,96.5,299,29.0,90,76.8,44,3,70.6,219,369,34,1.4,15.4,1.23
Tyquan Thornton,78092,WR,NE,13,14.9,1,51.2,20.0,1,5,0,12.0,3,13,19,0,49.5,75.9,55.2,,54.3,0.0,0,2,29,0.0,0,348,0,22,93.7,326,24.1,84,64.8,43,2,75.9,264,247,66,3.0,11.2,0.76
Robbie Chosen,11254,WR,ARZ,16,14.6,0,46.5,22.2,2,9,0,4.8,1,10,1,1,70.5,24.3,51.2,,52.6,0.0,0,1,75,0.0,0,343,1,20,94.2,323,14.3,49,66.2,43,1,85.7,294,282,97,4.9,14.1,0.87
Julio Jones,6158,WR,TB,10,15.1,2,55.8,28.6,2,7,0,0.0,0,13,30,0,85.7,77.0,65.1,,63.7,0.0,0,0,48,0.0,0,264,0,24,92.8,245,27.7,73,93.1,43,2,72.3,191,299,123,5.1,12.5,1.22
Travis Etienne Jr.,57185,HB,JAX,17,-0.5,1,81.4,0.0,0,1,0,7.9,3,16,15,2,64.1,47.9,72.1,49.3,49.8,0.0,0,0,30,17.7,72,406,0,35,77.8,316,3.2,13,97.3,43,0,6.7,27,316,357,10.2,9.0,1.0
Harrison Bryant,26394,TE,CLV,17,6.0,6,73.8,50.0,3,6,0,11.4,4,12,8,0,50.6,77.1,59.3,76.8,54.9,45.6,136,0,30,9.7,29,298,0,31,83.6,249,38.9,116,95.2,42,1,13.4,40,239,112,3.6,7.7,0.96
Darren Waller,9637,TE,LV,9,14.0,0,66.7,42.9,3,7,1,6.7,2,18,23,0,66.6,76.3,72.4,36.0,74.5,17.4,46,2,34,1.9,5,265,2,28,92.8,246,61.9,164,100.1,42,3,20.0,53,388,77,2.8,13.9,1.58
Kareem Hunt,11841,HB,CLV,17,-0.4,12,85.4,66.7,2,3,0,5.4,2,11,8,0,72.0,73.7,67.0,54.6,66.4,7.5,25,0,24,17.7,59,334,1,35,76.0,254,4.8,16,96.1,41,1,6.9,23,210,236,6.7,6.0,0.83
Scott Miller,47481,WR,TB,14,13.0,1,57.5,35.7,5,14,0,4.2,1,8,30,0,72.8,75.4,55.9,,55.4,0.0,0,0,23,0.0,0,200,1,23,94.5,189,23.5,47,69.3,40,0,76.5,153,185,36,1.6,8.0,0.98
Marquise Goodwin,7859,WR,SEA,13,11.3,3,69.2,50.0,4,8,0,6.9,2,18,29,0,65.8,76.7,64.5,65.8,64.5,0.3,1,1,38,0.3,1,318,1,27,94.0,299,58.8,187,124.6,39,4,40.3,128,387,120,4.4,14.3,1.29
Derrick Henry,10679,HB,TEN,16,-0.1,6,84.6,66.7,2,3,0,10.8,4,11,31,2,54.3,46.9,85.9,66.9,46.8,0.4,1,0,69,21.1,56,265,1,33,72.1,191,2.3,6,109.2,39,0,5.7,15,398,397,12.0,12.1,2.08
J.D. McKissic,11047,HB,WAS,8,1.3,1,69.2,0.0,0,3,0,10.0,3,7,32,0,57.2,80.9,54.2,43.7,54.4,0.0,0,2,14,12.8,24,187,0,27,82.4,154,16.0,30,56.9,39,0,11.8,22,173,152,5.6,6.4,1.12
Raheem Mostert,9783,HB,MIA,16,1.0,12,79.5,50.0,1,2,0,6.1,2,11,17,0,68.1,82.6,75.7,54.1,60.8,0.0,0,1,25,9.5,32,338,0,31,87.0,294,16.3,55,94.7,39,2,6.5,22,202,188,6.1,6.5,0.69
David Montgomery,45719,HB,CHI,16,1.1,10,87.2,50.0,1,2,0,2.9,1,10,6,1,80.5,69.0,67.9,57.4,64.0,0.0,0,1,32,15.8,54,341,0,34,79.2,270,9.4,32,98.3,39,1,8.2,28,316,288,8.5,9.3,1.17
Trey McBride,75916,TE,ARZ,15,6.1,1,74.4,42.9,3,7,0,3.3,1,12,1,1,77.8,27.8,50.9,81.2,53.6,46.8,170,0,29,7.4,27,363,4,29,87.3,317,33.3,121,100.9,39,1,10.5,38,265,117,4.0,9.1,0.84
Phillip Dorsett,9462,WR,HST,15,11.5,0,51.3,50.0,2,4,2,9.1,2,11,13,0,59.2,74.9,55.7,,56.6,0.0,0,2,34,0.0,0,306,3,20,94.1,288,19.0,58,59.5,39,1,81.0,248,257,57,2.9,12.9,0.89
Kylen Granson,40630,TE,IND,13,6.2,3,79.5,50.0,2,4,0,6.1,2,17,14,1,61.3,28.8,58.5,47.8,65.1,37.7,97,3,32,4.7,12,257,1,31,89.9,231,51.8,133,66.9,39,0,10.5,27,302,134,4.3,9.7,1.31
AJ Dillon,57165,HB,GB,17,0.1,4,71.8,100.0,2,2,0,15.2,5,9,12,1,39.8,79.5,81.4,70.3,50.6,2.5,8,0,17,14.3,45,315,0,28,80.0,252,4.1,13,83.9,39,0,5.7,18,206,206,7.4,7.4,0.82
Shi Smith,61643,WR,CAR,16,8.8,4,57.9,25.0,2,8,0,8.3,2,14,5,1,61.3,27.4,52.1,,53.0,0.3,1,3,38,0.0,0,338,2,22,95.0,321,78.7,266,67.4,38,2,21.0,71,296,95,4.3,13.5,0.92
Will Dissly,30762,TE,SEA,15,5.3,4,89.5,66.7,2,3,0,5.6,2,20,29,0,70.1,77.5,70.8,65.6,70.8,64.2,201,0,38,14.4,45,313,1,34,81.2,254,20.8,65,131.3,38,3,8.6,27,349,186,5.5,10.3,1.37
Equanimeous St. Brown,47967,WR,CHI,16,12.8,0,55.3,28.6,2,7,0,4.5,1,14,6,1,71.3,76.5,64.2,80.5,60.9,2.0,6,3,56,2.6,8,306,0,21,91.5,280,30.7,94,59.4,38,1,67.3,206,323,98,4.7,15.4,1.15
Jonnu Smith,11855,TE,NE,14,3.4,11,73.0,37.5,3,8,0,0.0,0,9,19,0,86.5,25.6,52.9,71.2,72.1,59.5,125,1,53,13.8,29,210,1,27,81.4,171,27.6,58,79.2,37,0,9.0,19,245,202,7.5,9.1,1.43
Nyheim Hines,48103,HB,BUF,16,3.0,7,81.1,50.0,1,2,0,6.3,2,11,4,0,67.3,70.7,63.3,71.0,77.8,1.4,2,0,22,4.8,7,147,0,30,92.5,136,25.2,37,102.8,37,1,10.9,16,241,198,6.6,8.0,1.77
Jarvis Landry,8698,WR,NO,9,9.6,6,67.6,50.0,3,6,0,0.0,0,12,20,1,86.5,77.8,67.3,,66.5,0.9,2,2,40,0.0,0,221,1,25,93.7,207,70.1,155,75.5,37,1,29.0,64,272,62,2.5,10.9,1.31
Jeff Wilson Jr.,29413,HB,MIA,16,2.1,3,61.1,50.0,1,2,0,4.3,1,7,17,1,72.3,49.8,66.9,36.9,50.6,0.7,2,1,16,9.6,29,301,1,22,84.1,253,13.3,40,72.1,36,1,11.0,33,185,153,7.0,8.4,0.73
Dante Pettis,48113,WR,CHI,17,10.2,3,52.8,22.2,2,9,0,13.6,3,9,6,0,49.5,84.5,53.3,75.3,53.5,0.3,1,1,51,0.6,2,327,3,19,94.2,308,43.7,143,90.6,36,3,56.0,183,245,62,3.3,12.9,0.8
Dameon Pierce,83659,HB,HST,13,-0.6,13,83.3,,0,0,1,11.8,4,7,13,0,50.6,46.0,78.9,32.3,55.4,0.0,0,1,16,21.1,55,261,1,30,73.6,192,3.8,10,83.4,36,1,4.6,12,165,200,6.7,5.5,0.86
Jelani Woods,60509,TE,IND,15,10.7,2,69.4,57.1,4,7,0,7.4,2,16,14,1,64.1,26.2,64.9,33.1,68.0,40.9,92,1,36,2.7,6,225,0,25,92.0,207,38.7,87,112.3,36,3,20.4,46,312,114,4.6,12.5,1.51
Cameron Brate,9207,TE,TB,11,7.1,4,57.1,25.0,2,8,0,9.1,2,8,30,0,58.1,74.4,53.2,79.1,54.4,24.5,63,1,21,1.6,4,257,1,20,93.8,241,54.5,140,58.5,35,0,21.0,54,174,71,3.6,8.7,0.72
Tutu Atwell,77965,WR,LA,13,17.9,2,51.4,57.1,4,7,0,5.3,1,11,26,0,68.7,77.0,70.1,,70.2,0.5,1,1,62,0.0,0,186,0,18,95.7,178,54.3,101,78.0,35,1,44.6,83,298,66,3.7,16.6,1.67
Irv Smith Jr.,42060,TE,MIN,8,5.1,2,73.5,25.0,1,4,0,3.8,1,9,18,1,74.2,25.9,56.6,44.4,56.6,60.2,127,1,17,10.0,21,211,1,25,84.4,178,20.9,44,93.0,34,2,18.5,39,182,98,3.9,7.3,1.02
Kenneth Walker III,97199,HB,SEA,15,-2.1,9,79.4,100.0,1,1,0,3.6,1,6,29,0,76.1,91.0,76.7,32.0,56.0,0.0,0,1,33,16.5,52,316,1,27,78.2,247,7.3,23,74.6,34,0,13.0,41,165,224,8.3,6.1,0.67
Rashid Shaheed,63707,WR,NO,12,11.6,0,82.4,0.0,0,1,0,0.0,0,18,20,1,86.9,89.8,80.8,,78.6,0.0,0,0,68,0.0,0,193,0,28,97.4,188,25.9,50,138.4,34,2,73.6,142,487,173,6.2,17.4,2.59
Deon Jackson,57189,HB,IND,12,-0.4,5,88.2,,0,0,0,3.2,1,10,14,0,77.3,61.2,62.9,53.1,69.3,0.0,0,1,27,16.0,28,175,0,30,81.1,142,1.7,3,89.8,34,1,10.3,18,209,231,7.7,7.0,1.47
Noah Gray,60878,TE,KC,17,5.3,4,82.4,25.0,1,4,0,3.4,1,14,16,0,76.7,77.6,63.7,40.6,63.7,67.1,222,0,27,11.2,37,331,1,28,85.5,283,20.8,69,113.1,34,1,11.8,39,299,182,6.5,10.7,1.06
Jonathan Taylor,57488,HB,IND,11,-2.1,6,82.4,0.0,0,1,0,6.7,2,4,14,0,67.3,53.6,67.6,28.5,57.7,0.0,0,1,19,12.7,39,307,0,28,83.4,256,2.6,8,71.9,34,0,3.6,11,143,210,7.5,5.1,0.56
Mecole Hardman Jr.,42683,WR,KC,8,8.3,2,75.8,100.0,2,2,0,7.4,2,14,16,0,52.9,80.5,67.9,,65.8,0.5,1,0,36,0.0,0,219,0,25,91.3,200,52.1,114,142.3,33,4,45.7,100,297,164,6.6,11.9,1.49
Nick Chubb,45783,HB,CLV,17,0.6,9,81.8,100.0,2,2,0,3.6,1,12,8,0,76.1,87.7,90.3,61.8,58.5,2.2,7,0,26,16.0,52,324,0,27,78.4,254,3.4,11,106.9,33,1,10.5,34,239,261,9.7,8.9,0.94
Daniel Bellinger,84041,TE,NYG,12,4.2,0,90.9,100.0,3,3,0,3.2,1,14,21,1,78.4,27.9,61.3,52.1,58.6,58.3,189,0,24,8.3,27,324,2,30,86.1,279,24.4,79,120.8,33,2,15.4,50,269,154,5.1,9.0,0.96
James Cook,83666,HB,BUF,15,2.3,4,63.6,0.0,0,2,0,8.7,2,5,4,0,59.2,65.0,78.2,54.6,71.8,0.0,0,1,41,8.9,13,146,1,21,86.3,126,8.2,12,75.3,33,1,12.3,18,180,140,6.7,8.6,1.43
Marquez Callaway,42295,WR,NO,13,12.5,1,50.0,40.0,4,10,0,11.1,2,11,20,0,52.8,77.1,59.7,,58.8,0.0,0,2,33,0.0,0,197,0,16,95.4,188,7.1,14,48.7,32,1,92.9,183,158,39,2.4,9.9,0.84
David Bell,97989,WR,CLV,16,6.6,2,75.0,44.4,4,9,0,7.7,2,7,8,0,63.4,76.0,52.5,69.2,52.1,0.0,0,3,20,0.9,3,327,0,24,93.3,305,72.2,236,53.4,32,0,27.8,91,214,74,3.1,8.9,0.7
Skyy Moore,97116,WR,KC,15,8.8,7,68.8,33.3,1,3,0,4.3,1,13,16,0,72.1,83.3,70.9,,70.0,1.1,2,3,30,0.0,0,181,0,22,92.3,167,49.2,89,52.9,32,0,49.2,89,250,146,6.6,11.4,1.5
Laviska Shenault Jr.,61220,WR,CAR,12,-0.8,15,84.4,50.0,1,2,0,3.6,1,10,5,0,75.5,78.5,85.0,,86.5,8.2,8,0,67,0.0,0,97,1,27,96.9,94,51.5,50,112.5,32,1,39.2,38,272,335,12.4,10.1,2.89
Justin Watson,66915,WR,KC,17,20.3,0,46.9,25.0,1,4,0,21.1,4,12,16,0,29.7,78.1,52.7,83.1,53.1,0.6,2,1,67,0.6,2,315,1,15,93.7,295,32.1,101,90.0,32,2,67.3,212,315,55,3.7,21.0,1.07
Colby Parkinson,52266,TE,SEA,17,8.4,0,78.1,40.0,2,5,0,0.0,0,14,29,0,85.7,75.5,70.5,73.7,69.2,51.7,125,0,39,9.9,24,242,2,25,85.5,207,32.6,79,129.4,32,2,12.8,31,322,149,6.0,12.9,1.56
Ameer Abdullah,9487,HB,LV,15,2.8,2,78.1,0.0,0,2,0,0.0,0,8,23,0,86.1,83.8,66.4,29.8,81.1,0.0,0,0,23,17.2,29,169,1,25,79.3,134,1.8,3,104.6,32,1,5.3,9,211,199,8.0,8.4,1.57
Jaylen Warren,98692,HB,PIT,16,-0.9,10,87.5,100.0,2,2,0,6.7,2,14,25,0,67.5,63.8,73.8,43.4,79.8,5.2,12,0,26,22.7,53,233,0,28,73.8,172,4.3,10,94.5,32,0,3.4,8,214,236,8.4,7.6,1.24
Kendall Hinton,34045,WR,DEN,12,8.7,3,77.4,,0,0,0,11.1,3,14,10,0,41.4,78.3,58.5,,59.1,0.0,0,0,35,0.0,0,314,0,24,91.1,286,52.2,164,108.4,31,0,47.8,150,311,135,5.6,13.0,1.09
Cordarrelle Patterson,7810,HB,ATL,13,2.0,4,67.7,50.0,2,4,0,4.5,1,6,2,0,72.1,76.5,81.0,59.5,65.6,0.5,1,2,16,12.7,26,205,0,21,82.9,170,15.1,31,48.1,31,0,18.5,38,122,120,5.7,5.8,0.72
Braxton Berrios,47961,WR,NYJ,16,6.7,1,58.1,66.7,4,6,0,10.0,2,8,22,0,70.7,70.3,62.8,,60.2,0.5,1,1,25,0.0,0,189,0,18,95.2,180,60.8,115,56.5,31,0,37.0,70,145,95,5.3,8.1,0.81
Tommy Tremble,84025,TE,CAR,17,8.6,2,61.3,33.3,1,3,0,9.5,2,9,5,0,56.9,24.4,49.5,81.0,45.8,76.3,209,1,29,3.6,10,274,2,19,89.8,246,16.4,45,95.4,31,3,5.8,16,174,68,3.6,9.2,0.71
Latavius Murray,7962,HB,DEN,13,-1.9,4,87.1,,0,0,0,0.0,0,4,10,0,87.3,90.5,82.5,43.6,65.6,0.8,2,0,15,17.8,44,247,1,27,77.3,191,5.3,13,84.4,31,0,3.6,9,132,188,7.0,4.9,0.69
Brandon Powell,48036,WR,LA,17,1.4,1,77.4,50.0,1,2,0,0.0,0,7,26,0,85.7,90.3,65.8,74.3,65.8,0.7,1,0,16,2.6,4,152,0,24,95.4,145,52.0,79,87.6,31,0,38.8,59,156,184,7.7,6.5,1.08
Eno Benjamin,57136,HB,NO,14,-1.3,11,83.3,50.0,1,2,1,7.4,2,10,20,0,64.1,87.9,72.2,57.5,62.3,0.0,0,0,22,9.4,22,233,2,25,83.7,195,14.2,33,93.5,30,0,7.3,17,193,238,9.5,7.7,0.99
Jamal Agnew,11920,WR,JAX,14,5.8,2,76.7,50.0,1,2,0,11.5,3,9,15,0,51.8,89.9,72.4,68.8,69.0,0.0,0,0,24,1.1,1,93,0,23,92.5,86,51.6,48,125.3,30,3,47.3,44,187,133,5.8,8.1,2.17
Melvin Gordon III,9448,HB,DEN,10,0.5,1,83.3,,0,0,0,10.7,3,11,10,1,52.7,22.8,49.1,39.9,50.5,0.0,0,0,24,12.0,22,183,2,25,83.6,153,5.5,10,97.6,30,0,2.2,4,223,206,8.2,8.9,1.46
Breece Hall,97636,HB,NYJ,7,5.3,8,63.3,0.0,0,2,0,20.8,5,8,22,1,29.4,62.9,69.8,68.9,48.8,8.6,12,1,79,15.8,22,139,0,19,78.4,109,6.5,9,82.4,30,1,8.6,12,218,146,7.7,11.5,2.0
Wan'Dale Robinson,101735,WR,NYG,6,6.1,3,76.7,50.0,4,8,0,8.0,2,13,21,0,50.6,75.8,72.0,,70.9,0.0,0,0,19,0.0,0,140,0,23,92.1,129,80.7,113,108.6,30,1,19.3,27,227,127,5.5,9.9,1.76
Ian Thomas,42130,TE,CAR,17,1.8,4,72.4,0.0,0,3,0,8.7,2,8,5,0,49.3,74.9,49.6,66.6,54.7,84.0,204,0,50,23.0,56,243,2,21,72.4,176,11.1,27,90.7,29,0,2.1,5,197,184,8.8,9.4,1.12
Kenneth Gainwell,77737,HB,PHI,17,1.0,5,82.1,100.0,1,1,0,11.5,3,7,24,0,52.9,84.9,57.0,49.0,49.8,1.7,4,1,20,14.5,35,241,0,23,80.1,193,5.4,13,77.1,28,0,8.7,21,170,147,6.4,7.4,0.88
Dontrell Hilliard,45691,HB,TEN,12,1.8,1,75.0,50.0,1,2,0,12.5,3,8,31,0,50.6,81.2,67.1,56.7,59.3,5.1,8,0,31,13.4,21,157,0,21,82.8,130,12.1,19,130.5,28,4,10.8,17,177,158,7.5,8.4,1.36
Rashod Bateman,84296,WR,BLT,6,13.2,3,53.6,0.0,0,1,0,25.0,5,7,3,1,28.3,22.4,61.6,,61.1,0.0,0,1,75,0.0,0,127,0,15,94.5,120,14.2,18,98.1,28,2,85.8,109,285,137,9.1,19.0,2.38
Mo Alie-Cox,12078,TE,IND,17,6.0,4,70.4,75.0,3,4,0,5.0,1,9,14,1,69.6,23.9,48.2,65.7,48.0,56.2,181,0,34,11.5,37,322,1,19,85.4,275,33.2,107,126.9,27,3,9.9,32,189,100,5.3,9.9,0.69
Brevin Jordan,77887,TE,HST,11,7.7,2,51.9,50.0,2,4,0,6.7,1,7,13,0,64.4,72.7,53.7,55.3,58.9,51.2,86,2,20,12.5,21,168,2,14,83.9,141,31.0,52,34.2,27,0,14.9,25,128,78,5.6,9.1,0.91
Sammy Watkins,8639,WR,BLT,12,13.2,1,59.3,40.0,2,5,1,11.1,2,11,3,1,52.8,22.8,62.8,,62.3,0.0,0,0,55,0.0,0,216,1,16,94.0,203,13.0,28,101.6,27,0,87.0,188,325,126,7.9,20.3,1.6
JaMycal Hasty,25582,HB,JAX,15,-1.6,5,76.9,50.0,1,2,0,9.1,2,7,15,0,58.1,84.1,72.7,73.9,69.7,0.0,0,0,28,19.7,30,152,1,20,79.6,121,7.9,12,99.2,26,1,13.8,21,126,136,6.8,6.3,1.04
C.J. Uzomah,9590,TE,NYJ,15,6.6,4,80.8,100.0,4,4,0,4.5,1,10,22,0,71.3,74.6,62.3,53.1,60.8,62.0,165,0,40,14.3,38,266,2,21,84.6,225,27.1,72,129.5,26,2,9.8,26,232,109,5.2,11.0,1.03
Miles Sanders,40555,HB,PHI,17,0.8,5,76.9,,0,0,0,9.1,2,2,24,1,58.1,73.9,74.0,46.0,35.5,0.0,0,0,16,11.5,37,322,0,20,83.5,269,6.2,20,78.7,26,0,8.4,27,78,103,5.2,3.9,0.29
Tre'Quan Smith,48228,WR,NO,14,13.0,3,73.1,66.7,4,6,0,5.0,1,14,20,0,70.5,74.4,69.0,66.2,69.1,0.5,1,2,48,0.5,1,190,0,19,93.7,178,62.1,118,88.3,26,1,37.4,71,278,62,3.3,14.6,1.56
Denzel Mims,47800,WR,NYJ,10,12.7,4,44.0,25.0,2,8,0,15.4,2,7,22,0,43.8,71.5,59.8,,60.1,0.6,1,1,63,0.0,0,167,2,11,98.2,164,22.8,38,53.1,25,0,76.6,128,186,78,7.1,16.9,1.13
Dare Ogunbowale,12329,HB,HST,11,-0.8,4,83.3,100.0,1,1,0,0.0,0,5,13,0,84.5,83.8,65.0,89.6,67.8,0.0,0,1,23,17.7,23,130,0,20,76.9,100,9.2,12,67.4,24,0,8.5,11,104,131,6.6,5.2,1.04
Kenyan Drake,10707,HB,BLT,12,-0.1,1,70.8,0.0,0,1,0,22.7,5,7,3,0,29.0,69.3,53.1,45.1,46.2,1.0,2,1,15,17.2,36,209,0,17,77.5,162,14.4,30,73.1,24,1,3.8,8,89,127,7.5,5.2,0.55
Matt Breida,12271,HB,NYG,17,2.0,1,83.3,100.0,3,3,0,4.8,1,5,21,0,70.5,84.4,66.8,67.4,57.5,5.7,9,0,16,11.3,18,159,0,20,83.0,132,6.9,11,87.2,24,0,3.8,6,118,100,5.0,5.9,0.89
Eric Saubert,11929,TE,DEN,17,7.9,3,65.2,33.3,1,3,0,11.8,2,6,10,0,51.2,74.3,50.4,55.1,49.0,53.6,118,1,25,7.7,17,220,3,15,85.9,189,39.5,87,79.6,23,1,6.8,15,148,76,5.1,9.9,0.78
