player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Stephon Gilmore,7016,CB,MIN,16,10,0,65.9,0,1,18,0,0,59.2,62.2,88.0,58.8,72.6,60.5,0,0,0,1,27,13.2,9,9,5,98.7,58,0,0,106,738,611,904,7,0,0,7,0,5,897,1,292,48,18,49,1,88,0,5,581,250,10.0
Bobby Wagner,7050,LB,WAS,20,42,0,68.9,0,1,32,3,0,63.8,88.3,70.8,90.9,91.2,86.3,6,18,0,0,32,5.7,9,3,2,99.6,31,4,0,1169,2,610,1258,24,0,0,24,0,4,1234,115,533,59,56,108,10,45,28,1,353,215,11.4
Lavonte David,7060,LB,TB,18,26,1,84.8,0,3,30,1,0,56.9,67.9,86.2,65.4,77.6,47.6,2,21,0,1,49,15.5,22,4,2,106.4,78,7,0,958,8,621,1149,80,0,0,80,0,2,1069,148,380,101,57,94,4,92,30,3,737,425,9.4
Demario Davis,7079,LB,NO,16,40,0,77.6,0,0,20,0,0,63.4,73.2,68.0,65.6,80.2,63.6,1,6,0,1,23,11.0,16,4,2,91.1,38,2,0,996,3,595,1090,45,0,0,45,0,2,1045,65,430,44,48,89,5,49,9,0,387,247,10.2
Rodney McLeod,7271,S,CLV,17,6,0,60.0,0,0,8,1,1,47.2,50.9,82.7,49.7,61.4,56.0,0,0,0,0,17,15.0,6,6,0,103.6,18,0,0,229,3,304,565,24,0,0,24,0,176,541,13,248,133,10,28,2,30,0,3,131,75,7.3
Tashaun Gipson Sr.,7288,S,SF,5,1,0,0.0,0,0,28,0,0,60.3,63.1,0.0,,75.8,84.5,0,0,0,0,,0.0,0,1,1,39.6,0,0,0,11,2,32,57,2,0,0,2,0,33,55,0,25,9,2,6,0,1,0,0,0,0,
Harrison Smith,7641,S,MIN,17,18,2,69.8,0,0,18,1,0,65.3,67.7,53.1,60.3,75.9,70.7,1,9,0,3,42,10.5,10,5,2,89.7,37,1,0,269,10,636,1062,134,0,0,134,0,562,928,54,372,87,22,67,2,53,11,3,434,204,11.7
Darius Slay,7817,CB,PHI,17,8,0,51.2,3,1,24,1,0,74.2,72.0,63.8,,58.0,69.9,0,0,0,1,51,8.7,6,16,6,81.9,44,0,0,77,809,583,897,6,0,0,6,0,0,891,0,314,5,14,55,3,86,0,4,548,151,12.5
Robert Woods,7822,WR,HST,1,0,0,,0,0,13,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Johnathan Hankins,7830,DI,SEA,17,7,0,,1,0,29,0,0,64.2,35.9,20.6,55.3,36.2,29.2,1,6,0,1,,15.2,5,0,4,0.0,0,1,0,0,0,1,389,389,121,268,0,0,0,0,166,222,0,16,21,3,0,8,0,0,0,
Tyrann Mathieu,7850,S,NO,17,8,0,69.6,0,2,20,1,0,57.8,60.5,87.7,51.2,65.0,46.9,0,3,0,3,50,19.5,15,2,1,72.6,16,0,0,263,0,617,1015,16,0,0,16,0,681,999,9,389,55,9,54,1,23,3,0,359,140,22.4
John Jenkins,7863,DI,LV,17,16,2,,0,0,23,0,0,60.6,53.1,87.6,57.5,49.9,46.7,2,7,0,0,,11.3,6,0,0,0.0,0,2,0,0,0,1,606,606,307,295,0,4,0,0,270,335,0,23,31,3,0,11,0,0,0,
William Gholston,7908,DI,TB,18,4,0,,0,0,30,0,0,66.8,67.0,53.5,65.9,60.4,59.0,2,6,0,0,,8.3,1,0,1,0.0,0,1,0,0,0,0,205,205,3,104,34,64,0,0,104,101,0,5,7,0,0,9,0,0,0,
Jordan Poyer,8000,S,MIA,16,31,0,72.7,0,0,17,0,0,61.4,62.5,23.3,58.8,69.4,73.3,1,1,0,0,33,9.0,10,3,3,130.1,24,0,0,290,7,600,964,33,0,0,33,0,555,931,16,348,79,16,70,0,33,2,3,294,129,12.3
Tony Jefferson,8361,S,LAC,7,6,0,100.0,0,1,27,1,0,69.7,89.0,79.3,99.9,74.2,75.6,0,1,0,0,8,9.1,3,0,1,118.8,8,0,0,60,0,147,261,2,0,0,2,0,173,259,1,113,26,10,24,3,8,1,1,24,19,3.0
Jadeveon Clowney,8636,ED,CAR,14,14,4,100.0,2,0,5,0,0,65.2,70.8,47.2,73.2,63.4,45.3,5,33,0,0,15,17.6,9,0,4,118.8,2,6,0,2,0,49,650,646,0,0,645,1,0,4,346,255,2,24,28,4,2,44,0,30,19,15.0
Khalil Mack,8640,ED,LAC,17,4,6,100.0,0,2,27,1,0,80.3,90.2,80.3,78.9,87.7,47.2,8,35,0,0,11,20.5,8,0,1,112.5,1,9,0,1,0,17,668,667,0,0,664,3,0,1,419,232,0,26,27,1,1,52,0,11,6,11.0
C.J. Mosley,8652,LB,NYJ,4,3,0,100.0,0,0,22,0,0,61.0,74.7,78.7,38.7,81.6,57.0,0,1,0,0,15,15.8,3,0,0,103.1,4,0,0,108,0,44,110,2,0,0,2,0,0,108,3,63,0,6,13,0,4,1,0,35,14,8.8
Jimmie Ward,8665,S,HST,10,17,0,70.7,0,0,13,0,0,75.3,77.1,83.2,46.6,75.6,83.3,0,0,1,2,63,5.5,3,1,1,99.9,29,0,0,119,6,295,461,7,0,0,7,0,144,454,7,159,185,12,35,5,41,0,3,343,173,11.8
DeMarcus Lawrence,8669,ED,DAL,4,4,0,,0,1,9,0,0,60.3,56.8,53.1,53.9,62.4,27.9,2,4,0,0,,33.3,6,0,1,0.0,0,3,0,1,0,3,167,166,0,4,146,16,0,1,89,75,0,7,8,1,0,9,0,0,0,
Kyle Van Noy,8675,ED,BLT,18,9,2,100.0,0,2,3,1,0,65.3,75.8,55.4,74.7,68.4,64.0,10,32,0,0,26,12.8,5,0,3,118.8,8,14,0,31,0,62,696,663,0,0,663,0,0,33,451,183,2,31,25,2,8,56,0,104,48,13.0
Jordan Matthews,8677,TE,CAR,1,0,0,,0,0,5,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
DaQuan Jones,8747,DI,BUF,19,8,1,,0,0,4,0,0,67.2,65.3,65.5,71.5,53.4,26.7,4,19,0,0,,24.2,8,0,2,0.0,0,3,0,1,0,0,629,628,70,530,2,26,0,1,362,267,0,14,17,3,0,26,0,0,0,
Brent Urban,8769,ED,BLT,15,4,2,,0,0,3,0,0,57.1,53.5,83.7,53.5,56.4,65.0,0,4,0,0,,5.0,1,0,0,0.0,0,0,0,0,0,3,209,209,1,125,37,46,0,0,105,101,0,11,15,0,0,4,0,0,0,
Shelby Harris,8869,DI,CLV,14,11,1,100.0,0,1,8,0,0,60.5,66.7,72.2,59.7,67.9,62.4,2,17,0,0,12,5.9,2,0,1,116.7,1,2,0,1,0,6,527,526,7,372,3,144,0,1,267,254,0,20,21,4,1,21,0,12,6,12.0
Denico Autry,8982,ED,HST,12,4,2,,2,0,13,1,0,56.4,60.6,51.3,65.2,54.1,56.1,4,16,0,0,,7.7,1,0,2,0.0,0,4,0,1,0,4,351,350,1,12,205,132,0,1,259,88,0,7,8,0,0,24,0,0,0,
Shaquil Barrett,9000,ED,TB,2,1,0,100.0,0,0,30,0,0,90.4,75.9,74.4,52.9,56.6,73.3,0,0,0,0,2,0.0,0,0,0,79.2,1,0,0,0,0,3,17,17,0,0,17,0,0,0,9,5,0,2,2,0,1,0,0,2,1,2.0
C.J. Goodwin,9243,CB,DAL,2,0,0,,0,0,9,0,0,60.2,61.4,99.9,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,4,1,5,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,
Mike Pennel,9316,DI,KC,19,10,0,100.0,0,1,16,0,0,55.1,62.6,67.4,58.5,66.4,76.8,0,5,0,0,21,0.0,0,0,1,118.8,1,3,0,0,0,6,365,365,49,314,0,2,0,0,165,194,0,15,18,1,1,8,0,21,21,21.0
Dante Fowler Jr.,9436,ED,WAS,20,6,0,100.0,1,2,32,0,0,80.4,60.5,37.1,63.6,52.3,28.9,5,34,1,1,9,25.6,11,0,6,62.5,4,11,0,1,0,26,642,641,0,5,611,25,0,1,387,229,0,27,26,6,4,50,0,34,31,8.5
Leonard Williams,9439,DI,SEA,16,10,1,0.0,1,0,29,0,0,72.2,87.1,49.0,72.3,79.5,52.9,15,29,1,1,,12.5,7,0,4,0.0,0,11,0,3,0,16,750,747,27,349,130,241,0,3,473,261,0,41,39,6,1,55,0,0,0,
Arik Armstead,9450,ED,JAX,17,2,1,,2,0,15,0,0,63.8,68.7,42.4,70.0,61.9,45.6,5,29,0,0,,16.7,5,0,4,0.0,0,2,0,1,0,2,569,567,13,66,335,153,0,2,380,187,1,19,23,1,0,36,0,0,0,
Bud Dupree,9455,ED,LAC,18,4,1,100.0,1,1,27,0,0,63.1,46.5,46.6,50.9,48.5,40.2,5,16,0,1,9,17.9,5,0,3,58.3,2,6,0,9,0,20,570,560,0,0,560,0,0,10,364,186,1,18,19,1,2,27,0,15,18,7.5
Shaq Thompson,9458,LB,CAR,4,8,0,93.3,0,0,5,0,0,62.9,67.4,19.4,52.7,73.2,51.0,1,1,0,0,21,16.3,7,0,1,114.2,14,0,0,206,2,116,245,18,0,0,18,0,0,227,17,112,19,16,28,3,15,2,1,91,66,6.5
Mario Edwards Jr.,9468,DI,HST,15,9,1,,0,0,13,2,0,65.7,57.9,32.1,69.2,46.4,44.2,7,20,0,0,,16.1,5,0,4,0.0,0,6,0,1,0,0,519,518,14,414,10,80,0,1,347,172,0,15,17,0,0,33,0,0,0,
Preston Smith,9471,ED,PIT,17,10,0,80.0,0,0,25,1,0,69.3,64.2,61.6,59.3,64.3,76.0,1,12,0,0,20,7.4,2,0,2,99.2,4,5,0,0,0,26,469,468,0,8,426,34,0,1,261,182,1,14,15,1,5,18,0,39,23,9.8
Eddie Goldman,9472,DI,ATL,17,10,0,,0,0,2,0,0,,49.3,48.2,61.5,47.5,26.1,2,7,0,0,,25.0,6,0,2,0.0,0,1,0,2,0,0,330,328,263,65,0,0,0,2,149,181,0,6,8,0,0,10,0,0,0,
Eric Kendricks,9478,LB,DAL,15,40,0,64.9,0,3,9,1,0,62.7,75.2,87.5,78.5,78.3,65.7,1,2,0,2,57,11.7,17,0,0,88.3,24,3,0,844,4,477,918,22,0,0,22,0,3,896,57,384,45,48,88,2,37,6,2,326,258,13.6
Denzel Perryman,9481,LB,LAC,12,11,0,95.0,0,0,27,0,0,61.9,62.3,81.7,83.9,54.1,29.8,2,3,0,0,23,20.6,14,0,0,98.1,19,1,0,316,1,170,343,2,0,0,2,0,0,341,19,154,24,25,43,1,20,6,0,151,95,7.9
Ronald Darby,9483,CB,JAX,13,4,0,71.0,1,0,15,0,0,59.3,60.3,85.6,60.0,60.9,68.6,0,0,0,0,80,10.0,5,4,3,128.8,44,0,0,69,562,410,659,10,0,0,10,0,0,649,1,248,18,9,41,3,62,0,5,605,214,13.8
Jordan Phillips,9485,DI,BUF,12,2,0,,0,0,4,0,0,62.8,34.9,49.7,61.0,28.4,55.1,2,5,0,1,,10.0,1,0,1,0.0,0,1,0,0,0,0,185,185,2,130,1,52,0,0,110,75,0,5,7,0,0,8,0,0,0,
Chris Conley,9509,WR,SF,2,0,0,,0,0,28,0,0,,62.8,64.6,,62.4,68.4,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,
Jordan Hicks,9517,LB,CLV,12,19,0,76.7,0,0,8,0,0,70.0,77.4,52.6,72.4,77.7,64.6,4,6,0,0,32,12.2,10,3,1,102.8,23,2,0,546,4,306,602,18,0,1,17,0,7,584,44,252,27,29,53,3,30,12,0,265,158,11.5
Danielle Hunter,9521,ED,HST,19,7,1,,2,2,13,0,0,71.1,84.6,47.2,81.1,73.2,75.5,15,47,0,0,,11.4,5,0,6,0.0,0,12,0,6,0,7,859,852,0,6,833,13,0,7,560,292,1,39,32,4,0,74,0,0,0,
Carl Davis Jr.,9523,DI,WAS,4,3,0,,0,0,32,0,0,60.0,65.0,80.3,65.6,60.3,72.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,89,89,32,52,0,5,0,0,41,48,0,4,6,0,0,1,0,0,0,
Angelo Blackson,9533,DI,ARZ,1,0,0,,0,0,1,0,0,,66.5,74.1,66.7,61.5,68.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,0,7,0,16,0,0,10,13,0,1,1,0,0,1,0,0,0,
Za'Darius Smith,9555,ED,DET,18,5,1,100.0,1,0,11,0,0,56.4,71.7,57.5,76.6,54.9,28.3,7,50,0,0,13,34.2,13,0,4,118.8,2,10,0,25,0,17,655,629,0,22,549,58,1,26,445,193,0,18,20,2,2,67,0,25,30,12.5
Kwon Alexander,9557,LB,DET,5,6,0,100.0,0,1,11,1,0,45.0,74.3,0.0,56.3,90.6,61.1,1,0,0,0,33,12.5,2,0,1,158.3,3,0,0,90,0,32,94,3,0,0,3,0,0,91,2,60,1,3,8,0,3,1,1,57,21,19.0
Grady Jarrett,9570,DI,ATL,17,13,0,,1,0,2,0,0,63.1,62.1,57.9,60.6,61.5,36.0,9,21,0,0,,15.8,9,0,3,0.0,0,4,0,0,0,6,744,744,87,496,21,140,0,0,463,275,0,28,35,6,0,34,0,0,0,
Bobby McCain,9578,S,MIN,2,2,0,100.0,0,0,18,0,0,46.1,47.6,78.0,55.6,65.9,80.6,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,5,0,28,40,5,0,0,5,0,21,35,3,9,9,0,2,0,1,0,0,12,1,12.0
Michael Burton,9601,FB,DEN,2,0,0,,0,0,10,0,0,,60.0,60.1,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
Quandre Diggs,9633,S,TEN,8,4,0,78.6,0,0,31,0,0,70.6,73.2,90.3,55.4,70.0,87.2,0,1,0,0,30,4.7,2,0,0,138.1,11,0,0,75,3,237,419,6,0,0,6,0,312,413,2,180,23,13,37,0,14,1,2,107,61,9.7
Rakeem Nunez-Roches,9650,DI,NYG,15,25,2,,0,0,21,0,0,52.7,46.8,63.4,53.1,50.2,56.7,3,7,0,0,,7.3,4,0,2,0.0,0,3,0,0,0,1,608,608,32,359,45,172,0,0,305,302,0,19,26,1,0,13,0,0,0,
Neville Hewitt,9836,LB,HST,14,18,0,78.6,0,1,13,0,0,76.8,71.9,33.1,61.0,61.7,50.9,1,0,0,1,12,15.0,9,1,1,80.1,11,0,0,328,4,195,351,2,0,0,2,0,0,349,12,144,15,18,33,0,14,1,1,65,39,5.9
Troy Hill,9881,CB,TB,6,5,0,87.5,0,0,30,0,0,70.6,63.2,15.0,50.2,49.0,65.6,0,0,0,0,29,11.1,4,1,1,96.9,14,0,0,28,1,141,236,5,0,0,5,0,0,231,9,86,202,10,27,1,16,0,0,116,74,8.3
DeShawn Williams,9891,DI,CAR,12,3,0,,0,0,5,0,0,62.1,47.9,85.5,53.8,41.3,43.9,3,12,0,0,,10.0,2,0,0,0.0,0,1,0,0,0,3,338,337,24,190,48,75,0,1,223,112,0,12,15,1,0,16,0,0,0,
Alex Singleton,9994,LB,DEN,3,11,0,81.8,0,0,10,0,0,53.5,62.9,81.1,54.3,73.5,44.2,1,0,0,1,30,19.4,7,0,0,92.0,9,0,0,173,3,88,190,1,0,0,1,0,0,189,21,81,13,11,18,0,11,1,1,87,64,9.7
T.Y. McGill,10156,DI,CLV,2,1,0,,0,0,8,0,0,60.0,70.5,75.6,75.7,57.5,69.8,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,0,23,0,0,0,0,13,10,0,0,2,0,0,1,0,0,0,
Efe Obada,10235,ED,WAS,6,1,0,,0,0,32,0,0,,54.1,82.8,51.7,56.4,73.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,84,84,0,8,69,7,0,0,36,48,0,2,3,0,0,1,0,0,0,
Joey Bosa,10637,ED,LAC,15,8,0,,1,2,27,0,0,60.5,61.1,2.9,64.8,67.4,35.1,10,23,0,0,,15.4,4,0,8,0.0,0,6,0,0,0,5,503,503,0,2,490,11,0,0,347,151,0,18,14,1,0,39,0,0,0,
Jalen Ramsey,10639,CB,MIA,17,18,4,70.8,0,0,17,0,0,71.9,76.9,69.0,76.5,85.7,43.0,3,8,0,2,42,19.4,14,5,5,93.5,46,1,0,80,728,607,1027,33,0,0,33,0,1,994,47,373,185,14,40,4,65,12,2,546,264,11.9
DeForest Buckner,10641,DI,IND,12,20,1,,0,0,14,0,0,61.2,81.9,74.5,77.1,73.9,40.2,7,21,0,0,,15.9,10,0,1,0.0,0,7,0,8,0,3,579,571,5,413,14,139,0,8,332,244,0,33,33,1,0,35,0,0,0,
Leonard Floyd,10643,ED,SF,17,8,0,100.0,2,1,28,0,0,75.4,53.5,56.7,53.9,54.4,56.6,7,26,0,0,5,16.2,6,0,3,87.5,1,11,0,5,0,7,604,599,0,6,590,3,0,5,373,224,0,25,23,1,1,44,0,5,2,5.0
Eli Apple,10644,CB,LAC,3,0,0,50.0,0,0,27,0,0,78.6,78.0,77.6,,60.3,75.4,0,0,0,0,8,0.0,0,1,0,56.3,2,0,0,0,44,40,47,0,0,0,0,0,0,47,0,7,3,1,2,0,4,0,0,12,1,6.0
Sheldon Rankins,10646,DI,CIN,7,5,0,,0,0,7,0,0,71.2,55.3,83.7,58.9,46.2,32.9,0,3,0,0,,15.0,3,0,0,0.0,0,1,0,0,0,0,287,287,16,216,7,48,0,0,163,124,0,6,12,0,0,4,0,0,0,
Shaq Lawson,10653,ED,CAR,1,0,0,,0,0,5,0,0,,57.0,73.1,59.3,57.2,,0,3,0,0,,,0,0,0,0.0,0,0,0,0,0,0,14,14,0,0,14,0,0,0,7,7,0,0,0,0,0,3,0,0,0,
Artie Burns,10659,CB,SEA,2,1,0,50.0,0,0,29,0,0,89.6,88.6,76.1,73.3,59.5,59.7,0,2,0,0,18,20.0,1,2,0,66.7,4,0,0,7,4,37,51,3,0,0,3,0,0,48,3,11,37,1,3,0,8,2,0,44,29,11.0
Kenny Clark,10661,DI,GB,18,14,0,,1,0,12,2,0,64.4,60.0,36.3,62.7,58.4,51.8,4,29,0,0,,8.7,4,0,5,0.0,0,1,0,3,0,6,725,722,41,476,7,198,0,3,435,284,0,21,28,4,0,34,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,16,12,1,62.5,1,1,17,0,0,52.9,59.7,74.5,51.2,72.4,41.0,5,22,0,1,15,16.3,8,0,2,35.4,5,6,0,1,0,55,734,732,0,8,697,27,0,2,414,265,0,26,29,6,8,33,0,40,16,8.0
Chris Jones,10671,DI,KC,17,12,0,,2,0,16,0,0,67.6,90.4,29.9,91.6,65.5,67.5,18,60,0,0,,2.7,1,0,7,0.0,0,7,0,0,0,2,886,886,3,368,176,339,0,0,617,267,0,26,24,4,0,85,0,0,0,
Austin Johnson,10677,DI,BUF,18,15,0,,0,0,4,0,0,67.2,57.5,85.6,58.3,51.3,44.8,1,6,0,2,,13.3,4,0,0,0.0,0,1,0,0,0,0,353,353,20,314,0,19,0,0,187,166,0,10,11,1,0,8,0,0,0,
Jihad Ward,10678,DI,MIN,18,6,1,66.7,0,0,18,1,0,70.0,51.5,42.6,58.0,42.1,54.0,14,16,0,0,18,12.5,2,0,3,95.1,2,1,0,12,0,7,505,492,58,216,67,151,0,13,416,82,0,7,8,0,3,31,0,27,21,13.5
A'Shawn Robinson,10680,DI,CAR,16,21,1,,0,1,5,0,0,67.2,54.6,56.7,57.1,54.1,59.7,2,17,0,0,,7.8,6,0,3,0.0,0,5,0,1,0,1,761,759,1,476,46,236,0,2,367,393,0,29,50,3,0,24,0,0,0,
Jarran Reed,10683,DI,SEA,17,13,2,,0,1,29,0,0,61.3,70.6,87.8,73.7,58.2,72.8,10,34,0,0,,4.8,2,0,0,0.0,0,4,0,1,0,22,679,678,18,479,26,155,0,1,397,260,0,23,27,1,0,48,0,0,0,
Deion Jones,10686,LB,TB,1,0,0,0.0,0,0,30,0,0,71.1,74.0,70.8,,63.4,74.2,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,17,0,14,18,0,0,0,0,0,0,18,0,4,1,1,2,0,1,0,0,0,0,
Vonn Bell,10695,S,CIN,17,18,0,76.9,0,1,7,1,0,62.1,62.1,84.4,58.6,59.4,57.4,1,1,0,1,55,12.5,7,2,0,113.8,20,0,0,335,19,412,705,42,0,0,42,0,220,663,21,272,89,11,31,1,26,2,2,237,91,11.9
Adam Gotsis,10697,ED,IND,5,4,0,,0,0,14,0,0,63.4,64.4,20.7,52.9,70.5,46.9,2,1,0,0,,11.1,1,0,1,0.0,0,0,0,0,0,0,71,71,0,1,66,4,0,0,37,34,0,4,4,0,0,3,0,0,0,
Kevin Byard,10698,S,CHI,17,32,0,71.7,1,1,6,2,0,60.5,72.0,83.2,83.0,86.0,89.6,0,2,0,1,28,7.0,10,5,2,91.5,33,2,0,365,4,578,1055,20,0,0,20,0,564,1035,10,467,102,27,100,3,46,4,1,347,199,10.5
Maliek Collins,10701,DI,SF,17,4,0,,0,0,28,2,0,66.7,57.9,56.7,70.0,42.8,28.7,6,33,0,0,,22.6,7,0,4,0.0,0,6,0,0,0,1,715,715,1,407,6,301,0,0,435,279,0,16,20,1,0,45,0,0,0,
Yannick Ngakoue,10703,ED,NE,11,5,0,,0,0,19,0,0,61.8,52.1,64.1,46.7,70.2,57.8,2,6,0,0,,7.7,1,0,1,0.0,0,2,0,1,0,6,239,238,0,0,238,0,0,1,183,50,0,6,7,0,0,10,0,0,0,
Jonathan Bullard,10706,DI,MIN,18,14,4,,0,0,18,0,0,62.5,55.1,52.1,47.1,63.6,67.7,1,4,0,0,,6.8,3,0,3,0.0,0,1,0,0,0,2,590,590,6,245,107,232,0,0,286,302,0,22,27,4,0,6,0,0,0,
Daryl Worley,10711,S,TEN,8,8,0,84.2,0,1,31,0,0,59.1,54.3,50.1,53.2,49.4,50.6,0,2,0,1,25,18.6,11,1,1,118.2,16,0,0,113,0,232,460,24,0,0,24,0,281,436,7,221,42,11,40,0,19,2,2,175,75,10.9
Kendall Fuller,10718,CB,MIA,11,8,0,62.8,1,0,17,1,0,62.4,66.2,85.6,72.1,75.1,73.2,0,0,0,0,22,7.5,4,5,1,92.8,27,0,0,49,496,342,556,5,0,0,5,0,0,551,3,211,6,12,41,2,43,0,1,316,63,11.7
Nick Vigil,10721,LB,DAL,8,4,0,66.7,0,0,9,0,0,68.8,48.3,82.3,43.6,31.1,45.2,0,1,0,0,4,12.5,2,0,0,70.1,2,0,0,120,0,64,127,2,0,0,2,0,2,125,12,51,2,5,10,0,3,1,0,7,11,3.5
Javon Hargrave,10723,DI,SF,3,1,0,,0,0,28,0,0,60.4,60.6,79.4,73.3,44.7,45.1,0,7,0,0,,16.7,1,0,0,0.0,0,1,0,0,0,0,104,104,4,82,0,18,0,0,63,41,0,4,4,0,0,8,0,0,0,
Justin Simmons,10732,S,ATL,16,10,0,64.7,0,0,2,0,0,60.8,59.9,94.2,56.7,53.8,44.5,0,2,0,2,40,19.8,16,4,0,105.1,22,0,0,227,1,613,1017,12,0,0,12,0,689,1005,16,388,88,17,55,2,34,2,5,278,87,12.6
