player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Tyron Smith,6161,T,DAL,18,100.0,1,9,87.2,90.0,80.5,8,14,578,100.0,100.0,97.6,9,25,3,1178,0,0,1178,1178,616,616,0,0,562,0
Travis Frederick,7812,C,DAL,18,100.0,0,9,89.3,79.7,88.2,3,12,578,100.0,100.0,98.5,6,16,1,1178,1178,0,0,1178,616,616,0,0,562,0
Zack Martin,8651,G,DAL,18,100.0,0,9,86.4,90.7,78.8,2,11,577,100.0,100.0,98.7,3,14,1,1172,0,0,0,1172,615,615,1172,0,557,0
Justin Britt,8699,T,SEA,18,100.0,0,29,72.1,55.4,83.8,6,41,598,100.0,100.0,95.2,8,52,5,1164,0,0,0,1164,625,625,0,1164,539,0
Orlando Franklin,6198,G,DEN,17,100.0,0,10,78.0,82.3,76.6,2,8,653,100.0,100.0,99.1,10,11,1,1162,0,1160,1,1162,702,702,0,1,460,0
Rob Sims,3073,G,DET,17,100.0,1,11,73.5,74.8,68.7,6,24,708,100.0,100.0,97.2,4,35,5,1160,0,1160,0,1160,751,751,0,0,409,0
Byron Bell,6848,T,CAR,17,100.0,0,5,59.8,62.6,56.0,6,43,637,100.0,100.0,94.4,10,60,11,1157,0,0,1134,1157,679,679,0,0,478,23
Jason Peters,2148,T,PHI,16,100.0,1,24,92.4,91.4,88.4,4,17,661,100.0,100.0,97.8,8,25,4,1146,0,0,1110,1146,699,699,0,3,447,33
David Bakhtiari,7891,T,GB,18,100.0,1,12,72.3,85.7,54.2,6,20,658,100.0,100.0,97.0,9,33,7,1144,0,0,1144,1144,702,702,0,0,442,0
Jahri Evans,3053,G,NO,16,100.0,1,20,70.7,61.9,70.4,7,34,696,100.0,100.0,96.2,2,47,6,1139,0,0,0,1139,740,740,1139,0,399,0
Josh Sitton,4449,G,GB,18,100.0,0,12,87.1,94.9,77.4,4,6,655,100.0,100.0,99.2,3,10,0,1133,0,1133,0,1133,698,698,0,0,435,0
Ben Grubbs,3645,G,NO,16,100.0,0,20,71.3,76.2,63.7,6,27,692,100.0,100.0,97.5,3,34,1,1133,0,1133,0,1133,736,736,0,0,397,0
John Jerry,5598,G,NYG,16,100.0,1,21,67.3,73.6,62.4,2,23,642,100.0,100.0,97.4,5,29,4,1127,0,0,0,1127,679,679,1112,14,448,0
Russell Bodine,8746,C,CIN,17,100.0,2,7,65.6,67.8,63.8,3,14,586,100.0,100.0,98.2,7,19,2,1124,1124,0,0,1124,626,626,0,0,498,0
Clint Boling,6253,G,CIN,17,100.0,1,7,72.3,67.5,70.0,12,16,586,100.0,100.0,97.1,4,31,3,1124,0,1008,3,1124,626,626,0,112,498,0
Ryan Clady,4326,T,DEN,17,100.0,2,10,74.1,72.2,67.7,10,22,646,100.0,100.0,97.1,6,35,3,1124,0,0,1122,1124,693,693,0,1,431,1
J.D. Walton,5604,C,NYG,16,100.0,0,21,67.5,69.5,66.6,3,16,643,100.0,100.0,98.4,5,20,1,1118,1118,0,0,1118,680,680,0,0,438,0
Will Beatty,4983,T,NYG,16,100.0,0,21,80.0,78.5,73.7,10,19,641,100.0,100.0,97.3,9,32,3,1114,0,0,1112,1114,678,678,0,0,436,2
Ron Leary,7338,G,DAL,17,100.0,0,9,78.0,65.3,79.5,3,26,539,100.0,100.0,96.4,5,34,5,1110,0,1110,0,1110,574,574,0,0,536,0
Derek Newton,6366,T,HST,16,100.0,0,13,78.8,62.5,87.3,6,36,544,100.0,100.0,95.8,5,44,2,1108,0,0,11,1108,586,586,71,1026,522,0
Bobby Massie,7112,T,ARZ,17,100.0,1,1,70.9,69.4,69.6,8,28,644,100.0,100.0,95.8,6,45,9,1104,0,0,0,1104,696,696,0,1104,408,0
Lyle Sendlein,4062,C,ARZ,17,100.0,0,1,53.9,59.4,49.3,11,19,644,100.0,100.0,97.5,4,31,1,1104,1104,0,0,1104,696,696,0,0,408,0
Jared Veldheer,5594,T,ARZ,17,100.0,2,1,83.2,87.9,72.7,4,22,644,100.0,100.0,97.8,7,27,1,1104,0,0,1103,1104,696,696,0,0,408,1
Chris Myers,2417,C,HST,16,100.0,2,13,74.8,66.7,76.5,3,20,543,100.0,100.0,97.7,4,24,1,1102,1102,0,0,1102,585,585,0,0,517,0
Ryan Wendell,4602,G,NE,17,100.0,1,19,70.3,58.0,74.6,7,23,655,100.0,100.0,97.3,4,33,3,1102,284,57,0,1102,695,695,761,0,407,0
Duane Brown,4340,T,HST,16,100.0,1,13,80.3,84.4,73.0,9,14,541,100.0,100.0,97.5,7,25,2,1100,0,0,1093,1100,583,583,0,0,517,7
Dominic Raiola,820,C,DET,16,100.0,0,11,63.6,74.8,59.3,2,17,663,100.0,100.0,98.0,6,23,4,1091,1091,0,0,1091,705,705,0,0,386,0
Andrew Whitworth,3000,T,CIN,17,100.0,2,7,92.3,93.5,86.6,1,9,573,100.0,100.0,99.1,5,10,0,1091,0,0,1052,1091,613,613,0,0,478,33
Breno Giacomini,4464,T,NYJ,16,100.0,1,22,70.3,73.7,67.1,7,31,585,100.0,100.0,96.2,8,41,3,1088,0,0,0,1088,615,615,0,1088,473,0
D'Brickashaw Ferguson,2949,T,NYJ,16,100.0,0,22,75.3,82.6,61.8,9,27,585,100.0,100.0,96.8,2,37,1,1088,0,2,1073,1088,615,615,0,0,473,13
Ted Larsen,5728,G,ARZ,17,100.0,2,1,63.3,64.2,67.7,12,20,632,100.0,100.0,96.8,11,36,4,1085,0,917,0,1085,684,684,168,0,401,0
T.J. Lang,5032,G,GB,18,100.0,0,12,85.9,86.8,78.0,2,15,615,100.0,100.0,98.1,3,20,3,1085,0,0,1,1085,653,653,1081,3,432,0
Willie Colon,3076,G,NYJ,16,100.0,2,22,64.7,83.4,62.2,3,20,579,100.0,100.0,97.8,14,24,1,1080,0,0,0,1080,609,609,1079,0,471,1
Samson Satele,3676,C,MIA,16,100.0,1,17,63.4,63.9,64.4,12,15,643,100.0,100.0,97.4,7,30,3,1075,1073,0,0,1075,684,684,2,0,391,0
Kelechi Osemele,7062,G,BLT,16,100.0,1,3,85.0,78.9,84.6,3,10,594,100.0,100.0,98.6,6,15,2,1069,0,1069,0,1069,641,641,0,0,428,0
Chad Rinehart,4410,G,SD,16,100.0,0,27,62.7,64.0,58.4,6,31,630,100.0,100.0,96.4,3,41,4,1067,0,1067,0,1067,674,674,0,0,393,0
Bryan Bulaga,5548,T,GB,17,100.0,0,12,74.4,80.7,68.1,2,23,586,100.0,100.0,97.2,7,29,4,1064,0,0,0,1064,624,624,3,1061,440,0
Seantrel Henderson,8871,T,BUF,16,100.0,0,4,57.3,62.7,48.4,12,28,629,100.0,100.0,95.9,4,46,6,1061,0,0,0,1061,663,663,0,1061,398,0
Erik Pears,2737,G,BUF,16,100.0,2,4,65.0,59.4,64.4,6,23,629,100.0,100.0,97.1,5,33,4,1061,0,0,0,1061,663,663,1061,0,398,0
Zach Strief,3155,T,NO,16,100.0,0,20,76.4,76.4,69.9,6,31,653,100.0,100.0,96.7,3,40,3,1058,0,0,0,1058,693,693,0,1058,365,0
Eric Wood,4951,C,BUF,16,100.0,1,4,73.7,75.8,71.8,5,16,629,100.0,100.0,97.9,4,24,3,1058,1058,0,0,1058,663,663,0,0,395,0
King Dunlap,4544,T,SD,16,100.0,0,27,82.6,80.1,76.3,5,35,625,100.0,100.0,96.3,4,43,3,1058,0,0,1058,1058,669,669,0,0,389,0
Joe Staley,3644,T,SF,16,100.0,4,28,89.6,83.2,90.5,3,22,585,100.0,100.0,97.2,11,29,4,1056,0,0,1042,1056,632,632,0,0,424,13
Dan Connolly,2540,G,NE,16,100.0,1,19,56.8,48.4,60.0,18,24,614,100.0,100.0,96.4,4,43,1,1053,178,833,0,1053,654,654,42,0,399,0
Kory Lichtensteiger,4422,C,WAS,16,100.0,1,32,73.2,79.9,67.3,1,14,629,100.0,100.0,98.6,3,16,1,1052,1052,0,0,1052,670,670,0,0,382,0
John Greco,4379,G,CLV,16,100.0,1,8,79.9,77.1,77.7,6,14,549,100.0,100.0,97.8,5,22,2,1052,116,0,0,1052,584,584,936,0,468,0
Joel Bitonio,8670,G,CLV,16,100.0,1,8,79.4,87.5,73.1,3,11,549,100.0,100.0,98.5,5,15,1,1052,0,1052,0,1052,584,584,0,0,468,0
Joe Thomas,3619,T,CLV,16,100.0,3,8,91.0,92.9,86.9,3,12,549,100.0,100.0,98.3,9,17,2,1052,0,0,1051,1052,584,584,0,0,468,1
Mitchell Schwartz,7041,T,CLV,16,100.0,1,8,72.7,75.4,67.9,6,22,549,100.0,100.0,96.2,7,35,7,1052,0,0,0,1052,584,584,0,1052,468,0
Chris Chester,3001,G,WAS,16,100.0,0,32,71.1,81.3,62.7,3,16,628,100.0,100.0,97.7,3,24,5,1051,2,0,0,1051,669,669,1049,0,382,0
Ben Jones,7099,G,HST,16,100.0,0,13,70.3,69.8,67.8,5,14,515,100.0,100.0,97.8,5,21,2,1050,8,1042,0,1050,554,554,0,0,496,0
Russell Okung,5531,T,SEA,17,100.0,2,29,71.4,80.5,63.8,3,21,551,100.0,100.0,97.5,11,26,2,1050,0,0,1049,1050,573,573,0,0,477,0
Cordy Glenn,7045,T,BUF,16,100.0,0,4,79.9,84.9,71.1,4,18,625,100.0,100.0,97.0,6,30,8,1045,0,0,1042,1045,658,658,0,0,387,3
Ja'Wuan James,8654,T,MIA,16,100.0,1,17,63.5,63.2,61.5,12,40,610,100.0,100.0,94.8,9,58,6,1038,0,0,477,1038,648,648,0,558,390,0
Zane Beadles,5570,G,JAX,16,100.0,0,15,65.0,81.5,54.1,3,12,649,100.0,100.0,98.5,2,17,2,1037,0,1037,0,1037,691,691,0,0,346,0
Ramon Foster,5229,G,PIT,15,100.0,0,25,69.1,78.4,62.4,5,27,619,100.0,100.0,96.9,3,35,3,1037,0,1037,0,1037,659,659,0,0,378,0
Weston Richburg,8678,G,NYG,16,100.0,1,21,62.5,69.8,58.7,7,16,583,100.0,100.0,97.7,7,25,2,1035,0,1035,0,1035,620,620,0,0,415,0
Austin Howard,5847,G,OAK,16,100.0,0,23,68.8,65.0,67.1,4,24,663,100.0,100.0,97.1,2,33,5,1033,0,1,0,1033,701,701,1032,0,332,0
Matt Kalil,7010,T,MIN,16,100.0,2,18,65.7,65.2,69.3,7,36,603,100.0,100.0,94.4,12,55,12,1025,0,0,1024,1025,642,642,0,0,383,1
Donald Penn,3459,T,OAK,16,99.9,1,23,88.6,90.2,72.9,3,29,653,99.8,99.9,96.9,2,36,4,1020,0,0,1018,1021,690,691,0,1,330,2
D.J. Fluker,7792,T,SD,16,100.0,1,27,72.2,69.7,75.1,5,36,616,100.0,100.0,95.5,9,48,7,1020,0,0,0,1020,659,659,0,1019,361,1
Stefen Wisniewski,6200,C,OAK,16,99.9,1,23,74.4,73.2,76.0,3,12,650,99.8,99.9,98.7,7,16,1,1013,1013,0,0,1014,687,688,0,0,326,1
Riley Reiff,7029,T,DET,16,100.0,0,11,78.5,78.1,69.3,5,31,612,100.0,100.0,96.6,1,39,3,1008,0,0,1008,1008,647,647,0,0,361,0
Eric Fisher,7783,T,KC,16,100.0,0,16,67.3,66.3,70.1,11,24,579,100.0,100.0,95.8,9,42,7,1005,0,0,1004,1005,612,612,0,0,393,0
Rodney Hudson,6207,C,KC,16,99.9,1,16,76.3,86.9,68.5,2,6,579,99.8,99.8,99.0,2,10,2,1005,1005,0,0,1006,612,613,0,0,393,0
Joe Barksdale,6244,T,SL,16,100.0,0,26,73.0,68.2,79.6,4,40,562,100.0,100.0,94.8,6,51,7,996,0,0,0,996,604,604,0,978,392,18
Zach Fulton,8828,G,KC,16,100.0,1,16,64.2,70.9,57.7,5,21,570,100.0,100.0,97.2,5,29,3,996,0,0,0,996,603,603,995,0,393,0
Kyle Long,7801,G,CHI,15,100.0,1,6,76.2,85.0,70.6,2,13,629,100.0,100.0,98.8,7,15,0,995,0,0,0,995,675,675,995,0,320,0
James Carpenter,6177,G,SEA,16,100.0,1,29,62.1,71.2,60.1,6,14,521,100.0,100.0,97.9,9,21,1,994,0,993,0,994,543,543,0,0,451,0
Brandon Brooks,7078,G,HST,15,100.0,0,13,85.5,83.1,82.6,2,16,479,100.0,100.0,98.1,5,18,0,985,0,0,0,985,517,517,985,0,468,0
Luke Joeckel,7784,T,JAX,16,100.0,1,15,66.9,63.1,64.0,7,29,616,100.0,100.0,95.8,5,44,8,982,0,0,979,982,655,655,0,0,327,1
Nick Mangold,2974,C,NYJ,15,100.0,1,22,84.6,86.4,81.4,2,4,536,100.0,100.0,99.3,2,7,1,979,979,0,0,979,563,563,0,0,416,0
Demar Dotson,5410,T,TB,16,100.0,1,30,73.5,79.9,67.3,2,20,591,100.0,100.0,97.1,15,28,6,979,0,0,171,979,638,638,0,808,341,0
Scott Wells,1965,C,SL,16,99.9,0,26,55.1,55.7,59.5,3,23,549,100.0,100.0,97.4,6,27,1,978,979,0,0,979,590,590,0,0,388,0
John Sullivan,4501,C,MIN,16,100.0,1,18,70.2,78.3,65.4,6,12,579,100.0,100.0,98.1,3,20,2,975,975,0,0,975,616,616,0,0,359,0
Justin Blalock,3655,G,ATL,15,100.0,2,2,72.0,79.6,65.0,6,20,614,100.0,100.0,97.4,5,29,3,970,0,970,0,970,648,648,0,0,322,0
Rick Wagner,7950,T,BLT,15,100.0,0,3,80.2,81.7,73.3,1,20,508,100.0,100.0,97.5,2,23,2,969,0,0,0,969,552,552,0,969,417,0
Andy Levitre,4974,G,TEN,16,100.0,1,31,71.4,71.6,73.1,1,21,590,100.0,100.0,97.1,9,28,6,966,0,966,0,966,626,626,0,0,340,0
Chance Warmack,7791,G,TEN,16,100.0,0,31,81.3,77.6,81.5,2,25,589,100.0,100.0,97.4,8,29,2,965,0,0,0,965,625,625,965,0,340,0
Ryan Harris,3686,T,KC,16,100.0,0,16,70.2,65.7,70.3,7,25,540,100.0,100.0,96.1,3,37,5,956,0,0,1,956,572,572,0,954,384,1
Shawn Lauvao,5616,G,WAS,15,100.0,2,32,66.7,75.8,60.3,3,20,565,100.0,100.0,97.6,4,25,2,951,0,951,0,951,603,603,0,0,348,0
Gosder Cherilus,4331,T,IND,13,100.0,1,14,61.5,65.5,59.1,15,27,603,100.0,100.0,95.5,3,48,6,950,0,0,0,950,637,637,0,928,313,22
Mike Iupati,5542,G,SF,15,100.0,1,28,80.7,68.1,82.4,2,22,515,100.0,100.0,96.3,4,31,7,946,0,945,0,946,556,556,0,0,390,0
Jon Asamoah,5593,G,ATL,15,100.0,2,2,74.8,81.2,68.8,3,21,587,100.0,100.0,97.6,5,26,2,945,0,0,0,945,626,626,945,0,319,0
Jake Matthews,8641,T,ATL,15,100.0,2,2,59.8,65.1,53.9,9,35,595,100.0,100.0,95.1,11,51,7,944,0,0,943,944,634,634,0,0,310,1
Alex Boone,5372,G,SF,15,100.0,1,28,73.2,76.4,68.5,0,17,533,100.0,100.0,97.8,4,20,3,943,0,0,2,943,573,573,936,0,370,4
Paul Fanaika,5137,G,ARZ,15,100.0,1,1,58.8,65.0,58.2,7,30,554,100.0,100.0,96.3,7,39,2,936,0,0,0,936,595,595,936,0,341,0
Evan Smith,5390,C,TB,15,99.8,1,30,67.6,75.4,71.7,4,14,573,100.0,100.0,98.1,5,20,2,928,930,0,0,930,617,617,0,0,311,0
Jermon Bushrod,3741,T,CHI,14,100.0,1,6,68.8,79.0,56.8,9,31,587,100.0,100.0,95.7,6,45,5,922,0,0,922,922,631,631,0,0,291,0
Luke Bowanko,8839,C,JAX,15,100.0,2,15,64.3,67.0,63.9,3,16,572,100.0,100.0,97.6,6,23,4,922,922,0,0,922,611,611,0,0,311,0
Rodger Saffold,5558,G,SL,16,100.0,1,26,66.9,83.2,57.8,2,13,523,100.0,100.0,98.2,3,17,2,918,0,779,7,918,563,563,126,6,355,0
Logan Mankins,2249,G,TB,16,100.0,2,30,74.7,76.5,76.4,5,14,553,100.0,100.0,97.7,7,22,3,910,0,910,0,910,599,599,0,0,311,0
Justin Pugh,7800,T,NYG,14,100.0,1,21,70.4,73.1,69.5,4,18,521,100.0,100.0,96.7,9,28,6,910,0,0,0,910,556,556,0,903,354,7
Patrick Omameh,8277,G,TB,16,100.0,2,30,68.0,63.1,68.4,6,25,554,100.0,100.0,96.3,5,36,5,902,0,0,0,902,598,598,902,0,304,0
Brandon Linder,8728,G,JAX,15,100.0,1,15,79.8,86.2,72.6,2,8,565,100.0,100.0,98.2,2,15,5,901,0,0,0,901,597,597,901,0,304,0
Bryan Stork,8740,C,NE,15,100.0,0,19,64.5,74.1,60.8,9,6,526,100.0,100.0,98.4,6,16,1,891,891,0,0,891,557,557,0,0,334,0
Lane Johnson,7786,T,PHI,12,100.0,2,24,83.5,78.6,86.2,2,23,496,100.0,100.0,97.3,7,26,1,889,0,0,18,889,518,518,1,866,371,0
Trent Williams,5529,T,WAS,15,100.0,2,32,82.3,85.4,79.5,7,14,525,100.0,100.0,97.2,12,25,4,877,0,0,875,877,561,561,0,0,316,2
Davin Joseph,2968,G,SL,16,100.0,2,26,55.5,58.7,57.0,8,19,500,100.0,100.0,96.3,7,32,5,876,0,0,0,876,535,535,876,0,341,0
Charlie Johnson,3144,G,MIN,14,100.0,0,18,61.9,67.4,56.8,7,27,505,100.0,100.0,95.6,1,39,5,863,0,863,0,863,536,536,0,0,327,0
Jonathan Goodwin,1146,C,NO,14,100.0,1,20,67.6,67.3,67.3,5,15,541,100.0,100.0,97.6,3,23,3,853,853,0,0,853,572,572,0,0,281,0
Terron Armstead,7856,T,NO,14,100.0,0,20,78.6,78.9,72.8,4,18,483,100.0,100.0,97.1,6,25,3,836,0,0,836,836,522,522,0,0,314,0
Jason Kelce,6343,C,PHI,12,100.0,2,24,78.2,75.1,80.3,3,8,465,100.0,100.0,98.4,9,13,2,828,828,0,0,828,488,488,0,0,340,0
Andrew Norwell,9126,G,CAR,12,100.0,0,5,73.7,80.5,67.0,1,16,443,100.0,100.0,97.9,1,18,1,828,0,746,0,828,466,466,82,0,362,0
Michael Ola,9032,T,CHI,13,100.0,0,6,64.6,70.7,59.1,5,21,511,100.0,100.0,96.9,3,29,3,823,0,377,137,823,545,545,64,245,278,0
Marcus Gilbert,6215,T,PIT,13,100.0,1,25,74.8,73.9,75.7,4,23,474,100.0,100.0,95.7,6,34,7,820,0,0,0,820,507,507,0,820,313,0
Jordan Mills,7945,T,CHI,13,100.0,2,6,62.7,59.9,73.5,6,31,530,100.0,100.0,95.4,8,43,6,814,0,0,0,814,570,570,0,814,244,0
Gabe Jackson,8716,G,OAK,13,100.0,1,23,70.0,85.6,62.2,2,16,524,100.0,100.0,98.1,5,19,1,813,0,812,0,813,554,554,1,0,259,0
Trai Turner,8727,G,CAR,15,100.0,1,5,72.2,84.1,66.2,5,9,447,100.0,100.0,98.4,4,14,0,809,0,0,0,809,477,477,809,0,332,0
Mike McGlynn,4423,G,KC,14,100.0,1,16,50.4,57.7,49.3,4,18,453,100.0,100.0,96.2,5,28,6,805,0,795,0,805,476,476,10,0,329,0
Kevin Zeitler,7032,G,CIN,13,100.0,0,7,89.1,83.3,84.3,2,7,430,100.0,100.0,98.5,1,11,2,799,0,0,0,799,457,457,799,0,342,0
Larry Warford,7846,G,DET,13,100.0,1,11,72.9,83.3,62.4,2,12,461,100.0,100.0,98.0,1,16,2,784,0,0,0,784,490,490,783,1,294,0
Johnnie Troutman,7651,G,SD,15,100.0,1,27,60.3,63.9,57.3,1,20,445,100.0,100.0,96.5,3,26,5,773,0,0,0,773,474,474,773,0,299,0
Mike Pouncey,6167,G,MIA,12,100.0,0,17,59.0,56.0,62.2,3,25,473,100.0,100.0,96.4,4,31,3,771,9,0,0,771,503,503,762,0,268,0
Khalif Barnes,2269,T,OAK,14,100.0,1,23,57.7,63.9,55.8,5,18,483,100.0,100.0,96.8,4,27,4,766,0,220,0,766,510,510,0,541,256,4
Roberto Garza,856,C,CHI,12,100.0,2,6,70.3,71.2,67.8,2,11,480,100.0,100.0,98.4,4,14,1,747,747,0,0,747,514,514,0,0,233,0
Daryn Colledge,2992,G,MIA,13,100.0,1,17,53.9,66.5,50.4,5,9,437,100.0,100.0,96.8,5,21,7,740,0,740,0,740,466,466,0,0,274,0
Lance Louis,5170,G,IND,11,100.0,0,14,62.4,58.5,66.0,9,16,441,100.0,100.0,96.9,4,26,1,731,0,82,0,731,470,470,648,0,261,1
Eugene Monroe,4931,T,BLT,11,100.0,2,3,65.8,74.7,58.0,6,14,398,100.0,100.0,96.7,9,23,3,728,0,0,728,728,428,428,0,0,300,0
Greg Robinson,8637,T,SL,14,100.0,0,26,61.3,61.0,67.5,9,11,400,100.0,100.0,95.7,11,27,7,724,0,163,561,724,434,434,0,0,290,0
Oday Aboushi,7923,G,NYJ,13,100.0,0,22,71.7,63.2,70.4,5,16,373,100.0,100.0,96.6,1,23,2,722,0,716,0,722,394,394,6,0,328,0
Phil Loadholt,4977,T,MIN,11,100.0,0,18,75.4,67.9,76.2,6,22,428,100.0,100.0,95.6,3,33,5,715,0,0,0,715,454,454,0,715,261,0
Doug Free,3738,T,DAL,11,100.0,0,9,79.4,73.5,78.5,2,17,342,100.0,100.0,96.3,4,22,3,700,0,0,0,700,366,366,0,700,334,0
Jonotthan Harrison,9132,C,IND,12,100.0,0,14,61.1,63.1,65.4,6,16,429,100.0,100.0,97.0,5,24,2,693,655,30,0,693,453,453,8,0,240,0
Nate Chandler,7521,T,CAR,11,100.0,0,5,58.6,57.9,56.4,2,21,414,100.0,100.0,95.5,1,30,7,691,0,0,4,691,442,442,0,687,249,0
Dallas Thomas,7858,G,MIA,12,100.0,0,17,47.7,47.5,49.3,7,26,411,100.0,100.0,94.3,3,40,7,673,0,117,1,673,436,436,194,357,237,4
James Stone,9148,C,ATL,11,100.0,1,2,60.0,69.0,54.6,6,15,425,100.0,100.0,97.5,3,21,0,672,669,3,0,672,449,449,0,0,223,0
Andrew Gardner,5105,T,PHI,14,100.0,0,24,68.6,61.6,73.2,5,15,362,100.0,100.0,95.9,5,25,5,670,0,6,27,670,387,387,460,174,283,3
Will Montgomery,3179,C,DEN,11,100.0,0,10,74.8,87.1,69.3,0,4,354,100.0,100.0,99.2,4,5,1,651,643,1,0,651,381,381,6,0,270,1
Michael Oher,4946,T,TEN,11,100.0,2,31,64.1,67.8,58.6,4,26,397,100.0,100.0,94.7,6,36,6,651,0,0,3,651,419,419,0,647,232,1
Tom Compton,7181,T,WAS,16,100.0,1,32,63.4,60.5,63.8,8,22,374,100.0,100.0,94.4,3,36,6,650,0,0,45,650,399,399,0,581,251,24
Brian Schwenke,7889,C,TEN,11,100.0,0,31,63.6,64.7,64.7,7,10,395,100.0,100.0,97.6,3,18,1,647,647,0,0,647,417,417,0,0,230,0
Ryan Schraeder,8496,T,ATL,13,100.0,0,2,74.9,78.3,70.3,2,13,391,100.0,100.0,97.3,3,18,3,646,0,0,10,646,415,415,0,603,231,33
Jonathan Martin,7046,T,SF,15,100.0,0,28,62.0,66.1,55.8,1,21,358,100.0,100.0,95.3,2,28,6,646,0,6,5,646,384,384,0,628,262,7
Jason Witten,1384,TE,DAL,18,53.4,0,9,83.6,81.1,74.9,1,0,67,11.6,11.4,99.3,6,1,0,623,0,0,0,1167,70,614,0,0,553,784
Anthony Collins,4426,T,TB,10,100.0,1,30,65.3,65.6,66.9,14,14,374,100.0,100.0,96.0,10,29,1,621,0,0,620,621,409,409,0,0,212,1
Kraig Urbik,5002,G,BUF,10,100.0,0,4,61.5,75.4,53.0,2,10,378,100.0,100.0,97.9,2,14,2,621,3,618,0,621,400,400,0,0,221,0
Joe Berger,2424,G,MIN,12,100.0,0,18,74.8,70.8,73.3,2,12,359,100.0,100.0,97.2,1,17,3,614,50,0,0,614,384,384,558,0,230,6
Evan Mathis,2296,G,PHI,9,100.0,1,24,90.9,87.9,88.2,2,5,335,100.0,100.0,98.4,2,9,2,597,0,594,1,597,347,347,1,1,250,0
Gabe Carimi,6181,T,ATL,16,100.0,1,2,69.2,61.3,80.1,7,19,361,100.0,100.0,95.0,7,31,5,585,0,26,127,585,382,382,114,238,203,80
Greg Olsen,3647,TE,CAR,18,47.8,0,5,84.2,72.4,78.7,1,1,81,12.1,11.6,98.8,5,2,0,581,0,0,11,1215,83,717,0,6,498,514
Todd Herremans,2343,G,PHI,8,100.0,2,24,64.0,53.7,68.8,5,17,345,100.0,100.0,96.8,4,22,0,577,0,0,3,577,372,372,499,75,205,0
