player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Odell Beckham Jr.,8647,WR,NYG,12,12.5,20,64.7,29.2,7,24,0,3.8,3,51,21,0,84.0,84.7,90.0,,89.9,0.2,1,4,51,0.0,0,489,2,77,95.1,465,29.4,144,95.6,119,6,70.1,343,1052,318,4.1,13.7,2.26
T.Y. Hilton,7092,WR,IND,14,11.6,7,65.5,42.9,12,28,1,5.0,4,54,14,0,78.3,82.2,86.6,,86.0,0.0,0,3,68,0.0,0,536,2,76,93.3,500,28.5,153,108.8,116,6,71.3,382,1270,447,5.9,16.7,2.54
James White,8765,HB,NE,16,2.4,7,75.0,25.0,1,4,0,5.4,5,38,19,0,81.4,90.0,71.0,73.2,83.8,0.6,3,1,42,9.1,43,473,1,87,86.9,411,7.4,35,108.1,116,7,14.2,67,751,682,7.8,8.6,1.83
Kenny Golladay,11851,WR,DET,15,12.5,7,60.9,56.7,17,30,1,4.1,3,56,11,1,81.9,49.4,81.0,,81.3,1.3,8,2,60,0.0,0,610,4,70,93.1,568,29.8,182,98.6,115,5,68.7,419,1063,350,5.0,15.2,1.87
Saquon Barkley,45791,HB,NYG,16,0.0,31,79.8,42.9,3,7,0,5.2,5,30,21,0,78.1,91.5,85.2,54.0,86.3,0.2,1,1,57,12.8,72,561,1,91,83.8,470,1.4,8,101.1,114,4,6.2,35,721,787,8.6,7.9,1.53
Brandin Cooks,8655,WR,LA,16,13.2,7,72.7,44.0,11,25,0,1.2,1,56,26,1,90.7,55.7,79.7,,80.5,0.0,0,2,57,0.0,0,620,2,80,94.0,583,28.4,176,115.9,110,5,71.0,440,1204,352,4.4,15.1,2.07
Corey Davis,11760,WR,TEN,16,10.8,8,60.2,44.4,4,9,0,5.8,4,46,31,1,72.2,48.2,76.4,,75.8,0.6,3,1,51,0.0,0,516,2,65,94.2,486,29.8,154,95.1,108,4,69.4,358,891,274,4.2,13.7,1.83
Eric Ebron,8645,TE,IND,16,10.5,3,61.1,48.3,14,29,1,7.0,5,38,14,0,61.7,47.8,67.4,72.6,71.8,24.0,119,3,53,1.8,9,496,5,66,91.3,453,57.9,287,110.0,108,13,17.5,87,750,244,3.7,11.4,1.66
Larry Fitzgerald,1724,WR,ARZ,16,9.9,11,64.5,48.3,14,29,1,4.2,3,39,1,0,81.0,81.4,73.2,,72.3,1.2,7,3,37,0.0,0,561,2,69,94.5,530,74.7,419,91.4,107,6,24.1,135,734,212,3.1,10.6,1.38
Julian Edelman,5156,WR,NE,12,8.0,5,70.5,25.0,3,12,1,9.8,8,41,19,0,49.3,87.5,75.2,,74.1,0.0,0,2,36,0.0,0,461,5,74,94.6,436,65.7,303,105.7,105,6,33.4,154,850,349,4.7,11.5,1.95
Golden Tate,5585,WR,PHI,15,6.8,23,70.5,41.2,7,17,0,8.6,7,32,24,2,61.1,29.6,70.1,,69.8,0.5,2,2,67,0.0,0,423,2,74,94.8,401,72.6,307,97.1,105,4,26.5,112,795,429,5.8,10.7,1.98
Tyler Boyd,10689,WR,CIN,14,9.6,6,73.8,43.8,7,16,1,3.8,3,54,7,0,84.0,82.3,84.5,,85.7,1.5,8,0,49,0.0,0,538,2,76,92.9,500,73.2,394,127.8,103,7,24.5,132,1028,422,5.6,13.5,2.06
Adam Humphries,10075,WR,TB,16,6.0,9,73.8,46.2,6,13,1,3.8,3,48,30,0,84.2,87.5,75.2,,74.0,0.3,2,1,51,0.0,0,604,1,76,93.9,567,83.9,507,108.7,103,5,15.2,92,816,433,5.7,10.7,1.44
Amari Cooper,9437,WR,DAL,15,10.3,4,73.5,70.0,7,10,1,6.3,5,53,9,2,73.0,28.4,77.9,,76.5,0.0,0,3,90,0.0,0,583,1,75,93.3,544,22.3,130,115.0,102,7,77.7,453,1005,415,5.5,13.4,1.85
Sterling Shepard,10674,WR,NYG,16,10.7,6,64.7,39.1,9,23,3,10.8,8,47,21,0,49.8,81.4,67.3,42.3,66.2,0.8,5,2,58,0.2,1,627,6,66,95.7,600,58.7,368,96.5,102,4,40.5,254,872,316,4.8,13.2,1.45
Zay Jones,11792,WR,BUF,16,13.1,1,56.6,28.6,6,21,0,5.1,3,32,4,1,75.9,43.7,62.2,76.9,60.4,0.5,3,5,57,1.8,11,595,1,56,91.6,545,48.6,289,79.2,99,7,50.9,303,652,130,2.3,11.6,1.2
Jared Cook,5012,TE,OAK,16,8.6,7,68.7,45.8,11,24,1,6.8,5,46,23,0,68.4,81.2,75.5,50.1,81.4,46.3,250,4,45,4.3,23,540,5,68,90.7,490,33.1,179,100.4,99,6,20.2,109,896,361,5.3,13.2,1.83
Alvin Kamara,11822,HB,NO,15,1.9,16,82.7,40.0,2,5,0,3.6,3,31,20,0,79.5,91.2,82.9,78.6,87.6,0.3,1,1,42,7.3,28,382,1,81,87.4,334,17.3,66,106.2,98,4,16.0,61,709,645,8.0,8.8,2.12
Michael Crabtree,4933,WR,BLT,16,11.0,7,55.1,41.2,7,17,1,16.9,11,35,3,0,29.3,79.8,62.7,,61.4,0.2,1,2,27,0.0,0,539,4,54,92.8,500,13.4,72,75.5,98,3,86.5,466,607,136,2.5,11.2,1.21
Emmanuel Sanders,5606,WR,DEN,12,9.7,7,73.2,27.3,3,11,1,5.3,4,37,10,1,70.8,82.2,81.1,73.4,80.1,0.0,0,2,64,0.2,1,443,3,71,92.3,409,62.3,276,105.5,97,4,36.8,163,868,302,4.3,12.2,2.12
Dede Westbrook,11865,WR,JAX,16,9.1,8,68.8,33.3,6,18,0,8.3,6,39,15,2,63.4,43.8,71.3,61.6,70.0,0.0,0,3,61,0.2,1,578,3,66,95.8,554,88.4,511,94.8,96,5,11.2,65,717,363,5.5,10.9,1.29
Allen Robinson II,8696,WR,CHI,13,12.5,7,58.5,58.3,14,24,2,3.5,2,36,6,1,81.0,32.9,74.7,67.6,75.7,0.8,4,3,43,0.2,1,480,4,55,93.1,447,39.8,191,85.2,94,4,59.4,285,754,220,4.0,13.7,1.69
Taylor Gabriel,9002,WR,CHI,16,11.0,6,73.6,50.0,6,12,2,2.9,2,31,6,1,80.5,51.6,68.9,65.3,69.8,1.0,5,2,54,0.2,1,516,4,67,93.2,481,22.3,115,93.1,91,2,76.2,393,688,227,3.4,10.3,1.43
Willie Snead IV,8999,WR,BLT,16,8.9,14,68.1,60.0,6,10,0,7.5,5,37,3,0,61.8,81.4,67.1,66.2,66.3,1.3,6,3,28,0.2,1,475,4,62,92.2,438,83.4,396,78.6,91,1,15.2,72,651,280,4.5,10.5,1.49
Mohamed Sanu,7084,WR,ATL,16,8.2,11,72.5,43.8,7,16,0,1.5,1,41,2,2,90.3,31.2,71.6,,70.7,0.3,2,0,44,0.0,0,599,2,66,94.3,565,75.3,451,115.5,91,4,24.0,144,838,396,6.0,12.7,1.48
John Brown,8726,WR,BLT,16,17.0,1,46.2,25.0,5,20,0,14.3,7,28,3,0,37.8,79.0,65.9,,66.5,0.4,2,2,71,0.0,0,514,1,42,93.2,479,23.7,122,82.4,91,5,75.9,390,715,169,4.0,17.0,1.49
Ezekiel Elliott,10638,HB,DAL,15,0.2,9,84.6,50.0,2,4,0,4.9,4,24,9,0,72.2,47.8,72.2,58.5,70.3,0.0,0,0,38,16.7,88,526,3,77,78.3,412,7.2,38,103.6,91,3,2.7,14,567,592,7.7,7.4,1.38
Calvin Ridley,48262,WR,ATL,16,10.4,3,70.3,41.7,5,12,1,11.1,8,38,2,2,48.5,24.6,68.8,,70.5,0.2,1,2,75,0.0,0,492,1,64,94.5,465,24.0,118,125.8,91,10,75.4,371,821,367,5.7,12.8,1.77
Alshon Jeffery,7048,WR,PHI,13,11.0,7,72.2,50.0,12,24,0,7.1,5,48,24,1,67.3,45.9,78.3,,77.1,0.0,0,1,52,0.0,0,506,3,65,95.7,484,18.2,92,118.9,90,6,81.8,414,843,270,4.2,13.0,1.74
Nelson Agholor,9453,WR,PHI,16,10.2,11,71.1,38.5,5,13,0,5.9,4,28,24,1,74.1,49.4,64.8,66.2,64.0,1.1,7,1,83,0.2,1,634,2,64,94.5,599,55.8,354,105.6,90,4,42.6,270,736,347,5.4,11.5,1.23
Chris Godwin,11839,WR,TB,16,12.8,7,65.6,54.2,13,24,0,1.7,1,47,30,4,90.0,18.7,80.4,,79.6,0.4,2,2,48,0.0,0,483,1,59,93.4,451,27.5,133,112.4,90,7,72.0,348,842,247,4.2,14.3,1.87
Tarik Cohen,11874,HB,CHI,16,3.7,16,81.6,33.3,1,3,0,1.4,1,29,6,1,90.4,29.9,73.2,55.1,86.0,0.3,1,2,70,2.4,8,334,0,71,91.9,307,19.5,65,111.0,87,5,16.8,56,725,539,7.6,10.2,2.36
Robbie Chosen,11254,WR,NYJ,14,17.3,2,57.5,29.6,8,27,0,5.7,3,30,22,2,71.8,24.8,68.3,,70.8,0.0,0,4,76,0.0,0,452,4,50,96.7,437,23.5,106,89.8,87,6,76.5,346,752,181,3.6,15.0,1.72
Demaryius Thomas,5547,WR,HST,15,10.7,5,67.8,50.0,7,14,1,10.6,7,37,13,0,51.3,80.3,71.5,,71.3,0.4,2,2,45,0.0,0,495,4,59,92.7,459,33.1,164,100.6,87,5,66.5,329,677,279,4.7,11.5,1.47
Jordy Nelson,4350,WR,OAK,15,9.3,3,73.3,35.7,5,14,0,1.6,1,36,23,0,90.2,81.6,70.7,73.0,70.2,0.0,0,2,66,0.4,2,557,0,63,94.3,525,34.3,191,100.9,86,3,65.5,365,739,245,3.9,11.7,1.41
Austin Hooper,10715,TE,ATL,16,7.0,7,82.6,64.7,11,17,1,2.7,2,30,2,0,87.3,81.4,67.8,71.2,67.1,46.5,269,1,36,9.8,57,579,4,71,85.0,492,37.0,214,109.3,86,4,14.3,83,660,231,3.3,9.3,1.34
Donte Moncrief,8725,WR,JAX,16,13.5,4,56.5,22.7,5,22,1,7.7,4,28,15,1,64.4,50.9,62.3,,62.4,0.0,0,1,80,0.0,0,567,5,48,96.3,546,7.2,41,88.8,85,3,92.8,526,668,233,4.9,13.9,1.22
Cole Beasley,7330,WR,DAL,16,7.5,2,76.5,50.0,4,8,1,3.0,2,39,9,0,85.8,85.9,74.8,,74.1,0.0,0,0,32,0.0,0,512,1,65,93.2,477,88.1,451,110.5,85,3,11.5,59,672,216,3.3,10.3,1.41
Jimmy Graham,5619,TE,GB,16,9.7,6,66.3,38.1,8,21,0,3.5,2,32,12,0,75.1,80.0,59.6,51.7,60.2,23.2,142,2,54,2.9,18,613,2,55,91.2,559,62.0,380,87.2,83,2,14.5,89,636,259,4.7,11.6,1.14
David Njoku,11784,TE,CLV,16,9.0,10,67.5,57.1,12,21,0,12.5,8,27,8,0,42.3,79.9,66.3,51.7,65.3,71.3,420,3,66,9.0,53,589,5,56,84.6,498,20.0,118,91.4,83,4,8.1,48,639,315,5.6,11.4,1.28
Courtland Sutton,48164,WR,DEN,16,15.6,6,53.2,40.9,9,22,0,17.6,9,30,10,0,29.4,78.6,64.0,,62.6,0.0,0,3,42,0.0,0,574,6,42,92.7,532,16.2,93,84.6,79,4,83.8,481,704,167,4.0,16.8,1.32
Nyheim Hines,48103,HB,IND,16,2.5,6,80.8,75.0,12,16,0,6.0,4,29,14,0,66.1,71.2,71.6,68.7,77.3,0.5,2,2,28,6.4,25,392,1,63,88.3,346,8.2,32,87.2,78,2,16.6,65,425,340,5.4,6.7,1.23
Antonio Callaway,48101,WR,CLV,16,14.5,3,55.1,38.5,5,13,0,12.2,6,27,8,1,40.6,46.8,64.0,,63.1,0.2,1,5,71,0.0,0,533,3,43,91.9,490,12.6,67,74.0,78,5,87.2,465,586,233,5.4,13.6,1.2
Jordan Reed,7866,TE,WAS,13,6.7,5,69.2,33.3,4,12,0,3.6,2,26,32,1,81.6,40.2,73.1,32.8,75.2,34.5,129,2,34,4.0,15,374,2,54,91.2,341,44.1,165,87.4,78,2,20.3,76,558,241,4.5,10.3,1.64
A.J. Green,6156,WR,CIN,9,13.6,3,59.7,57.1,12,21,1,9.8,5,37,7,2,63.2,23.9,85.2,,84.9,0.0,0,2,38,0.0,0,313,1,46,92.7,290,28.1,88,104.6,77,6,71.9,225,694,152,3.3,15.1,2.39
Devin Funchess,9474,WR,CAR,14,13.3,2,57.1,37.5,6,16,0,12.0,6,35,5,0,47.5,78.8,68.4,,68.0,0.2,1,4,27,0.0,0,429,0,44,94.6,406,20.5,88,75.1,77,4,79.3,340,549,79,1.8,12.5,1.35
Jalen Richard,11395,HB,OAK,16,1.7,10,88.3,25.0,1,4,0,1.4,1,23,23,0,85.7,46.2,66.6,55.1,82.5,0.0,0,0,32,16.1,54,336,1,68,80.1,269,3.3,11,99.5,77,0,8.0,27,607,516,7.6,8.9,2.26
Todd Gurley II,9443,HB,LA,14,0.6,11,77.6,50.0,3,6,0,10.6,7,26,26,1,48.0,86.5,77.8,78.7,67.3,0.0,0,1,56,12.8,67,522,1,59,82.0,428,17.0,89,110.5,76,4,3.8,20,580,586,9.9,9.8,1.36
Kyle Rudolph,6195,TE,MIN,16,7.3,4,84.2,53.8,7,13,1,1.5,1,32,18,0,90.1,81.1,63.6,57.4,65.9,45.0,293,1,44,11.2,73,651,6,64,83.9,546,45.8,298,113.5,76,4,8.6,56,634,245,3.8,9.9,1.16
DJ Moore,48267,WR,CAR,16,9.6,17,71.1,41.2,7,17,0,6.9,4,32,5,1,67.5,21.4,71.8,64.9,73.7,0.2,1,3,82,0.2,1,461,3,54,93.7,432,33.0,152,96.4,76,2,64.6,298,781,427,7.9,14.5,1.81
Josh Doctson,10656,WR,WAS,15,15.4,5,58.7,50.0,13,26,0,6.4,3,31,32,0,69.8,78.9,63.3,,63.2,0.0,0,5,32,0.0,0,548,3,44,93.4,512,20.4,112,61.6,75,2,79.6,436,532,127,2.9,12.1,1.04
Danny Amendola,4717,WR,MIA,15,7.3,2,78.7,60.0,6,10,0,3.3,2,27,17,0,82.8,56.6,66.6,61.4,66.1,0.4,2,3,39,0.2,1,445,2,59,93.3,415,79.6,354,86.4,75,1,19.6,87,575,229,3.9,9.7,1.39
Theo Riddick,7980,HB,DET,14,0.6,7,82.4,50.0,1,2,0,7.6,5,16,11,0,64.1,85.2,72.3,81.2,73.2,4.5,16,1,20,19.6,70,357,0,61,76.2,272,11.5,41,82.7,74,0,6.2,22,384,414,6.8,6.3,1.41
Doug Baldwin,6615,WR,SEA,13,12.4,3,68.5,44.4,8,18,0,2.0,1,32,29,0,86.6,79.3,80.6,69.9,80.6,2.6,10,1,42,1.1,4,379,3,50,92.6,351,65.2,247,111.6,73,5,32.2,122,618,163,3.3,12.4,1.76
Trey Burton,9185,TE,CHI,16,8.4,1,74.0,37.5,3,8,0,5.3,3,29,6,1,75.3,41.9,69.4,65.7,64.4,33.5,187,2,47,5.6,31,558,4,54,87.8,490,41.8,233,112.2,73,6,23.1,129,569,189,3.5,10.5,1.16
DeSean Jackson,4363,WR,TB,12,19.6,2,56.9,27.3,3,11,1,4.7,2,31,30,0,74.8,81.0,79.4,,80.8,0.0,0,7,75,0.0,0,361,2,41,94.5,341,16.3,59,73.3,72,4,83.4,301,774,177,4.3,18.9,2.27
Jermaine Kearse,7428,WR,NYJ,14,9.5,2,51.4,12.5,2,16,1,5.1,2,20,22,0,72.2,77.6,62.7,47.5,61.7,0.0,0,3,29,1.0,4,404,2,37,95.5,386,78.0,315,53.6,72,1,22.0,89,371,123,3.3,10.0,0.96
Rob Gronkowski,5567,TE,NE,13,12.5,2,66.2,50.0,7,14,0,4.1,2,34,19,1,77.8,34.5,73.7,64.4,77.5,37.2,178,2,42,12.1,58,479,5,47,83.3,399,47.6,228,99.6,71,3,14.8,71,682,178,3.8,14.5,1.71
Chester Rogers,10918,WR,IND,15,6.8,5,74.6,41.7,5,12,1,11.7,7,28,14,0,41.5,89.7,63.3,,63.7,0.2,1,1,34,0.0,0,419,4,53,95.0,398,90.7,380,96.3,71,2,8.4,35,485,260,4.9,9.2,1.22
David Johnson,9519,HB,ARZ,16,0.6,10,71.4,40.0,2,5,0,12.3,7,22,1,1,34.3,65.1,64.1,71.4,60.4,0.4,2,2,40,17.3,80,463,0,50,77.8,360,3.5,16,90.5,70,3,6.0,28,446,397,7.9,8.9,1.24
T.J. Yeldon,9469,HB,JAX,14,0.9,11,78.6,0.0,0,1,0,12.7,8,21,15,0,41.7,72.4,56.0,48.2,56.3,0.3,1,3,37,18.5,72,390,0,55,79.5,310,1.3,5,96.8,70,4,2.3,9,487,445,8.1,8.9,1.57
Dion Lewis,6301,HB,TEN,16,-1.3,16,88.1,50.0,1,2,1,4.8,3,13,31,0,77.3,79.1,65.3,64.8,72.5,0.0,0,1,37,17.4,71,407,1,59,77.4,315,5.7,23,90.3,67,1,5.9,24,400,491,8.3,6.8,1.27
James Conner,11860,HB,PIT,13,-0.4,23,82.1,33.3,1,3,0,6.8,4,20,25,1,69.7,49.6,72.1,64.0,60.8,0.0,0,0,29,14.9,72,483,1,55,78.7,380,9.5,46,102.5,67,1,6.4,31,497,555,10.1,9.0,1.31
Vance McDonald,7836,TE,PIT,15,6.0,14,74.6,33.3,3,9,0,7.4,4,32,25,2,64.9,24.3,69.3,66.5,69.6,68.0,308,1,75,5.5,25,453,6,50,89.4,405,21.2,96,115.9,67,4,8.8,40,610,392,7.8,12.2,1.51
Josh Gordon,7618,WR,NE,12,14.4,7,61.2,37.5,6,16,1,10.9,5,30,19,0,51.5,78.3,73.5,64.5,74.6,0.0,0,1,55,0.2,1,403,3,41,94.0,379,10.2,41,112.6,67,4,89.8,362,737,267,6.5,18.0,1.94
Marquez Valdes-Scantling,47809,WR,GB,16,13.8,5,56.7,30.8,4,13,1,9.5,4,23,12,0,56.2,78.5,60.4,68.0,62.1,0.8,4,0,60,0.4,2,507,2,38,93.9,476,46.5,236,95.4,67,2,52.7,267,581,217,5.7,15.3,1.22
Michael Gallup,26075,WR,DAL,16,14.4,2,50.0,26.3,5,19,0,8.3,3,21,9,0,44.6,77.1,60.3,,60.0,0.0,0,2,49,0.0,0,468,1,33,92.1,431,11.8,55,73.2,66,2,88.2,413,507,168,5.1,15.4,1.18
Ricky Seals-Jones,12020,TE,ARZ,15,9.7,2,51.5,35.7,5,14,1,10.5,4,14,1,0,52.5,77.1,52.8,83.6,54.3,27.6,112,3,40,4.7,19,406,4,34,90.1,366,47.5,193,52.8,66,1,23.9,97,343,99,2.9,10.1,0.94
Kenyan Drake,10707,HB,MIA,16,2.1,6,80.3,50.0,1,2,0,8.6,5,23,17,0,59.8,57.3,65.6,33.2,65.1,0.0,0,0,52,13.0,48,368,0,53,81.5,300,5.4,20,122.0,66,5,10.3,38,477,437,8.2,9.0,1.59
Christian Kirk,47546,WR,ARZ,12,10.0,4,66.2,46.2,6,13,0,6.5,3,21,1,0,68.6,87.0,70.3,,70.1,0.5,2,4,75,0.0,0,364,0,43,94.5,344,30.8,112,84.8,65,3,68.7,250,590,229,5.3,13.7,1.72
Tyler Lockett,9502,WR,SEA,16,14.5,2,87.7,87.5,7,8,0,0.0,0,37,29,1,90.7,71.7,80.3,,82.5,1.0,5,0,52,0.0,0,494,1,57,92.9,459,50.2,248,158.3,65,10,48.8,241,965,220,3.9,16.9,2.1
Mike Williams,11762,WR,LAC,16,15.6,4,67.2,56.5,13,23,0,4.4,2,36,27,0,76.3,80.0,81.8,,81.3,0.2,1,1,55,0.0,0,408,0,43,93.6,382,31.6,129,134.4,64,10,68.1,278,664,117,2.7,15.4,1.74
Kelvin Benjamin,8663,WR,KC,15,16.6,1,39.1,23.8,5,21,2,16.7,5,16,16,0,34.7,75.7,57.8,,57.8,0.0,0,7,40,0.0,0,353,5,25,93.8,331,9.1,32,25.0,64,1,90.9,321,380,55,2.2,15.2,1.15
Keelan Cole Sr.,51593,WR,JAX,16,10.2,1,59.4,77.8,7,9,0,13.6,6,25,15,2,33.0,22.1,59.4,61.6,59.3,0.6,3,2,35,0.2,1,491,3,38,96.3,473,21.2,104,75.7,64,1,78.0,383,491,138,3.6,12.9,1.04
Tyrell Williams,10154,WR,LAC,16,13.3,2,65.1,64.7,11,17,0,6.8,3,28,27,2,59.3,23.3,66.8,66.1,67.8,0.2,1,5,75,0.2,1,496,4,41,93.1,462,41.3,205,92.9,63,5,58.5,290,653,202,4.9,15.9,1.41
Evan Engram,11778,TE,NYG,11,5.5,6,71.4,20.0,2,10,0,6.3,3,22,21,0,62.4,79.5,76.3,70.4,75.7,38.7,135,0,54,4.9,17,349,2,45,90.3,315,45.0,157,115.6,63,3,14.9,52,577,390,8.7,12.8,1.83
C.J. Uzomah,9590,TE,CIN,16,7.8,3,68.3,53.8,7,13,1,8.5,4,21,7,0,52.6,78.4,56.8,56.3,54.4,42.6,232,0,29,10.1,55,545,5,43,82.6,450,44.2,241,103.9,63,3,8.6,47,439,201,4.7,10.2,0.98
Curtis Samuel,11795,WR,CAR,13,12.2,9,62.9,50.0,9,18,0,7.1,3,24,5,0,65.1,44.4,71.5,,71.9,0.0,0,2,53,0.0,0,318,2,39,93.7,298,24.8,79,101.1,62,5,75.2,239,494,116,3.0,12.7,1.66
Quincy Enunwa,8843,WR,NYJ,11,8.2,9,61.3,28.6,2,7,0,13.6,6,22,22,2,49.3,22.5,68.0,67.6,65.9,0.3,1,2,42,0.6,2,337,2,38,95.3,321,47.8,161,75.3,62,1,51.6,174,449,284,7.5,11.8,1.4
Melvin Gordon III,9448,HB,LAC,12,-0.2,11,82.0,25.0,1,4,0,12.3,7,21,27,1,46.4,80.6,86.6,56.2,61.2,0.0,0,1,66,15.9,48,301,0,50,80.1,241,1.7,5,115.2,61,4,11.6,35,490,537,10.7,9.8,2.03
Duke Johnson Jr.,9510,HB,CLV,16,2.5,8,77.0,66.7,2,3,0,6.0,3,25,8,1,70.5,58.5,72.1,72.5,74.0,0.0,0,1,32,16.5,64,388,0,47,77.3,300,13.4,52,105.2,61,3,14.4,56,429,380,8.1,9.1,1.43
Seth Roberts,9079,WR,OAK,15,8.8,6,75.0,60.0,6,10,0,6.3,3,24,23,0,54.5,79.4,62.1,70.9,61.8,6.5,26,0,44,0.7,3,401,5,45,93.5,375,76.1,305,110.0,60,2,17.5,70,494,226,5.0,11.0,1.32
