player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Steve Johnson,4538,WR,BUF,16,10.6,10,54.9,,0,0,0,12.2,11,52,4,1,41.2,50.8,78.1,,77.9,0.0,0,7,63,0.0,0,568,3,79,96.8,550,24.6,140,71.7,144,6,75.4,428,1046,356,4.5,13.2,1.9
Dez Bryant,5549,WR,DAL,16,12.1,14,67.2,,0,0,0,10.7,11,55,9,2,54.0,30.0,76.5,49.9,76.8,0.0,0,2,85,0.0,0,681,4,92,95.4,650,1.9,13,123.2,137,12,98.1,668,1382,468,5.1,15.0,2.13
Vincent Jackson,2278,WR,TB,16,16.9,6,52.6,,0,0,1,6.5,5,61,30,0,70.4,81.5,89.6,,89.6,0.0,0,5,95,0.0,0,615,3,72,95.4,587,36.3,223,92.2,137,8,63.7,392,1384,365,5.1,19.2,2.36
Victor Cruz,5827,WR,NYG,16,11.0,10,62.8,,0,0,0,12.2,12,53,21,0,39.8,82.4,77.5,68.1,77.9,0.0,0,6,80,0.2,1,579,3,86,92.6,536,70.3,407,93.7,137,10,29.7,172,1092,340,4.0,12.7,2.04
Tony Gonzalez,237,TE,ATL,18,8.2,17,78.7,,0,0,0,3.6,4,75,2,0,88.1,84.0,89.2,73.9,90.1,31.1,226,3,25,9.2,67,727,4,107,86.9,632,57.5,418,114.4,136,10,11.1,81,1059,281,2.6,9.9,1.68
Jimmy Graham,5619,TE,NO,15,8.8,7,64.9,,0,0,0,15.0,15,59,20,1,29.5,53.1,79.2,73.3,79.0,20.0,113,5,46,4.8,27,566,4,85,91.5,518,64.3,364,94.4,131,9,15.0,85,982,314,3.7,11.6,1.9
Eric Decker,5611,WR,DEN,17,11.5,4,70.0,,0,0,0,12.5,13,59,10,0,39.9,55.5,76.6,68.1,75.8,0.0,0,4,55,0.1,1,676,6,91,93.9,635,20.6,139,117.7,130,13,79.4,537,1148,310,3.4,12.6,1.81
Justin Blackmon,7011,WR,JAX,16,11.4,6,49.6,,0,0,0,11.1,8,41,15,1,50.4,27.0,65.7,34.9,64.3,0.3,2,6,81,0.1,1,684,2,64,93.1,637,45.9,314,64.9,129,5,53.7,367,865,290,4.5,13.5,1.36
Torrey Smith,6210,WR,BLT,20,19.5,4,46.9,,0,0,0,10.4,7,47,3,0,51.9,81.0,75.6,,76.3,0.0,0,2,59,0.0,0,705,6,60,93.5,659,7.4,52,96.1,128,10,92.6,653,1088,269,4.5,18.1,1.65
Steve Smith,837,WR,CAR,16,13.4,10,57.5,,0,0,0,9.9,8,51,5,0,55.3,51.8,80.9,,82.1,0.0,0,3,66,0.0,0,559,5,73,94.1,526,9.1,51,89.2,127,4,90.9,508,1174,286,3.9,16.1,2.23
Marques Colston,3197,WR,NO,16,11.9,5,65.9,,0,0,0,8.8,8,66,20,3,53.2,24.3,76.0,,75.7,0.0,0,6,60,0.0,0,649,2,83,96.1,624,55.5,360,101.8,126,10,44.5,289,1154,307,3.7,13.9,1.85
Owen Daniels,3043,TE,HST,17,7.7,3,65.0,,0,0,0,9.1,8,45,13,0,56.9,82.0,74.8,60.4,75.5,68.4,402,1,39,9.2,54,588,1,80,87.1,512,26.9,158,99.2,123,6,4.3,25,888,391,4.9,11.1,1.73
Mike Williams,5625,WR,TB,16,14.4,7,52.5,,0,0,0,10.0,7,44,30,0,54.9,80.9,78.8,,77.5,0.5,3,3,65,0.0,0,597,1,63,95.1,568,7.4,44,95.0,120,9,92.1,550,996,343,5.4,15.8,1.75
Jeremy Maclin,4942,WR,PHI,15,11.1,3,57.6,,0,0,0,11.7,9,37,24,1,45.8,46.8,62.1,,61.8,0.0,0,3,70,0.0,0,661,4,68,94.9,627,31.9,211,89.7,118,7,68.1,450,861,281,4.1,12.7,1.37
Donnie Avery,4347,WR,IND,17,13.2,2,52.5,,0,0,1,18.4,14,38,14,1,28.3,47.7,60.1,65.6,60.4,0.1,1,3,48,0.1,1,750,2,62,93.7,703,22.1,166,71.8,118,3,77.7,583,793,216,3.5,12.8,1.13
Brian Hartline,5031,WR,MIA,16,13.5,2,62.7,,0,0,0,6.3,5,49,17,1,65.7,50.5,77.4,,77.4,0.0,0,3,80,0.0,0,554,3,74,93.7,519,5.2,29,84.8,118,1,94.8,525,1083,252,3.4,14.6,2.09
Mike Wallace,5007,WR,PIT,15,14.4,2,55.2,,0,0,1,8.6,6,33,25,2,54.7,27.3,67.3,,67.7,0.0,0,5,82,0.0,0,571,4,64,95.8,547,11.7,67,83.2,116,8,88.3,504,838,284,4.4,13.1,1.53
Miles Austin,3211,WR,DAL,16,12.5,6,57.4,,0,0,0,8.3,6,49,9,1,61.1,45.9,76.1,,75.4,0.0,0,4,49,0.0,0,601,0,66,94.7,569,68.9,414,87.0,115,6,31.1,187,943,301,4.6,14.3,1.66
Denarius Moore,6300,WR,OAK,15,13.5,6,46.4,,0,0,0,15.0,9,33,23,1,33.5,38.9,68.6,,67.6,0.0,0,6,58,0.0,0,520,0,51,95.2,495,49.2,256,67.3,110,7,50.8,264,741,265,5.2,14.5,1.5
Randall Cobb,6216,WR,GB,17,7.4,16,78.2,,0,0,0,11.3,11,45,12,1,46.2,66.8,79.2,65.8,77.3,0.0,0,3,39,0.2,1,516,0,86,93.2,481,84.5,436,116.9,110,8,8.3,43,985,504,5.9,11.5,2.05
Dennis Pitta,5638,TE,BLT,20,8.6,8,68.8,,0,0,0,6.3,5,39,3,0,71.6,81.7,78.5,62.1,79.3,30.6,173,3,61,7.4,42,566,2,75,86.7,491,59.2,335,110.3,109,10,4.6,26,832,347,4.6,11.1,1.69
Dwayne Bowe,3639,WR,KC,13,13.1,6,55.1,,0,0,0,9.2,6,45,16,1,58.4,43.4,81.1,80.6,80.6,0.0,0,5,47,0.7,3,421,1,59,94.8,399,3.8,16,69.1,107,3,95.7,403,801,241,4.1,13.6,2.01
Andre Roberts,5612,WR,ARZ,15,10.0,4,59.8,,0,0,0,13.5,10,40,1,1,37.9,48.5,61.4,67.6,60.6,0.8,5,2,46,0.2,1,625,3,64,95.8,599,48.5,303,89.3,107,5,50.4,315,759,235,3.7,11.9,1.27
James Jones,3694,WR,GB,18,11.4,9,69.9,,0,0,0,5.3,4,50,12,0,76.5,81.6,73.2,,71.8,0.0,0,2,49,0.0,0,744,2,72,92.7,690,6.9,51,129.1,103,15,93.1,693,922,262,3.6,12.8,1.34
Aaron Hernandez,5637,TE,NE,12,7.4,11,64.7,,0,0,0,13.2,10,38,19,0,40.4,81.5,73.0,75.1,74.6,20.1,92,3,40,7.7,35,457,7,66,88.0,402,51.9,237,86.7,102,5,21.7,99,651,338,5.1,9.9,1.62
Cecil Shorts,6266,WR,JAX,14,12.9,4,54.5,,0,0,0,14.1,9,37,15,1,43.3,41.3,75.3,,74.9,0.7,3,4,80,0.0,0,456,3,55,92.5,422,4.8,22,94.5,101,7,94.5,431,979,377,6.9,17.8,2.32
T.Y. Hilton,7092,WR,IND,16,11.8,5,57.4,,0,0,1,17.1,12,31,14,0,28.5,81.1,65.5,68.1,64.9,0.4,2,3,70,0.2,1,558,1,58,94.3,526,41.9,234,98.9,101,7,57.5,321,927,430,7.4,16.0,1.76
Brandon Myers,5126,TE,OAK,16,7.1,8,78.2,,0,0,1,7.1,6,41,23,0,56.5,81.9,72.5,65.0,77.8,68.3,442,3,29,21.9,142,647,2,79,73.9,478,24.0,155,100.7,101,4,1.4,9,806,292,3.7,10.2,1.69
Lance Moore,2718,WR,NO,15,14.1,0,65.0,,0,0,0,9.7,7,55,20,0,48.9,80.8,83.2,,82.3,0.0,0,2,51,0.0,0,503,1,65,95.8,482,35.0,176,111.3,100,6,65.0,327,1041,147,2.3,16.0,2.16
Jermaine Gresham,5546,TE,CIN,17,7.0,12,66.7,,0,0,0,13.2,10,34,7,2,37.7,26.5,65.1,61.4,62.4,64.4,419,1,55,18.3,119,651,9,66,78.5,511,24.7,161,101.6,99,5,8.4,55,744,427,6.5,11.3,1.46
Antonio Brown,5718,WR,PIT,13,10.1,7,67.3,,0,0,0,5.7,4,43,25,2,73.1,27.8,79.6,,80.8,0.0,0,1,60,0.0,0,453,2,66,96.0,435,8.4,38,104.4,98,5,90.7,411,787,353,5.3,11.9,1.81
Greg Olsen,3647,TE,CAR,16,9.8,5,71.9,,0,0,0,5.5,4,42,5,1,80.0,46.8,83.3,65.0,80.7,21.3,124,2,47,15.8,92,581,3,69,79.7,463,55.4,322,107.2,96,5,10.0,58,843,246,3.6,12.2,1.82
Hakeem Nicks,4952,WR,NYG,13,12.5,2,55.2,,0,0,1,3.6,2,35,21,0,80.8,79.8,80.1,,79.3,0.0,0,3,50,0.0,0,424,2,53,93.9,398,2.1,9,75.5,96,3,97.9,415,692,209,3.9,13.1,1.74
Davone Bess,4694,WR,MIA,13,10.1,14,63.5,,0,0,0,11.6,8,38,17,1,46.0,43.8,74.4,,73.2,0.0,0,3,39,0.0,0,459,2,61,94.3,433,69.9,321,79.3,96,1,29.4,135,778,266,4.4,12.8,1.8
Kendall Wright,7026,WR,TEN,15,6.5,13,67.4,,0,0,2,9.9,7,38,31,1,48.5,46.4,67.7,,67.7,0.0,0,2,38,0.0,0,417,5,64,95.4,398,13.7,57,90.9,95,4,86.3,360,626,330,5.2,9.8,1.57
Brandon Pettigrew,4943,TE,DET,14,6.6,2,62.1,,0,0,0,13.2,9,33,11,4,38.2,18.3,60.8,73.3,55.4,87.2,475,2,24,9.9,54,545,2,59,87.9,479,8.4,46,80.5,95,3,0.7,4,567,250,4.2,9.6,1.18
Danny Amendola,4717,WR,SL,11,7.8,5,66.0,,0,0,0,3.1,2,37,26,2,85.4,26.9,86.5,,85.3,0.3,1,2,56,0.0,0,342,1,62,94.7,324,80.1,274,84.7,94,2,19.6,67,664,258,4.2,10.7,2.05
Darren Sproles,2347,HB,NO,13,0.5,19,80.6,,0,0,0,11.8,10,29,20,0,44.4,86.8,66.0,57.8,65.4,0.0,0,1,44,8.6,33,384,0,75,87.2,335,28.4,109,117.2,93,7,8.3,32,667,685,9.1,8.9,1.99
Jermichael Finley,4405,TE,GB,18,8.2,8,71.0,,0,0,0,12.0,9,34,12,1,50.4,46.3,67.4,77.2,65.8,51.2,295,0,40,6.8,39,576,4,66,86.5,498,29.7,171,100.3,93,2,14.1,81,712,314,4.8,10.8,1.43
Heath Miller,2247,TE,PIT,15,7.7,3,76.3,,0,0,0,5.3,4,44,25,0,76.9,81.7,87.1,65.0,89.7,83.4,513,3,43,22.4,138,615,5,71,74.1,456,10.9,67,117.5,93,8,1.8,11,816,368,5.2,11.5,1.79
Ray Rice,4369,HB,BLT,20,0.1,17,75.0,,0,0,0,5.5,4,26,3,1,81.1,68.4,73.7,71.3,82.7,0.2,1,1,47,30.3,190,628,3,69,65.3,410,2.9,18,89.3,92,1,4.6,29,566,612,8.9,8.2,1.38
Kyle Rudolph,6195,TE,MIN,17,6.4,5,62.9,,0,0,0,9.7,6,36,18,0,56.1,80.1,76.0,73.5,73.4,52.2,302,3,29,16.9,98,579,3,56,79.4,460,32.1,186,99.2,89,9,4.0,23,535,293,5.2,9.6,1.16
Josh Gordon,7618,WR,CLV,16,13.6,6,56.2,,0,0,1,7.4,4,40,8,1,62.4,38.5,69.5,,68.1,0.0,0,3,71,0.0,0,524,2,50,96.4,505,12.0,63,91.3,89,5,87.8,460,805,315,6.3,16.1,1.59
Martellus Bennett,4375,TE,NYG,16,10.4,5,62.5,,0,0,0,9.8,6,36,21,0,56.7,80.2,81.3,75.2,73.0,52.5,292,4,33,18.5,103,556,2,55,75.7,421,46.2,257,83.8,88,5,1.1,6,626,211,3.8,11.4,1.49
Jeremy Kerley,6305,WR,NYJ,16,9.9,7,63.6,,0,0,0,6.7,4,32,22,2,68.3,26.2,67.5,,67.3,0.0,0,4,66,0.0,0,469,0,56,93.0,436,71.4,335,82.9,88,2,27.9,131,827,305,5.4,14.8,1.9
Greg Little,6211,WR,CLV,16,10.3,9,60.9,,0,0,1,14.5,9,35,8,0,40.7,80.0,65.3,67.6,63.9,1.2,7,4,43,0.2,1,577,4,53,96.0,554,39.9,230,80.0,87,4,58.8,339,647,199,3.8,12.2,1.17
Nate Washington,2832,WR,TEN,16,13.9,3,53.5,,0,0,1,13.2,7,31,31,1,47.6,47.3,64.4,,63.6,0.0,0,5,71,0.0,0,564,1,46,95.7,540,61.5,347,74.1,86,4,38.3,216,746,252,5.5,16.2,1.38
Sidney Rice,3660,WR,SEA,18,14.2,0,64.7,,0,0,0,8.3,5,42,29,0,61.3,80.6,81.6,,81.0,0.2,1,1,46,0.0,0,519,1,55,93.3,484,36.4,189,119.5,85,7,63.4,329,835,165,3.0,15.2,1.73
Kenny Britt,4953,WR,TEN,14,13.0,6,52.9,,0,0,0,13.5,7,25,31,2,42.4,23.9,62.5,65.6,63.2,0.0,0,2,46,0.2,1,415,4,45,95.2,395,15.4,64,81.0,85,4,84.6,351,589,151,3.4,13.1,1.49
Jacob Tamme,4441,TE,DEN,17,8.6,1,66.3,,0,0,1,1.8,1,31,10,0,88.7,80.0,80.2,79.2,81.4,29.1,109,2,36,13.3,50,375,1,55,80.8,303,53.9,202,85.4,83,2,13.6,51,599,236,4.3,10.9,1.98
Jordy Nelson,4350,WR,GB,14,13.0,4,68.7,,0,0,0,12.3,8,43,12,0,44.6,80.2,75.5,,73.2,0.0,0,2,73,0.0,0,484,0,57,92.4,447,7.6,37,119.7,83,7,92.4,447,842,283,5.0,14.8,1.88
Brent Celek,3778,TE,PHI,15,7.2,4,68.7,,0,0,0,12.3,8,33,24,1,44.4,41.8,71.5,64.0,68.2,75.6,411,5,34,23.3,127,544,1,57,72.2,393,18.2,99,72.6,83,1,4.2,23,684,337,5.9,12.0,1.74
Tony Scheffler,3006,TE,DET,15,13.0,3,50.6,,0,0,0,12.5,6,29,11,0,51.4,78.3,64.5,43.3,64.2,16.1,70,6,57,0.5,2,436,1,42,96.8,422,65.6,286,43.4,83,1,18.3,80,504,117,2.8,12.0,1.19
Malcom Floyd,2044,WR,SD,14,14.5,1,68.3,,0,0,0,3.4,2,48,27,0,82.0,80.1,79.0,,78.8,0.0,0,4,39,0.0,0,549,2,56,95.3,523,21.3,117,100.4,82,5,78.7,432,814,116,2.1,14.5,1.56
Percy Harvin,4945,WR,MIN,9,4.3,22,76.5,,0,0,0,1.6,1,36,18,0,90.0,29.4,90.8,70.0,92.1,0.7,2,2,45,0.4,1,279,1,62,93.5,261,59.1,165,102.8,81,3,32.6,91,677,542,8.7,10.9,2.59
Michael Floyd,7019,WR,ARZ,16,12.3,5,57.0,,0,0,0,10.0,5,27,1,1,54.9,32.9,63.1,,62.0,0.0,0,1,53,0.0,0,432,2,45,96.3,416,4.9,21,82.4,79,2,95.1,411,562,161,3.6,12.5,1.35
Rob Gronkowski,5567,TE,NE,12,10.8,6,70.5,,0,0,0,11.3,7,46,19,1,49.3,40.6,90.9,71.3,87.2,36.9,157,0,41,17.9,76,425,4,55,77.4,329,58.1,247,142.6,78,11,3.3,14,790,312,5.7,14.4,2.4
Andrew Hawkins,6125,WR,CIN,15,6.0,8,68.8,,0,0,0,5.4,3,25,7,1,73.0,54.4,67.6,,66.3,0.2,1,3,59,0.0,0,434,1,53,94.9,412,86.4,375,90.2,77,4,12.4,54,548,361,6.8,10.3,1.33
Golden Tate,5585,WR,SEA,17,13.5,22,71.4,,0,0,0,3.5,2,36,29,1,82.1,80.7,82.8,,82.4,0.6,3,1,51,0.0,0,473,3,55,93.9,444,13.5,64,135.5,77,8,85.2,403,826,309,5.6,15.0,1.86
Darrius Heyward-Bey,4930,WR,OAK,15,14.1,10,53.2,,0,0,0,12.8,6,25,23,0,44.1,78.7,68.9,30.5,66.1,0.2,1,2,59,0.6,3,536,1,41,95.0,509,23.9,128,90.1,77,5,75.9,407,606,237,5.8,14.8,1.19
Chris Givens,7096,WR,SL,15,15.5,4,54.5,,0,0,0,10.6,5,25,26,0,52.2,79.0,71.4,,70.3,0.5,2,1,65,0.0,0,387,0,42,94.8,367,15.5,60,92.9,77,3,84.0,325,698,286,6.8,16.6,1.9
Antonio Gates,1609,TE,SD,15,11.5,3,64.5,,0,0,0,9.3,5,30,27,0,57.7,79.2,65.5,67.1,65.3,23.8,134,3,34,2.8,16,562,3,49,93.1,523,62.3,350,99.6,76,7,12.6,71,538,148,3.0,11.0,1.03
Josh Morgan,4488,WR,WAS,17,7.8,10,64.5,,0,0,0,14.0,8,29,32,1,37.7,39.1,68.2,65.8,65.7,0.2,1,3,32,0.2,1,423,3,49,96.2,407,14.2,60,76.1,76,2,83.5,353,510,243,5.0,10.4,1.25
Vernon Davis,2951,TE,SF,19,13.1,11,70.7,,0,0,0,5.4,3,37,28,0,75.0,80.0,81.9,63.4,78.0,63.6,379,1,53,10.1,60,596,1,53,85.6,510,28.7,171,126.6,75,6,6.9,41,802,250,4.7,15.1,1.57
Marcedes Lewis,2973,TE,JAX,16,7.3,9,69.3,,0,0,0,10.3,6,25,15,0,52.8,79.6,78.9,73.0,71.0,45.8,231,2,26,16.3,82,504,3,52,77.2,389,40.5,204,96.5,75,4,7.7,39,540,259,5.0,10.4,1.39
Brandon Gibson,5118,WR,SL,16,13.2,2,68.0,,0,0,2,8.9,5,43,26,0,60.2,79.7,76.9,,77.4,0.2,1,2,34,0.0,0,500,5,51,94.8,474,8.4,42,108.3,75,5,91.4,457,691,111,2.2,13.5,1.46
DeSean Jackson,4363,WR,PHI,11,15.5,8,61.3,,0,0,1,2.1,1,30,24,1,84.8,36.9,76.2,,75.7,0.4,2,3,77,0.0,0,471,1,46,94.7,446,17.6,83,84.8,75,2,82.0,386,709,249,5.4,15.4,1.59
Benjamin Watson,1753,TE,CLV,16,6.9,7,66.2,,0,0,0,5.8,3,27,8,1,72.2,36.7,73.1,70.3,75.3,92.3,455,3,27,19.9,98,493,5,49,76.3,376,5.9,29,82.1,74,3,0.2,1,501,222,4.5,10.2,1.33
Rod Streater,7416,WR,OAK,16,13.1,2,54.9,,0,0,0,15.2,7,28,23,1,44.4,23.1,67.4,,66.5,0.0,0,2,64,0.0,0,405,2,39,93.1,377,29.6,120,84.5,71,3,70.4,285,584,148,3.8,15.0,1.55
Jason Avant,3054,WR,PHI,14,9.7,3,74.6,,0,0,0,0.0,0,32,24,1,90.5,79.6,78.6,70.8,76.7,0.2,1,2,39,0.4,2,459,1,53,95.9,440,87.6,402,90.6,71,0,12.2,56,648,173,3.3,12.2,1.47
Marcel Reece,4702,FB,OAK,16,4.2,7,73.2,,0,0,0,5.5,3,21,23,1,73.0,64.2,80.5,77.8,74.6,7.4,33,1,56,12.8,57,447,3,52,83.9,375,23.7,106,91.1,71,1,9.2,41,496,347,6.7,9.5,1.32
Kevin Walter,1549,WR,HST,18,11.3,1,66.2,,0,0,0,6.0,3,29,13,1,77.8,35.7,63.1,69.4,61.1,1.1,6,2,52,0.5,3,556,3,47,95.3,530,48.6,270,87.7,71,2,50.2,279,559,113,2.4,11.9,1.05
Michael Jenkins,1750,WR,MIN,17,11.0,0,60.6,,0,0,1,4.4,2,28,18,0,75.3,78.4,65.9,73.4,62.3,3.9,19,3,50,0.8,4,490,1,43,95.3,467,18.8,92,81.0,71,3,76.7,376,545,174,4.0,12.7,1.17
Scott Chandler,3745,TE,BUF,15,9.7,0,61.4,,0,0,0,10.4,5,37,4,2,53.3,23.3,73.2,70.3,69.3,26.1,122,2,43,5.8,27,467,1,43,91.6,428,69.2,323,103.9,70,6,2.4,11,571,196,4.6,13.3,1.33
Greg Jennings,2997,WR,GB,10,10.1,11,65.7,,0,0,1,4.2,2,26,12,0,69.3,78.8,72.8,,72.0,0.0,0,2,45,0.0,0,377,1,46,93.4,352,52.8,199,97.4,70,5,47.2,178,481,216,4.7,10.5,1.37
Dwayne Allen,7066,TE,IND,17,6.9,4,70.0,,0,0,0,5.8,3,33,14,1,78.8,39.6,85.9,75.2,77.6,70.5,392,0,40,24.6,137,556,4,49,71.2,396,18.0,100,108.8,70,3,2.5,14,572,280,5.7,11.7,1.44
Dexter McCluster,5561,WR,KC,16,5.4,5,74.3,,0,0,0,11.9,7,24,16,1,59.6,46.3,62.0,35.5,61.2,0.0,0,5,31,0.3,1,389,1,52,94.9,369,86.9,338,65.9,70,1,11.6,45,452,216,4.2,8.7,1.22
Pierre Garcon,4519,WR,WAS,11,9.8,5,69.6,,0,0,0,9.4,5,28,32,0,63.2,79.4,84.4,,83.6,0.0,0,2,88,0.0,0,239,4,48,96.2,230,14.6,35,108.5,69,4,84.9,203,683,355,7.4,14.2,2.97
Emmanuel Sanders,5606,WR,PIT,16,11.6,5,63.8,,0,0,0,6.4,3,32,25,2,68.8,24.0,69.1,,67.4,2.0,9,3,37,0.0,0,444,1,44,94.6,420,66.7,296,79.6,69,1,30.4,135,624,223,5.1,14.2,1.49
Brandon LaFell,5602,WR,CAR,14,10.7,3,63.8,,0,0,0,6.4,3,31,5,0,61.2,79.2,70.0,62.3,67.2,0.0,0,4,62,0.2,1,472,2,44,93.6,442,66.3,313,91.3,69,4,33.3,157,677,315,7.2,15.4,1.53
Dallas Clark,1340,TE,TB,16,8.0,3,68.1,,0,0,0,6.0,3,24,30,0,70.6,79.0,69.3,57.9,68.8,38.3,161,5,33,5.5,23,420,0,47,90.7,381,55.7,234,74.2,69,4,4.5,19,435,112,2.4,9.3,1.14
Arian Foster,5398,HB,HST,18,-1.2,6,79.7,,0,0,0,9.8,6,16,13,0,48.5,80.2,75.4,57.5,52.5,0.0,0,0,28,17.7,95,536,0,55,80.0,429,2.6,14,100.1,69,3,8.2,44,314,398,7.2,5.7,0.73
Jared Cook,5012,TE,TEN,13,9.0,3,64.7,,0,0,0,10.2,5,24,31,1,55.3,33.8,67.1,54.6,66.1,17.5,69,3,61,4.6,18,395,2,44,90.9,359,74.9,296,89.3,68,4,3.8,15,523,168,3.8,11.9,1.46
Joique Bell,5797,HB,DET,15,1.3,15,80.0,,0,0,0,5.5,3,29,11,0,72.8,68.3,72.6,70.7,73.5,8.2,24,0,50,14.3,42,293,2,52,83.6,245,7.8,23,97.8,65,0,6.1,18,485,430,8.3,9.3,1.98
Rob Housler,6221,TE,ARZ,15,7.2,12,69.2,,0,0,1,6.3,3,17,1,0,68.8,78.6,62.1,73.0,60.8,23.9,102,2,33,6.6,28,426,3,45,91.3,389,64.1,273,73.7,65,0,5.6,24,417,186,4.1,9.3,1.07
Joel Dreessen,2415,TE,DEN,17,6.2,3,73.4,,0,0,0,6.0,3,20,10,0,70.3,79.0,74.4,82.9,64.5,65.8,306,0,30,28.4,132,465,4,47,68.2,317,28.8,134,115.5,64,5,4.1,19,402,168,3.6,8.6,1.27
Jacquizz Rodgers,6297,HB,ATL,18,-0.6,17,85.9,,0,0,1,3.5,2,17,2,0,81.6,90.0,72.7,75.8,77.7,0.2,1,1,32,21.8,88,404,1,55,74.0,299,6.7,27,92.1,64,1,2.0,8,410,467,8.5,7.5,1.37
