player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Joe Looney,7117,C,DAL,16,100.0,0,9,55.1,64.7,49.9,3,21,612,100.0,100.0,97.9,5,25,1,1076,1076,0,0,1076,654,654,0,0,422,0
Graham Glasgow,10729,C,DET,16,100.0,6,11,71.1,73.8,70.4,5,15,628,100.0,100.0,98.2,9,21,1,1076,1074,0,0,1076,673,673,0,0,403,0
Cody Whitehair,10690,C,CHI,16,100.0,1,6,75.2,77.2,71.6,0,11,585,100.0,100.0,99.1,3,11,0,1075,1075,0,0,1075,635,635,0,0,440,0
La'el Collins,9719,T,DAL,16,100.0,3,9,72.5,69.7,73.6,6,32,612,100.0,100.0,95.6,10,46,8,1075,0,0,0,1075,654,654,0,1075,421,0
Corey Linsley,8796,C,GB,16,100.0,1,12,78.6,85.0,72.5,2,12,728,100.0,100.0,98.5,1,18,4,1074,1074,0,0,1074,774,774,0,0,300,0
Bobby Massie,7112,T,CHI,16,100.0,1,6,71.8,77.7,60.6,2,22,585,100.0,100.0,97.8,4,25,1,1070,0,0,0,1070,635,635,0,1069,435,1
Rodger Saffold,5558,G,LA,16,100.0,0,26,76.9,70.5,77.6,5,17,608,100.0,100.0,97.7,6,25,3,1069,0,1068,0,1069,648,648,0,0,421,0
Charles Leno Jr.,8880,T,CHI,16,100.0,1,6,75.7,79.2,68.8,4,23,584,100.0,100.0,96.8,6,32,5,1067,0,0,1057,1067,634,634,0,0,433,6
Duane Brown,4340,T,SEA,16,100.0,1,29,83.0,86.7,73.5,2,15,501,100.0,100.0,97.5,3,21,4,1067,0,2,1064,1067,546,546,0,0,521,1
Taylor Decker,10650,T,DET,16,99.9,2,11,70.6,80.6,52.9,4,30,616,99.8,99.8,96.8,7,37,3,1061,0,0,1061,1062,659,660,0,0,402,1
Garett Bolles,11775,T,DEN,16,99.9,4,10,72.8,72.1,70.8,6,21,621,99.8,99.9,97.5,14,29,2,1061,0,0,1061,1062,669,670,0,0,392,0
Greg Van Roten,7746,G,CAR,16,100.0,0,5,61.2,68.8,55.6,2,32,626,100.0,100.0,97.0,2,36,2,1059,0,1058,0,1059,668,668,0,0,391,0
Jake Matthews,8641,T,ATL,16,100.0,0,2,80.0,86.1,62.7,7,18,676,100.0,100.0,97.9,3,27,2,1057,0,0,1057,1057,715,715,0,0,342,0
Alex Mack,4944,C,ATL,16,100.0,0,2,80.0,79.6,80.2,4,7,676,100.0,100.0,98.7,3,14,3,1057,1057,0,0,1057,715,715,0,0,342,0
Connor McGovern,10778,G,DEN,16,100.0,0,10,60.0,38.0,68.9,5,37,621,100.0,100.0,96.3,6,44,2,1056,488,15,0,1056,667,667,553,0,389,0
Dion Dawkins,11818,T,BUF,16,99.7,4,4,69.9,76.2,61.2,2,25,592,99.5,99.5,96.5,14,34,7,1056,0,0,1053,1059,637,640,0,0,419,4
Mike McGlinchey,46275,T,SF,16,100.0,2,28,74.8,64.2,81.2,11,23,591,100.0,100.0,96.3,6,39,5,1055,0,0,0,1055,638,638,32,1022,417,0
John Sullivan,4501,C,LA,16,100.0,1,26,53.8,55.7,55.1,7,26,609,100.0,100.0,96.6,7,37,4,1054,1054,0,0,1054,648,648,0,0,406,0
Taylor Moton,11819,T,CAR,16,100.0,1,5,76.6,82.7,61.9,1,25,626,100.0,100.0,97.6,6,28,2,1054,0,0,64,1054,668,668,0,961,386,28
Mike Remmers,7431,G,MIN,16,100.0,1,18,61.1,61.1,61.1,5,30,666,100.0,100.0,96.3,8,42,7,1048,0,0,0,1048,705,705,1048,0,343,0
Mitchell Schwartz,7041,T,KC,16,100.0,1,16,84.2,84.8,74.6,7,11,641,100.0,100.0,98.1,5,21,3,1045,0,0,0,1045,687,687,0,1041,358,4
Rodney Hudson,6207,C,OAK,16,100.0,0,23,81.9,90.8,73.6,1,4,609,100.0,100.0,99.6,1,5,0,1042,1042,0,0,1042,651,651,0,0,391,0
Eric Fisher,7783,T,KC,16,100.0,1,16,73.4,72.5,71.1,6,32,638,100.0,100.0,96.4,7,42,4,1042,0,0,1039,1042,684,684,0,0,358,3
Andrew Whitworth,3000,T,LA,16,100.0,1,26,83.6,86.1,77.4,4,25,600,100.0,100.0,96.9,8,33,4,1038,0,0,1037,1038,638,638,0,0,400,0
Jason Kelce,6343,C,PHI,16,100.0,0,24,88.8,87.7,88.2,2,8,617,100.0,100.0,99.2,6,10,0,1037,1037,0,0,1037,657,657,0,0,380,0
David Bakhtiari,7891,T,GB,16,100.0,1,12,88.9,93.6,69.5,3,18,691,100.0,100.0,97.9,5,25,4,1032,0,0,1031,1032,737,737,0,0,295,0
Ryan Kalil,3675,C,CAR,16,100.0,0,5,66.6,63.2,65.4,4,23,611,100.0,100.0,97.5,2,29,2,1028,1028,0,0,1028,651,651,0,0,377,0
Laken Tomlinson,9461,G,SF,16,100.0,2,28,67.5,74.1,64.2,3,24,575,100.0,100.0,97.0,7,31,4,1028,0,1027,0,1028,620,620,0,0,408,0
Will Hernandez,46180,G,NYG,16,100.0,0,21,67.9,73.1,62.9,3,21,633,100.0,100.0,97.3,2,29,5,1027,0,1027,0,1027,664,664,0,0,363,0
Nate Solder,6169,T,NYG,16,100.0,1,21,75.7,76.8,66.6,3,23,633,100.0,100.0,96.8,5,33,7,1027,0,0,1018,1027,664,664,0,0,363,9
Chase Roullier,11954,C,WAS,16,100.0,2,32,65.0,76.4,58.8,3,15,594,100.0,100.0,98.3,5,19,1,1020,824,192,0,1020,637,637,4,0,383,0
Julie'n Davenport,11885,T,HST,16,100.0,5,13,52.7,55.0,53.0,14,42,577,100.0,100.0,93.1,16,68,12,1014,0,0,809,1014,625,625,0,205,389,0
Jordan Mills,7945,T,BUF,16,100.0,2,4,56.5,66.5,48.6,5,25,562,100.0,100.0,96.4,9,35,5,1013,0,0,0,1013,606,606,0,1011,407,0
Max Unger,4972,C,NO,16,100.0,0,20,64.5,73.6,58.4,1,9,530,100.0,100.0,98.3,0,14,4,1012,1012,0,0,1012,560,560,0,0,452,0
Kolton Miller,47013,T,OAK,16,100.0,0,23,49.6,52.7,46.8,7,42,590,100.0,100.0,93.1,8,65,16,1008,0,0,1007,1008,632,632,0,0,376,1
Demar Dotson,5410,T,TB,15,100.0,4,30,67.4,79.5,45.9,2,21,660,100.0,100.0,98.0,11,25,2,1005,0,0,0,1005,703,703,0,1005,302,0
Joe Staley,3644,T,SF,16,99.9,1,28,84.7,83.8,79.9,7,14,562,99.8,99.8,97.4,5,25,4,1005,0,0,1006,1006,609,610,0,0,396,0
Kelvin Beachum,7229,T,NYJ,16,100.0,2,22,68.5,79.4,55.0,3,22,581,100.0,100.0,97.3,9,28,3,1001,0,0,1001,1001,604,604,0,0,397,0
Brian Winters,7853,G,NYJ,16,100.0,1,22,65.9,69.8,63.5,2,26,581,100.0,100.0,96.7,6,33,5,1001,0,0,0,1001,604,604,1001,0,397,0
Mike Person,6391,G,SF,16,100.0,2,28,71.4,71.9,67.0,7,26,560,100.0,100.0,96.9,5,34,1,1000,10,0,0,1000,605,605,989,0,395,0
Ryan Ramczyk,11787,T,NO,15,100.0,0,20,83.5,78.7,79.4,2,16,518,100.0,100.0,97.5,3,22,4,996,0,0,0,996,550,550,0,992,446,4
Dan Feeney,11826,G,LAC,16,100.0,1,27,49.2,39.8,54.4,8,30,552,100.0,100.0,95.1,5,46,8,995,0,995,0,995,588,588,0,0,407,0
Bobby Hart,9659,T,CIN,16,100.0,1,7,56.7,62.2,56.1,4,25,598,100.0,100.0,95.9,11,39,10,994,0,0,0,994,651,651,0,994,343,0
Germain Ifedi,10665,T,SEA,15,100.0,1,29,56.5,71.5,50.7,0,24,466,100.0,100.0,96.1,11,30,6,989,0,0,0,989,506,506,63,925,483,1
Justin Britt,8699,C,SEA,15,100.0,1,29,62.0,59.4,64.0,1,15,465,100.0,100.0,97.8,4,18,2,989,989,0,0,989,507,507,0,0,482,0
Ben Jones,7099,C,TEN,16,100.0,0,31,72.7,73.7,70.8,1,15,519,100.0,100.0,97.5,3,21,5,986,950,36,0,986,550,550,0,0,436,0
Rick Wagner,7950,T,DET,15,100.0,2,11,71.4,75.9,60.0,3,25,587,100.0,100.0,96.3,6,36,8,985,0,0,1,985,626,626,0,982,359,1
Larry Warford,7846,G,NO,15,100.0,0,20,68.0,77.6,61.2,5,13,516,100.0,100.0,98.1,2,19,1,980,0,0,0,980,548,548,980,0,432,0
Michael Schofield III,8730,G,LAC,16,100.0,0,27,63.9,70.7,56.1,4,17,550,100.0,100.0,97.2,0,26,5,978,0,0,0,978,585,585,978,0,393,0
Josh Kline,8230,G,TEN,16,100.0,1,31,60.9,67.5,56.7,0,34,515,100.0,100.0,95.9,4,38,4,975,0,0,0,975,544,544,975,0,431,0
Clint Boling,6253,G,CIN,16,100.0,1,7,62.6,71.8,52.0,3,23,583,100.0,100.0,97.1,5,30,4,969,0,834,135,969,635,635,0,0,334,0
Weston Richburg,8678,C,SF,15,100.0,0,28,56.6,61.6,56.7,6,23,548,100.0,100.0,96.6,6,33,4,968,968,0,0,968,593,593,0,0,375,0
Morgan Moses,8701,T,WAS,16,100.0,2,32,64.4,68.7,65.9,9,19,571,100.0,100.0,96.7,15,33,5,965,0,0,1,965,611,611,0,964,354,0
Lane Johnson,7786,T,PHI,15,100.0,2,24,81.0,76.5,79.5,5,26,571,100.0,100.0,96.4,5,36,5,962,0,0,9,962,613,613,0,953,349,0
David DeCastro,7640,G,PIT,14,100.0,0,25,74.8,86.1,64.1,2,19,620,100.0,100.0,98.3,3,21,0,958,0,0,0,958,661,661,957,0,297,0
Shaq Mason,9564,G,NE,14,100.0,1,19,85.0,79.1,81.3,6,9,502,100.0,100.0,98.3,3,16,1,954,0,0,0,954,526,526,954,0,428,0
Mike Pouncey,6167,C,LAC,16,100.0,0,27,59.1,67.4,57.5,3,13,545,100.0,100.0,98.2,8,18,2,954,954,0,0,954,580,580,0,0,374,0
J.R. Sweezy,7209,G,SEA,15,100.0,1,29,49.8,56.7,49.3,3,19,445,100.0,100.0,96.6,9,26,4,948,0,823,0,948,485,485,123,0,463,2
Mason Cole,45547,C,ARZ,16,100.0,1,1,53.6,41.9,59.5,7,26,563,100.0,100.0,96.7,3,35,2,942,942,0,0,942,596,596,0,0,346,0
A.J. Cann,9500,G,JAX,15,100.0,1,15,62.7,60.3,60.8,6,28,586,100.0,100.0,95.7,3,42,8,934,0,0,0,934,610,610,933,0,324,0
Alex Redmond,11113,G,CIN,15,100.0,0,7,60.8,57.7,65.3,4,33,558,100.0,100.0,96.1,11,40,3,928,0,0,0,928,607,607,928,0,321,0
Jesse Davis,9989,G,MIA,16,100.0,0,17,59.2,69.3,55.0,6,17,520,100.0,100.0,96.4,6,30,7,921,0,0,0,921,559,559,921,0,362,0
Wes Schweitzer,10829,G,ATL,14,100.0,1,2,66.9,70.2,62.1,1,19,574,100.0,100.0,97.9,8,22,2,901,0,901,0,901,610,610,0,0,291,0
Senio Kelemete,7144,G,HST,14,100.0,0,13,58.9,70.1,52.3,3,20,496,100.0,100.0,97.1,2,26,3,895,0,895,0,895,533,533,0,0,362,0
John Miller,9514,G,BUF,15,100.0,0,4,67.9,71.2,61.7,5,24,491,100.0,100.0,96.8,4,30,1,885,0,0,0,885,529,529,883,0,356,0
Lane Taylor,8365,G,GB,15,100.0,0,12,66.0,67.3,60.7,5,23,601,100.0,100.0,96.3,2,36,8,882,0,881,0,882,633,633,0,0,249,0
Zack Martin,8651,G,DAL,14,100.0,0,9,81.5,84.7,74.8,4,12,492,100.0,100.0,97.8,1,19,3,877,0,0,0,877,522,522,877,0,355,0
Sam Tevi,11945,T,LAC,16,100.0,1,27,52.3,40.2,65.0,12,41,483,100.0,100.0,92.9,5,61,8,871,0,0,130,871,516,516,0,736,355,5
Jermey Parnell,5426,T,JAX,13,100.0,1,15,65.7,67.9,63.4,2,32,551,100.0,100.0,96.0,9,39,5,869,0,0,0,869,573,573,0,868,296,0
Jason Peters,2148,T,PHI,16,100.0,0,24,71.1,75.5,65.8,8,24,526,100.0,100.0,96.6,8,34,2,868,0,0,855,868,559,559,0,0,309,13
Russell Okung,5531,T,LAC,15,100.0,2,27,78.4,77.8,70.2,7,16,501,100.0,100.0,97.1,7,26,3,866,0,0,862,866,533,533,0,1,333,3
Ryan Schraeder,8496,T,ATL,15,100.0,0,2,66.0,62.9,72.4,10,16,559,100.0,100.0,96.4,9,33,7,865,0,0,0,865,593,593,0,865,272,0
Pat Elflein,11825,C,MIN,14,100.0,1,18,41.9,44.3,44.3,5,24,531,100.0,100.0,96.5,7,33,4,863,863,0,0,863,567,567,0,0,296,0
Kendall Lamm,10017,T,HST,14,100.0,0,13,64.4,75.2,51.4,2,26,485,100.0,100.0,96.1,4,33,5,859,0,0,1,859,520,520,0,857,339,1
Chad Wheeler,12240,T,NYG,15,100.0,1,21,48.9,54.7,39.6,4,34,513,100.0,100.0,95.3,3,43,5,857,0,0,0,857,534,534,0,851,323,6
Quinton Spain,10110,G,TEN,15,100.0,1,31,67.7,75.6,63.8,1,14,441,100.0,100.0,98.1,6,16,1,856,0,854,2,856,466,466,0,0,390,0
Gabe Jackson,8716,G,OAK,13,100.0,2,23,73.7,75.6,69.8,1,17,505,100.0,100.0,97.2,5,23,5,855,0,0,0,855,540,540,855,0,315,0
Braden Smith,46794,T,IND,15,100.0,0,14,73.3,70.5,70.0,6,19,485,100.0,100.0,96.8,3,28,3,853,0,0,0,853,520,520,0,841,333,12
Taylor Lewan,8646,T,TEN,15,100.0,1,31,76.4,79.2,68.4,2,16,453,100.0,100.0,97.6,9,20,2,852,0,1,849,852,482,482,1,0,370,1
Brandon Shell,10792,T,NYJ,14,100.0,0,22,63.7,69.4,58.8,4,18,487,100.0,100.0,97.1,6,25,3,850,0,0,0,850,509,509,0,850,341,0
Tyron Smith,6161,T,DAL,13,100.0,0,9,80.9,85.4,71.6,2,13,489,100.0,100.0,98.5,10,15,0,849,0,0,849,849,521,521,0,0,328,0
Caleb Benenoch,10782,G,TB,16,100.0,1,30,44.8,44.4,44.9,7,25,538,100.0,100.0,95.2,8,42,10,844,0,0,0,844,572,572,843,0,272,0
Tom Compton,7181,G,MIN,14,100.0,1,18,62.4,60.2,65.3,3,24,535,100.0,100.0,96.2,6,34,7,837,0,837,0,837,560,560,0,0,277,0
Marcus Cannon,6290,T,NE,13,100.0,1,19,73.7,76.5,70.7,5,17,434,100.0,100.0,97.0,7,24,2,836,0,0,0,836,457,457,1,834,379,1
Cameron Erving,9452,G,KC,14,100.0,3,16,45.9,56.9,47.3,6,21,500,100.0,100.0,97.1,12,28,1,830,0,830,0,830,538,538,0,0,292,0
Billy Turner,8702,G,DEN,15,100.0,0,10,64.4,65.0,59.2,1,23,490,100.0,100.0,96.9,2,27,3,824,0,448,0,824,529,529,0,370,295,6
Laremy Tunsil,10647,T,MIA,15,100.0,2,17,74.5,79.5,69.7,8,13,457,100.0,100.0,97.3,10,23,2,820,0,0,808,820,491,491,0,5,329,7
Zach Fulton,8828,G,HST,13,100.0,0,13,54.9,79.1,41.3,2,22,492,100.0,100.0,96.7,4,28,4,817,0,0,0,817,527,527,816,1,290,0
Chris Clark,4623,T,CAR,15,99.9,2,5,61.7,65.6,55.6,8,26,495,99.8,99.8,95.2,7,41,7,817,0,0,799,818,520,521,0,8,297,11
Ja'Wuan James,8654,T,MIA,15,99.9,4,17,72.4,67.4,71.9,3,16,456,100.0,99.8,96.4,7,26,7,815,0,0,9,816,491,492,0,803,324,4
Spencer Long,8713,C,NYJ,13,100.0,1,22,47.1,43.7,48.2,3,20,460,100.0,100.0,96.6,5,27,4,805,496,309,0,805,480,480,0,0,325,0
Brian O'Neill,46854,T,MIN,14,100.0,0,18,63.0,65.5,58.3,8,23,494,100.0,100.0,96.9,4,31,0,800,0,0,0,800,531,531,0,798,269,2
Kenny Wiggins,6471,G,DET,16,100.0,0,11,57.1,63.8,51.8,2,20,454,100.0,100.0,96.7,3,26,4,798,0,0,0,798,488,488,793,0,310,3
Riley Reiff,7029,T,MIN,13,100.0,1,18,74.1,71.3,69.4,6,33,512,100.0,100.0,95.6,4,42,3,793,0,0,788,793,541,541,0,0,252,5
Trent Williams,5529,T,WAS,13,100.0,3,32,75.6,80.7,69.9,9,20,457,100.0,100.0,96.6,12,30,1,792,0,0,789,792,491,491,0,0,301,3
Bryan Bulaga,5548,T,GB,14,100.0,0,12,75.0,84.0,59.3,3,14,525,100.0,100.0,97.4,8,22,5,781,0,0,0,781,559,559,0,781,222,0
Brandon Parker,34693,T,OAK,13,100.0,1,23,47.3,48.6,55.9,6,27,458,100.0,100.0,94.2,11,43,10,780,0,0,0,780,490,490,0,780,290,0
Ryan Kelly,10652,C,IND,12,100.0,1,14,74.5,74.3,72.9,2,6,460,100.0,100.0,98.9,4,9,1,777,777,0,0,777,494,494,0,0,283,0
Cordy Glenn,7045,T,CIN,13,100.0,0,7,61.4,71.3,47.5,1,33,464,100.0,100.0,95.9,5,36,2,765,0,0,765,765,500,500,0,0,265,0
Trai Turner,8727,G,CAR,13,100.0,0,5,67.9,79.6,59.6,0,15,448,100.0,100.0,97.7,3,18,3,762,0,0,0,762,479,479,761,0,283,0
James Daniels,45576,G,CHI,13,100.0,0,6,68.4,69.9,66.1,3,17,399,100.0,100.0,97.5,3,20,0,762,0,759,0,762,432,432,3,0,330,0
Orlando Brown Jr.,46227,T,BLT,15,100.0,0,3,67.8,73.5,61.8,1,15,340,100.0,100.0,97.6,3,16,0,760,0,0,3,760,369,369,2,747,391,7
Ted Larsen,5728,G,MIA,14,100.0,0,17,44.2,46.2,43.9,6,29,425,100.0,100.0,94.9,3,39,4,752,0,752,0,752,458,458,0,0,294,0
Anthony Castonzo,6174,T,IND,11,100.0,0,14,77.7,80.7,71.4,7,18,418,100.0,100.0,96.5,4,27,2,744,0,0,740,744,450,450,0,0,294,4
Andrus Peat,9446,G,NO,13,100.0,0,20,43.8,51.5,42.3,4,13,382,100.0,100.0,97.3,4,19,2,739,0,690,47,739,406,406,0,2,333,0
Kelechi Osemele,7062,G,OAK,11,100.0,0,23,58.5,60.9,57.3,1,13,418,100.0,100.0,97.6,4,17,3,735,0,717,18,735,442,442,0,0,293,0
Andrew Norwell,9126,G,JAX,11,100.0,0,15,70.5,82.0,62.6,1,11,457,100.0,100.0,98.2,2,14,2,726,0,725,0,726,472,472,0,0,254,0
Alex Lewis,10764,G,BLT,10,100.0,2,3,50.9,60.1,48.9,4,16,386,100.0,100.0,96.6,6,23,3,707,0,704,1,707,415,415,0,0,292,0
Jared Veldheer,5594,T,DEN,12,100.0,1,10,64.8,68.4,65.1,4,15,406,100.0,100.0,97.2,8,21,2,704,0,0,0,704,437,437,0,704,267,0
Connor Williams,46216,G,DAL,13,100.0,0,9,60.0,63.1,56.7,3,19,398,100.0,100.0,96.0,5,27,5,688,0,505,1,688,431,431,180,0,257,2
Andrew Wylie,12333,G,KC,12,100.0,0,16,66.0,66.1,62.9,4,16,435,100.0,100.0,97.2,3,22,2,687,0,0,0,687,462,462,686,0,225,1
Patrick Omameh,8277,G,JAX,11,100.0,0,15,56.1,48.9,57.1,5,24,430,100.0,100.0,95.5,2,34,5,679,0,249,0,679,452,452,384,46,227,0
Mitch Morse,9482,C,KC,11,100.0,0,16,70.3,81.2,63.6,1,3,413,100.0,100.0,99.5,3,4,0,678,678,0,0,678,443,443,0,0,235,0
Matt Feiler,9289,T,PIT,10,100.0,0,25,71.7,69.9,65.7,8,15,429,100.0,100.0,96.6,0,26,3,675,0,0,0,675,457,457,8,667,218,0
James Hurst,9001,T,BLT,10,100.0,1,3,60.7,69.5,51.6,3,16,364,100.0,100.0,97.4,3,19,0,675,0,228,17,675,389,389,2,428,286,0
Travis Swanson,8711,C,MIA,12,100.0,0,17,65.8,52.1,69.3,2,22,378,100.0,100.0,95.8,0,28,4,644,644,0,0,644,400,400,0,0,244,0
Stefen Wisniewski,6200,G,PHI,14,100.0,0,24,57.0,61.0,54.1,0,14,380,100.0,100.0,97.9,2,15,1,643,54,584,0,643,412,412,3,0,231,2
James Carpenter,6177,G,NYJ,10,100.0,0,22,58.5,71.9,54.2,4,13,357,100.0,100.0,97.3,3,18,1,624,0,624,0,624,371,371,0,0,253,0
D.J. Fluker,7792,G,SEA,10,100.0,0,29,56.1,72.9,58.7,1,8,264,100.0,100.0,97.9,9,10,1,607,0,0,0,607,286,286,607,0,321,0
Terron Armstead,7856,T,NO,10,100.0,0,20,90.4,89.3,83.6,3,7,329,100.0,100.0,98.2,1,11,1,602,0,0,600,602,348,348,0,0,254,2
Mark Glowinski,9567,G,IND,10,99.8,1,14,77.7,72.0,76.4,1,10,328,99.7,99.7,98.3,6,11,0,600,0,0,0,601,349,350,589,0,251,12
Desmond Harrison,15466,T,CLV,8,100.0,3,8,57.3,73.6,47.7,3,27,357,100.0,100.0,95.2,11,32,2,595,0,0,593,595,383,383,0,0,212,2
Trey Hopkins,9276,C,CIN,12,100.0,0,7,60.0,72.8,53.0,0,9,359,100.0,100.0,97.6,2,13,4,589,439,93,0,589,390,390,43,0,199,14
Russell Bodine,8746,C,BUF,10,100.0,0,4,62.3,74.6,57.0,1,8,315,100.0,100.0,98.6,3,9,0,588,588,0,0,588,340,340,0,0,248,0
Ereck Flowers,9442,T,JAX,10,100.0,3,15,65.4,62.0,63.9,7,28,332,100.0,100.0,93.8,6,38,3,588,0,0,449,588,353,353,0,139,235,0
Matt Paradis,8841,C,DEN,9,100.0,0,10,81.4,78.6,80.7,1,3,330,100.0,100.0,99.1,2,5,1,569,569,0,0,569,356,356,0,0,213,0
Spencer Pulley,10998,C,NYG,11,99.8,0,21,58.3,70.2,52.6,3,7,330,99.7,99.7,97.9,1,12,2,566,557,0,0,567,345,346,0,0,221,10
Vladimir Ducasse,5586,G,BUF,9,100.0,1,4,51.6,78.9,41.0,1,8,335,100.0,100.0,98.7,5,9,0,564,0,563,0,564,358,358,0,0,206,0
Billy Price,46795,C,CIN,10,100.0,0,7,55.6,66.0,57.3,1,8,323,100.0,100.0,98.3,7,10,1,558,558,0,0,558,351,351,0,0,207,0
Isaac Seumalo,10713,G,PHI,13,99.8,1,24,68.1,60.6,69.6,5,15,330,99.7,99.7,96.7,2,21,1,547,1,503,1,548,345,346,1,32,202,10
Tyler Shatley,9257,C,JAX,12,100.0,2,15,59.0,70.1,56.1,1,6,293,100.0,100.0,97.8,5,10,3,544,532,0,0,544,311,311,0,0,233,11
Tyler Higbee,10744,TE,LA,16,68.6,0,26,71.4,71.7,67.2,2,6,137,36.8,37.2,97.1,1,8,0,541,0,0,0,789,147,395,0,0,394,673
Jamon Brown,9505,G,NYG,10,100.0,2,21,53.3,54.0,57.0,4,12,287,100.0,100.0,96.2,8,19,3,536,0,10,0,536,301,301,526,0,235,0
Bryan Witzmann,8995,G,CHI,10,100.0,0,6,56.5,60.1,54.0,3,10,283,100.0,100.0,96.6,1,16,3,533,0,0,0,533,306,306,533,0,227,0
