player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Patrick Robinson,5557,CB,NO,8,1,0,65.2,0,0,20,0,0,56.9,61.8,81.7,57.9,79.1,75.0,0,0,0,2,25,6.7,1,1,2,53.9,15,0,0,34,197,158,248,3,0,0,3,0,0,245,1,89,14,5,13,1,23,0,0,186,30,12.4
Linval Joseph,5571,DI,LAC,16,16,0,,0,0,27,0,0,57.7,68.7,79.6,67.9,64.0,30.1,2,24,0,0,,12.5,9,0,1,0.0,0,0,0,0,0,2,726,725,225,496,2,2,0,1,409,315,0,29,47,3,0,26,0,0,0,
Carlos Dunlap,5579,ED,SEA,15,6,4,100.0,0,0,29,0,0,51.1,60.3,69.4,62.3,58.4,54.0,10,22,0,0,18,14.3,4,0,3,143.1,6,8,0,3,0,20,593,589,0,6,575,8,0,4,409,164,1,17,18,3,6,40,1,53,24,8.8
Sean Lee,5580,LB,DAL,9,10,0,83.3,0,0,9,0,0,56.4,34.8,79.0,53.4,28.8,32.2,1,0,0,0,19,22.2,6,0,0,100.0,5,0,0,170,0,84,180,1,0,0,1,0,0,179,3,93,9,4,11,0,6,1,0,48,23,9.6
Corey Peters,5607,DI,ARZ,9,3,0,100.0,1,0,1,0,0,41.2,61.4,51.8,64.7,62.6,45.2,2,10,0,0,9,14.3,2,0,2,104.2,1,2,0,0,0,2,379,379,162,195,1,21,0,0,236,141,0,7,9,1,1,14,0,9,3,9.0
Everson Griffen,5624,ED,DET,14,7,3,100.0,0,0,11,0,0,49.4,63.2,27.7,73.6,54.5,60.8,7,19,0,0,21,10.0,3,0,5,118.8,1,7,0,6,0,13,528,520,0,19,454,47,0,8,319,196,1,16,20,2,1,33,0,21,22,21.0
Geno Atkins,5643,DI,CIN,8,0,0,,0,0,7,0,0,,54.0,33.8,61.4,44.7,66.8,0,3,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,119,119,37,61,0,21,0,0,107,12,0,0,1,0,0,3,0,0,0,
Sherrick McManis,5667,S,CHI,6,0,0,50.0,0,0,6,0,0,30.1,29.4,74.0,60.0,60.0,77.3,0,0,0,1,12,0.0,0,0,0,29.2,1,0,0,6,1,22,26,2,0,0,2,0,9,24,1,3,7,0,1,0,2,0,0,12,15,12.0
Antonio Brown,5718,WR,TB,1,0,0,,0,0,30,0,0,60.0,61.2,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Tramaine Brock Sr.,5903,CB,DET,1,0,0,75.0,0,0,11,0,0,47.2,49.1,76.6,,60.4,63.9,0,0,0,0,22,14.3,1,0,1,99.0,6,0,0,5,29,27,39,0,0,0,0,0,0,39,0,12,5,2,6,0,8,0,0,66,18,11.0
Anthony Levine,6013,S,BLT,6,0,0,100.0,1,0,3,1,0,27.1,28.5,74.7,60.0,68.8,81.9,0,0,0,0,10,0.0,0,0,1,139.6,3,0,0,4,2,24,31,1,0,0,1,0,12,30,1,6,10,0,3,0,3,0,1,24,0,8.0
Andrew Sendejo,6118,S,CLV,14,13,0,58.1,0,1,8,0,0,40.9,43.8,40.9,63.8,54.6,49.6,0,0,0,0,47,18.5,15,2,2,118.1,25,0,0,143,2,565,918,7,0,0,7,0,629,911,4,349,137,7,53,0,43,0,5,297,105,11.9
Patrick Peterson,6157,CB,ARZ,16,4,0,66.7,4,0,1,0,0,53.1,55.2,69.6,52.5,66.4,64.4,0,0,0,3,52,10.9,7,4,12,100.8,50,0,0,45,940,691,1096,2,0,0,2,0,1,1094,4,401,107,12,53,1,75,0,5,677,206,13.5
Aldon Smith,6159,ED,DAL,16,10,2,100.0,3,0,9,2,1,55.5,66.3,30.9,70.0,64.1,41.3,11,35,0,0,16,22.8,13,0,6,118.8,2,4,0,15,0,24,809,791,2,83,630,76,0,18,444,341,3,29,34,2,2,50,0,28,21,14.0
J.J. Watt,6163,ED,HST,16,8,7,100.0,0,2,13,1,0,56.9,85.4,80.0,76.6,81.0,41.9,11,29,1,1,39,18.6,11,0,2,118.8,1,5,0,7,0,4,1013,1006,10,18,856,122,0,7,582,427,0,34,40,12,1,45,1,39,32,39.0
Robert Quinn,6166,ED,CHI,15,5,0,100.0,0,3,6,1,0,34.1,59.7,65.1,65.2,61.9,41.0,6,24,0,0,15,13.6,3,0,2,110.0,5,2,0,4,1,27,548,532,0,1,531,0,0,16,348,173,11,8,14,1,5,32,0,52,50,10.4
Ryan Kerrigan,6168,ED,WAS,16,5,1,80.0,0,0,32,1,0,59.5,59.7,59.4,69.9,45.0,53.8,0,10,0,0,14,15.4,2,0,2,90.0,4,6,0,0,0,14,398,397,0,0,393,4,0,1,238,146,0,8,6,0,5,16,0,28,30,7.0
Corey Liuget,6170,DI,HST,6,1,0,,0,0,13,0,0,,58.4,80.0,65.8,53.3,70.7,1,3,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,88,88,7,76,0,5,0,0,38,50,0,2,2,1,0,5,0,0,0,
Adrian Clayborn,6172,ED,CLV,15,5,0,,1,1,8,0,0,61.2,59.8,71.9,63.6,49.2,58.0,3,15,0,0,,10.0,1,0,1,0.0,0,4,0,1,0,4,404,403,0,36,241,126,0,1,289,111,0,6,4,1,0,22,0,0,0,
Cameron Jordan,6176,ED,NO,16,10,3,100.0,0,1,20,0,0,72.1,83.7,39.0,76.5,83.5,49.9,8,41,0,0,6,12.2,6,0,6,91.7,1,8,0,0,0,12,816,813,0,5,786,22,0,3,522,282,3,31,33,6,1,57,0,6,7,6.0
Jimmy Smith,6179,CB,BLT,11,1,0,55.2,0,0,3,1,0,75.7,74.6,46.0,63.6,62.4,59.3,0,0,0,0,17,13.8,4,1,2,64.9,16,1,0,31,311,336,454,9,0,0,9,0,53,445,4,114,50,7,24,1,29,1,0,117,49,7.3
Cameron Heyward,6183,DI,PIT,15,14,1,100.0,0,0,25,0,0,61.4,89.1,78.4,79.3,82.3,51.4,14,43,0,1,-4,10.3,6,0,2,39.6,1,5,0,20,0,2,807,787,29,424,107,227,0,20,506,299,0,31,38,5,1,62,0,-4,1,-4.0
Jabaal Sheard,6189,ED,NYG,10,3,1,100.0,0,1,21,0,0,56.7,66.5,61.5,62.4,70.0,61.2,4,10,0,0,6,10.0,2,0,1,79.2,3,2,0,6,0,10,275,266,0,0,251,15,0,9,171,94,3,11,15,2,3,16,0,5,2,1.7
Brooks Reed,6194,ED,TEN,2,0,0,,0,0,31,0,0,60.0,62.5,77.4,57.8,63.1,73.9,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,43,43,0,0,43,0,0,0,19,23,0,1,2,0,0,1,0,0,0,
Marcus Gilchrist,6202,S,BLT,2,0,0,66.7,0,0,3,0,0,55.8,56.1,73.1,60.0,62.1,78.8,0,1,0,0,16,0.0,0,0,0,93.8,2,0,0,13,5,37,42,0,0,0,0,0,21,42,1,4,3,0,3,0,3,1,0,26,2,13.0
Justin Houston,6222,ED,IND,16,4,0,50.0,1,1,14,2,0,56.2,62.8,60.7,64.4,60.9,51.1,3,20,0,0,9,24.0,6,0,3,62.5,1,9,2,3,0,18,608,605,0,1,587,17,0,3,402,188,0,19,15,2,2,32,0,9,2,9.0
Jurrell Casey,6229,DI,DEN,3,3,3,,0,0,10,0,0,60.0,74.4,82.1,67.6,70.1,58.4,2,3,0,0,,7.1,1,0,0,0.0,0,0,0,2,0,0,156,154,4,71,9,70,0,2,94,62,0,6,10,0,0,5,0,0,0,
Allen Bailey,6238,DI,ATL,16,1,0,0.0,0,0,2,0,0,56.7,50.9,87.4,60.3,41.1,28.1,3,11,0,0,,27.8,5,0,0,39.6,0,2,0,0,0,4,424,424,26,175,139,84,0,0,280,140,0,12,12,1,1,16,0,0,0,
K.J. Wright,6251,LB,SEA,16,18,4,75.3,0,1,29,2,0,78.7,75.3,77.6,67.3,67.0,54.6,1,8,0,1,40,13.5,13,5,2,97.9,61,2,0,357,23,544,990,494,0,0,494,0,2,496,112,334,114,42,65,10,81,11,3,502,350,8.2
Buster Skrine,6289,CB,CHI,12,6,0,78.5,1,1,6,0,0,46.2,52.3,50.6,42.6,86.4,70.3,0,0,0,0,40,11.0,8,2,5,123.1,51,0,0,32,15,374,557,2,0,0,2,0,1,555,10,173,506,22,59,0,65,0,4,560,207,11.0
Richard Sherman,6306,CB,SF,5,1,0,57.1,0,0,28,0,0,67.2,67.7,83.1,55.1,66.0,41.3,0,0,0,1,18,21.1,4,0,1,69.6,8,0,0,31,288,210,332,4,0,0,4,0,5,328,2,120,4,4,14,1,14,0,1,87,29,10.9
Pernell McPhee,6317,ED,BLT,15,8,1,100.0,0,0,3,0,0,41.6,71.8,53.5,71.8,75.8,30.1,12,20,0,0,8,21.1,8,0,2,91.7,3,3,0,27,1,32,458,428,10,16,321,81,0,30,296,130,2,19,22,0,3,35,0,18,21,6.0
Lawrence Guy Sr.,6385,DI,NE,14,14,0,,0,0,19,1,0,63.5,68.2,87.4,58.8,67.1,55.4,4,10,0,0,,9.1,5,0,0,0.0,0,2,0,1,0,1,503,502,26,276,60,140,0,1,230,272,0,28,36,2,0,16,0,0,0,
Malcolm Smith,6394,LB,CLV,15,16,0,78.7,0,1,8,0,0,79.0,70.8,83.9,55.3,53.1,68.3,0,2,0,1,26,9.0,7,1,0,92.8,37,1,0,456,9,357,559,32,0,0,32,0,5,527,35,167,57,23,55,3,47,3,1,315,203,8.5
Chris Harris Jr.,6457,CB,LAC,9,5,0,71.1,1,0,27,0,0,57.4,61.9,83.9,78.1,68.4,53.1,1,2,0,1,54,17.5,7,2,2,128.6,27,0,0,73,70,334,568,12,0,0,12,0,6,556,13,221,407,8,28,1,38,3,4,394,193,14.6
Josh Bynes,6503,LB,CIN,16,27,0,83.3,0,0,7,1,0,60.9,52.5,35.6,64.5,47.7,59.4,1,3,0,0,29,11.6,13,2,2,124.0,30,0,0,696,1,342,761,35,0,0,35,0,0,726,29,390,28,40,72,6,36,4,2,335,247,11.2
Nick Bellore,6515,FB,SEA,1,0,0,,0,0,29,0,0,,61.6,60.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Mario Addison,6558,ED,BUF,15,4,3,87.5,0,0,4,0,0,59.4,56.9,59.3,66.2,43.8,65.4,4,29,0,0,14,17.2,5,0,3,93.8,7,6,0,17,0,37,606,589,0,6,564,19,0,17,368,201,0,17,20,2,8,39,0,52,23,7.4
Craig Robertson,7003,LB,NO,5,0,0,50.0,0,0,20,0,0,33.2,37.0,74.0,53.4,62.0,25.3,0,0,0,0,8,50.0,2,0,0,60.4,1,0,0,21,0,8,23,2,0,0,2,0,0,21,4,11,0,2,2,0,2,0,0,8,7,8.0
Stephon Gilmore,7016,CB,NE,11,4,0,64.3,1,1,19,0,0,58.5,61.0,87.4,56.8,67.9,46.5,0,1,0,1,54,17.4,8,2,6,96.7,27,0,0,28,517,367,632,11,0,0,11,0,0,621,2,263,76,7,34,1,42,1,2,354,112,13.1
Dontari Poe,7017,DI,DAL,7,4,0,,0,0,9,0,0,59.5,55.9,84.9,48.6,60.4,32.3,0,1,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,1,267,266,75,175,0,16,0,1,134,132,0,1,3,0,0,1,0,0,0,
Fletcher Cox,7018,DI,PHI,15,15,1,,0,2,24,0,0,53.2,74.1,79.9,70.9,70.9,63.6,4,31,0,0,,7.3,3,0,1,0.0,0,8,0,2,0,4,747,744,49,458,10,227,0,3,441,302,0,23,23,4,0,43,0,0,0,
Michael Brockers,7020,DI,LA,15,14,0,,0,0,26,0,0,58.4,64.4,87.6,62.7,60.9,80.4,4,19,0,0,,0.0,0,0,0,0.0,0,5,0,0,0,0,625,625,12,283,89,241,0,0,380,245,0,29,34,0,0,28,0,0,0,
Bruce Irvin,7021,ED,SEA,2,0,0,100.0,0,0,29,0,0,68.3,68.8,81.8,56.5,73.9,49.2,3,2,0,0,1,20.0,1,0,0,79.2,1,0,0,5,0,22,121,107,0,0,107,0,0,14,62,37,9,3,4,1,1,5,0,1,3,1.0
Dre Kirkpatrick,7023,CB,ARZ,14,4,0,65.9,2,0,1,0,0,46.1,49.0,34.7,74.6,71.3,48.6,0,1,0,3,39,15.9,11,3,9,80.5,58,0,0,35,649,506,750,0,0,0,0,0,1,750,3,241,65,9,54,0,88,1,2,637,298,11.0
Melvin Ingram III,7024,ED,LAC,7,3,1,,0,0,27,0,0,77.8,72.3,44.8,76.3,53.8,39.4,6,22,0,1,,15.4,2,0,2,0.0,0,0,0,28,0,9,361,333,0,0,333,0,0,28,236,116,0,6,8,0,0,28,0,0,0,
Chandler Jones,7027,ED,ARZ,5,0,0,100.0,0,0,1,1,0,76.8,62.6,61.6,63.1,56.7,29.0,4,5,0,0,5,27.3,3,0,1,87.5,1,1,0,2,0,4,286,284,0,2,276,6,0,2,166,116,0,8,8,0,1,10,0,5,4,5.0
Whitney Mercilus,7031,ED,HST,13,3,0,66.7,0,0,13,1,0,39.8,39.5,86.1,53.1,31.9,29.9,7,8,0,0,20,33.3,8,0,0,95.1,4,5,0,34,0,38,614,577,0,1,566,10,0,37,331,245,3,13,13,1,6,20,0,54,31,13.5
Derek Wolfe,7040,DI,BLT,14,10,2,,0,0,3,1,0,68.3,70.8,87.6,47.6,85.3,74.2,2,7,0,0,,4.2,2,0,1,0.0,0,2,0,3,0,8,621,618,94,344,48,132,0,3,393,220,0,28,36,5,0,11,0,0,0,
Janoris Jenkins,7043,CB,NO,13,9,0,59.0,2,0,20,0,0,66.0,67.4,61.8,,72.9,56.0,0,0,1,3,50,13.3,8,5,8,79.0,46,0,0,74,662,531,805,2,0,0,2,0,0,803,0,274,67,11,43,2,78,0,3,579,176,12.6
Mychal Kendricks,7049,LB,WAS,1,0,0,,0,0,32,0,0,61.7,64.8,68.6,,62.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,6,0,3,8,2,0,0,2,0,0,6,0,5,0,0,0,0,0,0,0,0,0,
Bobby Wagner,7050,LB,SEA,16,25,1,73.3,0,0,29,1,0,69.2,83.2,67.6,83.9,90.0,84.7,7,10,0,0,41,6.4,9,7,2,92.3,63,3,0,1029,9,675,1141,15,0,0,15,0,23,1126,107,359,65,53,106,7,86,20,0,602,345,9.6
Tavon Wilson,7051,S,IND,10,3,0,88.9,0,0,14,0,0,64.2,63.6,13.8,57.3,63.9,80.3,0,0,0,0,64,5.0,1,1,1,158.3,8,0,0,72,4,150,219,12,0,0,12,0,109,207,3,66,22,7,16,2,9,0,2,137,30,17.1
Lavonte David,7060,LB,TB,16,25,1,75.3,0,3,30,2,0,83.8,81.5,86.6,51.2,78.9,55.8,1,2,0,1,29,11.2,15,5,0,91.8,70,2,0,842,12,627,1058,103,0,0,103,0,0,955,89,342,99,57,94,11,93,5,3,463,321,6.6
Vinny Curry,7061,ED,PHI,11,1,0,,0,0,24,1,0,63.9,68.6,88.6,70.9,53.1,40.8,7,14,0,0,,33.3,6,0,0,0.0,0,4,0,0,0,9,310,310,0,12,284,14,0,0,178,123,0,10,11,1,0,25,0,0,0,
Casey Hayward Jr.,7064,CB,LAC,14,4,0,48.0,1,0,27,0,0,59.5,59.5,88.1,55.5,54.6,48.2,0,1,0,1,53,16.3,8,7,2,92.6,36,0,0,42,705,480,788,35,0,0,35,0,0,753,2,306,6,11,37,0,75,1,5,610,145,16.9
Olivier Vernon,7074,ED,CLV,14,6,2,80.0,0,0,8,1,0,62.0,74.8,64.2,71.6,71.6,47.4,8,34,0,0,16,18.9,7,1,3,103.3,4,9,1,9,0,44,805,793,0,10,754,29,0,12,463,298,3,26,24,3,5,51,0,44,34,11.0
Demario Davis,7079,LB,NO,16,25,2,73.6,1,0,20,0,0,68.3,78.1,28.1,82.0,78.8,81.6,8,21,0,0,22,7.4,9,2,4,116.2,39,4,0,908,5,528,1032,46,0,0,46,0,4,986,136,368,69,44,88,5,53,33,5,271,177,6.9
Tyrone Crawford,7083,DI,DAL,16,7,0,,0,0,9,0,0,56.7,52.6,71.7,68.8,35.9,76.8,2,20,0,0,,0.0,0,0,1,0.0,0,2,0,1,0,5,445,443,38,276,45,84,0,2,293,147,0,8,10,0,0,24,0,0,0,
Akiem Hicks,7090,DI,CHI,15,9,1,,2,0,6,1,0,69.6,66.0,5.4,72.7,64.0,42.9,16,30,0,0,,12.5,6,0,10,0.0,0,4,0,3,0,2,795,792,42,521,6,223,0,3,499,294,0,29,33,4,0,50,0,0,0,
Kyle Wilber,7113,LB,LV,9,1,0,50.0,0,0,23,0,0,46.4,45.8,73.2,58.1,53.2,44.1,0,1,0,0,1,20.0,1,0,0,56.3,1,0,0,35,0,13,45,4,0,0,4,0,0,41,2,30,5,1,3,0,2,1,0,1,6,1.0
Mike Daniels,7132,DI,CIN,11,7,0,,0,0,7,0,0,60.0,52.0,85.2,62.9,44.7,62.7,1,4,0,0,,5.3,1,0,0,0.0,0,0,0,0,0,1,356,354,48,292,0,14,0,2,181,174,1,6,11,1,0,5,0,0,0,
Tahir Whitehead,7135,LB,CAR,14,12,0,76.0,1,0,5,1,0,39.9,31.9,37.3,52.0,37.8,55.3,2,0,0,1,50,12.7,7,0,4,83.3,19,0,0,371,0,170,398,7,0,0,7,0,1,391,21,207,19,19,36,0,25,2,0,207,127,10.9
Jack Crawford,7151,ED,TEN,16,10,0,,0,0,31,0,0,54.4,53.5,73.9,56.7,52.8,41.9,8,8,0,0,,12.9,4,0,1,0.0,0,2,0,0,0,1,474,473,3,37,237,196,0,1,275,198,0,14,17,1,0,18,0,0,0,
George Iloka,7159,S,MIN,3,0,0,100.0,0,0,18,0,0,39.6,36.3,75.1,,59.1,82.8,0,0,0,0,24,0.0,0,0,0,158.3,2,0,0,12,0,31,45,0,0,0,0,0,27,45,0,14,6,0,4,0,2,0,1,37,8,18.5
Danny Trevathan,7177,LB,CHI,16,30,0,82.1,0,1,6,0,0,46.4,44.1,61.1,57.1,45.6,80.7,1,5,0,0,72,6.3,8,4,2,123.5,46,1,0,783,1,443,832,5,0,0,5,0,1,827,37,352,41,41,89,4,56,7,2,604,309,13.1
Billy Winn,7190,DI,GB,6,1,2,,0,0,12,0,0,58.1,68.9,77.6,75.4,62.5,71.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,41,41,1,40,0,0,0,0,21,18,0,4,5,0,0,1,0,0,0,
Nate Ebner,7193,S,NYG,6,0,0,100.0,0,0,21,0,0,50.1,41.2,74.3,55.0,43.5,26.3,0,0,0,0,20,50.0,1,1,0,118.8,3,0,0,23,0,28,39,2,0,0,2,0,7,37,2,9,5,1,1,0,3,0,0,41,21,13.7
Rodney McLeod,7271,S,PHI,13,12,0,54.5,0,0,24,2,1,77.3,70.8,61.1,54.7,57.1,56.8,0,2,0,1,36,15.1,11,5,1,47.3,12,0,0,173,6,481,873,30,0,0,30,0,586,843,22,370,78,19,50,3,22,2,0,99,79,8.3
Michael Thomas,7279,S,HST,6,5,0,90.9,0,0,13,0,0,51.4,50.3,77.0,50.6,62.9,84.2,0,2,0,0,19,0.0,0,0,1,98.9,10,0,0,79,4,75,99,1,0,0,1,0,4,98,17,7,11,5,8,0,11,2,0,85,76,8.5
Tashaun Gipson Sr.,7288,S,CHI,16,9,0,71.0,0,1,6,1,0,64.7,67.6,86.1,58.6,71.3,71.8,0,2,0,2,39,8.3,6,3,1,97.5,22,0,0,399,9,627,1054,27,0,0,27,0,517,1027,9,418,102,21,57,0,31,2,3,230,81,10.5
L.J. Fort,7292,LB,BLT,14,12,0,89.3,0,1,3,2,1,59.7,69.4,81.8,54.6,79.7,62.2,1,4,0,0,26,9.1,5,2,0,107.3,25,0,0,310,6,187,381,39,0,0,39,0,0,342,52,142,25,19,38,5,28,5,1,193,117,7.7
Damon Harrison Sr.,7355,DI,GB,7,3,0,,1,1,12,0,0,,66.9,40.9,47.8,79.0,54.5,0,0,0,0,,9.1,1,0,1,0.0,0,0,0,0,0,0,150,150,122,27,0,1,0,0,83,67,0,6,7,0,0,0,0,0,0,
Julian Stanford,7372,ED,CAR,5,1,0,,0,0,5,0,0,60.0,73.0,74.0,52.8,77.9,75.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,1,16,8,0,0,8,0,0,8,6,9,0,1,2,0,0,0,0,0,0,
Harrison Smith,7641,S,MIN,16,22,0,65.4,0,0,18,0,0,76.7,74.3,11.7,77.3,70.1,77.0,4,8,0,5,45,9.4,9,5,4,74.0,17,1,0,355,35,556,1030,85,0,0,85,0,423,945,36,438,132,15,65,3,26,13,1,276,80,16.2
Malik Jackson,7647,DI,PHI,15,7,1,0.0,0,0,24,1,0,64.6,64.7,0.0,72.1,63.7,48.0,11,19,0,0,,12.9,4,0,8,39.6,0,3,0,0,0,3,537,537,16,379,23,119,0,0,309,225,0,19,20,5,1,33,0,0,0,
Josh Norman,7649,CB,BUF,8,0,0,70.4,1,1,4,2,0,69.9,69.1,84.3,,58.9,37.4,0,0,1,1,25,20.7,6,3,3,88.5,19,0,0,16,323,211,344,2,0,0,2,0,0,342,0,133,3,6,23,2,27,0,1,200,56,10.5
