player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Larry Warford,7846,G,DET,16,100.0,1,11,85.1,86.6,80.0,5,10,665,100.0,100.0,98.9,4,15,0,1138,0,0,0,1138,694,694,1136,0,444,0
Rob Sims,3073,G,DET,16,100.0,1,11,73.0,78.2,66.5,5,23,665,100.0,100.0,97.7,5,29,1,1138,0,1136,0,1138,694,694,0,0,444,0
J.R. Sweezy,7209,G,SEA,18,100.0,1,29,71.3,75.7,67.9,4,25,560,100.0,100.0,97.2,5,30,1,1136,0,0,0,1136,601,601,1133,0,535,0
Marshal Yanda,3702,G,BLT,16,100.0,0,3,83.8,81.5,82.5,3,24,683,100.0,100.0,97.7,7,29,2,1136,0,0,0,1136,723,723,1136,0,413,0
Dominic Raiola,820,C,DET,16,100.0,0,11,88.1,86.7,84.2,4,8,665,100.0,100.0,99.1,1,12,0,1135,1134,0,0,1135,694,694,0,0,441,0
Nick Hardwick,1787,C,SD,18,100.0,0,27,76.6,82.0,71.3,2,14,608,100.0,100.0,98.7,3,16,0,1135,1135,0,0,1135,651,651,0,0,484,0
Gino Gradkowski,7098,C,BLT,16,99.9,0,3,69.2,65.0,71.7,7,26,683,100.0,100.0,97.1,3,36,3,1135,1136,0,0,1136,723,723,0,0,412,0
Kyle Cook,3914,C,CIN,17,100.0,1,7,74.8,76.6,72.5,3,13,664,100.0,100.0,98.0,4,21,5,1131,1131,0,0,1131,694,694,0,0,437,0
Kory Lichtensteiger,4422,G,WAS,16,100.0,1,32,75.7,76.7,71.8,5,22,675,100.0,100.0,97.7,4,29,2,1128,0,1128,0,1128,698,698,0,0,430,0
Jahri Evans,3053,G,NO,16,100.0,0,20,79.3,84.0,72.1,4,17,683,100.0,100.0,98.0,6,24,3,1122,0,1,0,1122,730,730,1121,0,392,0
Chris Myers,2417,C,HST,16,100.0,0,13,90.8,74.2,92.3,5,22,681,100.0,100.0,97.9,2,28,1,1121,1121,0,0,1121,710,710,0,0,411,0
Evan Smith,5390,C,GB,17,100.0,0,12,83.5,83.8,80.1,1,10,632,100.0,100.0,98.3,3,16,5,1118,1118,0,0,1118,670,670,0,0,448,0
Joe Staley,3644,T,SF,19,99.9,1,28,84.7,87.4,74.5,4,17,569,99.8,99.8,97.5,3,25,4,1113,0,0,1100,1114,596,597,0,0,517,14
Alex Mack,4944,C,CLV,16,100.0,0,8,85.5,88.4,82.0,5,18,750,100.0,100.0,98.2,3,25,2,1110,1109,0,0,1110,779,779,0,0,331,0
Mitchell Schwartz,7041,T,CLV,16,100.0,1,8,76.1,74.0,72.6,19,35,750,100.0,100.0,94.9,4,65,11,1110,0,0,2,1110,779,779,0,1107,331,0
Joe Thomas,3619,T,CLV,16,100.0,1,8,90.3,94.0,75.3,9,26,750,100.0,100.0,97.4,11,37,2,1109,0,0,1100,1109,779,779,0,0,330,8
Riley Reiff,7029,T,DET,16,100.0,0,11,70.5,72.7,68.0,8,34,647,100.0,100.0,95.7,5,49,7,1107,0,0,1105,1107,675,675,0,0,432,0
Jeromey Clary,3132,G,SD,16,100.0,0,27,65.1,77.9,57.4,6,25,563,100.0,100.0,96.4,7,36,5,1094,0,0,0,1094,604,604,804,290,490,0
Rodney Hudson,6207,C,KC,16,100.0,1,16,75.1,82.5,70.1,2,7,649,100.0,100.0,98.5,4,14,5,1089,1089,0,0,1089,692,692,0,0,397,0
Paul Fanaika,5137,G,ARZ,16,100.0,0,1,61.0,60.9,57.0,7,32,619,100.0,100.0,95.7,1,46,7,1084,0,0,0,1084,658,658,1084,0,426,0
Lyle Sendlein,4062,C,ARZ,16,99.9,2,1,71.2,73.7,71.8,6,12,619,100.0,100.0,97.7,5,23,5,1083,1084,0,0,1084,658,658,0,0,425,0
Michael Oher,4946,T,BLT,16,100.0,0,3,70.1,72.2,62.9,7,41,637,100.0,100.0,95.0,5,56,8,1080,0,0,0,1080,676,676,0,1078,404,2
Justin Blalock,3655,G,ATL,16,100.0,0,2,73.6,85.8,63.3,5,21,709,100.0,100.0,97.5,2,31,5,1077,0,1077,0,1077,753,753,0,0,324,0
Jason Peters,2148,T,PHI,17,100.0,0,24,90.7,87.1,87.0,4,30,591,100.0,100.0,96.4,4,38,4,1077,0,0,998,1077,626,626,0,5,451,73
Michael Roos,2258,T,TEN,16,100.0,0,31,84.8,80.0,82.0,7,36,608,100.0,100.0,96.1,4,45,2,1075,0,0,1075,1075,643,643,0,0,432,0
Chance Warmack,7791,G,TEN,16,100.0,0,31,73.4,67.6,71.7,4,25,608,100.0,100.0,96.5,5,36,7,1075,0,0,0,1075,643,643,1075,0,432,0
Ryan Kalil,3675,C,CAR,17,100.0,0,5,77.6,81.9,74.7,0,16,584,100.0,100.0,98.5,3,17,1,1071,1071,0,0,1071,612,612,0,0,459,0
Andy Levitre,4974,G,TEN,16,100.0,0,31,82.1,77.7,81.4,10,19,608,100.0,100.0,97.5,7,30,1,1069,0,1069,0,1069,643,643,0,0,426,0
Byron Bell,6848,T,CAR,17,100.0,0,5,65.1,70.5,57.9,6,34,575,100.0,100.0,94.8,5,50,10,1069,0,0,14,1069,603,603,0,1055,466,0
Eric Winston,3011,T,ARZ,16,100.0,0,1,64.6,63.7,68.5,8,43,611,100.0,100.0,94.7,8,58,7,1063,0,0,0,1063,649,649,0,1063,414,0
Jermon Bushrod,3741,T,CHI,16,100.0,2,6,74.3,70.3,72.7,9,42,626,100.0,100.0,95.3,7,55,4,1059,0,0,1058,1059,664,664,0,0,395,1
Kyle Long,7801,G,CHI,16,100.0,0,6,70.4,75.1,67.7,9,21,626,100.0,100.0,97.3,3,32,2,1059,0,0,0,1059,664,664,1059,0,395,0
Matt Slauson,5117,G,CHI,16,100.0,1,6,84.8,82.7,78.0,9,15,626,100.0,100.0,97.8,2,26,2,1059,0,1059,0,1059,664,664,0,0,395,0
Roberto Garza,856,C,CHI,16,100.0,0,6,75.8,86.1,68.7,0,12,626,100.0,100.0,98.9,5,13,1,1059,1059,0,0,1059,664,664,0,0,395,0
Uche Nwaneri,3765,G,JAX,16,100.0,0,15,73.7,82.6,65.3,5,18,658,100.0,100.0,97.6,4,27,4,1058,0,0,0,1058,689,689,1058,0,369,0
Jordan Gross,1324,T,CAR,17,100.0,1,5,87.4,90.3,72.9,4,22,584,100.0,100.0,96.7,1,32,6,1058,0,0,1025,1058,612,612,0,0,446,33
Brad Meester,627,C,JAX,16,99.9,1,15,67.1,79.2,59.7,1,13,657,99.8,99.9,98.2,5,19,5,1057,1057,0,0,1058,688,689,0,0,369,1
D'Brickashaw Ferguson,2949,T,NYJ,16,100.0,1,22,73.7,81.6,61.9,4,31,560,100.0,100.0,95.4,4,43,8,1052,0,0,1030,1052,583,583,0,0,469,22
Lamar Holmes,7091,T,ATL,16,100.0,1,2,60.5,63.6,61.5,13,53,693,100.0,100.0,93.8,12,76,10,1052,0,0,885,1052,735,735,0,167,317,0
Austin Howard,5847,T,NYJ,16,100.0,0,22,70.8,69.9,65.8,15,21,558,100.0,100.0,96.4,2,38,2,1050,0,0,0,1050,581,581,0,1043,469,7
Nick Mangold,2974,C,NYJ,16,99.9,0,22,73.2,88.2,66.9,1,14,558,100.0,100.0,98.7,1,15,0,1049,1050,0,0,1050,581,581,0,0,468,0
Brandon Brooks,7078,G,HST,15,100.0,0,13,87.7,77.8,91.0,7,25,639,100.0,100.0,97.3,5,33,1,1043,0,0,0,1043,665,665,1042,0,378,1
Matt Kalil,7010,T,MIN,16,100.0,2,18,72.9,78.2,64.2,12,33,627,100.0,100.0,95.8,5,49,4,1041,0,0,1041,1041,646,646,0,0,395,0
Willie Colon,3076,G,NYJ,16,100.0,1,22,69.1,89.1,64.6,3,14,556,100.0,100.0,98.3,12,18,1,1039,0,0,0,1039,579,579,1039,0,460,0
Demar Dotson,5410,T,TB,16,100.0,0,30,80.8,81.4,74.8,2,27,574,100.0,100.0,96.6,4,34,5,1037,0,0,0,1037,615,615,0,1036,422,0
Donald Penn,3459,T,TB,16,99.9,2,30,78.7,75.9,74.2,6,28,575,99.8,99.8,95.0,5,46,12,1035,0,0,1034,1036,616,617,0,0,419,0
Khalif Barnes,2269,T,OAK,16,100.0,3,23,63.1,78.7,48.9,2,34,598,100.0,100.0,96.5,11,39,3,1033,0,320,711,1033,629,629,0,0,404,2
Eugene Monroe,4931,T,BLT,15,100.0,2,3,84.1,86.4,74.2,7,27,638,100.0,100.0,96.6,6,39,5,1031,0,0,1031,1031,675,675,0,0,356,0
Don Barclay,7703,T,GB,15,100.0,1,12,62.0,63.3,60.3,6,27,577,100.0,100.0,95.6,6,42,9,1027,0,0,0,1027,611,611,68,959,416,0
Justin Pugh,7800,T,NYG,16,100.0,0,21,75.1,68.0,76.2,4,43,613,100.0,100.0,95.4,3,52,5,1027,0,0,0,1027,643,643,0,1027,384,0
Daryn Colledge,2992,G,ARZ,16,100.0,1,1,67.4,77.4,62.4,9,18,574,100.0,100.0,97.3,6,29,2,1027,0,1027,0,1027,607,607,0,0,420,0
Kevin Boothe,3121,G,NYG,16,100.0,0,21,67.8,75.3,60.8,6,16,608,100.0,100.0,97.7,2,25,3,1022,399,623,0,1022,638,638,0,0,384,0
Bryant McKinnie,1015,T,MIA,15,100.0,1,17,63.9,67.4,53.9,13,38,633,100.0,100.0,94.7,3,59,8,1021,0,0,1020,1021,657,657,0,0,364,0
John Sullivan,4501,C,MIN,16,100.0,0,18,86.5,82.0,84.5,2,11,611,100.0,100.0,98.1,1,18,5,1020,1020,0,0,1020,630,630,0,0,390,0
Mike McGlynn,4423,G,IND,17,100.0,1,14,55.8,59.8,54.4,12,34,627,100.0,100.0,95.7,4,50,4,1019,244,0,0,1019,665,665,774,0,354,1
Jeremy Zuttah,4397,C,TB,16,100.0,0,30,80.1,80.1,79.2,5,19,568,100.0,100.0,97.9,7,24,0,1016,909,107,0,1016,608,608,0,0,408,0
John Jerry,5598,G,MIA,16,100.0,0,17,69.3,82.0,60.7,4,16,660,100.0,100.0,97.7,5,25,5,1015,0,0,0,1015,682,682,1014,0,333,0
Davin Joseph,2968,G,TB,16,100.0,0,30,58.9,69.4,50.8,7,29,571,100.0,100.0,96.3,6,39,3,1013,0,0,0,1013,610,610,1011,0,403,0
Jordan Mills,7945,T,CHI,16,100.0,0,6,55.8,46.7,63.6,13,62,603,100.0,100.0,93.3,2,78,3,1012,0,0,0,1012,640,640,0,1012,372,0
Will Beatty,4983,T,NYG,16,100.0,2,21,70.3,63.0,73.7,7,39,609,100.0,100.0,94.1,9,59,13,1004,0,0,1000,1004,639,639,0,0,365,4
Doug Free,3738,T,DAL,16,100.0,1,9,79.3,79.3,79.8,0,34,630,100.0,100.0,96.3,8,40,6,999,0,0,0,999,668,668,0,999,331,0
Travis Frederick,7812,C,DAL,16,100.0,0,9,85.6,69.4,91.7,2,18,630,100.0,100.0,97.8,3,24,4,999,999,0,0,999,668,668,0,0,331,0
Tyron Smith,6161,T,DAL,16,100.0,2,9,89.0,87.9,85.3,3,27,629,100.0,100.0,97.5,7,31,1,997,0,0,997,997,666,666,0,0,331,0
Andrew Whitworth,3000,T,CIN,15,100.0,2,7,91.4,86.2,90.7,3,15,568,100.0,100.0,97.5,7,23,5,996,0,399,591,996,597,597,0,0,399,6
Ron Leary,7338,G,DAL,16,100.0,2,9,70.0,70.5,68.6,3,27,628,100.0,100.0,96.8,8,35,5,992,0,992,0,992,666,666,0,0,326,0
Hugh Thornton,7867,G,IND,16,100.0,0,14,66.5,58.4,67.9,17,19,610,100.0,100.0,95.9,2,43,7,987,0,981,0,987,648,648,0,3,339,3
Charlie Johnson,3144,G,MIN,15,100.0,0,18,67.3,74.2,60.6,8,23,597,100.0,100.0,96.7,3,35,4,986,0,986,0,986,616,616,0,0,370,0
Wade Smith,1393,G,HST,16,100.0,0,13,72.6,72.6,67.8,8,29,582,100.0,100.0,96.1,0,41,4,972,0,972,0,972,607,607,0,0,365,0
Jeff Allen,7642,G,KC,15,100.0,0,16,68.2,65.3,66.5,5,23,582,100.0,100.0,96.7,4,33,5,961,0,961,0,961,622,622,0,0,339,0
Phil Loadholt,4977,T,MIN,15,100.0,0,18,82.0,76.3,84.8,5,27,575,100.0,100.0,96.5,3,36,4,954,0,0,0,954,593,593,0,954,361,0
Duane Brown,4340,T,HST,14,100.0,0,13,84.7,85.3,79.2,9,20,579,100.0,100.0,97.0,7,32,3,953,0,0,953,953,602,602,0,0,351,0
Samson Satele,3676,C,IND,15,100.0,1,14,66.6,79.9,56.3,8,8,632,100.0,100.0,98.6,2,17,1,953,953,0,0,953,665,665,0,0,288,0
Charles Brown,5589,T,NO,15,100.0,2,20,67.5,63.4,70.5,9,33,583,100.0,100.0,95.2,12,49,7,950,0,0,950,950,622,622,0,0,328,0
Marcus Gilbert,6215,T,PIT,16,100.0,0,25,68.3,69.0,67.0,5,30,576,100.0,100.0,95.1,8,46,11,950,0,0,0,950,605,605,0,949,345,1
Tyson Clabo,2011,T,MIA,15,100.0,0,17,69.2,67.0,65.6,10,31,614,100.0,100.0,94.9,2,52,11,949,0,0,0,949,635,635,0,948,314,0
David DeCastro,7640,G,PIT,15,100.0,0,25,81.6,76.2,80.9,5,23,559,100.0,100.0,97.1,2,30,2,948,0,0,0,948,586,586,948,0,362,0
Max Unger,4972,C,SEA,16,100.0,0,29,72.0,78.5,68.6,0,6,467,100.0,100.0,98.7,6,9,3,930,930,0,0,930,505,505,0,0,425,0
John Greco,4379,G,CLV,14,100.0,0,8,74.2,81.2,66.8,10,14,622,100.0,100.0,97.1,2,30,6,923,0,872,0,923,646,646,50,0,277,0
Brandon Fusco,6324,G,MIN,15,100.0,0,18,84.1,73.2,85.6,4,17,548,100.0,100.0,97.7,4,23,2,904,0,0,0,904,563,563,904,0,341,0
Stefen Wisniewski,6200,C,OAK,14,100.0,0,23,80.2,82.3,76.8,2,9,524,100.0,100.0,99.0,3,11,0,903,903,0,0,903,549,549,0,0,354,0
Chris Williams,4328,G,SL,16,100.0,1,26,56.5,56.2,60.1,8,28,502,100.0,100.0,95.4,4,41,5,902,0,887,15,902,531,531,0,0,371,0
Mike Pouncey,6167,C,MIA,14,100.0,0,17,78.8,88.0,73.0,3,9,574,100.0,100.0,98.6,4,14,2,901,901,0,0,901,594,594,0,0,307,0
Travelle Wharton,1815,G,CAR,17,100.0,0,5,77.5,85.5,69.6,3,15,486,100.0,100.0,98.1,3,18,0,896,0,872,0,896,508,508,24,0,388,0
Peter Konz,7058,C,ATL,16,100.0,0,2,59.6,57.2,57.7,3,33,587,100.0,100.0,95.9,1,42,6,889,580,0,0,889,618,618,309,0,271,0
Mike Brisiel,3250,G,OAK,15,100.0,2,23,69.7,76.4,67.0,5,20,504,100.0,100.0,97.5,8,25,0,870,59,0,0,870,531,531,811,0,339,0
Kevin Zeitler,7032,G,CIN,13,100.0,0,7,78.4,72.7,79.3,4,13,499,100.0,100.0,97.7,3,20,3,860,0,0,0,860,519,519,860,0,341,0
Branden Albert,4329,T,KC,13,100.0,0,16,77.2,83.7,70.9,6,16,524,100.0,100.0,97.1,9,26,4,858,0,0,858,858,558,558,0,0,300,0
Jake Long,4315,T,SL,15,100.0,1,26,90.5,80.4,91.2,4,22,468,100.0,100.0,95.9,5,32,6,852,0,0,852,852,497,497,0,0,355,0
Ramon Foster,5229,G,PIT,15,100.0,0,25,74.3,87.5,65.2,2,12,501,100.0,100.0,98.2,2,16,2,842,0,842,0,842,522,522,0,0,320,0
Mike Iupati,5542,G,SF,15,100.0,0,28,70.8,63.1,71.4,3,20,429,100.0,100.0,96.4,3,27,4,842,0,842,0,842,448,448,0,0,394,0
Paul McQuistan,3014,G,SEA,18,100.0,2,29,53.7,43.8,60.4,6,23,427,100.0,100.0,94.7,5,37,8,835,0,302,529,835,456,456,3,0,379,0
Derek Newton,6366,T,HST,16,100.0,6,13,59.7,56.9,67.3,7,37,496,100.0,100.0,94.4,13,50,6,830,0,0,0,830,517,517,0,830,313,0
Kelvin Beachum,7229,T,PIT,15,100.0,0,25,68.7,77.0,57.7,6,21,487,100.0,100.0,95.8,4,34,7,828,45,77,688,828,508,508,0,13,320,5
Bradley Sowell,7693,T,ARZ,14,99.9,1,1,50.1,47.8,50.1,12,40,456,99.8,99.8,92.8,3,59,7,824,0,0,822,825,484,485,0,0,340,3
Joe Barksdale,6244,T,SL,16,100.0,0,26,71.3,77.6,59.7,5,18,453,100.0,100.0,96.6,1,27,4,823,0,0,0,823,479,479,0,818,344,5
James Carpenter,6177,G,SEA,18,100.0,2,29,64.0,69.7,62.0,4,9,402,100.0,100.0,97.4,5,17,4,823,0,822,0,823,429,429,0,0,394,0
David Stewart,2330,T,TEN,12,100.0,1,31,70.3,72.6,61.6,5,23,479,100.0,100.0,96.0,3,33,5,800,0,0,0,800,506,506,0,800,294,0
Cameron Bradfield,6591,T,JAX,14,100.0,1,15,54.7,60.4,46.7,14,29,483,100.0,100.0,94.1,5,50,7,794,0,0,781,794,506,506,0,6,288,6
Austin Pasztor,7689,T,JAX,12,100.0,0,15,65.1,69.5,58.2,10,18,483,100.0,100.0,96.1,3,33,5,791,0,0,0,791,506,506,0,788,285,0
Eric Fisher,7783,T,KC,14,100.0,0,16,57.8,49.5,67.1,5,35,465,100.0,100.0,94.2,6,47,7,789,0,0,0,789,493,493,0,788,296,1
King Dunlap,4544,T,SD,13,100.0,1,27,87.7,72.5,90.6,4,21,384,100.0,100.0,96.0,4,28,3,779,0,0,779,779,413,413,0,0,366,0
Clint Boling,6253,G,CIN,12,100.0,0,7,78.9,81.9,73.2,0,17,457,100.0,100.0,98.1,1,17,0,776,0,766,0,776,474,474,10,0,302,0
Chad Rinehart,4410,G,SD,13,100.0,0,27,75.0,78.3,68.6,5,11,399,100.0,100.0,97.7,2,17,1,775,0,545,0,775,425,425,230,0,350,0
Doug Legursky,4860,G,BUF,12,100.0,1,4,65.8,72.9,59.4,4,15,399,100.0,100.0,97.6,2,19,0,765,0,765,0,765,421,421,0,0,344,0
Brian Winters,7853,G,NYJ,13,100.0,0,22,59.6,52.9,60.8,6,15,400,100.0,100.0,94.9,7,31,10,763,0,763,0,763,412,412,0,0,351,0
Fernando Velasco,4641,C,PIT,11,100.0,0,25,68.4,75.0,62.3,3,15,463,100.0,100.0,97.8,1,19,1,748,748,0,0,748,490,490,0,0,258,0
Shawn Lauvao,5616,G,CLV,11,100.0,0,8,63.7,74.2,55.2,4,18,492,100.0,100.0,97.0,3,26,4,742,0,0,0,742,513,513,742,0,229,0
Scott Wells,1965,C,SL,12,100.0,0,26,72.1,84.4,67.8,0,4,416,100.0,100.0,99.3,4,5,1,739,739,0,0,739,441,441,0,0,298,0
Breno Giacomini,4464,T,SEA,12,100.0,0,29,68.6,68.5,67.4,1,23,349,100.0,100.0,95.4,7,28,4,717,0,0,0,717,375,375,0,716,342,1
Tony Pashos,1478,T,OAK,12,100.0,2,23,64.6,73.4,54.3,1,19,414,100.0,100.0,96.1,3,26,6,712,0,0,0,712,435,435,0,712,277,0
David Diehl,1468,G,NYG,11,100.0,0,21,59.1,45.5,61.8,7,33,397,100.0,100.0,94.5,0,42,2,706,0,0,0,706,413,413,706,0,293,0
A.Q. Shipley,5150,G,BLT,11,100.0,1,3,64.3,72.9,64.4,8,13,417,100.0,100.0,97.2,9,22,1,705,0,702,0,705,443,443,0,0,262,3
Marcus Cannon,6290,T,NE,15,100.0,0,19,69.0,73.7,64.5,5,17,351,100.0,100.0,96.3,5,24,2,703,0,0,30,703,380,380,78,595,323,0
Garrett Reynolds,5080,G,ATL,15,100.0,0,2,79.0,76.3,75.0,3,22,452,100.0,100.0,96.3,2,29,4,682,0,0,0,682,481,481,674,0,201,8
Johnnie Troutman,7651,G,SD,14,100.0,0,27,68.3,53.4,75.9,6,32,390,100.0,100.0,94.6,6,40,2,680,0,622,0,680,414,414,56,0,266,2
Mackenzy Bernadeau,4564,G,DAL,12,100.0,0,9,81.3,74.2,81.2,3,17,428,100.0,100.0,96.7,1,24,4,676,0,7,0,676,452,452,669,0,224,0
Jon Asamoah,5593,G,KC,13,100.0,2,16,72.7,79.2,66.1,0,13,381,100.0,100.0,98.0,3,14,1,661,0,0,0,661,405,405,661,0,256,0
Anthony Collins,4426,T,CIN,14,100.0,0,7,77.1,87.1,63.7,1,13,372,100.0,100.0,98.1,2,14,0,660,0,0,598,660,389,389,0,34,271,27
Will Rackley,6228,G,JAX,11,100.0,1,15,44.3,53.4,44.1,7,19,396,100.0,100.0,95.7,6,30,4,649,0,649,0,649,422,422,0,0,227,0
Lucas Nix,7414,G,OAK,14,100.0,0,23,38.7,31.4,44.7,2,33,365,100.0,100.0,93.8,3,40,5,642,0,552,0,642,382,382,88,0,260,1
Jeremy Trueblood,3004,T,ATL,12,100.0,0,2,69.3,66.6,69.0,7,24,408,100.0,100.0,95.7,4,33,2,628,0,0,0,628,436,436,0,628,192,0
Geoff Schwartz,4555,G,KC,14,100.0,0,16,87.0,80.7,86.7,2,9,370,100.0,100.0,98.0,3,13,2,625,0,112,0,625,395,395,426,76,230,11
