player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jonathan Goodwin,1146,C,SF,18,100.0,0,28,68.8,64.3,68.3,6,15,593,100.0,100.0,97.2,2,27,6,1144,1144,0,0,1144,626,626,0,0,518,0
Nate Livings,3400,G,CIN,17,100.0,0,7,67.7,70.8,65.3,6,17,630,100.0,100.0,97.7,7,26,3,1135,0,1135,0,1135,672,672,0,0,463,0
Kyle Cook,3914,C,CIN,17,100.0,2,7,69.0,66.2,70.9,4,16,630,100.0,100.0,98.1,6,22,2,1134,1134,0,0,1134,672,672,0,0,462,0
Jeff Backus,788,T,DET,17,100.0,4,11,75.6,73.1,73.7,4,39,747,100.0,100.0,96.2,10,50,7,1130,0,0,1130,1130,785,785,0,0,345,0
Andrew Whitworth,3000,T,CIN,17,99.8,1,7,81.5,85.2,69.9,3,16,628,99.7,99.7,98.0,8,22,3,1130,0,0,1121,1132,670,672,0,0,460,11
Anthony Davis,5536,T,SF,18,99.9,0,28,68.5,60.1,77.9,5,34,590,100.0,99.8,95.0,8,49,10,1122,0,0,0,1123,619,620,0,1122,503,1
T.J. Lang,5032,G,GB,17,100.0,0,12,73.6,83.0,71.0,1,11,691,100.0,100.0,98.8,7,14,2,1109,0,996,0,1109,740,740,0,113,369,0
Brian De La Puente,4679,C,NO,15,100.0,1,20,74.2,81.9,67.6,4,8,662,100.0,100.0,98.8,2,14,2,1094,1063,0,0,1094,693,693,31,0,401,0
Jeromey Clary,3132,T,SD,16,100.0,2,27,57.8,56.1,63.6,7,42,618,100.0,100.0,94.9,11,56,7,1089,0,0,0,1089,656,656,0,1086,433,3
Matt Slauson,5117,G,NYJ,16,100.0,0,22,68.9,67.6,67.9,7,13,602,100.0,100.0,97.7,3,24,4,1088,23,1065,0,1088,647,647,0,0,441,0
D'Brickashaw Ferguson,2949,T,NYJ,16,99.9,0,22,77.0,79.1,66.3,7,22,601,99.8,99.8,96.3,3,37,8,1087,0,0,1081,1088,646,647,0,0,441,7
Scott Wells,1965,C,GB,17,100.0,0,12,80.6,83.7,77.8,1,9,687,100.0,100.0,99.0,4,12,2,1085,1085,0,0,1085,735,735,0,0,350,0
Wayne Hunter,1388,T,NYJ,16,100.0,0,22,59.8,53.5,71.8,11,32,602,100.0,100.0,94.6,11,54,11,1082,0,0,0,1082,647,647,0,1078,435,4
Chris Chester,3001,G,WAS,16,100.0,0,32,63.3,70.4,55.1,5,23,641,100.0,100.0,97.7,1,29,1,1081,0,0,0,1081,680,680,1081,0,401,0
Will Montgomery,3179,C,WAS,16,100.0,1,32,69.2,66.6,69.0,6,19,641,100.0,100.0,97.7,3,27,2,1081,905,176,0,1081,680,680,0,0,401,0
Brandon Moore,1284,G,NYJ,16,100.0,0,22,75.7,80.7,71.4,0,14,602,100.0,100.0,98.8,5,14,0,1078,0,0,0,1078,647,647,1078,0,431,0
Joe Staley,3644,T,SF,18,99.7,0,28,77.9,71.1,82.3,5,25,554,99.5,99.5,96.0,7,37,7,1073,0,0,1044,1076,586,589,0,0,487,32
Stefen Wisniewski,6200,G,OAK,16,100.0,0,23,71.9,73.9,68.8,5,18,561,100.0,100.0,97.6,5,25,2,1073,167,906,0,1073,603,603,0,0,470,0
Cooper Carlisle,658,G,OAK,16,100.0,0,23,65.9,63.5,63.5,5,23,561,100.0,100.0,97.1,3,30,2,1072,0,0,0,1072,603,603,1071,0,469,1
Jared Veldheer,5594,T,OAK,16,99.8,1,23,80.5,73.4,81.0,3,28,559,99.6,99.7,96.5,11,35,4,1071,0,0,1049,1073,601,603,0,2,470,22
Alex Mack,4944,C,CLV,16,100.0,0,8,74.6,83.5,69.0,2,8,651,100.0,100.0,98.6,4,14,4,1063,1063,0,0,1063,689,689,0,0,374,0
Joe Thomas,3619,T,CLV,16,100.0,1,8,77.3,86.9,61.6,3,16,651,100.0,100.0,98.1,8,22,3,1063,0,0,1059,1063,689,689,0,0,374,4
Jason Pinkston,6302,G,CLV,16,100.0,2,8,61.1,65.6,58.2,10,24,651,100.0,100.0,97.2,4,35,1,1063,0,1063,0,1063,689,689,0,0,374,0
Jason Kelce,6343,C,PHI,16,100.0,0,24,62.5,59.3,64.5,6,26,646,100.0,100.0,97.4,5,33,1,1063,1056,7,0,1063,681,681,0,0,382,0
Todd Herremans,2343,T,PHI,16,99.8,0,24,76.7,65.3,85.3,9,37,644,99.7,99.7,95.8,7,50,4,1061,0,0,74,1063,679,681,0,974,382,15
Harvey Dahl,2553,G,SL,16,100.0,1,26,74.0,77.7,72.3,5,15,615,100.0,100.0,98.2,7,21,1,1055,0,0,0,1055,649,649,703,352,406,0
Barry Richardson,4484,T,KC,16,100.0,1,16,54.4,55.0,55.7,6,36,552,100.0,100.0,94.7,9,50,8,1053,0,0,8,1053,580,580,0,1045,473,0
Casey Wiegmann,227,C,KC,16,100.0,0,16,72.6,84.2,65.8,2,7,552,100.0,100.0,99.2,2,9,0,1053,1053,0,0,1053,580,580,0,0,473,0
Jon Asamoah,5593,G,KC,16,100.0,1,16,74.0,84.6,65.9,2,8,551,100.0,100.0,98.7,4,12,2,1051,0,0,0,1051,579,579,1051,0,472,0
Nick Hardwick,1787,C,SD,16,100.0,0,27,69.7,84.6,61.3,2,7,599,100.0,100.0,99.2,1,9,0,1050,1050,0,0,1050,635,635,0,0,415,0
Geoff Hangartner,2386,G,CAR,16,100.0,0,5,70.3,67.0,69.0,5,21,599,100.0,100.0,97.5,2,28,2,1046,7,0,0,1046,636,636,1039,0,410,0
Doug Free,3738,T,DAL,16,99.9,0,9,70.0,67.3,70.1,5,34,615,99.8,99.8,95.2,10,49,10,1045,0,0,1035,1046,640,641,0,0,405,11
Andy Levitre,4974,G,BUF,16,100.0,3,4,81.4,81.2,74.9,1,11,625,100.0,100.0,98.2,5,17,5,1043,68,784,191,1043,666,666,0,0,377,0
Uche Nwaneri,3765,G,JAX,16,100.0,2,15,73.9,67.2,72.1,4,13,537,100.0,100.0,98.0,4,19,2,1041,0,0,0,1041,564,564,1041,0,477,0
Brad Meester,627,C,JAX,16,100.0,3,15,75.2,76.9,70.9,1,13,537,100.0,100.0,98.3,6,16,2,1041,1041,0,0,1041,564,564,0,0,477,0
Erik Pears,2737,T,BUF,16,100.0,0,4,64.5,69.7,57.9,4,27,624,100.0,100.0,96.9,7,35,4,1041,0,0,0,1041,665,665,0,1041,376,0
Tyron Smith,6161,T,DAL,16,100.0,1,9,80.2,71.7,84.5,2,20,616,100.0,100.0,96.9,7,30,8,1040,0,0,0,1040,641,641,0,1038,399,2
Ryan Kalil,3675,C,CAR,16,100.0,1,5,73.6,76.3,71.4,2,7,595,100.0,100.0,98.7,4,12,3,1039,1039,0,0,1039,632,632,0,0,407,0
Branden Albert,4329,T,KC,16,100.0,0,16,75.6,78.1,71.9,6,13,545,100.0,100.0,97.3,10,24,5,1038,0,0,1036,1038,571,571,0,0,467,2
Gosder Cherilus,4331,T,DET,17,100.0,0,11,68.5,68.4,65.0,5,27,671,100.0,100.0,96.3,5,41,9,1031,0,0,0,1031,706,706,0,1031,325,0
Lyle Sendlein,4062,C,ARZ,16,100.0,0,1,70.3,73.1,65.8,1,18,628,100.0,100.0,98.3,1,20,1,1029,1029,0,0,1029,663,663,0,0,366,0
Charlie Johnson,3144,T,MIN,16,100.0,1,18,69.3,69.2,66.5,9,32,594,100.0,100.0,95.2,5,49,8,1028,0,0,1028,1028,616,616,0,0,412,0
Michael Roos,2258,T,TEN,16,100.0,0,31,79.5,79.5,74.1,9,25,617,100.0,100.0,97.1,5,35,1,1022,0,0,1022,1022,643,643,0,0,379,0
Donald Penn,3459,T,TB,16,100.0,1,30,77.7,74.4,78.3,7,26,648,100.0,100.0,96.1,6,42,9,1022,0,0,1021,1022,701,701,0,0,321,1
Jake Scott,1862,G,TEN,16,100.0,0,31,76.3,82.4,68.2,1,11,617,100.0,100.0,98.7,3,14,2,1022,0,0,0,1022,643,643,1022,0,379,0
Davin Joseph,2968,G,TB,16,100.0,0,30,66.5,72.1,58.8,3,21,648,100.0,100.0,97.8,3,26,2,1022,0,0,0,1022,701,701,1022,0,321,0
Eugene Amano,1953,C,TEN,16,100.0,0,31,64.8,79.7,55.9,4,6,616,100.0,100.0,98.5,3,14,4,1021,1021,0,0,1021,642,642,0,0,379,0
Kyle Kosier,1208,G,DAL,16,100.0,2,9,70.5,69.2,67.0,4,17,593,100.0,100.0,97.7,3,24,3,1018,0,0,0,1018,618,618,1018,0,400,0
Marc Colombo,1036,T,MIA,16,99.9,1,17,60.9,55.5,65.3,9,35,542,99.8,99.8,94.3,3,53,9,1016,0,0,1,1017,567,568,0,1012,449,3
Levi Brown,3621,T,ARZ,16,100.0,0,1,66.6,58.5,77.1,5,40,618,100.0,100.0,94.6,6,56,11,1016,0,0,1016,1016,653,653,0,0,363,0
Shawn Lauvao,5616,G,CLV,16,100.0,2,8,67.7,63.4,72.0,3,18,625,100.0,100.0,97.4,11,27,6,1013,0,0,0,1013,662,662,1013,0,351,0
Roberto Garza,856,C,CHI,16,100.0,0,6,58.0,70.2,56.4,2,15,547,100.0,100.0,98.3,2,18,1,1007,1007,0,0,1007,576,576,0,0,431,0
J'Marcus Webb,5741,T,CHI,16,99.9,2,6,58.1,59.7,64.0,6,29,546,99.8,99.8,94.6,14,47,12,1006,0,0,1001,1007,575,576,0,0,431,6
Mike Pouncey,6167,C,MIA,16,100.0,0,17,73.0,66.6,72.9,3,15,533,100.0,100.0,97.7,4,21,3,1005,1005,0,0,1005,557,557,0,0,448,0
Phil Loadholt,4977,T,MIN,16,100.0,1,18,76.7,61.7,90.4,1,32,571,100.0,100.0,95.5,9,42,9,1003,0,0,0,1003,591,591,0,999,412,4
Travelle Wharton,1815,G,CAR,16,100.0,1,5,77.6,62.9,82.5,3,30,587,100.0,100.0,96.7,3,36,3,1000,0,934,66,1000,622,622,0,0,378,0
Chris Kuper,3106,G,DEN,16,100.0,2,10,63.6,73.6,57.7,1,16,482,100.0,100.0,97.8,5,19,2,997,0,0,0,997,518,518,997,0,479,0
Evan Mathis,2296,G,PHI,15,100.0,1,24,92.8,81.8,92.6,3,13,595,100.0,100.0,98.7,4,16,0,996,0,996,0,996,626,626,0,0,370,0
Leroy Harris,3731,G,TEN,16,100.0,0,31,75.1,79.6,70.7,6,8,607,100.0,100.0,98.5,5,16,2,995,0,995,0,995,633,633,0,0,362,0
Phil Costa,5925,C,DAL,16,100.0,0,9,56.9,65.5,56.3,3,15,579,100.0,100.0,97.9,2,21,3,992,992,0,0,992,601,601,0,0,391,0
Max Unger,4972,C,SEA,15,100.0,0,29,75.6,86.7,70.5,0,7,545,100.0,100.0,99.4,2,7,0,992,992,0,0,992,575,575,0,0,417,0
Daryn Colledge,2992,G,ARZ,16,100.0,0,1,71.8,60.9,76.7,4,24,599,100.0,100.0,97.2,5,31,3,990,0,990,0,990,632,632,0,0,358,0
Nate Solder,6169,T,NE,19,96.3,1,19,68.1,57.6,79.8,3,31,518,93.3,93.5,96.1,5,37,3,985,0,0,88,1023,548,586,0,780,437,153
Rex Hadnot,1892,G,ARZ,16,100.0,0,1,65.4,63.8,63.9,2,31,596,100.0,100.0,96.7,2,36,3,985,0,0,0,985,629,629,985,0,356,0
Mike Brisiel,3250,G,HST,15,100.0,0,13,81.7,70.1,85.8,2,15,468,100.0,100.0,97.8,7,19,2,982,0,0,0,982,490,490,982,0,492,0
Jeff Linkenbach,5964,T,IND,16,100.0,0,14,63.2,61.2,62.5,4,35,575,100.0,100.0,95.0,4,48,9,981,0,0,252,981,597,597,0,729,384,0
Kevin Boothe,3121,G,NYG,17,99.9,0,21,61.0,67.0,57.9,3,21,569,99.8,99.8,97.4,2,27,3,979,400,485,2,980,603,604,87,0,376,6
Ramon Foster,5229,G,PIT,16,100.0,0,25,73.5,73.7,69.1,1,17,548,100.0,100.0,97.8,3,21,3,976,0,72,0,976,579,579,904,0,397,0
Jeff Saturday,431,C,IND,16,100.0,0,14,81.4,84.2,77.4,0,9,571,100.0,100.0,98.9,3,11,2,975,975,0,0,975,593,593,0,0,382,0
David Baas,2250,C,NYG,15,100.0,0,21,65.5,63.0,65.0,6,13,559,100.0,100.0,97.8,4,22,3,971,971,0,0,971,582,582,0,0,389,0
Khalif Barnes,2269,T,OAK,16,97.0,0,23,66.2,67.7,67.4,8,24,485,94.7,94.6,96.3,9,34,2,970,0,0,18,1000,524,554,0,858,446,124
Andre Smith,4929,T,CIN,15,99.9,0,7,69.7,68.9,70.8,8,17,549,99.8,99.8,97.2,8,28,3,966,0,0,0,967,583,584,1,962,383,4
Jordan Gross,1324,T,CAR,15,99.8,0,5,85.0,76.2,88.0,6,30,554,99.6,99.7,96.0,5,40,4,965,0,0,934,967,591,593,0,1,374,32
Dan Connolly,2540,C,NE,16,100.0,0,19,68.2,67.7,65.9,8,15,570,100.0,100.0,97.8,1,24,1,962,950,0,0,962,598,598,12,0,364,0
Adam Snyder,2311,G,SF,18,99.5,0,28,64.0,46.9,70.3,6,33,489,99.0,99.0,95.6,4,41,2,959,10,9,0,964,517,522,918,0,442,24
Guy Whimper,3074,T,JAX,15,99.8,0,15,69.8,55.5,76.2,7,27,472,99.6,99.6,93.4,3,48,14,941,0,0,87,943,499,501,0,846,442,10
Jeremy Trueblood,3004,T,TB,15,100.0,0,30,58.4,59.0,61.4,5,50,590,100.0,100.0,94.7,6,59,4,941,0,0,0,941,638,638,0,941,303,0
Will Rackley,6228,G,JAX,15,100.0,0,15,53.4,44.3,59.3,7,27,491,100.0,100.0,95.3,7,40,6,940,0,938,0,940,515,515,0,0,425,2
John Sullivan,4501,C,MIN,15,100.0,0,18,82.5,74.6,81.1,2,6,534,100.0,100.0,98.5,1,12,4,936,936,0,0,936,553,553,0,0,383,0
Jason Brown,2341,C,SL,14,100.0,1,26,60.6,64.1,63.0,4,19,543,100.0,100.0,97.1,7,27,4,931,560,280,0,931,573,573,91,0,358,0
Richie Incognito,2298,G,MIA,15,100.0,1,17,74.2,70.0,75.3,5,9,495,100.0,100.0,98.0,8,17,3,928,0,925,0,928,518,518,0,2,410,1
Todd McClure,536,C,ATL,14,100.0,0,2,73.9,85.2,66.1,4,6,525,100.0,100.0,99.0,0,10,0,928,927,1,0,928,565,565,0,0,363,0
Marshall Newhouse,5692,T,GB,15,100.0,2,12,51.7,58.5,49.4,7,41,573,100.0,100.0,94.2,7,57,9,927,0,0,742,927,616,616,15,170,311,0
Jason Peters,2148,T,PHI,14,100.0,1,24,90.0,85.5,90.9,1,17,566,100.0,100.0,97.9,7,21,3,925,0,0,923,925,594,594,0,1,331,1
Joe Hawley,5641,G,ATL,15,99.9,0,2,61.9,65.6,60.0,4,11,522,99.8,99.8,97.6,6,20,5,925,264,0,1,926,562,563,656,3,363,1
Jeff Faine,1337,C,TB,15,100.0,0,30,60.9,73.3,52.8,3,10,578,100.0,100.0,98.5,3,15,2,925,925,0,0,925,628,628,0,0,297,0
Ryan Lilja,2105,G,KC,15,100.0,0,16,72.9,72.6,68.3,3,16,482,100.0,100.0,97.6,1,21,2,925,0,925,0,925,509,509,0,0,416,0
Josh Sitton,4449,G,GB,15,100.0,1,12,81.8,84.5,77.8,2,6,579,100.0,100.0,99.0,7,10,2,924,0,0,0,924,617,617,924,0,307,0
David Stewart,2330,T,TEN,15,100.0,0,31,80.3,80.7,71.0,7,8,545,100.0,100.0,97.9,2,19,4,909,0,0,0,909,569,569,0,909,340,0
Samson Satele,3676,C,OAK,15,100.0,1,23,74.5,73.5,74.1,1,11,486,100.0,100.0,98.4,8,14,2,906,906,0,0,906,524,524,0,0,382,0
Chris Spencer,2243,G,CHI,15,100.0,2,6,65.2,58.4,69.2,2,28,485,100.0,100.0,96.9,7,30,0,901,0,0,0,901,510,510,900,1,391,0
Zach Strief,3155,T,NO,13,100.0,0,20,82.3,71.9,86.5,2,25,542,100.0,100.0,96.6,2,32,5,897,0,0,0,897,571,571,0,897,326,0
Louis Vasquez,5001,G,SD,14,100.0,0,27,67.8,74.1,60.0,1,14,504,100.0,100.0,98.3,0,16,1,894,0,0,0,894,537,537,894,0,357,0
Nick Mangold,2974,C,NYJ,14,100.0,0,22,88.8,82.6,87.9,1,4,495,100.0,100.0,98.9,3,8,3,894,894,0,0,894,534,534,0,0,360,0
Eugene Monroe,4931,T,JAX,14,100.0,0,15,80.4,80.2,77.3,3,12,445,100.0,100.0,96.3,5,24,9,891,0,0,891,891,466,466,0,0,425,0
Steve Hutchinson,787,G,MIN,14,100.0,1,18,81.2,82.0,76.0,1,9,514,100.0,100.0,98.6,4,12,2,889,0,889,0,889,535,535,0,0,354,0
Marcus Gilbert,6215,T,PIT,15,100.0,0,25,71.4,71.1,70.8,2,15,498,100.0,100.0,96.5,6,26,9,883,0,0,4,883,528,528,0,879,355,0
Jeremy Zuttah,4397,G,TB,14,100.0,1,30,71.8,71.9,70.2,4,17,535,100.0,100.0,97.7,9,23,2,869,73,796,0,869,579,579,0,0,290,0
Chad Rinehart,4410,G,BUF,15,100.0,0,4,74.3,81.4,70.2,2,8,533,100.0,100.0,99.1,4,10,0,853,0,259,0,853,570,570,593,0,283,1
Maurkice Pouncey,5543,C,PIT,14,100.0,1,25,62.9,73.7,56.9,1,8,484,100.0,100.0,98.5,4,12,3,845,845,0,0,845,508,508,0,0,337,0
Vernon Carey,1740,G,MIA,15,100.0,0,17,71.5,67.5,69.4,7,15,453,100.0,100.0,96.9,1,25,3,840,0,0,0,840,472,472,839,1,368,0
Max Starks,1796,T,PIT,13,100.0,0,25,68.1,68.6,63.6,7,20,456,100.0,100.0,95.7,5,33,6,823,0,0,823,823,482,482,0,0,341,0
Byron Bell,6848,T,CAR,15,100.0,2,5,55.1,62.0,51.4,7,24,463,100.0,100.0,95.1,12,38,7,815,0,0,23,815,489,489,0,791,326,1
Ben Grubbs,3645,G,BLT,12,100.0,0,3,74.9,72.7,71.9,3,12,408,100.0,100.0,97.2,2,19,4,794,0,794,0,794,426,426,0,0,368,0
Will Svitek,2404,T,ATL,16,99.4,0,2,66.7,68.4,63.7,8,20,433,98.9,98.9,96.1,4,31,3,791,0,0,768,796,468,473,0,3,323,24
Danny Watkins,6175,G,PHI,12,100.0,0,24,63.6,66.9,64.2,3,23,472,100.0,100.0,97.2,5,26,0,787,0,0,0,787,500,500,787,0,287,0
Lance Louis,5170,T,CHI,14,99.6,1,6,51.6,48.5,58.2,6,27,400,99.3,99.3,93.9,6,41,8,785,0,0,0,788,423,426,83,691,362,14
Jake Long,4315,T,MIA,14,99.7,0,17,74.9,79.0,68.0,6,15,423,99.5,99.5,96.3,5,26,5,782,0,0,778,784,441,443,0,0,341,5
Tony Pashos,1478,T,CLV,12,99.9,1,8,73.7,76.6,69.7,0,15,477,99.8,99.8,97.0,7,22,7,780,0,0,0,781,504,505,0,780,276,1
Jammal Brown,2230,T,WAS,12,100.0,0,32,65.5,62.6,68.9,5,29,460,100.0,100.0,94.3,4,43,9,768,0,0,0,768,489,489,0,768,279,0
Russell Okung,5531,T,SEA,12,100.0,2,29,69.7,68.5,73.3,3,24,436,100.0,100.0,95.8,9,32,5,767,0,0,760,767,459,459,0,3,308,4
Robert Gallery,1723,G,SEA,12,100.0,0,29,58.9,64.1,60.0,7,11,408,100.0,100.0,97.1,8,21,3,766,0,766,0,766,432,432,0,0,334,0
Anthony Herrera,2066,G,MIN,12,100.0,0,18,65.7,63.6,63.6,3,17,438,100.0,100.0,97.0,1,23,3,766,0,0,0,766,453,453,766,0,313,0
Chris Kemoeatu,2421,G,PIT,13,100.0,1,25,65.0,58.7,69.9,1,23,441,100.0,100.0,96.6,5,27,3,758,0,758,0,758,467,467,0,0,291,0
Bryan Bulaga,5548,T,GB,13,100.0,2,12,81.2,74.3,86.0,2,21,464,100.0,100.0,97.3,6,24,1,754,0,0,0,754,504,504,0,754,250,0
Kraig Urbik,5002,G,BUF,13,100.0,0,4,72.8,91.7,63.1,0,3,440,100.0,100.0,99.7,3,3,0,750,316,0,0,750,466,466,434,0,284,0
Jacob Bell,1859,G,SL,12,100.0,0,26,63.8,64.1,65.7,3,12,421,100.0,100.0,97.3,4,19,4,713,0,713,0,713,442,442,0,0,271,0
Anthony Castonzo,6174,T,IND,12,100.0,1,14,68.9,73.3,61.9,5,17,403,100.0,100.0,95.8,6,28,6,693,0,0,693,693,418,418,0,0,275,0
Daniel Fells,3309,TE,DEN,18,66.9,1,10,65.3,67.6,71.3,0,8,143,31.1,30.8,97.2,2,8,0,693,0,0,9,1036,153,496,0,3,540,859
Paul McQuistan,3014,G,SEA,11,100.0,0,29,73.3,65.3,78.0,4,11,351,100.0,100.0,96.4,6,20,5,665,0,198,271,665,371,371,190,4,294,2
Will Beatty,4983,T,NYG,10,99.8,0,21,74.7,68.3,74.5,3,24,379,99.7,99.8,95.4,4,31,4,665,0,0,664,666,399,400,0,0,266,2
Trent Williams,5529,T,WAS,10,100.0,0,32,79.0,79.2,76.2,4,13,369,100.0,100.0,97.2,8,19,2,627,0,0,627,627,393,393,0,0,234,0
Montrae Holland,1415,G,DAL,10,100.0,0,9,76.0,75.0,77.2,1,9,345,100.0,100.0,98.0,5,12,2,621,0,621,0,621,361,361,0,0,260,0
Adam Goldberg,1612,T,SL,13,99.8,0,26,64.8,62.2,63.0,6,15,351,99.7,99.7,95.3,1,27,6,613,0,0,246,614,369,370,0,364,244,4
Ryan Diem,867,G,IND,11,100.0,0,14,62.8,58.8,62.4,8,14,346,100.0,100.0,96.2,1,24,2,607,0,0,0,607,358,358,548,59,249,0
Doug Legursky,4860,G,PIT,11,100.0,0,25,63.3,63.6,63.4,4,15,334,100.0,100.0,96.6,2,21,2,595,236,171,0,595,354,354,185,0,241,0
Rodger Saffold,5558,T,SL,9,100.0,1,26,64.1,58.9,74.9,4,17,358,100.0,100.0,94.0,10,32,11,594,0,0,594,594,377,377,0,0,217,0
Mike Pollak,4373,G,IND,12,100.0,0,14,73.1,74.5,70.8,5,6,358,100.0,100.0,98.2,2,12,1,590,6,239,0,590,372,372,345,0,218,0
Rob Gronkowski,5567,TE,NE,19,46.3,0,19,92.9,61.4,87.7,1,3,80,11.0,10.7,96.2,6,5,1,584,0,0,0,1261,81,757,0,0,503,761
