player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Randy Gregory,9493,ED,SF,19,7,1,75.0,1,0,28,0,0,41.1,46.8,35.4,54.5,55.8,36.6,6,15,0,0,21,25.9,7,0,4,93.2,6,4,0,11,0,10,488,477,0,2,470,5,0,11,303,175,0,13,13,3,8,25,0,55,57,9.2
Frank Clark,9496,ED,SEA,8,2,0,100.0,0,0,29,0,0,42.3,37.6,52.6,48.4,42.0,28.0,0,3,0,0,5,27.3,3,0,1,87.5,1,0,0,0,0,7,178,178,0,0,175,3,0,0,112,59,0,4,6,0,1,3,0,5,6,5.0
Jordan Hicks,9517,LB,MIN,13,37,1,82.9,0,1,18,2,1,70.2,74.6,66.7,64.2,74.2,71.3,1,12,0,1,39,8.9,11,2,1,113.6,34,1,0,665,0,366,813,121,0,0,120,1,6,692,123,324,21,33,75,3,41,14,2,402,186,11.8
Danielle Hunter,9521,ED,MIN,17,16,1,100.0,0,4,18,0,0,75.0,78.0,87.1,79.1,51.7,60.1,7,55,0,0,22,9.5,7,0,1,118.8,2,18,0,53,0,14,1004,951,0,5,859,87,0,53,614,376,0,50,51,9,2,80,0,32,15,16.0
Carl Davis Jr.,9523,DI,DAL,3,2,0,,0,0,9,0,0,,42.4,76.3,57.3,44.4,69.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,14,16,0,0,0,0,6,24,0,0,1,0,0,0,0,0,0,
Steven Nelson,9531,CB,HST,19,11,0,60.8,0,0,13,0,0,74.0,73.1,89.6,60.0,61.6,70.4,0,0,1,5,51,8.8,7,8,3,69.1,45,0,0,87,1092,737,1192,7,0,0,7,0,0,1185,1,454,6,14,62,0,74,0,1,711,152,15.8
Angelo Blackson,9533,DI,JAX,11,4,0,,0,0,15,3,0,57.8,53.8,54.9,48.5,66.1,28.3,0,4,0,0,,20.0,3,0,1,0.0,0,0,0,0,0,1,215,215,1,126,9,79,0,0,139,75,0,6,8,2,0,4,0,0,0,
Za'Darius Smith,9555,ED,CLV,17,8,1,100.0,2,1,8,0,0,87.1,83.1,29.6,86.8,59.6,44.8,15,40,0,0,0,26.7,8,0,5,79.2,1,6,0,23,0,15,603,579,0,13,528,38,0,24,402,186,1,19,14,3,1,61,0,0,7,0.0
Kwon Alexander,9557,LB,PIT,9,6,0,63.3,0,2,25,0,0,74.4,59.2,80.3,81.0,30.3,39.5,1,3,0,1,24,20.0,10,0,0,67.1,19,1,0,319,6,187,362,13,0,0,13,0,0,349,30,145,24,13,34,5,30,5,0,188,77,9.9
Grady Jarrett,9570,DI,ATL,8,8,2,,1,0,2,0,0,55.6,70.1,63.9,70.3,66.9,44.7,6,8,0,0,,20.8,5,0,1,0.0,0,2,0,2,0,2,318,316,32,250,0,34,0,2,195,121,0,11,11,1,0,16,0,0,0,
Adrian Amos,9575,S,HST,15,7,0,50.0,0,0,13,0,0,60.7,72.2,86.1,60.0,89.7,79.1,0,0,0,0,18,5.9,2,2,0,62.2,6,0,0,92,3,208,395,4,0,0,4,0,236,391,1,186,60,10,25,0,12,0,0,53,39,8.8
Bobby McCain,9578,CB,NYG,2,0,0,75.0,0,0,21,0,0,57.4,49.0,73.5,,41.2,23.2,0,0,0,0,14,100.0,1,1,0,129.2,3,0,0,3,1,11,19,0,0,0,0,0,3,19,0,8,12,0,0,0,4,0,1,24,19,8.0
Michael Burton,9601,FB,DEN,1,0,0,,1,0,10,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
David Mayo,9602,LB,WAS,9,10,0,91.3,0,0,32,0,0,38.3,55.7,82.5,75.3,72.2,67.6,0,2,0,0,27,8.9,5,0,0,119.9,21,2,0,337,1,173,349,4,0,0,4,0,0,345,12,164,7,19,41,4,23,4,1,214,118,10.2
Quandre Diggs,9633,S,SEA,17,23,0,71.4,0,0,29,0,0,55.4,55.1,48.8,58.8,55.7,47.3,0,0,0,1,47,17.5,20,2,2,95.4,20,0,0,87,2,680,1155,6,0,0,6,0,1020,1149,1,474,40,17,71,1,28,0,1,247,98,12.4
Rakeem Nunez-Roches,9650,DI,NYG,16,8,1,100.0,0,0,21,0,0,63.8,46.3,86.7,50.5,43.8,34.9,0,6,0,0,19,18.2,6,0,0,118.8,1,1,0,0,0,4,461,461,66,313,2,80,0,0,238,219,0,12,19,1,1,7,0,19,13,19.0
Neville Hewitt,9836,LB,HST,1,1,0,,0,0,13,0,0,,65.7,63.0,,62.7,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
DeAndre Carter,9859,WR,LV,1,0,0,,0,0,23,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Troy Hill,9881,CB,CAR,16,8,0,63.6,2,1,5,0,0,66.9,61.3,0.0,41.0,58.4,40.7,0,3,1,1,75,16.7,9,5,4,100.3,35,0,0,65,64,317,493,3,0,0,3,0,1,490,16,160,360,20,37,4,55,3,4,377,200,10.8
DeShawn Williams,9891,DI,CAR,16,13,1,,0,0,5,0,0,60.4,50.0,69.2,58.1,46.1,32.3,6,11,0,0,,14.7,5,0,1,0.0,0,1,0,0,0,0,443,443,4,211,48,180,0,0,239,204,0,12,16,1,0,18,0,0,0,
Dean Marlowe,9966,S,LAC,9,2,0,83.3,0,0,27,0,0,57.5,60.7,84.8,82.0,63.9,67.0,0,0,0,0,27,10.5,4,0,0,125.0,10,1,0,71,2,204,298,4,0,0,4,0,194,294,0,94,26,11,32,1,12,1,1,88,38,8.8
Alex Singleton,9994,LB,DEN,17,55,0,82.1,0,0,10,2,0,42.9,61.2,48.0,75.9,78.2,48.4,4,7,0,0,39,14.1,29,4,2,113.7,78,2,0,980,4,573,1089,19,0,0,19,0,2,1070,83,433,84,59,122,4,95,13,5,672,471,8.6
T.Y. McGill,10156,DI,SF,2,1,0,,0,0,28,0,0,,33.8,77.9,56.4,30.8,21.1,1,2,0,0,,75.0,3,0,0,0.0,0,0,0,0,0,0,51,51,1,43,1,6,0,0,26,25,0,0,0,0,0,3,0,0,0,
Efe Obada,10235,ED,WAS,5,1,0,,0,0,32,0,0,64.4,44.0,83.2,71.8,25.9,71.7,0,6,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,2,98,97,1,16,73,7,0,1,63,33,0,1,1,0,0,6,0,0,0,
Erik Harris,10346,S,SF,1,0,0,,0,0,28,0,0,60.0,60.5,71.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,4,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,
Joey Bosa,10637,ED,LAC,9,3,0,,1,1,27,1,0,65.4,78.4,18.1,80.3,70.7,66.8,3,14,0,0,,6.3,1,0,4,0.0,0,7,0,0,0,10,320,318,0,0,317,1,0,2,208,102,2,18,12,1,0,24,0,0,0,
Jalen Ramsey,10639,CB,MIA,11,5,0,54.8,3,0,17,0,0,65.0,65.6,57.6,55.9,68.8,66.3,0,0,0,3,36,7.1,2,2,5,52.9,23,0,0,40,601,421,659,1,0,0,1,0,2,658,2,236,15,5,21,1,42,0,1,272,77,11.8
DeForest Buckner,10641,DI,IND,17,21,7,,0,2,14,1,1,69.3,81.8,41.6,87.1,63.8,54.5,13,30,0,0,,7.8,6,0,5,0.0,0,9,0,4,0,10,841,837,14,443,33,347,0,4,495,336,0,43,50,5,0,52,0,0,0,
Leonard Floyd,10643,ED,BUF,19,5,1,100.0,1,1,4,0,0,33.4,58.7,54.3,64.3,56.1,29.2,8,25,0,0,8,36.7,11,0,3,93.1,3,12,0,3,0,20,627,624,0,6,615,3,0,3,425,182,0,21,14,2,3,45,0,19,7,6.3
Eli Apple,10644,CB,MIA,11,8,0,65.8,1,0,17,0,0,43.4,51.7,86.8,84.7,88.7,40.1,0,0,0,1,75,16.7,10,6,5,105.0,50,1,0,34,576,384,624,3,0,0,3,0,0,621,0,240,11,14,42,1,76,1,4,658,277,13.2
Sheldon Rankins,10646,DI,HST,17,6,0,,1,1,13,1,1,69.1,62.7,76.5,74.7,39.1,26.8,4,32,0,0,,23.9,11,0,1,0.0,0,6,0,1,0,1,673,672,31,242,3,396,0,1,431,241,0,28,29,4,0,42,0,0,0,
Keanu Neal,10651,S,PIT,9,12,0,64.9,0,0,25,1,0,56.4,59.6,81.1,60.2,65.1,50.2,1,2,0,1,34,15.8,9,1,1,73.0,24,0,0,178,20,266,430,22,0,0,22,0,102,408,10,154,108,12,36,1,37,3,0,250,131,10.4
Shaq Lawson,10653,ED,BUF,18,4,0,100.0,0,0,4,0,0,36.7,46.2,54.0,54.5,48.5,28.5,6,10,0,0,11,26.3,5,0,2,105.6,3,1,0,1,0,8,354,352,0,4,331,17,0,2,192,154,0,6,10,1,3,17,0,28,15,9.3
Artie Burns,10659,CB,SEA,8,6,1,79.2,0,0,29,0,0,66.6,66.5,18.3,76.8,65.4,55.6,0,0,0,0,25,16.0,4,1,1,98.4,19,0,0,16,4,162,232,8,0,0,8,0,1,224,4,66,202,5,15,2,24,0,0,183,111,9.6
Kenny Clark,10661,DI,GB,19,11,1,,0,2,12,0,0,61.4,70.4,38.3,76.0,61.4,42.0,8,48,0,0,,13.6,6,0,6,0.0,0,10,0,4,0,9,913,909,49,475,102,283,0,4,556,348,0,25,27,5,0,66,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,15,11,2,,0,1,17,0,0,74.7,55.4,63.8,63.6,41.4,29.1,2,12,0,1,,26.1,6,0,1,0.0,0,6,0,0,0,6,286,280,0,0,279,1,0,6,172,108,4,11,6,1,0,20,0,0,0,
Jaylon Smith,10668,LB,LV,1,0,0,,0,0,23,0,0,65.7,55.9,72.4,,50.6,75.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,24,0,11,25,1,0,0,1,0,0,24,0,14,0,0,2,0,0,0,0,0,0,
Myles Jack,10670,LB,PIT,4,3,0,91.7,0,0,25,0,0,47.8,55.3,78.5,63.0,72.0,52.6,1,0,0,0,22,15.8,3,0,2,113.2,11,1,0,136,0,107,157,4,0,0,4,0,0,153,11,39,17,7,13,0,12,2,0,134,81,12.2
Chris Jones,10671,DI,KC,20,7,5,,0,1,16,0,0,69.8,88.1,65.2,90.4,60.0,29.6,23,53,0,0,,25.8,8,0,4,0.0,0,15,0,3,0,2,947,944,5,464,154,321,0,3,633,312,0,25,16,3,0,91,0,0,0,
Xavien Howard,10672,CB,MIA,13,4,0,62.0,2,0,17,0,0,51.9,55.1,85.8,78.9,63.9,52.9,1,0,0,1,45,14.3,7,8,7,86.7,44,0,0,70,667,475,743,2,0,0,2,0,1,741,2,266,3,8,38,1,71,1,2,502,195,11.4
Austin Johnson,10677,DI,LAC,17,15,2,,0,0,27,1,0,60.0,45.7,63.4,49.3,48.4,59.9,1,15,0,0,,6.4,3,0,2,0.0,0,0,0,0,0,0,641,641,95,428,2,116,0,0,334,307,0,17,29,2,0,16,0,0,0,
Jihad Ward,10678,ED,NYG,17,4,0,100.0,1,1,21,1,0,49.5,42.4,64.9,53.9,40.4,38.0,3,11,0,0,19,25.0,6,0,2,118.8,4,6,0,10,0,48,661,651,7,62,471,111,0,10,328,285,0,13,14,2,4,20,0,51,29,12.8
A'Shawn Robinson,10680,DI,NYG,17,11,2,,1,0,21,0,0,63.9,58.6,73.3,52.8,60.6,58.9,0,9,0,0,,7.7,5,0,1,0.0,0,0,0,1,0,2,515,514,5,226,82,201,0,1,251,262,0,36,49,6,0,9,0,0,0,
Jarran Reed,10683,DI,SEA,16,14,2,100.0,0,1,29,1,0,64.3,63.5,61.8,70.8,53.0,29.9,6,30,0,0,0,16.1,9,0,3,79.2,1,7,0,1,0,4,809,808,185,498,0,125,0,1,483,322,0,35,33,1,1,43,0,0,-4,0.0
Deion Jones,10686,LB,CAR,13,9,0,63.3,0,0,5,0,0,76.7,66.3,0.0,72.8,43.8,47.1,0,4,0,1,22,15.0,6,4,2,57.8,19,1,0,253,0,195,313,9,0,0,9,0,0,304,29,89,51,11,25,3,30,5,0,121,72,6.4
Vonn Bell,10695,S,CAR,13,18,0,78.9,0,0,5,0,0,63.8,63.9,86.2,68.2,59.8,71.1,1,0,0,1,44,11.5,9,1,1,73.9,15,0,0,272,7,408,777,19,0,0,19,0,383,758,2,367,96,8,51,0,19,1,0,133,69,8.9
James Bradberry,10696,CB,PHI,17,10,0,60.4,1,0,24,1,0,52.0,54.4,88.7,53.7,63.6,67.8,0,0,0,1,56,11.3,7,9,5,114.2,61,0,0,75,885,726,1090,3,0,0,3,0,0,1087,3,361,127,12,45,0,101,0,10,797,204,13.1
Adam Gotsis,10697,DI,JAX,17,7,4,100.0,0,0,15,0,0,65.2,61.0,70.1,55.3,63.4,42.4,7,12,0,0,13,16.7,5,0,1,118.8,1,1,0,0,0,2,427,425,2,208,31,184,0,2,250,175,1,13,18,2,1,20,0,13,11,13.0
Kevin Byard,10698,S,PHI,17,36,1,79.7,2,1,24,1,0,68.0,72.8,66.7,58.6,83.6,88.0,0,6,0,1,42,5.9,8,1,3,106.4,47,0,0,378,13,726,1187,11,0,0,11,0,551,1176,13,448,234,23,91,1,59,6,2,502,197,10.7
Maliek Collins,10701,DI,HST,18,11,1,,0,0,13,0,0,67.5,60.9,56.0,68.5,44.5,44.0,13,28,0,0,,14.3,6,0,3,0.0,0,7,0,0,0,4,780,780,5,414,5,356,0,0,506,270,0,24,25,6,0,48,0,0,0,
Yannick Ngakoue,10703,ED,CHI,13,6,0,0.0,0,0,6,0,0,52.6,39.9,70.8,47.6,37.7,28.9,4,26,0,0,,29.2,7,0,2,39.6,0,4,0,1,1,18,592,590,0,0,586,4,0,2,408,166,0,11,11,2,1,34,0,0,0,
Jonathan Bullard,10706,DI,MIN,17,7,0,,0,1,18,0,0,59.8,46.3,43.1,46.9,53.7,62.6,0,7,0,0,,5.1,2,0,4,0.0,0,2,0,1,0,8,643,642,4,239,121,278,0,1,326,309,0,29,30,2,0,9,0,0,0,
Daryl Worley,10711,S,BLT,7,2,0,50.0,0,0,3,0,0,70.1,69.5,80.0,,55.9,85.7,0,0,0,0,12,0.0,0,1,0,58.3,3,0,0,18,3,81,124,2,0,0,2,0,69,122,0,43,32,1,7,0,6,0,0,21,15,7.0
Kendall Fuller,10718,CB,WAS,15,10,0,67.1,1,0,32,2,0,82.8,83.1,68.1,56.2,78.1,86.0,0,0,0,2,60,5.1,4,5,2,101.9,49,0,0,37,952,627,1020,3,0,0,3,0,0,1017,1,392,28,28,65,2,73,0,6,488,232,10.0
Javon Hargrave,10723,DI,SF,19,13,1,,0,0,28,1,0,62.4,74.9,47.7,86.5,51.4,62.4,8,48,0,0,,8.5,4,0,4,0.0,0,8,0,0,0,4,775,775,21,672,6,76,0,0,545,226,0,30,30,2,0,64,0,0,0,
Justin Simmons,10732,S,DEN,15,8,0,63.9,0,2,10,1,0,63.4,67.9,60.4,71.3,77.6,72.1,0,0,0,3,59,11.8,9,5,1,85.9,23,1,0,230,3,597,985,13,0,0,13,0,594,972,10,378,144,16,59,2,36,1,3,324,95,14.1
Sheldon Day,10737,DI,MIN,6,2,0,,0,0,18,1,0,66.0,61.4,81.2,54.1,58.5,26.7,0,3,0,0,,30.0,3,0,0,0.0,0,0,0,1,0,1,125,124,1,78,10,35,0,1,64,60,0,5,5,1,0,3,0,0,0,
Eric Murray,10740,S,HST,6,0,0,33.3,0,1,13,0,0,63.6,60.9,82.7,56.2,50.2,29.2,0,0,0,0,22,26.7,4,0,0,60.4,1,0,0,37,1,110,176,2,0,0,2,0,117,174,2,64,19,2,11,0,3,0,0,22,10,22.0
Miles Killebrew,10745,S,PIT,10,3,0,69.2,0,0,25,0,0,61.1,64.1,76.6,55.6,72.4,69.8,1,1,0,0,29,7.1,1,0,0,90.9,9,0,0,53,5,91,111,7,0,0,7,0,21,104,3,17,25,5,10,1,13,2,0,97,27,10.8
De'Vondre Campbell,10749,LB,GB,13,23,0,79.5,0,0,12,1,0,59.9,65.1,60.8,73.0,68.7,65.5,3,3,0,0,52,9.9,10,2,1,129.5,35,1,0,487,7,387,690,45,0,0,45,0,4,645,26,277,147,25,68,3,44,7,3,423,239,12.1
Hassan Ridgeway,10750,DI,HST,3,1,0,,0,0,13,0,0,,47.4,78.9,52.8,48.8,70.8,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,62,62,3,50,0,9,0,0,32,30,0,3,3,0,0,1,0,0,0,
David Onyemata,10754,DI,ATL,14,10,1,,1,1,2,0,0,68.1,83.3,36.6,72.8,77.1,58.0,11,18,0,0,,10.4,5,1,4,0.0,0,5,0,7,0,3,594,587,34,416,3,134,0,7,348,243,0,28,33,4,0,34,0,0,0,
Andrew Billings,10756,DI,CHI,17,11,0,,0,0,6,0,0,73.8,66.3,61.9,75.2,55.3,41.2,2,21,0,0,,15.6,5,0,3,0.0,0,0,0,1,0,2,506,505,306,180,0,19,0,1,265,239,0,14,16,3,0,23,0,0,0,
Deon Bush,10758,S,KC,8,2,0,100.0,0,0,16,0,0,69.4,63.5,81.0,59.0,36.5,29.7,0,0,0,1,25,27.3,3,0,0,79.2,3,0,0,22,0,74,97,1,0,0,1,0,55,96,1,22,18,0,6,0,3,0,0,42,18,14.0
Demarcus Robinson,10760,WR,LA,1,0,0,,0,0,26,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Blake Martinez,10765,LB,PIT,1,2,0,,0,0,25,0,0,66.5,85.1,71.3,,79.7,79.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,20,0,7,21,0,0,0,0,0,0,21,0,14,1,0,2,0,0,0,0,0,0,
Dean Lowry,10771,DI,MIN,9,9,1,100.0,0,0,18,1,0,55.0,47.4,55.8,53.6,53.1,28.5,0,4,0,0,9,18.8,3,0,1,97.9,2,0,0,0,0,11,237,237,1,122,9,105,0,0,109,117,0,3,4,0,2,4,0,15,6,7.5
Matthew Judon,10780,ED,NE,4,6,0,100.0,0,0,19,0,0,76.2,70.2,83.0,60.4,67.3,61.8,5,7,0,0,15,16.7,2,0,0,100.0,3,4,1,4,0,21,184,174,0,0,174,0,0,10,94,69,6,6,4,0,3,16,0,24,8,8.0
Quinton Jefferson,10781,DI,NYJ,14,6,0,,0,0,22,1,0,60.8,52.8,56.0,73.2,38.7,63.3,5,16,0,0,,13.3,4,0,2,0.0,0,8,0,2,0,3,468,466,27,182,15,242,0,2,240,225,0,22,20,1,0,29,0,0,0,
DJ Reader,10800,DI,CIN,14,5,0,,0,0,7,1,0,59.8,82.2,59.7,79.1,75.3,29.0,5,27,0,0,,16.7,7,0,2,0.0,0,2,0,1,0,4,535,534,106,421,0,7,0,1,314,217,0,22,30,1,0,34,0,0,0,
DeAndre Houston-Carson,10819,S,HST,14,10,0,69.2,0,0,13,1,0,56.4,56.5,88.9,57.9,54.8,67.2,0,0,0,2,64,12.3,7,3,1,94.6,18,0,0,94,0,361,589,12,0,0,12,0,399,577,1,227,84,13,40,1,26,0,2,257,68,14.3
Anthony Brown,10823,CB,SF,1,0,0,,0,0,28,0,0,60.0,60.4,64.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kamu Grugier-Hill,10842,LB,CAR,16,17,0,82.4,0,0,5,0,0,59.7,48.6,82.6,70.2,40.0,32.7,0,2,0,1,25,19.7,12,0,0,89.7,14,1,0,363,1,151,403,11,0,1,10,0,0,392,15,237,28,11,32,0,17,3,1,114,80,8.1
Elandon Roberts,10848,LB,PIT,17,23,0,87.8,0,0,25,0,0,69.0,72.2,52.9,59.6,72.5,65.8,4,9,0,0,34,11.2,13,3,1,104.5,43,3,0,576,4,297,622,7,0,0,7,0,1,615,38,287,34,50,80,7,49,16,1,365,230,8.5
Kevon Seymour,10852,CB,BLT,2,0,0,50.0,0,0,3,0,0,68.9,68.8,72.6,,60.0,78.6,0,0,0,0,1,0.0,0,0,0,56.3,1,0,0,0,0,12,13,0,0,0,0,0,0,13,0,1,13,0,2,0,2,0,0,1,2,1.0
Jalen Mills,10867,S,NE,17,16,0,58.6,0,1,19,0,0,52.2,59.1,46.5,65.5,84.1,54.8,1,3,0,0,28,14.8,8,1,2,73.5,17,0,0,106,27,303,459,31,0,0,31,0,159,428,12,144,136,10,30,2,29,4,0,157,113,9.2
Dwayne Washington,10870,HB,DEN,1,0,0,,0,0,10,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jayron Kearse,10878,S,DAL,17,12,1,81.0,2,0,9,0,0,43.6,44.9,10.1,60.7,54.7,69.5,1,2,0,1,25,10.7,8,3,8,101.5,34,2,0,381,37,469,860,87,0,0,87,0,169,773,32,359,186,19,55,4,42,5,1,371,155,10.9
Tyler Matakevich,10880,LB,BUF,4,2,0,33.3,0,0,4,0,0,57.6,53.7,72.8,60.0,55.4,76.0,0,0,0,0,5,0.0,0,0,0,42.4,1,0,0,16,0,13,19,0,0,0,0,0,0,19,1,5,1,1,1,0,3,0,0,5,9,5.0
Mike Hilton,10898,CB,CIN,17,13,1,72.7,2,1,7,1,0,80.4,77.4,63.0,61.7,64.2,58.7,1,3,0,2,43,16.0,15,4,2,78.5,56,2,0,125,19,540,876,20,0,0,20,0,34,856,51,285,678,37,66,11,77,6,0,492,314,8.8
Matthias Farley,10953,S,CAR,2,1,0,66.7,0,0,5,0,0,35.5,28.8,76.3,,34.3,25.2,0,0,0,0,10,50.0,5,0,0,84.0,2,0,0,25,0,32,68,0,0,0,0,0,39,68,0,36,4,0,4,0,3,0,0,19,14,9.5
Kyle Peko,11027,DI,TEN,13,8,0,,0,0,31,0,0,61.2,38.6,66.2,57.1,34.4,24.8,2,5,0,0,,30.3,10,0,1,0.0,0,0,0,0,0,1,342,341,53,237,9,42,0,1,153,188,1,9,15,3,0,7,0,0,0,
Michael Pierce,11101,DI,BLT,19,12,2,,0,1,3,2,0,56.6,80.1,78.0,72.9,77.9,48.9,3,31,0,0,,10.4,5,0,1,0.0,0,2,0,2,0,18,698,696,146,519,3,28,0,2,435,245,0,28,31,2,0,36,0,0,0,
Morgan Fox,11184,DI,LAC,17,2,0,,0,0,27,0,0,68.1,58.0,69.5,64.6,43.1,30.0,6,26,0,0,,25.0,3,0,1,0.0,0,5,0,2,0,3,437,435,14,224,35,162,0,2,319,115,0,8,7,1,0,37,0,0,0,
Cory Littleton,11190,LB,HST,3,2,0,100.0,0,0,13,0,0,46.6,38.8,72.3,,47.1,41.0,0,0,0,0,17,33.3,1,0,0,118.8,2,0,0,20,0,10,24,1,0,0,1,0,0,23,0,14,3,0,0,0,2,0,0,27,33,13.5
Jonathan Jones,11217,CB,NE,14,2,0,57.4,1,0,19,0,0,75.1,76.5,87.6,59.1,74.0,83.9,0,0,0,0,48,4.3,2,5,1,86.0,31,0,0,42,614,423,724,14,0,0,14,0,3,710,1,300,51,15,42,1,54,0,1,387,118,12.5
Andrew Adams,11240,S,BLT,2,0,0,,0,0,3,0,0,61.1,44.9,72.4,,41.4,22.9,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,9,0,3,21,0,0,0,0,0,8,21,0,18,4,0,0,0,0,0,0,0,0,
Romeo Okwara,11250,ED,DET,19,4,1,100.0,0,1,11,0,0,59.9,66.8,88.4,63.8,63.1,28.0,3,12,0,0,6,28.6,4,1,0,91.7,1,2,0,0,0,23,330,330,0,9,307,14,0,0,197,110,0,6,6,0,1,17,0,6,10,6.0
Roy Robertson-Harris,11341,DI,JAX,17,16,1,100.0,0,0,15,0,0,64.8,62.3,75.6,58.8,62.3,28.9,6,32,0,0,8,23.3,10,0,1,100.0,1,4,0,2,0,1,683,681,28,367,40,246,0,2,464,218,0,13,17,0,1,42,0,8,3,8.0
Antonio Hamilton Sr.,11353,CB,ARZ,14,6,0,56.8,0,0,1,0,0,69.1,64.7,84.2,53.3,47.7,51.4,0,0,0,1,49,16.3,7,6,5,80.6,25,0,0,86,395,312,559,5,0,0,5,0,0,554,4,243,73,10,30,0,44,0,2,269,104,10.8
Myles Garrett,11756,ED,CLV,17,6,3,50.0,4,4,8,1,0,59.5,93.9,7.6,94.7,83.7,65.7,14,60,0,0,16,16.2,6,0,12,65.6,2,15,0,16,0,21,844,828,0,2,818,8,0,16,522,301,0,39,25,7,4,89,0,21,8,10.5
Solomon Thomas,11758,DI,NYJ,17,11,1,,0,0,22,0,0,60.6,37.0,28.7,62.0,32.2,52.1,1,10,0,0,,12.9,4,0,4,0.0,0,6,0,0,0,4,483,483,4,335,1,143,0,0,223,256,0,18,16,4,0,17,0,0,0,
Jamal Adams,11761,S,SEA,9,7,1,82.4,1,0,29,0,0,50.7,54.9,82.2,85.5,52.8,29.9,2,5,0,0,54,24.2,15,0,1,122.1,28,0,0,208,14,287,518,28,0,0,28,0,85,490,30,201,183,21,40,7,34,7,2,292,190,10.4
Marshon Lattimore,11766,CB,NO,10,7,0,58.7,1,0,20,0,0,69.1,67.4,56.4,,58.1,71.8,0,0,0,1,34,9.4,5,6,5,77.9,27,0,0,35,555,400,621,3,0,0,3,0,0,618,0,221,28,11,41,2,46,0,1,317,138,11.7
Haason Reddick,11768,ED,PHI,18,7,0,75.0,0,1,24,0,0,51.6,73.0,73.1,73.9,63.7,54.4,13,42,0,0,18,20.0,7,0,2,94.3,6,13,0,12,0,48,910,886,0,2,883,1,0,24,587,275,12,24,21,4,8,68,0,57,25,9.5
Derek Barnett,11769,ED,HST,16,8,0,,0,0,13,0,0,77.4,82.4,88.1,73.9,74.3,48.9,10,8,0,0,,14.3,4,0,0,0.0,0,4,0,0,0,5,415,413,0,0,402,11,0,2,213,197,2,17,16,7,0,22,0,0,0,
Malik Hooker,11770,S,DAL,17,22,0,80.0,0,1,9,1,0,71.7,77.2,88.5,53.1,88.3,74.6,0,1,0,1,69,10.2,6,1,0,118.8,8,0,0,82,4,530,862,12,0,0,12,0,721,850,6,326,43,5,31,1,10,1,2,160,84,20.0
Marlon Humphrey,11771,CB,BLT,11,3,0,52.5,1,0,3,0,0,63.2,65.3,85.5,92.8,57.9,52.4,1,2,0,1,41,16.2,6,4,5,69.2,21,0,0,37,482,381,553,5,0,0,5,0,2,548,5,167,27,10,28,1,40,3,1,244,90,11.6
Jonathan Allen,11772,DI,WAS,16,12,1,,0,0,32,0,0,61.8,59.7,69.4,77.6,37.9,46.5,13,30,0,0,,12.1,7,0,2,0.0,0,6,0,4,0,3,867,863,28,570,17,248,0,4,539,325,0,37,39,6,0,49,0,0,0,
