player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Al Harris,282,CB,MIA,3,0,0,62.5,1,0,17,0,0,52.9,48.3,0.0,,53.7,37.9,0,0,0,0,17,25.0,1,0,1,80.7,5,0,0,0,69,61,70,0,0,0,0,0,0,70,0,9,1,1,3,0,8,0,0,51,28,10.2
Bryan Robinson,321,DI,ARZ,16,5,1,,0,0,1,0,0,55.0,44.2,24.3,52.9,49.5,78.4,1,0,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,3,338,338,224,70,0,44,0,0,151,184,0,11,15,2,0,1,0,0,0,
Pat Williams,326,DI,MIN,16,5,0,100.0,0,1,18,0,0,60.5,63.2,73.9,52.3,67.5,76.7,1,3,0,0,4,0.0,0,0,1,83.3,2,0,0,0,0,1,541,541,0,541,0,0,0,0,258,282,0,18,24,3,2,4,0,8,11,4.0
Jamal Williams,328,DI,DEN,16,7,0,,0,0,10,0,0,60.0,61.5,71.6,58.9,61.2,81.2,0,7,0,0,,2.3,1,0,1,0.0,0,0,0,0,0,1,563,563,404,119,0,40,0,0,242,320,0,32,36,1,0,7,0,0,0,
Charles Woodson,330,CB,GB,20,12,3,61.5,0,5,12,0,0,60.0,65.9,71.1,74.1,72.7,70.5,4,10,1,2,44,12.1,14,8,11,85.3,56,3,0,138,400,659,1209,0,0,0,0,0,16,1209,107,443,655,51,90,8,91,17,3,658,268,11.8
Keith Brooking,336,LB,DAL,16,10,0,65.2,0,0,9,0,0,63.4,63.3,39.0,60.0,63.9,80.7,3,6,0,1,26,5.9,5,5,2,90.1,30,1,0,830,11,454,891,17,0,0,17,0,1,874,89,348,32,31,70,2,46,10,2,312,169,10.4
Takeo Spikes,337,LB,SF,16,10,0,66.7,1,0,28,1,0,76.3,85.3,87.5,58.6,86.6,90.5,3,3,0,3,43,1.9,2,5,1,63.5,32,0,0,751,7,373,787,7,0,0,7,0,2,780,56,358,20,53,91,2,48,6,1,287,156,9.0
Vonnie Holliday,340,DI,WAS,15,4,2,0.0,0,0,32,0,0,78.3,69.5,83.8,66.8,56.7,78.5,3,19,0,0,,0.0,0,1,0,39.6,0,3,0,0,0,0,410,410,202,20,0,169,0,0,292,118,0,15,16,2,1,25,0,0,0,
Randy Moss,342,WR,TEN,1,0,0,,0,0,31,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,4,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
Deshea Townsend,391,CB,IND,8,1,0,72.7,0,0,14,0,0,63.6,63.3,81.8,45.3,64.9,72.2,0,0,0,0,34,11.1,1,1,0,93.0,8,0,0,59,3,115,140,0,0,0,0,0,9,140,6,19,69,1,7,0,11,0,0,80,42,10.0
Brian Finneran,423,WR,ATL,3,0,0,,0,0,2,0,0,60.6,60.9,66.3,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,
London Fletcher,424,LB,WAS,16,25,0,53.3,0,3,32,3,0,68.1,70.4,53.6,63.0,70.3,84.3,1,3,0,1,31,6.3,8,8,4,76.3,32,4,0,1045,1,590,1094,27,0,0,27,0,11,1067,75,429,10,45,93,3,60,8,2,368,212,11.5
Champ Bailey,442,CB,DEN,15,2,0,57.6,0,1,10,0,0,85.8,85.7,88.7,65.4,72.5,86.2,0,0,0,2,32,2.3,1,12,2,85.5,38,1,0,20,843,490,966,0,0,0,0,0,7,966,4,472,96,14,40,2,66,1,4,442,74,11.6
Antoine Winfield,456,CB,MIN,16,12,0,70.2,0,2,18,1,1,88.9,91.2,89.0,92.6,81.0,83.6,0,7,0,2,27,5.4,5,3,0,73.7,59,2,0,121,345,559,981,0,0,0,0,0,4,981,38,384,511,41,76,3,84,9,0,463,282,7.8
Mike Peterson,463,LB,ATL,17,16,1,82.8,0,1,2,2,0,59.7,59.6,72.4,60.0,58.8,69.7,0,1,0,2,25,8.7,6,1,1,81.5,24,1,0,493,0,210,511,1,0,0,1,0,3,510,31,270,14,38,47,7,29,2,1,223,148,9.3
Joey Porter,484,ED,ARZ,14,7,0,77.8,0,1,1,0,0,75.3,56.4,48.4,62.8,45.8,47.3,9,20,0,0,8,13.0,6,0,4,79.6,7,5,0,215,0,129,999,779,1,0,548,230,0,220,405,465,5,27,33,3,9,34,0,28,34,4.0
Aaron Smith,500,DI,PIT,6,3,0,,0,1,25,0,0,60.4,63.2,83.8,55.0,68.2,76.6,2,8,0,0,,13.3,2,0,0,0.0,0,0,0,0,0,3,279,279,24,48,0,200,0,0,173,103,0,6,10,1,0,10,0,0,0,
Pierson Prioleau,501,S,NO,9,0,0,100.0,0,0,20,0,0,60.6,59.6,79.5,63.2,53.9,43.0,0,1,0,0,21,33.3,1,0,0,118.8,2,1,0,51,0,45,85,0,0,0,0,0,21,85,12,28,13,2,2,0,2,2,0,36,15,18.0
Eric Barton,516,LB,CLV,16,11,0,76.5,0,0,8,1,0,74.2,76.0,24.7,67.1,72.0,89.0,2,5,0,0,21,3.2,2,2,1,129.0,13,0,0,647,1,236,664,14,0,0,14,0,0,650,42,386,2,28,49,2,17,7,2,98,58,7.5
David Bowens,523,ED,CLV,15,11,4,69.2,0,0,8,0,0,78.1,71.1,89.0,69.3,54.3,65.1,3,13,2,2,22,7.1,3,0,0,47.8,9,1,0,220,2,129,460,227,4,5,188,30,6,233,136,195,5,14,28,1,13,17,0,86,63,9.6
Kelly Gregg,527,DI,BLT,18,8,0,66.7,0,0,3,0,0,32.9,61.3,71.3,56.8,65.8,77.3,0,8,0,0,14,3.7,1,0,1,79.9,2,0,0,0,0,7,489,489,155,322,0,12,0,0,217,265,0,13,18,1,3,8,0,16,20,8.0
Brendon Ayanbadejo,542,LB,BLT,2,0,0,100.0,0,1,3,0,0,77.6,83.6,63.2,,,73.3,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,5,2,5.0
Marques Douglas,549,DI,TEN,6,2,0,,0,0,31,0,0,60.0,49.7,54.4,52.5,52.6,59.6,2,0,0,0,,16.7,3,0,1,0.0,0,0,0,0,0,0,227,227,10,205,0,12,0,0,104,123,0,11,13,2,0,2,0,0,0,
Brian Urlacher,587,LB,CHI,18,14,1,72.2,0,1,6,2,0,80.9,83.3,66.4,70.1,76.0,86.5,4,4,0,2,45,9.4,13,8,1,95.2,57,6,0,1146,0,651,1156,0,0,0,0,0,5,1156,96,409,5,64,112,13,79,14,3,586,234,10.3
Shaun Ellis,590,DI,NYJ,18,5,0,33.3,0,1,22,0,0,64.1,69.8,70.4,69.3,63.1,78.9,7,32,0,0,19,9.1,3,1,2,56.3,1,7,0,1,0,10,810,809,159,127,1,511,0,1,480,320,0,27,25,3,3,46,0,19,25,19.0
John Abraham,591,ED,ATL,16,3,3,75.0,1,1,2,0,0,63.2,81.9,47.2,86.6,59.7,68.4,10,36,0,1,25,9.7,3,1,3,45.8,6,14,0,2,0,59,640,638,0,0,2,636,0,2,390,191,0,33,25,6,8,60,0,40,40,6.7
Julian Peterson,594,LB,DET,15,18,1,81.0,0,0,11,1,0,56.5,53.1,33.5,59.7,51.8,57.5,0,3,0,0,89,12.5,11,4,4,122.6,47,1,0,821,4,477,919,52,0,2,45,5,9,867,57,385,33,33,59,7,58,4,3,539,415,11.5
Keith Bulluck,604,LB,NYG,13,3,0,50.0,0,0,21,1,0,68.1,71.9,70.7,67.0,70.0,69.5,0,1,0,2,28,15.4,4,0,0,44.8,8,0,0,312,0,119,313,0,0,0,0,0,0,313,4,190,1,12,19,0,16,1,1,76,56,9.5
Fred Robbins,623,DI,SL,16,5,5,0.0,0,1,26,2,0,68.9,75.5,47.2,72.5,69.8,77.3,6,21,0,0,,4.2,1,0,3,39.6,0,6,0,0,0,2,646,646,59,585,0,1,0,0,439,205,0,23,18,6,1,33,0,0,0,
Deon Grant,624,S,NYG,16,6,0,66.7,0,2,21,2,0,67.8,64.1,87.6,71.5,39.6,63.9,6,3,0,3,24,16.9,11,4,0,62.5,34,1,0,372,14,427,651,0,0,0,0,0,217,651,54,170,48,22,48,4,51,10,1,280,195,8.2
Na'il Diggs,652,LB,SL,12,7,0,61.5,0,0,26,1,0,55.0,59.5,71.5,63.6,60.9,66.9,0,4,0,0,38,12.8,5,2,1,89.6,8,0,0,382,0,137,389,0,0,0,0,0,0,389,38,214,7,14,27,3,13,4,0,113,85,14.1
Tyrone Carter,660,S,SD,5,0,0,,0,0,27,0,0,64.0,72.0,73.3,,72.9,82.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,4,16,26,0,0,0,0,0,16,26,0,10,0,2,4,0,0,0,0,0,0,
Clark Haggans,670,ED,ARZ,13,5,2,66.7,1,1,1,0,0,59.7,45.3,18.0,55.0,43.8,43.1,1,12,0,0,15,15.9,7,0,6,80.6,8,5,0,302,0,134,778,468,0,2,386,80,0,310,316,328,8,26,32,2,12,18,0,66,80,8.3
Dhani Jones,687,LB,CIN,16,17,0,86.2,0,1,7,0,0,53.0,57.0,62.6,48.1,67.0,82.2,0,1,0,0,37,7.1,9,2,2,112.4,56,1,0,979,3,504,991,1,0,0,1,0,3,990,77,410,5,55,100,2,65,2,2,553,296,9.9
Robaire Smith,696,DI,CLV,5,5,0,,0,0,8,0,0,,67.9,79.9,61.9,66.5,76.3,1,6,0,0,,5.9,1,0,0,0.0,0,0,0,0,0,0,180,180,1,13,0,163,0,0,78,102,0,7,11,1,0,7,0,0,0,
Danny Clark,712,LB,NO,14,7,1,82.4,0,1,20,0,0,60.7,68.3,13.3,74.9,71.4,49.9,2,3,0,0,32,12.1,7,0,2,93.6,14,0,0,302,0,128,337,28,0,0,28,0,0,309,35,174,7,27,44,4,17,5,0,110,90,7.9
Alfonso Boone,715,DI,SD,3,0,0,,0,0,27,0,0,,38.3,77.5,69.1,28.6,,0,4,0,0,,,0,0,0,0.0,0,0,0,0,0,0,57,57,8,12,0,37,0,0,32,25,0,0,0,0,0,4,0,0,0,
James Hall,733,ED,SL,16,5,1,100.0,1,4,26,0,0,57.2,68.2,53.0,77.6,52.9,57.4,7,31,0,0,18,6.4,3,0,4,95.8,5,10,0,25,0,50,802,777,2,50,1,722,0,25,493,259,0,38,39,2,5,48,0,35,31,7.0
Paris Lenon,751,LB,ARZ,16,21,1,72.5,0,1,1,0,0,56.3,61.9,88.5,63.0,64.4,76.1,3,7,0,2,59,7.9,10,3,0,109.0,50,2,0,1018,11,490,1092,4,0,1,3,0,4,1088,110,492,55,63,96,10,69,12,5,570,416,11.4
Adewale Ogunleye,757,ED,HST,4,0,0,,0,0,13,0,0,57.9,41.0,20.1,56.6,41.1,25.4,1,3,0,0,,33.3,1,0,1,0.0,0,0,0,0,0,0,87,87,0,0,4,83,0,0,53,34,0,1,2,0,0,4,0,0,0,
Gerard Warren,775,DI,NE,17,8,0,,0,0,19,0,0,62.6,55.9,84.2,61.9,49.0,78.4,3,12,0,0,,0.0,0,0,0,0.0,0,4,0,1,0,0,537,536,164,65,0,307,0,1,272,265,0,15,17,1,0,19,0,0,0,
Justin Smith,776,DI,SF,16,12,1,100.0,0,0,28,0,0,71.5,85.2,64.2,71.1,83.8,79.2,8,39,0,0,-2,1.6,1,0,2,79.2,1,9,0,5,0,2,799,794,36,155,1,562,0,5,499,298,0,47,48,5,1,56,0,-2,3,-2.0
Richard Seymour,778,DI,OAK,13,5,1,,1,0,23,2,0,58.8,65.0,9.0,74.4,61.7,66.5,9,22,0,0,,6.7,3,0,7,0.0,0,6,0,0,0,2,622,622,3,585,0,27,0,0,357,263,0,36,37,6,0,37,0,0,0,
Andre Carter,779,ED,WAS,16,8,0,92.3,0,0,32,1,0,53.4,57.5,88.4,56.5,58.8,58.0,5,16,0,0,15,8.6,3,0,1,98.7,12,5,0,49,0,88,731,662,2,0,368,292,0,69,403,240,20,13,24,2,13,26,0,100,49,8.3
Damione Lewis,782,DI,HST,10,1,1,,0,0,13,0,0,62.9,56.1,24.0,63.3,55.1,74.3,0,2,0,0,,0.0,0,0,2,0.0,0,1,0,0,0,0,191,191,7,179,0,5,0,0,86,105,0,13,13,0,0,3,0,0,0,
Marcus Stroud,783,DI,BUF,15,5,2,100.0,1,1,4,0,0,68.9,47.4,76.6,58.1,41.0,59.8,1,14,0,0,5,10.5,4,0,1,87.5,1,3,0,0,0,3,673,673,66,267,0,334,0,0,300,370,0,23,29,3,1,18,0,5,10,5.0
Casey Hampton,789,DI,PIT,18,4,1,,0,1,25,0,0,60.0,58.0,54.3,62.9,53.9,78.0,1,8,0,0,,5.9,1,0,2,0.0,0,1,0,0,0,0,503,503,480,11,0,12,0,0,277,226,0,9,12,0,0,10,0,0,0,
Nate Clements,791,CB,SF,16,9,0,64.6,1,3,28,0,0,70.5,76.0,89.1,60.7,90.1,74.9,0,4,0,3,58,7.1,6,7,4,90.5,62,1,0,71,517,610,1056,0,0,0,0,0,4,1056,26,420,464,30,70,9,96,5,4,778,359,12.5
Ryan Pickett,799,DI,GB,18,4,1,,0,0,12,1,0,58.9,62.5,85.5,54.2,66.4,71.5,1,8,0,0,,5.1,2,0,0,0.0,0,1,0,0,0,0,470,470,10,41,0,419,0,0,209,261,0,29,33,2,0,10,0,0,0,
Kyle Vanden Bosch,804,ED,DET,11,6,0,100.0,1,2,11,1,0,50.8,60.1,15.4,66.6,62.2,32.0,10,16,0,0,11,13.2,5,0,5,112.5,1,5,0,7,0,7,652,645,1,8,0,636,0,7,382,263,0,23,27,4,1,31,0,11,5,11.0
Kris Jenkins,814,DI,NYJ,1,0,0,,0,0,22,0,0,,58.7,69.2,58.3,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,3,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,
Jamie Winborn,817,LB,TEN,4,2,0,66.7,0,0,31,0,0,53.1,42.9,71.9,53.7,42.8,27.7,0,0,0,0,54,37.5,3,0,0,109.7,2,0,0,83,0,33,99,14,0,0,13,1,0,85,8,58,2,0,3,0,3,0,0,63,49,31.5
Shaun Rogers,828,DI,CLV,15,1,0,,0,0,8,0,0,36.7,57.8,0.0,74.6,56.1,47.5,12,15,0,0,,12.5,2,0,6,0.0,0,3,0,0,0,0,395,395,185,49,1,150,0,0,272,123,0,14,13,1,0,30,0,0,0,
Derrick Burgess,830,ED,PHI,1,0,0,,0,0,24,0,0,,53.9,70.3,53.8,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,
Adrian Wilson,831,S,ARZ,16,7,0,71.7,1,0,1,0,0,59.3,61.6,14.5,59.7,69.1,75.5,2,10,0,2,63,11.7,11,6,7,112.7,33,2,0,760,8,513,1129,0,0,0,0,0,271,1129,94,522,90,42,76,6,46,14,4,441,205,13.4
Ron Edwards,838,DI,KC,17,5,1,,0,0,16,0,0,64.0,68.4,84.6,66.6,62.4,79.1,2,5,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,512,512,446,62,0,4,0,0,245,267,0,15,15,0,0,9,0,0,0,
William James,839,CB,SF,4,0,0,46.2,0,0,28,0,0,58.7,57.7,79.8,43.3,66.1,81.5,0,1,0,0,19,0.0,0,1,1,84.1,6,0,0,0,103,86,106,0,0,0,0,0,0,106,4,16,3,0,9,0,13,1,1,56,8,9.3
Renaldo Hill,919,S,DEN,16,9,1,50.0,0,0,10,1,0,53.3,64.9,84.5,54.5,84.0,91.5,0,1,0,2,34,1.5,1,1,1,52.2,14,0,0,175,4,515,1052,0,0,0,0,0,855,1052,18,519,18,14,58,0,28,1,1,177,47,12.6
Demetric Evans,953,DI,SF,15,1,1,,0,0,28,0,0,,54.1,80.7,53.9,55.4,75.0,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,222,222,3,39,0,180,0,0,112,110,0,8,11,0,0,4,0,0,0,
Chris Hoke,961,DI,PIT,18,2,0,,0,0,25,1,0,60.4,61.5,82.0,57.9,61.2,75.8,1,7,0,0,,7.7,1,0,0,0.0,0,0,0,0,0,1,254,254,164,20,0,69,0,0,158,95,0,9,10,1,0,8,0,0,0,
Nick Sorensen,989,S,CLV,10,0,0,0.0,0,0,8,0,0,61.2,59.6,72.4,53.1,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,8,0,9,14,0,0,0,0,0,4,14,2,3,2,0,0,0,1,0,0,0,0,
Juqua Parker,995,ED,PHI,14,2,2,0.0,0,1,24,2,0,54.6,79.0,46.4,77.6,75.6,29.9,4,29,0,0,,18.5,5,0,2,39.6,0,6,0,7,0,18,513,506,1,19,5,481,0,7,308,187,0,20,20,4,2,39,0,0,0,
Julius Peppers,1010,ED,CHI,18,3,6,66.7,0,2,6,0,0,65.7,86.8,41.8,78.5,82.9,54.0,13,46,0,2,8,10.4,5,1,6,36.1,4,8,0,3,0,31,1036,1033,0,8,1,1023,0,3,633,372,0,41,40,7,6,67,0,26,36,6.5
Quentin Jammer,1013,CB,SD,16,5,0,51.3,0,1,27,0,0,62.1,64.1,88.5,56.9,68.3,50.9,0,0,0,2,44,14.8,8,7,5,74.9,40,0,0,41,848,575,968,0,0,0,0,0,9,968,1,392,70,13,41,0,78,0,3,524,150,13.1
Ryan Sims,1014,DI,TB,6,0,0,,0,0,30,0,0,,44.8,80.7,55.4,43.8,69.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,110,110,1,106,0,3,0,0,42,68,0,2,3,0,0,1,0,0,0,
Roy Williams,1016,S,CIN,12,13,0,87.5,0,0,7,3,0,54.9,64.3,33.4,74.9,77.4,74.4,1,2,0,1,24,10.3,6,0,0,60.9,7,1,0,117,1,222,466,0,0,0,0,0,341,466,17,227,7,10,39,3,8,4,0,65,24,9.3
John Henderson,1017,DI,OAK,9,4,3,,0,0,23,0,0,59.9,90.0,59.3,66.5,90.9,76.5,2,4,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,1,264,264,14,250,0,0,0,0,110,153,0,24,26,2,0,6,0,0,0,
Dwight Freeney,1019,ED,IND,17,6,1,100.0,1,5,14,0,0,68.2,80.1,74.8,86.3,47.1,78.4,10,56,0,0,-2,10.0,2,0,1,79.2,1,9,0,2,0,1,840,838,1,7,1,829,0,2,530,309,0,18,12,3,1,75,0,-2,1,-2.0
Albert Haynesworth,1022,DI,WAS,8,0,1,,0,0,32,0,0,,80.6,82.2,75.3,69.2,76.5,2,10,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,204,204,79,26,0,66,0,0,140,64,0,10,10,3,0,14,0,0,0,
Phillip Buchanon,1024,CB,WAS,16,4,0,57.1,0,2,32,1,0,61.9,63.3,88.9,53.0,67.2,52.2,0,1,0,2,50,11.1,6,14,3,71.4,44,0,0,25,689,473,720,0,0,0,0,0,1,720,8,239,5,12,44,2,77,1,1,521,163,11.8
Bryan Thomas,1029,ED,NYJ,19,4,0,69.2,0,1,22,1,0,75.2,69.9,59.6,65.1,65.0,76.7,0,15,0,1,16,3.1,1,1,1,41.5,9,8,0,167,0,111,703,521,12,24,227,257,0,182,244,348,15,30,27,4,13,23,0,43,46,4.8
Edward Reed,1031,S,BLT,12,3,0,46.7,0,1,3,1,0,84.0,80.3,22.8,68.9,70.2,67.8,0,1,0,8,46,15.2,7,9,2,71.5,14,0,0,32,6,492,762,0,0,0,0,0,712,762,9,261,12,4,36,1,30,1,4,220,50,15.7
Lito Sheppard,1033,CB,MIN,12,1,0,62.5,0,0,18,0,0,58.6,59.4,19.3,,74.1,62.5,0,0,0,0,46,10.0,2,6,1,126.6,25,0,0,2,246,189,252,0,0,0,0,0,0,252,0,63,4,6,17,0,40,0,5,315,106,12.6
Jon McGraw,1064,S,KC,13,5,0,75.9,0,0,16,0,0,48.8,42.6,29.8,46.3,43.0,47.3,1,1,0,2,28,17.4,8,3,1,92.2,22,0,0,283,7,284,445,0,0,0,0,0,112,445,33,128,43,14,33,1,29,2,2,227,129,10.3
Michael Lewis,1065,S,SL,5,2,0,80.0,0,0,26,0,0,49.9,51.6,80.2,76.0,58.6,68.1,0,0,0,0,23,14.3,2,0,0,106.3,8,1,0,73,4,108,194,0,0,0,0,0,113,194,3,83,4,6,10,0,10,1,0,95,50,11.9
Sheldon Brown,1066,CB,CLV,16,5,0,63.9,0,0,8,0,0,65.9,71.2,89.9,53.0,85.8,61.8,0,1,0,2,78,11.8,8,8,3,114.2,46,0,0,87,776,482,890,0,0,0,0,0,18,890,12,396,9,16,55,1,72,1,7,657,265,14.3
Ryan Denney,1068,ED,HST,2,0,0,,0,0,13,0,0,,65.8,70.8,64.1,60.8,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,0,9,0,0,6,3,0,0,0,0,0,1,0,0,0,
Andre' Goodman,1075,CB,DEN,8,0,0,46.3,1,0,10,0,0,62.7,60.0,35.0,46.1,56.1,73.0,0,0,0,0,52,5.6,1,6,1,84.7,19,0,0,8,331,186,367,0,0,0,0,0,2,367,3,178,26,4,17,0,41,0,1,353,162,18.6
Ben Leber,1078,LB,MIN,16,5,1,72.0,1,2,18,1,0,79.8,60.1,46.9,77.0,39.2,58.1,4,9,0,1,24,11.1,5,1,1,68.4,18,0,0,479,2,197,514,9,0,2,4,3,0,505,53,264,24,18,35,5,25,13,0,138,145,7.7
Will Witherspoon,1079,LB,TEN,16,22,1,76.7,0,0,31,0,0,59.1,55.9,63.5,62.4,51.0,37.5,3,5,0,2,48,16.5,16,6,1,108.2,56,3,0,1030,15,596,1157,79,0,0,79,0,0,1078,103,458,33,34,59,5,73,11,5,540,366,9.6
Akin Ayodele,1092,LB,BUF,15,17,0,65.2,0,0,4,0,0,79.9,68.8,83.8,49.7,58.2,86.9,0,0,0,0,22,6.0,5,2,0,78.5,15,0,0,478,0,158,480,1,0,0,1,0,0,479,10,312,1,30,61,3,23,0,0,122,72,8.1
Chris Hope,1097,S,TEN,16,11,0,65.6,0,1,31,1,0,52.8,61.7,86.0,67.2,73.2,82.3,0,5,0,1,37,8.1,8,4,2,86.3,21,2,0,307,4,682,1184,0,0,0,0,0,855,1184,39,463,18,23,80,5,32,7,0,327,131,15.6
Coy Wire,1099,LB,ATL,7,2,0,0.0,0,0,2,0,0,69.5,79.2,75.8,54.3,79.6,80.4,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,51,0,30,53,2,0,0,2,0,0,51,4,19,0,3,3,0,1,0,0,0,0,
Dante Wesley,1101,CB,DET,1,0,0,50.0,0,0,11,0,0,66.5,66.8,70.8,,60.0,72.5,0,0,0,0,4,0.0,0,0,0,56.3,1,0,0,0,8,5,8,0,0,0,0,0,0,8,0,3,0,1,1,0,2,0,0,4,0,4.0
Kevin Bentley,1102,LB,HST,12,12,0,84.6,0,0,13,1,0,70.5,69.9,81.5,53.6,66.4,79.4,1,3,0,1,40,6.1,3,1,0,118.4,22,0,0,424,4,199,443,4,0,0,4,0,0,439,29,215,11,21,34,4,26,4,2,263,182,12.0
Alex Brown,1105,ED,NO,17,1,3,50.0,0,1,20,1,0,67.4,64.0,64.7,56.5,67.4,72.0,5,26,0,0,0,5.1,2,1,3,56.3,1,2,0,5,0,3,701,696,0,2,1,693,0,5,438,260,0,28,36,6,2,33,0,0,10,0.0
