player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Aaron Rodgers,2241,QB,GB,10,32,0,0,0.0,0,0,4,0,0,0,2,0.0,4,10,12,5,0,77.5,85.8,71.3,85.0,,,61.4,60.0,18,1,0,0,0,264,127,19,0,13,0,131,37,1.16,4.1,,0
Lance Dunbar,7332,HB,DAL,8,30,10,2,42.0,63,0,150,0,1,10,113,112.0,3,8,9,1,10,34.2,71.6,76.6,,40.4,49.7,74.4,,45,0,59,7,18,31,0,0,7,37,0,150,113,3.77,5.0,3.28,0
Anthony Dixon,5696,HB,SF,15,30,1,0,0.0,0,0,57,0,0,1,43,4.2,0,6,28,0,17,84.3,55.2,80.8,,78.6,71.9,50.2,59.3,9,0,40,4,28,84,0,0,4,34,3,57,43,1.43,1.9,1.43,0
Fozzy Whittaker,8547,HB,CLV,11,28,3,0,0.0,0,0,79,5,4,3,45,23.0,1,3,8,0,21,59.5,58.3,82.1,,71.3,52.2,61.9,58.4,11,0,155,21,112,36,0,0,33,49,0,79,45,1.61,2.8,1.38,0
Chad Henne,4371,QB,JAX,15,28,2,0,0.0,0,0,15,0,0,0,4,0.0,2,7,15,3,1,84.1,58.7,64.5,60.6,62.2,56.7,39.6,60.1,14,7,0,0,2,319,61,11,0,17,0,76,48,1.71,2.7,0.0,0
Joe Flacco,4332,QB,BLT,16,27,2,0,0.0,0,0,-1,0,0,0,2,0.0,5,11,3,8,0,78.7,67.4,79.7,67.2,,59.3,50.2,60.8,22,1,0,0,1,411,132,15,0,12,1,131,40,1.48,4.9,0.0,0
Ben Roethlisberger,1732,QB,PIT,16,27,0,0,0.0,0,0,-4,0,0,0,2,0.0,5,6,25,9,0,50.5,83.4,67.5,84.0,79.9,,41.5,60.9,19,3,5,0,0,386,103,13,0,14,1,99,38,1.41,3.7,,0
Mike Glennon,7854,QB,TB,13,27,0,0,0.0,0,1,-32,0,0,0,3,0.0,3,4,30,7,0,71.2,64.2,34.1,66.0,79.9,60.0,42.2,60.0,16,6,0,0,1,338,67,12,0,15,0,35,30,1.11,1.3,0.0,0
Carson Palmer,1317,QB,ARZ,16,26,0,0,0.0,0,1,-22,0,0,0,0,0.0,1,1,1,6,0,90.8,67.9,47.0,69.8,78.0,58.9,33.9,60.0,10,5,0,0,1,423,25,5,0,21,0,3,0,0.0,0.1,0.0,0
Thaddeus Lewis,5817,QB,BUF,6,24,2,0,0.0,0,0,23,0,0,0,1,0.0,0,3,4,7,0,26.1,61.0,85.5,67.7,,,29.5,60.0,8,0,0,0,0,166,29,9,0,15,1,52,19,0.79,2.2,,0
Jake Locker,6160,QB,TEN,7,24,2,0,0.0,0,0,15,0,0,0,2,0.0,7,9,31,3,1,47.4,70.2,35.6,72.4,,,50.8,60.0,39,2,0,0,0,174,141,14,0,10,2,156,62,2.58,6.5,,0
Kellen Clemens,2994,QB,SL,10,23,0,0,0.0,0,0,1,0,0,0,4,0.0,2,4,26,7,2,44.9,62.6,87.3,66.7,61.3,,29.5,60.0,16,1,0,0,0,262,60,9,0,14,0,61,31,1.35,2.7,,0
Jay Cutler,2956,QB,CHI,11,23,0,0,0.0,0,0,-4,0,0,0,0,0.0,5,7,6,4,1,57.5,82.0,54.1,80.0,,,71.8,60.0,18,4,0,0,0,230,112,13,0,10,0,108,39,1.7,4.7,,0
Michael Cox,8036,HB,NYG,3,22,3,0,0.0,0,0,43,0,1,3,28,20.4,0,1,21,0,7,84.0,63.9,73.2,,78.2,72.8,61.0,60.0,9,0,12,3,11,24,0,0,3,25,0,43,28,1.27,2.0,1.09,0
Jonathan Grimes,7585,HB,HST,2,21,0,0,0.0,0,0,73,0,2,0,26,9.2,1,6,13,1,6,27.5,62.8,75.7,,86.1,46.1,66.1,60.0,12,0,76,6,27,22,0,0,6,27,1,73,26,1.24,3.5,2.81,0
Matt Flynn,4523,QB,GB,7,20,0,0,0.0,0,0,-3,0,0,0,1,0.0,2,3,12,7,0,37.5,53.2,85.9,60.7,,,26.6,60.4,17,0,0,0,0,144,68,12,0,8,0,65,19,0.95,3.3,,0
Da'Rel Scott,6373,HB,NYG,5,20,0,1,21.9,16,0,73,1,1,0,37,6.0,3,3,21,0,7,78.9,58.6,84.7,,80.3,60.3,48.5,60.0,16,0,102,11,56,21,0,0,17,31,0,73,37,1.85,3.7,1.82,0
Denard Robinson,7917,HB,JAX,14,20,1,1,36.4,24,0,66,1,0,1,48,12.0,2,3,15,3,9,16.4,29.5,78.6,59.2,79.6,40.2,31.0,59.6,24,0,0,0,20,24,0,0,1,20,0,66,48,2.4,3.3,0.0,0
Tony Romo,1693,QB,DAL,15,20,0,0,0.0,0,0,-10,0,0,0,0,0.0,1,3,9,3,0,82.2,77.7,53.0,80.2,,,28.3,60.0,15,4,0,0,0,307,47,8,0,12,0,37,1,0.05,1.9,,0
Johnathan Franklin,7907,HB,GB,5,19,5,1,47.7,51,0,107,0,0,5,82,93.8,2,7,12,2,3,20.7,53.1,78.4,,82.9,72.8,45.2,60.0,51,0,30,4,30,20,0,0,5,23,1,107,82,4.32,5.6,1.0,0
Alfonso Smith,5877,HB,ARZ,14,18,3,1,38.9,21,0,54,0,1,3,46,36.5,1,5,1,2,7,20.7,51.8,81.7,,85.6,56.4,39.7,56.7,21,0,68,10,62,28,0,0,11,28,1,54,46,2.56,3.0,1.1,0
Christine Michael,7843,HB,SEA,3,18,5,0,0.0,0,0,82,0,0,5,45,69.4,3,6,29,0,2,76.5,82.1,72.4,,25.3,54.7,81.1,59.2,13,0,0,0,6,20,0,0,0,18,0,82,45,2.5,4.6,0.0,0
Eli Manning,1722,QB,NYG,16,18,1,0,0.0,0,0,-10,0,0,0,0,0.0,2,3,21,7,1,67.2,68.8,0.0,70.6,,,47.5,60.0,14,12,0,0,0,362,46,6,0,12,0,36,46,2.56,2.0,,0
Matt Cassel,2447,QB,MIN,9,18,1,0,0.0,0,0,1,0,0,0,0,0.0,2,3,18,3,0,56.5,64.0,86.5,65.2,,58.4,45.1,60.0,13,0,0,0,1,171,56,11,0,7,1,57,20,1.11,3.2,0.0,0
Tommy Bohanon,7997,FB,NYJ,16,17,0,0,0.0,0,0,62,0,2,0,34,14.3,0,4,22,0,3,78.0,59.7,88.5,,48.9,68.7,56.8,58.0,8,0,69,11,112,198,0,0,16,28,0,62,34,2.0,3.6,0.62,0
Matt Ryan,4317,QB,ATL,16,17,0,0,0.0,0,0,-18,0,0,0,0,0.0,4,5,2,5,0,89.2,76.6,78.6,76.4,,,40.6,60.0,17,2,0,0,0,321,71,8,0,9,0,53,38,2.24,3.1,,0
Alshon Jeffery,7048,WR,CHI,16,16,2,3,76.2,80,2,105,5,8,2,42,25.0,5,6,6,3,0,27.9,86.9,68.8,,89.4,83.9,72.4,89.0,38,5,1421,89,600,326,0,0,140,105,0,105,42,2.63,6.6,2.37,0
Sam Bradford,5526,QB,SL,7,15,0,0,0.0,0,0,-8,0,0,0,0,0.0,1,1,26,3,0,55.4,72.6,86.5,74.7,,,34.7,60.0,23,0,0,0,0,154,39,7,0,8,0,31,2,0.13,2.1,,0
Jed Collins,4743,FB,NO,18,15,1,0,0.0,0,0,45,2,1,1,26,12.0,1,9,20,0,0,77.9,65.5,86.8,,63.5,47.8,57.9,72.2,12,2,54,14,119,280,0,0,19,29,1,45,26,1.73,3.0,0.45,0
Case Keenum,7323,QB,HST,8,14,1,0,0.0,0,0,15,0,0,0,3,0.0,2,6,13,6,1,38.8,60.9,42.4,60.8,,,58.4,60.0,22,2,0,0,0,178,57,5,0,9,1,72,26,1.86,5.1,,0
Jason Campbell,2242,QB,CLV,9,14,0,0,0.0,0,0,-1,0,0,0,0,0.0,4,6,8,3,0,63.1,62.3,26.6,60.2,,,79.9,61.1,21,3,0,0,0,146,108,13,0,1,0,107,4,0.29,7.6,,0
Chase Daniel,5214,QB,KC,5,14,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,3,16,0,0,81.6,61.0,80.5,58.8,,,62.7,60.0,29,0,0,0,0,52,53,5,0,9,0,52,17,1.21,3.7,,0
Josh McCown,1085,QB,CHI,8,13,0,0,0.0,0,1,-6,0,0,0,0,0.0,5,5,6,3,0,90.4,86.4,62.3,84.3,,,69.6,60.0,20,2,0,0,0,165,75,8,0,5,1,69,26,2.0,5.3,,0
Vick Ballard,7162,HB,IND,1,13,0,0,0.0,0,0,63,0,0,0,26,0.0,2,4,14,0,9,74.9,65.0,74.9,,86.4,54.7,63.3,,12,0,-5,1,12,13,0,0,1,14,0,63,26,2.0,4.8,-0.42,0
Joshua Cribbs,2544,WR,NYJ,6,13,1,0,0.0,0,0,55,0,0,1,31,15.9,0,2,22,0,10,85.2,66.6,76.2,66.7,,60.3,64.2,60.2,9,0,6,2,6,21,0,0,2,15,0,55,31,2.38,4.2,1.0,0
LaMichael James,7063,HB,SF,11,13,2,1,35.6,21,0,59,1,0,2,21,21.5,2,2,28,0,5,90.5,60.6,76.7,,43.4,55.2,63.6,60.0,21,0,16,2,17,15,0,0,3,15,0,59,21,1.62,4.5,0.94,0
Brandon Weeden,7028,QB,CLV,8,12,0,0,0.0,0,0,2,0,0,0,0,0.0,1,2,8,6,0,63.4,62.6,21.1,64.3,,,45.6,60.7,11,5,0,0,0,137,42,7,0,5,0,44,0,0.0,3.7,,0
Deji Karim,5703,HB,HST,2,12,3,0,0.0,0,0,51,0,0,3,24,46.2,1,3,13,0,4,77.0,77.1,75.9,,66.5,55.9,79.2,,14,0,-1,1,18,13,0,0,2,13,0,51,24,2.0,4.3,-0.06,0
Frank Summers,5093,FB,BUF,13,12,3,1,34.8,16,0,46,0,1,3,32,56.1,1,3,4,0,1,75.9,66.1,32.3,,36.9,75.6,67.3,61.6,16,1,79,7,40,167,0,0,8,19,1,46,32,2.67,3.8,1.98,0
Cordarrelle Patterson,7810,WR,MIN,16,12,13,2,43.0,68,0,108,5,9,12,76,259.1,5,7,18,0,3,87.9,80.4,87.4,,,72.2,95.1,64.5,50,1,469,45,290,138,50,1,72,56,3,158,119,9.92,13.2,1.62,0
Le'Ron McClain,3753,FB,SD,18,12,1,0,0.0,0,0,32,0,0,1,18,10.7,0,7,27,0,0,74.8,66.8,82.5,,84.1,60.4,60.7,64.8,7,0,-7,2,11,135,0,0,2,14,0,32,18,1.5,2.7,-0.64,0
Darrel Young,5438,FB,WAS,13,12,1,1,46.3,19,1,41,3,2,1,19,29.7,1,7,32,0,0,75.2,62.5,30.9,,78.9,29.8,66.2,71.9,19,2,71,4,48,145,0,0,9,16,3,41,19,1.58,3.4,1.48,0
John Kuhn,2686,FB,GB,15,12,0,0,0.0,0,0,40,1,1,0,14,4.3,1,8,12,1,0,28.4,72.2,88.1,,89.9,56.1,50.3,79.5,12,0,97,15,116,134,0,0,20,27,2,40,14,1.17,3.3,0.84,0
Matt McGloin,8374,QB,OAK,7,11,1,0,0.0,0,0,-5,0,0,0,1,0.0,1,2,23,5,0,34.0,59.8,60.1,62.9,,,30.3,61.5,20,1,0,0,0,144,32,3,0,8,0,27,1,0.09,2.5,,0
Vonta Leach,2100,FB,BLT,16,11,0,0,0.0,0,0,23,1,1,0,9,3.7,0,3,3,0,0,81.7,56.4,33.4,,69.0,60.6,48.9,61.0,6,1,47,11,42,163,0,0,17,22,0,23,9,0.82,2.1,1.12,0
Cyrus Gray,7655,HB,KC,13,11,2,0,0.0,0,0,29,1,2,2,23,46.5,0,1,16,0,3,75.5,56.3,81.4,,56.0,56.7,48.6,79.1,9,0,46,7,45,20,0,0,11,18,0,29,23,2.09,2.6,1.02,0
Chris Polk,7532,HB,PHI,10,11,2,2,67.3,66,0,98,1,2,2,79,191.5,3,5,24,0,2,81.6,69.8,79.0,,77.6,54.7,74.7,58.1,38,0,61,4,23,21,0,0,5,15,3,98,79,7.18,8.9,2.65,0
Alex Green,6248,HB,NYJ,8,11,0,0,0.0,0,0,35,0,0,0,20,0.0,0,2,22,0,6,74.4,60.6,78.0,,78.5,57.5,61.2,56.7,9,0,8,2,17,21,0,0,2,13,0,35,20,1.82,3.2,0.47,0
Isaac Redman,5233,HB,PIT,3,10,2,0,0.0,0,0,12,0,0,2,12,17.1,0,0,25,1,3,22.9,49.4,77.9,,77.4,63.2,39.8,58.8,8,0,14,4,28,13,0,0,5,14,0,12,12,1.2,1.2,0.5,0
C.J. Anderson,8101,HB,DEN,4,9,1,0,0.0,0,0,47,1,1,1,24,53.3,1,3,10,0,1,73.1,71.2,74.3,,,30.2,80.9,60.0,11,0,14,1,12,11,0,0,2,10,0,47,24,2.67,5.2,1.17,0
Tavon Austin,7789,WR,SL,13,9,2,2,80.1,121,0,151,5,4,2,19,25.9,3,3,26,1,2,44.7,70.0,85.3,60.0,,65.3,90.9,67.0,65,0,418,40,303,103,0,0,65,49,1,151,19,2.11,16.8,1.38,0
Michael Hill,8302,HB,TB,3,9,1,0,0.0,0,0,23,0,0,1,16,16.2,1,1,30,0,2,74.1,56.9,72.2,,79.7,66.1,54.1,,10,0,23,2,6,9,0,0,2,11,0,23,16,1.78,2.6,3.83,0
Blaine Gabbert,6162,QB,JAX,3,9,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,15,3,0,38.5,38.6,28.4,42.6,,,41.5,60.3,7,1,0,0,0,50,29,7,0,2,0,32,7,0.78,3.6,,0
Phillip Tanner,6420,HB,DAL,6,9,1,0,0.0,0,0,12,0,0,1,7,6.5,0,2,9,1,1,21.9,53.4,76.5,,85.5,64.7,44.6,59.0,9,0,33,3,14,11,0,0,4,12,1,12,7,0.78,1.3,2.36,0
Dexter McCluster,5561,WR,KC,16,9,2,0,0.0,0,0,8,4,6,2,16,20.6,0,0,16,0,0,75.1,67.1,70.3,,,67.5,56.5,61.1,5,1,563,60,462,142,0,0,85,69,0,8,16,1.78,0.9,1.22,0
Theo Riddick,7980,HB,DET,11,9,2,0,0.0,0,0,25,1,1,2,17,43.6,0,2,11,0,2,74.6,66.9,77.9,,62.7,65.7,65.2,59.1,7,0,26,4,32,15,0,0,7,13,1,25,17,1.89,2.8,0.81,0
Marvin Jones Jr.,7158,WR,CIN,17,8,3,1,52.3,34,0,65,3,15,3,25,84.0,2,3,7,0,0,81.4,87.2,71.7,,,87.5,75.7,48.8,34,2,842,59,428,161,0,0,88,67,0,65,25,3.13,8.1,1.97,0
Cedric Peerman,5109,HB,CIN,6,8,2,0,0.0,0,0,17,0,0,2,15,46.9,0,0,7,0,0,73.0,67.8,76.6,,84.9,55.7,66.0,58.2,5,0,0,0,6,20,0,0,0,8,0,17,15,1.88,2.1,0.0,0
Charles Clay,6326,TE,MIA,16,7,1,0,0.0,0,0,15,7,16,1,11,35.2,1,2,17,0,0,86.6,76.3,73.3,,71.2,76.9,59.3,63.5,13,3,759,69,467,272,0,0,98,76,1,15,11,1.57,2.1,1.63,0
Stanley Havili,6392,FB,IND,15,7,2,0,0.0,0,0,7,2,3,2,9,24.7,0,1,14,0,4,76.7,63.6,86.1,,77.5,62.5,51.4,62.1,4,0,132,19,117,174,0,0,22,26,0,7,9,1.29,1.0,1.13,0
Tyrod Taylor,6332,QB,BLT,3,7,1,2,54.7,35,0,25,0,1,0,1,3.3,4,5,3,0,0,73.5,61.1,76.1,43.7,,76.1,63.7,60.0,25,0,6,1,2,11,39,2,1,6,0,64,9,1.29,9.1,3.0,0
Antonio Brown,5718,WR,PIT,16,7,1,0,0.0,0,1,4,8,16,1,7,14.5,1,2,25,0,0,90.0,89.1,67.9,67.4,,89.8,52.1,65.0,10,4,1499,110,604,323,0,0,159,117,0,4,7,1.0,0.6,2.48,0
Mike Goodson,5034,HB,NYJ,2,7,3,2,72.1,44,0,61,0,1,3,41,260.3,2,2,22,0,4,72.3,80.9,78.6,,38.5,69.9,82.4,60.6,26,0,19,2,12,13,0,0,3,9,0,61,41,5.86,8.7,1.58,0
Josh Johnson,4474,QB,CIN,2,7,0,0,0.0,0,0,8,0,0,0,5,0.0,1,2,7,1,0,22.0,43.5,73.7,,,,45.8,60.0,10,0,0,0,0,14,10,1,0,6,0,18,21,3.0,2.6,,0
Bruce Miller,6363,FB,SF,14,7,0,0,0.0,0,1,13,3,3,0,5,6.7,0,3,28,1,0,28.8,69.2,65.6,,64.2,52.8,53.6,79.4,4,3,243,25,175,303,0,0,31,32,0,13,5,0.71,1.9,1.39,0
Isaiah Pead,7053,HB,SL,7,7,1,0,0.0,0,0,21,0,2,1,20,47.6,1,2,26,0,3,77.5,65.4,78.8,,65.9,71.2,57.4,60.0,11,0,78,11,63,8,0,0,14,18,0,21,20,2.86,3.0,1.24,0
Justin Forsett,4547,HB,JAX,9,6,1,0,0.0,0,0,31,0,4,1,15,59.5,1,1,15,1,3,25.7,64.2,83.7,,79.2,53.8,66.2,79.3,10,0,82,15,56,8,0,0,16,21,0,31,15,2.5,5.2,1.46,0
Charlie Whitehurst,3026,QB,SD,2,6,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,27,0,0,70.6,56.1,72.9,,,,56.4,60.0,0,0,0,0,0,12,0,0,0,6,0,-5,0,0.0,-0.8,,0
Brian Hoyer,5277,QB,CLV,3,6,1,0,0.0,0,0,-3,0,0,0,0,0.0,1,1,8,0,0,85.6,73.6,82.2,73.8,,,53.7,60.3,11,1,0,0,0,47,19,2,0,4,0,16,13,2.17,2.7,,0
Colt McCoy,5609,QB,SF,4,6,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,28,0,0,71.2,56.2,75.0,60.6,,,55.0,60.0,-1,0,0,0,0,21,0,0,0,6,0,-6,0,0.0,-1.0,,0
Kenjon Barner,7963,HB,CAR,6,6,2,0,0.0,0,0,7,1,0,2,11,45.8,0,0,5,0,4,72.5,44.1,75.4,,73.4,42.0,50.3,58.9,2,0,7,2,9,14,0,0,3,8,0,7,11,1.83,1.2,0.78,0
Mike Gillislee,7946,HB,MIA,1,6,0,0,0.0,0,0,21,0,0,0,10,0.0,0,1,17,0,0,70.6,74.8,70.5,,68.5,57.0,73.4,,6,0,0,0,2,6,0,0,0,6,0,21,10,1.67,3.5,0.0,0
MarQueis Gray,8286,TE,CLV,12,6,0,1,41.9,18,0,43,0,0,0,17,0.0,3,3,8,0,3,71.6,52.7,82.4,,74.4,46.8,62.0,60.6,18,0,8,2,51,58,0,0,7,8,0,43,17,2.83,7.2,0.16,0
Marcus Thigpen,5488,HB,MIA,11,6,0,0,0.0,0,0,18,1,1,0,9,10.7,0,1,17,0,1,90.3,61.6,77.4,,,70.4,51.6,58.4,9,0,97,8,24,9,0,0,11,14,0,18,9,1.5,3.0,4.04,0
LaRod Stephens-Howling,5164,HB,PIT,1,6,0,0,0.0,0,0,19,1,0,0,11,0.0,0,0,25,0,0,72.5,37.2,70.8,,25.2,30.2,46.4,,5,0,11,2,6,6,0,0,3,8,0,19,11,1.83,3.2,1.83,0
Dan Herron,7179,HB,IND,2,5,0,1,66.7,22,0,33,0,1,0,15,50.0,1,2,14,0,5,90.5,68.4,71.8,,69.8,86.2,62.0,60.0,22,0,57,1,4,6,0,0,1,6,0,33,15,3.0,6.6,14.25,0
Taiwan Jones,6277,CB,OAK,4,5,0,1,82.6,19,0,23,0,4,0,24,274.3,1,1,23,0,2,25.1,80.9,73.9,,,91.4,49.8,60.1,19,0,55,2,7,7,0,0,2,7,0,23,24,4.8,4.6,7.86,0
Derek Anderson,2430,QB,CAR,4,5,0,0,,0,0,0,0,0,0,1,0.0,0,1,5,0,0,69.7,55.0,74.1,,,,55.2,60.0,2,0,0,0,0,15,0,0,0,5,0,0,1,0.2,0.0,,0
Antone Smith,5440,HB,ATL,6,5,3,3,86.9,126,0,145,1,0,3,12,102.9,4,4,2,0,2,70.9,68.5,75.5,,61.8,43.2,85.2,58.9,50,0,10,2,14,7,0,0,3,7,2,145,12,2.4,29.0,0.71,0
Randall Cobb,6216,WR,GB,7,5,4,1,84.8,67,0,79,1,6,4,11,57.9,1,1,12,0,2,81.8,78.3,57.6,,,77.2,55.6,83.5,67,1,484,33,231,135,0,0,42,38,0,79,11,2.2,15.8,2.1,0
Josh Freeman,4940,QB,MIN,4,5,0,0,0.0,0,1,-5,0,0,0,1,0.0,1,1,18,1,0,68.7,52.5,14.5,53.1,,,59.9,60.0,13,4,0,0,0,94,17,2,0,3,0,12,1,0.2,2.4,,0
Jacoby Ford,5632,WR,OAK,14,5,1,0,0.0,0,0,15,1,1,1,23,51.1,0,0,23,1,0,20.5,55.7,84.8,,,54.2,58.2,64.9,4,0,99,13,153,119,0,0,24,18,0,15,23,4.6,3.0,0.65,0
Josh Gordon,7618,WR,CLV,14,5,1,3,88.6,78,0,88,10,10,1,49,117.2,4,4,8,0,0,83.1,82.7,68.0,,,81.0,86.0,67.1,34,2,1646,87,614,268,0,0,149,92,0,88,49,9.8,17.6,2.68,0
Scott Tolzien,6749,QB,GB,3,5,3,0,0.0,0,0,0,1,0,0,,100.0,2,4,12,0,0,85.1,71.1,82.3,68.2,,,70.7,60.0,19,0,0,0,0,56,55,5,0,0,1,55,32,6.4,11.0,,0
James Develin,6142,FB,NE,18,5,3,0,0.0,0,0,10,0,0,3,5,33.3,0,4,19,0,0,71.8,64.4,88.4,,54.8,54.0,69.4,68.9,4,0,62,4,105,208,0,0,4,9,1,10,5,1.0,2.0,0.59,0
Matt Simms,7423,QB,NYJ,3,5,0,0,0.0,0,0,0,0,0,0,0,0.0,2,1,22,1,0,79.0,33.7,79.0,35.1,,,50.6,60.0,22,0,0,0,0,26,37,4,0,1,0,37,29,5.8,7.4,,0
Matt Schaub,1811,QB,HST,10,5,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,13,2,0,85.1,58.6,52.0,58.3,,,60.8,60.0,7,2,0,0,0,210,24,4,0,1,0,24,4,0.8,4.8,,0
Armond Smith,6824,HB,CAR,2,4,0,0,0.0,0,0,5,0,0,0,5,0.0,0,0,5,0,1,70.1,49.8,71.9,,,,53.3,58.0,5,0,0,0,0,8,0,0,0,4,0,5,5,1.25,1.3,,0
Ray Graham,8380,HB,HST,1,4,1,0,0.0,0,0,8,0,1,1,7,70.0,0,0,13,0,0,69.4,63.8,69.3,,72.4,64.5,61.7,,4,0,12,1,4,4,0,0,2,5,0,8,7,1.75,2.0,3.0,0
Patrick Peterson,6157,CB,ARZ,13,4,0,0,0.0,0,0,21,0,0,0,8,0.0,2,2,1,0,0,57.6,75.6,0.0,68.2,,77.2,61.9,60.2,12,6,54,6,21,12,0,0,7,10,0,21,8,2.0,5.3,2.57,0
Kenny Stills,7926,WR,NO,18,4,0,0,0.0,0,0,11,1,1,0,2,1.3,0,0,20,0,0,78.4,62.1,75.9,,,61.4,44.1,76.7,4,1,676,35,552,190,0,0,50,39,0,11,2,0.5,2.8,1.22,0
Bernard Scott,5133,HB,BLT,2,4,1,0,0.0,0,0,14,0,0,1,9,37.5,0,0,3,0,1,70.0,56.7,72.5,,73.0,64.0,54.4,60.0,9,0,10,2,7,5,0,0,2,6,0,14,9,2.25,3.5,1.43,0
Eddie Royal,4356,WR,SD,17,4,0,1,50.0,15,0,30,4,12,0,7,39.6,1,1,27,0,0,82.5,74.5,86.9,,,71.7,59.2,83.6,15,0,694,49,480,276,0,0,70,53,0,30,7,1.75,7.5,1.45,0
Jeremy Kerley,6305,WR,NYJ,12,4,0,0,0.0,0,0,11,1,3,0,6,9.6,0,0,22,0,0,83.2,73.4,85.1,45.7,,74.8,57.4,59.4,8,0,523,43,325,231,0,0,63,47,0,11,6,1.5,2.8,1.61,0
Kirk Cousins,7102,QB,WAS,5,4,0,0,0.0,0,0,5,0,0,0,4,0.0,0,2,32,3,0,88.6,51.4,0.0,54.5,,,42.8,60.0,6,3,0,0,0,73,9,2,0,2,0,14,6,1.5,3.5,,0
Shaun Draughn,6440,HB,BLT,1,4,0,0,0.0,0,0,2,0,0,0,3,0.0,0,1,3,0,1,71.3,52.9,69.6,,77.4,57.0,52.8,,3,0,0,0,3,4,0,0,0,4,0,2,3,0.75,0.5,0.0,0
Ted Ginn Jr.,3625,WR,CAR,17,4,0,0,0.0,0,0,29,3,7,0,6,23.9,2,2,5,0,0,90.4,75.1,34.3,,,74.8,69.2,68.8,14,3,660,40,372,144,0,0,68,44,0,29,6,1.5,7.3,1.77,0
Sheldon Richardson,7794,DI,NYJ,4,4,0,0,0.0,0,1,4,0,0,0,2,0.0,0,2,22,0,0,68.6,46.8,70.0,,,58.8,52.0,60.0,1,5,0,0,1,5,0,0,0,4,2,4,2,0.5,1.0,0.0,0
T.J. Graham,7071,WR,BUF,16,4,0,0,0.0,0,1,14,4,4,0,10,37.0,1,2,4,1,0,27.7,57.1,64.6,60.1,,56.3,59.2,64.8,14,3,361,23,465,327,0,0,55,27,0,14,10,2.5,3.5,0.78,0
Tarvaris Jackson,3009,QB,SEA,4,4,0,0,0.0,0,0,1,0,0,0,3,0.0,0,1,29,0,0,75.0,86.2,77.3,87.3,,,61.2,60.0,5,0,0,0,0,28,0,0,0,4,1,1,3,0.75,0.3,,0
Mohamed Sanu,7084,WR,CIN,17,4,0,0,0.0,0,0,16,6,5,0,9,21.6,0,0,7,1,2,41.6,63.0,75.4,80.3,68.2,60.7,51.6,72.9,9,1,468,48,481,275,0,0,75,52,0,16,9,2.25,4.0,0.97,0
Brandon LaFell,5602,WR,CAR,17,3,1,0,0.0,0,0,21,8,4,1,9,26.8,0,2,5,1,0,80.6,66.2,66.5,,,63.9,71.5,74.2,9,3,661,53,562,372,0,0,90,56,0,21,9,3.0,7.0,1.18,0
Luke McCown,1827,QB,NO,4,3,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,20,0,0,68.2,52.6,74.1,54.4,,,56.3,60.0,-1,0,0,0,0,16,0,0,0,3,0,-4,0,0.0,-1.3,,0
Marquise Goodwin,7859,WR,BUF,12,3,0,1,130.8,17,0,13,1,0,0,1,0.0,1,1,4,1,0,38.8,68.5,85.4,,,66.6,59.5,75.7,17,1,283,17,192,110,0,0,32,20,0,13,1,0.33,4.3,1.47,0
Chris Givens,7096,WR,SL,16,3,0,1,200.0,16,0,8,6,5,0,3,13.5,1,1,26,1,0,29.5,61.0,76.1,,,60.2,55.1,66.4,16,1,569,34,438,314,0,0,77,37,0,8,3,1.0,2.7,1.3,0
Mike Wallace,5007,WR,MIA,16,3,3,0,0.0,0,1,33,11,6,3,22,86.8,2,2,17,0,0,81.9,69.9,46.8,,,68.6,80.4,72.8,13,4,930,73,642,294,0,0,137,76,0,33,22,7.33,11.0,1.45,0
Jamize Olawale,7572,FB,OAK,16,3,0,0,0.0,0,0,6,1,3,0,2,20.0,0,0,23,0,0,80.7,62.4,83.7,,80.3,54.4,51.9,66.7,4,0,63,7,53,111,0,0,10,10,0,6,2,0.67,2.0,1.19,0
DeSean Jackson,4363,WR,PHI,17,3,1,0,0.0,0,0,2,5,9,1,1,3.8,0,0,24,1,0,64.8,84.4,83.2,,,85.0,51.1,73.6,8,1,1385,85,577,425,0,0,125,88,0,2,1,0.33,0.7,2.4,0
Darrius Heyward-Bey,4930,WR,IND,17,3,0,1,115.4,30,0,26,9,1,0,4,4.2,1,1,14,0,0,77.6,54.0,73.0,,,50.8,67.1,81.7,30,2,309,29,382,196,0,0,58,32,0,26,4,1.33,8.7,0.81,0
