player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Russell Gage,44771,WR,ATL,16,9.2,11,66.7,45.0,9,20,0,8.9,7,50,2,0,58.0,81.8,76.4,68.2,73.7,0.0,0,1,35,0.4,2,551,1,72,93.8,517,67.5,372,96.5,108,4,31.9,176,786,285,4.0,10.9,1.52
Tyler Boyd,10689,WR,CIN,15,8.8,6,73.1,42.9,6,14,2,2.5,2,43,7,1,89.5,53.8,75.8,62.2,75.5,0.4,2,4,72,0.2,1,537,3,79,95.2,511,84.2,452,92.4,108,4,15.5,83,841,355,4.5,10.6,1.65
Mike Evans,8642,WR,TB,16,13.0,5,64.8,56.3,9,16,1,10.3,8,55,30,0,45.9,81.2,74.1,,75.0,0.0,0,2,50,0.0,0,599,5,70,93.7,561,37.9,227,126.8,108,13,62.1,372,1006,262,3.7,14.4,1.79
J.D. McKissic,11047,HB,WAS,16,1.8,12,75.5,25.0,2,8,0,4.8,4,32,32,2,78.8,37.5,62.7,61.7,69.1,0.0,0,3,29,13.8,67,484,0,80,82.4,399,13.6,66,82.6,106,2,18.4,89,589,505,6.3,7.4,1.48
Adam Thielen,8288,WR,MIN,15,12.5,4,69.8,40.7,11,27,0,6.3,5,51,18,0,77.6,82.2,87.4,,87.9,0.4,2,4,51,0.0,0,536,0,74,92.9,498,27.1,145,120.5,106,14,72.6,389,925,225,3.0,12.5,1.86
Tee Higgins,61211,WR,CIN,16,12.9,6,63.8,34.3,12,35,1,6.9,5,52,7,1,63.7,50.5,75.9,79.6,79.0,0.4,2,1,67,0.9,5,527,6,67,94.1,496,27.5,145,106.4,105,6,72.1,380,908,304,4.5,13.6,1.83
Logan Thomas,8755,TE,WAS,16,7.8,6,68.6,43.5,10,23,0,6.5,5,36,32,0,70.4,82.1,64.5,51.3,64.4,19.4,130,4,30,4.8,32,670,4,72,90.9,609,65.7,440,89.0,105,6,13.6,91,670,292,4.1,9.3,1.1
Alvin Kamara,11822,HB,NO,15,0.8,20,80.6,57.1,4,7,0,7.8,7,35,20,0,70.7,72.2,82.2,52.5,90.1,0.0,0,1,52,7.7,30,389,1,83,88.7,345,12.3,48,109.4,103,5,10.8,42,756,729,8.8,9.1,2.19
Chase Claypool,42312,WR,PIT,16,13.8,9,60.2,33.3,9,27,0,6.1,4,40,25,3,71.8,23.4,75.6,,76.1,0.4,2,0,84,0.0,0,474,1,62,92.2,437,23.4,111,116.7,103,9,76.2,361,873,333,5.4,14.1,2.0
Evan Engram,11778,TE,NYG,16,7.4,6,61.8,19.0,4,21,0,11.3,8,32,21,1,50.0,49.5,60.6,58.6,61.4,38.8,222,6,53,5.4,31,572,2,63,88.8,508,46.0,263,59.0,102,1,14.3,82,654,284,4.5,10.4,1.29
Cole Beasley,7330,WR,BUF,15,8.0,3,81.2,81.8,9,11,0,1.2,1,53,4,0,90.7,82.3,84.9,,86.3,0.0,0,2,35,0.0,0,502,2,82,91.8,461,88.4,444,111.5,101,4,10.6,53,967,344,4.2,11.8,2.1
A.J. Green,6156,WR,CIN,16,14.1,4,46.5,46.3,19,41,0,6.0,3,34,7,0,71.7,79.2,66.3,,65.7,0.0,0,3,33,0.0,0,538,2,47,95.4,513,21.0,113,56.7,101,2,79.0,425,523,83,1.8,11.1,1.02
A.J. Brown,48327,WR,TEN,14,11.3,17,69.3,57.7,15,26,0,9.1,7,55,31,2,51.4,27.1,90.1,,90.1,0.5,2,2,73,0.0,0,429,2,70,94.6,406,14.9,64,132.2,101,11,84.6,363,1075,431,6.2,15.4,2.65
DeVante Parker,9447,WR,MIA,14,10.7,7,63.0,60.0,21,35,0,10.0,7,45,17,1,58.9,45.6,76.4,64.5,77.0,0.2,1,2,31,0.2,1,484,2,63,93.8,454,22.9,111,92.6,100,4,76.9,372,793,170,2.7,12.6,1.75
Michael Gallup,26075,WR,DAL,16,12.7,6,60.2,52.9,9,17,0,10.6,7,44,9,0,45.3,80.3,66.3,,67.1,0.0,0,0,55,0.0,0,655,1,59,96.3,631,6.3,41,105.1,98,5,93.7,614,843,252,4.3,14.3,1.34
Jarvis Landry,8698,WR,CLV,15,8.5,6,75.0,70.0,14,20,1,6.5,5,46,8,2,69.8,51.2,84.2,76.3,81.4,0.5,2,1,32,0.9,4,431,4,72,92.6,399,55.5,239,107.1,96,3,43.4,187,840,343,4.8,11.7,2.11
T.J. Hockenson,40912,TE,DET,16,7.5,7,69.8,50.0,5,10,1,9.5,7,40,11,0,62.7,47.7,75.5,50.9,76.3,45.6,246,4,51,9.3,50,539,6,67,85.3,460,39.7,214,95.1,96,6,14.5,78,723,318,4.7,10.8,1.57
Marquise Brown,61568,WR,BLT,16,13.5,5,61.1,20.0,2,10,0,10.8,7,35,3,0,50.9,80.5,70.1,,70.1,0.0,0,4,70,0.0,0,467,1,58,95.7,447,22.7,106,97.2,95,8,77.1,360,769,274,4.7,13.3,1.72
Darius Slayton,25578,WR,NYG,16,14.2,7,53.2,31.8,7,22,1,10.7,6,40,21,1,51.4,38.4,67.8,,67.4,0.0,0,2,41,0.0,0,583,2,50,94.2,549,19.6,114,81.5,94,3,80.4,469,751,157,3.1,15.0,1.37
Darnell Mooney,48236,WR,CHI,16,11.8,17,64.9,28.6,4,14,1,3.2,2,33,6,1,83.9,47.0,68.7,,67.3,0.0,0,2,53,0.0,0,541,2,61,96.9,524,20.5,111,89.5,94,4,78.7,426,631,273,4.5,10.3,1.2
Brandon Aiyuk,84109,WR,SF,12,9.9,9,64.5,14.3,2,14,1,7.7,5,43,28,0,69.8,82.1,80.1,67.5,80.8,0.0,0,4,49,0.2,1,455,3,60,94.9,432,24.2,110,89.4,93,5,75.8,345,748,286,4.8,12.5,1.73
Curtis Samuel,11795,WR,CAR,15,7.5,7,82.8,63.6,7,11,0,6.1,5,39,5,1,66.5,64.0,77.1,76.2,76.4,0.9,4,1,44,0.4,2,465,3,77,94.4,439,71.4,332,111.1,93,3,21.3,99,851,334,4.3,11.1,1.94
DJ Chark Jr.,47702,WR,JAX,13,14.6,0,57.6,45.8,11,24,0,8.6,5,37,15,0,59.5,79.6,71.3,,71.2,0.0,0,5,73,0.0,0,497,1,53,96.0,477,24.1,120,77.5,92,5,75.9,377,706,169,3.2,13.3,1.48
T.Y. Hilton,7092,WR,IND,15,13.0,4,61.5,42.1,8,19,0,6.7,4,42,14,0,69.2,80.2,77.7,,77.1,0.0,0,3,50,0.0,0,465,0,56,93.1,433,18.5,86,92.8,91,5,81.5,379,762,197,3.5,13.6,1.76
Corey Davis,11760,WR,TEN,14,12.5,6,72.2,64.7,11,17,0,5.8,4,49,31,1,79.1,46.5,86.9,,87.2,2.0,8,0,75,0.0,0,398,1,65,95.7,381,22.6,90,126.3,90,5,75.4,300,984,286,4.4,15.1,2.58
Noah Fant,42388,TE,DEN,15,7.1,10,69.7,40.0,6,15,0,4.6,3,34,10,0,77.5,80.6,71.2,28.7,80.3,78.3,367,2,37,7.2,34,469,4,62,87.4,410,15.4,72,93.5,89,3,5.8,27,673,372,6.0,10.9,1.64
Sterling Shepard,10674,WR,NYG,12,8.6,5,75.0,53.8,7,13,0,2.9,2,37,21,0,86.8,82.1,79.6,,79.4,0.8,3,1,29,0.0,0,395,2,66,93.7,370,32.2,127,102.3,88,3,67.1,265,656,204,3.1,9.9,1.77
Mark Andrews,47436,TE,BLT,14,10.9,4,65.9,56.0,14,25,0,7.9,5,37,3,2,62.9,41.8,81.8,74.2,81.9,26.6,98,1,39,1.1,4,368,4,58,95.1,350,62.5,230,112.0,88,7,9.8,36,701,185,3.2,12.1,2.0
Hunter Henry,10669,TE,LAC,14,8.5,8,69.0,57.1,12,21,0,4.8,3,35,27,0,77.2,80.5,69.3,54.1,67.4,39.5,232,1,33,13.4,79,588,1,60,81.6,480,48.1,283,99.4,87,4,12.1,71,613,238,4.0,10.2,1.28
Eric Ebron,8645,TE,PIT,15,7.9,2,65.9,42.9,6,14,0,11.1,7,30,25,1,50.4,41.8,55.7,62.4,58.5,53.8,289,1,27,4.7,25,537,7,56,87.9,472,34.8,187,99.0,85,5,11.2,60,558,191,3.4,10.0,1.18
Hayden Hurst,47294,TE,ATL,16,7.6,3,65.9,52.4,11,21,1,3.4,2,35,2,0,82.3,80.1,58.9,30.5,62.8,43.4,255,3,42,4.1,24,588,2,56,89.8,528,48.6,286,93.8,85,6,8.0,47,571,253,4.5,10.2,1.08
Dalton Schultz,47304,TE,DAL,16,6.9,12,74.1,50.0,5,10,0,4.5,3,33,9,1,77.9,44.4,63.9,35.2,63.8,38.6,241,2,28,8.5,53,625,5,63,88.5,553,50.2,314,99.9,85,4,10.4,65,615,274,4.3,9.8,1.11
Jamison Crowder,9538,WR,NYJ,12,8.2,7,71.1,30.0,3,10,0,3.3,2,32,22,0,82.9,80.8,75.3,,76.2,0.2,1,3,69,0.0,0,414,2,59,94.2,390,72.0,298,105.4,83,6,27.1,112,699,330,5.6,11.8,1.79
Keelan Cole Sr.,51593,WR,JAX,16,11.5,4,66.3,57.1,8,14,0,8.3,5,34,15,0,61.3,84.7,64.4,66.6,63.7,0.5,3,1,51,0.2,1,601,1,55,95.8,576,68.7,413,104.6,83,5,30.8,185,642,180,3.3,11.7,1.11
Chris Godwin,11839,WR,TB,12,10.1,5,78.3,69.2,9,13,0,3.0,2,43,30,1,85.7,46.3,80.3,68.4,80.9,1.9,9,1,47,0.4,2,462,0,65,93.9,434,66.9,309,131.9,83,7,31.2,144,840,299,4.6,12.9,1.94
Nelson Agholor,9453,WR,LV,16,15.7,7,58.5,53.3,8,15,0,15.8,9,37,23,0,31.7,79.5,73.8,,73.8,0.2,1,3,85,0.0,0,466,0,48,94.2,439,33.3,155,113.7,82,8,66.3,309,896,242,5.0,18.7,2.04
Mike Gesicki,47153,TE,MIA,15,11.6,2,64.6,58.6,17,29,0,5.4,3,36,17,0,73.9,79.8,78.1,45.7,79.4,12.9,61,3,70,1.7,8,473,1,53,92.8,439,67.4,319,100.8,82,6,19.7,93,703,175,3.3,13.3,1.6
Mike Williams,11762,WR,LAC,15,15.8,1,59.3,48.3,14,29,0,5.9,3,35,27,0,71.1,79.3,72.7,,72.3,0.0,0,2,64,0.0,0,514,2,48,94.4,485,23.3,120,100.6,81,5,76.7,394,756,154,3.2,15.8,1.56
Emmanuel Sanders,5606,WR,NO,14,9.5,3,75.3,57.1,4,7,0,6.2,4,32,20,1,70.7,44.0,74.6,,74.9,0.0,0,2,51,0.0,0,378,1,61,96.6,365,32.0,121,112.5,81,5,68.0,257,726,170,2.8,11.9,1.99
Greg Ward,12258,WR,PHI,16,6.0,5,67.9,58.3,7,12,1,5.4,3,23,24,1,73.5,41.3,58.8,54.5,58.6,0.0,0,2,32,0.7,4,544,1,53,92.1,501,86.6,471,96.0,78,6,13.2,72,419,163,3.1,7.9,0.84
Jakobi Meyers,47468,WR,NE,14,10.6,6,75.6,66.7,4,6,0,4.8,3,37,19,1,78.0,46.4,78.6,61.6,80.1,0.0,0,2,35,0.3,1,348,3,59,93.4,325,60.3,210,93.4,78,0,39.1,136,729,222,3.8,12.4,2.24
Laviska Shenault Jr.,61220,WR,JAX,14,6.6,16,75.3,72.2,13,18,0,4.9,3,33,15,0,75.7,82.7,71.5,,71.8,1.0,4,0,36,0.0,0,404,1,58,96.0,388,27.5,111,119.0,77,5,68.6,277,600,300,5.2,10.3,1.55
Josh Reynolds,11872,WR,LA,16,11.4,10,67.5,44.4,8,18,0,3.7,2,31,26,2,79.6,79.6,65.7,55.4,66.2,0.0,0,2,40,0.8,4,512,1,52,96.1,492,31.1,159,89.6,77,2,68.8,352,618,222,4.3,11.9,1.26
Will Fuller V,10655,WR,HST,11,13.3,4,69.7,42.9,6,14,0,3.6,2,38,13,0,81.2,80.8,86.2,,85.0,0.0,0,2,77,0.0,0,406,0,53,94.8,385,24.4,99,132.5,76,8,75.6,307,879,284,5.4,16.6,2.28
Nyheim Hines,48103,HB,IND,16,0.7,9,85.3,33.3,1,3,0,3.0,2,24,14,0,85.3,90.8,81.6,26.6,92.2,1.0,3,0,29,4.8,14,291,1,64,90.7,264,8.9,26,111.2,75,4,15.8,46,482,479,7.5,7.5,1.83
Hunter Renfrow,47509,WR,LV,16,6.6,9,74.7,36.4,4,11,0,3.4,2,32,23,1,82.0,36.3,74.8,,75.0,0.0,0,0,53,0.0,0,401,1,56,93.3,374,63.6,255,109.6,75,2,36.4,146,656,348,6.2,11.7,1.75
Rob Gronkowski,5567,TE,TB,16,11.9,2,60.0,68.4,13,19,0,6.3,3,29,30,1,69.8,34.9,72.1,67.1,78.8,82.3,410,2,48,15.3,76,498,2,45,79.5,396,11.8,59,106.7,75,7,5.8,29,623,245,5.4,13.8,1.57
Tim Patrick,12087,WR,DEN,15,13.1,3,68.9,66.7,10,15,2,0.0,0,33,10,0,86.9,79.5,74.5,65.6,75.6,1.3,6,3,61,0.2,1,456,4,51,95.0,433,19.1,87,111.4,74,6,79.4,362,742,239,4.7,14.5,1.71
Christian Kirk,47546,WR,ARZ,14,13.2,0,64.9,41.7,5,12,0,4.0,2,30,1,0,78.2,87.0,62.3,,62.5,0.0,0,3,80,0.0,0,540,0,48,95.0,513,16.3,88,101.2,74,6,83.7,452,621,181,3.8,12.9,1.21
Anthony Miller,48160,WR,CHI,16,10.1,5,67.1,40.0,4,10,0,5.8,3,23,6,2,70.9,45.6,58.5,,58.4,0.2,1,3,34,0.0,0,447,0,49,96.9,433,93.3,417,77.7,73,2,6.5,29,485,143,2.9,9.9,1.12
Damiere Byrd,9964,WR,NE,16,12.0,5,64.4,16.7,2,12,1,9.6,5,29,19,1,55.5,25.7,61.4,67.0,63.3,0.0,0,3,42,0.4,2,496,1,47,94.6,469,9.1,45,77.7,73,1,90.9,451,604,168,3.6,12.9,1.29
Jimmy Graham,5619,TE,CHI,16,7.5,4,69.4,64.7,11,17,0,2.0,1,32,6,1,86.5,36.7,62.7,53.6,65.6,35.7,159,3,30,9.2,41,445,2,50,88.1,392,47.2,210,106.0,72,8,17.1,76,456,203,4.1,9.1,1.16
Kendrick Bourne,12270,WR,SF,15,10.0,7,68.1,50.0,7,14,0,7.5,4,35,28,0,65.4,79.5,72.0,80.9,72.9,0.6,3,2,49,0.4,2,476,3,49,94.1,448,46.2,220,95.1,72,2,53.2,253,667,218,4.4,13.6,1.49
Zach Pascal,12303,WR,IND,16,11.5,5,62.0,46.7,7,15,1,8.3,4,29,14,0,61.9,79.2,64.2,66.2,63.4,1.4,7,2,42,0.2,1,505,4,44,93.1,470,73.7,372,102.4,71,5,24.2,122,629,233,5.3,14.3,1.34
Larry Fitzgerald,1724,WR,ARZ,13,6.2,0,76.1,33.3,3,9,0,0.0,0,26,1,0,90.6,79.8,59.6,69.5,61.1,0.0,0,2,18,0.8,4,475,2,54,93.5,444,86.7,412,82.4,71,1,12.8,61,409,182,3.4,7.6,0.92
Zach Ertz,7816,TE,PHI,11,7.8,1,52.9,33.3,3,9,0,10.0,4,16,24,0,55.3,77.8,57.3,68.3,57.7,36.9,158,3,42,10.5,45,428,2,36,85.0,364,47.7,204,53.2,68,1,14.5,62,335,99,2.8,9.3,0.92
Ezekiel Elliott,10638,HB,DAL,15,-0.2,10,76.5,0.0,0,2,0,13.3,8,20,9,1,41.5,31.3,65.3,64.1,49.1,0.4,2,3,19,19.8,99,499,0,52,77.6,387,5.2,26,77.9,68,2,6.2,31,338,370,7.1,6.5,0.87
Danny Amendola,4717,WR,DET,14,8.5,5,67.6,40.0,4,10,0,4.2,2,30,11,0,76.8,80.9,74.9,72.1,75.4,0.8,3,2,50,0.6,2,355,3,46,93.0,330,85.6,304,83.1,68,0,12.7,45,602,293,6.4,13.1,1.82
Mike Davis,9559,HB,CAR,15,-0.7,22,88.1,75.0,3,4,0,4.8,3,17,5,0,75.9,79.5,75.1,52.4,73.2,0.0,0,1,23,15.9,60,377,0,59,80.4,303,7.2,27,93.6,67,2,5.8,22,373,432,7.3,6.3,1.23
Austin Hooper,10715,TE,CLV,13,7.2,1,70.8,66.7,8,12,0,9.8,5,27,8,0,54.7,78.8,68.3,59.3,69.8,66.0,245,1,36,14.6,54,371,2,46,81.9,304,24.3,90,103.0,65,4,8.4,31,435,169,3.7,9.5,1.43
Julio Jones,6158,WR,ATL,9,12.7,8,78.5,50.0,6,12,0,5.6,3,36,2,0,72.2,79.3,86.3,,84.9,0.0,0,0,44,0.0,0,314,0,51,94.3,296,22.6,71,131.5,65,3,77.4,243,771,229,4.5,15.1,2.6
Chase Edmonds,45851,HB,ARZ,16,1.6,8,81.5,33.3,1,3,0,1.9,1,21,1,1,87.9,58.0,69.2,49.3,77.0,0.5,2,0,30,13.3,50,377,0,53,80.9,305,25.5,96,112.9,65,4,7.7,29,402,340,6.4,7.6,1.32
Dallas Goedert,47272,TE,PHI,11,9.1,10,71.9,46.2,6,13,1,4.2,2,28,24,0,77.0,78.8,79.6,57.4,76.4,54.2,213,1,41,14.5,57,393,2,46,81.9,322,35.6,140,105.2,64,3,9.4,37,524,200,4.3,11.4,1.63
Travis Fulgham,48023,WR,PHI,13,13.8,4,59.4,35.3,6,17,0,11.6,5,26,24,0,56.2,77.7,71.2,66.0,70.9,0.5,2,1,42,0.3,1,387,1,38,93.0,360,17.3,67,101.0,64,4,82.2,318,539,108,2.8,14.2,1.5
George Kittle,11901,TE,SF,8,7.9,2,76.2,61.5,8,13,0,14.3,8,32,28,0,36.6,79.5,84.9,75.1,87.7,59.3,159,2,44,13.4,36,268,3,48,83.2,223,32.1,86,104.9,63,2,6.3,17,634,299,6.2,13.2,2.84
David Montgomery,45719,HB,CHI,15,0.9,18,85.7,40.0,2,5,0,3.6,2,25,6,1,80.8,75.0,81.8,60.1,67.2,0.8,4,0,28,15.7,75,479,0,54,81.6,391,2.7,13,106.2,63,2,4.4,21,438,416,7.7,8.1,1.12
Jonnu Smith,11855,TE,TEN,15,6.3,3,65.1,42.1,8,19,0,4.7,2,25,31,0,74.8,78.7,75.2,37.2,79.2,52.6,193,2,63,14.4,53,367,1,41,81.7,300,30.5,112,112.3,63,8,13.1,48,448,236,5.8,10.9,1.49
Chris Conley,9509,WR,JAX,15,11.0,3,63.5,50.0,6,12,0,11.1,5,24,15,1,50.7,29.7,70.1,,68.3,1.0,3,1,51,0.0,0,315,1,40,97.1,306,27.6,87,90.1,63,2,71.4,225,471,186,4.7,11.8,1.54
Mecole Hardman Jr.,42683,WR,KC,16,10.9,2,66.1,20.0,1,5,0,14.6,7,23,16,1,37.8,65.1,69.8,,69.7,0.6,2,0,49,0.0,0,363,3,41,93.9,341,53.4,194,116.3,62,4,45.5,165,560,293,7.1,13.7,1.64
Antonio Brown,5718,WR,TB,8,9.2,8,72.6,66.7,6,9,0,0.0,0,27,30,0,90.3,80.0,85.8,,86.0,0.0,0,1,46,0.0,0,251,0,45,92.8,233,21.5,54,109.8,62,4,77.7,195,483,254,5.6,10.7,2.07
Gabe Davis,55410,WR,BUF,16,17.1,2,57.4,26.7,4,15,3,10.3,4,27,4,1,56.2,29.7,64.9,58.2,66.4,0.2,1,3,56,1.8,9,509,4,35,91.0,463,32.4,165,108.6,61,7,67.2,342,599,129,3.7,17.1,1.29
Aaron Jones,11937,HB,GB,14,1.4,14,77.0,50.0,2,4,0,6.0,3,15,12,1,69.9,73.6,79.4,34.3,76.5,1.9,6,0,30,16.1,50,311,0,47,81.4,253,8.0,25,101.5,61,2,15.1,47,355,366,7.8,7.6,1.4
Marquez Valdes-Scantling,47809,WR,GB,16,18.2,2,55.0,41.7,5,12,0,17.5,7,27,12,1,29.7,29.0,57.7,,58.6,0.6,3,2,78,0.0,0,497,3,33,93.6,465,33.0,164,115.3,60,6,66.4,330,690,242,7.3,20.9,1.48
Austin Ekeler,12164,HB,LAC,10,-1.1,14,90.0,0.0,0,1,0,1.8,1,20,27,0,80.4,73.6,77.0,42.3,81.5,0.0,0,0,28,12.5,35,281,0,54,83.6,235,10.0,28,105.8,60,2,9.3,26,403,482,8.9,7.5,1.71
Tyler Higbee,10744,TE,LA,15,8.4,6,74.6,40.0,2,5,0,4.3,2,27,26,0,68.8,78.9,69.2,60.6,71.8,72.6,308,1,44,21.9,93,424,5,44,75.9,322,14.9,63,122.2,59,5,12.5,53,521,246,5.6,11.8,1.62
