player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Chukwuma Okorafor,46302,T,PIT,17,100.0,1,25,61.2,62.8,55.7,5,33,639,100.0,100.0,96.6,4,41,3,1159,0,0,1,1159,686,686,1,1151,473,6
Jedrick Wills Jr.,58467,T,CLV,17,100.0,2,8,62.9,69.6,55.3,11,24,602,100.0,100.0,96.1,10,41,6,1152,0,0,1145,1152,652,652,0,0,500,7
Jason Kelce,6343,C,PHI,17,100.0,1,24,88.3,82.0,89.1,0,11,618,100.0,100.0,99.1,8,11,0,1149,1149,0,0,1149,653,653,0,0,496,0
Quenton Nelson,12954,G,IND,17,100.0,1,14,68.4,74.1,64.6,6,20,684,100.0,100.0,97.4,5,31,5,1148,0,1148,0,1148,720,720,0,0,428,0
Tyler Smith,98385,T,DAL,17,100.0,4,9,71.4,64.2,72.4,11,22,588,100.0,100.0,96.2,13,39,6,1144,0,121,1022,1144,623,623,0,0,521,0
Zack Martin,8651,G,DAL,17,100.0,0,9,73.3,81.2,64.8,2,14,593,100.0,100.0,98.7,1,16,0,1143,0,0,0,1143,628,628,1142,0,515,0
Taylor Decker,10650,T,DET,17,100.0,0,11,74.4,76.5,67.6,9,20,626,100.0,100.0,97.0,6,33,4,1142,0,0,1137,1142,665,665,0,4,477,1
Penei Sewell,81788,T,DET,17,99.8,1,11,80.6,74.2,83.0,6,20,625,99.8,99.7,97.6,10,28,2,1140,0,0,0,1142,663,665,0,1131,477,8
Creed Humphrey,59996,C,KC,17,100.0,0,16,90.0,79.7,91.1,2,16,723,100.0,100.0,98.8,4,18,0,1138,1136,0,0,1138,769,769,0,0,369,0
Isaac Seumalo,10713,G,PHI,17,100.0,3,24,75.2,79.1,69.5,3,16,619,100.0,100.0,98.3,6,20,1,1135,0,0,0,1135,653,653,1134,1,482,0
Ezra Cleveland,41973,G,MIN,17,100.0,1,18,73.5,53.2,80.3,20,28,713,100.0,100.0,95.9,5,53,5,1134,0,1134,0,1134,759,759,0,0,375,0
Orlando Brown Jr.,46227,T,KC,17,100.0,1,16,75.8,77.2,69.1,7,36,723,100.0,100.0,96.5,6,47,4,1133,0,0,1131,1133,769,769,0,0,364,0
Luke Fortner,42028,C,JAX,17,100.0,0,15,49.6,57.5,46.4,6,25,648,100.0,100.0,97.5,4,32,1,1121,1119,0,0,1121,685,685,2,0,436,0
Andrew Norwell,9126,G,WAS,16,100.0,1,32,59.8,60.8,59.9,4,21,602,100.0,100.0,97.3,5,29,4,1120,0,1120,0,1120,639,639,0,0,481,0
Mason Cole,45547,C,PIT,17,100.0,1,25,67.1,63.8,66.5,4,15,605,100.0,100.0,98.1,1,21,2,1114,1114,0,0,1114,651,651,0,0,463,0
Connor McGovern,10778,C,NYJ,17,100.0,0,22,69.6,69.5,69.7,4,15,688,100.0,100.0,97.9,4,24,5,1111,1111,0,0,1111,712,712,0,0,399,0
Laken Tomlinson,9461,G,NYJ,17,100.0,1,22,56.8,70.2,46.9,4,27,689,100.0,100.0,97.6,1,32,1,1110,0,1109,0,1110,713,713,0,0,397,0
Cordell Volson,30614,G,CIN,16,100.0,1,7,51.6,52.9,51.2,11,22,682,100.0,100.0,96.8,5,38,5,1107,0,1107,0,1107,729,729,0,0,378,0
Jonah Williams,41651,T,CIN,16,100.0,0,7,61.2,63.9,49.9,6,25,677,100.0,100.0,95.9,4,43,12,1101,0,0,1101,1101,724,724,0,0,377,0
Ted Karras,10855,C,CIN,16,100.0,0,7,62.6,76.2,55.4,2,16,681,100.0,100.0,98.4,3,20,2,1100,1100,0,0,1100,728,728,0,0,372,0
Jawaan Taylor,41665,T,JAX,17,100.0,1,15,58.7,76.4,39.7,0,11,639,100.0,100.0,98.4,7,16,5,1095,0,0,18,1095,675,675,0,1075,420,2
Landon Dickerson,41712,G,PHI,17,100.0,1,24,67.3,76.8,65.3,3,14,580,100.0,100.0,98.4,14,18,1,1094,0,1094,0,1094,614,614,0,0,480,0
Ben Powers,41482,G,BLT,17,100.0,1,3,62.9,86.5,50.8,1,11,562,100.0,100.0,98.9,1,12,0,1094,0,1094,0,1094,597,597,0,0,497,0
Andrew Wylie,12333,T,KC,17,100.0,3,16,63.1,60.8,64.3,5,35,698,100.0,100.0,95.8,8,49,9,1093,0,0,0,1093,743,743,0,1088,350,3
Ryan Kelly,10652,C,IND,17,100.0,0,14,64.3,64.8,64.3,3,17,647,100.0,100.0,97.7,3,25,5,1092,1092,0,0,1092,679,679,0,0,413,0
Tyler Linderbaum,82291,C,BLT,17,100.0,0,3,74.7,54.7,84.2,2,21,561,100.0,100.0,97.4,6,26,3,1092,1092,0,0,1092,596,596,0,0,496,0
Josh Myers,59992,C,GB,17,100.0,1,12,60.4,74.3,53.5,2,8,604,100.0,100.0,98.7,3,13,3,1091,1091,0,0,1091,643,643,0,0,448,0
Charles Cross,98401,T,SEA,17,99.9,0,29,63.7,63.9,62.8,4,37,651,99.8,99.9,95.8,7,48,7,1087,0,0,1083,1088,693,694,0,0,394,5
Brandon Scherff,9438,G,JAX,17,100.0,0,15,59.0,63.7,55.1,2,19,633,100.0,100.0,97.4,3,27,6,1086,0,0,0,1086,670,670,1084,2,416,0
Alex Cappa,66578,G,CIN,16,100.0,0,7,67.6,71.4,62.3,4,13,677,100.0,100.0,98.3,2,20,3,1086,0,0,0,1086,724,724,1086,0,362,0
Jake Brendel,11117,C,SF,17,100.0,2,28,64.9,71.9,65.0,2,9,557,100.0,100.0,98.8,12,12,1,1078,1078,0,0,1078,591,591,0,0,487,0
Frank Ragnow,39137,C,DET,16,100.0,1,11,77.9,68.9,78.9,0,12,588,100.0,100.0,98.8,4,13,1,1074,1074,0,0,1074,627,627,0,0,447,0
Braden Smith,46794,T,IND,16,100.0,2,14,75.5,75.9,75.0,7,16,635,100.0,100.0,97.1,10,30,7,1066,0,0,0,1066,669,669,79,983,397,4
Tyler Biadasz,41178,C,DAL,16,100.0,0,9,61.7,66.3,59.6,3,12,542,100.0,100.0,98.6,5,15,0,1066,1065,0,0,1066,576,576,0,0,490,0
Laremy Tunsil,10647,T,HST,17,99.9,0,13,80.0,91.7,66.2,3,13,638,100.0,99.9,98.6,11,17,1,1060,0,0,1056,1061,676,677,0,0,384,2
Rodger Saffold,5558,G,BUF,16,100.0,3,4,43.7,51.0,43.1,4,30,660,100.0,100.0,97.1,10,36,2,1058,0,1058,0,1058,698,698,0,0,360,0
Connor Williams,46216,C,MIA,17,100.0,0,17,78.2,69.1,85.1,2,10,639,100.0,100.0,98.6,6,15,3,1056,1056,0,0,1056,676,676,0,0,380,0
Robert Hunt,46139,G,MIA,17,100.0,2,17,73.7,74.0,76.2,3,15,638,100.0,100.0,98.1,11,21,3,1055,0,0,0,1055,675,675,1038,17,380,0
Brian O'Neill,46854,T,MIN,16,100.0,0,18,82.7,77.9,82.4,5,13,663,100.0,100.0,97.7,5,24,6,1052,0,0,0,1052,708,708,0,1051,344,1
Drew Dalman,52270,C,ATL,17,100.0,2,2,65.9,55.1,69.5,4,23,486,100.0,100.0,97.2,9,27,0,1051,1051,0,0,1051,517,517,0,0,534,0
Jon Runyan,36661,G,GB,17,100.0,0,12,62.6,77.0,53.6,3,11,576,100.0,100.0,98.3,1,17,3,1051,0,370,1,1051,613,613,680,0,438,0
Kaleb McGary,46912,T,ATL,17,100.0,1,2,86.6,66.9,91.6,3,10,486,100.0,100.0,97.4,5,19,6,1051,0,0,0,1051,517,517,0,1048,534,3
Andrew Thomas,59701,T,NYG,16,100.0,0,21,89.1,88.8,80.0,3,15,573,100.0,100.0,97.9,2,21,3,1049,0,0,1044,1049,619,619,0,0,430,3
Chris Lindstrom,46692,G,ATL,17,100.0,0,2,95.0,81.7,93.1,1,6,486,100.0,100.0,98.9,2,9,2,1047,0,0,0,1047,517,517,1047,0,530,0
Jake Matthews,8641,T,ATL,17,100.0,3,2,77.2,80.9,69.5,5,8,486,100.0,100.0,97.8,6,17,4,1047,0,0,1044,1047,517,517,0,0,530,3
Mark Glowinski,9567,G,NYG,16,100.0,0,21,63.3,55.5,64.5,4,25,569,100.0,100.0,96.6,3,34,5,1045,0,0,0,1045,614,614,1044,0,431,0
Mike Onwenu,27357,G,NE,17,100.0,0,19,79.3,83.1,73.1,2,11,596,100.0,100.0,98.7,2,14,1,1044,0,0,0,1044,634,634,1044,0,410,0
Austin Blythe,10882,C,SEA,17,100.0,1,29,51.9,65.1,48.0,7,12,620,100.0,100.0,98.0,6,22,3,1041,1041,0,0,1041,662,662,0,0,379,0
Trey Smith,62960,G,KC,16,100.0,2,16,71.5,69.0,69.7,2,28,656,100.0,100.0,97.4,6,32,2,1039,0,0,0,1039,697,697,1037,0,342,0
Mike McGlinchey,46275,T,SF,17,100.0,2,28,71.5,65.5,73.3,3,18,529,100.0,100.0,96.9,10,27,6,1036,0,0,0,1036,561,561,0,1036,475,0
Dylan Parham,60953,G,LV,17,100.0,0,23,61.9,48.8,66.9,9,40,600,100.0,100.0,94.9,5,55,6,1036,137,789,0,1036,635,635,110,0,401,0
Kolton Miller,47013,T,LV,16,100.0,1,23,84.1,84.8,76.6,5,24,610,100.0,100.0,97.0,5,33,4,1035,0,0,1035,1035,644,644,0,0,391,0
Braxton Jones,60092,T,CHI,17,100.0,3,6,75.4,70.5,79.4,4,29,510,100.0,100.0,95.4,12,40,7,1033,0,0,1029,1033,542,542,0,0,491,4
Aaron Brewer,46014,G,TEN,17,100.0,2,31,59.9,45.4,63.3,4,28,531,100.0,100.0,96.2,7,36,4,1031,123,908,0,1031,562,562,0,0,469,0
Trent Brown,9677,T,NE,17,100.0,4,19,67.4,76.1,59.5,8,23,590,100.0,100.0,96.0,13,39,8,1030,0,0,1030,1030,629,629,0,0,401,0
Jordan Mailata,66916,T,PHI,16,99.9,1,24,76.5,72.5,75.9,1,31,556,99.8,99.8,96.0,7,38,6,1023,0,0,998,1024,587,588,0,0,436,26
Morgan Moses,8701,T,BLT,17,100.0,1,3,78.1,75.8,81.6,2,17,527,100.0,100.0,97.2,9,24,5,1022,0,0,1,1022,558,558,0,1021,464,0
Sam Mustipher,13026,C,CHI,17,100.0,2,6,63.4,55.1,65.5,4,14,504,100.0,100.0,97.8,4,20,2,1020,1020,0,0,1020,536,536,0,0,484,0
Rob Havenstein,9490,T,LA,17,100.0,3,26,73.2,68.6,71.7,9,26,611,100.0,100.0,96.2,8,41,6,1019,0,0,0,1019,632,632,0,1019,387,0
Taylor Moton,11819,T,CAR,17,100.0,2,5,69.3,82.4,55.2,1,17,519,100.0,100.0,97.7,6,21,3,1018,0,0,0,1018,552,552,0,1017,466,1
Ikem Ekwonu,98286,T,CAR,17,100.0,3,5,65.3,67.5,64.0,1,20,519,100.0,100.0,96.8,13,27,6,1018,0,0,1017,1018,552,552,0,0,466,1
A.J. Cann,9500,G,HST,16,100.0,0,13,66.6,64.8,63.9,7,22,601,100.0,100.0,96.8,1,34,5,1003,0,0,0,1003,637,637,1003,0,366,0
Damien Lewis,81532,G,SEA,16,100.0,0,29,71.8,72.6,66.7,3,13,596,100.0,100.0,98.2,4,19,3,1002,0,1002,0,1002,634,634,0,0,368,0
Joe Thuney,10712,G,KC,15,100.0,0,16,77.3,89.6,65.8,4,10,634,100.0,100.0,98.7,2,15,1,999,0,999,0,999,675,675,0,0,324,0
Tytus Howard,25472,T,HST,17,100.0,3,13,67.9,70.2,64.5,5,30,604,100.0,100.0,96.6,9,38,3,997,0,70,0,997,640,640,0,916,357,8
Scott Quessenberry,23918,C,HST,16,100.0,0,13,36.6,25.8,43.7,4,25,596,100.0,100.0,96.4,2,36,7,990,990,0,0,990,633,633,0,0,357,0
Jamaree Salyer,81656,T,LAC,14,100.0,0,27,69.2,75.9,53.0,10,31,644,100.0,100.0,96.0,3,46,5,989,0,0,988,989,669,669,0,0,320,1
Austin Corbett,46290,G,CAR,17,100.0,0,5,69.1,76.2,62.6,2,11,508,100.0,100.0,98.3,2,15,2,985,0,0,0,985,541,541,985,0,444,0
Cole Strange,22976,G,NE,17,100.0,2,19,54.6,67.8,48.3,1,17,559,100.0,100.0,97.5,6,23,5,982,0,982,0,982,598,598,0,0,384,0
Cam Fleming,8775,T,DEN,15,100.0,2,10,72.6,74.1,67.8,5,16,565,100.0,100.0,96.9,6,28,7,976,0,0,373,976,605,605,0,603,371,0
Abraham Lucas,60218,T,SEA,16,100.0,0,29,68.5,69.6,65.1,8,11,592,100.0,100.0,96.9,7,28,9,975,0,0,0,975,633,633,0,975,342,0
James Hurst,9001,T,NO,16,100.0,0,20,63.2,76.6,48.2,5,16,519,100.0,100.0,97.0,5,26,5,973,0,58,913,973,546,546,0,0,427,2
Lane Johnson,7786,T,PHI,15,100.0,3,24,83.2,89.8,73.5,0,9,519,100.0,100.0,99.1,6,9,0,972,0,0,19,972,551,551,0,952,421,1
Jon Feliciano,9561,C,NYG,15,100.0,0,21,58.2,65.9,57.1,3,16,530,100.0,100.0,97.6,6,22,3,971,971,0,0,971,568,568,0,0,403,0
Aaron Banks,59983,G,SF,16,100.0,3,28,62.7,66.5,59.1,2,22,493,100.0,100.0,97.4,5,25,1,969,0,969,0,969,526,526,0,0,443,0
Dalton Risner,47008,G,DEN,15,100.0,0,10,61.1,72.6,53.4,6,20,560,100.0,100.0,97.1,1,29,3,967,0,967,0,967,598,598,0,0,369,0
Brady Christensen,51985,G,CAR,17,100.0,2,5,57.3,68.8,53.3,2,13,501,100.0,100.0,98.1,11,17,2,965,0,965,0,965,533,533,0,0,432,0
Andre James,47058,C,LV,15,100.0,0,23,62.8,64.5,59.3,5,17,559,100.0,100.0,97.7,3,24,2,964,964,0,0,964,588,588,0,0,376,0
Elgton Jenkins,46298,G,GB,15,100.0,0,12,72.3,67.8,71.8,1,13,527,100.0,100.0,98.1,4,17,3,960,0,621,0,960,562,562,0,339,398,0
Kevin Zeitler,7032,G,BLT,15,100.0,1,3,74.0,81.6,67.5,0,14,493,100.0,100.0,98.2,2,16,2,955,0,0,0,955,524,524,955,0,431,0
Dion Dawkins,11818,T,BUF,15,99.9,3,4,73.5,80.0,62.3,2,25,594,99.8,99.8,97.2,12,30,3,952,0,0,951,953,626,627,0,0,326,2
La'el Collins,9719,T,CIN,15,100.0,2,7,57.9,44.2,73.5,7,22,576,100.0,100.0,96.6,8,34,5,951,0,0,0,951,618,618,0,951,333,0
Ryan Bates,28300,G,BUF,15,100.0,1,4,61.8,61.5,59.0,4,23,583,100.0,100.0,97.5,3,28,1,945,135,0,0,945,615,615,810,0,330,0
Dennis Daley,60063,T,TEN,17,100.0,2,31,46.1,45.5,46.5,9,31,483,100.0,100.0,93.4,7,52,12,942,0,0,941,942,508,508,0,0,434,1
Jermaine Eluemunor,11914,T,LV,17,100.0,0,23,75.3,76.1,75.7,3,20,549,100.0,100.0,97.4,10,26,3,940,0,0,66,940,583,583,71,801,357,2
Nicholas Petit-Frere,82003,T,TEN,16,100.0,0,31,52.3,50.0,57.0,6,24,473,100.0,100.0,95.8,8,35,5,937,0,0,0,937,504,504,0,937,433,0
Ryan Ramczyk,11787,T,NO,16,100.0,0,20,77.9,76.4,73.8,5,12,510,100.0,100.0,97.7,4,20,3,936,0,0,0,936,536,536,0,935,400,1
Tristan Wirfs,64818,T,TB,13,100.0,0,30,83.8,90.5,64.7,1,2,584,100.0,100.0,99.4,4,5,2,931,0,0,0,931,626,626,0,930,305,1
Graham Glasgow,10729,C,DEN,15,100.0,1,10,59.3,62.7,61.6,1,13,537,100.0,100.0,97.8,10,19,5,929,609,0,0,929,579,579,320,0,350,0
Wyatt Teller,46131,G,CLV,15,100.0,1,8,70.3,67.9,70.3,5,17,480,100.0,100.0,96.9,6,26,4,927,0,0,0,927,520,520,927,0,407,0
Jack Conklin,10642,T,CLV,14,100.0,4,8,66.7,78.8,51.8,1,10,477,100.0,100.0,98.4,10,13,2,913,0,0,0,913,508,508,0,905,405,8
Cam Robinson,11789,T,JAX,14,99.8,1,15,67.2,74.8,57.3,4,19,527,99.8,99.6,97.1,8,27,4,911,0,2,873,913,558,560,0,0,353,38
Connor McGovern,41714,G,DAL,15,100.0,0,9,52.2,74.8,42.7,7,13,460,100.0,100.0,97.4,1,22,2,909,88,812,0,909,486,486,8,0,423,0
Donovan Smith,9467,T,TB,13,100.0,0,30,58.1,70.0,41.5,7,18,593,100.0,100.0,96.9,12,31,6,908,0,0,908,908,633,633,0,0,275,0
Trey Pipkins III,91462,T,LAC,14,100.0,0,27,59.2,65.7,49.5,8,18,565,100.0,100.0,97.3,6,28,2,898,0,0,0,898,586,586,0,897,312,1
Trent Williams,5529,T,SF,14,100.0,1,28,93.0,87.6,92.9,2,12,439,100.0,100.0,98.2,7,15,1,871,0,0,871,871,466,466,0,0,405,0
Cesar Ruiz,59857,G,NO,14,100.0,0,20,56.6,63.4,51.5,2,9,491,100.0,100.0,98.3,3,14,3,868,91,0,0,868,516,516,777,0,352,0
Jonah Jackson,37070,G,DET,13,100.0,1,11,66.1,53.0,70.3,4,22,467,100.0,100.0,97.2,4,26,0,858,0,858,0,858,494,494,0,0,364,0
Corey Linsley,8796,C,LAC,14,100.0,3,27,74.2,90.2,65.6,0,5,536,100.0,100.0,99.5,6,5,0,858,858,0,0,858,552,552,0,0,306,0
Christian Darrisaw,77373,T,MIN,14,100.0,0,18,90.3,81.8,90.2,5,10,536,100.0,100.0,97.7,2,20,5,853,0,0,853,853,571,571,0,0,282,0
Alex Bars,47018,G,LV,14,100.0,1,23,45.4,55.4,39.6,11,22,500,100.0,100.0,95.7,3,38,5,852,0,145,0,852,528,528,707,0,324,0
Spencer Brown,42296,T,BUF,14,100.0,1,4,51.4,49.4,53.7,9,29,520,100.0,100.0,95.6,6,42,4,845,0,0,0,845,551,551,0,843,294,2
Will Hernandez,46180,G,ARZ,13,100.0,1,1,65.4,79.1,61.1,1,12,524,100.0,100.0,98.2,7,16,3,843,0,0,0,843,565,565,843,0,278,0
Kenyon Green,99052,G,HST,15,100.0,5,13,37.7,27.0,47.4,12,31,495,100.0,100.0,94.8,12,47,4,823,0,823,0,823,525,525,0,0,298,0
Ethan Pocic,11813,C,CLV,13,100.0,0,8,78.9,71.5,78.9,0,8,424,100.0,100.0,98.6,1,10,2,819,819,0,0,819,461,461,0,0,358,0
Tyler Shatley,9257,G,JAX,14,100.0,0,15,60.9,69.6,54.5,3,16,488,100.0,100.0,97.8,2,20,1,819,2,816,0,819,516,516,1,0,303,0
Terence Steele,39461,T,DAL,13,100.0,0,9,73.9,63.7,82.1,4,15,412,100.0,100.0,97.5,6,20,1,818,0,0,0,818,439,439,0,816,379,1
Garrett Bradbury,46013,C,MIN,12,100.0,0,18,70.2,68.1,72.4,4,18,495,100.0,100.0,97.4,4,24,2,809,809,0,0,809,530,530,0,0,279,0
David Andrews,9948,C,NE,14,100.0,4,19,74.5,65.0,76.9,1,10,449,100.0,100.0,98.3,6,13,2,799,799,0,0,799,485,485,0,0,314,0
Erik McCoy,37347,C,NO,13,100.0,0,20,61.2,65.2,60.9,2,8,406,100.0,100.0,98.5,5,11,1,798,798,0,0,798,427,427,0,0,371,0
Evan Brown,38709,G,DET,13,100.0,2,11,64.8,45.5,69.5,4,16,426,100.0,100.0,97.2,6,22,2,768,68,0,0,768,456,456,700,0,312,0
Trai Turner,8727,G,WAS,13,100.0,1,32,53.0,59.1,52.7,5,15,405,100.0,100.0,97.0,4,22,2,766,0,0,0,766,431,431,766,0,335,0
Mitch Morse,9482,C,BUF,13,100.0,1,4,61.4,67.1,57.3,2,12,469,100.0,100.0,97.9,3,17,3,765,765,0,0,765,493,493,0,0,272,0
Nick Leverett,27699,G,TB,11,100.0,0,30,64.0,71.0,55.8,4,8,481,100.0,100.0,98.8,2,12,0,761,42,718,0,761,513,513,1,0,248,0
Brandon Shell,10792,T,MIA,13,100.0,1,17,64.9,51.7,75.9,8,30,452,100.0,100.0,95.4,4,40,2,761,0,0,92,761,479,479,0,669,282,0
Yosh Nijman,60822,T,GB,17,100.0,4,12,63.1,74.4,54.1,1,22,419,100.0,100.0,96.1,10,28,5,756,0,1,200,756,448,448,0,555,308,0
Billy Price,46795,C,ARZ,11,100.0,0,1,51.3,66.0,55.6,1,10,466,100.0,100.0,97.7,11,16,5,752,752,0,0,752,501,501,0,0,251,0
Quinn Meinerz,112915,G,DEN,13,100.0,0,10,77.7,67.1,78.6,3,10,450,100.0,100.0,97.9,2,16,3,752,0,0,0,752,479,479,752,0,273,0
Spencer Burford,81920,G,SF,16,100.0,0,28,49.6,62.6,45.7,5,7,370,100.0,100.0,97.3,5,16,4,744,0,0,0,744,390,390,744,0,354,0
Duane Brown,4340,T,NYJ,12,100.0,0,22,57.8,72.3,44.4,4,18,439,100.0,100.0,97.3,6,23,1,744,0,0,744,744,450,450,0,0,294,0
Evan Neal,99063,T,NYG,13,100.0,0,21,44.1,47.5,48.2,10,22,424,100.0,100.0,94.6,7,39,7,738,0,0,0,738,453,453,0,735,285,1
Coleman Shelton,39316,C,LA,13,100.0,0,26,58.0,71.3,55.4,1,6,417,100.0,100.0,98.2,5,11,4,720,462,61,0,720,431,431,197,0,289,0
Bernhard Raimann,77948,T,IND,13,100.0,1,14,73.3,71.4,74.7,4,16,404,100.0,100.0,95.8,9,27,7,709,0,0,704,709,428,428,0,0,281,5
Nate Herbig,28844,G,NYJ,11,100.0,1,22,58.0,58.6,55.7,3,14,412,100.0,100.0,97.7,4,18,1,707,0,0,0,707,424,424,706,0,283,0
Terron Armstead,7856,T,MIA,13,100.0,1,17,77.5,80.0,69.4,2,12,412,100.0,100.0,98.1,5,15,1,687,0,0,685,687,435,435,0,0,252,2
Nate Davis,46808,G,TEN,12,100.0,1,31,70.6,66.8,69.8,1,10,360,100.0,100.0,97.6,4,14,3,682,0,0,0,682,385,385,682,0,297,0
Ben Jones,7099,C,TEN,12,100.0,0,31,71.9,68.4,73.7,2,7,346,100.0,100.0,98.4,5,10,1,682,682,0,0,682,371,371,0,0,311,0
Bradley Bozeman,27934,C,CAR,11,100.0,0,5,63.1,53.3,67.3,1,9,311,100.0,100.0,97.7,4,12,2,680,680,0,0,680,333,333,0,0,347,0
Cornelius Lucas,9025,T,WAS,15,100.0,0,32,67.7,63.5,70.0,8,22,337,100.0,100.0,94.4,3,34,4,671,0,0,0,671,356,356,0,659,315,12
Gabe Jackson,8716,G,SEA,15,100.0,0,29,55.0,51.1,53.8,7,22,392,100.0,100.0,95.8,0,31,2,667,0,0,0,667,412,412,667,0,255,0
Cody Whitehair,10690,G,CHI,12,100.0,0,6,65.9,66.9,62.3,1,9,326,100.0,100.0,97.2,0,14,4,661,0,661,0,661,341,341,0,0,320,0
Will Fries,41530,G,IND,11,100.0,0,14,58.4,44.4,66.2,2,17,366,100.0,100.0,97.1,5,20,1,642,0,0,0,642,381,381,641,0,261,1
Liam Eichenberg,41851,G,MIA,10,100.0,1,17,39.8,39.6,42.5,7,18,387,100.0,100.0,96.3,5,27,2,627,0,625,2,627,409,409,0,0,218,0
Josh Jones,26634,T,ARZ,13,100.0,2,1,75.8,75.9,74.0,4,19,388,100.0,100.0,96.0,9,27,4,622,0,0,610,622,417,417,0,8,205,4
Ronnie Stanley,10640,T,BLT,11,100.0,0,3,70.9,82.8,57.2,0,15,286,100.0,100.0,97.0,1,16,1,602,0,0,599,602,298,298,0,0,304,3
David Bakhtiari,7891,T,GB,11,99.8,1,12,79.8,87.8,68.5,0,10,322,99.7,99.7,98.4,5,10,0,596,0,0,597,597,339,340,0,0,257,0
Hjalte Froholdt,44959,C,CLV,13,99.8,2,8,61.4,49.0,67.5,3,8,318,100.0,99.7,96.1,5,18,7,590,353,0,0,591,342,343,230,0,248,3
Sam Cosmi,60114,T,WAS,11,100.0,0,32,71.6,66.6,71.5,2,14,318,100.0,100.0,95.9,2,21,5,585,0,0,0,585,341,341,65,517,244,3
Matt Pryor,46647,T,IND,12,100.0,0,14,44.9,40.8,50.8,5,20,367,100.0,100.0,95.0,5,31,6,576,0,0,249,576,388,388,212,113,188,2
Teven Jenkins,41534,G,CHI,13,100.0,0,6,80.7,65.9,82.2,0,10,284,100.0,100.0,97.5,3,12,2,576,0,0,0,576,304,304,576,0,272,0
D.J. Humphries,9457,T,ARZ,8,100.0,0,1,72.3,80.5,57.5,1,14,358,100.0,100.0,97.9,5,15,0,575,0,0,571,575,382,382,0,0,193,4
Elijah Wilkinson,46238,G,ATL,9,100.0,0,2,64.3,70.7,64.4,1,8,262,100.0,100.0,97.5,5,11,2,574,0,574,0,574,281,281,0,0,293,0
Andrus Peat,9446,G,NO,11,100.0,0,20,50.6,40.3,55.4,3,9,308,100.0,100.0,97.1,2,15,3,573,0,573,0,573,327,327,0,0,246,0
Ben Bredeson,27305,G,NYG,11,100.0,1,21,56.7,52.9,61.0,2,9,301,100.0,100.0,98.2,3,11,0,542,30,502,0,542,322,322,8,0,220,0
Max Garcia,9566,G,ARZ,11,100.0,0,1,54.5,51.7,55.2,3,13,335,100.0,100.0,97.3,2,17,1,542,0,384,0,542,357,357,158,0,185,0
