,Position,weighted_avg_avg_depth_of_target,weighted_avg_avoided_tackles,weighted_avg_caught_percent,weighted_avg_contested_catch_rate,weighted_avg_contested_receptions,weighted_avg_contested_targets,weighted_avg_declined_penalties,weighted_avg_drop_rate,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_grades_hands_drop,weighted_avg_grades_hands_fumble,weighted_avg_grades_offense,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_inline_rate,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_pass_block_rate,weighted_avg_pass_blocks,weighted_avg_pass_plays,weighted_avg_penalties,weighted_avg_receptions,weighted_avg_route_rate,weighted_avg_routes,weighted_avg_slot_rate,weighted_avg_targeted_qb_rating,weighted_avg_targets,weighted_avg_touchdowns,weighted_avg_wide_rate,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_after_catch_per_reception,weighted_avg_yards_per_reception,weighted_avg_yprr,Team,Year,Previous_avg_depth_of_target,Previous_avoided_tackles,Previous_caught_percent,Previous_contested_catch_rate,Previous_contested_receptions,Previous_contested_targets,Previous_declined_penalties,Previous_drop_rate,Previous_drops,Previous_first_downs,Previous_franchise_id,Previous_fumbles,Previous_grades_hands_drop,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_pass_route,Previous_inline_rate,Previous_interceptions,Previous_longest,Previous_pass_block_rate,Previous_pass_blocks,Previous_pass_plays,Previous_penalties,Previous_receptions,Previous_route_rate,Previous_routes,Previous_slot_rate,Previous_targeted_qb_rating,Previous_targets,Previous_touchdowns,Previous_wide_rate,Previous_yards,Previous_yards_after_catch,Previous_yards_after_catch_per_reception,Previous_yards_per_reception,Previous_yprr
10,WR,11.428265895953759,3.63757225433526,63.816531791907515,39.32734104046243,7.028323699421965,13.684971098265896,0.5520231213872833,4.802947976878613,1.9682080924855492,29.659537572254337,11.0,0.35202312138728326,76.01017341040463,67.43300578034682,69.0571676300578,4.522658959537572,68.92705202312138,0.4576300578034682,1.5260115606936415,39.891907514450864,0.1723699421965318,0.24624277456647398,395.89306358381504,2.7341040462427744,40.53005780346821,93.2915028901734,369.09248554913296,34.92069364161849,94.19763005780347,64.9757225433526,3.4057803468208094,64.49693641618498,555.3589595375722,172.6722543352601,3.842369942196532,12.251502890173409,1.3551734104046245,Lions,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WR,11.807231690465223,5.1248272685398435,65.42482726853986,30.527360663288803,3.3468447719944727,10.702441271303547,0.5204974666052511,6.231552280055275,3.4394288346384156,31.52233993551359,12.0,0.2473514509442653,69.48885306310456,67.55398433901428,69.43067710732382,15.880239520958083,70.06213726393366,0.6838783970520498,0.0,59.235375403040074,0.09341317365269462,0.46706586826347307,454.1607554122524,1.5978811607554122,55.29709811146937,94.2272685398434,427.1464762782128,36.79005066789498,108.78019345923536,83.88023952095809,5.1685859051128515,62.367480423767844,712.5757715338553,267.6706586826347,5.135605711653616,13.2480884385076,1.5169276830953478,Packers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WR,11.240185471406491,5.834621329211746,72.65775373518805,58.241628026790316,11.086038124678002,19.464193714580112,0.6017516743946419,4.68768675940237,2.1221020092735703,42.76249356002061,13.0,0.783101494075219,73.64631633178774,59.65090159711489,77.40582174137043,14.088098918083462,77.38835651725914,0.15352910870685213,1.7970118495620815,48.50180319422978,0.1056156620298815,0.21895929933024214,432.61617722823286,1.8536836682122617,63.90571870170015,93.0543019062339,402.1926841834106,34.2827923750644,110.59026275115919,88.94899536321483,5.760947964966512,65.3655847501288,834.0710973724885,260.5507470376095,4.544049459041731,12.934878928387429,1.8669242658423493,Texans,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WR,9.94642313546423,3.9010654490106544,68.53460172501269,44.448756976154236,6.910705225773719,16.207001522070016,0.6966007102993405,7.722932521562658,3.754439370877727,28.63216641298833,14.0,0.0,64.60882800608827,81.53302891933029,68.85104008117706,20.92409944190766,68.00289193302892,0.33429731100963983,1.5327245053272451,39.38001014713343,0.18944698122780312,0.6539827498731609,398.7879249112126,2.6159309994926434,46.90969051243024,93.71841704718418,373.5885337392187,40.362709284627094,99.08721461187214,68.99441907661085,2.9604261796042617,59.04231354642314,598.6869609335363,214.8853373921867,4.006950786402841,11.876509386098427,1.4927752409944193,Colts,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WR,10.810595677385345,4.022140221402214,60.15925144965735,42.64559831312599,5.472324723247232,15.270426989984186,0.2988929889298893,11.577174486030575,5.123879810226674,27.399051133368477,15.0,1.5967316816025303,51.78281497100685,37.46752767527675,62.62409066947812,42.17227200843437,62.1847127042699,0.15498154981549817,1.8307854507116499,55.85767000527148,0.16457564575645756,0.6663152345809172,494.868212967844,3.2150764364786504,45.87243015287296,96.13774380600948,475.8892988929889,37.94528202424881,83.038692672641,74.63521349499209,2.6731681602530313,61.674433315761725,564.4438587243015,219.96151818661045,4.426304691618345,12.438534528202426,1.1526620980495519,Jaguars,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WR,12.530536130536131,6.207925407925408,64.72317016317017,39.90806526806527,5.282051282051282,11.238228438228438,0.6102564102564103,9.83911421911422,4.067132867132867,28.87226107226107,16.0,0.5174825174825175,57.45184149184149,59.075337995337996,68.85342657342657,28.511188811188813,68.54079254079254,1.5810256410256411,3.222843822843823,53.385081585081586,0.2759440559440559,1.4372960372960373,457.0638694638695,4.333333333333333,45.40559440559441,92.88177156177156,424.2717948717949,36.02382284382285,103.56344988344989,70.42097902097902,5.776689976689977,61.19249417249417,675.9389277389278,238.95757575757577,4.876083916083917,13.805780885780885,1.5032773892773894,Chiefs,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WR,12.083476503284487,5.8383021728145525,68.82799393633148,43.779130874178875,7.399696816574028,16.281455280444668,0.0,2.6722587165234963,1.2637695805962608,46.67104598281961,26.0,0.31126831733198584,86.02299140980293,73.17028802425467,78.90146538655887,51.90035371399698,79.28292066700354,0.6689742294087924,2.505811015664477,46.64426478019202,1.911520970186963,8.252652854977262,510.37594744820615,2.4375947448206166,63.86710459828196,92.28307225871653,471.97170288024256,43.80181910055583,107.33279434057606,91.6033350176857,5.260737746336534,55.19267306720566,924.8100050530571,315.3031834259727,4.959929257200606,14.194087923193532,1.8690601313794843,Rams,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WR,13.533084112149531,4.094080996884736,68.05482866043614,58.19289719626168,9.797507788161994,17.167601246105917,0.0,5.881993769470405,2.6261682242990654,38.54330218068536,27.0,1.2523364485981308,71.73059190031152,56.662242990654214,77.4197507788162,20.427165109034267,77.68903426791277,0.23950155763239878,2.6728971962616823,59.78691588785047,0.06180685358255452,0.3090342679127726,441.70342679127725,2.8218068535825545,55.798753894080996,93.56093457943925,413.1227414330218,43.12442367601246,106.50884735202493,78.13146417445483,6.109657320872274,56.54722741433022,772.1345794392523,227.07165109034267,4.122928348909657,14.58336448598131,1.7941059190031152,Chargers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WR,11.913642131979694,2.689720812182741,66.55869289340102,49.06040609137056,4.675126903553299,8.218274111675127,0.45241116751269034,4.583502538071065,1.8020304568527918,20.364213197969544,17.0,0.0,73.23464467005077,71.78794416243655,67.81979695431473,33.2886421319797,68.30945431472081,0.11243654822335027,1.9663705583756346,54.953680203045685,0.24447969543147208,0.5310913705583756,337.3388324873096,2.8959390862944163,36.17322335025381,92.75647208121828,313.60659898477155,43.72036802030456,97.8234771573604,52.631979695431475,2.8496192893401013,55.43229695431472,441.5501269035533,166.30774111675126,5.050571065989848,13.124365482233502,1.528705583756345,Dolphins,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WR,10.038298969072164,6.898453608247423,72.6067525773196,45.66994845360825,8.639175257731958,17.053092783505154,0.0,5.323350515463917,3.2979381443298967,46.63969072164949,18.0,0.3577319587628866,77.52463917525775,73.93247422680412,75.88422680412371,49.121134020618555,75.94773195876289,0.4827835051546392,2.2108247422680414,57.16030927835052,0.20742268041237116,1.3948453608247422,545.6546391752578,2.138659793814433,81.92164948453608,94.60216494845362,516.5896907216495,36.18469072164949,104.53159793814434,111.18247422680412,6.795360824742268,63.12015463917526,902.8360824742268,318.41134020618557,3.7196907216494846,10.911649484536081,1.6283917525773195,Vikings,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WR,11.61460023174971,4.0590961761297795,68.30388180764774,34.99206257242179,3.235805330243337,9.246813441483198,1.100811123986095,7.834125144843569,4.219582850521437,27.450173812282735,19.0,0.0,60.23371958285052,79.32977983777519,67.48487833140209,35.245365005793744,67.74003476245655,0.0,1.4745075318655851,47.27520278099652,0.16720741599073002,0.8360370799536501,411.5979142526072,3.3453070683661648,45.30301274623407,94.98342989571263,390.4327925840093,39.20619930475087,108.94154113557359,66.2595596755504,4.010428736964079,60.01993047508691,611.3794901506374,236.4577056778679,5.314368482039398,13.754982618771725,1.6002838933951333,Patriots,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WR,11.385220125786164,6.921383647798742,73.11132075471698,50.38754716981132,8.014465408805032,14.248427672955975,0.7069182389937106,5.308113207547169,1.9679245283018867,34.32138364779874,20.0,0.8584905660377359,73.22685534591194,53.671446540880495,73.15955974842767,49.07622641509434,73.57962264150943,0.5140880503144654,0.6037735849056604,54.032704402515726,0.2572327044025157,0.7566037735849057,327.5698113207547,2.8937106918238995,55.16352201257862,93.97396226415094,307.72767295597487,38.59182389937107,120.98213836477987,68.83962264150944,4.967295597484276,60.89408805031446,653.0679245283019,215.9427672955975,3.4587421383647796,12.953647798742137,1.7787547169811322,Saints,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WR,12.641694725028058,8.475869809203143,63.3993265993266,43.09691358024691,6.089786756453423,16.11840628507295,1.0555555555555556,7.7520763187429855,3.904601571268238,33.539842873176205,21.0,0.1442199775533109,64.9168911335578,72.58989898989898,71.4108305274972,14.883333333333333,70.96470258136925,0.3362514029180696,2.237934904601571,46.825476992143656,0.07037037037037037,0.35185185185185186,418.2581369248036,3.037037037037037,48.58810325476992,95.62351290684624,399.41975308641975,36.67205387205387,93.14539842873177,75.29685746352413,3.4287317620650954,62.90953984287318,657.5140291806958,213.18686868686868,3.9240179573512903,13.866835016835015,1.5309539842873174,Giants,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,WR,11.256329923273658,3.3164961636828645,57.35332480818415,23.221994884910483,3.382992327365729,13.900255754475703,0.25831202046035806,8.840217391304346,2.918158567774936,19.403452685421996,22.0,1.0076726342710998,62.62231457800512,47.175575447570324,64.44398976982097,30.26982097186701,64.06502557544756,0.06445012787723785,2.60613810741688,42.623401534526856,0.44910485933503835,1.5191815856777493,330.886189258312,2.10230179028133,33.920076726342714,96.36381074168798,317.9782608695652,45.65210997442455,69.5096547314578,60.01854219948849,2.284526854219949,54.21898976982097,426.2909207161125,148.2071611253197,3.892135549872122,11.632800511508952,1.2253005115089513,Jets,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,WR,9.690825082508251,3.3386138613861385,70.52085808580857,45.28712871287129,4.516831683168316,10.132013201320133,0.100990099009901,5.021122112211221,1.6693069306930692,22.466666666666665,23.0,0.11947194719471947,69.946798679868,71.99940594059406,64.26290429042905,51.42039603960396,63.98099009900991,1.786996699669967,0.935973597359736,47.925412541254126,0.3944554455445544,1.6171617161716172,374.1168316831683,1.8316831683168318,40.43168316831683,94.67016501650164,352.776897689769,40.390297029702964,99.76389438943893,56.20990099009901,1.9617161716171616,57.77577557755776,465.2125412541254,173.96435643564357,4.378745874587459,11.3590099009901,1.2817293729372936,Raiders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,WR,10.630816326530612,10.521428571428572,70.12571428571428,48.544030612244896,6.510204081632653,14.470408163265306,0.0,6.138010204081633,4.198469387755102,30.018367346938774,24.0,1.0096938775510205,68.82632653061225,48.742244897959175,68.60045918367346,21.312346938775512,67.92112244897959,0.508061224489796,1.0096938775510205,62.91836734693877,0.06438775510204081,0.32193877551020406,457.8698979591837,2.1683673469387754,55.891836734693875,94.42770408163264,434.0367346938776,42.13438775510204,108.8594387755102,78.22908163265306,3.9285714285714284,57.11066326530612,663.6423469387755,283.3408163265306,4.676836734693878,12.56530612244898,1.4896785714285714,Eagles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,WR,11.187249782419496,6.9986945169712795,62.98794604003482,39.51979982593559,9.434725848563968,23.557006092254134,0.38816362053959963,4.46792863359443,2.6335944299390777,45.01348999129678,25.0,0.35291557876414276,79.0443864229765,72.26157528285466,71.04995648389904,0.0,70.96723237597911,0.26240208877284593,4.6945169712793735,66.98825065274151,0.0,0.0,558.2523933855526,2.3424717145343776,74.67798085291558,93.91592689295038,523.9725848563969,39.9372497824195,89.08868581375108,113.98041775456919,7.170147954743255,58.914577893820706,923.9617058311575,388.5126196692776,4.694908616187989,11.72776327241079,1.523107049608355,Steelers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,WR,14.441302791696492,2.0164638511095205,72.59434502505368,65.00200429491768,6.615604867573372,12.158911954187545,0.0,2.301073729420186,0.7666428060128847,27.29563350035791,29.0,0.8489620615604867,81.64774516821761,61.424624194702936,74.88296349319971,28.117108088761636,75.33937007874015,1.129849677881174,0.8847530422333572,48.648532569792415,0.6527559055118111,1.6757337151037939,383.0472440944882,2.1467430207587688,41.832498210450964,92.42555476020043,354.9949892627058,41.10973514674302,126.18124552612743,57.31782390837509,6.721546170365068,57.61868289191123,638.9062276306371,149.7408732999284,3.5831782390837508,15.07394416607015,1.708503937007874,Seahawks,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,WR,9.839413265306122,3.399234693877551,65.1295918367347,34.27761479591837,3.0427295918367347,8.165816326530612,0.08163265306122448,8.206823979591837,2.635841836734694,18.48405612244898,28.0,0.42091836734693877,59.255931122448985,61.31237244897959,63.513775510204084,38.801275510204086,63.43214285714285,0.5662627551020408,2.1823979591836733,45.05229591836735,0.25338010204081635,0.8233418367346939,287.04017857142856,1.2640306122448979,28.034438775510203,92.61224489795919,265.4266581632653,36.33934948979592,92.85873724489795,42.85267857142857,2.9846938775510203,62.35223214285715,363.46938775510205,139.27487244897958,5.4989795918367355,13.301658163265307,1.354923469387755,49ers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,WR,13.009972924187727,5.8235559566787005,65.58885379061371,47.622427797833936,9.850631768953068,18.525270758122744,0.740072202166065,4.4627256317689525,3.5013537906137184,49.484657039711195,30.0,1.1782490974729243,74.22856498194946,60.05099277978339,79.04485559566788,20.192283393501807,78.68948555956679,0.19918772563176895,4.29557761732852,59.166516245487365,0.030640794223826717,0.3064079422382672,537.7184115523465,2.3461191335740073,66.58664259927798,93.7221570397112,504.12906137184115,38.008167870036104,99.16791516245488,100.7581227436823,5.9828519855595665,61.49810469314079,998.759476534296,290.55054151624546,4.312229241877256,14.874503610108304,1.9278384476534296,Buccaneers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,WR,11.279955784819455,4.3633014001473835,62.7515106853353,41.737582903463526,3.3839351510685334,7.638909358879882,0.0,7.045762711864407,3.0994841562269713,27.55563743551953,31.0,0.576271186440678,64.88305084745762,56.623802505526896,68.46477523949889,22.762638172439203,67.97663964627856,0.22770817980840088,1.5173176123802505,42.51436993367723,0.22748710390567428,0.5976418570375829,357.85040530582165,1.9815770081061164,40.235077376565954,93.58732498157701,335.5460574797347,35.69712601326455,80.85033161385408,65.84450994841562,2.232129697862933,63.94023581429624,526.6337509211496,166.9056742815033,4.186440677966102,12.445983787767133,1.4554458364038318,Titans,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,WR,12.614795624640186,2.2003454231433506,61.6210132412205,43.74928036845135,5.729994242947611,12.68278641335636,0.12320092112838227,6.223834196891191,1.8635578583765113,16.97294185377087,32.0,0.0,66.4832469775475,76.89412780656305,59.858549222797926,0.0,59.78946459412781,0.4454231433506045,2.425446171560161,40.457685664939554,0.0,0.0,340.405296488198,1.5308002302820956,28.128382268278642,93.78134715025908,318.6655152561888,40.46614853195164,74.34145077720207,46.686816350028785,1.4208405296488198,58.815486470926885,338.71732872769144,102.54461715601612,3.528151986183074,11.63131836499712,1.0385895221646517,Commanders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,WR,9.53045871559633,3.841743119266055,66.19119266055046,43.876467889908255,6.111926605504587,13.670642201834863,0.07568807339449542,5.814449541284404,1.5288990825688074,23.760550458715596,1.0,0.5504587155963303,74.64266055045871,74.77091743119266,63.82844036697248,39.52788990825688,63.74238532110091,0.1703669724770642,1.7174311926605506,53.56146788990826,0.3217431192660551,1.7412844036697248,415.2477064220183,1.668348623853211,47.88990825688074,93.53270642201835,387.8243119266055,44.71871559633028,87.46532110091744,69.34357798165138,2.2623853211009175,54.76408256880734,511.1339449541284,217.48256880733945,4.649036697247706,11.477798165137614,1.2702247706422016,Cardinals,2019,11.694987922705314,4.899154589371981,58.42946859903382,43.7594806763285,7.611111111111111,16.28743961352657,0.338768115942029,7.31262077294686,2.4420289855072466,21.43961352657005,1.0,0.0,64.9522342995169,78.97493961352657,64.32167874396136,21.176871980676328,63.50501207729468,0.6346618357487923,2.7059178743961354,37.89009661835749,0.11044685990338164,0.321256038647343,370.46256038647346,0.8182367149758454,39.26026570048309,94.8070652173913,350.8152173913044,39.26570048309179,70.54885265700483,63.721014492753625,3.013285024154589,60.09963768115942,445.40942028985506,133.05736714975845,3.130193236714976,11.17487922705314,1.1510386473429952
