,QB,RB/FB,WR,TE,OL,DL,LB,DB,K/P/LS,Team
0,1.4356164383561643,1.9671232876712328,4.575342465753424,2.241095890410959,14.799999999999999,16.153424657534245,2.2958904109589047,10.367123287671234,1.8465753424657534,Eagles
1,3.6876712328767125,0.6082191780821918,4.213698630136986,2.9753424657534246,23.863013698630137,9.72054794520548,15.643835616438356,8.016438356164384,0.810958904109589,Jaguars
2,4.328767123287671,2.186301369863014,7.605479452054794,1.1452054794520545,10.4,11.30958904109589,5.002739726027397,5.0630136986301375,1.1013698630136985,Jets
3,12.16986301369863,3.7863013698630135,5.715068493150685,2.942465753424657,6.301369863013699,5.868493150684931,8.252054794520548,14.257534246575343,4.120547945205479,Texans
4,2.180821917808219,1.3917808219178083,7.813698630136987,5.704109589041096,8.016438356164384,16.876712328767123,7.6438356164383565,8.542465753424658,3.8575342465753426,Ravens
5,2.547945205479452,2.5643835616438357,9.578082191780823,7.397260273972603,15.830136986301369,7.112328767123288,14.882191780821918,18.93150684931507,1.5671232876712329,Patriots
6,17.863013698630137,2.3835616438356166,4.4164383561643845,4.306849315068493,12.487671232876712,18.465753424657535,4.131506849315068,7.895890410958904,2.526027397260274,49ers
7,7.605479452054794,2.8547945205479452,2.356164383561644,0.2191780821917808,13.419178082191783,7.232876712328768,2.2520547945205482,4.531506849315068,0.9479452054794522,Lions
8,15.210958904109589,3.402739726027397,3.0246575342465754,5.736986301369863,13.501369863013698,23.254794520547943,5.912328767123288,5.326027397260273,1.1506849315068495,Falcons
9,6.964383561643836,2.5972602739726027,11.884931506849314,1.073972602739726,18.515068493150686,23.265753424657536,13.194520547945205,10.783561643835617,2.021917808219178,Bills
10,5.347945205479452,5.786301369863014,10.854794520547944,4.558904109589041,11.2986301369863,19.797260273972604,2.0,23.183561643835617,1.736986301369863,Bengals
11,5.123287671232877,2.947945205479452,11.605479452054794,5.112328767123288,7.868493150684931,25.43013698630137,8.87123287671233,17.172602739726027,3.2712328767123284,Chiefs
12,0.8712328767123287,6.865753424657534,5.791780821917808,5.802739726027397,13.70958904109589,10.043835616438356,4.098630136986301,14.443835616438355,4.126027397260274,Giants
13,16.37808219178082,3.304109589041096,13.282191780821917,2.580821917808219,12.98082191780822,22.734246575342464,2.9205479452054797,12.361643835616439,2.493150684931507,Packers
14,1.452054794520548,1.1342465753424655,5.89041095890411,0.8547945205479452,17.7041095890411,14.038356164383561,2.4767123287671233,13.473972602739725,2.136986301369863,Commanders
15,4.043835616438356,5.780821917808219,10.093150684931507,8.35068493150685,16.2027397260274,8.263013698630136,5.676712328767123,8.876712328767123,1.2273972602739727,Browns
16,18.010958904109586,3.9013698630136986,3.3534246575342466,1.1342465753424655,8.986301369863012,8.87123287671233,6.241095890410959,11.232876712328768,1.358904109589041,Vikings
17,6.509589041095891,8.378082191780823,4.4438356164383555,2.9863013698630136,21.846575342465755,5.1726027397260275,10.432876712328767,14.197260273972603,2.882191780821918,Titans
18,11.791780821917808,2.3945205479452056,4.471232876712329,3.967123287671233,10.575342465753424,17.463013698630135,2.0328767123287674,11.095890410958905,2.9534246575342467,Rams
19,4.90958904109589,4.575342465753424,18.553424657534244,3.873972602739726,10.345205479452055,10.553424657534247,17.835616438356162,15.210958904109589,1.2931506849315069,Chargers
20,1.4356164383561643,6.767123287671232,7.298630136986302,2.843835616438356,6.515068493150684,7.057534246575342,7.797260273972603,15.841095890410958,3.216438356164384,Broncos
21,6.394520547945206,1.93972602739726,11.419178082191781,4.969863013698631,9.923287671232876,20.991780821917807,5.7534246575342465,7.09041095890411,2.0,Bears
22,15.863013698630137,2.7945205479452055,4.394520547945206,1.2821917808219179,6.065753424657534,6.865753424657534,9.715068493150685,16.082191780821915,3.3479452054794523,Steelers
23,6.509589041095891,1.6,13.517808219178082,5.64931506849315,7.879452054794521,11.139726027397261,7.501369863013699,25.183561643835617,2.915068493150685,Dolphins
24,7.424657534246576,4.175342465753425,6.350684931506849,5.961643835616439,17.27123287671233,16.317808219178083,12.443835616438356,7.824657534246575,3.9178082191780823,Buccaneers
25,12.065753424657535,3.841095890410959,8.378082191780823,5.435616438356164,22.13150684931507,21.15068493150685,7.024657534246575,11.534246575342467,1.9726027397260273,Colts
26,6.071232876712329,2.3945205479452056,5.391780821917808,4.131506849315068,19.336986301369862,21.923287671232877,14.449315068493151,8.312328767123288,2.361643835616438,Cardinals
27,0.9205479452054793,3.9561643835616436,2.8164383561643835,5.676712328767123,11.841095890410958,11.578082191780823,6.328767123287671,14.54794520547945,1.2164383561643834,Saints
28,6.383561643835617,0.8383561643835616,8.158904109589042,1.7917808219178082,6.350684931506849,8.493150684931507,9.556164383561644,10.241095890410959,0.8383561643835616,Panthers
29,9.92876712328767,4.8054794520547945,15.92876712328767,4.432876712328767,17.221917808219178,20.84931506849315,4.2465753424657535,11.495890410958905,2.4767123287671233,Cowboys
30,14.043835616438354,3.5835616438356164,3.0356164383561643,4.761643835616439,14.367123287671232,15.545205479452054,6.712328767123288,5.589041095890411,3.3205479452054796,Raiders
31,18.361643835616437,2.8767123287671232,6.602739726027397,3.293150684931507,11.128767123287671,10.246575342465754,12.432876712328767,5.424657534246576,4.295890410958904,Seahawks
