,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA,position,weighted_avg_avg_depth_of_target,weighted_avg_avoided_tackles,weighted_avg_caught_percent,weighted_avg_contested_catch_rate,weighted_avg_contested_receptions,weighted_avg_contested_targets,weighted_avg_declined_penalties,weighted_avg_drop_rate,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_grades_hands_drop,weighted_avg_grades_hands_fumble,weighted_avg_grades_offense,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_inline_rate,weighted_avg_inline_snaps,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_pass_block_rate,weighted_avg_pass_blocks,weighted_avg_pass_plays,weighted_avg_penalties,weighted_avg_receptions,weighted_avg_route_rate,weighted_avg_routes,weighted_avg_slot_rate,weighted_avg_slot_snaps,weighted_avg_targeted_qb_rating,weighted_avg_targets,weighted_avg_touchdowns,weighted_avg_wide_rate,weighted_avg_wide_snaps,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_after_catch_per_reception,weighted_avg_yards_per_reception,weighted_avg_yprr,Previous_avg_depth_of_target,Previous_avoided_tackles,Previous_caught_percent,Previous_contested_catch_rate,Previous_contested_receptions,Previous_contested_targets,Previous_declined_penalties,Previous_drop_rate,Previous_drops,Previous_first_downs,Previous_franchise_id,Previous_fumbles,Previous_grades_hands_drop,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_pass_route,Previous_inline_rate,Previous_inline_snaps,Previous_interceptions,Previous_longest,Previous_pass_block_rate,Previous_pass_blocks,Previous_pass_plays,Previous_penalties,Previous_receptions,Previous_route_rate,Previous_routes,Previous_slot_rate,Previous_slot_snaps,Previous_targeted_qb_rating,Previous_targets,Previous_touchdowns,Previous_wide_rate,Previous_wide_snaps,Previous_yards,Previous_yards_after_catch,Previous_yards_after_catch_per_reception,Previous_yards_per_reception,Previous_yprr
31,Texans,2019,TE,1.2167906482465465,34.34691392773836,7.0,7.0,57.14744444444444,56.64350877192983,-5.80%,0.625,-0.002,TE,6.74,5.374193548387097,68.98225806451613,31.68516129032258,2.7096774193548385,8.106451612903227,0.0,6.20483870967742,2.3193548387096774,20.64516129032258,13.0,0.0,66.59612903225806,76.88032258064516,56.42354838709679,61.88096774193548,59.57096774193548,49.04225806451613,200.1516129032258,1.7225806451612904,40.08387096774194,12.158709677419356,49.05483870967742,413.3258064516129,2.7096774193548385,33.97741935483871,83.83258064516129,347.6322580645161,35.825161290322576,149.8258064516129,99.96645161290324,48.8483870967742,3.8806451612903223,11.072258064516127,46.03225806451613,373.3967741935484,209.20645161290324,6.038387096774194,10.847741935483873,1.048709677419355,7.768224299065421,2.308411214953271,66.35514018691589,46.71869158878504,2.383177570093458,5.616822429906542,0.0,4.837383177570094,1.2149532710280373,13.261682242990654,13.0,0.0,70.52710280373832,74.7626168224299,57.98504672897196,47.177570093457945,60.78317757009345,41.13177570093458,146.7663551401869,0.5233644859813084,39.794392523364486,16.210280373831775,58.77570093457944,351.30841121495325,2.878504672897196,21.16822429906542,79.41308411214953,276.9158878504673,48.92897196261683,170.05607476635515,91.9644859813084,33.25233644859813,0.6728971962616822,7.05981308411215,24.401869158878505,265.1869158878505,134.92523364485982,6.420560747663552,12.534579439252337,1.0261682242990653
32,Seahawks,2020,TE,5.938446014127145,41.64820009062758,6.0,6.0,67.57630331753553,63.75852534562212,20.10%,0.75,0.06,TE,7.769945355191256,1.0628415300546448,69.71420765027322,43.67677595628415,1.674863387978142,4.016393442622951,0.0,11.002732240437158,3.0355191256830603,14.382513661202186,29.0,0.0,52.56092896174863,75.8860655737705,63.06120218579235,58.05601092896175,61.42185792349727,38.77896174863388,111.37704918032787,1.4808743169398908,22.36065573770492,12.915027322404374,37.21857923497268,288.7049180327869,1.174863387978142,23.866120218579237,82.92322404371585,239.51092896174865,46.38142076502732,135.53005464480876,85.84590163934426,34.85245901639344,1.7486338797814207,11.849453551912568,34.41530054644809,228.45628415300547,81.7103825136612,3.407103825136612,9.599726775956285,0.9675136612021856,6.834117647058823,1.6509803921568629,75.86470588235294,53.333333333333336,2.619607843137255,6.227450980392157,0.0156862745098039,1.7317647058823529,0.7215686274509804,14.588235294117649,29.0,0.192156862745098,82.69607843137256,67.75921568627452,68.89019607843137,64.05843137254902,69.80980392156863,42.56313725490196,111.68627450980392,1.4431372549019608,24.454901960784312,12.71686274509804,32.266666666666666,286.79607843137256,1.6470588235294117,34.5843137254902,81.64862745098038,239.51764705882357,46.18588235294119,143.51764705882354,101.28235294117648,47.49803921568628,2.933333333333333,10.692156862745096,30.04705882352941,307.82745098039214,144.72549019607845,4.199607843137255,9.101176470588236,1.408392156862745
33,Jaguars,2020,TE,2.7043390514631684,54.03612786447509,3.0,5.0,53.49909909909911,58.93249370277079,-27.90%,0.0625,-0.217,TE,8.983809523809525,0.923809523809524,65.20222222222222,26.15428571428571,3.933333333333333,13.7015873015873,0.0,1.888253968253968,0.2507936507936508,18.06031746031746,15.0,0.0,81.81015873015872,73.88126984126986,60.02000000000001,52.60349206349206,60.75714285714286,42.01047619047619,138.20634920634922,3.0507936507936506,25.803174603174604,10.338730158730158,31.85079365079365,361.7746031746032,0.7047619047619048,31.50793650793651,85.90888888888888,315.9238095238095,43.74634920634921,169.36825396825398,66.64571428571428,46.46349206349206,1.3904761904761904,12.13873015873016,45.4,303.05079365079365,93.29523809523808,2.903809523809524,9.215555555555554,0.9331428571428572,5.094178082191781,0.3767123287671233,70.57020547945206,20.034246575342465,0.5924657534246576,2.0753424657534247,0.5068493150684932,4.565410958904109,0.3321917808219178,3.7465753424657535,15.0,0.2089041095890411,70.72465753424659,60.603082191780814,52.88493150684931,64.25136986301371,53.72157534246576,47.49109589041096,67.11643835616438,0.3321917808219178,17.75,12.56472602739726,19.133561643835616,141.07534246575344,1.1849315068493151,11.061643835616438,81.69623287671233,113.79109589041096,39.92979452054794,54.465753424657535,85.22020547945205,15.106164383561644,0.5856164383561644,9.082191780821915,13.383561643835616,95.96917808219176,49.28082191780822,4.15,8.348630136986301,0.7976712328767123
34,Raiders,2020,TE,7.583249243188699,14.35876648143627,10.0,13.0,78.0307962529274,79.05130434782609,-6.30%,0.5,-0.071,TE,8.1,6.8023255813953485,76.47093023255815,79.98139534883721,15.05813953488372,20.26744186046512,0.0,1.3395348837209302,1.4883720930232558,53.08139534883721,23.0,1.4883720930232558,87.57674418604651,43.65348837209303,80.5953488372093,58.43255813953488,84.34186046511628,59.05813953488372,282.7906976744186,2.232558139534884,35.46511627906977,13.9,61.03488372093023,506.0581395348837,1.744186046511628,82.32558139534883,81.19883720930233,418.8372093023256,18.969767441860466,101.06976744186046,119.4546511627907,107.65116279069768,7.209302325581396,21.06279069767442,116.83720930232558,915.1279069767442,451.1279069767442,5.251162790697674,11.22906976744186,1.935813953488372,7.431818181818182,9.702020202020202,78.42575757575757,47.94141414141414,7.237373737373737,16.025252525252526,0.0757575757575757,5.115151515151515,4.393939393939394,46.78282828282829,23.0,0.8636363636363636,77.57525252525252,59.072222222222216,81.01818181818182,58.81010101010101,84.12424242424241,48.15606060606061,227.2171717171717,1.7777777777777777,67.83838383838383,12.720202020202022,60.186868686868685,497.72222222222223,1.0,79.78282828282828,84.02929292929292,422.1969696969697,28.02121212121212,149.34343434343435,109.09848484848484,101.92929292929291,2.919191919191919,23.3969696969697,120.79292929292929,1006.7070707070708,522.2020202020202,6.255555555555556,12.026262626262625,2.2595454545454543
35,Colts,2020,TE,5.37840565085772,0.0,8.0,8.0,69.45623409669211,69.9939477303989,14.30%,0.6875,0.092,TE,7.397841726618704,0.9712230215827338,68.09316546762591,41.212949640287775,3.1654676258992804,7.31294964028777,0.3201438848920863,7.9111510791366895,1.5935251798561152,14.248201438848922,14.0,0.5143884892086331,69.08237410071943,48.10071942446043,68.49748201438848,76.73273381294965,64.34712230215827,44.51870503597122,104.44964028776978,0.8453237410071942,26.841726618705035,4.674820143884893,10.679856115107912,234.51438848920864,1.474820143884892,26.17625899280576,90.11438848920864,211.33453237410072,41.52410071942446,97.23021582733811,103.19064748201438,37.68705035971223,2.719424460431654,13.230215827338128,31.320143884892087,271.09712230215825,105.06474820143885,3.8622302158273385,10.02230215827338,1.274136690647482,8.18416149068323,2.375776397515528,62.52111801242236,22.36024844720497,2.6832298136645965,9.031055900621118,0.4472049689440994,8.498136645962735,3.2732919254658386,24.15527950310559,14.0,0.5186335403726708,57.66366459627329,54.42546583850932,69.98478260869565,69.57453416149069,67.15310559006211,36.41832298136647,131.90372670807454,2.37888198757764,34.11180124223603,6.843788819875776,23.47826086956522,331.5496894409938,2.5217391304347827,36.43788819875776,86.96521739130435,287.11801242236027,48.057453416149066,151.38509316770185,84.91614906832298,58.52173913043478,3.4161490683229814,15.057453416149066,46.18633540372671,403.2267080745341,194.1770186335404,5.412732919254658,11.201242236024845,1.4656521739130437
36,Cowboys,2020,TE,1.5943491422805247,16.671983519100557,7.0,6.0,60.31048593350384,63.45952080706179,-11.10%,0.375,-0.101,TE,6.9212464589235125,10.76770538243626,75.52181303116147,55.52407932011332,4.558073654390935,9.005665722379604,0.0,4.002832861189802,2.668555240793201,30.025495750708217,9.0,0.8895184135977338,77.75042492917848,47.27507082152974,63.62294617563739,40.41813031161473,63.88158640226629,41.860056657223794,224.58073654390932,1.7790368271954675,27.35410764872521,10.328895184135977,51.19830028328612,570.7620396600566,4.447592067988668,57.08498583569405,86.81558073654391,502.3824362606233,47.182152974504255,282.4957507082153,100.37252124645892,76.84135977337111,3.558073654390935,10.18243626062323,59.14447592067989,557.5410764872521,247.93484419263456,4.208215297450425,9.856090651558077,1.0938526912181303,7.525,0.8625,75.28125,46.8125,5.3875,11.35,0.70625,7.035624999999999,4.525,23.95625,9.0,0.99375,65.52250000000001,40.3875,60.0375,61.528125,60.22125,49.2325,213.025,0.575,35.41875,9.326875,39.4375,436.95,1.00625,53.4125,85.084375,372.86875,41.7875,186.075,106.626875,70.2875,3.6875,8.83625,37.5625,478.58125,170.85,3.44375,9.3625,1.3661875
37,Chargers,2020,TE,6.3471241170534825,63.05084163181887,6.0,7.0,66.41686746987952,70.37718676122931,-14.70%,0.4375,0.015,TE,8.51492957746479,7.123943661971831,66.5830985915493,49.53323943661972,9.870422535211269,17.946478873239435,0.0,3.967323943661972,2.397183098591549,29.44225352112676,27.0,0.0,77.0549295774648,78.51577464788733,69.46366197183099,57.11098591549296,68.61971830985915,42.87859154929578,197.92394366197183,0.7971830985915493,31.43661971830986,14.03943661971831,66.62535211267605,492.9183098591549,1.1014084507042254,49.72394366197183,81.19352112676056,402.1183098591549,45.28647887323944,234.34084507042252,102.60422535211268,72.85352112676057,3.6422535211267606,11.447042253521126,58.88732394366197,517.769014084507,202.40281690140844,4.583380281690141,11.23605633802817,1.335943661971831,9.46891495601173,0.3108504398826979,70.07214076246333,43.98826979472141,6.686217008797654,11.134897360703812,0.0,6.934897360703813,2.0410557184750733,24.69208211143695,27.0,0.656891495601173,71.94956011730206,50.14046920821115,67.7290322580645,58.64545454545454,67.8190615835777,33.24281524926686,101.9149560117302,0.656891495601173,25.697947214076247,7.00674486803519,17.20234604105572,326.5366568914956,3.595307917888563,37.95014662756599,86.49677419354838,287.7360703812317,49.036950146627575,161.7624633431085,109.68357771260996,51.28152492668622,3.439882697947214,17.445454545454545,62.04692082111437,447.12609970674487,115.524926686217,3.264222873900293,11.972727272727273,1.3089442815249266
38,Patriots,2020,TE,0.8123107971745711,81.84627775655571,3.0,2.0,52.24048780487805,50.40787878787879,-7.10%,0.4375,-0.071,TE,10.18843930635838,0.6705202312138728,59.642774566474,33.52601156069364,0.6705202312138728,1.861271676300578,0.0,18.95780346820809,2.2023121387283235,4.404624277456647,19.0,0.8092485549132948,37.96531791907515,28.485549132947977,50.631213872832376,50.71040462427745,47.84161849710983,51.65664739884393,114.46820809248555,0.6705202312138728,39.59537572254335,23.754335260115607,59.554913294797686,232.42196531791907,0.3815028901734104,9.514450867052023,72.49364161849711,165.13294797687865,35.70115606936416,87.40462427745665,80.39942196531793,14.76878612716763,0.1907514450867052,11.416763005780348,27.057803468208093,143.09248554913296,45.09248554913295,4.009826589595376,14.713872832369942,0.766300578034682,8.405594405594405,1.867132867132867,72.55000000000001,81.11888111888112,2.1503496503496504,2.339160839160839,0.0,9.31048951048951,1.6223776223776225,7.206293706293707,19.0,0.0,56.95,72.48391608391609,52.41048951048951,61.36713286713287,53.391258741258746,39.69230769230769,87.56993006993007,0.2832167832167832,28.265734265734267,16.78041958041958,36.6993006993007,234.51398601398603,2.867132867132867,13.79020979020979,79.21713286713288,189.0979020979021,46.61783216783217,112.86013986013988,103.2888111888112,19.034965034965037,0.472027972027972,11.581818181818182,29.234265734265733,149.96503496503496,69.3076923076923,5.379370629370629,11.833216783216782,0.847062937062937
39,Bills,2020,TE,4.747729566094853,46.06730402980073,5.0,4.0,60.24111111111111,63.51087420042643,23.80%,0.8125,0.134,TE,8.495569620253166,1.1835443037974684,58.35,27.21518987341772,1.1835443037974684,3.5,0.8734177215189873,8.662025316455695,2.0126582278481013,10.89240506329114,4.0,1.139240506329114,53.55379746835443,37.50759493670886,61.74556962025316,69.03417721518987,58.372151898734174,42.26455696202532,102.81012658227849,0.9240506329113924,33.56962025316456,16.377848101265823,37.88607594936709,241.0253164556962,1.7468354430379749,17.531645569620252,79.19113924050632,191.9746835443038,28.54113924050633,66.72151898734177,91.06012658227849,31.126582278481013,2.7278481012658227,7.023417721518988,16.50632911392405,202.01898734177212,111.22784810126582,5.474683544303797,10.475949367088608,0.9584810126582278,9.774404761904762,4.089285714285714,57.17916666666667,39.97619047619048,4.839285714285714,10.61904761904762,0.0297619047619047,20.08154761904762,6.255952380952381,11.392857142857142,4.0,0.0,36.48154761904762,73.99285714285715,60.62083333333333,54.63511904761904,56.49107142857143,60.98452380952382,167.63690476190476,0.6607142857142857,39.958333333333336,12.335714285714284,27.154761904761905,289.92857142857144,3.5892857142857144,20.726190476190474,83.90714285714284,250.5595238095238,27.12678571428571,81.83333333333333,90.375,37.49404761904762,1.5357142857142858,11.611904761904762,39.61309523809524,284.6309523809524,108.3452380952381,5.074999999999999,13.38095238095238,1.1454761904761903
40,Titans,2020,TE,3.1836528758829465,20.99876428038602,10.0,6.0,68.10806451612903,73.45086206896552,2.90%,0.6875,0.058,TE,6.916190476190476,4.476190476190476,72.74825396825396,51.39333333333334,8.028571428571428,15.425396825396826,0.0,2.6669841269841266,0.7873015873015873,24.05079365079365,31.0,0.0,80.92253968253968,77.53746031746032,75.63492063492063,43.61492063492064,76.26190476190476,30.703809523809525,90.9015873015873,0.7111111111111111,49.4,9.074603174603174,24.428571428571427,282.1587301587302,0.5142857142857142,37.285714285714285,85.61333333333334,243.3079365079365,52.1631746031746,142.46031746031747,109.10444444444444,51.58730158730159,3.5587301587301585,14.785079365079364,42.31111111111111,384.33968253968254,163.77142857142857,4.320952380952381,10.223174603174604,1.5594920634920637,7.502755905511811,5.456692913385827,72.85551181102362,47.97952755905512,2.9803149606299213,5.551181102362205,0.0,6.337007874015748,1.2834645669291338,11.755905511811024,31.0,0.2874015748031496,68.22165354330708,60.9751968503937,68.39645669291339,36.47716535433071,71.67716535433071,42.23779527559055,105.05905511811024,0.9566929133858268,42.42125984251968,12.55236220472441,33.75196850393701,212.37007874015748,2.070866141732284,22.858267716535437,82.58661417322834,169.5,41.33188976377953,78.37795275590551,107.55866141732282,30.858267716535437,1.9724409448818896,13.69724409448819,24.0748031496063,282.7165354330709,142.85433070866142,5.878740157480315,12.633464566929131,1.6160629921259844
41,Saints,2020,TE,8.869828456104944,35.196845943836145,9.0,7.0,72.05202312138728,71.88894009216591,33.30%,0.75,0.14,TE,10.473092369477913,4.477911646586345,69.73654618473896,45.78313253012048,6.867469879518072,11.65863453815261,0.7871485943775101,3.891566265060241,1.5261044176706828,22.6144578313253,20.0,0.7871485943775101,74.5032128514056,38.18875502008032,73.27469879518073,16.45542168674699,70.5582329317269,24.534939759036146,61.75100401606426,0.7630522088353414,44.21285140562249,5.799598393574297,11.34136546184739,299.1526104417671,1.57429718875502,31.61847389558233,91.12489959839355,277.60642570281124,49.346586345381525,156.40562248995985,124.36626506024096,48.66666666666666,5.578313253012048,25.39036144578313,79.76305220883535,422.0843373493976,112.429718875502,4.124899598393574,12.943775100401606,1.4638955823293172,10.331756756756755,3.827702702702703,70.5027027027027,49.85405405405405,6.793918918918919,12.932432432432432,0.8277027027027027,9.26283783783784,4.3108108108108105,28.72635135135135,20.0,0.0,56.87668918918919,78.05202702702704,74.45270270270271,48.43885135135135,75.58817567567567,23.677027027027027,83.87837837837837,0.8277027027027027,55.48648648648648,6.714527027027027,23.094594594594597,367.4189189189189,5.655405405405405,39.898648648648646,87.04729729729729,321.0472972972973,56.70236486486487,211.57432432432432,137.34324324324325,57.00337837837838,7.966216216216216,18.89695945945946,69.55405405405405,622.4695945945946,241.11486486486487,6.06891891891892,15.125,1.8821959459459456
42,Falcons,2020,TE,1.4682139253279516,142.90533448079046,7.0,6.0,72.88832951945079,55.322429906542055,-4.20%,0.25,-0.029,TE,7.219047619047619,2.723809523809524,65.41396825396826,51.385396825396825,10.063492063492063,19.266666666666666,0.907936507936508,3.285396825396825,1.831746031746032,31.91746031746032,2.0,0.0,80.92793650793651,79.00222222222222,57.67714285714285,30.76857142857143,61.43365079365079,44.1184126984127,236.62222222222223,2.723809523809524,39.36825396825397,4.973333333333333,23.65079365079365,541.6539682539683,1.923809523809524,51.18412698412698,89.19301587301587,485.1015873015873,47.36984126984127,261.5777777777778,91.9726984126984,77.73015873015873,5.447619047619048,8.338095238095239,43.2984126984127,521.3365079365079,231.72380952380956,4.592063492063492,10.036190476190477,1.0266349206349206,7.497049180327869,6.3475409836065575,82.03311475409835,73.30426229508198,9.439344262295082,14.065573770491802,0.0,2.249508196721312,1.5573770491803278,32.97049180327869,2.0,0.0229508196721311,85.67639344262297,77.99704918032786,75.24196721311476,66.39409836065575,75.15409836065574,48.33245901639344,219.47213114754095,1.580327868852459,38.38688524590164,6.377377049180328,29.432786885245903,451.3508196721312,2.721311475409836,59.61311475409836,87.28622950819671,394.34098360655736,43.08688524590164,193.11803278688524,120.35639344262296,73.77049180327869,4.81311475409836,8.26,37.20327868852459,636.2786885245902,263.3016393442623,5.036721311475409,11.69049180327869,1.537573770491803
43,Eagles,2020,TE,7.507568113017155,110.53161778191222,13.0,10.0,76.43850267379679,71.64854563691073,-18.80%,0.25,-0.08,TE,8.557068062827225,4.198952879581152,63.16361256544503,41.17565445026178,3.994764397905759,9.861256544502618,0.3664921465968586,7.267015706806283,2.9659685863874348,20.358638743455497,24.0,0.0,65.10811518324607,77.94869109947643,68.55759162303664,63.39842931937173,67.7869109947644,46.05942408376964,173.6910994764398,1.968586387434555,40.65968586387434,13.052356020942408,48.51570680628272,389.8612565445026,1.801047120418848,38.41099476439791,82.5952879581152,325.0,40.56413612565446,163.83769633507853,81.0109947643979,62.48429319371728,1.8298429319371727,12.360471204188482,48.70680628272251,404.3664921465968,135.7565445026178,3.4683246073298424,10.547120418848168,1.3473298429319371,8.087472527472528,6.276923076923077,71.26241758241758,50.53978021978022,9.525274725274723,19.134065934065934,0.0,5.330989010989012,4.235164835164835,40.33846153846154,24.0,1.2637362637362637,72.99120879120879,46.26725274725274,75.81758241758241,61.76021978021978,75.82791208791208,42.3989010989011,214.25494505494507,1.610989010989011,28.804395604395605,6.933406593406594,33.52527472527473,505.0945054945055,2.18021978021978,70.98461538461538,87.6767032967033,443.4087912087912,40.76175824175824,205.47032967032968,103.4232967032967,100.94945054945056,5.235164835164835,16.20175824175824,82.24395604395605,739.4637362637362,281.1516483516484,4.133406593406593,10.376263736263736,1.630043956043956
44,Panthers,2020,TE,1.4480322906155398,21.386271061467458,5.0,1.0,62.41824644549763,48.2913881748072,-6.70%,0.3125,-0.068,TE,6.122784810126581,1.8132911392405064,67.19588607594937,3.1645569620253164,0.0316455696202531,2.689873417721519,0.0,9.453797468354429,1.8132911392405064,9.449367088607596,5.0,0.8449367088607594,57.37943037974683,31.12879746835443,45.191455696202524,77.18259493670885,42.37310126582279,32.32974683544303,127.0,1.6898734177215189,20.063291139240505,8.20253164556962,22.95253164556962,453.17721518987344,1.6898734177215189,17.670886075949365,87.2395569620253,410.0601265822785,47.66993670886076,230.72784810126583,66.04113924050633,26.39873417721519,0.8765822784810127,19.72373417721519,94.54113924050633,129.15506329113924,71.31645569620254,4.144936708860759,7.463291139240505,0.3197784810126582,7.78181818181818,0.9135254988913526,65.79645232815965,26.350776053215075,3.343680709534368,10.6430155210643,0.0,5.988913525498892,1.5254988913525498,23.802660753880264,5.0,0.0,70.87206208425721,76.20266075388027,61.864523281596455,71.94390243902438,62.2549889135255,28.39733924611973,105.91574279379158,1.5210643015521064,31.674057649667407,14.568514412416851,44.61640798226164,393.450110864745,0.4789356984478936,36.57427937915743,82.14323725055434,335.14855875831483,54.400000000000006,212.06430155210643,82.11862527716187,57.55875831485588,1.5210643015521064,13.491130820399112,59.713968957871394,405.2660753880266,158.30820399113082,4.859866962305987,10.53880266075388,1.0508647450110864
45,Rams,2020,TE,6.342078708375379,90.3680913400936,9.0,7.0,79.91278772378516,66.2075794621027,15.40%,0.625,0.151,TE,7.052985074626866,7.350746268656716,72.80820895522388,41.00597014925373,2.9402985074626864,6.850746268656716,0.5298507462686567,8.421641791044776,3.9402985074626864,24.72388059701493,26.0,0.5,56.548507462686565,54.344776119402994,65.86268656716418,57.55074626865672,67.25223880597014,63.51119402985075,242.26119402985077,0.9701492537313432,41.70149253731344,19.64253731343284,74.11194029850746,379.06716417910445,4.380597014925373,41.30597014925373,77.70149253731343,295.1940298507463,16.69776119402985,63.23880597014925,104.99850746268658,57.35820895522388,2.8507462686567164,19.291044776119403,71.56716417910448,455.0298507462687,237.52985074626864,5.926119402985074,11.044776119402986,1.5501492537313433,6.927659574468084,8.638297872340425,71.53191489361703,47.6063829787234,3.808510638297872,6.808510638297872,0.0,5.272340425531915,1.4042553191489362,24.53191489361702,26.0,0.0,73.38510638297872,77.60212765957448,78.26595744680851,56.98723404255319,77.78297872340426,63.38510638297872,201.17021276595744,1.297872340425532,29.425531914893615,22.77659574468085,62.57446808510638,309.02127659574467,0.4468085106382978,45.02127659574468,72.32340425531915,230.7659574468085,12.497872340425532,36.212765957446805,92.91489361702128,59.93617021276596,2.106382978723404,23.14680851063829,70.48936170212765,482.8936170212766,245.51063829787236,4.951063829787234,10.168085106382978,1.8851063829787236
46,Vikings,2020,TE,1.160443995963673,110.27321381591922,8.0,8.0,67.62519863791147,63.65085130533485,-6.40%,0.4375,-0.006,TE,7.218571428571429,2.2142857142857144,75.27142857142857,49.90357142857143,2.6714285714285717,5.721428571428572,0.6857142857142857,3.25,0.8428571428571429,17.564285714285713,18.0,0.4571428571428571,77.20214285714285,53.17,64.02857142857142,43.36,67.51642857142856,72.095,214.22857142857143,0.0,32.292857142857144,9.324285714285717,27.207142857142856,298.5285714285714,4.514285714285714,26.114285714285717,84.58142857142859,252.74285714285716,18.68142857142857,56.54285714285714,127.01785714285714,34.9,3.1357142857142857,8.337142857142858,25.107142857142858,305.26428571428573,127.0,5.047857142857144,11.496428571428572,1.1886428571428571,6.639130434782608,1.201086956521739,80.53641304347826,74.11684782608695,4.635869565217392,6.706521739130435,0.0543478260869565,3.658152173913044,1.3804347826086956,18.66304347826087,18.0,0.6902173913043478,77.35108695652174,43.94673913043479,66.42934782608695,62.64728260869565,66.45326086956521,58.84619565217392,211.34782608695653,0.0,29.27717391304348,10.466847826086957,36.01086956521739,354.33152173913044,1.3641304347826086,35.244565217391305,84.70489130434783,300.6576086956522,28.7875,100.20652173913044,116.1554347826087,43.98913043478261,2.9130434782608696,11.80108695652174,40.83152173913044,311.55434782608694,145.34782608695653,4.025,8.733695652173912,1.0275543478260871
47,Packers,2020,TE,2.0887991927346112,96.17077582072667,6.0,9.0,60.29861982434128,66.45245901639343,25.90%,0.8125,0.195,TE,8.256930693069307,0.0495049504950495,87.50099009900991,29.016336633663364,0.8465346534653465,2.4405940594059405,0.2475247524752475,1.5247524752475248,0.198019801980198,27.282178217821784,12.0,0.0,82.1381188118812,77.5608910891089,66.33960396039605,50.6039603960396,68.52524752475249,46.63366336633664,165.34653465346534,0.0,40.78712871287129,7.956435643564356,26.752475247524757,356.55445544554453,3.50990099009901,43.26732673267327,86.52475247524752,308.98514851485146,35.27376237623762,131.86138613861385,143.11435643564357,48.56435643564357,9.0,16.349999999999998,59.02970297029703,484.9554455445544,181.13366336633663,4.455940594059405,11.135148514851489,1.5244059405940595,10.167078189300414,3.5473251028806585,65.73251028806584,37.69423868312757,2.707818930041152,7.954732510288066,0.0,6.615637860082305,2.633744855967078,20.50617283950617,12.0,0.8600823045267489,65.26748971193416,34.388477366255145,56.34732510288066,70.3761316872428,55.18189300411522,42.5,160.4897119341564,0.0,44.69547325102881,7.223456790123457,23.045267489711936,416.6625514403292,2.7818930041152266,34.22633744855967,85.28271604938271,361.0164609053498,40.78559670781894,181.8230452674897,106.11728395061728,51.97119341563786,2.707818930041152,15.8,70.83127572016461,400.2098765432099,225.08230452674897,6.274897119341564,11.446090534979424,1.113292181069959
48,Lions,2020,TE,5.237134207870837,320.5290890300135,5.0,7.0,56.921867321867325,70.839754601227,-15.70%,0.3125,-0.191,TE,7.467768595041322,6.289256198347108,69.44049586776859,54.95867768595041,4.628099173553719,9.049586776859504,0.9834710743801652,8.400826446280991,6.190082644628099,35.97520661157025,11.0,0.0,64.50826446280992,50.40247933884298,73.93884297520661,52.62148760330578,74.03140495867768,49.95785123966942,237.63636363636363,3.7355371900826446,48.56198347107438,11.31487603305785,51.02479338842975,500.4793388429752,5.603305785123967,60.65289256198347,83.31404958677686,422.7851239669421,36.287603305785126,191.65289256198344,92.90578512396694,87.00826446280992,5.504132231404959,13.54710743801653,70.29752066115702,652.5289256198347,289.1404958677686,4.810743801652893,10.85123966942149,1.5004958677685951,8.931879194630872,1.9731543624161076,58.94026845637584,26.235906040268453,3.171140939597316,10.808724832214764,0.0,5.272147651006711,1.1543624161073829,13.778523489932883,11.0,0.0,66.25939597315435,75.13221476510067,57.54765100671141,46.559395973154366,60.47348993288591,47.7973154362416,137.95302013422818,0.3523489932885906,28.778523489932887,15.121140939597316,40.828859060402685,283.9530201342282,3.8322147651006713,23.892617449664428,78.84395973154362,225.55704697986576,41.657382550335576,116.61073825503355,82.52483221476511,40.99664429530201,1.3389261744966443,9.576174496644295,27.318791946308725,263.9127516778523,137.248322147651,5.547651006711409,10.852013422818793,1.1330201342281878
