Year,position,Team,snap_counts_defense,weighted_avg_player,weighted_avg_player_id,weighted_avg_player_game_count,weighted_avg_assists,weighted_avg_batted_passes,weighted_avg_catch_rate,weighted_avg_declined_penalties,weighted_avg_forced_fumbles,weighted_avg_franchise_id,weighted_avg_fumble_recoveries,weighted_avg_fumble_recovery_touchdowns,weighted_avg_grades_coverage_defense,weighted_avg_grades_defense,weighted_avg_grades_defense_penalty,weighted_avg_grades_pass_rush_defense,weighted_avg_grades_run_defense,weighted_avg_grades_tackle,weighted_avg_hits,weighted_avg_hurries,weighted_avg_interception_touchdowns,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_missed_tackle_rate,weighted_avg_missed_tackles,weighted_avg_pass_break_ups,weighted_avg_penalties,weighted_avg_qb_rating_against,weighted_avg_receptions,weighted_avg_sacks,weighted_avg_safeties,weighted_avg_snap_counts_box,weighted_avg_snap_counts_corner,weighted_avg_snap_counts_coverage,weighted_avg_snap_counts_dl,weighted_avg_snap_counts_dl_a_gap,weighted_avg_snap_counts_dl_b_gap,weighted_avg_snap_counts_dl_outside_t,weighted_avg_snap_counts_dl_over_t,weighted_avg_snap_counts_fs,weighted_avg_snap_counts_offball,weighted_avg_snap_counts_pass_rush,weighted_avg_snap_counts_run_defense,weighted_avg_snap_counts_slot,weighted_avg_stops,weighted_avg_tackles,weighted_avg_tackles_for_loss,weighted_avg_targets,weighted_avg_total_pressures,weighted_avg_touchdowns,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_per_reception,Previous_player,Previous_player_id,Previous_player_game_count,Previous_assists,Previous_batted_passes,Previous_catch_rate,Previous_declined_penalties,Previous_forced_fumbles,Previous_franchise_id,Previous_fumble_recoveries,Previous_fumble_recovery_touchdowns,Previous_grades_coverage_defense,Previous_grades_defense,Previous_grades_defense_penalty,Previous_grades_pass_rush_defense,Previous_grades_run_defense,Previous_grades_tackle,Previous_hits,Previous_hurries,Previous_interception_touchdowns,Previous_interceptions,Previous_longest,Previous_missed_tackle_rate,Previous_missed_tackles,Previous_pass_break_ups,Previous_penalties,Previous_qb_rating_against,Previous_receptions,Previous_sacks,Previous_safeties,Previous_snap_counts_box,Previous_snap_counts_corner,Previous_snap_counts_coverage,Previous_snap_counts_dl,Previous_snap_counts_dl_a_gap,Previous_snap_counts_dl_b_gap,Previous_snap_counts_dl_outside_t,Previous_snap_counts_dl_over_t,Previous_snap_counts_fs,Previous_snap_counts_offball,Previous_snap_counts_pass_rush,Previous_snap_counts_run_defense,Previous_snap_counts_slot,Previous_stops,Previous_tackles,Previous_tackles_for_loss,Previous_targets,Previous_total_pressures,Previous_touchdowns,Previous_yards,Previous_yards_after_catch,Previous_yards_per_reception
2019,CB,Cardinals,2331,0.0,29766.341484341483,12.734877734877735,6.161733161733162,1.0660660660660661,66.52990132990134,1.166881166881167,0.2985842985842986,1.0,0.0,0.0,57.46108966108966,57.25250965250965,71.07576147576148,73.77391677391677,52.56653796653797,54.35448305448305,0.0,0.5834405834405835,0.0,1.0712140712140712,33.857571857571855,14.243243243243244,8.502359502359502,5.211926211926212,5.616902616902617,106.55688545688545,48.586014586014585,0.2985842985842986,0.0,48.13856713856714,569.8369798369798,503.994422994423,3.9154869154869156,0.0,0.0,3.9154869154869156,0.0,2.014157014157014,788.058344058344,7.967824967824968,280.011583011583,167.7232947232947,12.087945087945087,49.09051909051909,1.2466752466752467,71.97468897468897,0.882024882024882,5.934791934791935,524.1364221364221,155.1917631917632,12.057486057486058,0.0,8657.728492501974,13.085635359116022,6.614048934490923,0.0,67.84041041831097,0.43685872138910814,0.3705603788476717,1.0,1.1779794790844516,0.3705603788476717,69.4017363851618,70.50481452249409,63.675414364640886,61.75224940805052,69.49889502762431,65.94250197316495,0.0,4.292817679558011,0.0,0.989344909234412,47.24191002367798,12.337845303867402,7.7336227308603,2.3014996053670087,2.908445146014207,95.62150749802683,36.387924230465664,1.5485398579321232,0.0,76.89857932123125,484.12509865824785,459.60615627466456,50.71665351223362,0.0,0.0,50.71665351223362,0.0,10.472770323599052,820.869771112865,25.871349644830307,386.1089187056038,248.53196527229676,22.840568271507497,53.71310181531176,3.567876874506709,51.333070244672456,5.8413575374901345,2.5718232044198897,399.99171270718233,208.12352012628256,11.390331491712706
2019,S,Cardinals,2025,0.0,24625.156543209876,13.696296296296296,20.459753086419752,0.0,82.29343209876544,0.29975308641975307,0.5530864197530864,1.0,0.8528395061728395,0.0,64.7643950617284,66.4283950617284,56.150123456790126,63.998172839506175,67.5284938271605,74.77822222222224,1.5303703703703704,4.977777777777778,0.0,0.29975308641975307,33.427654320987656,9.747012345679012,9.151111111111112,3.9180246913580246,1.4014814814814816,108.7088888888889,27.06716049382716,0.5530864197530864,0.0,249.6716049382716,16.544691358024693,487.7496296296296,22.365925925925925,0.0,0.0,22.365925925925925,0.0,431.24493827160495,811.3165432098765,35.57037037037037,310.3624691358025,113.83160493827161,29.81135802469136,81.93530864197531,3.3185185185185184,34.35012345679012,7.061234567901234,1.405925925925926,284.0953086419753,136.70024691358026,10.374320987654322,0.0,6519.516693679092,14.847974068071313,11.39546191247974,0.0,66.72405186385738,0.0,1.6025931928687196,1.0,0.6194489465153971,0.0,76.3140032414911,71.50106969205834,43.31196110210697,72.29445705024311,60.30265802269043,63.236661264181514,2.0077795786061587,3.711183144246353,0.0,2.1698541329011345,29.973743922204214,14.192609400324148,12.66191247974068,4.793517017828201,3.295299837925446,78.860226904376,26.910534846029172,1.7034035656401945,0.0,315.95948136142624,14.639546191247973,546.3034035656402,86.16304700162074,0.0,0.0,86.16304700162074,0.0,425.3931928687196,907.1306320907618,30.20453808752026,416.78573743922203,151.11799027552675,21.701782820097243,72.07876823338736,1.339708265802269,40.22301458670989,7.422366288492706,1.979578606158833,265.9205834683955,142.56693679092382,10.741004862236629
2019,CB,Falcons,3499,0.0,25273.573020863103,13.867962274935696,6.462417833666762,0.0,70.16844812803659,0.7905115747356387,0.26493283795370104,2.0,0.0,0.0,56.848785367247785,57.705658759645615,80.41889111174622,42.82232066304658,58.97699342669334,53.2233495284367,0.26493283795370104,0.9188339525578737,0.0,1.284081166047442,42.032009145470134,15.510603029436982,7.845670191483281,4.504429837096313,3.691054587024864,102.7943412403544,35.64275507287797,0.0,0.0,60.07459274078308,349.7842240640183,441.8545298656759,6.409259788511003,0.0,0.0,6.409259788511003,0.0,108.26921977707917,685.3623892540726,6.270077164904258,243.64704201200342,167.07687910831666,7.387253501000286,39.67790797370677,0.6078879679908545,51.591883395255785,1.1837667905115747,2.680480137182052,467.63989711346096,210.75078593883967,13.281080308659616,0.0,11967.048975672215,15.182458386683738,6.1744558258642765,0.0,66.09404609475033,2.0278489116517284,0.0,2.0,0.5332906530089628,0.0,61.68889244558258,63.320454545454545,56.249487836107555,75.0305057618438,67.47733674775928,66.14734314980794,0.5332906530089628,1.2855313700384123,0.0,0.8770806658130602,46.83770806658131,11.213540332906533,7.657170294494239,8.92381562099872,7.3255441741357235,109.47183098591549,49.67637644046095,1.1395646606914211,0.0,69.25544174135723,569.3729193341869,573.6667733674776,12.007042253521126,0.0,0.0,12.007042253521126,0.0,4.598591549295775,883.7266325224072,11.382202304737516,310.68469910371317,239.5864276568502,13.574903969270167,49.78297055057619,0.2666453265044814,74.83834827144686,2.958386683738796,4.805377720870679,641.9830345710627,228.84635083226632,12.883258642765686
2019,S,Falcons,1578,0.0,12175.588719898606,12.697718631178708,12.909378960709759,0.0,66.31324461343473,0.0,0.17870722433460076,2.0,0.0,0.0,52.791381495564,54.943029150823826,47.83802281368821,63.24847908745247,61.6446134347275,64.36742712294043,0.10519645120405577,1.561470215462611,0.0,1.2040557667934093,47.364385297845374,10.646070975918885,7.190747782002535,3.678707224334601,1.544359949302915,91.08174904942966,21.068441064638783,0.0,0.0,212.33967046894804,18.284537389100127,386.1337135614702,17.286438529784537,0.0,0.0,17.286438529784537,0.0,310.49366286438527,630.9214195183777,6.190114068441065,255.88403041825094,89.55133079847909,15.274397972116603,44.67363751584284,3.7249683143219263,31.859315589353614,1.6666666666666667,1.984790874524715,199.79024081115335,115.16223067173638,9.877313054499366,0.0,10818.51663585952,13.115988909426987,11.351201478743068,0.4579482439926063,61.29773567467652,0.9158964879852126,0.4579482439926063,2.0,0.0,0.0,74.09450092421442,72.08830868761552,49.861229205175604,65.32523105360443,65.81598890942698,57.111367837338264,0.0,0.6561922365988909,0.0,3.300369685767098,23.555452865064694,14.71058225508318,10.548983364140481,2.337338262476895,1.5753234750462106,81.10748613678373,13.493530499075785,0.0,0.0,152.84981515711644,10.163123844731977,406.84473197781887,14.114140480591498,0.0,0.0,14.114140480591498,0.0,416.04990757855825,634.5512939001849,3.1760628465804066,238.6446395563771,55.2902033271719,10.61090573012939,45.538354898336415,1.0623844731977818,21.537892791127543,0.6561922365988909,1.7513863216266174,125.8271719038817,63.83964879852126,9.47398336414048
2019,CB,Ravens,3320,0.0,11382.910843373495,14.665361445783132,4.557831325301205,0.0,58.02987951807229,1.513855421686747,0.577710843373494,3.0,1.1632530120481928,0.577710843373494,73.03412650602411,71.21602409638554,57.58373493975903,57.95816265060241,62.648704819277114,58.54048192771084,1.8659638554216869,3.0849397590361445,0.8900602409638554,2.4710843373493976,51.13734939759036,12.279518072289157,7.306024096385542,6.593072289156627,5.419578313253012,78.51942771084337,40.57861445783133,0.5716867469879519,0.0,64.45572289156627,456.5867469879518,511.24939759036147,12.097289156626506,0.0,0.0,12.097289156626506,0.0,24.432831325301205,789.0713855421686,21.09819277108434,268.8210843373494,243.52801204819278,14.250602409638555,44.941265060240966,2.5469879518072287,69.28584337349398,5.522590361445783,3.21355421686747,438.47439759036143,175.7909638554217,10.876084337349397,0.0,9129.543064683501,14.165686613628502,3.8595641646489103,0.0,59.04154271878243,0.5140089934278796,0.24835696990660672,3.0,0.41646489104116224,0.41646489104116224,69.9210999654099,68.7192320996195,47.70134901418194,48.86606710480802,67.37526807333103,61.05831892078866,0.3030093393289519,1.9529574541681078,0.0,1.7329643721895538,48.230370114147355,13.45278450363196,6.682116914562435,6.912832929782082,4.516776202006226,81.99578000691801,37.9896229678312,0.41646489104116224,0.0,56.39501902455898,441.86302317537184,463.69180214458663,9.528882739536492,0.0,0.0,9.528882739536492,0.0,1.3497059840885506,690.1864406779661,15.513663092355586,220.50985818056037,190.00864752680732,10.85645105499827,38.224489795918366,1.883777239709443,65.26046350743687,2.672431684538222,2.0401245243860258,475.6219301279834,196.6478727084054,12.439190591490833
2019,S,Ravens,2126,0.0,8635.02351834431,13.37958607714017,10.156161806208843,1.0512699905926624,58.44360301034808,0.0,1.1199435559736595,3.0,0.42003762935089367,0.0009407337723424271,75.97380056444025,69.91853245531514,58.1513640639699,62.120225776105364,55.87836312323612,58.49797742238946,2.5442144873000943,6.54280338664158,0.0,1.1886171213546566,37.469426152398874,14.144496707431797,7.3146754468485415,1.7535277516462842,2.222483537158984,66.6568673565381,13.286453433678268,1.1886171213546566,0.0,262.846190028222,21.447318908748823,394.673095014111,73.5653809971778,0.0,0.0,73.5653809971778,0.0,258.24129821260584,611.928504233302,65.77798682972718,225.0428033866416,69.39275634995296,12.679680150517404,35.2859830667921,1.6175917215428033,20.882878645343368,10.27563499529633,0.4825964252116651,140.96425211665098,59.74976481655691,14.280385700846661,0.0,6515.1790860436395,15.010292301358584,7.70646356525319,0.5331412103746398,64.97558666117745,0.41786743515850144,0.3548785508439687,3.0,0.3548785508439687,0.0,73.08196788801976,72.65936599423631,70.66875257307534,63.790325236722936,69.40436393577605,69.96768217373405,2.1939069575957184,2.2885961300946893,0.0,0.5751337999176616,30.84643886372993,11.344833264717991,6.776039522437217,3.0098806093042403,2.3075339645944832,88.47990942774805,22.298065047344586,0.8880197612186085,0.0,218.89584191025114,19.473445862494852,499.54302181967887,48.72540139975298,0.0,0.0,48.72540139975298,0.0,391.4240428159737,740.4812680115274,31.11939069575957,258.5442568958419,110.24372169617126,20.106216550020584,49.75174969123096,2.192260189378345,33.74557431041581,5.370522848909016,1.4948538493207082,229.88637299300123,91.8233841086867,9.509098394400988
2019,CB,Bills,2740,0.0,23201.8200729927,14.172992700729926,5.895985401459854,0.0,63.637408759124085,0.12226277372262774,0.8748175182481752,4.0,0.0,0.0,70.37145985401459,70.09372262773722,80.23288321167884,64.26167883211679,61.341167883211675,46.33693430656935,0.0,1.631021897810219,0.0,2.6554744525547447,41.746715328467154,16.038503649635036,10.57080291970803,5.540875912408759,3.2635036496350365,75.85872262773722,43.6021897810219,0.65,0.0,47.785036496350365,516.4,448.30109489051097,9.714598540145985,0.0,0.0,9.714598540145985,0.0,5.546350364963503,686.6912408759124,8.822627737226277,239.28211678832116,116.49051094890511,16.64744525547445,48.845985401459856,3.027737226277372,69.82080291970803,2.281021897810219,1.6131386861313868,464.25912408759126,190.77226277372262,10.58558394160584,0.0,18882.100750691425,12.150138285262742,6.475701303832477,0.0,62.59830106677203,1.5187672856578427,0.27854602923745553,4.0,0.0,0.0,66.17811141841169,65.8340576847096,70.07526669300671,58.858395890952195,61.124654286843146,55.29170288423548,0.34294745160015805,0.8372184907151323,0.0,0.933227973133149,31.84512050572896,16.6180561043066,7.694587119715528,2.8301066772026866,4.615566969577242,87.92856578427498,23.674041880679574,0.5171868826550771,0.0,49.47649150533386,399.57368629000393,341.78150928486764,7.659028052153299,0.0,0.0,7.659028052153299,0.0,12.6175424733307,583.5543263532201,7.132358751481628,242.2994863690241,121.34255235084947,10.799288818648755,34.235084946661395,1.061240616357171,37.47886210983801,1.6973528249703675,1.7909917028842355,242.19557487159224,93.7463453180561,10.043026471750297
2019,S,Bills,2107,0.0,9166.163265306122,15.161366872330328,18.490745135263406,0.0,70.73023255813952,0.0,2.3108685334598955,4.0,1.8509729473184622,0.0,74.63388704318938,76.15823445657334,82.32406264831513,61.09259610821073,74.39140958709064,76.24295206454674,0.45989558614143333,3.6981490270526813,0.0,1.387280493592786,44.711912672045564,8.67906976744186,8.316089226388229,0.5111532985287138,0.5149501661129569,96.48191741813004,17.004746084480303,0.4636924537256763,0.0,290.39582344565736,11.208353108685335,552.0522069292833,43.9406739439962,0.0,0.0,43.9406739439962,0.0,456.73042240151875,861.594684385382,21.66065495965828,331.8224964404366,102.33649738965353,21.039392501186523,63.38633127669672,1.8509729473184622,24.587090650213575,4.621737066919791,1.9022306597057428,202.2373042240152,71.89131466540104,11.69454200284765,0.0,8173.9296277409485,15.053034166241714,10.02957674655788,0.5150433452320244,67.1757266700663,0.0,0.5150433452320244,4.0,0.9648138704742478,0.0,78.54992350841407,75.25823559408465,86.63284038755737,58.557266700662936,63.28255991840897,61.8715451300357,0.5150433452320244,1.0300866904640489,0.0,2.9597144314125448,26.02957674655788,14.5302396736359,12.738398776134625,1.3768485466598674,0.44977052524222333,86.74156042835287,18.80877103518613,1.0377358490566038,0.0,296.7746047934727,12.992350841407445,503.23712391636917,37.697093319734826,0.0,0.0,37.697093319734826,0.0,477.3931667516573,880.7960224375319,23.87098419173891,391.3850076491586,92.67108618052015,20.406935237123918,61.571647118816934,3.482406935237124,27.481896991330952,2.5828658847526773,3.728709841917389,207.3197348291688,81.22386537480877,10.802141764405915
2019,CB,Panthers,2945,0.0,20082.40441426146,13.048217317487266,5.354499151103566,0.0,62.58186757215619,0.6926994906621392,0.0,5.0,0.24651952461799662,0.0,62.01191850594227,59.74988115449915,80.17935483870968,51.558811544991514,45.928387096774195,51.618132427843804,0.14906621392190153,1.337181663837012,0.0,2.425466893039049,51.25840407470289,15.790424448217319,9.46383701188455,5.247877758913413,4.059762308998303,85.07056027164685,38.897113752122245,0.49541595925297116,0.0,62.893039049235995,558.9446519524618,484.45874363327675,8.6169779286927,0.0,0.0,8.6169779286927,0.0,16.787436332767403,771.6258064516129,5.713412563667233,290.07062818336163,132.40543293718167,13.82886247877759,46.592529711375214,1.2913412563667233,64.1181663837012,1.9816638370118846,2.420713073005093,532.3758913412564,171.3528013582343,13.41351443123939,0.0,22777.91634391944,15.804802478698683,5.250968241673122,0.0,65.1017041053447,1.9512006196746707,0.7316034082106894,5.0,0.243996901626646,0.0,64.15518977536793,64.32385747482572,64.57672347017815,80.5873741285825,59.65414407436096,56.52474825716499,0.243996901626646,1.8102246320681643,0.0,2.015491866769946,63.09643687064291,13.156235476374905,9.689000774593339,8.3431448489543,5.327265685515105,93.81390395042602,52.62625871417506,1.2195972114639815,0.0,59.81835786212238,589.3907823392719,538.2811773818745,11.428350116189002,0.0,0.0,11.428350116189002,0.0,17.106119287374128,836.7242447714949,11.144461657629744,298.7269558481797,169.59024012393493,20.640201394268008,57.43725793958172,2.015491866769946,82.33965917893106,3.2738187451587915,3.642525174283501,658.70100697134,222.37761425251742,12.655693261037955
2019,S,Panthers,2212,0.0,8270.906871609403,15.930379746835444,14.88245931283906,0.0,63.97676311030742,0.0,0.4945750452079566,5.0,0.9891500904159132,0.0,63.50135623869801,61.614195298372515,47.74466546112116,72.69086799276673,47.14584086799277,61.63128390596745,0.9936708860759493,2.9719710669077757,0.0,1.4972875226039783,35.26853526220615,12.736618444846293,12.423146473779385,5.966546112115732,3.484629294755877,111.32757685352621,26.248643761301988,1.9783001808318263,0.0,288.25949367088606,8.922242314647377,641.0641952983725,63.47558770343581,0.0,0.0,63.47558770343581,0.0,620.5461121157324,1028.6799276672693,25.241410488245933,425.8499095840868,110.45117540687161,20.79475587703436,78.39783001808318,1.9828209764918625,36.17631103074141,5.943942133815551,4.460216998191682,345.77848101265823,130.15913200723327,14.066998191681735,0.0,8047.714501510574,13.586102719033233,9.236656596173212,0.0,76.20010070493456,0.37059415911379656,0.0,5.0,0.0,0.0,54.474018126888225,57.81440080563948,48.02230614300101,63.56626384692849,64.11339375629406,70.0425478348439,0.9446122860020141,4.316213494461229,0.0,1.837361530715005,56.809164149043305,10.225679758308157,6.580060422960725,2.498992950654582,1.5840886203423967,115.51842900302114,18.774924471299094,0.37059415911379656,0.0,197.83887210473313,11.67925478348439,441.9043303121853,61.056394763343405,0.0,0.0,61.056394763343405,0.0,380.52114803625375,672.4229607250755,21.607754279959718,269.96727089627393,82.28398791540785,15.438066465256798,49.25226586102719,3.0730110775427995,25.08106747230614,5.6314199395770395,3.2744209466263845,296.8363544813696,105.36304128902316,14.700654582074522
