player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Nelson Agholor,9453,WR,PHI,15,11.1,6,58.1,100.0,2,2,1,16.3,7,15,24,1,33.0,35.3,52.6,65.9,52.4,0.4,2,3,40,0.2,1,565,3,36,94.0,531,22.1,125,65.6,62,2,77.5,438,365,109,3.0,10.1,0.69
Zach Miller,5104,TE,CHI,10,6.8,7,75.8,85.7,6,7,0,2.1,1,28,6,0,85.9,79.1,73.0,69.5,72.7,49.4,168,1,34,6.5,22,340,1,47,89.4,304,43.8,149,112.7,62,4,5.3,18,486,222,4.7,10.3,1.6
Theo Riddick,7980,HB,DET,10,0.6,14,85.5,50.0,1,2,0,7.0,4,20,11,0,67.4,89.2,72.0,77.2,80.1,1.3,4,0,23,15.0,48,320,0,53,79.4,254,6.6,21,118.5,62,5,5.0,16,371,380,7.2,7.0,1.46
T.J. Yeldon,9469,HB,JAX,15,-0.9,13,83.3,100.0,1,1,0,3.8,2,16,15,0,79.6,60.5,66.1,63.7,69.4,4.4,19,1,17,23.3,100,430,0,50,70.9,305,0.7,3,86.9,60,1,4.2,18,312,371,7.4,6.2,1.02
Taylor Gabriel,9002,WR,ATL,16,11.6,8,73.3,50.0,2,4,0,4.3,2,28,2,0,76.0,36.3,85.9,62.4,85.9,0.0,0,1,76,0.3,1,321,1,44,93.5,300,20.2,65,141.7,60,6,79.8,256,750,342,7.8,17.0,2.5
Ty Montgomery,9527,HB,GB,17,0.7,9,91.5,,0,0,0,3.6,2,23,12,1,81.4,59.1,76.0,75.0,70.7,0.0,0,1,34,15.0,57,379,0,54,81.0,307,18.5,70,89.6,59,0,8.4,32,425,396,7.3,7.9,1.38
Vernon Davis,2951,TE,WAS,16,9.8,13,74.6,,0,0,0,4.3,2,22,32,0,69.3,78.8,76.0,64.0,82.5,69.5,253,2,44,16.2,59,364,6,44,78.0,284,16.8,61,102.6,59,2,11.8,43,583,228,5.2,13.3,2.05
Quinton Patton,7910,WR,SF,14,9.3,5,62.7,100.0,3,3,0,9.8,4,21,28,1,55.9,29.7,62.2,61.6,58.7,0.2,1,1,45,0.2,1,417,1,37,95.7,399,25.9,108,76.1,59,0,73.9,308,408,199,5.4,11.0,1.02
Chris Thompson,7936,HB,WAS,16,1.8,9,83.1,33.3,1,3,0,5.8,3,18,32,1,70.9,50.0,63.2,68.0,57.7,0.0,0,0,38,20.6,84,408,0,49,75.7,309,2.9,12,102.6,59,2,8.1,33,349,252,5.1,7.1,1.13
Trey Burton,9185,TE,PHI,15,7.9,3,63.8,,0,0,1,9.8,4,20,24,0,48.7,77.8,65.7,61.0,66.0,23.5,56,1,32,2.1,5,238,2,37,93.7,223,60.5,144,77.3,58,1,13.0,31,327,138,3.7,8.8,1.47
Jermaine Gresham,5546,TE,ARZ,16,8.1,7,63.8,50.0,1,2,0,11.9,5,19,1,1,47.5,28.9,63.8,49.3,63.4,84.0,405,1,34,24.9,120,482,10,37,69.3,334,13.7,66,87.6,58,2,1.2,6,391,144,3.9,10.6,1.17
Malcolm Mitchell,10746,WR,NE,16,10.3,6,68.4,50.0,2,4,1,11.4,5,27,19,0,57.8,78.0,65.8,66.8,64.5,0.0,0,1,56,0.2,1,408,3,39,93.1,380,14.2,58,110.0,57,4,85.8,350,476,178,4.6,12.2,1.25
Phillip Dorsett,9462,WR,IND,15,13.5,2,58.9,80.0,4,5,0,10.8,4,20,14,1,51.7,28.9,56.5,70.2,55.1,0.7,4,3,64,0.2,1,567,0,33,92.6,525,28.4,161,80.1,56,2,70.9,402,528,151,4.6,16.0,1.01
Todd Gurley II,9443,HB,LA,16,0.7,13,78.2,100.0,2,2,1,6.5,3,15,26,0,68.9,76.9,57.3,71.8,63.2,0.0,0,1,33,16.1,69,428,2,43,77.8,333,1.9,8,83.9,55,0,6.1,26,327,352,8.2,7.6,0.98
Devin Funchess,9474,WR,CAR,15,14.1,3,42.6,33.3,1,3,3,20.7,6,20,5,0,29.1,75.3,64.4,66.3,65.8,0.7,2,1,48,0.3,1,291,7,23,91.8,267,25.8,75,83.2,54,4,73.5,214,371,108,4.7,16.1,1.39
LeSean McCoy,4976,HB,BUF,15,-0.6,18,92.6,100.0,2,2,0,2.0,1,18,4,0,87.2,77.0,78.6,50.8,86.8,1.4,5,0,41,25.3,92,363,1,50,70.0,254,3.3,12,100.3,54,1,3.6,13,356,403,8.1,7.1,1.4
Sammie Coates,9520,WR,PIT,16,21.6,3,42.6,75.0,3,4,0,30.3,10,16,25,0,26.4,79.9,58.1,,58.1,0.4,1,3,72,0.0,0,241,1,23,95.0,229,12.4,30,63.0,54,2,87.1,210,469,122,5.3,20.4,2.05
Donte Moncrief,8725,WR,IND,9,11.0,3,55.6,66.7,2,3,0,6.3,2,22,14,0,68.2,76.9,73.4,,71.2,0.3,1,2,39,0.0,0,309,0,30,95.5,295,23.6,73,96.2,54,7,75.7,234,307,75,2.5,10.2,1.04
Melvin Gordon III,9448,HB,SD,13,0.5,11,77.4,0.0,0,1,0,2.4,1,21,27,0,83.6,75.3,68.9,68.8,70.9,0.0,0,0,35,14.8,57,386,0,41,80.3,310,2.1,8,112.1,53,2,6.5,25,419,420,10.2,10.2,1.35
Albert Wilson,8943,WR,KC,17,7.2,3,62.3,66.7,2,3,0,10.8,4,11,16,0,51.6,77.8,53.2,,53.5,0.6,2,0,42,0.0,0,355,3,33,94.9,337,78.6,279,95.0,53,3,20.3,72,282,167,5.1,8.5,0.84
Mark Ingram II,6180,HB,NO,16,0.7,5,88.5,100.0,2,2,0,2.1,1,18,20,0,85.0,70.8,71.2,69.2,79.6,0.0,0,0,22,15.3,45,294,3,46,81.3,239,5.4,16,117.9,52,4,5.1,15,319,329,7.2,6.9,1.33
Clive Walford,9501,TE,OAK,16,8.8,1,68.6,0.0,0,2,1,12.5,5,21,23,0,46.1,77.4,58.2,82.8,56.9,45.1,193,0,31,10.5,45,428,7,35,83.6,358,39.3,168,109.5,51,3,11.2,48,375,136,3.9,10.7,1.05
Jerick McKinnon,8731,HB,MIN,15,-0.1,12,84.3,50.0,1,2,0,4.4,2,16,18,0,76.3,90.5,59.3,78.5,67.6,0.3,1,0,41,15.6,50,321,1,43,79.1,254,1.6,5,100.6,51,2,8.7,28,255,277,6.4,5.9,1.0
Travaris Cadet,7457,HB,NO,15,3.4,7,80.0,100.0,2,2,0,9.1,4,18,20,0,59.9,84.1,65.4,81.3,68.1,0.4,1,1,25,6.3,15,239,2,40,89.1,213,16.7,40,108.4,50,4,31.0,74,281,206,5.2,7.0,1.32
Sammy Watkins,8639,WR,BUF,8,14.6,2,56.0,0.0,0,1,0,9.7,3,20,4,0,56.1,76.1,73.7,,73.0,0.4,1,1,62,0.0,0,235,1,28,94.5,222,19.6,46,89.6,50,2,80.0,188,430,48,1.7,15.4,1.94
Andrew Hawkins,6125,WR,CLV,16,8.0,6,66.0,100.0,2,2,0,5.7,2,20,8,0,69.8,77.5,58.1,62.3,57.0,0.0,0,0,33,0.2,1,476,1,33,93.9,447,88.4,421,104.1,50,3,10.7,51,324,137,4.2,9.8,0.72
Dwayne Allen,7066,TE,IND,14,9.0,0,72.9,57.1,4,7,1,5.4,2,25,14,1,72.0,29.1,64.6,38.6,66.0,47.7,180,1,23,15.9,60,377,4,35,78.2,295,43.5,164,129.0,48,6,6.4,24,406,122,3.5,11.6,1.38
Giovani Bernard,7818,HB,CIN,10,1.8,7,81.3,100.0,2,2,0,4.9,2,16,7,1,76.3,69.2,66.4,80.1,70.1,0.7,2,0,32,21.7,64,295,1,39,73.9,218,5.4,16,102.8,48,1,5.8,17,336,260,6.7,8.6,1.54
Hunter Henry,10669,TE,SD,15,10.0,3,76.6,66.7,2,3,0,5.3,2,30,27,1,71.6,27.0,83.0,79.0,85.7,42.7,125,0,59,13.0,38,293,4,36,82.3,241,40.3,118,147.9,47,8,16.0,47,478,197,5.5,13.3,1.98
Isaiah Crowell,9295,HB,CLV,16,-0.3,12,85.1,,0,0,0,11.1,5,14,8,0,52.0,69.2,67.5,58.4,72.2,0.3,1,0,44,31.7,104,328,0,40,64.6,212,3.0,10,94.9,47,0,2.7,9,319,340,8.5,8.0,1.5
Garrett Celek,7274,TE,SF,16,9.4,1,61.7,40.0,2,5,0,17.1,6,19,28,2,30.1,20.1,58.3,55.5,55.6,74.6,238,1,31,11.0,35,319,3,29,87.8,280,22.6,72,96.9,47,3,1.6,5,350,115,4.0,12.1,1.25
Julius Thomas,6281,TE,JAX,9,8.0,0,63.8,100.0,1,1,1,6.3,2,15,15,0,69.0,76.8,61.8,45.1,63.2,54.9,186,0,24,6.2,21,339,2,30,87.3,296,32.2,109,108.6,47,4,13.0,44,281,103,3.4,9.4,0.95
Spencer Ware,7975,HB,KC,15,2.7,14,76.1,100.0,1,1,0,2.8,1,17,16,1,80.4,47.4,72.3,55.8,88.5,2.2,7,1,46,11.1,36,324,1,35,85.2,276,4.0,13,111.5,46,2,3.7,12,448,393,11.2,12.8,1.62
Kamar Aiken,6671,WR,BLT,16,12.2,2,63.0,50.0,1,2,0,6.5,2,18,3,0,68.1,76.6,60.5,73.9,57.8,0.5,2,0,29,0.7,3,425,1,29,92.9,395,71.5,304,91.6,46,1,28.0,119,328,99,3.4,11.3,0.83
Jordan Howard,10784,HB,CHI,15,0.5,12,63.0,,0,0,0,21.6,8,11,6,1,28.8,74.1,73.8,81.9,41.0,0.5,2,1,34,15.5,59,381,2,29,79.5,303,2.6,10,79.8,46,1,3.7,14,298,323,11.1,10.3,0.98
Torrey Smith,6210,WR,SF,12,14.2,2,44.4,0.0,0,1,1,23.1,6,14,28,0,27.8,75.2,53.9,,52.2,0.0,0,3,53,0.0,0,380,1,20,96.1,365,17.6,67,58.3,45,3,82.4,313,267,62,3.1,13.4,0.73
Corey Brown,8986,WR,CAR,16,10.5,1,60.0,60.0,3,5,1,3.6,1,16,5,1,75.5,76.2,57.5,,57.4,0.0,0,1,27,0.0,0,376,1,27,93.9,353,80.3,302,75.8,45,1,18.6,70,276,122,4.5,10.2,0.78
Richard Rodgers,8733,TE,GB,19,9.0,2,68.9,50.0,1,2,0,13.9,5,14,12,0,42.8,85.4,57.2,72.0,55.2,38.8,166,1,34,12.1,52,428,1,31,82.7,354,48.1,206,100.7,45,3,7.7,33,305,107,3.5,9.8,0.86
Tevin Coleman,9506,HB,ATL,16,2.8,1,84.4,33.3,1,3,0,7.3,3,21,2,0,66.5,76.8,74.6,63.1,85.9,0.4,1,0,49,19.0,50,263,0,38,76.4,201,4.6,12,148.5,45,5,11.8,31,484,424,11.2,12.7,2.41
Eddie Royal,4356,WR,CHI,9,6.9,4,75.0,66.7,4,6,1,2.9,1,16,6,1,79.9,51.7,65.1,,64.2,0.0,0,0,64,0.0,0,240,1,33,95.0,228,72.1,173,114.7,44,2,27.5,66,369,194,5.9,11.2,1.62
Frank Gore,2282,HB,IND,16,-0.2,8,86.4,0.0,0,1,0,2.6,1,14,14,0,82.2,75.1,59.6,58.9,65.4,0.0,0,0,49,20.6,74,360,0,38,73.1,263,3.1,11,123.2,44,4,10.6,38,277,299,7.9,7.3,1.05
Lamar Miller,7097,HB,HST,16,0.9,8,81.4,,0,0,0,0.0,0,10,13,0,89.7,79.4,61.0,75.3,66.6,0.3,1,0,16,21.0,78,371,0,35,76.3,283,2.7,10,94.1,43,1,3.8,14,203,176,5.0,5.8,0.72
Vance McDonald,7836,TE,SF,11,10.3,3,55.8,,0,0,0,11.1,3,13,28,0,51.6,75.3,68.7,68.8,70.0,77.0,207,1,75,8.2,22,269,1,24,87.0,234,19.0,51,107.8,43,4,1.5,4,391,209,8.7,16.3,1.67
Rashad Jennings,5174,HB,NYG,14,-2.2,6,85.7,,0,0,0,5.3,2,8,21,1,71.6,79.8,55.4,87.4,55.3,0.0,0,0,24,21.6,57,264,0,36,75.0,198,0.4,1,94.9,42,1,2.7,7,205,276,7.7,5.7,1.04
Danny Amendola,4717,WR,NE,15,9.0,1,78.6,60.0,3,5,0,2.9,1,20,19,1,79.6,52.8,68.7,,68.0,0.3,1,1,32,0.0,0,286,1,33,92.7,265,90.2,258,129.4,42,5,9.1,26,333,97,2.9,10.1,1.26
Kyle Juszczyk,7912,FB,BLT,16,1.3,5,88.1,100.0,2,2,0,2.6,1,12,3,0,82.8,79.2,75.6,91.0,71.1,2.8,10,0,40,26.8,95,354,0,37,68.4,242,9.0,32,93.1,42,0,8.2,29,266,224,6.1,7.2,1.1
Jalen Richard,11395,HB,OAK,17,2.7,7,75.6,,0,0,0,8.8,3,8,23,0,58.7,91.0,79.6,83.6,82.4,0.0,0,0,29,7.1,11,154,0,31,87.7,135,9.1,14,101.9,41,2,24.7,38,202,163,5.3,6.5,1.5
Paul Richardson Jr.,8680,WR,SEA,17,14.8,1,68.3,100.0,1,1,0,6.7,2,22,29,0,66.0,78.3,76.2,,76.1,0.4,1,1,40,0.0,0,274,1,28,95.6,262,15.7,43,107.7,41,2,83.9,230,419,119,4.3,15.0,1.6
Kendall Wright,7026,WR,TEN,11,11.0,2,70.7,100.0,1,1,1,6.5,2,18,31,0,76.7,77.5,72.1,65.4,71.5,0.0,0,2,48,0.4,1,241,1,29,93.8,226,88.4,213,107.4,41,3,11.2,27,416,122,4.2,14.3,1.84
Latavius Murray,7962,HB,OAK,15,-0.4,8,82.9,,0,0,0,2.9,1,11,23,0,80.4,69.8,66.7,85.8,64.7,0.6,2,1,39,23.5,76,324,0,34,71.0,230,1.2,4,84.6,41,0,8.0,26,276,293,8.6,8.1,1.2
Kenneth Dixon,10768,HB,BLT,12,-0.1,9,75.0,,0,0,0,11.8,4,7,3,0,48.7,66.9,72.5,39.9,52.1,0.0,0,1,16,20.1,33,164,1,30,77.4,127,3.0,5,79.4,40,1,7.9,13,162,186,6.2,5.4,1.28
Terrance West,8729,HB,BLT,16,0.7,6,85.0,100.0,1,1,0,2.9,1,11,3,0,79.9,67.9,73.9,67.3,79.3,0.0,0,0,17,27.1,61,225,1,34,68.9,155,0.9,2,99.6,40,1,7.6,17,236,249,7.3,6.9,1.52
Dion Sims,7888,TE,MIA,15,6.9,3,79.5,100.0,1,1,0,3.1,1,15,17,0,78.0,76.6,60.8,58.5,59.2,74.5,341,2,28,25.5,117,458,3,31,71.6,328,9.0,41,110.5,39,4,14.2,65,290,139,4.5,9.4,0.88
Russell Shepard,8254,WR,TB,14,14.8,2,59.0,100.0,1,1,1,4.2,1,19,30,0,73.7,75.6,78.4,,75.5,2.9,7,2,24,0.0,0,241,1,23,94.2,227,24.5,59,83.4,39,2,72.2,174,341,79,3.4,14.8,1.5
Tyler Eifert,7802,TE,CIN,8,9.5,0,74.4,,0,0,0,6.5,2,23,7,0,77.5,76.5,80.7,61.8,83.1,47.6,136,2,71,11.2,32,286,4,29,83.9,240,31.8,91,124.4,39,5,14.7,42,394,145,5.0,13.6,1.64
Matt Asiata,6432,HB,MIN,16,-0.1,5,84.2,,0,0,0,13.5,5,9,18,0,44.4,73.7,59.3,67.7,59.7,0.4,1,0,31,28.4,74,261,1,32,68.6,179,1.9,5,95.5,38,0,2.3,6,263,268,8.4,8.2,1.47
Ezekiel Elliott,10638,HB,DAL,16,-0.3,9,86.8,,0,0,0,2.9,1,11,9,0,78.9,63.6,77.2,56.9,62.4,0.3,1,0,83,18.4,68,370,3,33,77.8,288,7.3,27,115.0,38,1,4.1,15,361,394,11.9,10.9,1.25
Josh Bellamy,7472,WR,CHI,12,15.7,4,50.0,,0,0,0,20.8,5,13,6,0,28.0,76.3,70.8,,67.9,0.5,1,1,31,0.0,0,184,0,19,93.5,172,23.9,44,72.5,38,1,75.5,139,282,50,2.6,14.8,1.64
Brandon Coleman,9086,WR,NO,16,11.6,0,68.4,100.0,1,1,1,7.1,2,16,20,0,64.3,75.7,69.4,82.5,66.9,1.0,2,2,38,1.0,2,199,3,26,97.0,193,48.7,97,94.3,38,3,50.3,100,281,68,2.6,10.8,1.46
Charles Johnson,7998,WR,MIN,16,13.1,2,54.1,25.0,1,4,0,4.8,1,11,18,0,70.7,75.0,60.4,,60.1,0.4,1,0,40,0.0,0,271,1,20,97.8,265,8.9,24,73.3,37,0,90.8,246,232,71,3.6,11.6,0.88
Devontae Booker,10770,HB,DEN,16,1.4,6,83.8,,0,0,0,3.1,1,8,10,2,78.0,36.5,55.3,74.0,53.5,0.0,0,0,43,19.7,59,299,1,31,75.9,227,1.7,5,105.5,37,1,3.0,9,265,260,8.4,8.5,1.17
Matt Forte,4358,HB,NYJ,14,-0.4,6,81.1,0.0,0,2,0,11.8,4,10,22,0,49.9,82.4,63.8,76.0,56.5,0.0,0,1,40,17.3,43,248,0,30,78.2,194,10.5,26,94.0,37,1,7.3,18,263,283,9.4,8.8,1.36
Shaun Draughn,6440,HB,SF,14,3.8,6,78.4,,0,0,2,9.4,3,10,28,1,58.0,62.8,61.1,43.1,57.2,1.8,4,0,29,13.6,30,220,2,29,82.7,182,1.8,4,114.3,37,2,7.7,17,263,190,6.6,9.1,1.45
C.J. Uzomah,9590,TE,CIN,10,7.2,3,67.6,66.7,2,3,0,13.8,4,14,7,0,43.3,75.5,63.0,56.4,63.3,53.5,145,1,54,14.4,39,271,2,25,81.9,222,32.5,88,82.5,37,1,10.0,27,234,98,3.9,9.4,1.05
Rob Gronkowski,5567,TE,NE,8,15.1,7,69.4,50.0,1,2,0,3.8,1,20,19,0,74.4,75.5,90.2,80.3,91.0,34.3,74,0,53,16.2,35,216,5,25,78.2,169,44.9,97,139.8,36,3,19.9,43,540,217,8.7,21.6,3.2
Charcandrick West,9047,HB,KC,16,0.2,4,83.3,,0,0,0,3.2,1,10,16,1,77.8,66.8,58.8,85.9,60.1,3.8,10,0,28,10.9,29,266,1,30,85.7,228,1.9,5,108.6,36,2,1.5,4,202,215,7.2,6.7,0.89
Deonte Thompson,7513,WR,CHI,13,14.4,4,61.1,,0,0,0,4.3,1,18,6,0,73.5,50.4,70.5,,69.5,0.0,0,0,24,0.0,0,194,3,22,90.7,176,10.3,20,100.3,36,2,89.7,174,249,43,2.0,11.3,1.41
Jay Ajayi,9582,HB,MIA,16,1.3,5,83.3,,0,0,1,6.3,2,8,17,0,59.9,56.1,77.3,68.6,58.4,0.0,0,0,15,19.9,62,311,6,30,77.2,240,0.3,1,85.5,36,0,4.8,15,163,135,4.5,5.4,0.68
Cobi Hamilton,7978,WR,PIT,14,14.1,1,60.0,,0,0,0,4.5,1,16,25,0,84.1,77.0,63.0,,62.5,0.7,2,0,39,0.0,0,300,2,21,93.7,281,16.7,50,114.6,35,3,82.7,248,285,32,1.5,13.6,1.01
Kevin White,9440,WR,CHI,4,13.4,1,55.9,50.0,4,8,0,5.0,1,8,6,0,70.7,74.8,66.0,,66.0,0.0,0,1,32,0.0,0,138,1,19,96.4,133,24.6,34,59.3,34,0,75.4,104,187,58,3.1,9.8,1.41
Austin Hooper,10715,TE,ATL,17,10.1,2,73.5,40.0,2,5,0,10.7,3,20,2,0,54.2,77.0,68.5,82.2,66.6,62.4,199,0,44,11.0,35,319,1,25,82.8,264,24.5,78,143.8,34,4,9.7,31,336,118,4.7,13.4,1.27
Virgil Green,6356,TE,DEN,12,7.7,4,64.7,100.0,2,2,1,12.0,3,13,10,0,50.0,75.0,67.4,68.5,61.9,81.4,236,0,31,19.0,55,290,2,22,76.6,222,13.4,39,94.9,34,1,4.1,12,237,101,4.6,10.8,1.07
Aldrick Robinson,6330,WR,ATL,19,13.5,1,58.8,50.0,1,2,0,9.1,2,14,2,0,59.5,75.7,73.9,,71.0,0.6,1,0,59,0.0,0,174,0,20,94.8,165,20.7,36,110.3,34,2,78.7,137,323,81,4.1,16.2,1.96
Brice Butler,7991,WR,DAL,17,16.7,1,48.5,20.0,1,5,0,11.1,2,11,9,0,54.3,73.6,59.6,,61.2,0.0,0,1,41,0.0,0,248,3,16,95.6,237,31.9,79,87.8,33,3,68.1,169,219,19,1.2,13.7,0.92
Charone Peake,10875,WR,NYJ,13,9.5,4,57.6,100.0,1,1,0,9.5,2,7,22,0,58.1,74.4,59.0,,57.7,0.0,0,2,27,0.0,0,239,0,19,95.0,227,77.0,184,48.3,33,0,23.0,55,186,73,3.8,9.8,0.82
Robert Turbin,7106,HB,IND,15,-0.9,6,78.8,,0,0,0,10.3,3,9,14,0,54.2,55.0,66.1,90.0,55.2,0.0,0,0,19,25.7,62,241,0,26,68.9,166,5.0,12,99.4,33,1,5.4,13,179,214,8.2,6.9,1.08
DeAngelo Williams,2972,HB,PIT,10,0.6,7,75.8,60.0,3,5,0,10.7,3,10,25,0,64.3,89.4,67.8,71.9,63.3,0.0,0,0,20,11.3,23,204,0,25,85.8,175,10.8,22,106.8,33,2,6.4,13,169,158,6.3,6.8,0.97
Dion Lewis,6301,HB,NE,10,5.4,6,66.7,0.0,0,1,0,8.3,2,6,19,0,60.3,46.1,64.8,58.4,67.0,0.0,0,0,16,14.2,18,127,0,22,81.9,104,2.4,3,83.8,33,1,22.0,28,127,116,5.3,5.8,1.22
Justin Hardy,9540,WR,ATL,18,9.7,1,71.9,100.0,1,1,0,0.0,0,19,2,0,85.3,77.7,75.9,84.7,73.8,0.9,2,0,27,0.9,2,217,1,23,92.6,201,24.0,52,130.3,32,4,75.1,163,221,53,2.3,9.6,1.1
Jordan Norwood,5358,WR,DEN,14,7.9,4,65.6,0.0,0,1,2,4.5,1,9,10,1,72.1,28.4,51.5,,51.7,0.3,1,2,36,0.0,0,342,2,21,93.0,318,79.2,271,71.4,32,1,20.5,70,232,78,3.7,11.0,0.73
Ladarius Green,7110,TE,PIT,6,12.5,3,56.3,,0,0,0,5.3,1,12,25,0,68.7,73.9,78.4,75.3,82.8,62.6,72,1,37,3.5,4,115,2,18,87.8,101,29.6,34,85.9,32,1,7.0,8,304,93,5.2,16.9,3.01
Ricardo Louis,10748,WR,CLV,14,10.8,4,56.3,50.0,1,2,0,14.3,3,7,8,1,43.3,27.4,57.9,66.1,57.1,0.0,0,1,42,0.5,1,222,2,18,94.6,210,21.6,48,62.6,32,0,78.4,174,205,93,5.2,11.4,0.98
Carlos Hyde,8692,HB,SF,13,2.3,3,84.4,,0,0,0,3.6,1,7,28,1,75.5,32.7,63.6,70.7,55.6,0.7,2,0,19,15.4,43,279,1,27,82.1,229,1.4,4,119.1,32,3,6.8,19,163,149,5.5,6.0,0.71
Bryan Walters,6139,WR,JAX,10,6.1,2,77.4,,0,0,1,4.0,1,15,15,0,73.5,50.0,62.9,,63.2,0.0,0,0,23,0.0,0,232,1,24,94.8,220,85.3,198,119.2,31,2,13.8,32,231,97,4.0,9.6,1.05
Fozzy Whittaker,8547,HB,CAR,16,0.5,7,80.6,,0,0,0,13.8,4,10,5,0,43.1,62.1,60.6,81.9,70.5,0.4,1,1,25,27.2,64,235,1,25,68.1,160,14.0,33,83.6,31,0,3.0,7,226,236,9.4,9.0,1.41
Chester Rogers,10918,WR,IND,13,12.4,2,61.3,,0,0,0,5.0,1,14,14,1,71.3,83.2,59.2,,61.8,0.0,0,2,36,0.0,0,315,5,19,91.4,288,21.9,69,63.0,31,0,78.1,246,273,44,2.3,14.4,0.95
Demetrius Harris,8524,TE,KC,17,7.5,5,56.7,,0,0,0,26.1,6,9,16,1,28.2,25.1,47.3,55.7,44.9,51.0,129,0,13,19.0,48,253,3,17,77.1,195,31.2,79,77.5,30,1,17.8,45,123,49,2.9,7.2,0.63
Vincent Jackson,2278,WR,TB,5,13.7,0,50.0,66.7,4,6,0,16.7,3,8,30,0,41.9,73.6,60.8,,57.0,0.9,2,2,18,0.0,0,221,0,15,90.5,200,24.0,53,40.0,30,0,75.1,166,173,18,1.2,11.5,0.87
Jacob Tamme,4441,TE,ATL,8,6.7,4,73.3,100.0,1,1,0,0.0,0,13,2,0,85.1,75.0,70.4,67.1,71.9,51.4,112,1,19,11.9,26,218,1,22,85.3,186,31.2,68,111.8,30,3,10.1,22,210,94,4.3,9.5,1.13
Christine Michael,7843,HB,GB,18,0.1,3,79.3,50.0,1,2,0,11.5,3,4,12,1,51.0,60.7,58.3,76.7,40.4,0.0,0,0,13,23.5,57,243,1,23,73.3,178,2.9,7,94.0,29,1,10.3,25,110,126,5.5,4.8,0.62
Damien Williams,9205,HB,MIA,16,3.3,8,82.8,,0,0,1,0.0,0,11,17,1,85.7,50.0,74.9,45.3,82.0,0.8,1,0,58,14.8,19,128,1,24,82.8,106,6.3,8,142.6,29,4,14.8,19,253,219,9.1,10.5,2.39
Geronimo Allison,11141,WR,GB,13,13.0,1,58.6,,0,0,1,0.0,0,15,12,0,82.2,73.6,66.5,,67.0,0.4,1,0,39,0.0,0,225,1,17,94.7,213,48.4,109,112.3,29,2,51.1,115,267,73,4.3,15.7,1.25
Charles Sims,8704,HB,TB,7,1.9,6,82.8,50.0,1,2,0,4.0,1,9,30,0,75.0,55.2,58.7,66.4,68.0,0.6,1,2,33,26.7,48,180,0,24,68.3,123,4.4,8,76.7,29,1,11.1,20,190,179,7.5,7.9,1.54
Mychal Rivera,7965,TE,OAK,14,8.4,0,75.9,,0,0,0,12.0,3,14,23,0,50.6,75.1,64.9,80.8,63.8,30.8,65,1,27,6.6,14,211,1,22,89.6,189,52.6,111,94.5,29,1,11.8,25,223,69,3.1,10.1,1.18
Marcedes Lewis,2973,TE,JAX,10,4.8,4,71.4,0.0,0,1,1,0.0,0,10,15,0,83.6,74.4,66.2,71.3,69.1,75.4,126,0,37,22.8,38,167,2,20,72.5,121,20.4,34,98.7,28,1,4.2,7,169,113,5.7,8.5,1.4
Andre Holmes,6489,WR,OAK,17,11.0,2,64.3,0.0,0,1,1,5.3,1,13,23,0,69.0,73.9,74.6,,73.5,3.1,5,1,23,0.0,0,160,1,18,91.9,147,37.5,60,106.5,28,4,59.4,95,176,29,1.6,9.8,1.2
Rod Streater,7416,WR,SF,16,8.2,1,66.7,,0,0,0,10.0,2,13,28,0,57.1,74.1,65.3,,63.9,0.0,0,0,25,0.0,0,166,0,18,95.8,159,21.7,36,111.8,27,2,78.3,130,191,80,4.4,10.6,1.2
Zach Zenner,9761,HB,DET,11,-0.5,4,88.9,,0,0,0,0.0,0,10,11,0,85.3,68.0,61.6,60.6,70.7,0.0,0,0,33,26.8,63,235,1,24,70.6,166,0.9,2,105.2,27,0,3.4,8,250,256,10.7,10.4,1.51
Braxton Miller,10719,WR,HST,10,7.6,3,55.6,,0,0,0,11.8,2,6,13,0,52.8,76.7,50.8,,50.9,0.0,0,2,12,0.0,0,242,0,15,95.5,231,66.5,161,45.1,27,1,33.1,80,99,52,3.5,6.6,0.43
Cody Core,10833,WR,CIN,8,7.5,1,65.4,,0,0,0,5.6,1,7,7,0,68.0,73.6,60.7,,60.3,0.0,0,0,50,0.0,0,138,0,17,97.8,135,7.2,10,88.6,26,0,92.8,128,200,118,6.9,11.8,1.48
Justin Forsett,4547,HB,DEN,9,0.1,0,76.9,100.0,1,1,0,4.8,1,4,10,0,60.3,42.4,53.2,66.0,54.5,0.0,0,1,11,16.3,27,166,0,20,78.3,130,1.8,3,63.8,26,0,3.0,5,85,98,4.9,4.3,0.65
Tyler Higbee,10744,TE,LA,16,6.9,0,42.3,0.0,0,3,0,21.4,3,3,26,0,29.9,71.5,45.3,74.8,39.0,68.4,158,1,31,13.4,31,231,3,11,82.7,191,19.9,46,47.8,26,1,11.7,27,85,24,2.2,7.7,0.45
