player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Kendall Wright,7026,WR,TEN,14,9.1,15,66.3,,0,0,2,1.7,1,34,31,1,89.0,44.5,70.8,,70.6,0.0,0,2,48,0.0,0,478,3,57,95.2,455,74.5,356,105.5,86,6,24.9,119,715,376,6.6,12.5,1.57
Zach Ertz,7816,TE,PHI,16,10.9,4,67.4,,0,0,0,3.3,2,42,24,1,76.2,44.7,80.9,45.8,81.1,44.6,198,3,35,5.9,26,444,2,58,89.4,397,43.2,192,89.4,86,3,11.3,50,702,230,4.0,12.1,1.77
Jerricho Cotchery,1829,WR,CAR,17,10.8,4,65.1,,0,0,0,8.5,5,31,5,0,67.5,82.9,64.6,67.4,64.2,0.5,3,2,47,0.2,1,579,2,54,94.8,549,68.9,399,81.4,83,1,30.1,174,619,219,4.1,11.5,1.13
Fred Jackson,3368,HB,BUF,14,-0.9,19,80.5,,0,0,0,2.9,2,25,4,3,85.4,51.8,71.3,57.1,71.1,0.3,1,1,34,22.2,85,383,0,66,73.9,283,1.3,5,91.1,82,1,1.6,6,501,592,9.0,7.6,1.77
Kenny Britt,4953,WR,SL,16,16.3,2,59.3,,0,0,2,5.9,3,33,26,0,71.1,79.5,74.6,,74.8,0.2,1,5,63,0.0,0,500,5,48,93.0,465,11.4,57,76.6,81,3,88.4,442,748,167,3.5,15.6,1.61
Charles Clay,6326,TE,MIA,14,7.6,12,71.6,,0,0,0,3.3,2,31,17,0,75.4,80.1,77.1,58.3,74.3,52.7,252,0,41,14.0,67,478,2,58,81.0,387,41.0,196,105.2,81,3,2.1,10,605,260,4.5,10.4,1.56
Travis Kelce,7844,TE,KC,16,6.2,17,82.7,,0,0,1,5.6,4,46,16,4,74.6,22.8,84.7,70.5,83.6,39.9,172,0,34,6.7,29,431,5,67,87.9,379,38.1,164,135.7,81,6,20.9,90,862,503,7.5,12.9,2.27
Kenny Stills,7926,WR,NO,15,12.6,3,78.8,,0,0,0,6.0,4,47,20,1,71.3,56.3,78.4,,78.2,0.6,3,3,69,0.0,0,474,1,63,96.2,456,17.9,85,112.0,80,3,81.0,384,931,190,3.0,14.8,2.04
Jermaine Kearse,7428,WR,SEA,18,14.3,3,57.0,,0,0,0,8.2,4,27,29,0,61.4,82.4,67.4,71.0,67.0,1.1,6,4,63,0.6,3,545,2,45,94.7,516,46.6,254,80.5,79,3,52.3,285,746,282,6.3,16.6,1.45
Jermaine Gresham,5546,TE,CIN,15,4.3,11,80.5,,0,0,1,1.6,1,24,7,3,90.0,22.9,68.4,77.3,63.3,75.6,369,2,23,22.5,110,488,6,62,72.5,354,14.1,69,102.4,77,5,5.3,26,460,260,4.2,7.4,1.3
Hakeem Nicks,4952,WR,IND,19,11.1,5,57.9,,0,0,0,8.3,4,23,14,0,61.2,78.6,62.2,,61.9,0.0,0,3,45,0.0,0,491,1,44,93.7,460,7.7,38,83.4,76,5,92.3,453,503,155,3.5,11.4,1.09
Allen Robinson II,8696,WR,JAX,10,11.3,4,63.2,,0,0,0,2.0,1,27,15,0,85.8,79.1,69.4,,68.2,0.0,0,3,54,0.0,0,357,0,48,93.8,335,12.6,45,77.1,76,2,87.4,312,548,154,3.2,11.4,1.64
Percy Harvin,4945,WR,NYJ,13,7.7,8,67.1,,0,0,0,5.6,3,23,22,1,73.7,29.0,75.9,,74.9,0.9,3,3,45,0.0,0,317,1,51,95.0,301,37.2,118,72.4,76,1,54.6,173,483,261,5.1,9.5,1.6
Davante Adams,8688,WR,GB,18,10.2,9,61.3,,0,0,0,8.0,4,28,12,0,63.3,79.0,63.2,,62.8,0.0,0,2,46,0.0,0,575,3,46,93.6,538,7.8,45,91.5,75,4,92.2,530,570,267,5.8,12.4,1.06
Harry Douglas,4398,WR,ATL,12,8.7,4,70.8,,0,0,1,3.8,2,28,2,0,80.1,82.6,70.1,67.3,71.2,0.5,2,4,41,0.5,2,418,3,51,94.3,394,62.7,262,79.4,72,2,36.8,154,556,241,4.7,10.9,1.41
Nate Washington,2832,WR,TEN,16,14.3,4,56.3,,0,0,0,9.1,4,26,31,0,59.9,78.4,64.8,,63.1,0.0,0,2,80,0.0,0,540,1,40,95.4,515,17.0,92,84.1,71,2,83.0,448,637,139,3.5,15.9,1.24
Taylor Gabriel,9002,WR,CLV,16,14.2,5,53.5,,0,0,0,9.5,4,26,8,0,56.5,79.4,74.7,,72.6,0.3,1,2,70,0.0,0,356,0,38,93.5,333,22.5,80,76.8,71,1,76.7,273,633,289,7.6,16.7,1.9
Terrance Williams,7855,WR,DAL,18,16.9,2,58.6,,0,0,1,6.8,3,33,9,0,66.5,78.1,66.0,,65.0,0.0,0,2,76,0.0,0,550,5,41,94.0,517,4.4,24,123.3,70,11,95.3,524,751,198,4.8,18.3,1.45
Andre Roberts,5612,WR,WAS,16,10.3,3,52.9,,0,0,0,16.3,7,28,32,1,32.2,45.7,61.2,40.6,59.0,0.8,4,6,61,0.6,3,497,0,36,93.0,462,69.8,347,47.0,68,2,29.0,144,453,211,5.9,12.6,0.98
DeMarco Murray,6223,HB,DAL,18,-1.2,22,89.7,,0,0,0,4.7,3,19,9,2,76.6,51.2,83.1,65.3,66.7,0.0,0,0,34,20.4,82,402,3,61,75.4,303,3.7,15,93.8,68,0,0.7,3,443,529,8.7,7.3,1.46
Scott Chandler,3745,TE,BUF,16,7.5,2,70.1,,0,0,0,7.8,4,27,4,0,64.0,79.2,60.5,73.1,58.3,77.9,416,3,37,7.3,39,534,6,47,88.6,473,20.4,109,87.7,67,3,1.3,7,497,190,4.0,10.6,1.05
Miles Austin,3211,WR,CLV,12,9.3,1,70.1,,0,0,0,7.8,4,35,8,0,64.4,79.2,75.3,64.9,74.9,1.2,4,1,31,0.3,1,330,2,47,94.8,313,25.2,83,99.6,67,2,73.6,243,568,199,4.2,12.1,1.81
Julius Thomas,6281,TE,DEN,14,7.3,2,73.1,,0,0,3,7.5,4,32,10,1,57.1,36.4,74.7,77.4,70.5,59.1,287,2,35,20.4,99,486,5,49,75.3,366,12.8,62,123.9,67,12,26.5,129,542,187,3.8,11.1,1.48
Justin Hunter,7815,WR,TEN,12,16.3,7,42.4,,0,0,0,20.0,7,20,31,0,30.2,76.3,62.9,,61.3,0.0,0,4,75,0.0,0,399,1,28,94.5,377,17.0,68,58.8,66,3,83.0,331,498,186,6.6,17.8,1.32
Wes Welker,2204,WR,DEN,15,6.3,3,75.8,,0,0,0,3.8,2,25,10,0,80.1,82.8,60.9,,59.0,0.0,0,3,39,0.0,0,546,1,50,93.8,512,88.6,484,86.9,66,2,11.4,62,484,217,4.3,9.7,0.95
Jeremy Kerley,6305,WR,NYJ,16,9.2,3,58.5,,0,0,1,9.5,4,19,22,0,41.6,85.9,61.7,,57.7,0.5,2,2,33,0.0,0,443,1,38,94.6,419,78.3,347,69.3,65,1,20.8,92,409,153,4.0,10.8,0.98
Brandin Cooks,8655,WR,NO,10,8.5,2,81.5,,0,0,0,3.6,2,25,20,0,80.1,54.3,68.9,,68.1,0.0,0,1,50,0.0,0,376,0,53,93.9,353,30.1,113,110.9,65,3,69.1,260,550,171,3.2,10.4,1.56
Jordan Reed,7866,TE,WAS,11,4.7,10,76.9,,0,0,1,3.8,2,24,32,1,79.0,37.1,70.2,48.1,71.5,36.6,104,1,30,7.7,22,284,2,50,86.6,246,33.1,94,89.6,65,0,26.1,74,465,274,5.5,9.3,1.89
Giovani Bernard,7818,HB,CIN,14,-0.2,14,79.7,,0,0,0,1.9,1,15,7,0,87.4,90.6,70.9,69.2,85.4,0.6,2,1,46,23.8,81,340,2,51,71.8,244,6.5,22,96.3,64,2,5.9,20,395,414,8.1,7.7,1.62
Andre Ellington,7968,HB,ARZ,12,2.1,8,74.2,,0,0,0,14.8,8,19,1,0,34.9,70.0,55.1,81.2,59.3,0.0,0,1,81,16.8,52,310,0,46,77.1,239,8.7,27,94.5,62,2,11.6,36,395,366,8.0,8.6,1.65
Brian Hartline,5031,WR,MIA,16,11.6,1,62.9,,0,0,2,11.4,5,27,17,0,58.4,78.1,63.2,,63.2,0.0,0,1,35,0.0,0,515,4,39,95.1,490,13.8,71,89.9,62,2,86.2,444,466,119,3.1,11.9,0.95
