player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
London Fletcher,424,LB,WAS,16,31,0,60.0,1,3,32,0,0,75.0,80.4,67.6,63.9,78.4,73.3,7,8,0,2,41,8.9,14,4,2,69.2,33,2,0,969,4,474,1003,9,2,0,7,0,4,994,110,419,17,59,113,4,55,17,1,346,166,10.5
Champ Bailey,442,CB,DEN,15,3,0,50.0,1,0,10,0,0,84.5,82.4,67.7,39.2,70.2,43.0,0,1,0,2,56,18.5,10,13,2,73.4,36,0,0,54,840,557,1013,0,0,0,0,0,15,1013,8,448,104,13,41,1,72,1,2,552,277,15.3
Antoine Winfield,456,CB,MIN,5,1,0,75.0,0,1,18,0,0,84.3,90.1,84.7,59.0,91.9,78.1,0,0,0,1,51,5.1,2,0,0,80.8,27,1,0,55,89,204,322,0,0,0,0,0,1,322,9,109,177,23,36,4,36,1,0,240,163,8.9
Mike Peterson,463,LB,ATL,9,8,1,66.7,0,0,2,0,0,73.2,62.2,73.9,61.3,49.3,44.4,0,1,0,1,17,20.7,6,0,0,73.6,8,0,0,174,0,95,214,20,0,0,20,0,0,194,9,110,20,8,15,3,12,1,1,66,51,8.3
Joey Porter,484,ED,ARZ,6,3,0,83.3,0,0,1,0,0,50.6,50.7,38.0,50.2,62.0,72.9,1,2,0,0,40,16.7,3,0,2,118.8,5,1,0,20,0,61,331,301,0,0,209,92,0,30,134,136,10,5,12,1,6,4,0,76,29,15.2
Aaron Smith,500,DI,PIT,4,1,0,100.0,0,0,25,0,0,60.0,42.3,81.4,50.9,47.0,72.1,1,3,0,0,10,0.0,0,0,0,108.3,1,0,0,0,0,0,172,172,16,1,0,154,0,0,95,77,0,5,5,0,1,4,0,10,14,10.0
Kelly Gregg,527,DI,KC,16,10,1,,0,0,16,0,0,60.0,66.0,84.6,53.2,67.7,61.8,0,2,0,0,,10.3,4,0,0,0.0,0,1,0,0,0,0,532,532,488,33,0,11,0,0,204,328,0,21,25,3,0,3,0,0,0,
Brendon Ayanbadejo,542,LB,BLT,17,3,0,61.5,0,0,3,1,0,71.5,71.7,24.2,69.2,66.5,66.5,5,2,0,0,13,8.3,2,1,2,69.9,16,2,0,268,8,194,308,18,0,2,16,0,3,290,83,31,11,12,19,0,26,9,0,103,78,6.4
Brian Urlacher,587,LB,CHI,16,10,1,70.7,0,0,6,2,1,82.6,79.8,86.7,47.7,73.9,82.3,1,5,0,3,38,8.3,9,4,1,80.0,41,0,0,1051,1,616,1067,0,0,0,0,0,9,1067,84,367,6,52,90,8,58,6,2,405,255,9.9
Shaun Ellis,590,DI,NE,17,4,0,,0,0,19,0,0,,58.1,85.2,56.4,57.9,43.6,1,16,0,0,,18.8,3,0,0,0.0,0,2,0,5,0,0,415,410,10,41,8,344,0,5,220,195,0,9,9,1,0,19,0,0,0,
John Abraham,591,ED,ATL,16,5,2,75.0,1,3,2,1,0,76.2,90.1,0.0,90.9,70.0,81.6,8,39,0,0,9,3.3,1,0,7,85.4,3,11,0,78,0,55,676,598,0,0,34,564,0,78,394,227,0,29,24,7,4,58,0,20,19,6.7
Fred Robbins,623,DI,SL,15,10,2,0.0,0,0,26,0,0,65.5,70.7,59.4,60.6,71.4,77.7,1,8,0,0,,8.8,3,0,2,39.6,0,1,0,0,0,3,487,487,16,464,0,7,0,0,229,255,0,18,21,4,2,10,0,0,0,
Deon Grant,624,S,NYG,20,11,0,66.7,0,0,21,2,0,59.8,63.0,86.6,53.9,69.7,60.8,1,0,0,2,32,16.3,14,6,2,97.7,28,1,0,355,6,717,1088,0,0,0,0,0,681,1088,28,343,46,21,61,2,42,2,3,364,171,13.0
Na'il Diggs,652,LB,SD,13,5,0,79.3,0,0,27,0,0,41.6,46.5,76.7,52.4,58.4,67.9,1,0,0,0,55,7.7,3,2,0,129.5,23,0,0,320,3,219,354,11,0,0,11,0,3,343,21,114,17,19,31,1,29,1,2,277,190,12.0
Clark Haggans,670,ED,ARZ,16,8,4,61.1,0,0,1,1,0,69.3,62.8,80.3,60.1,56.0,75.2,6,25,0,0,20,4.7,2,0,1,72.0,11,4,0,69,0,171,855,767,0,0,676,91,0,88,337,347,19,22,33,2,18,35,0,82,53,7.5
James Hall,733,ED,SL,15,7,0,100.0,0,0,26,0,0,61.4,71.7,84.7,69.2,65.6,74.7,4,31,0,0,20,2.0,1,1,0,118.8,2,6,1,65,0,50,718,652,3,172,0,473,0,66,388,280,1,36,42,4,2,41,0,35,24,17.5
Paris Lenon,751,LB,ARZ,16,14,0,60.5,0,0,1,1,0,69.0,52.8,69.2,48.3,43.2,78.0,3,11,0,0,33,6.0,5,2,1,76.8,23,3,0,1056,7,456,1086,15,0,0,15,0,3,1071,200,430,5,30,65,1,38,17,0,221,169,9.6
Gerard Warren,775,DI,NE,15,0,0,,0,0,19,1,0,63.1,74.5,84.2,65.0,72.3,75.6,3,16,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,366,366,25,197,0,143,0,0,237,129,0,12,14,2,0,21,0,0,0,
Justin Smith,776,DI,SF,18,14,2,,1,3,28,1,0,65.3,81.8,53.4,75.6,76.0,84.4,21,61,0,0,,1.6,1,0,4,0.0,0,9,0,0,0,5,1096,1096,16,119,0,912,0,0,753,338,0,33,46,2,0,91,0,0,0,
Richard Seymour,778,DI,OAK,16,5,3,100.0,1,0,23,0,0,60.0,68.6,0.0,74.6,69.3,51.8,9,25,0,0,11,7.4,2,0,10,112.5,1,6,0,0,0,5,845,845,8,806,0,29,0,0,551,289,0,20,20,0,1,40,0,11,16,11.0
Andre Carter,779,ED,NE,14,3,1,,0,2,19,0,0,67.6,81.1,73.9,69.4,80.2,82.7,16,24,0,0,,0.0,0,0,2,0.0,0,11,0,9,0,0,741,730,0,5,104,621,0,11,446,295,2,34,33,6,0,51,0,0,0,
Casey Hampton,789,DI,PIT,14,9,0,,0,0,25,0,0,,65.8,83.8,57.5,66.1,80.6,0,6,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,444,444,423,17,0,4,0,0,204,240,0,15,20,3,0,6,0,0,0,
Nate Clements,791,CB,CIN,16,6,0,52.3,0,2,7,2,0,57.0,61.3,88.9,61.1,75.8,67.3,3,3,0,2,56,10.3,7,2,4,78.7,56,1,0,97,582,571,983,0,0,0,0,0,3,983,23,389,301,20,55,3,107,7,4,727,223,13.0
Will Allen,792,CB,MIA,15,2,0,61.0,0,0,17,0,0,65.2,64.0,86.9,35.9,72.3,42.5,0,5,0,0,30,15.4,8,3,1,88.2,36,1,0,20,3,456,656,0,0,0,0,0,1,656,42,158,632,22,42,4,59,6,2,340,199,9.4
Ryan Pickett,799,DI,GB,15,3,2,100.0,0,0,12,0,0,59.0,65.8,85.1,50.5,73.2,70.4,0,6,0,0,11,3.1,1,0,0,112.5,1,0,0,0,0,2,499,499,170,9,0,318,0,0,247,250,0,20,28,3,1,6,0,11,17,11.0
Kyle Vanden Bosch,804,ED,DET,17,10,0,100.0,1,4,11,1,0,60.6,57.5,43.2,65.0,50.8,63.9,7,28,0,0,13,6.3,2,0,4,118.8,1,8,0,6,0,10,799,793,0,4,10,779,0,6,493,296,0,22,20,2,1,43,0,13,15,13.0
Shaun Rogers,828,DI,NO,18,4,1,100.0,0,0,20,0,0,60.0,68.4,65.5,66.0,68.6,62.5,6,5,0,0,8,5.3,1,0,1,100.0,1,0,0,0,0,1,340,340,54,285,0,1,0,0,182,157,0,13,14,0,1,11,0,8,2,8.0
Adrian Wilson,831,S,ARZ,16,10,1,46.7,1,1,1,0,0,82.5,80.2,17.9,58.0,81.5,67.3,3,6,0,1,32,12.9,9,8,7,64.3,14,0,0,477,10,625,1135,0,0,0,0,0,599,1135,58,452,49,31,51,9,30,9,1,188,40,13.4
Chris Hoke,961,DI,PIT,6,0,0,,0,0,25,0,0,,58.1,77.1,55.8,59.7,71.9,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,61,61,38,2,0,21,0,0,35,26,0,3,3,2,0,1,0,0,0,
Juqua Parker,995,ED,PHI,12,1,3,,0,0,24,2,2,66.4,73.6,28.3,79.0,58.9,73.8,4,14,0,0,,0.0,0,0,2,0.0,0,2,0,0,0,2,254,254,0,39,1,213,0,0,146,106,0,9,7,0,0,20,0,0,0,
Julius Peppers,1010,ED,CHI,16,2,3,25.0,1,4,6,2,0,65.3,76.0,67.1,72.9,65.8,55.4,5,53,0,0,20,11.5,3,1,2,47.9,1,12,0,0,0,23,887,887,0,27,2,858,0,0,561,303,0,29,21,6,4,70,0,20,27,20.0
Quentin Jammer,1013,CB,SD,15,6,0,66.2,1,0,27,1,0,44.7,49.3,88.3,54.7,69.6,66.7,0,0,0,0,78,10.5,6,5,5,131.8,43,0,0,49,731,486,862,0,0,0,0,0,11,862,1,375,71,14,45,2,65,0,6,684,196,15.9
John Henderson,1017,DI,OAK,13,7,5,,0,0,23,0,0,60.0,81.7,85.3,65.9,81.0,78.2,2,6,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,343,343,33,303,0,7,0,0,177,166,0,22,29,0,0,9,0,0,0,
Dwight Freeney,1019,ED,IND,16,4,0,,0,2,14,0,0,60.0,65.6,35.8,76.5,48.3,57.7,8,33,0,0,,10.0,1,0,4,0.0,0,8,0,1,0,0,684,683,0,3,1,678,0,1,435,249,0,11,5,1,0,49,0,0,0,
Albert Haynesworth,1022,DI,TB,13,2,3,,0,0,30,0,0,60.6,68.7,21.7,71.8,67.0,56.2,3,13,0,0,,18.5,5,0,2,0.0,0,0,0,0,0,0,388,388,20,321,0,42,0,0,194,194,0,15,20,1,0,16,0,0,0,
Bryan Thomas,1029,ED,NYJ,4,1,1,100.0,0,0,22,0,0,52.8,57.2,79.9,65.2,56.2,46.4,1,3,0,0,42,14.3,2,0,0,118.8,6,0,0,15,0,34,135,106,3,4,60,39,0,29,31,70,14,7,11,4,6,4,0,92,69,15.3
Edward Reed,1031,S,BLT,18,6,0,51.4,0,1,3,0,0,83.6,81.3,62.9,91.5,69.5,62.1,1,3,0,4,33,15.1,11,9,1,41.8,19,1,0,115,12,692,1171,0,0,0,0,0,1012,1171,16,463,32,10,56,1,37,5,1,244,61,12.8
Lito Sheppard,1033,CB,OAK,9,2,0,67.9,0,0,23,0,0,46.0,49.0,87.3,73.3,61.5,65.4,0,1,0,0,49,10.9,5,3,3,107.0,36,1,0,44,421,322,491,0,0,0,0,0,11,491,6,163,15,9,39,2,53,2,1,535,252,14.9
Jon McGraw,1064,S,KC,10,5,0,73.1,0,1,16,0,0,57.1,57.4,86.1,50.0,60.3,44.5,0,1,0,2,39,21.2,11,2,0,79.0,19,1,0,276,4,257,484,0,0,0,0,0,166,484,15,212,38,15,36,1,26,2,1,220,108,11.6
Sheldon Brown,1066,CB,CLV,16,7,0,46.1,1,1,8,1,0,67.3,65.4,89.8,58.0,52.2,54.8,0,0,0,2,41,15.3,9,8,4,64.9,35,0,0,82,790,515,959,0,0,0,0,0,50,959,1,443,37,8,43,1,76,0,2,485,155,13.9
Andre' Goodman,1075,CB,DEN,18,4,0,57.6,0,0,10,1,0,62.8,63.8,52.4,54.5,69.4,42.0,0,0,1,2,61,17.4,12,6,6,103.0,57,0,0,86,1011,682,1167,0,0,0,0,0,31,1167,5,480,39,12,53,3,99,0,9,738,210,12.9
Ben Leber,1078,LB,SL,5,1,0,66.7,0,0,26,0,0,70.3,56.4,10.2,70.1,47.9,65.5,1,2,0,0,16,14.3,2,0,1,79.9,4,0,0,150,0,54,154,0,0,0,0,0,0,154,13,87,4,6,11,0,6,3,0,32,30,8.0
Will Witherspoon,1079,LB,TEN,16,9,0,80.0,0,1,31,2,0,60.8,60.8,73.0,63.4,58.8,79.2,2,4,0,1,78,6.9,4,3,0,109.8,32,2,0,648,1,264,665,2,0,0,2,0,0,663,55,346,14,23,45,4,40,8,2,354,223,11.1
Chris Hope,1097,S,TEN,10,1,0,84.6,0,0,31,2,0,50.0,58.7,10.5,67.8,86.9,77.3,0,1,0,1,23,10.7,3,0,2,96.8,11,0,0,77,1,171,286,0,0,0,0,0,200,286,8,107,8,7,24,1,13,1,1,114,36,10.4
Brian Williams,1106,CB,NYG,2,0,0,100.0,0,0,21,0,0,52.0,54.2,73.3,59.0,60.0,76.7,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,6,3,6,11,0,0,0,0,0,0,11,1,4,2,0,1,0,1,0,0,9,5,9.0
Larry Foote,1126,LB,PIT,16,8,0,88.2,0,0,25,0,0,45.7,47.0,52.4,60.4,52.7,55.1,1,7,0,0,25,12.5,6,1,2,121.3,15,2,0,410,2,168,427,11,0,0,11,0,2,416,77,182,2,16,34,1,17,10,1,143,94,9.5
Justin Bannan,1134,DI,SL,15,4,3,,0,1,26,0,0,64.6,68.3,28.0,59.4,72.1,76.1,1,5,0,0,,3.3,1,0,4,0.0,0,0,0,0,0,2,483,483,1,479,0,2,0,0,197,284,0,22,25,3,0,6,0,0,0,
Andra Davis,1136,LB,BUF,12,5,0,66.7,0,0,4,0,0,54.1,64.2,78.5,73.9,67.1,86.1,0,1,0,0,22,0.0,0,0,0,109.7,2,0,0,125,0,51,125,0,0,0,0,0,0,125,1,73,0,5,9,1,3,1,0,39,29,19.5
Scott Fujita,1137,LB,CLV,10,9,1,87.0,0,0,8,0,0,48.9,53.0,52.6,54.0,59.8,72.9,1,2,0,1,80,7.3,4,1,1,107.1,20,0,0,594,4,263,633,24,0,0,24,0,0,609,61,309,11,25,42,3,23,3,1,243,170,12.2
Rocky Bernard,1139,DI,NYG,20,10,4,,0,0,21,1,0,63.5,65.6,72.5,67.5,59.3,69.5,2,10,0,0,,6.1,2,0,1,0.0,0,1,0,0,0,0,457,457,6,445,0,5,0,0,232,225,0,13,21,1,0,13,0,0,0,
Kenyon Coleman,1140,DI,DAL,16,9,3,,0,0,9,0,0,74.8,69.0,67.6,59.9,68.4,67.4,1,9,0,0,,2.7,1,0,1,0.0,0,1,0,1,0,2,413,412,6,12,0,386,0,1,201,210,0,24,27,4,0,11,0,0,0,
Aaron Kampman,1148,ED,JAX,3,0,0,,0,0,15,0,0,60.2,50.6,78.0,52.1,53.4,,0,3,0,0,,,0,0,0,0.0,0,0,0,0,0,2,66,66,0,0,0,66,0,0,58,6,0,0,0,0,0,3,0,0,0,
Howard Green,1173,DI,GB,15,6,0,,0,0,12,0,0,,59.6,81.5,51.7,63.5,74.2,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,233,233,31,33,0,169,0,0,102,131,0,1,2,0,0,3,0,0,0,
Raheem Brock,1200,ED,SEA,16,5,0,100.0,0,1,29,0,0,61.8,62.4,31.3,59.9,69.8,67.8,5,29,0,0,2,9.1,2,0,5,79.2,1,3,0,4,0,25,550,546,0,0,14,531,0,4,373,152,0,13,15,1,1,37,0,2,4,2.0
Brett Keisel,1204,DI,PIT,15,9,6,66.7,0,2,25,1,0,83.6,76.6,73.5,63.2,72.0,83.6,5,24,0,0,11,7.1,3,1,1,70.1,4,3,0,0,0,13,769,769,22,11,0,606,0,0,465,291,0,24,30,5,6,32,0,7,19,1.8
Ryan Clark,1229,S,PIT,16,22,0,54.3,0,0,25,0,0,71.1,72.0,8.2,64.4,78.5,80.0,1,0,0,1,25,8.6,9,4,2,62.4,19,1,0,139,7,595,989,0,0,0,0,0,815,989,15,379,28,20,74,4,35,2,1,147,61,7.7
James Harrison,1251,ED,PIT,12,7,0,53.3,2,2,25,0,0,71.2,82.1,38.7,84.9,73.1,77.9,11,26,0,0,11,5.8,3,1,5,61.0,8,9,0,68,1,157,731,626,0,0,618,8,0,105,272,302,36,41,42,5,15,46,0,52,60,6.5
Bart Scott,1303,LB,NYJ,16,10,0,75.0,0,1,22,1,0,69.8,76.1,79.9,64.3,74.6,62.9,5,8,0,0,38,12.1,8,1,0,95.0,15,4,0,642,0,190,667,5,0,0,5,0,0,662,111,366,20,33,48,4,20,17,0,146,128,9.7
Terence Newman,1321,CB,DAL,14,2,0,62.8,1,0,9,1,0,49.3,53.9,87.9,90.7,70.4,62.7,0,2,1,4,74,10.5,6,5,5,88.5,49,0,0,55,695,508,799,0,0,0,0,0,13,799,3,288,36,9,49,1,78,2,3,797,329,16.3
Kevin Williams,1325,DI,MIN,14,7,2,,0,1,18,0,0,52.5,73.6,52.6,70.7,73.1,59.6,7,25,0,0,,8.3,3,0,5,0.0,0,5,0,0,0,0,822,822,20,797,0,4,0,0,495,327,0,25,26,4,0,37,0,0,0,
Terrell Suggs,1326,ED,BLT,18,11,1,50.0,1,7,3,0,0,87.5,87.6,29.5,74.0,79.1,79.0,12,38,0,2,5,4.7,3,2,6,16.7,4,14,0,191,0,69,1117,920,0,0,384,534,0,197,599,449,6,52,50,11,8,64,0,4,13,1.0
Marcus Trufant,1327,CB,SEA,4,1,0,59.5,0,0,29,0,0,46.0,50.2,83.7,,68.9,77.7,0,0,0,1,28,4.2,1,0,1,70.6,22,0,0,38,226,154,268,0,0,0,0,0,0,268,0,114,4,4,22,1,37,0,0,268,95,12.2
Jimmy Kennedy,1328,DI,NYG,6,1,0,,0,0,21,0,0,,61.7,77.8,54.2,62.9,26.6,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,53,53,0,49,0,4,0,0,18,35,0,2,2,1,0,0,0,0,0,
Troy Polamalu,1332,S,PIT,17,16,0,53.3,0,0,25,1,1,75.9,86.7,32.2,91.8,90.7,81.0,3,5,0,2,40,10.0,10,13,3,74.4,32,1,0,402,11,558,960,0,0,0,0,0,430,960,32,370,117,36,74,8,60,9,3,361,112,11.3
Calvin Pace,1334,ED,NYJ,16,5,1,85.7,0,2,22,1,0,79.4,77.2,76.0,58.8,78.5,73.6,8,23,0,1,11,7.5,5,0,2,51.8,12,5,0,273,1,169,958,657,5,0,269,379,0,301,377,412,27,44,57,7,14,36,0,50,26,4.2
Nick Barnett,1345,LB,BUF,16,22,0,75.0,0,1,4,0,0,70.2,73.5,44.4,58.8,74.6,70.5,0,1,1,3,53,9.7,12,1,2,77.9,45,4,0,937,0,484,956,2,0,0,2,0,6,954,53,419,11,48,90,9,60,5,1,412,407,9.2
Nnamdi Asomugha,1347,CB,PHI,16,2,0,61.7,0,0,24,0,0,65.8,63.6,42.2,44.3,58.1,30.0,0,0,0,3,38,23.1,12,3,7,88.6,29,0,0,86,632,572,932,0,0,0,0,0,80,932,5,355,134,17,38,4,47,0,4,376,104,13.0
Tyler Brayton,1348,ED,IND,16,5,0,,0,0,14,0,0,67.3,58.0,33.8,54.8,61.2,77.7,2,7,0,0,,3.7,1,0,4,0.0,0,2,0,0,0,0,554,554,4,297,0,253,0,0,272,282,0,19,21,1,0,11,0,0,0,
Charles Tillman,1351,CB,CHI,16,10,0,58.3,1,4,6,2,0,75.2,77.2,48.9,59.9,83.3,74.7,0,1,2,3,40,8.1,9,6,4,73.5,67,1,0,102,926,697,1070,0,0,0,0,0,0,1070,8,365,42,27,92,4,115,2,1,850,284,12.7
Rashean Mathis,1355,CB,JAX,9,0,0,66.7,0,0,15,1,0,63.5,65.1,16.1,,79.5,51.6,0,0,0,1,80,15.8,6,3,2,106.1,30,0,0,17,503,306,528,0,0,0,0,0,1,528,0,222,7,15,32,1,45,0,3,383,170,12.8
E.J. Henderson,1356,LB,MIN,16,16,0,82.6,0,3,18,0,0,43.6,67.7,86.1,61.2,89.9,79.7,2,2,0,0,27,8.3,10,1,1,114.9,38,2,0,855,1,390,862,0,0,0,0,0,5,862,94,378,1,50,95,6,46,6,2,372,201,9.8
Drayton Florence,1362,CB,BUF,16,5,0,60.3,1,1,4,1,0,58.7,56.9,46.8,47.9,53.5,51.8,0,0,1,3,65,11.3,6,5,8,103.3,44,0,0,26,917,564,1003,0,0,0,0,0,6,1003,2,437,54,6,42,0,73,0,6,714,248,16.2
Chris Kelsay,1364,ED,BUF,12,10,2,77.8,0,2,4,0,0,62.9,65.1,71.3,69.5,56.7,66.2,1,16,0,0,21,6.1,2,0,0,96.3,7,6,0,194,1,98,674,470,0,0,70,400,1,204,276,300,8,21,21,0,9,23,0,64,42,9.1
Bryan Scott,1370,S,BUF,16,5,0,66.7,0,0,4,1,1,61.3,52.5,90.8,54.7,31.5,77.4,0,3,1,2,30,10.9,7,3,1,86.3,42,1,0,485,10,352,575,0,0,0,0,0,22,575,40,183,58,23,52,3,63,4,3,393,198,9.4
Osi Umenyiora,1371,ED,NYG,13,5,0,,2,3,21,0,0,63.9,67.8,26.1,77.2,46.3,71.1,7,29,0,0,,5.6,1,0,5,0.0,0,13,0,0,0,5,524,524,1,1,3,519,0,0,380,139,0,19,12,1,0,49,0,0,0,
Anthony Adams,1372,DI,CHI,11,1,0,,0,0,6,0,0,60.0,59.3,39.8,54.7,66.2,74.5,0,5,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,0,280,280,0,280,0,0,0,0,166,114,0,14,15,2,0,5,0,0,0,
Cory Redding,1381,DI,BLT,17,8,3,,1,0,3,1,0,66.8,68.2,50.1,65.7,66.3,75.3,9,11,0,0,,6.1,3,0,3,0.0,0,5,0,5,0,2,608,603,21,41,7,532,0,5,296,310,0,34,38,6,0,25,0,0,0,
Lance Briggs,1383,LB,CHI,16,13,0,82.7,0,2,6,0,0,66.8,65.7,19.9,58.4,69.6,73.4,4,5,0,1,19,9.6,11,2,3,102.3,62,0,0,1013,2,626,1081,0,0,0,0,0,0,1081,85,370,66,58,91,11,75,9,4,421,306,6.8
Chris Crocker,1399,S,CIN,17,6,0,53.8,0,1,7,0,0,55.8,58.0,62.9,83.0,52.5,60.1,4,3,0,0,39,11.6,8,5,2,93.3,28,4,0,284,5,575,1047,0,0,0,0,0,528,1047,47,425,230,17,55,2,52,11,3,338,144,12.1
Donald Strickland,1405,CB,NYJ,14,2,0,56.0,0,0,22,0,0,60.5,62.7,85.3,53.1,80.4,68.3,1,4,0,0,30,9.4,3,3,2,89.9,28,1,0,140,26,210,318,0,0,0,0,0,21,318,50,58,131,5,27,0,50,6,2,334,165,11.9
Bradie James,1416,LB,DAL,16,9,0,81.3,0,1,9,1,0,47.0,54.8,86.2,54.7,64.4,71.7,1,1,0,0,52,6.4,3,2,1,139.6,13,0,0,394,1,157,402,6,0,0,6,0,0,396,34,211,1,17,35,1,16,2,4,128,92,9.8
Jarret Johnson,1421,ED,BLT,18,13,2,64.7,0,1,3,1,1,67.1,72.4,73.6,56.0,77.8,63.6,7,5,0,0,13,10.1,7,2,1,76.3,11,3,0,316,4,205,858,517,0,0,362,155,0,341,223,430,21,37,49,5,17,15,0,83,85,7.5
Terrence McGee,1423,CB,BUF,6,2,0,69.0,0,0,4,0,0,53.1,59.2,83.5,46.7,84.0,88.8,0,0,0,0,25,0.0,0,1,2,101.7,20,0,0,9,136,150,280,0,0,0,0,0,0,280,5,125,135,7,26,1,29,0,1,213,61,10.7
Nick Eason,1426,DI,ARZ,16,1,0,,0,0,1,0,0,69.7,37.6,82.5,54.5,30.0,75.2,1,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,249,249,128,41,0,80,0,0,128,121,0,6,8,0,0,4,0,0,0,
Asante Samuel,1432,CB,PHI,14,4,0,47.5,0,1,24,1,0,83.9,81.0,87.3,,53.5,44.7,0,0,1,3,45,19.0,8,6,2,52.4,29,0,0,39,677,484,809,0,0,0,0,0,68,809,0,325,25,6,30,0,61,0,2,296,114,10.2
