player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DJ Moore,48267,WR,CAR,15,11.7,13,66.9,51.7,15,29,0,5.4,5,63,5,2,76.5,35.4,82.2,75.4,80.2,0.2,1,5,52,0.3,2,607,1,87,95.6,580,15.5,94,89.7,130,4,84.3,512,1175,392,4.5,13.5,2.03
Travis Kelce,7844,TE,KC,16,9.5,15,74.6,52.4,11,21,2,4.9,5,66,16,1,71.2,57.9,85.1,76.6,88.5,34.5,231,0,47,8.2,55,669,9,97,82.4,551,32.6,218,116.5,130,5,32.4,217,1229,403,4.2,12.7,2.23
Odell Beckham Jr.,8647,WR,CLV,16,13.6,6,56.9,50.0,15,30,3,8.6,7,44,8,0,61.7,53.2,68.7,,69.4,0.0,0,7,89,0.0,0,628,8,74,91.1,572,23.4,147,70.5,130,4,76.6,481,1035,329,4.4,14.0,1.81
Robert Woods,7822,WR,LA,15,8.4,7,69.8,47.4,9,19,1,2.2,2,54,26,0,90.4,85.1,82.2,79.3,80.4,0.3,2,6,48,2.3,15,656,7,90,91.8,602,34.5,226,82.6,129,2,65.1,427,1134,580,6.4,12.6,1.88
Zach Ertz,7816,TE,PHI,15,9.0,6,68.8,53.8,14,26,0,5.4,5,50,24,1,77.6,55.0,73.4,55.3,76.1,37.7,226,1,30,3.7,22,600,2,88,90.5,543,43.2,259,101.6,128,6,19.2,115,916,274,3.1,10.4,1.69
Davante Adams,8688,WR,GB,12,10.2,2,66.9,46.7,7,15,1,8.8,8,54,12,2,58.9,28.7,83.5,,84.4,0.0,0,1,58,0.0,0,457,4,83,93.4,427,27.8,127,101.4,124,5,72.0,329,997,392,4.7,12.0,2.33
DeVante Parker,9447,WR,MIA,16,14.7,8,60.5,56.4,22,39,0,6.5,5,58,17,0,64.7,81.7,79.2,,79.8,0.3,2,4,51,0.0,0,675,1,72,94.1,635,23.0,155,105.8,119,9,76.7,518,1202,269,3.7,16.7,1.89
Jamison Crowder,9538,WR,NYJ,16,8.1,10,66.1,50.0,9,18,0,8.2,7,41,22,0,62.7,82.2,73.0,,73.9,0.0,0,5,41,0.0,0,567,1,78,93.3,529,76.2,432,85.9,118,6,22.9,130,834,364,4.7,10.7,1.58
Amari Cooper,9437,WR,DAL,16,13.0,6,68.1,38.5,10,26,1,8.1,7,54,9,0,63.1,82.3,84.2,,84.2,0.0,0,2,53,0.0,0,549,6,79,94.5,519,13.7,75,117.3,116,8,86.3,474,1189,232,2.9,15.1,2.29
Courtland Sutton,48164,WR,DEN,16,12.3,16,62.6,56.5,13,23,1,4.0,3,50,10,2,82.1,28.0,83.1,,80.5,0.2,1,2,70,0.0,0,576,1,72,92.9,535,18.8,108,104.7,115,6,81.1,467,1112,361,5.0,15.4,2.08
Darren Waller,9637,TE,OAK,16,7.5,11,78.3,44.4,8,18,0,5.3,5,53,23,1,78.5,56.9,83.2,57.5,86.8,44.7,249,2,75,11.8,66,557,1,90,85.1,474,30.7,171,109.6,115,3,24.6,137,1146,594,6.6,12.7,2.42
Chris Godwin,11839,WR,TB,14,10.3,17,75.4,66.7,16,24,1,1.1,1,63,30,0,90.8,82.8,90.7,73.2,90.4,1.6,10,5,71,0.5,3,634,2,86,94.0,596,63.4,402,121.7,114,9,34.9,221,1333,580,6.7,15.5,2.24
Mike Evans,8642,WR,TB,13,15.7,2,58.8,51.7,15,29,0,9.5,7,54,30,0,58.9,81.4,85.7,69.6,85.2,0.2,1,8,67,0.2,1,539,2,67,93.1,502,29.3,158,87.5,114,8,70.5,380,1157,266,4.0,17.3,2.3
John Brown,8726,WR,BUF,15,14.6,10,63.2,42.9,9,21,0,5.3,4,53,4,0,69.5,81.8,75.8,,75.9,0.0,0,3,53,0.0,0,572,0,72,94.2,539,20.1,115,100.0,114,6,79.9,457,1060,221,3.1,14.7,1.97
DJ Chark Jr.,47702,WR,JAX,15,12.3,11,64.0,35.3,12,34,0,2.7,2,41,15,0,89.8,82.5,75.2,,75.8,0.3,2,2,69,0.0,0,639,4,73,93.1,595,24.6,157,108.4,114,8,75.1,480,1008,313,4.3,13.8,1.69
Kenny Golladay,11851,WR,DET,16,16.1,4,57.5,63.4,26,41,3,7.1,5,52,11,1,61.5,46.5,79.9,48.3,79.3,0.0,0,5,75,0.3,2,626,6,65,93.5,585,16.0,100,107.9,113,11,84.0,526,1190,303,4.7,18.3,2.03
Michael Gallup,26075,WR,DAL,14,13.5,10,58.9,53.1,17,32,0,16.5,13,51,9,0,29.1,80.8,74.0,,74.4,0.0,0,2,62,0.0,0,541,1,66,94.6,512,13.5,73,102.8,112,6,86.5,468,1107,333,5.0,16.8,2.16
Tyler Lockett,9502,WR,SEA,16,13.4,2,75.9,52.9,9,17,0,4.7,4,53,29,1,80.2,67.9,77.1,,78.4,1.0,6,1,44,0.0,0,615,2,82,92.0,566,69.1,425,127.0,108,8,29.9,184,1057,299,3.6,12.9,1.87
George Kittle,11901,TE,SF,14,6.1,20,80.2,56.5,13,23,1,1.2,1,53,28,1,90.9,56.2,95.0,61.6,95.0,59.7,256,2,61,15.9,68,429,2,85,78.8,338,22.6,97,115.9,106,5,13.8,59,1053,621,7.3,12.4,3.12
Larry Fitzgerald,1724,WR,ARZ,16,8.0,6,72.1,52.0,13,25,0,0.0,0,40,1,1,90.5,82.0,70.3,64.4,71.6,0.6,4,4,54,0.8,5,619,2,75,92.7,574,86.6,536,91.2,104,4,12.8,79,804,362,4.8,10.7,1.4
Austin Ekeler,12164,HB,LAC,16,1.2,22,88.5,60.0,3,5,0,2.1,2,42,27,2,90.4,65.7,85.2,56.6,93.6,0.0,0,2,84,8.5,36,425,0,92,85.2,362,12.5,53,124.1,104,8,14.4,61,993,950,10.3,10.8,2.74
Curtis Samuel,11795,WR,CAR,16,14.8,3,52.4,30.0,6,20,0,11.5,7,36,5,0,47.6,82.6,62.7,65.7,63.0,0.0,0,1,44,0.1,1,672,2,54,96.3,647,28.7,193,86.5,103,6,70.7,475,627,159,2.9,11.6,0.97
Tarik Cohen,11874,HB,CHI,16,1.7,12,77.5,75.0,3,4,0,7.1,6,18,6,1,68.4,90.8,60.6,70.6,61.4,3.7,15,1,31,7.1,29,410,0,79,88.0,361,27.3,112,91.0,102,3,13.7,56,456,442,5.6,5.8,1.26
Cole Beasley,7330,WR,BUF,15,8.1,3,67.7,22.2,2,9,0,8.2,6,37,4,0,62.3,81.1,73.6,70.2,73.8,0.0,0,4,51,0.8,4,501,0,67,94.4,473,74.5,373,94.6,99,6,25.1,126,778,344,5.1,11.6,1.64
Christian Kirk,47546,WR,ARZ,13,9.7,4,68.7,31.3,5,16,0,4.2,3,31,1,0,80.3,85.1,62.5,66.2,62.0,0.0,0,1,69,0.2,1,539,2,68,93.3,503,41.6,224,95.1,99,3,57.9,312,709,296,4.4,10.4,1.41
Mark Andrews,47436,TE,BLT,15,11.1,7,66.0,34.8,8,23,1,7.2,5,44,3,2,67.5,26.7,90.8,57.3,90.2,20.4,64,3,51,1.6,5,313,2,64,94.2,295,63.9,200,115.1,97,10,15.0,47,852,290,4.5,13.3,2.89
D.K. Metcalf,47864,WR,SEA,16,13.7,9,59.8,53.1,17,32,3,12.1,8,39,29,3,45.1,21.8,69.7,,69.4,0.2,1,1,54,0.0,0,580,6,58,92.1,534,11.9,69,110.3,97,7,87.9,510,900,280,4.8,15.5,1.69
Dede Westbrook,11865,WR,JAX,15,7.2,9,68.0,26.3,5,19,1,5.7,4,31,15,0,74.8,67.8,63.5,,63.9,0.2,1,2,39,0.0,0,595,3,66,92.4,550,82.7,492,88.9,97,3,17.1,102,660,312,4.7,10.0,1.2
Emmanuel Sanders,5606,WR,SF,17,11.1,7,68.8,41.2,7,17,0,1.5,1,41,28,0,90.3,81.3,78.5,62.4,79.3,0.4,2,7,75,0.2,1,529,7,66,93.6,495,34.8,184,84.1,96,5,64.3,340,869,240,3.6,13.2,1.76
Leonard Fournette,11759,HB,JAX,15,0.1,24,80.0,50.0,1,2,1,5.0,4,23,15,1,71.9,87.8,64.0,33.6,65.4,0.0,0,1,27,13.7,83,605,2,76,79.8,483,2.0,12,85.2,95,0,5.0,30,522,567,7.5,6.9,1.08
Alvin Kamara,11822,HB,NO,14,0.1,14,85.3,0.0,0,5,0,4.7,4,28,20,1,80.3,58.5,70.0,59.3,69.2,0.0,0,1,41,6.3,25,395,1,81,87.3,345,11.6,46,89.2,95,1,13.9,55,533,570,7.0,6.6,1.54
Danny Amendola,4717,WR,DET,15,8.8,4,66.0,38.5,5,13,0,7.5,5,36,11,0,66.6,84.9,71.5,,70.7,0.2,1,2,47,0.0,0,482,1,62,93.4,450,77.0,371,81.8,94,1,21.6,104,678,223,3.6,10.9,1.51
Austin Hooper,10715,TE,ATL,13,7.2,8,80.6,66.7,12,18,0,2.6,2,41,2,0,88.9,81.8,78.3,65.0,80.5,48.5,265,2,35,6.4,35,546,3,75,87.5,478,42.9,234,114.5,93,6,8.2,45,787,323,4.3,10.5,1.65
Robbie Chosen,11254,WR,NYJ,16,15.8,4,56.5,47.6,10,21,0,5.5,3,35,22,1,75.5,42.4,68.7,,68.6,0.0,0,3,92,0.0,0,615,3,52,92.5,569,19.5,120,88.9,92,5,80.5,495,778,183,3.5,15.0,1.37
Calvin Ridley,48262,WR,ATL,13,13.9,4,69.2,50.0,11,22,1,4.5,3,47,2,0,78.4,47.0,74.9,,74.8,0.0,0,2,36,0.0,0,555,4,63,92.1,511,11.7,65,115.9,91,7,87.9,488,866,141,2.2,13.7,1.69
Stefon Diggs,9579,WR,MIN,15,15.6,5,69.2,50.0,8,16,0,8.7,6,41,18,4,67.1,23.1,78.8,,78.4,0.0,0,5,66,0.0,0,454,4,63,92.7,421,16.7,76,110.7,91,6,83.0,377,1132,313,5.0,18.0,2.69
Terry McLaurin,48229,WR,WAS,14,14.6,7,63.7,60.0,15,25,0,10.8,7,43,32,0,51.9,80.4,85.7,,86.5,0.0,0,1,75,0.0,0,485,1,58,92.6,449,23.5,114,118.3,91,7,76.5,371,919,222,3.8,15.8,2.05
James White,8765,HB,NE,15,2.2,11,80.0,42.9,3,7,0,2.7,2,31,19,1,88.0,88.4,76.1,70.4,85.3,1.2,5,1,59,11.1,45,407,1,72,82.8,337,6.9,28,110.4,90,5,14.7,60,645,538,7.5,9.0,1.91
Marvin Jones Jr.,7158,WR,DET,13,13.7,6,68.9,64.5,20,31,1,4.6,3,41,11,0,77.7,80.6,72.9,,74.6,0.5,3,5,47,0.0,0,546,3,62,93.2,509,34.2,187,105.7,90,9,65.0,355,779,112,1.8,12.6,1.53
Sammy Watkins,8639,WR,KC,14,9.8,10,59.1,40.0,8,20,1,7.1,4,30,16,2,66.1,25.0,66.5,80.8,64.4,1.0,5,0,68,1.0,5,515,3,52,89.7,462,55.3,285,94.6,88,3,43.7,225,673,304,5.8,12.9,1.46
Chris Conley,9509,WR,JAX,16,14.6,8,53.4,33.3,7,21,0,13.0,7,36,15,0,43.8,79.2,62.7,67.9,62.0,0.2,1,0,70,0.3,2,629,2,47,92.8,584,11.6,73,102.2,88,5,88.2,555,775,247,5.3,16.5,1.33
Tyreek Hill,10799,WR,KC,12,12.5,9,66.7,23.1,3,13,0,6.5,4,39,16,0,69.3,81.5,85.5,,87.8,1.0,4,2,57,0.0,0,384,1,58,91.4,351,52.9,203,116.1,87,7,45.3,174,860,282,4.9,14.8,2.45
Diontae Johnson,33441,WR,PIT,16,9.5,18,68.6,33.3,2,6,0,4.8,3,31,25,3,76.6,23.1,67.9,,68.8,0.0,0,2,45,0.0,0,453,7,59,93.2,422,12.6,57,101.9,86,5,87.4,396,680,311,5.3,11.5,1.61
Tyler Higbee,10744,TE,LA,15,6.6,7,80.2,62.5,5,8,0,2.8,2,36,26,0,81.1,81.4,86.1,63.6,90.1,76.7,309,1,33,25.1,101,403,0,69,70.0,282,9.4,38,109.0,86,3,13.6,55,734,401,5.8,10.6,2.6
Mike Williams,11762,WR,LAC,15,18.3,3,57.6,54.5,18,33,0,10.9,6,41,27,0,37.7,79.4,74.1,64.5,74.6,0.0,0,8,56,0.2,1,567,2,49,92.6,525,36.3,206,67.8,85,2,63.7,361,1001,200,4.1,20.4,1.91
Mohamed Sanu,7084,WR,NE,15,7.7,5,69.4,57.1,8,14,1,9.2,6,30,19,0,53.0,57.7,58.8,,59.0,0.2,1,3,28,0.0,0,537,1,59,92.4,496,60.9,327,78.6,85,2,38.2,205,520,195,3.3,8.8,1.05
A.J. Brown,48327,WR,TEN,16,13.6,16,61.9,31.8,7,22,2,7.1,4,39,31,1,66.8,41.0,84.0,66.2,83.0,0.0,0,2,91,0.2,1,416,4,52,94.5,393,10.8,45,127.6,84,8,89.2,371,1051,462,8.9,20.2,2.67
Sterling Shepard,10674,WR,NYG,10,10.2,7,68.7,42.1,8,19,1,5.0,3,29,21,0,75.9,81.1,75.8,67.1,73.8,1.0,4,4,36,0.2,1,417,2,57,93.5,390,46.8,195,80.2,83,3,52.0,217,576,184,3.2,10.1,1.48
Jason Witten,1384,TE,DAL,16,6.5,0,76.8,50.0,6,12,1,8.7,6,27,9,1,60.5,45.4,59.4,55.4,57.7,48.5,253,0,33,8.8,46,522,1,63,85.4,446,43.3,226,109.2,82,4,8.2,43,529,178,2.8,8.4,1.19
Golden Tate,5585,WR,NYG,11,10.8,6,60.5,51.4,19,37,0,5.8,3,30,21,1,72.5,84.0,74.0,,72.7,0.2,1,5,64,0.0,0,453,1,49,93.4,423,84.3,382,86.2,81,6,15.5,70,676,291,5.9,13.8,1.6
Anthony Miller,48160,WR,CHI,16,10.2,2,64.2,35.7,5,14,2,7.1,4,34,6,0,66.1,40.7,66.0,,67.9,2.2,11,2,35,0.0,0,493,5,52,94.7,467,77.7,383,87.3,81,2,19.9,98,656,225,4.3,12.6,1.4
Greg Olsen,3647,TE,CAR,14,9.2,1,64.2,33.3,5,15,0,1.9,1,34,5,0,87.4,79.8,66.9,70.1,68.7,26.3,137,2,41,9.4,49,521,0,52,86.9,453,52.6,274,84.2,81,2,16.7,87,597,219,4.2,11.5,1.32
Darius Slayton,25578,WR,NYG,14,14.4,5,60.0,48.0,12,25,0,5.9,3,32,21,0,70.9,81.4,70.3,,70.5,0.0,0,4,55,0.0,0,503,2,48,93.6,471,4.4,22,103.1,80,8,95.6,481,740,199,4.1,15.4,1.57
Mike Gesicki,47153,TE,MIA,16,11.3,0,63.8,40.9,9,22,0,3.8,2,25,17,1,80.5,38.8,60.5,66.6,60.5,17.6,101,1,34,2.4,14,573,1,51,90.9,521,71.0,407,100.5,80,5,11.0,63,570,184,3.6,11.2,1.09
Randall Cobb,6216,WR,DAL,15,10.2,10,69.6,63.6,7,11,0,14.1,9,40,9,2,29.1,34.2,69.9,68.6,70.9,1.2,6,3,59,0.4,2,499,2,55,94.0,469,91.8,458,100.6,79,3,7.0,35,828,334,6.1,15.1,1.77
Dallas Goedert,47272,TE,PHI,15,6.3,8,74.4,33.3,4,12,0,6.5,4,33,24,2,64.4,26.1,83.2,70.2,78.9,53.3,241,3,28,13.3,60,452,3,58,81.6,369,35.0,158,101.8,78,5,9.7,44,607,354,6.1,10.5,1.64
Auden Tate,48192,WR,CIN,12,12.9,5,51.3,48.1,13,27,0,11.1,5,29,7,1,51.0,78.1,70.5,81.3,70.0,0.2,1,2,33,1.6,7,437,2,40,93.6,409,26.5,116,69.1,78,1,73.2,320,575,137,3.4,14.4,1.41
Deebo Samuel,48274,WR,SF,15,7.6,18,74.0,46.2,6,13,0,14.9,10,32,28,2,33.2,27.8,74.5,75.8,72.8,0.9,4,0,42,0.7,3,428,7,57,91.8,393,24.3,104,120.2,77,3,72.7,311,802,484,8.5,14.1,2.04
James Washington,47792,WR,PIT,15,15.9,3,57.1,56.3,9,16,0,10.2,5,31,25,1,53.7,32.1,69.3,73.1,68.5,1.3,6,5,79,0.4,2,448,3,44,93.1,417,26.3,118,75.4,77,3,72.3,324,735,202,4.6,16.7,1.76
Alex Erickson,11107,WR,CIN,16,9.2,4,56.6,25.0,4,16,0,6.5,3,26,7,1,68.8,40.6,67.1,70.5,64.6,0.7,3,3,52,0.7,3,412,0,43,93.2,384,30.8,127,61.8,76,0,68.2,281,529,234,5.4,12.3,1.38
Hunter Henry,10669,TE,LAC,12,10.5,0,74.3,62.5,10,16,0,5.2,3,36,27,1,75.4,41.2,73.2,57.3,75.0,27.9,121,1,30,3.5,15,433,5,55,90.1,390,51.7,224,117.6,74,5,20.1,87,652,164,3.0,11.9,1.67
Le'Veon Bell,7829,HB,NYJ,15,0.5,18,89.2,66.7,4,6,0,4.3,3,20,22,1,80.6,86.1,74.1,62.5,77.3,0.0,0,1,23,14.3,71,498,0,66,78.5,391,5.2,26,91.5,74,1,7.6,38,461,454,6.9,7.0,1.18
Will Fuller V,10655,WR,HST,11,14.7,3,70.0,66.7,8,12,0,10.9,6,26,13,1,51.0,36.0,75.4,64.5,74.3,0.0,0,3,54,0.3,1,351,2,49,94.0,330,30.5,107,96.7,70,3,69.5,244,670,223,4.6,13.7,2.03
Russell Gage,44771,WR,ATL,16,7.2,6,71.0,30.0,3,10,0,3.9,2,25,2,0,78.8,40.3,66.3,,66.4,0.0,0,1,19,0.0,0,403,2,49,93.8,378,67.0,270,87.0,69,1,32.8,132,446,161,3.3,9.1,1.18
Jack Doyle,8520,TE,IND,16,7.1,1,62.3,0.0,0,7,0,4.4,2,29,14,1,77.0,34.1,69.2,78.3,65.7,49.1,211,2,23,8.4,36,430,4,43,85.1,366,38.8,167,88.3,69,4,11.2,48,448,223,5.2,10.4,1.22
Zach Pascal,12303,WR,IND,16,12.4,4,59.4,26.3,5,19,1,4.7,2,29,14,0,74.8,81.4,73.7,76.2,71.4,0.4,2,4,37,0.4,2,449,2,41,93.1,418,36.3,163,88.3,69,5,63.0,283,607,234,5.7,14.8,1.45
Alshon Jeffery,7048,WR,PHI,10,11.6,0,62.3,47.1,8,17,0,10.4,5,36,24,0,52.3,78.4,74.8,,75.0,0.0,0,1,38,0.0,0,305,1,43,93.8,286,11.8,36,96.9,69,4,88.2,269,490,136,3.2,11.4,1.71
Saquon Barkley,45791,HB,NYG,13,0.8,11,75.4,0.0,0,1,1,5.5,3,14,21,1,72.9,83.4,72.2,63.4,57.2,0.0,0,1,65,18.9,92,487,1,52,77.4,377,1.6,8,95.0,69,2,6.0,29,438,448,8.6,8.4,1.16
Ezekiel Elliott,10638,HB,DAL,16,0.7,10,79.4,33.3,1,3,0,10.0,6,21,9,0,54.6,69.9,77.0,50.8,56.2,0.0,0,0,27,17.9,106,591,3,54,78.7,465,6.3,37,102.1,68,2,3.2,19,419,399,7.4,7.8,0.9
JuJu Smith-Schuster,11817,WR,PIT,12,9.8,4,61.8,57.1,8,14,1,12.5,6,23,25,1,45.9,31.2,63.1,,63.0,0.7,3,3,76,0.0,0,406,3,42,91.4,371,66.7,271,83.7,68,3,32.5,132,552,241,5.7,13.1,1.49
Corey Davis,11760,WR,TEN,15,12.4,7,63.2,71.4,10,14,0,6.5,3,32,31,1,68.0,31.2,69.9,68.1,70.1,0.2,1,0,38,0.2,1,437,3,43,92.9,406,26.8,117,101.4,68,2,73.0,319,601,215,5.0,14.0,1.48
Aaron Jones,11937,HB,GB,16,2.4,8,74.6,33.3,1,3,0,7.4,4,18,12,1,66.8,73.8,84.8,63.5,82.8,1.2,5,0,67,17.7,72,406,0,50,76.1,309,4.7,19,109.0,67,3,12.6,51,480,461,9.2,9.6,1.55
Brandin Cooks,8655,WR,LA,14,14.5,0,62.7,56.3,9,16,0,10.6,5,32,26,0,53.1,79.7,68.1,62.4,66.8,0.0,0,2,57,0.2,1,483,1,42,93.6,452,33.7,163,88.1,67,2,66.0,319,583,170,4.0,13.9,1.29
T.Y. Hilton,7092,WR,IND,10,10.4,3,67.2,30.8,4,13,2,4.3,2,24,14,0,76.5,78.6,75.1,,75.4,0.0,0,1,35,0.0,0,298,4,45,92.6,276,28.5,85,107.9,67,5,71.5,213,501,220,4.9,11.1,1.82
Hunter Renfrow,47509,WR,OAK,13,7.2,10,73.1,46.2,6,13,1,9.3,5,31,23,0,57.5,81.9,75.5,67.0,76.5,0.0,0,1,65,0.7,2,303,3,49,95.7,290,71.9,218,114.3,67,4,28.1,85,605,312,6.4,12.3,2.09
Marquise Brown,61568,WR,BLT,14,11.8,8,70.8,50.0,4,8,0,6.1,3,24,3,0,69.3,78.8,70.8,,70.6,0.0,0,0,83,0.0,0,338,2,46,95.3,322,37.3,126,134.4,65,7,62.7,212,584,234,5.1,12.7,1.81
Nelson Agholor,9453,WR,PHI,11,12.4,5,60.0,38.5,5,13,1,7.1,3,17,24,2,61.6,23.4,54.4,,54.9,0.2,1,1,43,0.0,0,438,1,39,92.9,407,65.1,285,84.3,65,3,34.5,151,363,145,3.7,9.3,0.89
Breshad Perriman,9459,WR,TB,14,18.8,2,55.4,43.8,7,16,0,2.7,1,29,30,0,80.4,77.9,72.8,,72.3,0.0,0,4,44,0.0,0,472,2,36,95.1,449,23.9,113,94.7,65,6,76.1,359,645,129,3.6,17.9,1.44
Evan Engram,11778,TE,NYG,8,6.5,1,67.7,37.5,6,16,1,6.4,3,23,21,0,69.3,79.4,64.1,67.2,67.8,55.1,184,0,75,5.7,19,334,3,44,88.0,294,33.5,112,103.8,65,3,11.4,38,467,252,5.7,10.6,1.59
Kenyan Drake,10707,HB,ARZ,14,-0.5,10,76.6,40.0,2,5,0,7.5,4,15,1,0,57.9,65.9,71.2,56.0,65.1,0.5,2,1,26,18.6,74,397,0,49,76.3,303,6.0,24,81.3,64,0,4.8,19,336,416,8.5,6.9,1.11
Tyrell Williams,10154,WR,OAK,14,14.0,4,65.6,30.0,3,10,0,10.6,5,33,23,0,51.4,78.3,66.5,65.6,66.7,0.0,0,3,46,0.2,1,429,2,42,96.0,412,29.1,125,110.9,64,6,70.6,303,651,198,4.7,15.5,1.58
Devonta Freeman,8738,HB,ATL,14,1.3,6,92.2,77.8,7,9,1,1.7,1,17,2,1,90.0,57.6,60.8,67.8,69.5,0.0,0,1,28,19.9,89,447,1,59,75.4,337,2.2,10,107.7,64,4,4.9,22,410,343,5.8,6.9,1.22
Duke Johnson Jr.,9510,HB,HST,16,3.6,10,71.0,0.0,0,3,0,2.2,1,18,13,0,83.9,67.6,74.2,57.9,71.0,0.0,0,2,21,10.7,44,411,1,44,84.2,346,3.4,14,91.5,62,3,23.6,97,410,362,8.2,9.3,1.18
Tyler Eifert,7802,TE,CIN,16,8.7,0,69.4,55.6,10,18,0,8.5,4,24,7,0,60.5,78.5,65.7,79.6,65.8,25.5,105,2,27,7.1,29,411,0,43,86.6,356,51.1,210,91.9,62,3,22.6,93,436,113,2.6,10.1,1.22
Dalvin Cook,11796,HB,MIN,14,-1.6,19,85.5,100.0,2,2,0,11.7,7,26,18,1,46.8,54.0,81.3,46.5,66.4,0.9,3,0,31,11.7,38,325,1,53,82.8,269,1.8,6,101.5,62,0,5.2,17,519,600,11.3,9.8,1.93
Jared Cook,5012,TE,NO,14,11.4,4,69.4,53.3,8,15,1,10.4,5,32,20,0,53.0,78.5,75.9,44.7,78.5,15.2,57,1,61,2.7,10,375,6,43,90.7,340,65.3,245,140.1,62,9,19.5,73,705,258,6.0,16.4,2.07
Miles Sanders,40555,HB,PHI,16,2.0,7,80.6,100.0,1,1,0,5.7,3,19,24,0,71.5,57.9,62.3,55.4,74.7,0.0,0,0,45,18.0,73,405,1,50,78.3,317,4.9,20,117.0,62,3,4.9,20,509,418,8.4,10.2,1.61
Albert Wilson,8943,WR,MIA,13,5.4,12,70.5,25.0,1,4,0,10.4,5,22,17,1,53.3,37.9,62.3,,63.6,0.3,1,1,35,0.0,0,338,1,43,91.7,310,79.0,267,83.4,61,1,18.3,62,351,182,4.2,8.2,1.13
Noah Fant,42388,TE,DEN,16,9.1,6,67.8,47.1,8,17,2,7.0,3,23,10,1,65.7,30.9,52.0,27.2,61.4,59.9,263,3,75,10.0,44,439,9,40,84.1,369,27.1,119,94.0,59,3,11.4,50,562,331,8.3,14.1,1.52
