player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Aaron Hernandez,5637,TE,NE,17,7.1,28,73.1,,0,0,0,7.5,8,58,19,1,71.8,39.2,81.7,60.0,83.9,22.5,142,1,46,1.7,11,632,2,98,94.1,595,41.9,265,116.4,134,9,26.7,169,1098,626,6.4,11.2,1.85
Steve Johnson,4538,WR,BUF,16,10.4,6,57.6,,0,0,0,6.2,5,46,4,0,64.0,81.8,76.0,,76.3,0.0,0,7,55,0.0,0,585,3,76,94.0,550,17.1,100,77.3,132,7,82.9,485,1004,330,4.3,13.2,1.83
Darren Sproles,2347,HB,NO,18,0.8,9,80.8,,0,0,0,7.9,9,41,20,0,64.4,90.2,79.6,20.9,73.7,0.2,1,3,44,5.8,28,479,0,105,90.4,433,28.4,136,105.2,130,8,12.3,59,863,863,8.2,8.2,1.99
Dwayne Bowe,3639,WR,KC,16,12.2,13,62.3,,0,0,0,11.0,10,58,16,1,48.8,52.9,84.3,71.9,84.4,0.0,0,5,52,0.6,3,528,4,81,95.1,502,7.2,38,87.9,130,5,92.6,489,1159,344,4.2,14.3,2.31
Antonio Brown,5718,WR,PIT,17,13.2,3,58.3,,0,0,0,7.5,6,61,25,1,65.6,54.1,88.8,,87.7,0.0,0,3,79,0.0,0,499,3,74,93.8,468,16.4,82,84.7,127,2,83.6,417,1178,372,5.0,15.9,2.52
Steve Smith,837,WR,CAR,16,14.3,15,62.2,,0,0,0,7.1,6,54,5,3,68.5,44.0,83.3,65.7,83.2,0.0,0,6,77,0.2,1,620,7,79,95.0,589,8.2,51,98.3,127,7,91.8,569,1394,471,6.0,17.6,2.37
Marques Colston,3197,WR,NO,16,12.1,3,77.4,,0,0,0,3.0,3,71,20,2,83.9,30.0,89.5,65.7,88.3,0.0,0,1,50,0.2,1,599,2,96,95.0,569,53.1,318,134.3,124,9,46.9,281,1394,320,3.3,14.5,2.45
A.J. Green,6156,WR,CIN,16,14.3,2,56.9,,0,0,4,6.7,5,45,7,0,64.0,81.9,72.0,,74.5,0.0,0,7,58,0.0,0,581,10,70,93.6,544,14.1,82,82.2,123,7,85.9,499,1104,297,4.2,15.8,2.03
Pierre Garcon,4519,WR,IND,16,12.5,8,56.9,,0,0,0,6.7,5,43,14,2,68.6,26.6,66.6,,65.4,0.0,0,3,87,0.0,0,587,2,70,97.1,570,2.7,16,87.7,123,6,97.3,571,947,365,5.2,13.5,1.66
Brandon Pettigrew,4943,TE,DET,17,6.6,5,71.3,,0,0,0,8.4,8,38,11,0,60.8,82.6,69.8,75.7,67.7,87.1,659,3,27,17.6,133,757,11,87,78.7,596,7.1,54,93.1,122,5,0.8,6,826,362,4.2,9.5,1.39
Mike Wallace,5007,WR,PIT,17,13.3,14,61.5,,0,0,0,6.3,5,56,25,0,71.0,82.4,78.4,,77.2,0.0,0,4,95,0.0,0,630,2,75,95.1,599,13.7,86,103.1,122,8,86.3,544,1219,505,6.7,16.3,2.04
Reggie Wayne,800,WR,IND,16,11.7,5,62.0,,0,0,0,2.6,2,50,14,0,88.2,81.6,76.3,,76.2,0.0,0,4,56,0.0,0,594,2,75,97.1,577,12.3,73,84.0,121,4,87.7,521,960,289,3.9,12.8,1.66
Mike Williams,5625,WR,TB,16,10.6,8,54.6,,0,0,2,12.2,9,42,30,2,40.0,27.3,62.5,,63.2,0.0,0,3,42,0.0,0,673,3,65,93.3,628,6.8,46,72.7,119,3,93.2,627,777,236,3.6,12.0,1.24
Tony Gonzalez,237,TE,ATL,17,9.3,6,70.6,,0,0,0,3.4,3,57,2,0,86.9,82.7,87.6,77.2,86.8,46.7,302,4,30,11.6,75,647,0,84,83.2,538,46.1,298,98.7,119,7,7.3,47,919,253,3.0,10.9,1.71
Nate Washington,2832,WR,TEN,16,11.4,4,62.7,,0,0,0,6.3,5,47,31,0,77.4,82.0,76.7,,76.0,0.0,0,5,57,0.0,0,581,0,74,96.0,558,64.9,377,92.6,118,7,35.1,204,1023,355,4.8,13.8,1.83
Percy Harvin,4945,WR,MIN,16,5.9,10,73.7,,0,0,0,7.4,7,47,18,2,65.9,68.3,86.5,74.9,87.9,0.0,0,5,52,0.7,3,406,3,87,96.1,390,62.6,254,97.2,118,6,26.8,109,975,580,6.7,11.2,2.5
Michael Crabtree,4933,WR,SF,17,8.9,14,64.4,,0,0,0,11.6,10,40,28,0,46.1,82.1,75.7,,73.8,0.2,1,2,52,0.0,0,511,2,76,95.3,487,38.6,197,91.3,118,4,61.3,313,888,392,5.2,11.7,1.82
Anquan Boldin,1369,WR,BLT,16,12.2,3,57.3,,0,0,0,11.8,9,51,3,1,40.0,47.6,73.6,,72.9,0.0,0,2,56,0.0,0,623,1,67,95.2,593,47.0,293,91.9,117,4,53.0,330,1061,315,4.7,15.8,1.79
Nate Burleson,1386,WR,DET,17,6.9,16,67.0,,0,0,1,10.5,9,39,11,1,53.7,58.0,62.5,,61.7,0.0,0,5,47,0.0,0,710,6,77,95.1,675,57.2,406,77.7,115,3,41.4,294,807,431,5.6,10.5,1.2
Kellen Winslow,1727,TE,TB,16,8.5,3,65.8,,0,0,0,6.3,5,42,30,2,74.6,28.6,67.4,79.3,69.2,64.0,390,9,37,4.8,29,609,7,75,88.3,538,29.9,182,58.1,114,2,5.6,34,772,250,3.3,10.3,1.43
Jason Witten,1384,TE,DAL,16,8.0,11,69.3,,0,0,0,4.8,4,47,9,1,84.1,51.9,78.7,72.1,76.6,70.0,448,3,64,9.5,61,640,3,79,87.5,560,23.6,151,97.9,114,5,1.6,10,942,365,4.6,11.9,1.68
Greg Little,6211,WR,CLV,16,9.8,17,54.0,,0,0,0,18.7,14,35,8,0,28.3,81.0,58.7,,57.5,0.2,1,3,76,0.0,0,630,1,61,94.8,597,58.6,369,68.0,113,2,40.8,257,709,247,4.0,11.6,1.19
Vincent Jackson,2278,WR,SD,16,18.3,5,54.5,,0,0,0,11.8,8,55,27,0,51.8,80.8,75.9,,73.8,0.0,0,9,58,0.0,0,607,2,60,94.6,574,23.7,144,82.6,110,9,76.3,463,1106,217,3.6,18.4,1.93
Jabar Gaffney,1040,WR,WAS,16,13.6,2,61.8,,0,0,0,2.9,2,50,32,1,87.3,48.5,76.0,65.7,75.3,0.0,0,5,45,0.2,1,599,1,68,94.7,567,17.2,103,85.7,110,5,82.8,496,947,210,3.1,13.9,1.67
Dustin Keller,4344,TE,NYJ,16,9.0,10,59.6,,0,0,1,4.4,3,39,22,1,78.4,44.9,68.7,66.7,70.8,49.7,266,2,41,8.6,46,535,3,65,85.0,455,39.4,211,90.6,109,5,5.2,28,815,320,4.9,12.5,1.79
Ray Rice,4369,HB,BLT,18,0.6,14,75.0,,0,0,0,6.9,6,32,3,0,73.9,74.0,75.7,61.3,86.3,0.0,0,2,52,22.8,126,552,1,81,74.6,412,2.4,13,94.5,108,3,6.5,36,735,723,8.9,9.1,1.78
Darrius Heyward-Bey,4930,WR,OAK,15,14.6,8,60.4,,0,0,0,8.6,6,45,23,1,47.3,46.3,77.9,,77.6,0.0,0,4,58,0.0,0,462,1,64,93.3,431,5.0,23,87.6,106,4,95.0,439,975,301,4.7,15.2,2.26
Vernon Davis,2951,TE,SF,18,10.3,12,73.3,,0,0,0,6.1,5,40,28,3,69.7,24.1,81.1,51.1,78.8,71.8,446,0,73,12.6,78,621,4,77,83.1,516,21.3,132,138.0,105,10,5.3,33,1084,454,5.9,14.1,2.1
Greg Jennings,2997,WR,GB,14,11.7,6,68.9,,0,0,1,6.6,5,46,12,0,70.2,81.5,77.9,,78.4,0.0,0,2,79,0.0,0,522,4,71,93.5,488,52.3,273,120.6,103,9,47.7,249,989,317,4.5,13.9,2.03
Jerome Simpson,4360,WR,CIN,17,11.8,8,52.0,,0,0,2,14.5,9,35,7,0,34.5,79.7,64.2,68.1,64.2,0.0,0,1,84,0.2,1,605,7,53,94.0,569,9.6,58,85.3,102,4,90.4,547,758,268,5.1,14.3,1.33
Jordy Nelson,4350,WR,GB,17,12.8,11,71.0,,0,0,0,4.1,3,50,12,0,74.8,81.3,86.7,,85.8,0.0,0,1,93,0.0,0,505,3,71,93.7,473,8.7,44,148.8,100,15,91.3,461,1302,436,6.1,18.3,2.75
Dez Bryant,5549,WR,DAL,15,12.7,12,63.0,,0,0,1,1.6,1,49,9,1,90.0,45.4,80.4,,79.6,0.0,0,3,50,0.0,0,538,1,63,96.3,518,4.1,22,110.8,100,9,95.9,516,928,311,4.9,14.7,1.79
Torrey Smith,6210,WR,BLT,18,19.6,3,54.5,,0,0,0,12.9,8,37,3,1,40.8,41.7,68.7,66.4,67.7,0.0,0,1,74,0.2,1,623,2,54,94.7,590,7.4,46,109.5,99,8,92.6,577,932,271,5.0,17.3,1.58
Jermichael Finley,4405,TE,GB,17,12.0,4,59.6,,0,0,0,19.2,14,46,12,0,28.2,80.4,67.0,74.9,69.7,48.4,298,3,41,6.5,40,616,5,59,87.0,536,25.8,159,99.9,99,8,23.1,142,804,251,4.3,13.6,1.5
Julio Jones,6158,WR,ATL,14,12.9,13,61.6,,0,0,0,11.6,8,36,2,1,37.0,47.1,71.0,,68.9,0.0,0,2,80,0.0,0,528,3,61,94.5,499,7.6,40,115.0,99,8,91.9,485,1023,455,7.5,16.8,2.05
Deion Branch,1072,WR,NE,18,10.3,5,60.2,,0,0,0,4.8,3,44,19,0,75.9,80.2,68.2,,66.6,0.0,0,3,63,0.0,0,655,2,59,95.7,627,15.0,98,96.0,98,6,85.0,557,850,391,6.6,14.4,1.36
Santonio Holmes,2970,WR,NYJ,16,10.9,3,52.0,,0,0,0,8.9,5,34,22,2,59.6,25.5,61.5,72.0,61.5,0.0,0,5,38,0.3,2,616,4,51,93.2,574,30.8,190,79.2,98,8,69.2,426,654,222,4.4,12.8,1.14
Steve Breaston,3758,WR,KC,16,10.2,13,63.5,,0,0,0,4.7,3,39,16,0,77.8,80.7,70.4,,69.7,0.2,1,5,43,0.0,0,506,2,61,95.8,485,45.5,230,74.3,96,2,54.3,275,785,327,5.4,12.9,1.62
DeSean Jackson,4363,WR,PHI,15,15.7,1,61.1,,0,0,0,12.1,8,39,24,0,38.4,81.3,70.3,,69.1,0.2,1,7,62,0.0,0,566,1,58,96.1,544,17.1,97,78.4,95,4,82.5,467,961,251,4.3,16.6,1.77
David Nelson,5862,WR,BUF,16,8.9,6,64.9,,0,0,0,6.2,4,32,4,0,64.9,80.6,64.8,24.0,64.1,0.0,0,7,35,0.5,3,569,1,61,93.5,532,89.3,508,72.0,94,5,10.0,57,658,210,3.4,10.8,1.24
Mario Manningham,4409,WR,NYG,16,16.1,1,55.3,,0,0,0,10.3,6,35,21,0,52.3,79.5,68.6,62.3,68.2,0.0,0,5,47,0.2,1,527,2,52,95.3,502,6.8,36,82.4,94,7,93.2,491,712,135,2.6,13.7,1.42
Brent Celek,3778,TE,PHI,16,7.1,10,66.0,,0,0,0,8.8,6,35,24,0,58.7,80.5,79.5,68.1,80.1,81.1,482,5,73,25.3,150,594,1,62,71.7,426,11.3,67,88.6,94,5,4.2,25,811,498,8.0,13.1,1.9
Jeremy Maclin,4942,WR,PHI,13,11.8,1,67.0,,0,0,0,8.7,6,44,24,1,51.1,45.5,75.4,60.9,74.0,0.0,0,2,59,0.2,1,483,0,63,95.0,459,14.3,69,104.9,94,5,85.5,413,859,278,4.4,13.6,1.87
Ed Dickson,5595,TE,BLT,18,10.0,4,62.0,,0,0,0,10.9,7,32,3,0,50.3,80.2,66.2,59.2,63.3,44.8,261,5,25,11.5,67,583,3,57,85.1,496,47.0,274,74.8,92,5,2.4,14,565,212,3.7,9.9,1.14
Eric Decker,5611,WR,DEN,17,15.4,4,47.8,,0,0,1,18.5,10,30,10,1,28.3,35.9,63.2,,61.0,0.0,0,5,56,0.0,0,508,4,44,94.1,478,66.7,339,76.0,92,8,32.5,165,612,190,4.3,13.9,1.28
Austin Collie,5051,WR,IND,16,7.5,1,58.7,,0,0,1,5.3,3,35,14,0,73.5,79.7,67.6,64.5,66.8,0.0,0,5,27,0.2,1,457,1,54,96.7,442,93.4,427,55.3,92,1,6.6,30,514,215,4.0,9.5,1.16
Andre Roberts,5612,WR,ARZ,16,9.3,7,56.0,,0,0,0,10.5,6,29,1,1,51.4,40.2,58.9,,56.6,0.0,0,7,45,0.0,0,647,1,51,94.9,614,21.3,138,50.9,91,2,78.7,509,586,236,4.6,11.5,0.95
Jermaine Gresham,5546,TE,CIN,15,8.2,8,67.0,,0,0,0,9.0,6,33,7,1,59.6,44.4,73.9,63.8,75.4,72.2,405,1,31,17.5,98,561,6,61,78.6,441,20.7,116,104.7,91,6,5.9,33,642,228,3.7,10.5,1.46
Santana Moss,786,WR,WAS,12,11.1,4,51.1,,0,0,0,13.2,7,35,32,0,49.3,79.0,70.2,,69.5,0.0,0,7,49,0.0,0,413,2,46,94.4,390,51.1,211,54.1,90,4,48.9,202,584,202,4.4,12.7,1.5
Plaxico Burress,586,WR,NYJ,16,13.6,1,50.0,,0,0,0,6.3,3,39,22,0,69.8,78.9,71.3,,71.9,0.0,0,2,30,0.0,0,547,5,45,94.1,515,7.1,39,92.5,90,8,92.9,508,612,157,3.5,13.6,1.19
Titus Young,6196,WR,DET,17,13.7,1,58.4,,0,0,1,13.3,8,36,11,0,47.4,80.2,63.4,,65.1,0.0,0,2,57,0.0,0,544,8,52,95.8,521,6.1,33,93.8,89,6,93.9,511,640,146,2.8,12.3,1.23
Damian Williams,5601,WR,TEN,15,13.4,4,50.6,,0,0,0,10.0,5,27,31,0,53.9,78.6,65.3,,65.3,0.0,0,1,54,0.0,0,481,1,45,96.3,463,13.7,66,86.0,89,5,86.3,415,592,222,4.9,13.2,1.28
Early Doucet,4395,WR,ARZ,16,7.9,5,60.7,,0,0,1,12.9,8,35,1,1,41.7,39.4,59.8,,60.5,0.0,0,4,70,0.0,0,461,3,54,95.4,440,77.9,359,84.9,89,5,19.1,88,689,352,6.5,12.8,1.57
Antonio Gates,1609,TE,SD,13,9.3,1,73.6,,0,0,0,1.5,1,45,27,0,90.2,80.9,79.6,39.4,80.3,25.3,130,4,38,1.0,5,513,2,64,93.0,477,64.9,333,108.3,87,7,9.6,49,778,280,4.4,12.2,1.63
Mike Thomas,5030,WR,JAX,15,8.9,5,51.2,,0,0,0,10.2,5,21,15,1,61.5,79.4,61.6,,61.0,0.2,1,4,47,0.0,0,434,4,44,95.4,414,65.7,285,49.3,86,1,34.1,148,415,207,4.7,9.4,1.0
Owen Daniels,3043,TE,HST,17,8.6,3,67.4,,0,0,0,3.3,2,44,13,0,82.4,80.2,80.2,42.3,84.7,73.4,364,1,34,4.8,24,496,2,58,91.9,456,18.1,90,100.5,86,3,5.2,26,732,308,5.3,12.6,1.61
Doug Baldwin,6615,WR,SEA,16,11.3,3,60.0,,0,0,0,12.1,7,40,29,0,52.3,79.6,80.3,65.9,80.4,0.0,0,1,55,0.3,1,368,2,51,96.2,354,86.7,319,101.7,85,4,12.5,46,792,316,6.2,15.5,2.24
Greg Olsen,3647,TE,CAR,16,11.1,6,52.9,,0,0,1,10.0,5,28,5,1,49.3,34.5,70.1,65.5,65.3,34.1,190,2,44,13.4,75,558,7,45,81.0,452,43.4,242,82.5,85,5,6.8,38,540,206,4.6,12.0,1.19
Fred Davis,4362,TE,WAS,12,9.0,10,70.2,,0,0,1,4.8,3,39,32,1,77.1,43.0,77.7,71.7,80.7,65.3,322,6,42,12.2,60,493,4,59,83.4,411,29.2,144,82.2,84,3,2.4,12,796,364,6.2,13.5,1.94
Laurent Robinson,3691,WR,DAL,14,12.3,1,66.7,,0,0,0,11.5,7,36,9,0,53.5,79.7,75.7,68.1,74.6,0.0,0,2,74,0.2,1,411,1,54,97.1,399,10.7,44,131.1,81,11,89.3,367,858,268,5.0,15.9,2.15
Heath Miller,2247,TE,PIT,17,7.8,5,69.1,,0,0,0,8.2,5,38,25,1,59.7,42.5,88.2,70.5,81.5,77.2,475,5,39,15.8,97,615,3,56,79.7,490,13.0,80,77.8,81,2,2.1,13,691,311,5.6,12.3,1.41
Demaryius Thomas,5547,WR,DEN,13,15.3,5,51.9,,0,0,0,12.5,6,32,10,0,40.3,78.6,75.9,,76.5,0.0,0,1,80,0.0,0,332,1,42,94.9,315,11.1,37,104.3,81,5,88.6,294,848,276,6.6,20.2,2.69
Jason Avant,3054,WR,PHI,16,10.5,3,65.0,,0,0,0,5.5,3,34,24,2,73.0,24.9,67.5,,66.6,0.0,0,3,35,0.0,0,487,1,52,95.9,467,87.1,424,80.2,80,1,12.9,63,679,183,3.5,13.1,1.45
Davone Bess,4694,WR,MIA,16,8.0,7,64.6,,0,0,1,8.9,5,27,17,2,58.2,24.9,61.1,,61.2,0.0,0,2,41,0.0,0,405,1,51,96.3,390,81.2,329,86.3,79,3,18.8,76,537,225,4.4,10.5,1.38
Devin Aromashodu,3178,WR,MIN,16,17.4,1,33.3,,0,0,0,16.1,5,21,18,0,37.7,76.1,63.3,,60.8,0.5,2,6,60,0.0,0,413,0,26,96.6,399,7.0,29,27.1,78,1,92.5,382,468,119,4.6,18.0,1.17
Marcedes Lewis,2973,TE,JAX,15,9.1,10,51.3,,0,0,1,13.3,6,22,15,0,38.0,77.9,76.9,74.3,66.2,66.9,283,3,62,16.3,69,423,2,39,79.4,336,28.1,119,53.6,76,0,4.5,19,460,163,4.2,11.8,1.37
Chris Johnson,4338,HB,TEN,16,1.0,9,76.0,,0,0,0,6.6,4,13,31,0,69.2,67.2,64.1,68.1,57.2,0.0,0,1,34,20.3,85,419,2,57,78.3,328,1.4,6,83.1,75,0,8.8,37,418,388,6.8,7.3,1.27
Jared Cook,5012,TE,TEN,16,9.1,8,66.2,,0,0,0,5.8,3,35,31,2,79.6,24.7,64.5,79.9,63.4,8.9,46,1,80,3.7,19,518,3,49,92.7,480,75.7,392,107.9,74,3,11.0,57,759,306,6.2,15.5,1.58
Lavelle Hawkins,4440,WR,TEN,16,9.0,12,63.5,,0,0,0,6.0,3,23,31,1,71.1,35.3,61.7,,60.5,0.0,0,3,32,0.0,0,463,1,47,97.0,449,27.9,129,69.1,74,1,72.1,334,470,202,4.3,10.0,1.05
Legedu Naanee,3788,WR,CAR,15,11.9,1,59.5,,0,0,0,6.4,3,20,5,0,69.2,78.9,58.1,,57.5,0.0,0,4,28,0.0,0,497,6,44,94.6,470,62.8,312,59.9,74,1,37.2,185,467,176,4.0,10.6,0.99
Denarius Moore,6300,WR,OAK,13,18.5,1,45.2,,0,0,0,5.7,2,26,23,0,79.1,78.6,76.7,64.5,73.5,0.0,0,7,78,0.3,1,358,1,33,93.0,333,18.7,67,58.3,73,5,81.0,290,618,133,4.0,18.7,1.86
Andre Johnson,1319,WR,HST,9,14.4,1,63.0,,0,0,0,9.8,5,34,13,0,56.3,79.2,87.2,,87.0,0.0,0,4,50,0.0,0,233,1,46,96.1,224,14.2,33,85.0,73,3,85.0,198,693,169,3.7,15.1,3.09
Robert Meachem,3643,WR,NO,18,15.4,2,65.3,,0,0,0,9.6,5,32,20,0,56.7,79.9,71.3,,68.8,0.0,0,3,67,0.0,0,533,2,47,95.5,509,21.8,116,114.8,72,7,78.2,417,748,149,3.2,15.9,1.47
Miles Austin,3211,WR,DAL,10,10.9,2,59.7,,0,0,1,8.5,4,31,9,0,60.7,33.3,71.8,,72.1,0.0,0,0,53,0.0,0,363,1,43,96.7,351,69.7,253,117.8,72,7,30.3,110,579,201,4.7,13.5,1.65
Lance Moore,2718,WR,NO,14,10.7,0,72.2,,0,0,0,5.5,3,35,20,0,73.9,79.8,79.0,,78.2,0.0,0,0,47,0.0,0,336,0,52,94.9,319,41.1,138,135.6,72,8,58.6,197,627,157,3.0,12.1,1.97
Matt Forte,4358,HB,CHI,12,2.3,11,73.2,,0,0,0,1.9,1,20,6,1,87.2,70.1,85.1,61.8,82.9,0.0,0,3,56,22.1,77,348,1,52,73.6,256,6.6,23,79.0,71,1,6.0,21,490,456,8.8,9.4,1.91
Mike Tolbert,4740,HB,SD,15,0.0,13,77.1,,0,0,0,10.0,6,23,27,1,54.0,58.3,68.2,61.7,59.7,0.0,0,1,27,16.7,57,341,0,54,79.8,272,1.5,5,95.7,70,2,4.1,14,433,458,8.5,8.0,1.59
Arian Foster,5398,HB,HST,15,-0.3,13,87.1,,0,0,0,6.2,4,23,13,1,70.7,40.1,82.5,76.8,74.4,0.0,0,0,78,19.8,78,393,1,61,77.6,305,2.5,10,116.3,70,2,6.6,26,674,715,11.7,11.0,2.21
Benjamin Watson,1753,TE,CLV,13,7.1,4,53.6,,0,0,0,14.0,6,21,8,0,39.3,77.6,63.9,80.4,61.4,85.9,366,1,34,14.8,63,426,3,37,81.2,346,9.4,40,75.2,69,2,2.8,12,410,195,5.3,11.1,1.18
Jake Ballard,5822,TE,NYG,18,11.3,4,62.3,,0,0,0,15.7,8,33,21,0,32.1,78.5,77.5,68.6,72.4,76.7,462,1,41,25.1,151,602,2,43,71.4,430,18.8,113,106.4,69,4,1.5,9,647,195,4.5,15.0,1.5
Mohamed Massaquoi,4973,WR,CLV,14,11.7,0,44.9,,0,0,0,11.4,4,19,8,0,49.6,76.6,57.9,,58.0,0.0,0,4,56,0.0,0,434,1,31,95.2,413,18.9,82,48.2,69,2,80.4,349,384,74,2.4,12.4,0.93
Malcom Floyd,2044,WR,SD,12,17.0,0,63.2,,0,0,1,2.3,1,41,27,0,83.9,78.5,89.2,,89.9,0.0,0,1,52,0.0,0,358,3,43,93.9,336,17.6,63,125.2,68,5,82.4,295,856,191,4.4,19.9,2.55
Brian Hartline,5031,WR,MIA,16,15.1,0,53.0,,0,0,0,16.7,7,31,17,0,31.0,77.7,67.1,,67.2,0.0,0,6,41,0.0,0,453,1,35,96.0,435,5.5,25,48.1,66,1,94.3,427,549,94,2.7,15.7,1.26
Visanthe Shiancoe,1406,TE,MIN,16,8.7,1,55.4,,0,0,2,12.2,5,26,18,0,48.3,77.7,69.4,79.1,68.1,76.9,347,1,37,13.5,61,451,8,36,83.6,377,12.6,57,83.4,65,3,4.0,18,409,148,4.1,11.4,1.08
Kevin Walter,1549,WR,HST,17,11.8,1,64.6,,0,0,0,8.7,4,28,13,0,60.0,78.4,69.1,54.5,66.6,0.5,2,2,41,1.7,7,421,3,42,94.8,399,39.7,167,91.2,65,3,59.9,252,510,143,3.4,12.1,1.28
Brandon Gibson,5118,WR,SL,15,11.1,4,55.4,,0,0,0,18.2,8,28,26,0,29.2,77.9,66.0,66.8,62.7,0.0,0,0,34,0.3,1,393,2,36,94.9,373,22.6,89,81.0,65,1,77.4,304,431,116,3.2,12.0,1.16
Johnny Knox,5064,WR,CHI,14,15.2,4,57.8,,0,0,0,7.5,3,32,6,1,63.4,28.9,75.9,,74.9,0.0,0,2,81,0.0,0,334,0,37,96.1,321,15.3,51,95.1,64,2,84.7,283,729,161,4.4,19.7,2.27
Dennis Pitta,5638,TE,BLT,18,7.3,1,73.4,,0,0,1,0.0,0,33,3,0,90.4,79.0,76.8,67.6,80.7,32.8,125,0,39,9.7,37,381,5,47,85.3,325,50.1,191,115.0,64,4,5.2,20,475,203,4.3,10.1,1.46
Dallas Clark,1340,TE,IND,11,6.1,4,54.0,,0,0,1,19.0,8,22,14,1,29.0,28.2,62.3,55.4,61.3,72.7,261,1,21,16.2,58,359,1,34,81.6,293,17.8,64,74.3,63,2,2.5,9,352,160,4.7,10.4,1.2
Joshua Cribbs,2544,WR,CLV,16,9.8,10,65.1,,0,0,0,10.9,5,27,8,0,52.5,79.9,73.2,70.4,71.8,0.3,1,0,45,0.3,1,375,1,41,93.6,351,13.1,49,111.7,63,4,86.1,323,518,229,5.6,12.6,1.48
Andre Caldwell,4411,WR,CIN,13,7.7,1,58.7,,0,0,0,9.8,4,15,7,0,48.3,77.7,54.2,68.1,54.0,0.0,0,7,49,0.3,1,352,2,37,94.0,331,65.1,229,48.3,63,3,34.9,123,317,111,3.0,8.6,0.96
Harry Douglas,4398,WR,ATL,17,10.2,1,64.5,,0,0,1,11.1,5,20,2,0,54.0,78.9,58.4,46.6,58.1,0.2,1,0,49,1.0,5,501,2,40,92.0,461,69.1,346,95.2,62,1,30.1,151,505,245,6.1,12.6,1.1
