player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Sebastian Joseph-Day,70.95,54.13,77.99,481.0,Rams,Rams,69,Starter,26,DI,Defensive Interior,2019
Abry Jones,70.34,57.43,75.09,558.0,Jaguars,Jaguars,70,Starter,27,DI,Defensive Interior,2019
Bilal Nichols,70.27,57.13,77.59,445.0,Bears,Bears,71,Starter,28,DI,Defensive Interior,2019
Vernon Butler,69.84,60.93,73.5,440.0,Panthers,Panthers,72,Starter,29,DI,Defensive Interior,2019
Adam Butler,69.67,56.01,74.61,474.0,Patriots,Patriots,73,Starter,30,DI,Defensive Interior,2019
Jarran Reed,69.55,58.71,75.94,479.0,Seahawks,Seahawks,74,Starter,31,DI,Defensive Interior,2019
A'Shawn Robinson,69.51,60.15,74.09,526.0,Lions,Lions,75,Starter,32,DI,Defensive Interior,2019
Dre'Mont Jones,69.49,62.72,71.92,283.0,Broncos,Broncos,76,Starter,33,DI,Defensive Interior,2019
Timmy Jernigan,69.44,62.14,77.32,274.0,Eagles,Eagles,77,Starter,34,DI,Defensive Interior,2019
Quinton Jefferson,69.36,65.04,71.21,589.0,Seahawks,Seahawks,78,Starter,35,DI,Defensive Interior,2019
Corey Liuget,69.26,63.02,76.33,180.0,Bills,Bills,79,Starter,36,DI,Defensive Interior,2019
Tyson Alualu,68.97,62.63,69.35,432.0,Steelers,Steelers,80,Starter,37,DI,Defensive Interior,2019
P.J. Hall,68.85,66.41,67.1,551.0,Raiders,Raiders,81,Starter,38,DI,Defensive Interior,2019
Zach Sieler,68.81,64.43,78.9,118.0,Dolphins,Dolphins,82,Starter,39,DI,Defensive Interior,2019
David Onyemata,68.56,60.62,70.21,565.0,Saints,Saints,83,Starter,40,DI,Defensive Interior,2019
Dan McCullers,68.46,58.31,74.19,131.0,Steelers,Steelers,84,Starter,41,DI,Defensive Interior,2019
Josh Tupou,68.26,66.43,69.21,465.0,Bengals,Bengals,85,Starter,42,DI,Defensive Interior,2019
William Gholston,68.15,54.53,73.07,493.0,Buccaneers,Buccaneers,86,Starter,43,DI,Defensive Interior,2019
Jordan Phillips,68.13,56.28,72.49,542.0,Bills,Bills,87,Starter,44,DI,Defensive Interior,2019
D.J. Jones,67.99,60.07,75.03,304.0,49ers,49ers,88,Starter,45,DI,Defensive Interior,2019
Dontari Poe,67.97,66.41,67.45,402.0,Panthers,Panthers,89,Starter,46,DI,Defensive Interior,2019
Adam Gotsis,67.35,58.16,72.96,272.0,Broncos,Broncos,90,Starter,47,DI,Defensive Interior,2019
Beau Allen,67.31,58.91,70.93,179.0,Buccaneers,Buccaneers,91,Starter,48,DI,Defensive Interior,2019
Jonathan Bullard,67.14,57.07,73.33,309.0,Cardinals,Cardinals,92,Starter,49,DI,Defensive Interior,2019
Carlos Watkins,67.11,58.33,76.5,265.0,Texans,Texans,93,Starter,50,DI,Defensive Interior,2019
Allen Bailey,66.85,55.65,70.89,511.0,Falcons,Falcons,94,Starter,51,DI,Defensive Interior,2019
Derrick Nnadi,66.63,60.27,66.71,598.0,Chiefs,Chiefs,95,Starter,52,DI,Defensive Interior,2019
Corey Peters,66.55,55.44,70.94,805.0,Cardinals,Cardinals,96,Starter,53,DI,Defensive Interior,2019
Xavier Williams,66.32,56.6,75.4,118.0,Chiefs,Chiefs,97,Starter,54,DI,Defensive Interior,2019
Nathan Shepherd,66.26,66.95,66.19,232.0,Jets,Jets,98,Starter,55,DI,Defensive Interior,2019
Greg Gaines,66.07,66.07,68.15,183.0,Rams,Rams,99,Starter,56,DI,Defensive Interior,2019
Sheldon Day,66.07,56.16,70.6,325.0,49ers,49ers,100,Starter,57,DI,Defensive Interior,2019
Clinton McDonald,66.05,52.62,75.2,122.0,Cardinals,Cardinals,101,Starter,58,DI,Defensive Interior,2019
Star Lotulelei,65.87,53.58,69.9,482.0,Bills,Bills,102,Starter,59,DI,Defensive Interior,2019
Treyvon Hester,65.78,61.25,67.34,132.0,Commanders,Commanders,103,Starter,60,DI,Defensive Interior,2019
Al Woods,65.67,53.86,71.04,450.0,Seahawks,Seahawks,104,Starter,61,DI,Defensive Interior,2019
Austin Johnson,65.63,58.6,66.15,325.0,Titans,Titans,105,Starter,62,DI,Defensive Interior,2019
RJ McIntosh,65.63,60.96,71.74,114.0,Giants,Giants,106,Starter,63,DI,Defensive Interior,2019
Isaiah Mack,65.5,60.16,68.03,172.0,Titans,Titans,107,Starter,64,DI,Defensive Interior,2019
Anthony Rush,65.32,57.63,73.58,150.0,Eagles,Eagles,108,Starter,65,DI,Defensive Interior,2019
Charles Omenihu,65.32,60.35,66.55,443.0,Texans,Texans,109,Starter,66,DI,Defensive Interior,2019
Hassan Ridgeway,65.29,58.51,74.4,247.0,Eagles,Eagles,110,Starter,67,DI,Defensive Interior,2019
Brent Urban,65.21,56.22,71.31,245.0,Bears,Bears,111,Starter,68,DI,Defensive Interior,2019
Da'Shawn Hand,65.18,59.26,74.59,110.0,Lions,Lions,112,Starter,69,DI,Defensive Interior,2019
Tyeler Davison,64.95,61.06,64.01,560.0,Falcons,Falcons,113,Starter,70,DI,Defensive Interior,2019
Grover Stewart,64.61,56.49,66.37,627.0,Colts,Colts,114,Starter,71,DI,Defensive Interior,2019
Jullian Taylor,64.52,58.05,78.08,101.0,49ers,49ers,115,Starter,72,DI,Defensive Interior,2019
Maliek Collins,64.49,57.4,65.99,763.0,Cowboys,Cowboys,116,Starter,73,DI,Defensive Interior,2019
John Jenkins,64.45,56.08,70.35,480.0,Dolphins,Dolphins,117,Starter,74,DI,Defensive Interior,2019
Akeem Spence,64.29,51.44,69.21,369.0,Jaguars,Jaguars,118,Starter,75,DI,Defensive Interior,2019
Chris Wormley,64.27,59.36,65.26,446.0,Ravens,Ravens,119,Starter,76,DI,Defensive Interior,2019
Margus Hunt,63.94,48.49,70.39,451.0,Colts,Colts,120,Starter,77,DI,Defensive Interior,2019
Brandon Dunn,63.88,55.05,66.24,399.0,Texans,Texans,121,Starter,78,DI,Defensive Interior,2019
Domata Peko Sr.,63.76,54.8,70.67,140.0,Ravens,Ravens,122,Starter,79,DI,Defensive Interior,2019
Rakeem Nunez-Roches,63.44,54.81,69.1,293.0,Buccaneers,Buccaneers,123,Starter,80,DI,Defensive Interior,2019
Jack Crawford,62.8,48.65,70.57,431.0,Falcons,Falcons,124,Starter,81,DI,Defensive Interior,2019
Justin Jones,62.02,53.16,66.76,504.0,Chargers,Chargers,125,Starter,82,DI,Defensive Interior,2019
Morgan Fox,61.97,50.84,65.22,353.0,Rams,Rams,126,Rotation/backup,1,DI,Defensive Interior,2019
Jaleel Johnson,61.77,50.7,66.86,408.0,Vikings,Vikings,127,Rotation/backup,2,DI,Defensive Interior,2019
Brandon Mebane,61.68,44.75,71.61,408.0,Chargers,Chargers,128,Rotation/backup,3,DI,Defensive Interior,2019
Khalen Saunders,61.39,52.77,67.14,303.0,Chiefs,Chiefs,129,Rotation/backup,4,DI,Defensive Interior,2019
Antwaun Woods,61.34,55.09,67.91,310.0,Cowboys,Cowboys,130,Rotation/backup,5,DI,Defensive Interior,2019
Montravius Adams,61.16,53.97,64.7,187.0,Packers,Packers,131,Rotation/backup,6,DI,Defensive Interior,2019
Damion Square,61.13,50.9,63.78,402.0,Chargers,Chargers,132,Rotation/backup,7,DI,Defensive Interior,2019
Kyle Love,60.82,46.55,66.69,412.0,Panthers,Panthers,133,Rotation/backup,8,DI,Defensive Interior,2019
Jerry Tillery,60.69,51.6,63.62,354.0,Chargers,Chargers,134,Rotation/backup,9,DI,Defensive Interior,2019
Caraun Reid,60.39,55.37,71.33,136.0,Cardinals,Cardinals,135,Rotation/backup,10,DI,Defensive Interior,2019
Ryan Glasgow,60.28,58.94,66.81,118.0,Bengals,Bengals,136,Rotation/backup,11,DI,Defensive Interior,2019
Angelo Blackson,60.16,50.95,64.11,427.0,Texans,Texans,137,Rotation/backup,12,DI,Defensive Interior,2019
Eli Ankou,59.5,54.73,68.0,178.0,Browns,Browns,138,Rotation/backup,13,DI,Defensive Interior,2019
Abdullah Anderson,58.97,57.19,69.4,106.0,Bears,Bears,139,Rotation/backup,14,DI,Defensive Interior,2019
Jihad Ward,58.79,57.18,62.14,398.0,Ravens,Ravens,140,Rotation/backup,15,DI,Defensive Interior,2019
Miles Brown,58.21,53.78,64.29,123.0,Cardinals,Cardinals,141,Rotation/backup,16,DI,Defensive Interior,2019
Renell Wren,58.09,56.54,60.16,154.0,Bengals,Bengals,142,Rotation/backup,17,DI,Defensive Interior,2019
Shamar Stephen,57.95,50.19,59.79,580.0,Vikings,Vikings,143,Rotation/backup,18,DI,Defensive Interior,2019
Trysten Hill,56.47,55.67,63.71,121.0,Cowboys,Cowboys,144,Rotation/backup,19,DI,Defensive Interior,2019
Daniel Ekuale,54.01,53.91,60.78,114.0,Browns,Browns,145,Rotation/backup,20,DI,Defensive Interior,2019
Tanzel Smart,53.8,52.9,56.17,171.0,Rams,Rams,146,Rotation/backup,21,DI,Defensive Interior,2019
Zach Allen,52.94,55.4,65.63,144.0,Cardinals,Cardinals,147,Rotation/backup,22,DI,Defensive Interior,2019
Kevin Strong,52.25,54.64,54.82,172.0,Lions,Lions,148,Rotation/backup,23,DI,Defensive Interior,2019
John Atkins,51.29,51.99,54.73,409.0,Lions,Lions,149,Rotation/backup,24,DI,Defensive Interior,2019
Joey Ivie,48.48,51.99,50.31,115.0,Titans,Titans,150,Rotation/backup,25,DI,Defensive Interior,2019
Wes Horton,45.53,49.64,52.04,117.0,Panthers,Panthers,151,Rotation/backup,26,DI,Defensive Interior,2019
Frank Herron,45.0,53.54,53.92,103.0,Lions,Lions,152,Rotation/backup,27,DI,Defensive Interior,2019
Von Miller,92.17,91.79,88.77,833.0,Broncos,Broncos,1,Elite,1,ED,Edge,2019
Joey Bosa,91.74,96.47,87.24,836.0,Chargers,Chargers,2,Elite,2,ED,Edge,2019
T.J. Watt,91.7,93.77,86.15,935.0,Steelers,Steelers,3,Elite,3,ED,Edge,2019
Nick Bosa,91.47,95.82,84.41,777.0,49ers,49ers,4,Elite,4,ED,Edge,2019
Danielle Hunter,90.12,92.95,84.06,883.0,Vikings,Vikings,5,Elite,5,ED,Edge,2019
Khalil Mack,89.96,93.91,83.8,925.0,Bears,Bears,6,Elite,6,ED,Edge,2019
Justin Houston,87.39,82.93,87.44,674.0,Colts,Colts,7,Elite,7,ED,Edge,2019
DeMarcus Lawrence,85.77,90.17,78.67,668.0,Cowboys,Cowboys,8,Elite,8,ED,Edge,2019
Myles Garrett,84.84,89.42,81.79,544.0,Browns,Browns,9,Elite,9,ED,Edge,2019
Shaquil Barrett,83.53,81.04,81.95,889.0,Buccaneers,Buccaneers,10,Elite,10,ED,Edge,2019
Cameron Jordan,83.28,89.37,75.06,877.0,Saints,Saints,11,Elite,11,ED,Edge,2019
Brandon Graham,82.72,81.31,79.49,775.0,Eagles,Eagles,12,Elite,12,ED,Edge,2019
Za'Darius Smith,82.35,85.36,76.59,872.0,Packers,Packers,13,Elite,13,ED,Edge,2019
Chandler Jones,82.22,81.47,78.55,1069.0,Cardinals,Cardinals,14,Elite,14,ED,Edge,2019
Carlos Dunlap,80.06,80.24,76.81,739.0,Bengals,Bengals,15,Elite,15,ED,Edge,2019
Marcus Davenport,79.38,84.03,75.25,533.0,Saints,Saints,16,Good,1,ED,Edge,2019
Dante Fowler Jr.,78.51,79.64,73.9,880.0,Rams,Rams,17,Good,2,ED,Edge,2019
Jadeveon Clowney,78.05,89.59,68.07,605.0,Seahawks,Seahawks,18,Good,3,ED,Edge,2019
Trey Flowers,78.0,73.78,77.48,705.0,Lions,Lions,19,Good,4,ED,Edge,2019
J.J. Watt,77.69,68.43,83.86,469.0,Texans,Texans,20,Good,5,ED,Edge,2019
Michael Bennett,76.93,73.38,75.64,559.0,Cowboys,Cowboys,21,Good,6,ED,Edge,2019
Frank Clark,76.68,68.03,79.32,725.0,Chiefs,Chiefs,22,Good,7,ED,Edge,2019
Matthew Judon,76.39,63.86,80.57,791.0,Ravens,Ravens,23,Good,8,ED,Edge,2019
Cameron Wake,76.29,61.75,86.09,195.0,Titans,Titans,24,Good,9,ED,Edge,2019
Melvin Ingram III,76.28,69.54,78.18,668.0,Chargers,Chargers,25,Good,10,ED,Edge,2019
Dee Ford,75.66,71.0,79.29,226.0,49ers,49ers,26,Good,11,ED,Edge,2019
Ifeadi Odenigbo,75.39,73.63,72.4,736.0,Vikings,Vikings,27,Good,12,ED,Edge,2019
Ryan Kerrigan,75.33,60.84,82.9,642.0,Commanders,Commanders,28,Good,13,ED,Edge,2019
Ezekiel Ansah,75.0,67.62,81.59,338.0,Seahawks,Seahawks,29,Good,14,ED,Edge,2019
Jerry Hughes,74.89,70.54,73.63,663.0,Bills,Bills,30,Good,15,ED,Edge,2019
Robert Quinn,74.84,65.5,77.93,647.0,Cowboys,Cowboys,31,Good,16,ED,Edge,2019
Olivier Vernon,74.51,76.96,74.22,508.0,Browns,Browns,32,Good,17,ED,Edge,2019
Jacob Martin,74.15,63.56,78.34,220.0,Texans,Texans,33,Good,18,ED,Edge,2019
Sam Hubbard,73.85,67.36,74.66,852.0,Bengals,Bengals,34,Starter,1,ED,Edge,2019
Yannick Ngakoue,73.85,65.31,75.9,791.0,Jaguars,Jaguars,35,Starter,2,ED,Edge,2019
Arik Armstead,73.37,70.66,73.09,776.0,49ers,49ers,36,Starter,3,ED,Edge,2019
Chase Winovich,73.19,63.71,75.34,291.0,Patriots,Patriots,37,Starter,4,ED,Edge,2019
Shaq Lawson,73.06,71.15,72.35,483.0,Bills,Bills,38,Starter,5,ED,Edge,2019
Pernell McPhee,72.89,64.59,80.5,260.0,Ravens,Ravens,39,Starter,6,ED,Edge,2019
Deatrich Wise Jr.,72.81,71.22,70.73,229.0,Patriots,Patriots,40,Starter,7,ED,Edge,2019
Brian Burns,72.73,62.37,75.47,478.0,Panthers,Panthers,41,Starter,8,ED,Edge,2019
Takk McKinley,72.55,65.15,74.66,546.0,Falcons,Falcons,42,Starter,9,ED,Edge,2019
Preston Smith,72.48,64.06,73.93,870.0,Packers,Packers,43,Starter,10,ED,Edge,2019
Bradley Chubb,72.42,64.26,81.51,233.0,Broncos,Broncos,44,Starter,11,ED,Edge,2019
Everson Griffen,72.17,64.76,75.02,849.0,Vikings,Vikings,45,Starter,12,ED,Edge,2019
Tyus Bowser,72.05,61.45,75.27,389.0,Ravens,Ravens,46,Starter,13,ED,Edge,2019
Montez Sweat,71.91,61.95,74.39,724.0,Commanders,Commanders,47,Starter,14,ED,Edge,2019
Mario Addison,71.75,56.12,78.52,729.0,Panthers,Panthers,48,Starter,15,ED,Edge,2019
Jabaal Sheard,71.73,69.2,70.81,569.0,Colts,Colts,49,Starter,16,ED,Edge,2019
Maxx Crosby,71.71,62.84,73.45,750.0,Raiders,Raiders,50,Starter,17,ED,Edge,2019
Markus Golden,71.63,58.73,80.13,916.0,Giants,Giants,51,Starter,18,ED,Edge,2019
Whitney Mercilus,71.4,62.76,75.27,950.0,Texans,Texans,52,Starter,19,ED,Edge,2019
Rashan Gary,71.27,62.66,72.85,244.0,Packers,Packers,53,Starter,20,ED,Edge,2019
Lorenzo Alexander,71.14,43.85,85.17,494.0,Bills,Bills,54,Starter,21,ED,Edge,2019
Derek Barnett,71.13,72.12,70.47,694.0,Eagles,Eagles,55,Starter,22,ED,Edge,2019
Carl Lawson,70.55,62.27,76.8,457.0,Bengals,Bengals,56,Starter,23,ED,Edge,2019
Vinny Curry,70.01,61.04,73.08,393.0,Eagles,Eagles,57,Starter,24,ED,Edge,2019
Aaron Lynch,69.87,59.56,75.4,244.0,Bears,Bears,58,Starter,25,ED,Edge,2019
Kyler Fackrell,69.38,55.61,74.4,415.0,Packers,Packers,59,Starter,26,ED,Edge,2019
Jason Pierre-Paul,68.81,63.73,71.16,586.0,Buccaneers,Buccaneers,60,Starter,27,ED,Edge,2019
Oshane Ximines,68.56,59.84,70.21,502.0,Giants,Giants,61,Starter,28,ED,Edge,2019
Bud Dupree,68.46,63.01,67.92,980.0,Steelers,Steelers,62,Starter,29,ED,Edge,2019
Jordan Jenkins,68.46,60.03,70.94,572.0,Jets,Jets,63,Starter,30,ED,Edge,2019
John Cominsky,68.2,65.86,72.9,100.0,Falcons,Falcons,64,Starter,31,ED,Edge,2019
Terrell Suggs,67.82,47.65,77.61,690.0,Chiefs,Chiefs,65,Starter,32,ED,Edge,2019
Leonard Floyd,67.78,61.9,68.78,899.0,Bears,Bears,66,Starter,33,ED,Edge,2019
Samson Ebukam,67.17,62.22,66.31,565.0,Rams,Rams,67,Starter,34,ED,Edge,2019
Vic Beasley Jr.,67.13,58.28,68.86,757.0,Falcons,Falcons,68,Starter,35,ED,Edge,2019
Josh Sweat,67.04,64.91,67.43,352.0,Eagles,Eagles,69,Starter,36,ED,Edge,2019
Clay Matthews,66.35,46.3,77.53,614.0,Rams,Rams,70,Starter,37,ED,Edge,2019
Kamalei Correa,66.18,57.13,68.05,432.0,Titans,Titans,71,Starter,38,ED,Edge,2019
Bruce Irvin,66.1,47.13,76.14,608.0,Panthers,Panthers,72,Starter,39,ED,Edge,2019
Adrian Clayborn,65.81,59.32,67.12,439.0,Falcons,Falcons,73,Starter,40,ED,Edge,2019
John Simon,65.73,57.26,70.23,481.0,Patriots,Patriots,74,Starter,41,ED,Edge,2019
Lorenzo Carter,65.68,62.12,64.92,723.0,Giants,Giants,75,Starter,42,ED,Edge,2019
Jeremiah Attaochu,65.38,60.06,71.94,322.0,Broncos,Broncos,76,Starter,43,ED,Edge,2019
Ronald Blair III,65.35,61.61,69.41,199.0,49ers,49ers,77,Starter,44,ED,Edge,2019
Ogbo Okoronkwo,65.12,61.22,70.85,115.0,Rams,Rams,78,Starter,45,ED,Edge,2019
Ryan Anderson,64.87,60.64,64.88,559.0,Commanders,Commanders,79,Starter,46,ED,Edge,2019
Trent Murphy,64.76,55.71,67.56,674.0,Bills,Bills,80,Starter,47,ED,Edge,2019
Ben Banogu,63.98,58.36,64.59,272.0,Colts,Colts,81,Starter,48,ED,Edge,2019
Trey Hendrickson,63.95,64.01,65.16,404.0,Saints,Saints,82,Starter,49,ED,Edge,2019
Clelin Ferrell,63.92,64.06,60.69,648.0,Raiders,Raiders,83,Starter,50,ED,Edge,2019
Cassius Marsh,63.8,57.95,63.74,429.0,Cardinals,Cardinals,84,Starter,51,ED,Edge,2019
Jaylon Ferguson,63.44,59.51,63.97,498.0,Ravens,Ravens,85,Starter,52,ED,Edge,2019
Kerry Hyder Jr.,63.41,56.57,66.62,439.0,Cowboys,Cowboys,86,Starter,53,ED,Edge,2019
Tarell Basham,63.39,60.63,63.77,590.0,Jets,Jets,87,Starter,54,ED,Edge,2019
Benson Mayowa,63.26,59.06,63.15,302.0,Raiders,Raiders,88,Starter,55,ED,Edge,2019
Alex Okafor,62.99,53.88,69.26,421.0,Chiefs,Chiefs,89,Starter,56,ED,Edge,2019
Trent Harris,62.56,57.87,66.72,253.0,Dolphins,Dolphins,90,Starter,57,ED,Edge,2019
Mario Edwards Jr.,62.51,59.2,62.63,293.0,Saints,Saints,91,Starter,58,ED,Edge,2019
Kyle Phillips,62.35,61.89,59.52,549.0,Jets,Jets,92,Starter,59,ED,Edge,2019
Devon Kennard,61.7,48.32,66.97,935.0,Lions,Lions,93,Rotation/backup,1,ED,Edge,2019
Carl Nassib,61.67,61.09,59.24,630.0,Buccaneers,Buccaneers,94,Rotation/backup,2,ED,Edge,2019
Stephen Weatherly,61.67,58.41,61.15,422.0,Vikings,Vikings,95,Rotation/backup,3,ED,Edge,2019
Malik Reed,61.49,59.78,59.49,468.0,Broncos,Broncos,96,Rotation/backup,4,ED,Edge,2019
Emmanuel Ogbah,61.22,62.09,61.47,410.0,Chiefs,Chiefs,97,Rotation/backup,5,ED,Edge,2019
Brennan Scarlett,60.74,55.23,61.81,491.0,Texans,Texans,98,Rotation/backup,6,ED,Edge,2019
Anthony Chickillo,60.52,57.1,61.23,146.0,Steelers,Steelers,99,Rotation/backup,7,ED,Edge,2019
Vince Biegel,60.29,57.37,64.32,627.0,Dolphins,Dolphins,100,Rotation/backup,8,ED,Edge,2019
Andrew Brown,59.7,59.63,57.67,241.0,Bengals,Bengals,101,Rotation/backup,9,ED,Edge,2019
Chad Thomas,59.54,53.31,59.53,464.0,Browns,Browns,102,Rotation/backup,10,ED,Edge,2019
Solomon Thomas,59.31,60.78,54.58,425.0,49ers,49ers,103,Rotation/backup,11,ED,Edge,2019
Darryl Johnson,59.31,57.87,57.14,224.0,Bills,Bills,104,Rotation/backup,12,ED,Edge,2019
Taco Charlton,59.11,58.39,60.1,396.0,Dolphins,Dolphins,105,Rotation/backup,13,ED,Edge,2019
Charles Harris,58.81,58.78,57.27,429.0,Dolphins,Dolphins,106,Rotation/backup,14,ED,Edge,2019
Dawuane Smoot,58.77,59.08,56.9,404.0,Jaguars,Jaguars,107,Rotation/backup,15,ED,Edge,2019
Jordan Willis,58.4,61.43,55.86,162.0,Jets,Jets,108,Rotation/backup,16,ED,Edge,2019
Romeo Okwara,58.28,59.92,56.45,605.0,Lions,Lions,109,Rotation/backup,17,ED,Edge,2019
Efe Obada,58.19,57.23,57.01,306.0,Panthers,Panthers,110,Rotation/backup,18,ED,Edge,2019
Dorance Armstrong,58.14,57.8,55.23,262.0,Cowboys,Cowboys,111,Rotation/backup,19,ED,Edge,2019
Justin Hollins,58.06,58.47,55.7,266.0,Broncos,Broncos,112,Rotation/backup,20,ED,Edge,2019
Rasheem Green,57.3,57.06,55.65,545.0,Seahawks,Seahawks,113,Rotation/backup,21,ED,Edge,2019
Al-Quadin Muhammad,57.23,58.56,55.2,483.0,Colts,Colts,114,Rotation/backup,22,ED,Edge,2019
Tanoh Kpassagnon,56.86,57.97,55.39,691.0,Chiefs,Chiefs,115,Rotation/backup,23,ED,Edge,2019
Arden Key,56.57,59.88,56.06,179.0,Raiders,Raiders,116,Rotation/backup,24,ED,Edge,2019
Nate Orchard,56.46,58.74,59.21,118.0,Commanders,Commanders,117,Rotation/backup,25,ED,Edge,2019
Anthony Zettel,56.18,56.47,57.87,103.0,49ers,49ers,118,Rotation/backup,26,ED,Edge,2019
Isaiah Irving,56.0,58.35,56.51,128.0,Bears,Bears,119,Rotation/backup,27,ED,Edge,2019
Isaac Rochell,55.76,57.15,50.66,274.0,Chargers,Chargers,120,Rotation/backup,28,ED,Edge,2019
Branden Jackson,55.72,55.94,54.95,418.0,Seahawks,Seahawks,121,Rotation/backup,29,ED,Edge,2019
Bryan Cox Jr.,54.68,58.13,56.13,208.0,Browns,Browns,122,Rotation/backup,30,ED,Edge,2019
Shilique Calhoun,54.47,56.45,53.99,266.0,Patriots,Patriots,123,Rotation/backup,31,ED,Edge,2019
Marquis Haynes Sr.,53.32,56.78,54.79,210.0,Panthers,Panthers,124,Rotation/backup,32,ED,Edge,2019
Josh Mauro,53.1,54.24,51.31,282.0,Raiders,Raiders,125,Rotation/backup,33,ED,Edge,2019
Carl Granderson,53.08,59.7,57.92,115.0,Saints,Saints,126,Rotation/backup,34,ED,Edge,2019
Avery Moss,52.86,57.46,51.22,348.0,Dolphins,Dolphins,127,Rotation/backup,35,ED,Edge,2019
Anthony Nelson,52.44,60.79,50.0,152.0,Buccaneers,Buccaneers,128,Rotation/backup,36,ED,Edge,2019
L.J. Collier,50.42,57.42,46.79,152.0,Seahawks,Seahawks,129,Rotation/backup,37,ED,Edge,2019
Porter Gustin,50.31,59.18,53.65,225.0,Browns,Browns,130,Rotation/backup,38,ED,Edge,2019
Austin Bryant,45.0,58.52,48.99,133.0,Lions,Lions,131,Rotation/backup,39,ED,Edge,2019
Demone Harris,45.0,57.72,50.63,121.0,Chiefs,Chiefs,132,Rotation/backup,40,ED,Edge,2019
Brandon Brooks,97.32,92.8,96.17,1046.0,Eagles,Eagles,1,Elite,1,G,Guard,2019
Quenton Nelson,96.0,91.2,95.03,1044.0,Colts,Colts,2,Elite,2,G,Guard,2019
Zack Martin,92.17,88.1,90.72,1114.0,Cowboys,Cowboys,3,Elite,3,G,Guard,2019
Marshal Yanda,91.31,86.46,90.38,968.0,Ravens,Ravens,4,Elite,4,G,Guard,2019
Brandon Scherff,83.9,73.63,86.58,643.0,Commanders,Commanders,5,Elite,5,G,Guard,2019
Joe Thuney,83.67,77.4,83.69,1140.0,Patriots,Patriots,6,Elite,6,G,Guard,2019
Kevin Zeitler,83.66,76.4,84.34,991.0,Giants,Giants,7,Elite,7,G,Guard,2019
Graham Glasgow,82.14,73.27,83.89,872.0,Lions,Lions,8,Elite,8,G,Guard,2019
Larry Warford,81.76,73.04,83.4,970.0,Saints,Saints,9,Elite,9,G,Guard,2019
Joel Bitonio,81.51,74.2,82.22,1039.0,Browns,Browns,10,Elite,10,G,Guard,2019
Nick Gates,81.03,69.24,84.72,291.0,Giants,Giants,11,Elite,11,G,Guard,2019
Shaq Mason,80.82,73.0,81.87,1067.0,Patriots,Patriots,12,Elite,12,G,Guard,2019
Ali Marpet,80.27,72.3,81.42,1139.0,Buccaneers,Buccaneers,13,Elite,13,G,Guard,2019
Rodger Saffold,79.86,71.2,81.46,928.0,Titans,Titans,14,Good,1,G,Guard,2019
Halapoulivaati Vaitai,79.51,68.91,82.41,477.0,Eagles,Eagles,15,Good,2,G,Guard,2019
David DeCastro,79.39,71.1,80.75,995.0,Steelers,Steelers,16,Good,3,G,Guard,2019
Isaac Seumalo,78.08,69.6,79.56,1162.0,Eagles,Eagles,17,Good,4,G,Guard,2019
Andrew Norwell,75.9,65.5,78.67,1088.0,Jaguars,Jaguars,18,Good,5,G,Guard,2019
Denzelle Good,75.63,62.99,79.89,338.0,Raiders,Raiders,19,Good,6,G,Guard,2019
Cody Whitehair,75.57,64.9,78.51,1069.0,Bears,Bears,20,Good,7,G,Guard,2019
Elgton Jenkins,75.3,69.1,75.27,964.0,Packers,Packers,21,Good,8,G,Guard,2019
Justin Pugh,75.04,66.8,76.37,1022.0,Cardinals,Cardinals,22,Good,9,G,Guard,2019
Jon Feliciano,75.02,64.02,78.18,947.0,Bills,Bills,23,Good,10,G,Guard,2019
Billy Turner,74.93,65.3,77.19,1076.0,Packers,Packers,24,Good,11,G,Guard,2019
Laken Tomlinson,74.59,64.7,77.01,1061.0,49ers,49ers,25,Good,12,G,Guard,2019
Pat Elflein,74.58,64.54,77.11,919.0,Vikings,Vikings,26,Good,13,G,Guard,2019
Bradley Bozeman,74.53,63.4,77.79,1105.0,Ravens,Ravens,27,Good,14,G,Guard,2019
Dalton Risner,74.52,64.38,77.12,975.0,Broncos,Broncos,28,Good,15,G,Guard,2019
Greg Van Roten,74.24,64.73,76.41,704.0,Panthers,Panthers,29,Good,16,G,Guard,2019
Ereck Flowers,74.14,64.0,76.74,937.0,Commanders,Commanders,30,Good,17,G,Guard,2019
Trai Turner,72.98,63.78,74.95,888.0,Panthers,Panthers,31,Starter,1,G,Guard,2019
Alex Cappa,72.87,62.54,75.59,869.0,Buccaneers,Buccaneers,32,Starter,2,G,Guard,2019
Mark Glowinski,72.67,60.5,76.61,1076.0,Colts,Colts,33,Starter,3,G,Guard,2019
Connor Williams,72.47,60.77,76.11,727.0,Cowboys,Cowboys,34,Starter,4,G,Guard,2019
Josh Kline,72.23,61.29,75.36,733.0,Vikings,Vikings,35,Starter,5,G,Guard,2019
D.J. Fluker,72.09,60.37,75.74,863.0,Seahawks,Seahawks,36,Starter,6,G,Guard,2019
Mike Iupati,72.06,60.4,75.66,1015.0,Seahawks,Seahawks,37,Starter,7,G,Guard,2019
Chris Lindstrom,72.01,63.7,73.38,309.0,Falcons,Falcons,38,Starter,8,G,Guard,2019
Michael Schofield III,71.85,63.6,73.18,1057.0,Chargers,Chargers,39,Starter,9,G,Guard,2019
