player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Robert Turner,79.71,70.0,82.02,1044.0,Rams,Rams,20,Good,1,C,Center,2012
Ryan Cook,79.06,67.99,82.28,813.0,Cowboys,Cowboys,21,Good,2,C,Center,2012
Samson Satele,78.69,67.35,82.08,720.0,Colts,Colts,22,Good,3,C,Center,2012
Evan Smith,78.68,67.26,82.13,588.0,Packers,Packers,23,Good,4,C,Center,2012
Eric Wood,77.85,68.2,80.12,872.0,Bills,Bills,24,Good,5,C,Center,2012
Trevor Robinson,77.42,66.41,80.59,448.0,Bengals,Bengals,25,Good,6,C,Center,2012
Dan Koppen,76.45,66.59,78.86,981.0,Broncos,Broncos,26,Good,7,C,Center,2012
A.Q. Shipley,76.22,68.27,77.35,468.0,Colts,Colts,27,Good,8,C,Center,2012
Nick Hardwick,75.99,65.4,78.88,1019.0,Chargers,Chargers,28,Good,9,C,Center,2012
Rodney Hudson,75.85,67.33,77.36,183.0,Chiefs,Chiefs,29,Good,10,C,Center,2012
Roberto Garza,75.8,64.8,78.96,1046.0,Bears,Bears,30,Good,11,C,Center,2012
Lyle Sendlein,75.0,64.99,77.5,756.0,Cardinals,Cardinals,31,Good,12,C,Center,2012
Scott Wells,74.92,63.01,78.69,421.0,Rams,Rams,32,Good,13,C,Center,2012
Brad Meester,73.43,63.2,76.09,1062.0,Jaguars,Jaguars,33,Starter,1,C,Center,2012
Jeff Saturday,72.49,62.48,74.99,962.0,Packers,Packers,34,Starter,2,C,Center,2012
Ryan Kalil,71.53,59.28,75.53,286.0,Panthers,Panthers,35,Starter,3,C,Center,2012
Steve Vallos,71.21,60.92,73.91,124.0,Jaguars,Jaguars,36,Starter,4,C,Center,2012
Kyle Cook,70.62,58.45,74.57,205.0,Bengals,Bengals,37,Starter,5,C,Center,2012
Doug Legursky,69.56,58.0,73.1,408.0,Steelers,Steelers,38,Starter,6,C,Center,2012
Alex Parsons,63.57,56.76,63.94,120.0,Raiders,Raiders,39,Starter,7,C,Center,2012
Casey Hayward Jr.,95.75,90.09,95.35,748.0,Packers,Packers,1,Elite,1,CB,Cornerback,2012
Richard Sherman,95.29,92.5,93.77,1067.0,Seahawks,Seahawks,2,Elite,2,CB,Cornerback,2012
Charles Tillman,93.13,91.9,89.79,921.0,Bears,Bears,3,Elite,3,CB,Cornerback,2012
Chris Harris Jr.,90.08,90.0,86.75,983.0,Broncos,Broncos,4,Elite,4,CB,Cornerback,2012
Sam Shields,89.83,88.59,88.58,720.0,Packers,Packers,5,Elite,5,CB,Cornerback,2012
Tarell Brown,88.94,84.5,88.36,1224.0,49ers,49ers,6,Elite,6,CB,Cornerback,2012
Brandon Flowers,87.49,85.7,85.03,864.0,Chiefs,Chiefs,7,Elite,7,CB,Cornerback,2012
Kareem Jackson,85.37,80.1,84.71,1121.0,Texans,Texans,8,Elite,8,CB,Cornerback,2012
Asante Samuel,83.82,80.1,83.59,924.0,Falcons,Falcons,9,Elite,9,CB,Cornerback,2012
Robert McClain,83.65,79.0,82.58,663.0,Falcons,Falcons,10,Elite,10,CB,Cornerback,2012
Phillip Adams,83.61,74.14,89.83,175.0,Raiders,Raiders,11,Elite,11,CB,Cornerback,2012
Cortez Allen,83.57,80.04,85.14,543.0,Steelers,Steelers,12,Elite,12,CB,Cornerback,2012
Leon Hall,82.82,80.1,83.17,960.0,Bengals,Bengals,13,Elite,13,CB,Cornerback,2012
Greg Toler,82.78,75.61,88.07,302.0,Cardinals,Cardinals,14,Elite,14,CB,Cornerback,2012
Tim Jennings,82.71,78.9,82.11,886.0,Bears,Bears,15,Elite,15,CB,Cornerback,2012
Patrick Peterson,81.7,77.8,80.14,1042.0,Cardinals,Cardinals,16,Elite,16,CB,Cornerback,2012
Joe Haden,81.34,74.72,84.5,774.0,Browns,Browns,17,Elite,17,CB,Cornerback,2012
Joselio Hanson,81.32,76.93,80.59,553.0,Raiders,Raiders,18,Elite,18,CB,Cornerback,2012
Antonio Cromartie,81.29,75.1,81.25,1036.0,Jets,Jets,19,Elite,19,CB,Cornerback,2012
E.J. Biggers,80.66,78.37,79.59,796.0,Buccaneers,Buccaneers,20,Elite,20,CB,Cornerback,2012
Jason McCourty,80.21,74.0,81.33,1126.0,Titans,Titans,21,Elite,21,CB,Cornerback,2012
Terence Newman,80.16,73.8,80.86,944.0,Bengals,Bengals,22,Elite,22,CB,Cornerback,2012
Adam Jones,80.09,77.5,82.44,613.0,Bengals,Bengals,23,Elite,23,CB,Cornerback,2012
Sheldon Brown,80.0,72.3,81.48,879.0,Browns,Browns,24,Elite,24,CB,Cornerback,2012
Brandon Browner,79.58,72.5,81.43,861.0,Seahawks,Seahawks,25,Good,1,CB,Cornerback,2012
Trumaine Johnson,79.56,71.28,81.94,355.0,Rams,Rams,26,Good,2,CB,Cornerback,2012
Alterraun Verner,78.7,73.8,77.8,1045.0,Titans,Titans,27,Good,3,CB,Cornerback,2012
Vontae Davis,78.46,74.42,80.83,645.0,Colts,Colts,28,Good,4,CB,Cornerback,2012
Tramon Williams,78.43,68.9,80.61,1209.0,Packers,Packers,29,Good,5,CB,Cornerback,2012
Champ Bailey,78.4,68.3,81.48,1090.0,Broncos,Broncos,30,Good,6,CB,Cornerback,2012
Alfonzo Dennard,78.32,74.62,80.79,734.0,Patriots,Patriots,31,Good,7,CB,Cornerback,2012
Jabari Greer,77.41,71.37,78.52,818.0,Saints,Saints,32,Good,8,CB,Cornerback,2012
Johnathan Joseph,77.36,70.3,78.74,940.0,Texans,Texans,33,Good,9,CB,Cornerback,2012
Cortland Finnegan,77.25,71.4,76.98,1005.0,Rams,Rams,34,Good,10,CB,Cornerback,2012
Josh Wilson,77.18,69.8,78.13,1097.0,Commanders,Commanders,35,Good,11,CB,Cornerback,2012
Antoine Winfield,76.62,74.1,77.57,1076.0,Vikings,Vikings,36,Good,12,CB,Cornerback,2012
Tony Carter,76.6,69.72,78.06,541.0,Broncos,Broncos,37,Good,13,CB,Cornerback,2012
Chris Owens,76.54,68.4,82.58,170.0,Falcons,Falcons,38,Good,14,CB,Cornerback,2012
Morris Claiborne,75.88,69.0,77.33,879.0,Cowboys,Cowboys,39,Good,15,CB,Cornerback,2012
Chris Culliver,75.87,67.67,77.56,798.0,49ers,49ers,40,Good,16,CB,Cornerback,2012
Chris Houston,75.81,69.1,77.82,899.0,Lions,Lions,41,Good,17,CB,Cornerback,2012
Brandon Boykin,75.67,68.09,76.56,509.0,Eagles,Eagles,42,Good,18,CB,Cornerback,2012
DeAngelo Hall,75.19,66.9,76.55,1114.0,Commanders,Commanders,43,Good,19,CB,Cornerback,2012
Javier Arenas,75.11,66.31,77.13,710.0,Chiefs,Chiefs,44,Good,20,CB,Cornerback,2012
Carlos Rogers,74.99,66.5,77.31,1230.0,49ers,49ers,45,Good,21,CB,Cornerback,2012
Captain Munnerlyn,74.49,67.4,75.69,913.0,Panthers,Panthers,46,Good,22,CB,Cornerback,2012
Leonard Johnson,74.12,68.73,77.71,581.0,Buccaneers,Buccaneers,47,Good,23,CB,Cornerback,2012
D.J. Moore,74.11,66.57,77.98,363.0,Bears,Bears,48,Good,24,CB,Cornerback,2012
Brandon Carr,73.95,64.5,76.08,1010.0,Cowboys,Cowboys,49,Starter,1,CB,Cornerback,2012
Bradley Fletcher,73.85,66.57,78.28,363.0,Rams,Rams,50,Starter,2,CB,Cornerback,2012
Davon House,73.58,67.61,78.6,311.0,Packers,Packers,51,Starter,3,CB,Cornerback,2012
Dominique Rodgers-Cromartie,73.58,64.9,76.14,993.0,Eagles,Eagles,52,Starter,4,CB,Cornerback,2012
Prince Amukamara,73.09,70.43,75.38,728.0,Giants,Giants,53,Starter,5,CB,Cornerback,2012
Cary Williams,72.84,63.1,77.86,1405.0,Ravens,Ravens,54,Starter,6,CB,Cornerback,2012
Kyle Arrington,72.69,62.8,75.11,929.0,Patriots,Patriots,55,Starter,7,CB,Cornerback,2012
Keenan Lewis,71.87,63.6,75.71,918.0,Steelers,Steelers,56,Starter,8,CB,Cornerback,2012
Dominique Franks,71.56,64.66,81.79,203.0,Falcons,Falcons,57,Starter,9,CB,Cornerback,2012
Derek Cox,71.56,67.89,75.68,764.0,Jaguars,Jaguars,58,Starter,10,CB,Cornerback,2012
Stephon Gilmore,71.51,61.4,74.08,1055.0,Bills,Bills,59,Starter,11,CB,Cornerback,2012
Sean Smith,71.46,61.6,74.07,1046.0,Dolphins,Dolphins,60,Starter,12,CB,Cornerback,2012
Leodis McKelvin,71.31,65.13,76.17,347.0,Bills,Bills,61,Starter,13,CB,Cornerback,2012
Janoris Jenkins,71.3,63.0,73.7,955.0,Rams,Rams,62,Starter,14,CB,Cornerback,2012
Shareece Wright,70.84,65.76,80.48,116.0,Chargers,Chargers,63,Starter,15,CB,Cornerback,2012
Orlando Scandrick,70.71,65.97,73.25,326.0,Cowboys,Cowboys,64,Starter,16,CB,Cornerback,2012
Chris Cook,70.57,67.34,76.38,677.0,Vikings,Vikings,65,Starter,17,CB,Cornerback,2012
Elbert Mack,70.55,67.82,76.67,254.0,Saints,Saints,66,Starter,18,CB,Cornerback,2012
Lardarius Webb,70.51,63.94,75.92,376.0,Ravens,Ravens,67,Starter,19,CB,Cornerback,2012
Aqib Talib,70.28,60.94,76.4,658.0,Patriots,Patriots,68,Starter,20,CB,Cornerback,2012
Jonte Green,70.24,63.95,74.43,396.0,Lions,Lions,69,Starter,21,CB,Cornerback,2012
Kyle Wilson,69.52,60.4,71.63,947.0,Jets,Jets,70,Starter,22,CB,Cornerback,2012
Dunta Robinson,69.34,61.1,70.67,1045.0,Falcons,Falcons,71,Starter,23,CB,Cornerback,2012
Buster Skrine,69.03,60.37,72.59,722.0,Browns,Browns,72,Starter,24,CB,Cornerback,2012
Mike Harris,69.03,58.4,75.08,529.0,Jaguars,Jaguars,73,Starter,25,CB,Cornerback,2012
Cedric Griffin,68.67,62.43,75.02,377.0,Commanders,Commanders,74,Starter,26,CB,Cornerback,2012
Eric Wright,68.63,62.09,72.57,494.0,Buccaneers,Buccaneers,75,Starter,27,CB,Cornerback,2012
Chris Gamble,68.49,63.45,75.29,280.0,Panthers,Panthers,76,Starter,28,CB,Cornerback,2012
Alan Ball,68.32,60.24,73.71,105.0,Texans,Texans,77,Starter,29,CB,Cornerback,2012
Jerraud Powers,68.29,64.46,73.34,505.0,Colts,Colts,78,Starter,30,CB,Cornerback,2012
Marcus Trufant,67.82,62.0,72.32,393.0,Seahawks,Seahawks,79,Starter,31,CB,Cornerback,2012
Jacob Lacey,67.74,63.76,70.07,575.0,Lions,Lions,80,Starter,32,CB,Cornerback,2012
Stanford Routt,67.44,60.0,70.41,406.0,Texans,"Chiefs, Texans",81,Starter,33,CB,Cornerback,2012
Aaron Ross,67.15,56.3,71.47,671.0,Jaguars,Jaguars,82,Starter,34,CB,Cornerback,2012
Antoine Cason,67.01,52.7,72.39,1021.0,Chargers,Chargers,83,Starter,35,CB,Cornerback,2012
Perrish Cox,66.78,57.06,69.48,180.0,49ers,49ers,84,Starter,36,CB,Cornerback,2012
Drayton Florence,66.59,58.48,71.99,303.0,Lions,Lions,85,Starter,37,CB,Cornerback,2012
Richard Crawford,66.57,63.63,69.57,199.0,Commanders,Commanders,86,Starter,38,CB,Cornerback,2012
Kelvin Hayden,66.38,61.27,70.21,462.0,Bears,Bears,87,Starter,39,CB,Cornerback,2012
Josh Thomas,66.34,59.84,74.32,515.0,Panthers,Panthers,88,Starter,40,CB,Cornerback,2012
Nolan Carroll,66.32,58.06,72.56,641.0,Dolphins,Dolphins,89,Starter,41,CB,Cornerback,2012
Ellis Lankster,66.28,56.92,69.0,326.0,Jets,Jets,90,Starter,42,CB,Cornerback,2012
Tracy Porter,65.99,60.42,71.37,301.0,Broncos,Broncos,91,Starter,43,CB,Cornerback,2012
Bryan McCann,65.97,62.15,74.86,141.0,Dolphins,Dolphins,92,Starter,44,CB,Cornerback,2012
Mike Jenkins,65.93,57.57,70.16,356.0,Cowboys,Cowboys,93,Starter,45,CB,Cornerback,2012
Josh Norman,64.94,57.58,68.82,771.0,Panthers,Panthers,94,Starter,46,CB,Cornerback,2012
Shawntae Spencer,64.36,61.72,72.05,111.0,Raiders,Raiders,95,Starter,47,CB,Cornerback,2012
Byron Maxwell,64.32,64.93,76.75,144.0,Seahawks,Seahawks,96,Starter,48,CB,Cornerback,2012
Ron Brooks,64.26,60.22,73.66,161.0,Bills,Bills,97,Starter,49,CB,Cornerback,2012
Patrick Robinson,64.2,52.0,69.64,1093.0,Saints,Saints,98,Starter,50,CB,Cornerback,2012
Coty Sensabaugh,64.04,56.43,67.03,313.0,Titans,Titans,99,Starter,51,CB,Cornerback,2012
Rashean Mathis,64.04,55.75,69.67,476.0,Jaguars,Jaguars,100,Starter,52,CB,Cornerback,2012
Marquice Cole,63.66,59.58,67.42,227.0,Patriots,Patriots,101,Starter,53,CB,Cornerback,2012
Brandian Ross,63.66,63.55,70.44,175.0,Raiders,Raiders,102,Starter,54,CB,Cornerback,2012
A.J. Jefferson,63.65,55.1,69.35,631.0,Vikings,Vikings,103,Starter,55,CB,Cornerback,2012
Nnamdi Asomugha,63.59,47.2,70.77,984.0,Eagles,Eagles,104,Starter,56,CB,Cornerback,2012
Anthony Gaitor,63.37,59.92,73.62,123.0,Buccaneers,Buccaneers,105,Starter,57,CB,Cornerback,2012
Richard Marshall,63.19,56.78,69.55,237.0,Dolphins,Dolphins,106,Starter,58,CB,Cornerback,2012
Corey Webster,62.83,47.0,69.41,1016.0,Giants,Giants,107,Starter,59,CB,Cornerback,2012
Isaiah Trufant,62.15,59.52,71.97,118.0,Jets,Jets,108,Starter,60,CB,Cornerback,2012
William Middleton,62.07,59.27,66.96,196.0,Jaguars,Jaguars,109,Starter,61,CB,Cornerback,2012
Brice McCain,61.39,50.73,67.46,450.0,Texans,Texans,110,Rotation/backup,1,CB,Cornerback,2012
William Gay,61.28,49.0,65.3,1006.0,Cardinals,Cardinals,111,Rotation/backup,2,CB,Cornerback,2012
James Dockery,61.12,61.23,72.38,158.0,Panthers,Panthers,112,Rotation/backup,3,CB,Cornerback,2012
Sterling Moore,60.91,58.74,61.33,327.0,Cowboys,Cowboys,113,Rotation/backup,4,CB,Cornerback,2012
Danny Gorrer,60.82,56.35,70.05,185.0,Buccaneers,Buccaneers,114,Rotation/backup,5,CB,Cornerback,2012
Corey White,60.46,56.83,66.02,519.0,Saints,Saints,115,Rotation/backup,6,CB,Cornerback,2012
Jimmy Smith,60.43,51.43,66.16,519.0,Ravens,Ravens,116,Rotation/backup,7,CB,Cornerback,2012
Justin Rogers,60.13,47.41,67.82,537.0,Bills,Bills,117,Rotation/backup,8,CB,Cornerback,2012
Brandon Harris,59.88,53.78,70.47,237.0,Texans,Texans,118,Rotation/backup,9,CB,Cornerback,2012
Ronald Bartell,59.29,54.34,68.0,413.0,Lions,Lions,119,Rotation/backup,10,CB,Cornerback,2012
Chykie Brown,58.75,52.92,66.54,440.0,Ravens,Ravens,120,Rotation/backup,11,CB,Cornerback,2012
Cassius Vaughn,57.65,47.5,66.4,861.0,Colts,Colts,121,Rotation/backup,12,CB,Cornerback,2012
Trevin Wade,57.11,57.81,56.65,196.0,Browns,Browns,122,Rotation/backup,13,CB,Cornerback,2012
Jeremy Lane,56.83,61.87,67.8,163.0,Seahawks,Seahawks,123,Rotation/backup,14,CB,Cornerback,2012
R.J. Stanford,56.56,52.35,60.8,144.0,Dolphins,Dolphins,124,Rotation/backup,15,CB,Cornerback,2012
Terrence McGee,56.36,54.52,62.69,142.0,Bills,Bills,125,Rotation/backup,16,CB,Cornerback,2012
Johnny Patrick,54.76,48.16,59.95,215.0,Saints,Saints,126,Rotation/backup,17,CB,Cornerback,2012
Jayron Hosley,52.4,47.79,55.47,452.0,Giants,Giants,127,Rotation/backup,18,CB,Cornerback,2012
Ryan Mouton,51.96,50.14,56.3,387.0,Titans,Titans,128,Rotation/backup,19,CB,Cornerback,2012
Kevin Rutland,51.92,57.44,54.1,103.0,Jaguars,Jaguars,129,Rotation/backup,20,CB,Cornerback,2012
Jalil Brown,50.34,50.91,54.26,363.0,Chiefs,Chiefs,130,Rotation/backup,21,CB,Cornerback,2012
J.J. Watt,97.03,90.16,97.45,1050.0,Texans,Texans,1,Elite,1,DI,Defensive Interior,2012
Geno Atkins,91.19,87.53,89.47,848.0,Bengals,Bengals,2,Elite,2,DI,Defensive Interior,2012
Muhammad Wilkerson,85.64,83.75,82.73,910.0,Jets,Jets,3,Elite,3,DI,Defensive Interior,2012
Calais Campbell,85.44,82.12,85.25,754.0,Cardinals,Cardinals,4,Elite,4,DI,Defensive Interior,2012
Nick Fairley,84.07,78.71,87.37,494.0,Lions,Lions,5,Elite,5,DI,Defensive Interior,2012
Mike Martin,83.19,73.15,85.72,429.0,Titans,Titans,6,Elite,6,DI,Defensive Interior,2012
Fletcher Cox,81.97,75.85,82.91,509.0,Eagles,Eagles,7,Elite,7,DI,Defensive Interior,2012
Ndamukong Suh,81.81,80.36,78.93,879.0,Lions,Lions,8,Elite,8,DI,Defensive Interior,2012
Steve McLendon,81.24,70.63,86.96,135.0,Steelers,Steelers,9,Elite,9,DI,Defensive Interior,2012
Desmond Bryant,81.09,75.69,80.9,630.0,Raiders,Raiders,10,Elite,10,DI,Defensive Interior,2012
Kyle Williams,80.09,75.86,82.17,793.0,Bills,Bills,11,Elite,11,DI,Defensive Interior,2012
Jurrell Casey,79.96,79.12,76.35,779.0,Titans,Titans,12,Good,1,DI,Defensive Interior,2012
Haloti Ngata,79.69,79.75,75.48,1053.0,Ravens,Ravens,13,Good,2,DI,Defensive Interior,2012
Marcell Dareus,79.15,76.87,76.51,787.0,Bills,Bills,14,Good,3,DI,Defensive Interior,2012
Justin Smith,78.67,68.76,81.11,996.0,49ers,49ers,15,Good,4,DI,Defensive Interior,2012
Gerald McCoy,76.83,88.75,68.46,938.0,Buccaneers,Buccaneers,16,Good,5,DI,Defensive Interior,2012
Henry Melton,76.68,65.66,81.21,607.0,Bears,Bears,17,Good,6,DI,Defensive Interior,2012
Fred Evans,76.23,65.61,80.81,360.0,Vikings,Vikings,18,Good,7,DI,Defensive Interior,2012
Brodrick Bunkley,75.13,66.53,77.43,365.0,Saints,Saints,19,Good,8,DI,Defensive Interior,2012
Alex Carrington,74.94,69.5,77.13,342.0,Bills,Bills,20,Good,9,DI,Defensive Interior,2012
Antonio Garay,74.68,58.1,85.74,147.0,Chargers,Chargers,21,Good,10,DI,Defensive Interior,2012
Paul Soliai,74.33,63.27,77.53,616.0,Dolphins,Dolphins,22,Good,11,DI,Defensive Interior,2012
Linval Joseph,74.27,69.06,75.86,692.0,Giants,Giants,23,Good,12,DI,Defensive Interior,2012
Chris Canty,73.6,71.44,74.53,297.0,Giants,Giants,24,Starter,1,DI,Defensive Interior,2012
Richard Seymour,73.25,68.23,77.21,348.0,Raiders,Raiders,25,Starter,2,DI,Defensive Interior,2012
Jason Hatcher,73.23,62.95,77.49,757.0,Cowboys,Cowboys,26,Starter,3,DI,Defensive Interior,2012
Vince Wilfork,73.23,63.92,75.27,1019.0,Patriots,Patriots,27,Starter,4,DI,Defensive Interior,2012
Mike Devito,73.14,65.81,75.11,629.0,Jets,Jets,28,Starter,5,DI,Defensive Interior,2012
Cameron Heyward,73.01,61.73,76.37,262.0,Steelers,Steelers,29,Starter,6,DI,Defensive Interior,2012
Karl Klug,72.9,63.76,74.82,250.0,Titans,Titans,30,Starter,7,DI,Defensive Interior,2012
Michael Brockers,72.79,64.96,76.97,602.0,Rams,Rams,31,Starter,8,DI,Defensive Interior,2012
Jason Jones,72.65,56.22,82.44,319.0,Seahawks,Seahawks,32,Starter,9,DI,Defensive Interior,2012
Dan Williams,72.6,73.81,70.22,419.0,Cardinals,Cardinals,33,Starter,10,DI,Defensive Interior,2012
Sammie Lee Hill,72.32,63.14,75.01,403.0,Lions,Lions,34,Starter,11,DI,Defensive Interior,2012
Brandon Mebane,72.24,63.05,74.61,706.0,Seahawks,Seahawks,35,Starter,12,DI,Defensive Interior,2012
Antonio Smith,71.94,64.25,72.9,904.0,Texans,Texans,36,Starter,13,DI,Defensive Interior,2012
Corey Liuget,71.88,64.14,73.25,716.0,Chargers,Chargers,37,Starter,14,DI,Defensive Interior,2012
Vonnie Holliday,71.56,50.53,81.62,195.0,Cardinals,Cardinals,38,Starter,15,DI,Defensive Interior,2012
Kevin Williams,71.36,69.14,69.31,859.0,Vikings,Vikings,39,Starter,16,DI,Defensive Interior,2012
Vance Walker,71.35,60.17,74.63,589.0,Falcons,Falcons,40,Starter,17,DI,Defensive Interior,2012
Tyson Jackson,71.31,64.42,72.88,595.0,Chiefs,Chiefs,41,Starter,18,DI,Defensive Interior,2012
Ricky Jean Francois,70.96,59.76,74.26,322.0,49ers,49ers,42,Starter,19,DI,Defensive Interior,2012
Cam Thomas,70.96,62.41,74.58,395.0,Chargers,Chargers,43,Starter,20,DI,Defensive Interior,2012
Cullen Jenkins,70.79,52.25,79.18,625.0,Eagles,Eagles,44,Starter,21,DI,Defensive Interior,2012
Earl Mitchell,70.75,60.32,73.74,426.0,Texans,Texans,45,Starter,22,DI,Defensive Interior,2012
Ahtyba Rubin,70.67,65.41,71.57,670.0,Browns,Browns,46,Starter,23,DI,Defensive Interior,2012
Ray McDonald,70.34,65.16,69.63,1138.0,49ers,49ers,47,Starter,24,DI,Defensive Interior,2012
C.J. Mosley,70.34,64.38,72.13,615.0,Jaguars,Jaguars,48,Starter,25,DI,Defensive Interior,2012
Sione Pouha,70.01,60.26,74.43,304.0,Jets,Jets,49,Starter,26,DI,Defensive Interior,2012
Alan Branch,69.91,62.58,70.94,630.0,Seahawks,Seahawks,50,Starter,27,DI,Defensive Interior,2012
Aubrayo Franklin,69.74,65.33,71.11,279.0,Chargers,Chargers,51,Starter,28,DI,Defensive Interior,2012
C.J. Wilson,69.54,55.87,76.05,351.0,Packers,Packers,52,Starter,29,DI,Defensive Interior,2012
Derek Landri,69.3,57.64,74.15,484.0,Eagles,Eagles,53,Starter,30,DI,Defensive Interior,2012
Kenyon Coleman,69.07,59.07,77.43,164.0,Cowboys,Cowboys,54,Starter,31,DI,Defensive Interior,2012
Cory Redding,69.03,49.84,78.17,634.0,Colts,Colts,55,Starter,32,DI,Defensive Interior,2012
Christian Ballard,68.97,59.98,70.79,402.0,Vikings,Vikings,56,Starter,33,DI,Defensive Interior,2012
Ropati Pitoitua,68.74,53.56,76.12,494.0,Chiefs,Chiefs,57,Starter,34,DI,Defensive Interior,2012
Domata Peko Sr.,68.55,54.15,73.98,705.0,Bengals,Bengals,58,Starter,35,DI,Defensive Interior,2012
Josh Price-Brent,68.53,70.6,66.64,309.0,Cowboys,Cowboys,59,Starter,36,DI,Defensive Interior,2012
Randy Starks,68.38,59.37,70.22,810.0,Dolphins,Dolphins,60,Starter,37,DI,Defensive Interior,2012
Terrance Knighton,68.15,62.3,68.82,656.0,Jaguars,Jaguars,61,Starter,38,DI,Defensive Interior,2012
Derek Wolfe,68.1,61.21,68.53,973.0,Broncos,Broncos,62,Starter,39,DI,Defensive Interior,2012
Phil Taylor Sr.,68.06,61.53,73.44,263.0,Browns,Browns,63,Starter,40,DI,Defensive Interior,2012
Kellen Heard,67.77,55.91,75.16,179.0,Colts,Colts,64,Starter,41,DI,Defensive Interior,2012
Kendall Reyes,67.77,58.33,69.89,531.0,Chargers,Chargers,65,Starter,42,DI,Defensive Interior,2012
Spencer Johnson,67.66,53.32,75.13,264.0,Bills,Bills,66,Starter,43,DI,Defensive Interior,2012
Sean Lissemore,67.61,56.44,74.79,317.0,Cowboys,Cowboys,67,Starter,44,DI,Defensive Interior,2012
Arthur Jones,67.59,57.91,72.8,694.0,Ravens,Ravens,68,Starter,45,DI,Defensive Interior,2012
Glenn Dorsey,67.58,64.56,71.99,112.0,Chiefs,Chiefs,69,Starter,46,DI,Defensive Interior,2012
Ryan Pickett,67.55,56.64,70.98,645.0,Packers,Packers,70,Starter,47,DI,Defensive Interior,2012
Akiem Hicks,67.41,62.15,68.84,372.0,Saints,Saints,71,Starter,48,DI,Defensive Interior,2012
Jared Crick,67.38,60.12,68.06,228.0,Texans,Texans,72,Starter,49,DI,Defensive Interior,2012
Gary Gibson,67.34,59.3,68.53,278.0,Buccaneers,Buccaneers,73,Starter,50,DI,Defensive Interior,2012
Shaun Smith,67.32,55.54,75.49,131.0,Chiefs,Chiefs,74,Starter,51,DI,Defensive Interior,2012
David Carter,67.29,58.5,69.64,289.0,Cardinals,Cardinals,75,Starter,52,DI,Defensive Interior,2012
Tom Johnson,67.27,57.66,70.55,419.0,Saints,Saints,76,Starter,53,DI,Defensive Interior,2012
Mike Daniels,67.18,54.17,71.69,272.0,Packers,Packers,77,Starter,54,DI,Defensive Interior,2012
Kenrick Ellis,67.03,58.6,75.38,232.0,Jets,Jets,78,Starter,55,DI,Defensive Interior,2012
Tommy Kelly,66.97,55.18,70.67,758.0,Raiders,Raiders,79,Starter,56,DI,Defensive Interior,2012
Jared Odrick,66.61,59.24,70.49,932.0,Dolphins,Dolphins,80,Starter,57,DI,Defensive Interior,2012
Pat Sims,66.49,57.25,74.11,205.0,Bengals,Bengals,81,Starter,58,DI,Defensive Interior,2012
Stephen Paea,66.35,59.85,69.12,595.0,Bears,Bears,82,Starter,59,DI,Defensive Interior,2012
Jonathan Babineaux,66.24,56.05,69.5,938.0,Falcons,Falcons,83,Starter,60,DI,Defensive Interior,2012
Kyle Love,66.12,58.12,68.53,579.0,Patriots,Patriots,84,Starter,61,DI,Defensive Interior,2012
Cedric Thornton,66.0,49.24,73.0,395.0,Eagles,Eagles,85,Starter,62,DI,Defensive Interior,2012
