player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Mackensie Alexander,77.68,72.5,78.95,564.0,Vikings,Vikings,34,Good,11,CB,Cornerback,2018
Jourdan Lewis,77.2,74.7,77.7,187.0,Cowboys,Cowboys,35,Good,12,CB,Cornerback,2018
Adoree' Jackson,77.06,69.0,78.27,959.0,Titans,Titans,36,Good,13,CB,Cornerback,2018
Isaiah Oliver,76.63,69.6,82.35,241.0,Falcons,Falcons,37,Good,14,CB,Cornerback,2018
Brandon Carr,76.6,69.1,77.43,876.0,Ravens,Ravens,38,Good,15,CB,Cornerback,2018
Joe Haden,76.56,70.9,78.56,937.0,Steelers,Steelers,39,Good,16,CB,Cornerback,2018
Desmond Trufant,76.13,67.2,79.38,1061.0,Falcons,Falcons,40,Good,17,CB,Cornerback,2018
Richard Sherman,75.99,68.1,80.31,836.0,49ers,49ers,41,Good,18,CB,Cornerback,2018
Jaire Alexander,75.9,73.0,76.8,761.0,Packers,Packers,42,Good,19,CB,Cornerback,2018
Kendall Fuller,75.55,70.2,76.3,1078.0,Chiefs,Chiefs,43,Good,20,CB,Cornerback,2018
Ronald Darby,74.13,70.4,78.09,542.0,Eagles,Eagles,44,Good,21,CB,Cornerback,2018
Donte Jackson,74.09,67.2,74.52,895.0,Panthers,Panthers,45,Good,22,CB,Cornerback,2018
Quinton Dunbar,74.05,67.6,80.34,373.0,Commanders,Commanders,46,Good,23,CB,Cornerback,2018
Kenny Moore II,73.95,68.4,77.27,911.0,Colts,Colts,47,Starter,1,CB,Cornerback,2018
Orlando Scandrick,73.81,70.1,74.82,788.0,Chiefs,Chiefs,48,Starter,2,CB,Cornerback,2018
Tre'Davious White,73.46,62.5,76.6,961.0,Bills,Bills,49,Starter,3,CB,Cornerback,2018
Trae Waynes,73.36,64.6,76.29,693.0,Vikings,Vikings,50,Starter,4,CB,Cornerback,2018
Janoris Jenkins,73.36,66.3,76.08,1088.0,Giants,Giants,51,Starter,5,CB,Cornerback,2018
Rasul Douglas,73.1,67.9,75.27,544.0,Eagles,Eagles,52,Starter,6,CB,Cornerback,2018
Josh Jackson,72.67,62.0,75.62,721.0,Packers,Packers,53,Starter,7,CB,Cornerback,2018
Chidobe Awuzie,72.43,66.1,75.87,886.0,Cowboys,Cowboys,54,Starter,8,CB,Cornerback,2018
T.J. Carrie,72.37,63.9,74.05,908.0,Browns,Browns,55,Starter,9,CB,Cornerback,2018
Jimmy Smith,72.13,66.0,76.41,610.0,Ravens,Ravens,56,Starter,10,CB,Cornerback,2018
Anthony Brown,72.12,62.9,74.62,690.0,Cowboys,Cowboys,57,Starter,11,CB,Cornerback,2018
James Bradberry,72.08,64.9,73.33,994.0,Panthers,Panthers,58,Starter,12,CB,Cornerback,2018
K'Waun Williams,71.91,66.0,73.96,595.0,49ers,49ers,59,Starter,13,CB,Cornerback,2018
Brent Grimes,71.25,61.0,76.42,791.0,Buccaneers,Buccaneers,60,Starter,14,CB,Cornerback,2018
Briean Boddy-Calhoun,70.83,63.0,74.28,656.0,Browns,Browns,61,Starter,15,CB,Cornerback,2018
Terrance Mitchell,70.74,64.3,77.74,445.0,Browns,Browns,62,Starter,16,CB,Cornerback,2018
Gareon Conley,70.72,61.5,79.46,679.0,Raiders,Raiders,63,Starter,17,CB,Cornerback,2018
Marcus Peters,70.67,58.1,75.2,914.0,Rams,Rams,64,Starter,18,CB,Cornerback,2018
Taron Johnson,70.67,69.6,72.42,405.0,Bills,Bills,65,Starter,19,CB,Cornerback,2018
Tavon Young,70.22,62.6,71.65,602.0,Ravens,Ravens,66,Starter,20,CB,Cornerback,2018
Dre Kirkpatrick,69.76,62.6,72.76,774.0,Bengals,Bengals,67,Starter,21,CB,Cornerback,2018
Patrick Robinson,69.74,66.1,76.65,110.0,Saints,Saints,68,Starter,22,CB,Cornerback,2018
Michael Davis,69.74,65.7,74.51,627.0,Chargers,Chargers,69,Starter,23,CB,Cornerback,2018
Cre'Von LeBlanc,69.69,63.9,75.64,382.0,Eagles,Eagles,70,Starter,24,CB,Cornerback,2018
Captain Munnerlyn,69.46,60.3,71.91,630.0,Panthers,Panthers,71,Starter,25,CB,Cornerback,2018
Jonathan Jones,69.43,61.0,73.28,516.0,Patriots,Patriots,72,Starter,26,CB,Cornerback,2018
Coty Sensabaugh,69.39,64.7,73.25,745.0,Steelers,Steelers,73,Starter,27,CB,Cornerback,2018
Bradley Roby,69.06,58.6,72.39,926.0,Broncos,Broncos,74,Starter,28,CB,Cornerback,2018
Greg Stroman Jr.,68.99,68.6,68.22,387.0,Commanders,Commanders,75,Starter,29,CB,Cornerback,2018
B.W. Webb,68.88,60.4,72.65,1004.0,Giants,Giants,76,Starter,30,CB,Cornerback,2018
Darqueze Dennard,68.55,60.7,71.38,675.0,Bengals,Bengals,77,Starter,31,CB,Cornerback,2018
Eli Apple,68.55,62.3,71.15,905.0,Saints,Saints,78,Starter,32,CB,Cornerback,2018
Morris Claiborne,68.25,60.3,71.88,1002.0,Jets,Jets,79,Starter,33,CB,Cornerback,2018
Javien Elliott,68.0,68.0,70.6,351.0,Buccaneers,Buccaneers,80,Starter,34,CB,Cornerback,2018
Ryan Smith,67.96,61.8,71.24,419.0,Buccaneers,Buccaneers,81,Starter,35,CB,Cornerback,2018
Quincy Wilson,67.58,62.9,72.0,435.0,Colts,Colts,82,Starter,36,CB,Cornerback,2018
Xavier Rhodes,67.57,55.1,73.18,771.0,Vikings,Vikings,83,Starter,37,CB,Cornerback,2018
Tramaine Brock Sr.,67.57,60.5,73.31,436.0,Broncos,Broncos,84,Starter,38,CB,Cornerback,2018
Avonte Maddox,67.26,60.7,73.71,541.0,Eagles,Eagles,85,Starter,39,CB,Cornerback,2018
Grant Haley,66.72,70.5,66.29,429.0,Giants,Giants,86,Starter,40,CB,Cornerback,2018
Robert Alford,66.7,53.4,71.92,959.0,Falcons,Falcons,87,Starter,41,CB,Cornerback,2018
Rashaan Melvin,66.69,56.3,72.78,604.0,Raiders,Raiders,88,Starter,42,CB,Cornerback,2018
Artie Burns,66.47,57.4,72.0,308.0,Steelers,Steelers,89,Starter,43,CB,Cornerback,2018
Troy Hill,66.45,58.2,72.37,427.0,Rams,Rams,90,Starter,44,CB,Cornerback,2018
E.J. Gaines,66.16,62.5,72.96,181.0,Browns,Browns,91,Starter,45,CB,Cornerback,2018
Trevor Williams,65.99,58.4,72.51,410.0,Chargers,Chargers,92,Starter,46,CB,Cornerback,2018
Bashaud Breeland,65.77,57.2,72.73,330.0,Packers,Packers,93,Starter,47,CB,Cornerback,2018
Eric Rowe,65.35,58.5,74.4,136.0,Patriots,Patriots,94,Starter,48,CB,Cornerback,2018
Shaquill Griffin,65.13,51.9,70.17,941.0,Seahawks,Seahawks,95,Starter,49,CB,Cornerback,2018
Tre Flowers,65.11,56.5,67.72,903.0,Seahawks,Seahawks,96,Starter,50,CB,Cornerback,2018
Nevin Lawson,64.99,54.7,68.52,877.0,Lions,Lions,97,Starter,51,CB,Cornerback,2018
David Amerson,64.86,58.2,73.47,293.0,Cardinals,Cardinals,98,Starter,52,CB,Cornerback,2018
Shareece Wright,64.85,58.5,69.09,506.0,Texans,Texans,99,Starter,53,CB,Cornerback,2018
Mike Hughes,64.58,64.6,73.81,244.0,Vikings,Vikings,100,Starter,54,CB,Cornerback,2018
Sam Shields,64.41,57.1,72.51,340.0,Rams,Rams,101,Starter,55,CB,Cornerback,2018
Leon Hall,64.38,57.1,71.0,366.0,Raiders,Raiders,102,Starter,56,CB,Cornerback,2018
Jalen Mills,63.73,55.8,73.19,457.0,Eagles,Eagles,103,Starter,57,CB,Cornerback,2018
Carlton Davis III,63.71,59.0,65.81,1436.0,Buccaneers,Buccaneers,104,Starter,58,CB,Cornerback,2018
Phillip Gaines,63.47,56.8,70.32,408.0,Browns,Browns,105,Starter,59,CB,Cornerback,2018
Bobby McCain,63.36,54.0,66.46,823.0,Dolphins,Dolphins,106,Starter,60,CB,Cornerback,2018
Kevin King,63.18,59.9,70.45,305.0,Packers,Packers,107,Starter,61,CB,Cornerback,2018
P.J. Williams,63.05,50.6,70.62,693.0,Saints,Saints,108,Starter,62,CB,Cornerback,2018
Daryl Worley,62.15,51.1,68.69,505.0,Raiders,Raiders,109,Starter,63,CB,Cornerback,2018
Charvarius Ward,62.15,59.4,78.32,140.0,Chiefs,Chiefs,110,Starter,64,CB,Cornerback,2018
Tyler Patmon,62.12,58.0,68.83,231.0,Jaguars,Jaguars,111,Starter,65,CB,Cornerback,2018
LeShaun Sims,62.07,56.8,65.79,215.0,Titans,Titans,112,Starter,66,CB,Cornerback,2018
Buster Skrine,62.0,50.8,67.06,693.0,Jets,Jets,113,Starter,67,CB,Cornerback,2018
Bene Benwikere,61.95,55.4,69.23,592.0,Raiders,Raiders,114,Rotation/backup,1,CB,Cornerback,2018
Ken Crawley,61.79,48.9,70.29,409.0,Saints,Saints,115,Rotation/backup,2,CB,Cornerback,2018
Fabian Moreau,61.48,58.3,63.34,840.0,Commanders,Commanders,116,Rotation/backup,3,CB,Cornerback,2018
Isaac Yiadom,60.97,55.6,65.59,264.0,Broncos,Broncos,117,Rotation/backup,4,CB,Cornerback,2018
Kevin Toliver II,60.59,54.8,66.53,136.0,Bears,Bears,118,Rotation/backup,5,CB,Cornerback,2018
Ryan Lewis,58.87,58.5,70.91,150.0,Bills,Bills,119,Rotation/backup,6,CB,Cornerback,2018
Aaron Colvin,58.77,53.3,63.67,317.0,Texans,Texans,120,Rotation/backup,7,CB,Cornerback,2018
Nate Hairston,58.02,48.4,64.95,413.0,Colts,Colts,121,Rotation/backup,8,CB,Cornerback,2018
Tony Brown,57.92,48.7,66.15,290.0,Packers,Packers,122,Rotation/backup,9,CB,Cornerback,2018
Darius Phillips,56.39,54.2,58.88,232.0,Bengals,Bengals,123,Rotation/backup,10,CB,Cornerback,2018
KeiVarae Russell,56.28,55.3,64.01,137.0,Bengals,Bengals,124,Rotation/backup,11,CB,Cornerback,2018
Cameron Sutton,55.61,55.9,59.2,240.0,Steelers,Steelers,125,Rotation/backup,12,CB,Cornerback,2018
M.J. Stewart,55.42,56.1,59.13,300.0,Buccaneers,Buccaneers,126,Rotation/backup,13,CB,Cornerback,2018
Greg Mabin,55.36,48.9,65.0,163.0,49ers,49ers,127,Rotation/backup,14,CB,Cornerback,2018
Ahkello Witherspoon,54.03,39.8,62.86,700.0,49ers,49ers,128,Rotation/backup,15,CB,Cornerback,2018
Torry McTyer,52.66,48.2,58.5,347.0,Dolphins,Dolphins,129,Rotation/backup,16,CB,Cornerback,2018
Sidney Jones IV,51.95,47.6,61.1,321.0,Eagles,Eagles,130,Rotation/backup,17,CB,Cornerback,2018
Jamar Taylor,50.71,39.4,56.69,305.0,Broncos,Broncos,131,Rotation/backup,18,CB,Cornerback,2018
Jamal Agnew,50.34,45.6,61.56,117.0,Lions,Lions,132,Rotation/backup,19,CB,Cornerback,2018
Parry Nickerson,47.66,44.0,54.27,213.0,Jets,Jets,133,Rotation/backup,20,CB,Cornerback,2018
Nick Nelson,45.0,34.8,48.84,311.0,Raiders,Raiders,134,Rotation/backup,21,CB,Cornerback,2018
Aaron Donald,94.35,90.15,93.3,913.0,Rams,Rams,1,Elite,1,DI,Defensive Interior,2018
Kawann Short,88.45,86.58,86.56,584.0,Panthers,Panthers,2,Elite,2,DI,Defensive Interior,2018
Geno Atkins,87.7,85.3,85.13,795.0,Bengals,Bengals,3,Elite,3,DI,Defensive Interior,2018
Jurrell Casey,86.54,87.73,82.32,745.0,Titans,Titans,4,Elite,4,DI,Defensive Interior,2018
Leonard Williams,86.0,89.11,79.76,866.0,Jets,Jets,5,Elite,5,DI,Defensive Interior,2018
Damon Harrison Sr.,85.73,84.44,82.42,606.0,Lions,Lions,6,Elite,6,DI,Defensive Interior,2018
Fletcher Cox,85.72,89.24,79.21,831.0,Eagles,Eagles,7,Elite,7,DI,Defensive Interior,2018
DeForest Buckner,85.51,89.65,78.78,852.0,49ers,49ers,8,Elite,8,DI,Defensive Interior,2018
Bilal Nichols,85.18,76.93,88.6,329.0,Bears,Bears,9,Elite,9,DI,Defensive Interior,2018
Akiem Hicks,84.83,82.94,81.93,781.0,Bears,Bears,10,Elite,10,DI,Defensive Interior,2018
Kenny Clark,84.29,87.24,80.04,720.0,Packers,Packers,11,Elite,11,DI,Defensive Interior,2018
Ndamukong Suh,84.29,84.83,79.76,887.0,Rams,Rams,12,Elite,12,DI,Defensive Interior,2018
Grady Jarrett,84.17,83.33,81.6,712.0,Falcons,Falcons,13,Elite,13,DI,Defensive Interior,2018
Vincent Taylor,83.69,82.83,86.87,204.0,Dolphins,Dolphins,14,Elite,14,DI,Defensive Interior,2018
Javon Hargrave,83.61,83.88,79.26,455.0,Steelers,Steelers,15,Elite,15,DI,Defensive Interior,2018
Michael Pierce,83.42,82.58,80.85,388.0,Ravens,Ravens,16,Elite,16,DI,Defensive Interior,2018
Shelby Harris,83.19,82.64,81.28,391.0,Broncos,Broncos,17,Elite,17,DI,Defensive Interior,2018
Cameron Heyward,82.5,83.82,79.34,842.0,Steelers,Steelers,18,Elite,18,DI,Defensive Interior,2018
Marcell Dareus,81.95,82.9,79.33,563.0,Jaguars,Jaguars,19,Elite,19,DI,Defensive Interior,2018
Da'Shawn Hand,81.25,84.53,78.03,455.0,Lions,Lions,20,Elite,20,DI,Defensive Interior,2018
Taven Bryan,81.23,80.39,77.63,301.0,Jaguars,Jaguars,21,Elite,21,DI,Defensive Interior,2018
Malik Jackson,81.21,74.56,81.47,628.0,Jaguars,Jaguars,22,Elite,22,DI,Defensive Interior,2018
Jonathan Allen,80.95,82.78,79.86,780.0,Commanders,Commanders,23,Elite,23,DI,Defensive Interior,2018
Linval Joseph,80.79,80.08,77.61,671.0,Vikings,Vikings,24,Elite,24,DI,Defensive Interior,2018
Gerald McCoy,80.27,84.74,74.69,732.0,Buccaneers,Buccaneers,25,Elite,25,DI,Defensive Interior,2018
Eddie Goldman,80.21,82.07,77.21,552.0,Bears,Bears,26,Elite,26,DI,Defensive Interior,2018
Henry Anderson,80.04,80.46,78.82,668.0,Jets,Jets,27,Elite,27,DI,Defensive Interior,2018
Stephon Tuitt,79.95,84.21,74.93,694.0,Steelers,Steelers,28,Good,1,DI,Defensive Interior,2018
Sheldon Richardson,79.92,75.89,79.79,719.0,Vikings,Vikings,29,Good,2,DI,Defensive Interior,2018
Mike Daniels,79.87,75.51,82.36,419.0,Packers,Packers,30,Good,3,DI,Defensive Interior,2018
B.J. Hill,79.29,73.89,78.72,642.0,Giants,Giants,31,Good,4,DI,Defensive Interior,2018
Poona Ford,79.22,80.31,79.53,231.0,Seahawks,Seahawks,32,Good,5,DI,Defensive Interior,2018
Sheldon Rankins,78.67,81.02,74.41,642.0,Saints,Saints,33,Good,6,DI,Defensive Interior,2018
Vita Vea,78.62,82.75,74.84,493.0,Buccaneers,Buccaneers,34,Good,7,DI,Defensive Interior,2018
A'Shawn Robinson,78.09,78.95,74.91,415.0,Lions,Lions,35,Good,8,DI,Defensive Interior,2018
Denico Autry,77.32,73.41,77.85,555.0,Colts,Colts,36,Good,9,DI,Defensive Interior,2018
Muhammad Wilkerson,77.28,75.14,82.24,115.0,Packers,Packers,37,Good,10,DI,Defensive Interior,2018
Mike Pennel,77.2,74.3,74.96,358.0,Jets,Jets,38,Good,11,DI,Defensive Interior,2018
Chris Jones,77.2,73.59,76.07,773.0,Chiefs,Chiefs,39,Good,12,DI,Defensive Interior,2018
Dalvin Tomlinson,77.07,75.71,73.81,628.0,Giants,Giants,40,Good,13,DI,Defensive Interior,2018
Dean Lowry,77.01,72.64,75.76,698.0,Packers,Packers,41,Good,14,DI,Defensive Interior,2018
Lawrence Guy Sr.,76.93,69.19,77.92,519.0,Patriots,Patriots,42,Good,15,DI,Defensive Interior,2018
Christian Covington,76.91,80.71,75.11,257.0,Texans,Texans,43,Good,16,DI,Defensive Interior,2018
Larry Ogunjobi,76.65,67.47,79.38,930.0,Browns,Browns,44,Good,17,DI,Defensive Interior,2018
Brandon Williams,76.32,70.97,76.97,518.0,Ravens,Ravens,45,Good,18,DI,Defensive Interior,2018
Danny Shelton,76.29,77.8,73.3,323.0,Patriots,Patriots,46,Good,19,DI,Defensive Interior,2018
Jarran Reed,75.59,67.28,77.28,773.0,Seahawks,Seahawks,47,Good,20,DI,Defensive Interior,2018
Michael Brockers,75.5,72.78,73.56,679.0,Rams,Rams,48,Good,21,DI,Defensive Interior,2018
David Onyemata,75.48,76.56,70.59,618.0,Saints,Saints,49,Good,22,DI,Defensive Interior,2018
DJ Reader,75.42,75.55,71.8,638.0,Texans,Texans,50,Good,23,DI,Defensive Interior,2018
Steve McLendon,75.4,66.44,78.24,471.0,Jets,Jets,51,Good,24,DI,Defensive Interior,2018
Daron Payne,75.07,68.83,75.07,797.0,Commanders,Commanders,52,Good,25,DI,Defensive Interior,2018
Derek Wolfe,75.07,70.26,76.1,710.0,Broncos,Broncos,53,Good,26,DI,Defensive Interior,2018
Roy Robertson-Harris,74.15,65.86,77.08,354.0,Bears,Bears,54,Good,27,DI,Defensive Interior,2018
Tyler Lancaster,73.88,73.5,75.16,272.0,Packers,Packers,55,Starter,1,DI,Defensive Interior,2018
Mario Edwards Jr.,73.58,69.26,76.15,232.0,Giants,Giants,56,Starter,2,DI,Defensive Interior,2018
Maurice Hurst,73.54,74.47,71.89,472.0,Raiders,Raiders,57,Starter,3,DI,Defensive Interior,2018
Johnathan Hankins,73.53,65.57,75.5,573.0,Raiders,Raiders,58,Starter,4,DI,Defensive Interior,2018
Fadol Brown,73.51,60.85,81.95,215.0,Packers,Packers,59,Starter,5,DI,Defensive Interior,2018
Kyle Williams,73.21,59.2,78.59,657.0,Bills,Bills,60,Starter,6,DI,Defensive Interior,2018
Xavier Williams,73.18,66.78,76.52,424.0,Chiefs,Chiefs,61,Starter,7,DI,Defensive Interior,2018
Abry Jones,73.1,63.54,76.04,498.0,Jaguars,Jaguars,62,Starter,8,DI,Defensive Interior,2018
Rodney Gunter,73.04,63.09,75.51,641.0,Cardinals,Cardinals,63,Starter,9,DI,Defensive Interior,2018
Adam Gotsis,72.87,64.88,74.03,513.0,Broncos,Broncos,64,Starter,10,DI,Defensive Interior,2018
Malcom Brown,72.76,62.42,76.0,456.0,Patriots,Patriots,65,Starter,11,DI,Defensive Interior,2018
Treyvon Hester,72.24,77.15,68.18,226.0,Eagles,Eagles,66,Starter,12,DI,Defensive Interior,2018
Zach Kerr,71.92,62.44,76.48,394.0,Broncos,Broncos,67,Starter,13,DI,Defensive Interior,2018
Corey Liuget,71.41,68.98,75.32,206.0,Chargers,Chargers,68,Starter,14,DI,Defensive Interior,2018
Matt Ioannidis,71.31,69.02,71.81,439.0,Commanders,Commanders,69,Starter,15,DI,Defensive Interior,2018
Bennie Logan,71.21,53.9,79.74,230.0,Titans,Titans,70,Starter,16,DI,Defensive Interior,2018
Dan McCullers,71.04,66.51,74.68,111.0,Steelers,Steelers,71,Starter,17,DI,Defensive Interior,2018
Margus Hunt,70.85,59.62,74.82,724.0,Colts,Colts,72,Starter,18,DI,Defensive Interior,2018
Andrew Billings,70.15,60.57,72.75,632.0,Bengals,Bengals,73,Starter,19,DI,Defensive Interior,2018
Tyrone Crawford,70.13,59.96,73.26,633.0,Cowboys,Cowboys,74,Starter,20,DI,Defensive Interior,2018
Olsen Pierre,70.09,48.31,85.12,246.0,Cardinals,Cardinals,75,Starter,21,DI,Defensive Interior,2018
Davon Godchaux,70.08,61.45,72.05,675.0,Dolphins,Dolphins,76,Starter,22,DI,Defensive Interior,2018
DaQuan Jones,69.82,65.63,69.69,587.0,Titans,Titans,77,Starter,23,DI,Defensive Interior,2018
Darius Philon,69.7,60.28,72.23,607.0,Chargers,Chargers,78,Starter,24,DI,Defensive Interior,2018
Josh Mauro,68.63,58.48,76.33,270.0,Giants,Giants,79,Starter,25,DI,Defensive Interior,2018
