player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
K'Waun Williams,69.84,66.5,71.91,596.0,Broncos,Broncos,65,Starter,20,CB,Cornerback,2022
Damarri Mathis,69.74,65.3,71.47,794.0,Broncos,Broncos,66,Starter,21,CB,Cornerback,2022
Levi Wallace,69.55,59.3,74.04,709.0,Steelers,Steelers,67,Starter,22,CB,Cornerback,2022
Cameron Dantzler,69.52,64.7,74.22,505.0,Vikings,Vikings,68,Starter,23,CB,Cornerback,2022
Marco Wilson,69.02,61.2,73.0,778.0,Cardinals,Cardinals,69,Starter,24,CB,Cornerback,2022
Roger McCreary,69.01,60.4,70.58,1164.0,Titans,Titans,70,Starter,25,CB,Cornerback,2022
Byron Murphy Jr.,68.93,63.9,72.53,595.0,Cardinals,Cardinals,71,Starter,26,CB,Cornerback,2022
Denzel Ward,68.9,60.4,73.3,748.0,Browns,Browns,72,Starter,27,CB,Cornerback,2022
Dane Jackson,68.8,59.9,73.26,830.0,Bills,Bills,73,Starter,28,CB,Cornerback,2022
Tre'Davious White,68.12,61.3,76.07,307.0,Bills,Bills,74,Starter,29,CB,Cornerback,2022
Troy Hill,67.6,60.5,72.09,703.0,Rams,Rams,75,Starter,30,CB,Cornerback,2022
Shaquill Griffin,67.37,61.9,74.45,336.0,Jaguars,Jaguars,76,Starter,31,CB,Cornerback,2022
Ja'Sir Taylor,67.35,65.6,73.16,161.0,Chargers,Chargers,77,Starter,32,CB,Cornerback,2022
Xavien Howard,67.33,55.2,72.52,973.0,Dolphins,Dolphins,78,Starter,33,CB,Cornerback,2022
Tremon Smith,67.3,66.0,76.5,201.0,Texans,Texans,79,Starter,34,CB,Cornerback,2022
Tre Flowers,66.58,58.3,71.14,172.0,Bengals,Bengals,80,Starter,35,CB,Cornerback,2022
Dee Delaney,66.21,67.6,70.31,216.0,Buccaneers,Buccaneers,81,Starter,36,CB,Cornerback,2022
Cam Taylor-Britt,66.09,60.5,72.52,590.0,Bengals,Bengals,82,Starter,37,CB,Cornerback,2022
Joshua Williams,65.92,63.5,67.28,437.0,Chiefs,Chiefs,83,Starter,38,CB,Cornerback,2022
Myles Bryant,65.89,55.9,69.85,689.0,Patriots,Patriots,84,Starter,39,CB,Cornerback,2022
Eric Stokes,65.29,60.3,69.71,477.0,Packers,Packers,85,Starter,40,CB,Cornerback,2022
Kristian Fulton,65.0,58.5,71.36,652.0,Titans,Titans,86,Starter,41,CB,Cornerback,2022
Mike Jackson,64.71,58.6,72.15,1082.0,Seahawks,Seahawks,87,Starter,42,CB,Cornerback,2022
Kaiir Elam,64.33,58.7,68.81,477.0,Bills,Bills,88,Starter,43,CB,Cornerback,2022
Benjamin St-Juste,64.2,60.0,69.57,655.0,Commanders,Commanders,89,Starter,44,CB,Cornerback,2022
Brandon Facyson,64.01,56.0,69.74,455.0,Colts,Colts,90,Starter,45,CB,Cornerback,2022
Christian Benford,63.99,58.8,71.13,363.0,Bills,Bills,91,Starter,46,CB,Cornerback,2022
Fabian Moreau,63.79,53.6,69.02,749.0,Giants,Giants,92,Starter,47,CB,Cornerback,2022
Coby Bryant,63.74,54.6,65.67,757.0,Seahawks,Seahawks,93,Starter,48,CB,Cornerback,2022
Rodarius Williams,63.66,63.4,72.16,147.0,Giants,Giants,94,Starter,49,CB,Cornerback,2022
Alontae Taylor,63.66,56.3,70.29,663.0,Saints,Saints,95,Starter,50,CB,Cornerback,2022
Anthony Brown,63.31,54.6,68.95,728.0,Cowboys,Cowboys,96,Starter,51,CB,Cornerback,2022
Chandon Sullivan,63.22,53.2,65.74,944.0,Vikings,Vikings,97,Starter,52,CB,Cornerback,2022
Eli Apple,63.21,53.5,67.0,908.0,Bengals,Bengals,98,Starter,53,CB,Cornerback,2022
Jaylen Watson,63.18,55.5,65.11,604.0,Chiefs,Chiefs,99,Starter,54,CB,Cornerback,2022
Rashad Fenton,63.17,56.2,70.64,379.0,Falcons,Falcons,100,Starter,55,CB,Cornerback,2022
Donte Jackson,63.03,55.2,69.9,442.0,Panthers,Panthers,101,Starter,56,CB,Cornerback,2022
Grant Haley,62.99,68.4,70.83,129.0,Rams,Rams,102,Starter,57,CB,Cornerback,2022
Jerry Jacobs,62.85,54.5,70.14,542.0,Lions,Lions,103,Starter,58,CB,Cornerback,2022
Jourdan Lewis,62.79,55.9,69.11,315.0,Cowboys,Cowboys,104,Starter,59,CB,Cornerback,2022
Keisean Nixon,62.73,60.4,67.36,290.0,Packers,Packers,105,Starter,60,CB,Cornerback,2022
Arthur Maulet,62.64,55.1,64.08,481.0,Steelers,Steelers,106,Starter,61,CB,Cornerback,2022
Nate Hobbs,62.21,57.1,65.86,667.0,Raiders,Raiders,107,Starter,62,CB,Cornerback,2022
Amik Robertson,61.58,61.3,62.91,677.0,Raiders,Raiders,108,Rotation/backup,1,CB,Cornerback,2022
Josiah Scott,61.5,62.3,65.45,390.0,Eagles,Eagles,109,Rotation/backup,2,CB,Cornerback,2022
Cornell Armstrong,61.33,54.0,68.45,372.0,Falcons,Falcons,110,Rotation/backup,3,CB,Cornerback,2022
Harrison Hand,61.27,55.0,73.79,111.0,Bears,Bears,111,Rotation/backup,4,CB,Cornerback,2022
Mike Hughes,61.16,51.4,67.97,561.0,Lions,Lions,112,Rotation/backup,5,CB,Cornerback,2022
Darren Hall,60.93,60.1,60.14,633.0,Falcons,Falcons,113,Rotation/backup,6,CB,Cornerback,2022
Sam Webb,60.46,57.0,66.45,327.0,Raiders,Raiders,114,Rotation/backup,7,CB,Cornerback,2022
David Long Jr.,60.33,54.2,65.18,287.0,Rams,Rams,115,Rotation/backup,8,CB,Cornerback,2022
Bradley Roby,60.19,49.6,67.19,628.0,Saints,Saints,116,Rotation/backup,9,CB,Cornerback,2022
Darnay Holmes,60.09,49.5,66.57,572.0,Giants,Giants,117,Rotation/backup,10,CB,Cornerback,2022
Paulson Adebo,59.78,48.6,65.52,814.0,Saints,Saints,118,Rotation/backup,11,CB,Cornerback,2022
Kenny Moore II,59.7,46.3,66.91,774.0,Colts,Colts,119,Rotation/backup,12,CB,Cornerback,2022
Greg Mabin,59.42,57.0,68.56,108.0,Titans,Titans,120,Rotation/backup,13,CB,Cornerback,2022
Tre Herndon,59.38,57.2,62.85,416.0,Jaguars,Jaguars,121,Rotation/backup,14,CB,Cornerback,2022
Kindle Vildor,59.36,58.8,61.1,531.0,Bears,Bears,122,Rotation/backup,15,CB,Cornerback,2022
Sidney Jones IV,59.33,44.6,71.77,109.0,Raiders,Raiders,123,Rotation/backup,16,CB,Cornerback,2022
CJ Henderson,59.26,48.9,65.13,765.0,Panthers,Panthers,124,Rotation/backup,17,CB,Cornerback,2022
Josh Blackwell,59.22,66.4,66.53,134.0,Bears,Bears,125,Rotation/backup,18,CB,Cornerback,2022
Zech McPhearson,59.16,50.0,69.68,103.0,Eagles,Eagles,126,Rotation/backup,19,CB,Cornerback,2022
Justin Bethel,59.06,52.9,69.67,125.0,Dolphins,Dolphins,127,Rotation/backup,20,CB,Cornerback,2022
Greedy Williams,58.98,49.6,66.55,105.0,Browns,Browns,128,Rotation/backup,21,CB,Cornerback,2022
Derek Stingley Jr.,58.9,49.9,68.59,599.0,Texans,Texans,129,Rotation/backup,22,CB,Cornerback,2022
Keion Crossen,58.67,50.2,66.33,382.0,Dolphins,Dolphins,130,Rotation/backup,23,CB,Cornerback,2022
Deommodore Lenoir,58.62,51.0,63.82,887.0,49ers,49ers,131,Rotation/backup,24,CB,Cornerback,2022
Anthony Averett,58.47,51.0,66.31,278.0,Raiders,Raiders,132,Rotation/backup,25,CB,Cornerback,2022
Chris Harris Jr.,58.19,47.8,66.72,375.0,Saints,Saints,133,Rotation/backup,26,CB,Cornerback,2022
Jalen Mills,57.7,42.7,68.71,468.0,Patriots,Patriots,134,Rotation/backup,27,CB,Cornerback,2022
Rachad Wildgoose,57.67,53.9,67.67,196.0,Commanders,Commanders,135,Rotation/backup,28,CB,Cornerback,2022
Trayvon Mullen,57.66,48.9,67.77,160.0,Cowboys,Cowboys,136,Rotation/backup,29,CB,Cornerback,2022
Kyler Gordon,57.36,46.4,63.44,863.0,Bears,Bears,137,Rotation/backup,30,CB,Cornerback,2022
Kelvin Joseph,56.87,44.1,68.94,167.0,Cowboys,Cowboys,138,Rotation/backup,31,CB,Cornerback,2022
A.J. Green III,56.78,41.8,70.08,142.0,Browns,Browns,139,Rotation/backup,32,CB,Cornerback,2022
Essang Bassey,56.78,51.7,62.63,222.0,Broncos,Broncos,140,Rotation/backup,33,CB,Cornerback,2022
Derion Kendrick,56.54,44.8,65.1,483.0,Rams,Rams,141,Rotation/backup,34,CB,Cornerback,2022
Jeff Okudah,56.43,54.4,60.76,789.0,Lions,Lions,142,Rotation/backup,35,CB,Cornerback,2022
Keith Taylor Jr.,56.32,52.1,56.56,378.0,Panthers,Panthers,143,Rotation/backup,36,CB,Cornerback,2022
Jace Whittaker,54.6,51.5,66.5,281.0,Cardinals,Cardinals,144,Rotation/backup,37,CB,Cornerback,2022
Christian Matthew,54.24,48.7,61.62,237.0,Cardinals,Cardinals,145,Rotation/backup,38,CB,Cornerback,2022
Nahshon Wright,53.89,47.4,65.82,128.0,Cowboys,Cowboys,146,Rotation/backup,39,CB,Cornerback,2022
Noah Igbinoghene,53.5,47.4,63.66,238.0,Dolphins,Dolphins,147,Rotation/backup,40,CB,Cornerback,2022
Ahkello Witherspoon,53.42,42.8,66.51,248.0,Steelers,Steelers,148,Rotation/backup,41,CB,Cornerback,2022
Amani Oruwariye,52.18,31.3,64.78,474.0,Lions,Lions,149,Rotation/backup,42,CB,Cornerback,2022
Zyon McCollum,50.9,51.4,54.25,278.0,Buccaneers,Buccaneers,150,Rotation/backup,43,CB,Cornerback,2022
J.C. Jackson,50.87,28.1,67.77,244.0,Chargers,Chargers,151,Rotation/backup,44,CB,Cornerback,2022
Damarion Williams,47.48,41.0,52.53,225.0,Ravens,Ravens,152,Rotation/backup,45,CB,Cornerback,2022
Akayleb Evans,46.56,40.5,57.73,162.0,Vikings,Vikings,153,Rotation/backup,46,CB,Cornerback,2022
Christian Holmes,45.0,48.9,50.0,104.0,Commanders,Commanders,154,Rotation/backup,47,CB,Cornerback,2022
Caleb Farley,45.0,34.7,52.29,104.0,Titans,Titans,155,Rotation/backup,48,CB,Cornerback,2022
Andrew Booth Jr.,45.0,41.7,57.94,105.0,Vikings,Vikings,156,Rotation/backup,49,CB,Cornerback,2022
Dallis Flowers,45.0,51.3,50.68,175.0,Colts,Colts,157,Rotation/backup,50,CB,Cornerback,2022
Aaron Donald,90.25,86.47,91.53,615.0,Rams,Rams,1,Elite,1,DI,Defensive Interior,2022
Quinnen Williams,89.33,89.82,86.53,690.0,Jets,Jets,2,Elite,2,DI,Defensive Interior,2022
Jonathan Allen,86.49,86.83,82.58,802.0,Commanders,Commanders,3,Elite,3,DI,Defensive Interior,2022
DeForest Buckner,86.12,87.68,81.11,874.0,Colts,Colts,4,Elite,4,DI,Defensive Interior,2022
Christian Wilkins,86.09,88.45,80.76,952.0,Dolphins,Dolphins,5,Elite,5,DI,Defensive Interior,2022
J.J. Watt,85.68,72.83,95.79,816.0,Cardinals,Cardinals,6,Elite,6,DI,Defensive Interior,2022
Cameron Heyward,84.9,82.83,82.31,801.0,Steelers,Steelers,7,Elite,7,DI,Defensive Interior,2022
Dexter Lawrence,84.39,88.24,78.44,864.0,Giants,Giants,8,Elite,8,DI,Defensive Interior,2022
Chris Jones,84.15,88.78,77.98,915.0,Chiefs,Chiefs,9,Elite,9,DI,Defensive Interior,2022
Zach Sieler,83.92,78.32,83.48,874.0,Dolphins,Dolphins,10,Elite,10,DI,Defensive Interior,2022
Leonard Williams,83.05,86.79,78.84,604.0,Giants,Giants,11,Elite,11,DI,Defensive Interior,2022
Jeffery Simmons,82.96,85.51,78.27,840.0,Titans,Titans,12,Elite,12,DI,Defensive Interior,2022
Grady Jarrett,81.9,78.13,80.24,856.0,Falcons,Falcons,13,Elite,13,DI,Defensive Interior,2022
Derrick Brown,80.74,85.64,73.6,870.0,Panthers,Panthers,14,Elite,14,DI,Defensive Interior,2022
Ed Oliver,80.49,74.24,82.46,526.0,Bills,Bills,15,Elite,15,DI,Defensive Interior,2022
Javon Hargrave,79.87,73.19,80.66,711.0,Eagles,Eagles,16,Good,1,DI,Defensive Interior,2022
Calais Campbell,78.72,68.19,84.47,548.0,Ravens,Ravens,17,Good,2,DI,Defensive Interior,2022
Dalvin Tomlinson,78.66,79.74,76.02,550.0,Vikings,Vikings,18,Good,3,DI,Defensive Interior,2022
Daron Payne,78.52,72.77,78.19,907.0,Commanders,Commanders,19,Good,4,DI,Defensive Interior,2022
Kenny Clark,78.47,74.17,78.08,807.0,Packers,Packers,20,Good,5,DI,Defensive Interior,2022
DJ Reader,77.29,84.17,74.85,397.0,Bengals,Bengals,21,Good,6,DI,Defensive Interior,2022
DeMarcus Walker,77.23,61.79,85.54,427.0,Titans,Titans,22,Good,7,DI,Defensive Interior,2022
B.J. Hill,76.05,70.44,76.4,815.0,Bengals,Bengals,23,Good,8,DI,Defensive Interior,2022
Milton Williams,75.69,62.03,80.63,396.0,Eagles,Eagles,24,Good,9,DI,Defensive Interior,2022
Shelby Harris,75.21,64.94,80.2,560.0,Seahawks,Seahawks,25,Good,10,DI,Defensive Interior,2022
Vita Vea,74.81,72.95,75.94,538.0,Buccaneers,Buccaneers,26,Good,11,DI,Defensive Interior,2022
DaVon Hamilton,73.43,67.91,74.27,610.0,Jaguars,Jaguars,27,Starter,1,DI,Defensive Interior,2022
Andrew Billings,73.41,71.37,72.07,478.0,Raiders,Raiders,28,Starter,2,DI,Defensive Interior,2022
Grover Stewart,73.33,66.25,73.88,781.0,Colts,Colts,29,Starter,3,DI,Defensive Interior,2022
Christian Barmore,73.3,65.14,78.86,327.0,Patriots,Patriots,30,Starter,4,DI,Defensive Interior,2022
David Onyemata,72.73,65.69,75.23,682.0,Saints,Saints,31,Starter,5,DI,Defensive Interior,2022
D.J. Jones,72.49,60.07,78.01,558.0,Broncos,Broncos,32,Starter,6,DI,Defensive Interior,2022
Poona Ford,72.33,62.52,74.7,642.0,Seahawks,Seahawks,33,Starter,7,DI,Defensive Interior,2022
Jordan Davis,72.18,75.18,69.93,225.0,Eagles,Eagles,34,Starter,8,DI,Defensive Interior,2022
Harrison Phillips,71.82,68.33,71.7,693.0,Vikings,Vikings,35,Starter,9,DI,Defensive Interior,2022
Akiem Hicks,71.39,59.0,80.99,398.0,Buccaneers,Buccaneers,36,Starter,10,DI,Defensive Interior,2022
Tim Settle,71.36,57.77,77.52,372.0,Bills,Bills,37,Starter,11,DI,Defensive Interior,2022
Larry Ogunjobi,71.29,54.55,79.29,636.0,Steelers,Steelers,38,Starter,12,DI,Defensive Interior,2022
Alim McNeill,70.99,65.0,70.82,779.0,Lions,Lions,39,Starter,13,DI,Defensive Interior,2022
Osa Odighizuwa,70.87,55.35,77.41,616.0,Cowboys,Cowboys,40,Starter,14,DI,Defensive Interior,2022
Matt Ioannidis,70.7,63.87,76.05,640.0,Panthers,Panthers,41,Starter,15,DI,Defensive Interior,2022
Morgan Fox,70.67,55.73,76.46,575.0,Chargers,Chargers,42,Starter,16,DI,Defensive Interior,2022
Khyiris Tonga,70.62,67.97,72.64,276.0,Vikings,Vikings,43,Starter,17,DI,Defensive Interior,2022
Fletcher Cox,70.55,54.8,77.39,712.0,Eagles,Eagles,44,Starter,18,DI,Defensive Interior,2022
Dre'Mont Jones,70.32,57.87,77.33,715.0,Broncos,Broncos,45,Starter,19,DI,Defensive Interior,2022
Chauncey Golston,69.87,56.96,76.27,237.0,Cowboys,Cowboys,46,Starter,20,DI,Defensive Interior,2022
DaQuan Jones,69.53,64.29,69.34,643.0,Bills,Bills,47,Starter,21,DI,Defensive Interior,2022
Shy Tuttle,69.38,58.64,73.0,557.0,Saints,Saints,48,Starter,22,DI,Defensive Interior,2022
Sheldon Rankins,69.3,61.02,72.75,558.0,Jets,Jets,49,Starter,23,DI,Defensive Interior,2022
A'Shawn Robinson,69.1,62.66,74.33,360.0,Rams,Rams,50,Starter,24,DI,Defensive Interior,2022
Folorunso Fatukasi,68.99,54.01,77.08,446.0,Jaguars,Jaguars,51,Starter,25,DI,Defensive Interior,2022
Sebastian Joseph-Day,68.78,51.92,79.28,702.0,Chargers,Chargers,52,Starter,26,DI,Defensive Interior,2022
Al Woods,68.78,57.78,74.13,374.0,Seahawks,Seahawks,53,Starter,27,DI,Defensive Interior,2022
Devonte Wyatt,68.74,72.1,63.32,224.0,Packers,Packers,54,Starter,28,DI,Defensive Interior,2022
Roy Robertson-Harris,68.69,55.76,75.7,714.0,Jaguars,Jaguars,55,Starter,29,DI,Defensive Interior,2022
