cluster,season,scheme_cluster,Cap_Space,age,adjusted_value,Net EPA,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa,weighted_grade,weighted_average_grade
0,2023,0,0.3590597730092391,0.008868501529050832,5.700216174770162,-0.023544342507645262,2.170606060606076,-4.442583732057415,-5.808612440191382,-0.9126060606060618,-0.06812200956937797,0.349282296650717,0.04665071770335061,-1.481220095693779,1.6653110047847122,-2.2799043062200894,-0.02751196172248803,-5.2966507177033435,1.6361179361179357,-7.187799043062228,0.27751196172248704,-3.921052631578945,4.555502392344508,0.15933014354065733,-0.6681818181818215,3.5796653796653715,0.046650717703349276,0.7368421052631575,-7.192583732057415,0.08133971291866038,-1.3991400491400476,-3.15203349282298,-0.6001196172248804,-1.2188995215310996,-0.1925837320574164,-0.31698564593301437,-1.4449760765550241,-0.4401913875598087,0.3672248803827767,0.14533492822966565,-89.98205741626793,-0.6748803827751217,-663.2416267942572,6.285816530716346
1,2023,1,0.0659736075288122,0.7074192261667314,-9.253922815595075,0.0009194256082967699,-1.8910416666666663,-8.275917065390729,-9.944976076555037,0.8990416666666654,-0.03039473684210492,-0.5143540669856463,-0.8018341307814989,1.6839314194577346,-1.6922647527910684,-6.764752791068588,-0.02751196172248803,-8.523923444976077,-0.6987794245858758,-16.596889952153106,-0.4043062200956946,-3.7695374800637893,2.440350877192998,-1.1118819776714588,0.29242424242424647,-5.576435810810807,-0.08971291866028697,-0.6722488038277517,-17.450159489633165,-0.22169059011164283,0.2683086312118519,0.7070574162679293,0.28321371610845336,-1.582535885167463,-4.96531100478469,0.18301435406698552,-1.248006379585327,-0.031100478468900405,-1.1176236044657095,-0.3410287081339707,-40.224481658692184,0.6372408293460907,-1241.688596491229,-2.4280633689796502
2,2023,2,-0.5308029117703943,-0.5116443189837696,-50.446681804424045,0.11217360621030346,-0.017777777777780557,-9.57894736842104,-8.207602339181307,-0.6297777777777789,0.17293859649122867,0.7280701754385959,-0.2967836257309937,-1.8150584795321634,0.9622807017543948,-5.55263157894737,0.10380116959064327,6.435672514619881,-0.9174174174174166,-0.1827485380117082,-1.6871345029239766,8.301169590643283,-7.226315789473674,-2.548245614035096,-4.216666666666669,5.8336336336336245,-0.13011695906432763,0.1257309941520468,-1.8845029239765836,0.15204678362573087,1.2109609609609606,1.7323099415204553,0.12967836257309973,0.47807017543859587,7.11549707602339,0.20321637426900585,0.5701754385964914,0.9385964912280702,2.0540935672514635,1.7185672514619879,97.38157894736833,-0.1102339181286558,21.0336257309973,-10.927471350536429
3,2023,3,-0.34530706417937274,-1.3077981651376156,45.52404138658932,-0.03971100917431194,1.076666666666668,38.087719298245645,44.153508771929836,-0.25200000000000156,0.07877192982456194,0.22807017543859587,2.3421052631578956,-0.5539473684210527,0.8789473684210591,26.94736842105263,0.04824561403508772,28.324561403508767,-0.506306306306306,58.956140350877206,1.8684210526315788,11.328947368421055,-9.642982456140338,4.676754385964912,3.583333333333343,4.230855855855864,0.2587719298245612,0.4035087719298245,62.587719298245645,0.3464912280701755,0.963738738738737,2.535087719298218,0.22412280701754472,6.228070175438596,8.671052631578947,-0.07456140350877194,5.653508771929825,0.1885964912280702,0.8596491228070189,-0.6175438596491221,202.54824561403507,-0.43245614035087865,4614.811403508775,4.226084758282738
