cluster,shotgun_rate,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate
0,15.080148786414924,27.598246922786153,0.0,-0.7625140965111381,0.0,-15.080148786414924,0.0,-8.545571086885396,8.545571086885403,0.0,-7.1153136326144875,7.115313632614484,2.1289117081103086,-2.1289117081103086,2.4012390502790026,-2.4012390502790026,0.6622871806858228,-0.6622871806858264,0.0
1,-1.0239993763615445,-4.335535390600578,0.0,-0.036892391946117264,0.0,1.0239993763615445,0.0,4.286096901174915,-4.286096901174915,0.0,2.791766118788175,-2.791766118788175,4.205483895052019,-4.205483895052019,2.240751911503004,-2.240751911503004,2.4017506609973935,-2.4017506609973935,0.0
2,5.541443734452798,-0.822674155888885,0.0,0.322099909847795,0.0,-5.541443734452798,0.0,-3.981739352355987,3.981739352355987,0.0,-12.802791649097614,12.802791649097614,-5.430493509486951,5.430493509486958,-7.09172523244569,7.09172523244569,-7.642802440104077,7.642802440104077,0.0
3,-12.86421125509866,-6.014729417700333,0.0,0.28462253301593954,0.0,12.86421125509866,0.0,-1.750804992853535,1.7508049928535456,0.0,10.101624420738816,-10.101624420738803,-7.203404682725306,7.203404682725299,-0.48443923174831127,0.48443923174831127,0.7966092236538032,-0.7966092236538067,0.0
