cluster,shotgun_rate,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate
0,-4.9077339013277665,-4.14117567341213,0.0,-0.5743408032908208,0.0,4.9077339013277665,0.0,-2.560776155047879,2.5607761550478756,0.0,-1.7120029248816024,1.7120029248816167,-4.829928816476986,4.829928816476972,-4.712404575663101,4.712404575663101,-4.459826255255379,4.459826255255376,-0.002243359655419956
1,7.164418382882239,1.7623135982567284,0.0,0.10090906024269053,0.0,-7.164418382882239,0.0,-1.423829998984381,1.423829998984374,0.0,-3.1793005731433226,3.1793005731433297,2.9416652380444646,-2.9416652380444717,0.49615194272882945,-0.49615194272882235,0.40547003573051654,-0.4054700357305059,0.0025424742761426173
2,-10.125719556760977,-0.6631708936828629,0.0,0.19578765616096572,0.0,10.125719556760977,0.0,5.072463115103879,-5.0724631151038935,0.0,7.884208047686016,-7.884208047686016,0.9426848790671656,-0.9426848790671727,1.5252012032613464,-1.5252012032613464,1.159375423917055,-1.159375423917055,-0.0022433596554199565
3,-0.4804624456267348,-0.10586461433184446,0.0,-0.05205828411849733,0.0,0.4804624456267348,0.0,-1.604593540206487,1.60459354020648,0.0,-1.7060352899825375,1.706035289982541,-6.879203380204849,6.879203380204842,0.9795335278230866,-0.9795335278230866,1.735519337245691,-1.735519337245691,-0.002243359655419956
