cluster,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate,motion_rate,play_action_rate,air_yards_per_att,shotgun_rate,no_huddle_rate,under_center_rate,personnel_01_rate,personnel_10_rate,personnel_11_rate,personnel_12_rate,personnel_13_rate,personnel_20_rate,personnel_21_rate,personnel_22_rate,personnel_31_rate
0,0.0,1.089039141049014,-1.089039141049014,0.0,-6.022684876246657,6.022684876246643,-2.2616586140269703,2.2616586140269703,-5.812292775977738,5.812292775977738,-2.4408295043759693,2.4408295043759693,0.0,7.081875000000011,-1.995000000000001,0.05624999999999947,1.0081250000000068,-2.5343750000000007,-1.0081250000000068,-0.2834375,-0.345625,-8.057937499999994,4.860624999999999,-2.5269375000000007,-0.30687499999999995,8.424312500000001,1.0378124999999998,0.07606250000000002
1,0.0,3.669325127957606,-3.669325127957606,0.0,5.81487446213346,-5.814874462133467,3.711245064044064,-3.7112450640440713,0.9970985193054389,-0.9970985193054389,2.7249080629236886,-2.724908062923685,0.0,-1.3670138888888843,2.6027777777777743,-0.1104166666666675,-6.116319444444436,-1.7121527777777796,6.116319444444436,0.22100694444444446,-0.2722916666666667,2.4929513888888906,0.01729166666666515,3.2257291666666656,-0.02576388888888892,-3.476354166666667,-0.8855208333333331,-0.025937500000000006
2,0.0,-2.8262380953540394,2.826238095354043,0.0,-1.7452428454334523,1.7452428454334346,-0.15722626926657313,0.15722626926658023,2.499745342986188,-2.499745342986188,0.06083738534356087,-0.06083738534356087,0.0,-2.6495535714285623,-1.1821428571428587,0.027678571428570997,6.599553571428572,3.4084821428571423,-6.599553571428579,-0.02986607142857145,0.2893750000000001,3.711205357142859,-0.37223214285714334,-0.4166517857142864,0.14598214285714273,-3.2089732142857144,-1.5457589285714286,-0.025937499999999995
3,0.0,0.27455286952324087,-0.27455286952323377,0.0,0.5532385145250345,-0.5532385145250451,-4.972936184132436,4.972936184132436,-3.727214398916715,3.727214398916715,-3.2929371098107794,3.292937109810783,0.0,3.496875000000003,0.7749999999999986,0.08124999999999893,-10.596874999999997,-4.909375000000002,10.596874999999997,-0.038437499999999986,0.03187499999999999,-8.525937499999998,-4.811875000000001,-2.6409375,-0.06937500000000002,8.5228125,6.1053125,0.05406250000000001
