index_x,team_abbr,season,n_plays,index_y,shotgun_rate,index,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate
41,BUF,2023,1595,41,60.877742946708466,41,9.968652037617556,0.0,8.051622418879056,0.0,39.122257053291534,0.0,13.141025641025642,43.108974358974365,0.0,61.38002059732235,32.5437693099897,46.3716814159292,53.6283185840708,56.41025641025641,43.58974358974359,64.89795918367346,35.10204081632653,0.0
42,BUF,2024,1633,42,52.112676056338024,42,6.184935701163503,0.0,7.910256410256411,0.0,47.887323943661976,0.0,11.636828644501279,46.16368286445013,0.0,62.632197414806114,28.554641598119858,39.14656771799629,60.85343228200371,55.09708737864077,44.90291262135923,69.83471074380165,30.165289256198346,0.0
43,BUF,2025,1559,43,41.8216805644644,43,4.6183450930083385,0.0,6.834405144694534,0.0,58.1783194355356,0.0,17.750826901874312,51.15766262403528,0.0,70.70552147239265,22.23926380368098,36.715867158671585,63.284132841328415,58.3743842364532,41.6256157635468,64.85355648535564,35.146443514644346,0.0
44,CAR,2015,1666,44,57.863145258103245,44,17.58703481392557,0.0,9.631496062992126,0.0,42.136854741896755,0.0,9.25925925925926,42.30769230769231,0.0,59.128630705394194,34.64730290456431,41.724137931034484,58.27586206896552,49.88290398126464,50.11709601873536,71.25506072874494,28.74493927125506,0.0
45,CAR,2016,1399,45,62.25875625446747,45,16.225875625446747,0.0,9.455298013245033,0.0,37.74124374553253,0.0,11.931818181818182,35.22727272727273,0.0,62.11251435132033,30.76923076923077,48.832271762208066,51.167728237791934,53.8235294117647,46.1764705882353,78.57142857142857,21.428571428571427,0.0
46,CAR,2017,1433,46,58.6880669923238,46,8.025122121423585,0.0,7.963979416809606,0.0,41.3119330076762,0.0,11.14864864864865,41.72297297297297,0.0,61.47443519619501,32.10463733650416,45.867768595041326,54.132231404958674,46.53739612188366,53.46260387811634,76.56903765690377,23.430962343096233,0.0
47,CAR,2018,1319,47,61.94086429112965,47,6.520090978013647,0.0,6.946577629382304,0.0,38.05913570887035,0.0,15.737051792828685,34.06374501992032,0.0,63.647490820073436,30.110159118727047,52.73109243697479,47.26890756302521,60.60606060606061,39.39393939393939,69.35483870967742,30.64516129032258,0.0
48,CAR,2019,1406,48,57.18349928876245,48,6.472261735419631,0.0,7.646464646464646,0.0,42.81650071123755,0.0,16.44518272425249,34.883720930232556,0.0,73.88059701492537,22.01492537313433,54.22680412371134,45.77319587628866,65.65096952908587,34.34903047091413,84.54106280193237,15.458937198067632,0.0
49,CAR,2020,1292,49,50.38699690402477,49,2.631578947368421,0.0,6.996598639455782,0.0,49.61300309597523,0.0,19.34477379095164,41.49765990639626,0.0,71.27496159754224,21.658986175115206,49.8876404494382,50.112359550561806,64.0,36.0,74.48979591836735,25.510204081632654,0.0
50,CAR,2021,1427,50,54.379817799579534,50,10.441485634197617,0.0,6.753822629969419,0.0,45.620182200420466,0.0,17.665130568356375,40.09216589861751,0.0,69.45876288659794,25.128865979381445,48.421052631578945,51.578947368421055,60.49723756906077,39.50276243093923,75.74468085106383,24.25531914893617,0.0
51,CAR,2022,1304,51,43.25153374233129,51,7.05521472392638,0.0,6.722672064777328,0.0,56.74846625766871,0.0,17.972972972972972,42.83783783783784,0.0,64.00709219858156,29.9645390070922,46.22641509433962,53.77358490566038,46.504559270516715,53.49544072948328,65.34653465346535,34.65346534653465,0.0
52,CAR,2023,1432,52,68.15642458100558,52,9.287709497206704,0.0,6.874233128834356,0.0,31.84357541899442,0.0,8.771929824561402,33.771929824561404,0.0,62.704918032786885,30.020491803278688,50.55928411633109,49.44071588366891,56.98005698005698,43.01994301994302,77.2,22.8,0.0
53,CAR,2024,1353,53,54.32372505543237,53,5.543237250554324,0.0,7.630769230769231,0.0,45.67627494456763,0.0,13.754045307443366,38.673139158576056,0.0,68.02721088435374,23.401360544217688,46.04651162790698,53.95348837209303,60.55900621118012,39.44099378881988,79.14691943127961,20.85308056872038,0.0
54,CAR,2025,1401,54,54.675231977159164,54,4.782298358315489,0.0,6.411764705882353,0.0,45.324768022840836,0.0,13.700787401574804,44.881889763779526,0.0,66.31853785900783,26.109660574412537,42.025862068965516,57.974137931034484,60.11396011396012,39.88603988603989,72.81105990783409,27.188940092165897,0.0
55,CHI,2015,1351,55,59.733530717986675,55,21.983715766099184,0.0,7.726785714285715,0.0,40.266469282013325,0.0,10.661764705882353,40.25735294117647,0.0,62.20570012391574,31.10285006195787,43.42984409799555,56.57015590200446,52.7536231884058,47.2463768115942,77.82805429864254,22.171945701357465,0.0
56,CHI,2016,1281,56,50.897736143637786,56,6.401249024199844,0.0,8.778534923339011,0.0,49.102263856362214,0.0,17.965023847376788,39.109697933227345,0.0,72.69938650306749,20.552147239263803,51.310043668122276,48.68995633187773,59.354838709677416,40.64516129032258,85.4054054054054,14.594594594594595,0.0
57,CHI,2017,1268,57,42.42902208201893,57,3.3123028391167195,0.0,6.797270955165692,0.0,57.57097791798107,0.0,14.657534246575343,45.89041095890411,0.0,75.46468401486989,16.356877323420075,42.8921568627451,57.107843137254896,53.46534653465347,46.53465346534654,79.02439024390245,20.975609756097562,0.0
58,CHI,2018,1427,58,64.26068675543097,58,3.2235459004905396,0.0,8.302013422818792,0.0,35.73931324456903,0.0,10.588235294117647,34.705882352941174,0.0,59.10577971646674,33.69683751363141,47.708333333333336,52.29166666666667,55.9228650137741,44.0771349862259,68.80733944954129,31.19266055045872,0.0
59,CHI,2019,1333,59,63.01575393848462,59,12.153038259564891,0.0,7.2492012779552715,0.0,36.98424606151538,0.0,13.793103448275861,35.09127789046653,0.0,66.42857142857143,26.42857142857143,51.61290322580645,48.38709677419355,60.05747126436781,39.94252873563218,81.10599078341014,18.89400921658986,0.0
60,CHI,2020,1419,60,52.50176180408739,60,7.822410147991543,0.0,7.548387096774194,0.0,47.49823819591261,0.0,20.623145400593472,37.98219584569733,0.0,72.88590604026845,21.073825503355707,54.166666666666664,45.83333333333333,60.32608695652174,39.67391304347826,83.25581395348837,16.74418604651163,0.0
61,CHI,2021,1389,61,54.78761699064075,61,8.92728581713463,0.0,7.44205298013245,0.0,45.21238300935925,0.0,17.038216560509554,41.24203821656051,0.0,65.30880420499344,28.383705650459923,45.84221748400853,54.15778251599147,54.95750708215298,45.04249291784703,75.57603686635944,24.42396313364055,0.0
62,CHI,2022,1303,62,53.49194167306216,62,4.604758250191865,0.0,7.786363636363636,0.0,46.50805832693784,0.0,13.366336633663368,43.399339933993396,0.0,51.50645624103299,42.32424677187948,39.856801909307876,60.14319809069213,37.99392097264438,62.00607902735562,58.18181818181818,41.81818181818181,0.0
63,CHI,2023,1415,63,62.89752650176679,63,6.855123674911661,0.0,6.669611307420495,0.0,37.10247349823321,0.0,10.285714285714285,39.23809523809524,0.0,57.528089887640455,36.96629213483146,44.5859872611465,55.4140127388535,47.23756906077348,52.762430939226526,70.58823529411765,29.411764705882355,0.0
64,CHI,2024,1427,64,57.67344078486335,64,20.672740014015417,0.0,7.040372670807454,0.0,42.32655921513665,0.0,15.562913907284766,37.913907284768214,0.0,66.82867557715674,24.54434993924666,48.63013698630137,51.369863013698634,60.33519553072626,39.66480446927375,76.62337662337663,23.376623376623375,0.0
65,CHI,2025,1637,65,43.24984728161271,65,4.337202199144777,0.0,8.481268011527378,0.0,56.75015271838729,0.0,21.52852529601722,43.91819160387514,0.0,69.77401129943502,23.44632768361582,49.357798165137616,50.64220183486239,52.567237163814184,47.43276283618582,65.41353383458647,34.58646616541353,0.0
66,CIN,2015,1416,66,51.20056497175142,66,7.13276836158192,0.0,8.172117039586919,0.0,48.79943502824858,0.0,14.616497829232996,44.138929088277855,0.0,66.20689655172414,25.93103448275862,45.94594594594595,54.054054054054056,54.84764542936288,45.15235457063712,71.42857142857143,28.57142857142857,0.0
67,CIN,2016,1359,67,51.58204562178072,67,5.15084621044886,0.0,7.311258278145695,0.0,48.41795437821928,0.0,14.58966565349544,44.52887537993921,0.0,72.46790299572041,21.82596291012839,47.19827586206897,52.80172413793104,57.534246575342465,42.465753424657535,80.18867924528303,19.81132075471698,0.0
68,CIN,2017,1233,68,51.338199513382,68,3.0819140308191404,0.0,7.58,0.0,48.661800486618,0.0,18.666666666666668,36.0,0.0,69.19431279620854,25.434439178515007,47.95180722891566,52.04819277108433,58.4717607973422,41.52823920265781,82.91457286432161,17.08542713567839,0.0
69,CIN,2018,1292,69,52.55417956656346,69,2.786377708978328,0.0,7.476843910806175,0.0,47.44582043343654,0.0,18.92332789559543,34.257748776508976,0.0,68.77761413843888,21.944035346097202,52.83018867924528,47.16981132075472,62.54071661237784,37.45928338762215,80.0,20.0,0.0
70,CIN,2019,1380,70,56.01449275362319,70,3.1159420289855073,0.0,7.54054054054054,0.0,43.98550724637681,0.0,21.581548599670512,33.27841845140033,0.0,69.21086675291073,23.803363518758086,53.07017543859649,46.92982456140351,63.47826086956522,36.52173913043478,83.33333333333334,16.666666666666664,0.0
71,CIN,2020,1372,71,61.88046647230321,71,1.8221574344023324,0.0,7.51510333863275,0.0,38.11953352769679,0.0,14.149139579349903,33.652007648183556,0.0,65.37102473498233,27.67962308598351,51.64835164835166,48.35164835164835,61.73913043478261,38.26086956521739,76.52582159624414,23.474178403755868,0.0
72,CIN,2021,1702,72,51.233842538190366,72,3.466509988249119,0.0,6.806701030927835,0.0,48.766157461809634,0.0,13.132530120481928,45.06024096385542,0.0,76.4908256880734,17.660550458715598,47.47826086956522,52.52173913043479,62.92906178489702,37.07093821510298,79.77099236641222,20.229007633587788,0.0
73,CIN,2022,1618,73,63.90605686032138,73,3.2756489493201486,0.0,6.315789473684211,0.0,36.09394313967862,0.0,10.102739726027398,36.81506849315068,0.0,69.63249516441006,24.564796905222437,54.54545454545454,45.45454545454545,63.443396226415096,36.556603773584904,78.18930041152264,21.810699588477366,0.0
74,CIN,2023,1379,74,68.02030456852792,74,2.755620014503263,0.0,5.822822822822823,0.0,31.97969543147208,0.0,10.204081632653061,27.89115646258503,0.0,66.2046908315565,27.718550106609808,52.35042735042735,47.64957264957265,67.83625730994152,32.16374269005848,80.73394495412845,19.26605504587156,0.0
75,CIN,2024,1426,75,67.53155680224404,75,2.4544179523141656,0.0,6.572649572649572,0.0,32.46844319775596,0.0,8.855291576673865,31.101511879049674,0.0,68.63966770508827,24.610591900311526,52.04081632653062,47.95918367346938,71.34831460674157,28.651685393258425,80.93023255813954,19.069767441860467,0.0
76,CIN,2025,1405,76,66.04982206405694,76,2.3487544483985765,0.0,6.922058823529412,0.0,33.95017793594306,0.0,12.368972746331238,29.979035639413,0.0,66.91810344827587,25.754310344827587,56.929637526652456,43.070362473347544,64.26512968299711,35.73487031700288,77.82805429864254,22.171945701357465,0.0
77,CLE,2015,1385,77,55.01805054151625,77,3.68231046931408,0.0,7.313813813813814,0.0,44.98194945848375,0.0,19.42215088282504,36.597110754414125,0.0,71.5223097112861,19.94750656167979,52.25225225225225,47.74774774774775,63.976945244956774,36.023054755043226,83.25991189427313,16.740088105726873,0.0
78,CLE,2016,1315,78,57.56653992395437,78,11.482889733840304,0.0,7.616954474097331,0.0,42.43346007604563,0.0,20.78853046594982,30.107526881720432,0.0,68.82430647291942,24.042272126816382,56.39269406392694,43.60730593607306,64.12698412698413,35.87301587301587,81.13207547169812,18.867924528301888,0.1520912547528517
79,CLE,2017,1321,79,60.105980317940954,79,7.418622255866768,0.0,8.314102564102564,0.0,39.894019682059046,0.0,16.129032258064516,36.81214421252372,0.0,67.88413098236776,24.055415617128464,50.11441647597255,49.88558352402746,65.06024096385542,34.93975903614458,80.0925925925926,19.90740740740741,0.0
80,CLE,2018,1366,80,50.219619326500734,80,4.099560761346998,0.0,8.790322580645162,0.0,49.780380673499266,0.0,17.794117647058822,39.705882352941174,0.0,72.74052478134111,20.845481049562682,52.68817204301075,47.31182795698925,55.92705167173252,44.07294832826747,81.73076923076923,18.269230769230766,0.0
81,CLE,2019,1311,81,54.157131960335626,81,3.6613272311212817,0.0,7.9468267581475125,0.0,45.842868039664374,0.0,17.970049916805326,36.938435940099836,0.0,66.90140845070422,24.084507042253524,48.53273137697517,51.46726862302483,61.51419558359621,38.48580441640379,81.63265306122449,18.367346938775512,0.0
82,CLE,2020,1508,82,35.94164456233422,82,3.183023872679045,0.0,7.76,0.0,64.05835543766578,0.0,20.496894409937887,46.99792960662526,0.0,74.16974169741697,17.52767527675277,38.65384615384615,61.346153846153854,61.273209549071616,38.726790450928384,68.16143497757847,31.838565022421523,0.0
83,CLE,2021,1371,83,41.13785557986871,83,6.12691466083151,0.0,7.503496503496503,0.0,58.86214442013129,0.0,19.578686493184634,46.09665427509294,0.0,73.40425531914893,20.212765957446805,44.871794871794876,55.12820512820513,54.360465116279066,45.63953488372093,69.95305164319248,30.046948356807512,0.0
84,CLE,2022,1434,84,48.60529986052999,84,10.529986052998606,0.0,7.598976109215017,0.0,51.39470013947001,0.0,16.28222523744912,47.218453188602446,0.0,66.85796269727403,26.54232424677188,39.91769547325103,60.08230452674898,56.17977528089888,43.82022471910113,71.98275862068965,28.01724137931034,0.0
85,CLE,2023,1620,85,54.13580246913581,85,5.617283950617284,0.0,7.78502080443828,0.0,45.86419753086419,0.0,18.438761776581426,40.107671601615074,0.0,66.59064994298745,28.164196123147097,48.96030245746692,51.03969754253308,55.7919621749409,44.2080378250591,74.34944237918215,25.650557620817843,0.0
86,CLE,2024,1471,86,63.90210740992522,86,12.168592794017675,0.0,6.9918367346938775,0.0,36.09789259007478,0.0,20.715630885122412,27.11864406779661,0.0,66.48936170212765,26.276595744680854,59.488272921108745,40.511727078891255,63.858695652173914,36.141304347826086,79.74683544303798,20.253164556962027,0.0
87,CLE,2025,1371,87,54.9963530269876,87,7.512764405543399,0.0,6.194762684124386,0.0,45.0036469730124,0.0,15.235008103727715,40.19448946515397,0.0,68.56763925729443,23.20954907161804,48.94613583138173,51.05386416861827,60.766961651917406,39.233038348082594,75.74468085106383,24.25531914893617,0.0
88,DAL,2015,1288,88,44.099378881987576,88,5.590062111801243,0.0,7.211743772241993,0.0,55.900621118012424,0.0,12.916666666666668,50.0,0.0,82.57042253521126,8.450704225352112,45.84269662921348,54.157303370786515,58.67507886435332,41.32492113564668,84.29319371727748,15.706806282722512,0.0
89,DAL,2016,1408,89,41.122159090909086,89,4.6164772727272725,0.0,7.755877034358047,0.0,58.877840909090914,0.0,14.234016887816647,50.42219541616405,0.0,75.12953367875647,18.307426597582037,39.363817097415506,60.63618290258449,54.016620498614955,45.98337950138504,77.11442786069652,22.885572139303484,0.0
90,DAL,2017,1319,90,43.745261561789235,90,7.884761182714177,0.0,7.46780303030303,0.0,56.254738438210765,0.0,16.307277628032345,48.65229110512129,0.0,70.53726169844022,20.623916811091856,39.002267573696145,60.997732426303855,53.665689149560116,46.33431085043988,78.43137254901961,21.568627450980394,0.0
91,DAL,2018,1495,91,49.297658862876254,91,8.160535117056856,0.0,6.845092024539877,0.0,50.702341137123746,0.0,15.699208443271766,45.11873350923483,0.0,72.3202170963365,20.8955223880597,45.92445328031809,54.07554671968191,58.26771653543307,41.732283464566926,79.23728813559322,20.76271186440678,0.0
92,DAL,2019,1377,92,51.70660856935366,92,9.44081336238199,0.0,9.02411575562701,0.0,48.29339143064634,0.0,17.44360902255639,42.70676691729323,0.0,71.06741573033707,23.314606741573034,46.45030425963489,53.54969574036511,64.04494382022472,35.95505617977528,75.0,25.0,0.0
93,DAL,2020,1423,93,53.90021082220661,93,11.243851018973999,0.0,6.947445255474452,0.0,46.09978917779339,0.0,17.378048780487802,41.920731707317074,0.0,74.44589308996089,20.73011734028683,55.46719681908549,44.53280318091451,62.25895316804407,37.74104683195592,73.61111111111111,26.38888888888889,0.0
94,DAL,2021,1614,94,49.13258983890954,94,11.338289962825279,0.0,7.487738419618529,0.0,50.86741016109046,0.0,18.148599269183922,43.48355663824604,0.0,73.77049180327869,17.90668348045397,50.091743119266056,49.908256880733944,63.41463414634146,36.58536585365854,74.3801652892562,25.6198347107438,0.0
95,DAL,2022,1605,95,45.794392523364486,95,10.965732087227414,0.0,7.684451219512195,0.0,54.205607476635514,0.0,18.50574712643678,44.712643678160916,0.0,67.3469387755102,27.2108843537415,41.85185185185185,58.14814814814815,56.294536817102134,43.705463182897866,70.27027027027027,29.72972972972973,0.0
96,DAL,2023,1552,96,54.44587628865979,96,5.927835051546391,0.0,7.373092926490985,0.0,45.55412371134021,0.0,18.528995756718526,42.71570014144272,0.0,69.8224852071006,23.076923076923077,51.39146567717996,48.608534322820034,60.099750623441395,39.900249376558605,74.79674796747967,25.203252032520325,0.0
97,DAL,2024,1478,97,58.72801082543978,97,7.7131258457374825,0.0,6.911504424778761,0.0,41.27198917456022,0.0,14.918032786885247,35.90163934426229,0.0,67.62672811059907,24.193548387096776,53.23590814196242,46.764091858037574,60.70460704607046,39.295392953929536,76.31578947368422,23.684210526315788,0.0
98,DAL,2025,1488,98,50.60483870967742,98,7.594086021505377,0.0,7.703647416413374,0.0,49.39516129032258,0.0,19.047619047619047,39.86394557823129,0.0,68.79150066401063,22.84196547144754,46.57534246575342,53.42465753424658,60.0,40.0,81.81818181818183,18.181818181818183,0.0
99,DEN,2015,1641,99,49.90859232175503,99,8.348567946374162,0.0,8.552139037433156,0.0,50.09140767824497,0.0,19.708029197080293,39.05109489051095,0.0,71.55067155067155,22.22222222222222,50.45537340619308,49.544626593806925,56.038647342995176,43.96135265700483,83.7037037037037,16.296296296296298,0.0
