cluster,shotgun_rate,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate
0,7.12714028649625,3.754274036754028,0.0,0.700797668643184,0.0,-7.12714028649625,0.0,2.0701132526885218,-2.070113252688529,0.0,1.4894431095819414,-1.4894431095819414,8.104405203236041,-8.104405203236041,5.129831839424696,-5.129831839424696,3.8780247915488104,-3.878024791548807,0.0
1,-3.356798393636282,-1.4239570679593498,0.0,0.1577280444863698,0.0,3.356798393636282,0.0,-2.9103096892371987,2.910309689237195,0.0,-1.3994817169875802,1.3994817169875766,-5.238834496896914,5.238834496896914,-3.2877315866860144,3.2877315866860144,-1.0188982127391881,1.0188982127391917,0.0
2,11.784347193041775,-1.7919124968721132,0.0,0.07276029222563363,0.0,-11.784347193041775,0.0,-1.2388289845623994,1.2388289845623888,0.0,-9.183381436842879,9.183381436842879,0.6229579728279475,-0.6229579728279404,0.24931174932758893,-0.24931174932758182,-6.099975880274684,6.099975880274677,0.0
3,-5.662714724930623,1.036173325615401,0.0,-0.4522509924796916,0.0,5.662714724930623,0.0,2.8332661343844947,-2.833266134384502,0.0,5.8669831881448005,-5.866983188144808,1.9519828014503915,-1.9519828014503844,1.286349963625618,-1.286349963625618,2.935966950507634,-2.9359669505076376,0.0
