cluster,shotgun_rate,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate
0,-10.179809403550607,-1.7625363402217769,0.0,0.09836323524799706,0.0,10.179809403550607,0.0,2.1819022398843337,-2.1819022398843373,0.0,6.8717709965498415,-6.871770996549831,-2.2432750395295997,2.2432750395295997,1.3007558245933097,-1.3007558245933168,2.2460078742512195,-2.2460078742512053,-0.0058520599250936325
1,-1.9743866956107823,3.0416828418314372,0.0,-0.04651712665646901,0.0,1.9743866956107823,0.0,2.6999222957281965,-2.6999222957282,0.0,0.3080731252924096,-0.30807312529239894,-1.574279297943498,1.574279297943498,1.3693710212523555,-1.3693710212523627,5.054051157512276,-5.054051157512273,-0.005852059925093632
2,-6.096103505917512,-2.2700750473922033,0.0,-0.37695608494437316,0.0,6.096103505917512,0.0,-0.7665801377316335,0.7665801377316228,0.0,-2.840302250366989,2.8403022503669852,-3.420316679229252,3.420316679229252,-6.790600309790172,6.790600309790179,-2.8204503800321987,2.8204503800322023,-0.005852059925093632
3,11.096912634243822,1.2539591203602027,0.0,0.047069019898106745,0.0,-11.096912634243822,0.0,-2.4410994823626133,2.441099482362617,0.0,-5.035428035519203,5.03542803551921,3.434954564885892,-3.434954564885892,0.5674310064326775,-0.5674310064326775,-2.587729978975659,2.5877299789756627,0.008553010659752237
