index_x,team_abbr,season,n_plays,index_y,shotgun_rate,index,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate,scheme_cluster
1,ARI,2016,1448,1,39.9171270718232,1,3.7292817679558015,0.0,8.978292329956584,0.0,60.0828729281768,0.0,38.146167557932266,61.853832442067734,0.0,90.17013232514178,9.829867674858225,53.400000000000006,46.6,63.1578947368421,36.84210526315789,86.04651162790698,13.953488372093023,0.0,1
12,ATL,2016,1565,12,32.52396166134186,12,6.645367412140575,0.0,8.150584795321638,0.0,67.47603833865814,0.0,39.97175141242938,60.02824858757062,0.0,84.24369747899159,15.756302521008406,47.487001733102254,52.512998266897746,59.57446808510638,40.42553191489361,82.46445497630332,17.535545023696685,0.0,1
23,BAL,2016,1413,23,48.33687190375088,23,14.508138711960369,0.0,7.032078103207811,0.0,51.66312809624912,0.0,41.57303370786517,58.42696629213483,0.0,83.25508607198748,16.74491392801252,55.88865096359743,44.11134903640257,66.38888888888889,33.611111111111114,86.69527896995707,13.304721030042918,0.0,1
34,BUF,2016,1371,34,64.69730123997083,34,4.011670313639679,0.0,8.582375478927203,0.0,35.30269876002917,0.0,33.68421052631578,66.31578947368422,0.0,55.44794188861986,44.55205811138014,41.42538975501114,58.57461024498887,54.142011834319526,45.857988165680474,69.52380952380952,30.47619047619048,0.2188183807439825,2
45,CAR,2016,1399,45,62.25875625446747,45,16.225875625446747,0.0,9.455298013245033,0.0,37.74124374553253,0.0,25.30120481927711,74.6987951807229,0.0,66.87268232385661,33.127317676143385,48.832271762208066,51.167728237791934,53.8235294117647,46.1764705882353,78.57142857142857,21.428571428571427,0.0,2
56,CHI,2016,1281,56,50.897736143637786,56,6.401249024199844,0.0,8.778534923339011,0.0,49.102263856362214,0.0,31.476323119777156,68.52367688022284,0.0,77.96052631578948,22.039473684210524,51.31004366812227,48.68995633187773,59.354838709677416,40.64516129032258,85.4054054054054,14.594594594594597,0.0,2
67,CIN,2016,1359,67,51.58204562178072,67,5.15084621044886,0.0,7.311258278145695,0.0,48.41795437821928,0.0,24.67866323907455,75.32133676092545,0.0,76.85325264750378,23.146747352496213,47.19827586206897,52.80172413793104,57.534246575342465,42.465753424657535,80.18867924528303,19.81132075471698,0.0,3
78,CLE,2016,1315,78,57.56653992395437,78,11.482889733840304,0.0,7.616954474097331,0.0,42.43346007604563,0.0,40.84507042253521,59.154929577464785,0.0,74.11095305832148,25.88904694167852,56.39269406392694,43.60730593607306,64.12698412698413,35.87301587301587,81.13207547169812,18.867924528301888,0.1520912547528517,2
89,DAL,2016,1408,89,41.122159090909086,89,4.6164772727272725,0.0,7.755877034358047,0.0,58.877840909090914,0.0,22.014925373134332,77.98507462686567,0.0,80.40665434380777,19.59334565619223,39.363817097415506,60.63618290258449,54.016620498614955,45.98337950138504,77.11442786069652,22.885572139303484,0.0,0
100,DEN,2016,1361,100,34.16605437178546,100,4.70242468772961,0.0,8.189852700490999,0.0,65.83394562821454,0.0,41.107382550335565,58.89261744966443,0.0,85.91549295774648,14.084507042253518,53.28798185941043,46.71201814058957,56.559766763848394,43.440233236151606,78.99543378995433,21.00456621004566,0.0,1
