index_x,team_abbr,season,n_plays,index_y,shotgun_rate,index,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate,scheme_cluster
116,DET,2021,1397,116,48.24624194702935,116,5.082319255547603,0.0,5.95748031496063,0.0,51.75375805297065,0.0,32.56880733944955,67.43119266055045,0.0,78.75399361022363,21.24600638977636,52.18340611353712,47.81659388646288,61.04651162790697,38.95348837209303,70.89201877934272,29.107981220657276,0.0,0
127,GB,2021,1459,127,50.308430431802606,127,3.1528444139821796,0.0,7.24773413897281,0.0,49.691569568197394,0.0,34.862385321100916,65.13761467889908,0.0,73.5930735930736,26.4069264069264,47.347740667976424,52.652259332023576,59.31758530183727,40.68241469816273,82.2429906542056,17.75700934579439,0.0,2
138,HOU,2021,1365,138,55.23809523809524,138,5.934065934065933,0.0,6.763113367174281,0.0,44.76190476190476,0.0,31.25,68.75,0.0,70.05649717514125,29.94350282485875,50.0,50.0,53.23529411764706,46.76470588235294,78.24267782426779,21.75732217573222,0.0,0
149,IND,2021,1391,149,51.905104241552834,149,3.882099209202013,0.0,7.1813285457809695,0.0,48.094895758447166,0.0,22.506393861892583,77.49360613810742,0.0,70.42042042042043,29.579579579579583,48.0,52.0,48.22485207100592,51.77514792899408,71.9047619047619,28.095238095238095,0.0,1
160,JAX,2021,1369,160,57.77940102264426,160,8.765522279035793,0.0,7.433697347893916,0.0,42.22059897735574,0.0,32.02614379084967,67.97385620915033,0.0,74.58791208791209,25.412087912087916,53.914988814317674,46.085011185682326,60.946745562130175,39.053254437869825,78.30188679245283,21.69811320754717,0.0,0
171,KC,2021,1723,171,66.22170632617528,171,1.8572257690075449,0.0,6.763440860215054,0.0,33.77829367382472,0.0,32.97491039426524,67.02508960573476,0.0,70.08466603951082,29.91533396048918,52.88461538461539,47.11538461538461,66.3019693654267,33.69803063457331,79.33884297520662,20.66115702479339,0.0,0
182,LAR,2021,1710,182,46.95906432748538,182,13.508771929824562,0.0,8.049304677623262,0.0,53.04093567251462,0.0,29.144851657940663,70.85514834205934,0.0,82.32189973614776,17.678100263852244,49.58263772954925,50.41736227045075,62.69662921348315,37.30337078651685,76.33587786259542,23.66412213740458,0.0,2
193,LAC,2021,1466,193,50.0,193,5.457025920873124,0.0,7.127629733520337,0.0,50.0,0.0,37.58241758241758,62.417582417582416,0.0,79.23976608187134,20.760233918128655,52.286282306163024,47.713717693836976,64.86486486486487,35.13513513513514,80.99547511312217,19.004524886877828,0.0,2
204,LV,2021,1535,204,52.37785016286645,204,5.276872964169381,0.0,7.59065934065934,0.0,47.62214983713355,0.0,29.594272076372313,70.4057279236277,0.0,81.9538670284939,18.046132971506108,55.319148936170215,44.680851063829785,63.9386189258312,36.0613810741688,79.46428571428571,20.535714285714285,0.0,2
215,MIA,2021,1442,215,67.96116504854369,215,11.71983356449376,0.0,6.7948328267477205,0.0,32.03883495145631,0.0,30.15873015873016,69.84126984126983,0.0,65.97145993413831,34.02854006586169,52.653927813163484,47.346072186836516,58.490566037735846,41.509433962264154,76.39484978540773,23.605150214592275,0.0,0
226,MIN,2021,1440,226,36.388888888888886,226,5.0,0.0,7.601255886970173,0.0,63.611111111111114,0.0,39.96655518394648,60.0334448160535,0.0,80.89430894308943,19.10569105691057,49.58158995815899,50.418410041841,53.80281690140845,46.19718309859155,82.89473684210526,17.105263157894736,0.0,2
237,NE,2021,1454,237,39.1334250343879,237,3.43878954607978,0.0,7.476897689768977,0.0,60.8665749656121,0.0,30.42735042735043,69.57264957264957,0.0,80.45112781954887,19.548872180451127,45.23809523809524,54.761904761904766,55.61643835616439,44.38356164383562,71.30044843049326,28.699551569506728,0.0,1
248,NO,2021,1390,248,42.086330935251794,248,2.7338129496402876,0.0,6.871559633027523,0.0,57.913669064748206,0.0,29.549902152641884,70.45009784735812,0.0,72.29357798165137,27.706422018348626,44.12416851441242,55.87583148558758,48.74651810584958,51.25348189415042,71.36363636363636,28.636363636363637,0.0,1
259,NYG,2021,1379,259,57.94053662073967,259,25.09064539521392,0.0,6.892575039494471,0.0,42.05946337926033,0.0,34.0625,65.9375,0.0,71.29251700680273,28.70748299319727,54.285714285714285,45.714285714285715,56.11940298507463,43.88059701492537,76.08695652173914,23.91304347826087,0.0,0
270,NYJ,2021,1363,270,55.02567865003668,270,7.997065297138664,0.0,6.579425113464448,0.0,44.97432134996332,0.0,37.46223564954683,62.53776435045317,0.0,75.21008403361344,24.78991596638656,52.41228070175439,47.58771929824561,64.89675516224189,35.10324483775811,82.0754716981132,17.92452830188679,0.0,2
281,PHI,2021,1469,281,68.95847515316542,281,13.955071477195371,0.0,8.165217391304347,0.0,31.041524846834577,0.0,19.270833333333332,80.72916666666666,0.0,56.51260504201681,43.48739495798319,42.6,57.4,49.465240641711226,50.534759358288774,66.80851063829788,33.191489361702125,0.0,3
292,PIT,2021,1557,292,62.23506743737958,292,13.359023763648043,0.0,6.320053120849933,0.0,37.76493256262042,0.0,22.105263157894736,77.89473684210526,0.0,76.75194660734148,23.24805339265851,50.99206349206349,49.007936507936506,63.72795969773299,36.272040302267,87.05882352941177,12.941176470588236,0.0,2
303,SEA,2021,1275,303,50.431372549019606,303,14.431372549019608,0.0,8.506445672191528,0.0,49.568627450980394,0.0,30.085959885386817,69.91404011461319,0.0,72.15815485996706,27.84184514003295,46.478873239436616,53.52112676056338,58.64197530864198,41.358024691358025,76.16580310880829,23.83419689119171,0.0,1
314,SF,2021,1579,314,48.44838505383154,314,3.6732108929702343,0.0,7.0637958532695375,0.0,51.55161494616846,0.0,25.099601593625497,74.9003984063745,0.0,70.36516853932584,29.63483146067416,42.34875444839858,57.65124555160143,53.03030303030303,46.96969696969697,71.55172413793103,28.448275862068968,0.0,1
325,TB,2021,1646,325,51.275820170109355,325,11.421628189550423,0.0,7.608440797186401,0.0,48.724179829890645,0.0,33.19502074688797,66.80497925311202,0.0,86.3013698630137,13.698630136986305,53.76712328767124,46.23287671232877,74.7072599531616,25.292740046838407,82.0,18.0,0.0,2
336,TEN,2021,1539,336,36.97205977907732,336,10.071474983755683,0.0,7.016447368421052,0.0,63.02794022092268,0.0,28.22458270106222,71.77541729893777,0.0,79.77315689981096,20.226843100189036,39.38223938223938,60.61776061776062,51.75879396984925,48.24120603015075,75.81967213114754,24.18032786885246,0.0,1
347,WAS,2021,1399,347,62.25875625446747,347,6.790564689063617,0.0,6.901172529313233,0.0,37.74124374553253,0.0,30.25830258302583,69.74169741697416,0.0,63.81660470879801,36.18339529120198,49.473684210526315,50.526315789473685,52.8023598820059,47.1976401179941,70.53571428571429,29.464285714285715,0.0,0
