cluster,shotgun_rate,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate,personnel_01_rate,personnel_10_rate,personnel_11_rate,personnel_12_rate,personnel_13_rate,personnel_20_rate,personnel_21_rate,personnel_22_rate,personnel_31_rate
0,1.4559076783490355,-0.7429280018503537,0.0,-0.3722630160046716,0.0,-1.4559076783490355,0.0,3.125289758845934,-3.1252897588459376,0.0,3.931547616298019,-3.9315476162980154,5.938222973963043,-5.93822297396305,3.1980616329844196,-3.1980616329844267,3.612025171964845,-3.6120251719648486,0.0,-0.057083333333333375,0.45031250000000006,6.095937500000005,0.9021875000000001,-0.3951041666666666,-0.2990625,-4.647708333333333,-1.3765625000000004,-0.024999999999999998
1,11.080890678462893,10.307958827403082,0.0,0.7258892737774287,0.0,-11.080890678462897,0.0,-4.623707226651533,4.623707226651533,0.0,-13.543125247521289,13.543125247521292,-7.755593117897632,7.755593117897632,-4.001840894632274,4.001840894632274,-5.712593534396163,5.712593534396159,0.0,-0.20775000000000002,-0.19368749999999998,7.523937500000002,1.4571874999999999,-0.8494374999999996,-0.2650625,-3.309375,-1.6285625000000001,-0.0325
2,-6.2450060741377555,-2.453538108261249,0.0,0.1285611890848397,0.0,6.2450060741377555,0.0,-0.5650214601032069,0.5650214601032104,0.0,1.2438290198038828,-1.2438290198038864,-2.5704565033385975,2.5704565033385904,-1.8575539844450617,1.8575539844450617,-1.8093047392568735,1.8093047392568664,0.0,0.25624999999999987,-0.31696022727272727,-12.627698863636361,-0.6509943181818194,1.5038352272727273,0.4554829545454545,7.6124431818181835,2.657982954545454,0.02840909090909091
3,-1.0450696792468932,-3.908934730984347,0.0,-0.14411581419108366,0.0,1.0450696792468932,0.0,-2.0424262279395755,2.042426227939572,0.0,1.7137339060468975,-1.7137339060468868,-1.0514221403359727,1.0514221403359656,0.5163896765609763,-0.5163896765609834,1.2802544350570173,-1.2802544350570244,0.0,-0.27375,-0.2371875,7.033437500000005,-2.7378125000000004,-1.8884374999999998,-0.024062499999999987,-2.8543749999999997,-1.1440625000000004,0.037500000000000006
