Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Year_y,weighted_grade,weighted_average_grade,merge_player_y
3220.0,3220.0,2011.0,Lions,DL,Corey Williams,00-0022906,7.0,2004.0,2004.0,Packers,31.0,179.0,0.088,1.6,20.0,6.21,268.0,12.317663829601315,2011.0,Lions,0.15,58.80%,corey williams,corey williams,corey williams,238,Corey Williams,DET,DI,745,1897,16,5,0,2,0,11,0,0,57.6,19.3,61.7,61.9,50.4,3,19,14.3,5,7,0.0,3,745,46,681,0,14,17,25,3,25,2011,42912.0,MISSING,corey williams
3469.0,3469.0,2011.0,Raiders,DL,Tommy Kelly,00-0022539,7.0,2004.0,2004.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Raiders,-0.05,50.00%,tommy kelly,tommy kelly,tommy kelly,239,Tommy Kelly,OAK,DI,840,2093,16,10,5,0,2,23,1,0,65.2,11.9,74.2,62.1,66.3,9,15,6.1,2,8,0.0,8,840,16,804,0,20,20,21,1,32,2011,54768.0,MISSING,tommy kelly
2774.0,2774.0,2011.0,Cowboys,DL,Marcus Spears,00-0023455,6.0,2005.0,2005.0,Cowboys,28.0,20.0,0.606,15.5,850.0,269.18,1422.0,147.7706171424031,2011.0,Cowboys,0.07,50.00%,marcus spears,marcus spears,marcus spears,240,Marcus Spears,DAL,DI,385,2237,16,2,2,0,0,9,0,0,54.6,83.0,54.9,50.6,76.5,1,7,0.0,0,0,118.8,1,384,27,38,0,312,13,15,2,9,2011,21021.0,MISSING,marcus spears
2520.0,2520.0,2011.0,Chargers,DL,Luis Castillo,00-0023463,6.0,2005.0,2005.0,Chargers,28.0,28.0,0.533,13.4,660.0,209.11,1245.0,125.1523475906518,2011.0,Chargers,0.04,50.00%,luis castillo,luis castillo,luis castillo,241,Luis Castillo,SD,DI,29,2245,1,0,0,0,0,27,0,0,29.8,75.6,52.6,29.8,67.4,0,0,0.0,0,0,0.0,0,29,0,4,0,25,1,1,0,0,2011,864.2,MISSING,luis castillo
2901.0,2901.0,2011.0,Eagles,DL,Mike Patterson,00-0023466,6.0,2005.0,2005.0,Eagles,27.0,31.0,0.51,12.7,600.0,190.21,1192.0,118.01091017942214,2011.0,Eagles,0.11,50.00%,mike patterson,mike patterson,mike patterson,242,Mike Patterson,PHI,DI,638,2248,15,5,0,0,1,24,2,0,62.2,87.9,66.1,55.7,77.5,0,24,0.0,0,0,104.2,3,638,5,620,0,12,21,27,4,27,2011,39683.6,MISSING,mike patterson
3843.0,3843.0,2011.0,Texans,DL,Shaun Cody,00-0023472,6.0,2005.0,2005.0,Lions,28.0,37.0,0.465,11.6,530.0,161.67,1098.0,106.63268223745078,2011.0,Texans,0.17,61.10%,shaun cody,shaun cody,shaun cody,243,Shaun Cody,HST,DI,437,2254,18,8,2,0,0,13,1,0,58.5,67.2,64.0,55.0,50.2,3,7,9.1,3,1,118.8,1,437,392,10,0,35,19,22,1,11,2011,25564.5,MISSING,shaun cody
2956.0,2956.0,2011.0,Falcons,DL,Jonathan Babineaux,00-0023494,6.0,2005.0,2005.0,Falcons,29.0,59.0,0.332,8.6,310.0,90.84,853.0,75.0159591623584,2011.0,Falcons,0.08,58.80%,jonathan babineaux,jonathan babineaux,jonathan babineaux,244,Jonathan Babineaux,ATL,DI,593,2276,14,5,1,0,0,2,0,0,70.0,74.7,69.6,64.5,76.2,7,20,0.0,0,1,0.0,1,593,65,456,0,72,11,14,3,28,2011,41510.0,MISSING,jonathan babineaux
3152.0,3152.0,2011.0,Jets,DL,Sione Pouha,00-0023523,6.0,2005.0,2005.0,Jets,32.0,88.0,0.223,6.1,150.0,46.97,642.0,50.30724495166846,2011.0,Jets,0.01,50.00%,sione pouha,sione pouha,sione pouha,245,Sione Pouha,NYJ,DI,619,2305,16,8,3,0,1,22,2,0,83.7,86.1,70.5,85.2,66.5,0,11,5.8,3,0,66.7,1,619,351,237,0,30,37,41,6,12,2011,51810.3,MISSING,sione pouha
3017.0,3017.0,2011.0,Giants,DL,Chris Canty,00-0023566,6.0,2005.0,2005.0,Cowboys,28.0,132.0,0.141,3.5,40.0,17.68,429.0,29.38609774791279,2011.0,Giants,-0.02,65.00%,chris canty,chris canty,chris canty,246,Chris Canty,NYG,DI,822,2349,20,14,3,0,0,21,0,0,66.5,59.2,70.6,61.9,72.9,6,22,4.1,2,3,116.7,4,822,27,732,0,63,29,33,7,32,2011,54663.0,MISSING,chris canty
3332.0,3332.0,2011.0,Panthers,DL,Ronald Fields,00-0023571,6.0,2005.0,2005.0,49ers,29.0,137.0,0.135,3.3,38.0,15.82,409.0,27.89544850364642,2011.0,Panthers,0.02,37.50%,ronald fields,ronald fields,ronald fields,247,Ronald Fields,CAR,DI,143,2354,6,0,0,0,0,5,0,0,50.3,41.2,56.8,52.3,71.5,0,2,0.0,0,1,0.0,0,143,3,130,0,10,5,6,0,2,2011,7192.9,MISSING,ronald fields
2410.0,2410.0,2011.0,Buccaneers,DL,Jovan Haye,00-0023622,6.0,2005.0,2005.0,Panthers,29.0,189.0,0.078,1.2,16.0,4.97,240.0,14.252229418636214,2011.0,Buccaneers,-0.24,25.00%,jovan haye,jovan haye,jovan haye,248,Jovan Haye,TB,DI,25,2406,2,0,0,0,0,30,0,0,66.3,0.0,54.8,69.7,70.9,0,0,0.0,0,1,0.0,0,25,1,24,0,0,3,4,0,0,2011,1657.5,MISSING,jovan haye
3085.0,3085.0,2011.0,Jaguars,DL,C.J. Mosley,00-0023624,6.0,2005.0,2005.0,Vikings,28.0,191.0,0.077,1.2,15.0,4.75,234.0,13.999541079546468,2011.0,Jaguars,-0.14,31.30%,cj mosley,cj mosley,cj mosley,249,C.J. Mosley,JAX,DI,318,2408,15,5,0,0,1,15,0,0,72.8,84.5,58.2,74.4,76.3,1,2,0.0,0,0,0.0,1,318,10,288,0,20,17,19,4,4,2011,23150.4,MISSING,cj mosley
2285.0,2285.0,2011.0,Broncos,DL,Kevin Vickerson,00-0023648,6.0,2005.0,2005.0,Dolphins,28.0,216.0,0.059,0.4,5.0,2.73,169.0,9.14350169251528,2011.0,Broncos,-0.09,50.00%,kevin vickerson,kevin vickerson,kevin vickerson,250,Kevin Vickerson,DEN,DI,198,2433,5,1,0,1,0,10,0,0,47.3,24.5,54.6,52.1,70.8,0,3,0.0,0,2,0.0,0,198,39,152,0,7,2,3,0,3,2011,9365.4,MISSING,kevin vickerson
2780.0,2780.0,2011.0,Cowboys,DL,Jay Ratliff,00-0023656,6.0,2005.0,2005.0,Cowboys,30.0,224.0,0.056,0.1,2.0,2.28,150.0,7.73842108823221,2011.0,Cowboys,0.07,50.00%,jay ratliff,jay ratliff,jay ratliff,251,Jay Ratliff,DAL,DI,722,2441,16,5,3,0,0,9,0,0,72.8,67.5,67.2,69.6,79.8,6,21,0.0,0,2,56.3,2,722,454,70,0,189,24,27,6,29,2011,52561.6,MISSING,jay ratliff
3845.0,3845.0,2011.0,Texans,DL,Tim Bulman,00-0023219,6.0,2005.0,2005.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Texans,0.17,61.10%,tim bulman,tim bulman,tim bulman,252,Tim Bulman,HST,DI,136,2515,12,4,0,0,0,13,0,0,55.6,80.4,53.4,54.4,73.6,0,3,0.0,0,0,0.0,0,136,0,6,0,130,4,5,0,3,2011,7561.6,MISSING,tim bulman
3405.0,3405.0,2011.0,Patriots,DL,Mike Wright,00-0023255,6.0,2005.0,2005.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Patriots,0.14,79.00%,mike wright,mike wright,mike wright,253,Mike Wright,NE,DI,15,2854,1,0,0,0,0,19,0,0,49.7,73.8,64.7,44.9,67.4,0,0,MISSING,0,0,0.0,1,15,0,8,0,7,0,0,0,1,2011,745.5,MISSING,mike wright
3593.0,3593.0,2011.0,Ravens,DL,Haloti Ngata,00-0024227,5.0,2006.0,2006.0,Ravens,27.0,12.0,0.742,18.8,1200.0,346.51,1691.0,249.01506048021696,2011.0,Ravens,0.15,72.20%,haloti ngata,haloti ngata,haloti ngata,254,Haloti Ngata,BLT,DI,918,2957,18,14,6,0,3,3,3,1,77.2,88.0,67.0,73.8,81.1,9,16,0.0,0,1,0.0,5,918,166,366,0,372,31,39,3,30,2011,70869.6,MISSING,haloti ngata
2280.0,2280.0,2011.0,Broncos,DL,Brodrick Bunkley,00-0024229,5.0,2006.0,2006.0,Eagles,27.0,14.0,0.695,17.8,1100.0,325.31,1610.0,233.93428531809968,2011.0,Broncos,-0.09,50.00%,brodrick bunkley,brodrick bunkley,brodrick bunkley,255,Brodrick Bunkley,DEN,DI,528,2959,18,12,0,0,1,10,0,0,81.8,59.1,56.1,86.8,63.6,1,5,5.6,3,2,0.0,1,528,99,424,0,5,34,39,4,7,2011,43190.4,MISSING,brodrick bunkley
2404.0,2404.0,2011.0,Buccaneers,DL,John McCargo,00-0024241,5.0,2006.0,2006.0,Bills,28.0,26.0,0.549,13.9,700.0,222.74,1284.0,175.74232142246822,2011.0,Buccaneers,-0.24,25.00%,john mccargo,john mccargo,john mccargo,256,John McCargo,TB,DI,109,2971,4,1,0,0,0,30,0,0,71.4,81.0,58.1,69.0,71.1,1,1,28.6,2,0,0.0,0,109,1,108,0,0,3,4,1,2,2011,7782.6,MISSING,john mccargo
2775.0,2775.0,2011.0,Cowboys,DL,Jason Hatcher,00-0024307,5.0,2006.0,2006.0,Cowboys,29.0,92.0,0.214,5.8,132.0,43.01,619.0,64.5083822093813,2011.0,Cowboys,0.07,50.00%,jason hatcher,jason hatcher,jason hatcher,257,Jason Hatcher,DAL,DI,416,3037,13,5,1,0,1,9,0,0,60.3,3.1,64.6,65.0,56.7,6,14,8.3,2,3,56.3,5,416,16,30,0,362,15,17,2,25,2011,25084.8,MISSING,jason hatcher
2161.0,2161.0,2011.0,Bengals,DL,Domata Peko,00-0024338,5.0,2006.0,2006.0,Bengals,26.0,123.0,0.151,4.0,49.0,21.61,466.0,43.89051833629112,2011.0,Bengals,0.0,52.90%,domata peko,domata peko,domata peko,258,Domata Peko Sr.,CIN,DI,687,3068,17,13,0,1,1,7,1,0,60.3,77.3,57.5,60.3,50.7,3,5,7.9,5,2,0.0,3,687,6,680,0,0,30,45,6,11,2011,41426.1,MISSING,domata peko
2712.0,2712.0,2011.0,Commanders,DL,Barry Cofield,00-0024339,5.0,2006.0,2006.0,Giants,27.0,124.0,0.15,3.9,48.0,21.13,462.0,43.30277016603765,2011.0,Commanders,-0.1,31.30%,barry cofield,barry cofield,barry cofield,259,Barry Cofield,WAS,DI,762,3069,16,7,7,0,0,32,1,0,54.0,86.6,54.8,52.8,77.8,5,7,9.5,2,0,87.5,3,762,454,38,0,269,11,12,3,15,2011,41148.0,MISSING,barry cofield
2217.0,2217.0,2011.0,Bills,DL,Kyle Williams,00-0024348,5.0,2006.0,2006.0,Bills,28.0,134.0,0.138,3.4,39.0,16.91,421.0,38.74310196317988,2011.0,Bills,-0.06,37.50%,kyle williams,kyle williams,kyle williams,260,Kyle Williams,BUF,DI,218,3079,5,3,1,1,0,4,0,0,54.6,5.5,61.8,67.2,40.7,3,4,10.0,1,3,0.0,0,218,50,110,0,58,4,6,1,7,2011,11902.8,MISSING,kyle williams
2714.0,2714.0,2011.0,Commanders,DL,Kedric Golston,00-0024410,5.0,2006.0,2006.0,Commanders,28.0,196.0,0.072,1.0,13.0,4.25,221.0,17.339552846224887,2011.0,Commanders,-0.1,31.30%,kedric golston,kedric golston,kedric golston,261,Kedric Golston,WAS,DI,170,3141,9,4,0,0,0,32,0,0,64.1,80.3,55.2,68.0,75.1,0,3,0.0,0,0,0.0,2,170,3,2,0,165,7,6,0,5,2011,10896.999999999998,MISSING,kedric golston
3966.0,3966.0,2011.0,Vikings,DL,Fred Evans,00-0024426,5.0,2006.0,2006.0,Dolphins,27.0,212.0,0.06,0.5,7.0,2.98,179.0,13.139081346442902,2011.0,Vikings,-0.1,18.80%,fred evans,fred evans,fred evans,262,Fred Evans,MIN,DI,293,3157,16,3,0,0,0,18,0,0,63.5,19.4,54.4,73.4,75.5,2,4,0.0,0,3,0.0,0,293,1,292,0,0,15,18,4,6,2011,18605.5,MISSING,fred evans
3967.0,3967.0,2011.0,Vikings,DL,Remi Ayodele,00-0024073,5.0,2006.0,2006.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Vikings,-0.1,18.80%,remi ayodele,remi ayodele,remi ayodele,263,Remi Ayodele,MIN,DI,252,3212,16,2,0,0,0,18,0,0,60.4,83.9,60.3,57.8,73.4,1,1,16.7,2,0,0.0,2,252,1,249,0,2,6,8,0,4,2011,15220.8,MISSING,remi ayodele
2717.0,2717.0,2011.0,Commanders,DL,Stephen Bowen,00-0023954,5.0,2006.0,2006.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Commanders,-0.1,31.30%,stephen bowen,stephen bowen,stephen bowen,264,Stephen Bowen,WAS,DI,793,3242,16,8,1,0,0,32,1,0,53.6,85.0,55.0,52.5,80.3,5,13,2.9,1,0,0.0,7,793,26,31,0,735,29,26,2,25,2011,42504.8,MISSING,stephen bowen
3655.0,3655.0,2011.0,Saints,DL,Tom Johnson,00-0024030,5.0,2006.0,2006.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Saints,0.21,77.80%,tom johnson,tom johnson,tom johnson,265,Tom Johnson,NO,DI,326,3378,15,3,0,0,1,20,0,0,59.1,42.5,56.0,67.1,74.7,2,5,0.0,0,2,39.6,1,326,122,201,0,3,9,10,1,8,2011,19266.6,MISSING,tom johnson
2843.0,2843.0,2011.0,Dolphins,DL,Tony McDaniel,00-0024102,5.0,2006.0,2006.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Dolphins,-0.01,37.50%,tony mcdaniel,tony mcdaniel,tony mcdaniel,266,Tony McDaniel,MIA,DI,325,3423,12,1,2,0,0,17,0,0,50.2,64.5,56.6,57.7,54.1,2,5,11.8,2,1,112.5,2,325,37,199,0,88,9,14,1,9,2011,16315.000000000002,MISSING,tony mcdaniel
3598.0,3598.0,2011.0,Ravens,DL,Brandon McKinney,00-0024002,5.0,2006.0,2006.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Ravens,0.15,72.20%,brandon mckinney,brandon mckinney,brandon mckinney,267,Brandon McKinney,BLT,DI,203,3427,13,7,0,0,0,3,0,0,62.6,81.9,51.7,66.1,75.2,0,1,5.9,1,0,0.0,0,203,77,101,0,25,6,9,0,1,2011,12707.8,MISSING,brandon mckinney
2340.0,2340.0,2011.0,Browns,DL,Scott Paxson,00-0024081,5.0,2006.0,2006.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Browns,-0.08,25.00%,scott paxson,scott paxson,scott paxson,268,Scott Paxson,CLV,DI,262,3457,16,3,1,0,0,8,1,0,59.5,83.6,56.8,58.4,75.1,0,2,0.0,0,0,0.0,1,262,14,213,0,35,12,14,2,3,2011,15589.0,MISSING,scott paxson
2092.0,2092.0,2011.0,Bears,DL,Amobi Okoye,00-0025397,4.0,2007.0,2007.0,Texans,24.0,10.0,0.811,19.9,1300.0,369.09,1787.0,360.3334839346859,2011.0,Bears,-0.07,50.00%,amobi okoye,amobi okoye,amobi okoye,269,Amobi Okoye,CHI,DI,593,3626,16,8,1,1,0,6,0,0,60.5,51.5,65.9,60.2,75.9,6,21,4.3,1,3,112.5,4,593,0,582,0,11,15,14,1,31,2011,35876.5,MISSING,amobi okoye
2710.0,2710.0,2011.0,Commanders,DL,Adam Carriker,00-0025400,4.0,2007.0,2007.0,Rams,27.0,13.0,0.715,18.3,1150.0,335.74,1649.0,325.4534778890434,2011.0,Commanders,-0.1,31.30%,adam carriker,adam carriker,adam carriker,270,Adam Carriker,WAS,DI,604,3629,16,3,0,0,0,32,0,0,50.5,86.1,54.3,46.2,77.5,2,7,0.0,0,0,0.0,5,604,15,14,0,575,17,18,0,14,2011,30502.0,MISSING,adam carriker
3714.0,3714.0,2011.0,Seahawks,DL,Alan Branch,00-0025420,4.0,2007.0,2007.0,Cardinals,26.0,33.0,0.495,12.3,580.0,179.54,1159.0,207.9093269626205,2011.0,Seahawks,0.0,43.80%,alan branch,alan branch,alan branch,271,Alan Branch,SEA,DI,673,3649,15,9,1,0,0,29,0,0,74.8,77.3,62.3,77.7,71.3,1,14,2.7,1,0,0.0,3,673,7,625,0,40,25,27,3,18,2011,50340.4,MISSING,alan branch
3715.0,3715.0,2011.0,Seahawks,DL,Brandon Mebane,00-0025472,4.0,2007.0,2007.0,Seahawks,26.0,85.0,0.231,6.3,165.0,50.18,660.0,95.29070742081244,2011.0,Seahawks,0.0,43.80%,brandon mebane,brandon mebane,brandon mebane,272,Brandon Mebane,SEA,DI,734,3701,16,12,2,1,0,29,0,0,65.0,67.7,57.5,67.1,79.6,5,8,0.0,0,2,0.0,1,734,53,675,0,6,31,39,8,14,2011,47710.0,MISSING,brandon mebane
2038.0,2038.0,2011.0,49ers,DL,Ray McDonald,00-0025484,4.0,2007.0,2007.0,49ers,26.0,97.0,0.203,5.5,112.0,38.52,591.0,81.86853286740421,2011.0,49ers,0.12,77.80%,ray mcdonald,ray mcdonald,ray mcdonald,273,Ray McDonald,SF,DI,983,3713,17,5,2,0,3,28,1,0,75.9,71.7,69.9,71.1,51.7,5,41,12.8,5,2,0.0,10,983,145,123,0,656,29,29,2,56,2011,74609.70000000001,MISSING,ray mcdonald
2841.0,2841.0,2011.0,Dolphins,DL,Paul Soliai,00-0025495,4.0,2007.0,2007.0,Dolphins,27.0,108.0,0.179,4.8,78.0,30.17,534.0,71.13537879345867,2011.0,Dolphins,-0.01,37.50%,paul soliai,paul soliai,paul soliai,274,Paul Soliai,MIA,DI,436,3724,16,5,2,0,0,17,0,0,61.4,51.6,60.4,61.7,68.0,3,5,4.0,1,2,0.0,0,436,286,143,0,7,15,19,3,8,2011,26770.4,MISSING,paul soliai
2282.0,2282.0,2011.0,Broncos,DL,Marcus Thomas,00-0025508,4.0,2007.0,2007.0,Broncos,25.0,121.0,0.154,4.1,52.0,22.59,475.0,60.65546395523085,2011.0,Broncos,-0.09,50.00%,marcus thomas,marcus thomas,marcus thomas,275,Marcus Thomas,DEN,DI,604,3737,14,8,1,0,0,10,1,0,60.4,87.1,49.3,64.3,68.6,1,3,4.4,2,0,0.0,0,604,33,393,0,178,27,35,5,4,2011,36481.6,MISSING,marcus thomas
2283.0,2283.0,2011.0,Broncos,DL,Ryan McBean,00-0025519,4.0,2007.0,2007.0,Steelers,27.0,132.0,0.141,3.5,40.0,17.68,429.0,53.54496117658509,2011.0,Broncos,-0.09,50.00%,ryan mcbean,ryan mcbean,ryan mcbean,276,Ryan McBean,DEN,DI,684,3748,18,10,0,0,0,10,0,0,44.1,22.6,50.3,51.7,79.3,1,8,0.0,0,5,113.9,4,684,337,239,0,108,20,24,7,13,2011,30164.4,MISSING,ryan mcbean
2648.0,2648.0,2011.0,Colts,DL,Antonio Johnson,00-0025539,4.0,2007.0,2007.0,Titans,26.0,152.0,0.118,2.6,31.0,11.33,354.0,42.735932742917754,2011.0,Colts,-0.19,12.50%,antonio johnson,antonio johnson,antonio johnson,277,Antonio Johnson,IND,DI,502,3768,16,4,2,0,0,14,0,0,52.2,72.3,61.4,48.4,46.0,3,4,13.0,3,1,0.0,0,502,14,485,0,3,11,16,2,7,2011,26204.4,MISSING,antonio johnson
2904.0,2904.0,2011.0,Eagles,DL,Derek Landri,00-0025553,4.0,2007.0,2007.0,Jaguars,27.0,166.0,0.102,2.0,25.0,8.3,308.0,35.79124411063759,2011.0,Eagles,0.11,50.00%,derek landri,derek landri,derek landri,278,Derek Landri,PHI,DI,348,3782,12,4,1,0,0,24,1,0,89.1,45.7,81.3,83.8,55.8,5,13,8.7,2,2,0.0,2,348,0,345,0,3,17,17,7,20,2011,31006.8,MISSING,derek landri
2099.0,2099.0,2011.0,Bears,DL,Matt Toeaina,00-0025574,4.0,2007.0,2007.0,Bengals,26.0,187.0,0.08,1.3,17.0,5.2,245.0,26.891922285982353,2011.0,Bears,-0.07,50.00%,matt toeaina,matt toeaina,matt toeaina,279,Matt Toeaina,CHI,DI,390,3803,12,5,0,0,0,6,0,0,56.8,85.7,55.2,54.8,74.6,2,6,0.0,0,0,0.0,0,390,1,388,0,1,11,13,0,8,2011,22152.0,MISSING,matt toeaina
3153.0,3153.0,2011.0,Jets,DL,Mike Devito,00-0025689,4.0,2007.0,2007.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Jets,0.01,50.00%,mike devito,mike devito,mike devito,280,Mike Devito,NYJ,DI,452,3928,12,4,0,0,2,22,0,0,69.7,69.3,57.5,72.5,70.0,1,8,3.1,1,1,0.0,1,452,31,166,0,255,25,27,2,10,2011,31504.4,MISSING,mike devito
2651.0,2651.0,2011.0,Colts,DL,Daniel Muir,00-0024692,4.0,2007.0,2007.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Colts,-0.19,12.50%,daniel muir,daniel muir,daniel muir,281,Daniel Muir,IND,DI,141,4022,4,2,0,0,0,14,0,0,39.2,40.9,50.6,43.1,73.0,0,0,0.0,0,1,0.0,0,141,6,131,0,4,4,8,0,0,2011,5527.200000000001,MISSING,daniel muir
3533.0,3533.0,2011.0,Rams,DL,Gary Gibson,00-0023327,6.0,2005.0,2005.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Rams,-0.23,12.50%,gary gibson,gary gibson,gary gibson,282,Gary Gibson,SL,DI,384,4232,16,5,0,0,0,26,0,0,74.8,86.5,71.9,67.5,65.8,1,10,13.6,3,0,79.2,3,384,4,377,0,3,15,14,2,14,2011,28723.199999999997,MISSING,gary gibson
2581.0,2581.0,2011.0,Chiefs,DL,Glenn Dorsey,00-0026145,3.0,2008.0,2008.0,Chiefs,26.0,5.0,0.991,24.3,1700.0,467.81,2152.0,492.9774689557595,2011.0,Chiefs,-0.1,43.80%,glenn dorsey,glenn dorsey,glenn dorsey,283,Glenn Dorsey,KC,DI,623,4319,15,16,0,0,0,16,0,0,65.0,48.4,45.2,77.4,72.5,2,2,3.5,2,3,0.0,0,623,7,5,0,611,32,39,1,4,2011,40495.0,MISSING,glenn dorsey
3649.0,3649.0,2011.0,Saints,DL,Sedrick Ellis,00-0026147,3.0,2008.0,2008.0,Saints,26.0,7.0,0.919,22.2,1500.0,425.5,1975.0,449.6979155693237,2011.0,Saints,0.21,77.80%,sedrick ellis,sedrick ellis,sedrick ellis,284,Sedrick Ellis,NO,DI,791,4321,17,7,2,0,0,20,0,0,64.3,87.7,62.8,56.9,60.9,2,17,6.9,2,0,0.0,2,791,289,497,0,5,15,20,1,21,2011,50861.3,MISSING,sedrick ellis
2838.0,2838.0,2011.0,Dolphins,DL,Phillip Merling,00-0026172,3.0,2008.0,2008.0,Dolphins,26.0,32.0,0.502,12.5,590.0,184.3,1175.0,233.53490745643668,2011.0,Dolphins,-0.01,37.50%,phillip merling,phillip merling,phillip merling,285,Phillip Merling,MIA,DI,199,4346,10,2,3,0,0,17,0,0,53.9,27.9,57.4,62.5,72.9,0,5,14.3,1,2,0.0,0,198,18,91,1,88,2,4,0,5,2011,10726.1,MISSING,phillip merling
2900.0,2900.0,2011.0,Eagles,DL,Trevor Laws,00-0026187,3.0,2008.0,2008.0,Eagles,26.0,47.0,0.396,10.1,430.0,124.41,973.0,182.66841726144216,2011.0,Eagles,0.11,50.00%,trevor laws,trevor laws,trevor laws,286,Trevor Laws,PHI,DI,342,4361,14,3,1,0,0,24,0,0,54.5,48.2,60.7,53.9,56.3,0,7,10.5,2,1,0.0,1,342,1,333,0,7,12,14,2,8,2011,18639.0,MISSING,trevor laws
2462.0,2462.0,2011.0,Cardinals,DL,Calais Campbell,00-0026190,3.0,2008.0,2008.0,Cardinals,24.0,50.0,0.378,9.7,400.0,115.0,940.0,174.10015454328868,2011.0,Cardinals,-0.05,50.00%,calais campbell,calais campbell,calais campbell,287,Calais Campbell,ARZ,DI,998,4364,16,7,8,1,2,1,1,0,71.4,68.7,69.5,53.1,65.1,9,29,7.5,5,2,0.0,9,998,62,59,0,867,47,55,9,47,2011,71257.20000000001,MISSING,calais campbell
2839.0,2839.0,2011.0,Dolphins,DL,Kendall Langford,00-0026206,3.0,2008.0,2008.0,Dolphins,25.0,66.0,0.296,7.9,260.0,76.25,794.0,135.8216102531945,2011.0,Dolphins,-0.01,37.50%,kendall langford,kendall langford,kendall langford,288,Kendall Langford,MIA,DI,538,4380,16,5,1,0,1,17,0,0,55.8,60.3,68.0,47.5,57.2,2,25,4.8,1,2,56.3,0,538,20,259,0,256,10,15,1,27,2011,30020.4,MISSING,kendall langford
2158.0,2158.0,2011.0,Bengals,DL,Pat Sims,00-0026217,3.0,2008.0,2008.0,Bengals,25.0,77.0,0.254,6.9,205.0,59.85,713.0,116.91008083880628,2011.0,Bengals,0.0,52.90%,pat sims,pat sims,pat sims,289,Pat Sims,CIN,DI,291,4391,11,3,0,0,0,7,0,0,52.3,62.4,54.3,54.3,48.7,0,3,15.8,3,1,0.0,0,291,0,290,0,1,12,13,1,3,2011,15219.3,MISSING,pat sims
3214.0,3214.0,2011.0,Lions,DL,Andre Fluellen,00-0026227,3.0,2008.0,2008.0,Lions,26.0,87.0,0.226,6.2,155.0,48.01,648.0,102.82354820342296,2011.0,Lions,0.15,58.80%,andre fluellen,andre fluellen,andre fluellen,290,Andre Fluellen,DET,DI,205,4401,13,0,0,1,0,11,1,0,45.7,25.8,59.1,47.0,51.2,0,7,11.1,1,2,0.0,0,205,2,142,1,60,5,8,0,7,2011,9368.5,MISSING,andre fluellen
3717.0,3717.0,2011.0,Seahawks,DL,Red Bryant,00-0026261,3.0,2008.0,2008.0,Seahawks,27.0,121.0,0.154,4.1,52.0,22.59,475.0,67.03465478570683,2011.0,Seahawks,0.0,43.80%,red bryant,red bryant,red bryant,291,Red Bryant,SEA,DI,707,4435,16,9,0,0,0,29,0,0,59.3,39.3,56.2,62.1,66.5,4,21,6.1,2,4,68.8,2,706,2,55,0,649,18,22,2,27,2011,41925.1,MISSING,red bryant
3330.0,3330.0,2011.0,Panthers,DL,DeMario Pressley,00-0026284,3.0,2008.0,2008.0,Saints,25.0,144.0,0.127,3.0,34.0,13.54,383.0,52.02610428129852,2011.0,Panthers,0.02,37.50%,demario pressley,demario pressley,demario pressley,292,DeMario Pressley,CAR,DI,39,4458,1,1,1,0,0,5,0,0,65.4,77.2,67.8,61.1,74.7,0,1,0.0,0,0,0.0,0,39,12,24,0,1,0,4,0,1,2011,2550.6000000000004,MISSING,demario pressley
