Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year_y,weighted_grade,weighted_average_grade,merge_player_y
1568.0,1568.0,2010.0,Rams,OL,Jason Brown,00-0023558,5.0,2005.0,2005.0,Ravens,27.0,124.0,0.15,3.9,48.0,21.13,462.0,43.30277016603765,2010.0,Rams,-0.04,43.80%,jason brown,jason brown,jason brown,11,Jason Brown,SL,C,100.0,1,26,66.2,79.5,61.5,0,11,637,100.0,100.0,99.0,6,12,1,1094,1094,0,0,1094,673,673,0,0,421,0,2010,72422.8,MISSING,jason brown
156.0,156.0,2010.0,Bengals,OL,Kyle Cook,00-0024670,3.0,2007.0,2007.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Bengals,-0.06,25.00%,kyle cook,kyle cook,kyle cook,12,Kyle Cook,CIN,C,100.0,0,7,78.5,72.8,78.0,3,12,625,100.0,100.0,98.3,3,18,3,1094,1094,0,0,1094,661,661,0,0,433,0,2010,85879.0,MISSING,kyle cook
1454.0,1454.0,2010.0,Patriots,OL,Dan Koppen,00-0022019,7.0,2003.0,2003.0,Patriots,30.0,164.0,0.104,2.1,26.0,8.67,314.0,14.952562071082632,2010.0,Patriots,0.22,82.40%,dan koppen,dan koppen,dan koppen,13,Dan Koppen,NE,C,100.0,0,19,74.4,68.2,75.2,2,16,580,100.0,100.0,97.9,3,21,3,1080,1080,0,0,1080,610,610,0,0,470,0,2010,80352.0,MISSING,dan koppen
1810.0,1810.0,2010.0,Steelers,OL,Maurkice Pouncey,00-0027870,0.0,2010.0,2010.0,Steelers,21.0,18.0,0.633,16.2,900.0,286.72,1478.0,421.0608020507075,2010.0,Steelers,0.18,73.70%,maurkice pouncey,maurkice pouncey,maurkice pouncey,14,Maurkice Pouncey,PIT,C,100.0,0,25,67.7,66.8,66.4,5,17,552,100.0,100.0,97.5,1,25,3,1073,1073,0,0,1073,591,591,0,0,482,0,2010,72642.1,MISSING,maurkice pouncey
808.0,808.0,2010.0,Cowboys,OL,Andre Gurode,00-0021385,8.0,2002.0,2002.0,Cowboys,31.0,37.0,0.465,11.6,530.0,161.67,1098.0,58.5212567998298,2010.0,Cowboys,0.0,37.50%,andre gurode,andre gurode,andre gurode,15,Andre Gurode,DAL,C,100.0,1,9,74.0,80.7,72.6,2,8,637,100.0,100.0,99.1,7,11,1,1073,1073,0,0,1073,671,671,0,0,402,0,2010,79402.0,MISSING,andre gurode
1884.0,1884.0,2010.0,Texans,OL,Chris Myers,00-0023633,5.0,2005.0,2005.0,Broncos,28.0,200.0,0.068,0.9,11.0,3.89,210.0,16.23636517303928,2010.0,Texans,-0.04,37.50%,chris myers,chris myers,chris myers,16,Chris Myers,HST,C,100.0,0,13,90.0,72.0,91.1,3,16,607,100.0,100.0,98.3,0,20,1,1067,1067,0,0,1067,645,645,0,0,422,0,2010,96030.0,MISSING,chris myers
1129.0,1129.0,2010.0,Jaguars,OL,Brad Meester,00-0018956,10.0,2000.0,2000.0,Jaguars,33.0,60.0,0.327,8.5,300.0,88.49,844.0,22.24027255256515,2010.0,Jaguars,-0.1,50.00%,brad meester,brad meester,brad meester,17,Brad Meester,JAX,C,100.0,2,15,77.0,73.1,75.5,6,9,535,100.0,100.0,98.0,5,18,3,1064,1064,0,0,1064,565,565,0,0,499,0,2010,81928.0,MISSING,brad meester
282.0,282.0,2010.0,Broncos,OL,J.D. Walton,00-0027683,0.0,2010.0,2010.0,Broncos,23.0,80.0,0.246,6.7,190.0,56.02,692.0,152.08034132056733,2010.0,Broncos,-0.13,25.00%,jd walton,jd walton,jd walton,18,J.D. Walton,DEN,C,100.0,0,10,65.1,64.5,64.0,3,20,640,100.0,100.0,97.9,7,25,2,1061,1061,0,0,1061,676,676,0,0,385,0,2010,69071.09999999999,MISSING,jd walton
550.0,550.0,2010.0,Chargers,OL,Nick Hardwick,00-0022804,6.0,2004.0,2004.0,Chargers,28.0,66.0,0.296,7.9,260.0,76.25,794.0,67.447015589021,2010.0,Chargers,0.24,56.30%,nick hardwick,nick hardwick,nick hardwick,19,Nick Hardwick,SD,C,100.0,0,27,67.8,77.9,61.5,1,10,591,100.0,100.0,98.7,2,13,2,1050,1050,0,0,1050,613,613,0,0,437,0,2010,71190.0,MISSING,nick hardwick
1382.0,1382.0,2010.0,Panthers,OL,Ryan Kalil,00-0025446,3.0,2007.0,2007.0,Panthers,25.0,59.0,0.332,8.6,310.0,90.84,853.0,151.06359086669394,2010.0,Panthers,-0.21,12.50%,ryan kalil,ryan kalil,ryan kalil,20,Ryan Kalil,CAR,C,100.0,2,5,78.5,78.0,77.1,1,10,550,100.0,100.0,98.1,5,16,5,989,989,0,0,989,574,574,0,0,415,0,2010,77636.5,MISSING,ryan kalil
