Unnamed: 0_x,season,team,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year,Team,Net EPA,Win %,Unnamed: 0_y,Player,Cap_Space,year
10484.0,2015.0,Buccaneers,Tim Jennings,00-0024277,9.0,2006.0,2006.0,Colts,31.0,62.0,0.316,8.3,284.0,83.98,827.0,29.094441490513464,2015.0,Buccaneers,-0.03,37.50%,,,,
12763.0,2016.0,Buccaneers,Andre Davis,00-0031635,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,13941.0,Andrew DePaola,0.3864236491273266,2016.0
,,,,,,,,,,,,,,,,,,Buccaneers,,,13335.0,Bryan Anger,1.1270689766213693,2016.0
12714.0,2016.0,Buccaneers,Cassanova McKinzy,00-0032751,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Buccaneers,0.01,56.30%,,,,
12682.0,2016.0,Buccaneers,Chris Conte,00-0028031,5.0,2011.0,2011.0,Bears,27.0,93.0,0.212,5.7,128.0,42.07,613.0,63.62191573829264,2016.0,Buccaneers,0.01,56.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,13103.0,Christopher Conte,1.932118245636633,2016.0
12707.0,2016.0,Buccaneers,DaVonte Lambert,00-0032750,0.0,2016.0,2016.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Buccaneers,0.01,56.30%,,,,
12692.0,2016.0,Buccaneers,Daniel Davie,00-0032346,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,14353.0,Davonte Lambert,0.2898177368454949,2016.0
,,,,,,,,,,,,,,,,,,Buccaneers,,,14813.0,Deonte Gibson,0.0044438719649642,2016.0
12764.0,2016.0,Buccaneers,Dominique Robertson,00-0032825,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
12693.0,2016.0,Buccaneers,Elijah Shumate,00-0032754,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
12754.0,2016.0,Buccaneers,Evan Spencer,00-0031954,1.0,2015.0,2015.0,Commanders,MISSING,187.0,0.08,1.3,17.0,5.2,245.0,36.30029815038268,2016.0,Buccaneers,0.01,56.30%,,,,
12729.0,2016.0,Buccaneers,Garrett Gilkey,00-0030476,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
12689.0,2016.0,Buccaneers,Isaiah Johnson,00-0032749,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Buccaneers,0.01,56.30%,,,,
12734.0,2016.0,Buccaneers,Joel Hale,00-0033139,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
12732.0,2016.0,Buccaneers,Kelby Johnson,00-0032855,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
12728.0,2016.0,Buccaneers,Kelvin Palmer,00-0030890,2.0,2014.0,2014.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Buccaneers,0.01,56.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,14812.0,Kendrick Ings,0.0088877439299285,2016.0
12760.0,2016.0,Buccaneers,Kenny Bell,00-0032113,1.0,2015.0,2015.0,Buccaneers,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Buccaneers,0.01,56.30%,,,,
12690.0,2016.0,Buccaneers,Kimario McFadden,00-0030740,2.0,2014.0,2014.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Buccaneers,0.01,56.30%,,,,
12750.0,2016.0,Buccaneers,Kivon Cartwright,00-0032743,MISSING,MISSING,MISSING,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
12704.0,2016.0,Buccaneers,Kourtnei Brown,00-0028979,4.0,2012.0,2012.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Buccaneers,0.01,56.30%,,,,
12755.0,2016.0,Buccaneers,Louis Murphy,00-0027089,7.0,2009.0,2009.0,Raiders,29.0,124.0,0.15,3.9,48.0,21.13,462.0,23.76506414222672,2016.0,Buccaneers,0.01,56.30%,,,,
12683.0,2016.0,Buccaneers,Major Wright,00-0027680,6.0,2010.0,2010.0,Bears,28.0,75.0,0.26,7.1,215.0,62.54,726.0,59.632070537195766,2016.0,Buccaneers,0.01,56.30%,,,,
12717.0,2016.0,Buccaneers,Micah Awe,00-0032853,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,13682.0,Roberto Aguayo,0.4745475623108134,2016.0
12731.0,2016.0,Buccaneers,Taylor Fallin,00-0032746,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
12749.0,2016.0,Buccaneers,Tevin Westbrook,00-0032185,1.0,2015.0,2015.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Buccaneers,0.01,56.30%,,,,
12709.0,2016.0,Buccaneers,Travis Britz,00-0032854,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Buccaneers,0.01,56.30%,,,,
15706.0,2017.0,Buccaneers,Austin Johnson,00-0029729,5.0,2012.0,2013.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15689.0,2017.0,Buccaneers,Avery Young,00-0032947,1.0,2016.0,2016.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15707.0,2017.0,Buccaneers,Blake Sims,00-0033193,1.0,2016.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15691.0,2017.0,Buccaneers,Brad Seaton,00-0033795,0.0,2017.0,2017.0,Titans,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,15160.0,Bryan Anger,2.3952095808383236,2017.0
15633.0,2017.0,Buccaneers,Chris Conte,00-0028031,6.0,2011.0,2011.0,Bears,28.0,93.0,0.212,5.7,128.0,42.07,613.0,47.13227441360413,2017.0,Buccaneers,-0.04,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,15284.0,Christopher Conte,1.721556886227545,2017.0
15663.0,2017.0,Buccaneers,DaVonte Lambert,00-0032750,1.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15659.0,2017.0,Buccaneers,Darryl Tapp,00-0024278,11.0,2006.0,2006.0,Seahawks,32.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15645.0,2017.0,Buccaneers,David Rivers,00-0033363,0.0,2017.0,2017.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,16896.0,David Rivers III,0.0327580838323353,2017.0
,,,,,,,,,,,,,,,,,,Buccaneers,,,16610.0,Davonte Lambert,0.2173652694610778,2017.0
15724.0,2017.0,Buccaneers,Derel Walker,00-0030797,3.0,2014.0,2014.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15726.0,2017.0,Buccaneers,Donteea Dye,00-0032008,2.0,2015.0,2015.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15680.0,2017.0,Buccaneers,Eric Nzeocha,00-0034008,0.0,2017.0,2017.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15667.0,2017.0,Buccaneers,Evan Panfil,00-0033534,0.0,2017.0,2017.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,16093.0,Garrison Sanborn,0.3682634730538922,2017.0
15697.0,2017.0,Buccaneers,Givens Price,00-0032503,1.0,2016.0,2016.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15666.0,2017.0,Buccaneers,Hendrick Ekpe,00-0033632,0.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15718.0,2017.0,Buccaneers,Jake Lampman,00-0033021,1.0,2016.0,2016.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15693.0,2017.0,Buccaneers,Jarvis Harrison,00-0031593,2.0,2015.0,2015.0,Jets,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15676.0,2017.0,Buccaneers,Jeff Knox,00-0033191,0.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15719.0,2017.0,Buccaneers,Jhajuan Seales,00-0033639,0.0,2017.0,2017.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15643.0,2017.0,Buccaneers,Jonathan Moxey,00-0033432,0.0,2017.0,2017.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15694.0,2017.0,Buccaneers,Josh Allen,00-0030833,3.0,2014.0,2014.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15722.0,2017.0,Buccaneers,Josh Huff,00-0030990,3.0,2014.0,2014.0,Eagles,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15669.0,2017.0,Buccaneers,Larry Webster,00-0031065,3.0,2014.0,2014.0,Lions,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15637.0,2017.0,Buccaneers,Mariel Cooper,00-0033041,1.0,2016.0,2016.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15646.0,2017.0,Buccaneers,Marqueston Huff,00-0031059,3.0,2014.0,2014.0,Titans,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15696.0,2017.0,Buccaneers,Marquis Lucas,00-0032507,1.0,2016.0,2016.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15665.0,2017.0,Buccaneers,Mehdi Abdesmad,00-0032860,1.0,2016.0,2016.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,15517.0,Nick Folk,1.0479041916167664,2017.0
,,,,,,,,,,,,,,,,,,Buccaneers,,,16566.0,Patrick Murray,0.2282491017964071,2017.0
15644.0,2017.0,Buccaneers,Paul Magloire,00-0033431,0.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15708.0,2017.0,Buccaneers,Quayvon Hicks,00-0033197,0.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15642.0,2017.0,Buccaneers,Reese Fleming,00-0033425,0.0,2017.0,2017.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15702.0,2017.0,Buccaneers,Sefo Liufau,00-0033429,0.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15649.0,2017.0,Buccaneers,Senquez Golson,00-0032105,2.0,2015.0,2015.0,Steelers,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15720.0,2017.0,Buccaneers,Shaq Hill,00-0033772,0.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15670.0,2017.0,Buccaneers,Sterling Bailey,00-0032344,1.0,2016.0,2016.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15713.0,2017.0,Buccaneers,Tevin Westbrook,00-0032185,2.0,2015.0,2015.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
15641.0,2017.0,Buccaneers,Vernon Harris,00-0032814,1.0,2016.0,2016.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Buccaneers,-0.04,31.30%,,,,
18572.0,2018.0,Buccaneers,Aaron Davis,00-0034498,0.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18633.0,2018.0,Buccaneers,Adam Gettis,00-0029139,6.0,2012.0,2012.0,Commanders,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18598.0,2018.0,Buccaneers,Adam Reth,00-0034865,0.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18596.0,2018.0,Buccaneers,Alec James,00-0034477,0.0,2018.0,2018.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18575.0,2018.0,Buccaneers,Amari Coleman,00-0034636,0.0,2018.0,2018.0,MISSING,21.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18639.0,2018.0,Buccaneers,Austin Allen,00-0034608,0.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18648.0,2018.0,Buccaneers,Austin Johnson,00-0029729,6.0,2012.0,2013.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18670.0,2018.0,Buccaneers,Bernard Reedy,00-0030743,4.0,2014.0,2014.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,17423.0,Bryan Anger,1.6930022573363432,2018.0
,,,,,,,,,,,,,,,,,,Buccaneers,,,18848.0,Cairo Santos,0.1463950338600451,2018.0
18603.0,2018.0,Buccaneers,Channing Ward,00-0032756,2.0,2016.0,2016.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18649.0,2018.0,Buccaneers,Charles Sims,00-0031390,4.0,2014.0,2014.0,Buccaneers,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18584.0,2018.0,Buccaneers,Chris Conte,00-0028031,7.0,2011.0,2011.0,Bears,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,17453.0,Christopher Conte,1.6224604966139955,2018.0
18628.0,2018.0,Buccaneers,Cole Boozer,00-0034610,0.0,2018.0,2018.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18632.0,2018.0,Buccaneers,Cole Gardner,00-0033426,1.0,2017.0,2017.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18655.0,2018.0,Buccaneers,Colin Jeter,00-0033262,1.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18602.0,2018.0,Buccaneers,DaVonte Lambert,00-0032750,2.0,2016.0,2016.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18647.0,2018.0,Buccaneers,Dalton Crossan,00-0033257,1.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18646.0,2018.0,Buccaneers,Dare Ogunbowale,00-0033854,1.0,2017.0,2017.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18583.0,2018.0,Buccaneers,David Rivers,00-0033363,1.0,2017.0,2017.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,18926.0,David Rivers III,0.0796698645598194,2018.0
18579.0,2018.0,Buccaneers,De'Vante Harris,00-0032946,2.0,2016.0,2016.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18601.0,2018.0,Buccaneers,Demone Harris,00-0034612,0.0,2018.0,2018.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,18733.0,Devante Harris,0.2091354401805869,2018.0
18645.0,2018.0,Buccaneers,Devine Redding,00-0033515,1.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18667.0,2018.0,Buccaneers,Donteea Dye,00-0032008,3.0,2015.0,2015.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18604.0,2018.0,Buccaneers,Drew Iddings,00-0032936,2.0,2016.0,2016.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18614.0,2018.0,Buccaneers,Emmanuel Smith,00-0034153,0.0,2018.0,2018.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18613.0,2018.0,Buccaneers,Eric Nzeocha,00-0034008,1.0,2017.0,2017.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18662.0,2018.0,Buccaneers,Ervin Philips,00-0034618,0.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18600.0,2018.0,Buccaneers,Evan Perrizo,00-0034617,0.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18616.0,2018.0,Buccaneers,Farrington Huguenin,00-0032622,2.0,2016.0,2016.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18669.0,2018.0,Buccaneers,Freddie Martino,00-0030737,4.0,2014.0,2014.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,18231.0,Garrison Sanborn,0.355530474040632,2018.0
18630.0,2018.0,Buccaneers,Givens Price,00-0032503,2.0,2016.0,2016.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18665.0,2018.0,Buccaneers,Jake Lampman,00-0033021,2.0,2016.0,2016.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18607.0,2018.0,Buccaneers,Jerel Worthy,00-0029257,6.0,2012.0,2012.0,Packers,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18631.0,2018.0,Buccaneers,Jerry Ugokwe,00-0033273,1.0,2017.0,2017.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18574.0,2018.0,Buccaneers,Josh Liddell,00-0034615,0.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18664.0,2018.0,Buccaneers,K.J. Brent,00-0032926,2.0,2016.0,2016.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18573.0,2018.0,Buccaneers,Marko Myers,00-0034692,0.0,2018.0,2018.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18653.0,2018.0,Buccaneers,Matt Weiser,00-0032914,2.0,2016.0,2016.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18599.0,2018.0,Buccaneers,Nathan Bazata,00-0034880,0.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18605.0,2018.0,Buccaneers,Pat O'Connor,00-0033595,1.0,2017.0,2017.0,Lions,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18582.0,2018.0,Buccaneers,Reese Fleming,00-0033425,1.0,2017.0,2017.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18641.0,2018.0,Buccaneers,Ronald Jones,00-0034816,0.0,2018.0,2018.0,Buccaneers,21.0,38.0,0.458,11.4,520.0,157.49,1084.0,285.03213290553674,2018.0,Buccaneers,-0.06,31.30%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,17763.0,Ronald Jones II,0.7256213318284424,2018.0
18627.0,2018.0,Buccaneers,Ruben Holcomb,00-0034691,0.0,2018.0,2018.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18615.0,2018.0,Buccaneers,Shaheed Salmon,00-0034758,0.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
18608.0,2018.0,Buccaneers,Will Clarke,00-0031304,4.0,2014.0,2014.0,Bengals,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,,,,
21627.0,2019.0,Buccaneers,Aca'Cedric Ware,00-0035716,0.0,2019.0,2019.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Buccaneers,0.072,43.80%,,,,
21625.0,2019.0,Buccaneers,Andre Ellington,00-0030287,6.0,2013.0,2013.0,Cardinals,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Buccaneers,0.072,43.80%,,,,
21608.0,2019.0,Buccaneers,Anthony Fabiano,00-0032567,3.0,2016.0,2016.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Buccaneers,0.072,43.80%,,,,
21614.0,2019.0,Buccaneers,Brad Seaton,00-0033795,2.0,2017.0,2017.0,Titans,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Buccaneers,0.072,43.80%,,,,
,,,,,,,,,,,,,,,,,,Buccaneers,,,19621.0,Bradley Pinion,1.381509032943677,2019.0
21612.0,2019.0,Buccaneers,Brock Ruble,00-0035477,0.0,2019.0,2019.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Buccaneers,0.072,43.80%,,,,
21616.0,2019.0,Buccaneers,Cole Boozer,00-0034610,1.0,2018.0,2018.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Buccaneers,0.072,43.80%,,,,
21644.0,2019.0,Buccaneers,Cortrelle Simpson,00-0035479,0.0,2019.0,2019.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Buccaneers,0.072,43.80%,,,,
21565.0,2019.0,Buccaneers,D'Cota Dixon,00-0035586,0.0,2019.0,2019.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Buccaneers,0.072,43.80%,,,,
