,position,weighted_avg_grades,Team
0,DB,71.22561967083085,Cardinals
1,DL,66.8238174968606,Cardinals
2,LB,75.71001437470052,Cardinals
3,DB,64.29532533164877,Falcons
4,DL,61.492358335292735,Falcons
5,LB,56.89569630531872,Falcons
6,DB,66.2940202772605,Ravens
7,DL,69.52621722846442,Ravens
8,LB,66.61649239543726,Ravens
9,DB,71.12947429454968,Bills
10,DL,73.8068645990923,Bills
11,LB,79.03784562211982,Bills
12,DB,70.10124522996585,Panthers
13,DL,70.69010246856078,Panthers
14,LB,76.61590998815633,Panthers
15,DB,54.00638662666095,Bears
16,DL,56.27300832342449,Bears
17,LB,53.06759224039559,Bears
18,DB,71.08873782840345,Bengals
19,DL,69.02612895978432,Bengals
20,LB,73.44082885648503,Bengals
21,DB,67.99981199080844,Browns
22,DL,64.31169868746433,Browns
23,LB,54.21436515291936,Browns
24,DB,65.34689937597504,Cowboys
25,DL,60.98950711938663,Cowboys
26,LB,56.18364928909953,Cowboys
27,DB,63.99723156928724,Broncos
28,DL,69.5911921708185,Broncos
29,LB,65.03883421650265,Broncos
30,DB,63.68950125733445,Lions
31,DL,67.82757054041127,Lions
32,LB,72.16762177650429,Lions
33,DB,64.22728435672515,Packers
34,DL,57.52195426195427,Packers
35,LB,60.99731509625126,Packers
36,DB,59.66131354026091,Texans
37,DL,66.29906838873598,Texans
38,LB,60.09791094007697,Texans
39,DB,65.17410138248847,Colts
40,DL,67.0114828209765,Colts
41,LB,63.594807935837906,Colts
42,DB,58.47516710552968,Jaguars
43,DL,61.82069118298626,Jaguars
44,LB,62.41665524331734,Jaguars
45,DB,63.65753358925144,Chiefs
46,DL,76.6702110869994,Chiefs
47,LB,81.78100183262065,Chiefs
48,DB,69.92023513826793,Dolphins
49,DL,70.7097442680776,Dolphins
50,LB,56.701087337776215,Dolphins
51,DB,59.71583868011,Vikings
52,DL,65.84460462158151,Vikings
53,LB,58.37619926199262,Vikings
54,DB,70.05604413977596,Patriots
55,DL,60.95980869879083,Patriots
56,LB,67.7703125,Patriots
57,DB,66.18981033841577,Saints
58,DL,70.3946687143484,Saints
59,LB,59.22678485864877,Saints
60,DB,74.40497996565541,Giants
61,DL,65.03912376779846,Giants
62,LB,55.88936802973978,Giants
63,DB,57.039196172248815,Jets
64,DL,72.91792812688216,Jets
65,LB,60.055699721964785,Jets
66,DB,55.09914682539683,Raiders
67,DL,61.56065744847378,Raiders
68,LB,61.63134168157424,Raiders
69,DB,65.53440991620111,Eagles
70,DL,67.00465703971119,Eagles
71,LB,55.407350628930814,Eagles
72,DB,69.03788719785139,Steelers
73,DL,62.58247096092925,Steelers
74,LB,60.63699354081033,Steelers
75,DB,62.745427470217244,SD
76,DL,56.31103810775295,SD
77,LB,57.45601750547046,SD
78,DB,82.30430493273542,Seahawks
79,DL,76.10789473684211,Seahawks
80,LB,70.31177389131793,Seahawks
81,DB,71.42593425605537,49ers
82,DL,68.039475600874,49ers
83,LB,87.58071399261387,49ers
84,DB,58.95240596764026,SL
85,DL,68.91160672582905,SL
86,LB,62.64202027788209,SL
87,DB,62.376873156342185,Buccaneers
88,DL,59.03907044299201,Buccaneers
89,LB,71.5482448979592,Buccaneers
90,DB,73.71782823297137,Titans
91,DL,69.74371463714637,Titans
92,LB,58.002718223583464,Titans
93,DB,57.45277005347594,Commanders
94,DL,62.00886796584191,Commanders
95,LB,50.909252845126176,Commanders
0,OL,63.01711383671905,Cardinals
1,OL,67.26837763519707,Falcons
2,OL,74.53159752868491,Ravens
3,OL,71.2069939707149,Bills
4,OL,73.60514934945941,Panthers
5,OL,73.02422031734451,Bears
6,OL,79.51146361406379,Bengals
7,OL,77.41501258540093,Browns
8,OL,80.6547467092142,Cowboys
9,OL,81.50570224719101,Broncos
10,OL,77.20547706261992,Lions
11,OL,76.46614425345466,Packers
12,OL,78.44864912904373,Texans
13,OL,68.44504401695467,Colts
14,OL,62.63824345757335,Jaguars
15,OL,71.30644387317909,Chiefs
16,OL,69.70083062477428,Dolphins
17,OL,78.08926046244983,Vikings
18,OL,74.54775895667815,Patriots
19,OL,76.59119913686807,Saints
20,OL,67.50194605009634,Giants
21,OL,68.98648084945013,Jets
22,OL,64.23263954588458,Raiders
23,OL,85.25552880481514,Eagles
24,OL,69.65371062466632,Steelers
25,OL,72.67769559500329,SD
26,OL,67.1033167495854,Seahawks
27,OL,72.54669435215946,49ers
28,OL,73.00043616177636,SL
29,OL,72.42205660377358,Buccaneers
30,OL,74.46142009640342,Titans
31,OL,79.86520146520147,Commanders
0,RB/FB,71.92650862068966,Cardinals
1,RB/FB,71.55536992840095,Falcons
2,RB/FB,59.65154185022027,Ravens
3,RB/FB,73.89367346938776,Bills
4,RB/FB,67.34749163879599,Panthers
5,RB/FB,69.81348837209302,Bears
6,RB/FB,67.46185567010309,Bengals
7,RB/FB,63.65655976676385,Browns
8,RB/FB,73.81102362204724,Cowboys
9,RB/FB,71.92420701168614,Broncos
10,RB/FB,73.70039138943248,Lions
11,RB/FB,85.11510638297874,Packers
12,RB/FB,68.20669546436285,Texans
13,RB/FB,66.11673228346457,Colts
14,RB/FB,67.08382352941176,Jaguars
15,RB/FB,77.95164113785559,Chiefs
16,RB/FB,71.23515850144092,Dolphins
17,RB/FB,76.45344827586207,Vikings
18,RB/FB,75.94136125654451,Patriots
19,RB/FB,81.57625899280575,Saints
20,RB/FB,61.3955773955774,Giants
21,RB/FB,68.6407142857143,Jets
