,Year,Team,Position,weighted_avg_snap_counts_offense,weighted_avg_block_percent,weighted_avg_declined_penalties,weighted_avg_franchise_id,weighted_avg_grades_offense,weighted_avg_grades_pass_block,weighted_avg_grades_run_block,weighted_avg_hits_allowed,weighted_avg_hurries_allowed,weighted_avg_non_spike_pass_block,weighted_avg_non_spike_pass_block_percentage,weighted_avg_pass_block_percent,weighted_avg_pbe,weighted_avg_penalties,weighted_avg_pressures_allowed,weighted_avg_sacks_allowed,weighted_avg_snap_counts_block,weighted_avg_snap_counts_ce,weighted_avg_snap_counts_lg,weighted_avg_snap_counts_lt,weighted_avg_snap_counts_pass_block,weighted_avg_snap_counts_pass_play,weighted_avg_snap_counts_rg,weighted_avg_snap_counts_rt,weighted_avg_snap_counts_run_block,weighted_avg_snap_counts_te,Unnamed: 0,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA
10,2019,Colts,OL,776.161744040676,94.35480306741054,0.3957116127617959,13.999999999999996,72.88609865370219,68.42002342888038,73.1108758438221,4.737943045156297,16.027350103160966,391.5742636104092,87.97613828384434,89.2629267306266,92.518689734226,3.941105696233741,22.468776389140242,1.703483240822979,755.0155411411148,107.4774567469207,207.3993458536518,99.18201638782733,422.3188140074718,443.26895593972364,211.38436956401176,99.33580942923007,332.69672713364304,37.51719125542532,137,15.228480340063763,654.2361362043532,54.0,50.0,73.7125592833304,76.83033376359948,-5.00%,0.4375,0.009
11,2019,Commanders,OL,555.7133700298998,95.9875374568143,0.8939734001136942,32.0,63.73435590612054,63.824164168428744,61.98582472881942,2.1318881743003093,11.31813304215346,303.09863818163353,90.58850850656052,90.67020098445505,96.72279143892506,4.73866076200572,15.691584966959262,2.2415637505054926,543.8243522908363,123.44631264620925,96.9099089547179,97.77466421884938,326.9655812091399,338.8545989482034,97.02319136108501,97.8659467374627,216.8587710816965,37.1559842956079,131,8.395324123273113,417.679420750173,38.0,32.0,63.45856472428627,65.75952677459527,-25.70%,0.1875,-0.213
12,2019,Cowboys,OL,592.5195033615153,94.28441947854836,0.39382792189284244,8.999999999999998,67.62259588775032,70.35317783240268,63.35263457965239,2.8264931292183437,9.480548609902199,304.4607384478143,86.81986688695096,86.68178353103156,97.51354556561698,2.517851360418131,12.96151582740121,0.6544740882806653,561.825532662938,150.1795990873557,120.69947733314596,69.4966910179965,323.8547114690072,354.54868216758445,118.00119939264384,69.4966910179965,237.97082119393085,45.56446630992703,153,26.126461211477157,331.8527744145519,42.0,60.0,66.5833488026731,74.95826799714897,17.10%,0.5,0.137
13,2019,Dolphins,OL,615.0012729937914,92.32729082931807,1.144807960795703,17.000000000000004,58.270451833721765,61.639053972689666,56.3105038677073,3.875686892789473,11.286004005376084,375.9207056585315,86.8242692343329,86.82331129208539,97.1623003912572,2.844764789431661,17.75408243897825,2.5923915408126943,584.6210072646867,363.41621801181566,32.35790207291011,62.59178449880314,402.3711103837738,432.7513761128787,29.588626786439605,61.3323260113929,182.2498968809128,40.314783638241636,147,5.053134962805526,96.45206680591076,33.0,35.0,61.70234441602729,51.315168218969774,-36.70%,0.3125,-0.201
14,2019,Eagles,OL,817.6808671078817,96.47109392670247,0.08268300871513906,24.000000000000004,77.35148107568448,65.4721622149599,76.87294830192074,3.541295040611703,18.815283567374415,458.8816811249664,86.3829710882753,86.39704499366277,89.2493736107054,3.2220098907398422,24.289095576933217,1.9325169689471025,801.4809617308574,510.28082905610523,48.662889225479695,95.33371773762994,489.6570367336145,505.8569421106389,48.618585547938665,80.5646402118471,311.8239249972428,21.623029196420255,144,13.846971307120084,407.22991176186525,51.0,51.0,74.3098250091141,79.90208545269583,6.50%,0.5625,0.035
15,2019,Falcons,OL,779.040395204841,94.39704903386006,0.07544701969544647,2.0,65.28180541763686,65.18768272669236,65.35078118459651,5.3600313298775975,13.739324442396725,482.35047726556525,86.17856122993412,86.09083265796424,93.89382408273269,5.632276480951098,21.134752418806627,2.0353966465323032,760.5161399588281,555.7368283593798,43.96927939982203,47.03473903108679,517.5579253113885,536.0821805574018,44.02972628047476,46.94942664484316,242.95821464743943,31.063239811472403,135,17.85334750265675,765.7290538499434,50.0,43.0,71.62256304102371,62.41190354027706,-5.00%,0.4375,-0.03
16,2019,Giants,OL,629.2519634311957,97.32752226941226,0.4793758277128011,21.000000000000004,61.66745060799595,64.59796181482474,57.41979274391746,3.9832957612322626,14.75397814888597,391.1585198849057,95.1748385235085,95.13283339708094,96.5515073913539,2.5468604544481575,21.51479276793183,2.7775188578135976,620.6584962228312,133.1905171119288,129.61576957882747,106.4071989145051,417.9452266426338,426.5138541350182,129.58770843283617,110.76194191101413,202.71326958019745,16.21212928881147,130,14.017003188097767,215.5342354912788,41.0,40.0,62.42162740899358,64.25419619544945,-17.50%,0.25,-0.137
17,2019,Jaguars,OL,654.4156780714977,94.05952580730852,0.9896825908995022,15.0,60.418378910948384,55.85394630665615,58.07547271655923,1.8286011371018036,15.65373803324316,398.4599895337667,80.77347667626996,80.77731551546657,84.03421747195235,6.257806253993633,20.250896272876698,2.768557102531735,646.2343997632997,160.05127169737656,121.95252670559448,113.4243385604227,428.80779622285615,436.9890745310541,121.95252670559448,112.51464395607614,217.42660354044364,17.785230764744103,139,16.11583421891605,426.6169700522444,28.0,38.0,63.281476323119776,62.19805454545455,-18.00%,0.375,-0.125
18,2019,Jets,OL,506.2646047960509,93.9561461061514,0.9289900813915851,22.000000000000004,57.425480055531246,59.22002173712878,54.42173060520826,2.913552714584065,12.677194615962094,269.1624977893572,89.29381447515722,89.1878339045985,93.043212264312,4.07659668513447,18.19071662167344,2.599969291127283,489.22876304705767,142.09759174289428,31.82158673673942,125.29952509929237,291.3717750285748,308.35044373027864,31.978501154075296,125.35495578290538,197.85698801848278,36.29003497907881,151,8.708820403825717,94.1058966828747,32.0,29.0,60.33370942201109,58.01090019569472,-15.80%,0.4375,-0.133
19,2019,Lions,OL,706.3779264283069,95.14655847286075,0.22941709091908458,11.000000000000002,67.86586654039307,66.38719743105214,68.63250437764941,2.1234446928063084,12.401646248807177,399.507281819534,90.20050044228881,90.1598046450343,97.20555910616385,3.981774956546073,16.464062834173394,1.9389718925599082,688.0789038239935,414.21063444373164,63.05327516700089,61.61468776679297,429.0759873538062,447.3750099581196,62.69899136416827,63.7038738585113,259.00291647018736,28.764360701714402,157,12.130712008501597,392.0177740176442,39.0,35.0,68.34533138044672,68.74696830921414,-12.10%,0.1875,-0.11
20,2019,Packers,OL,570.2959889648629,97.36934505215547,0.3729709240944604,12.0,63.23192967458182,69.11616805542923,58.56865828648632,1.9643931173034122,12.150070611351499,325.0744491771379,91.47236512540539,91.49262807025109,94.25875638461466,2.8779440185611542,16.09683629853965,1.982372569884738,561.2585921032423,145.96452232483765,128.39657451219114,72.68677019873186,351.30125241322264,360.33864927484314,128.42887859000308,72.58273695071419,209.95733969001972,17.962089872245297,129,20.626992561105205,198.5223140661197,46.0,47.0,71.55956101190476,70.43464814814814,7.70%,0.8125,0.089
21,2019,Panthers,OL,782.5738836532123,97.50077021002947,0.7611530634896599,5.0,62.695909247797715,56.44484424011572,64.71014405768507,2.9272492363726657,25.194025234431624,487.3267449507277,95.87589847093524,95.94112987284113,96.43916294232174,2.798545216437616,31.859914877780863,3.7386404069765797,770.1295466303869,476.2083394246376,59.39643479405144,78.5966524017572,507.18050260242023,519.6248396252457,57.73192339719196,78.61142124265183,262.9490440279667,17.942447543283397,142,10.217853347502656,226.26106055900092,47.0,29.0,65.832633552015,64.18494888967219,-26.90%,0.3125,-0.146
22,2019,Patriots,OL,740.8015364521264,93.74805465505747,0.5094072839081869,19.0,62.704304159708244,62.76459360556375,61.96488567256869,1.7928714829837706,10.07911556943226,389.36075932322257,88.07590630801721,88.18295013894713,97.58962259081507,2.4178030775088235,13.728944450760384,1.8569573983443532,716.3798574036387,421.9831711444006,67.23183795736298,63.34512653793364,415.08590703408584,439.50758608257365,67.23183795736298,63.38568352665811,301.29395036955276,34.6269595217486,132,10.18597236981934,234.94214933227687,46.0,43.0,73.80246760163323,69.13856005538248,29.90%,0.75,0.227
23,2019,Raiders,OL,481.7742592867533,93.5070879013014,0.31054296495875094,23.000000000000004,59.090617520089026,58.15075378628172,57.27963025138978,1.1239318439949808,6.39144427708537,235.78995883892057,86.05883403896681,86.0774724657135,97.02796442902009,2.631420040669772,8.98177945548644,1.4664033344060892,453.4720551862794,137.84857893801384,68.89050305260055,69.94578555034695,245.77330162796528,273.967432915287,68.89050305260055,69.74680002786151,207.6987535583141,47.76375903412396,143,12.810839532412327,349.61941203912545,30.0,44.0,60.95784167289022,64.9938671875,-11.00%,0.4375,-0.081
24,2019,Rams,OL,576.1641501496947,92.69234243509521,0.13290333577404279,26.0,58.27791060939221,53.59643101591263,57.50374136815589,2.554805200220208,15.679945449277627,307.58404080094607,86.87859742143596,86.76433532324829,95.92360500758362,3.506133322982557,19.526095764808517,1.2913451153106843,541.0876287780136,203.5509942700841,39.35970609311073,72.41104871021626,330.2637335283598,365.34025490004086,105.37957181455066,72.03105329867813,210.82389524965382,64.31535193609312,155,15.967056323060577,287.2447944765767,59.0,46.0,75.40737360832269,55.74281069364162,5.50%,0.5625,0.04
25,2019,Ravens,OL,590.1630691790097,88.13199314067828,0.74742985318617,2.9999999999999996,73.98684841834627,66.58741748612387,66.98187369931375,0.808446982745163,4.3513103529313675,204.64518648932193,67.59110334323553,67.65985495320072,89.705760219162,2.7031066160817616,5.968204318421694,0.808446982745163,524.4273213130629,75.9816706502436,51.47763708799852,123.56082898280332,216.29573316372566,282.0314810296725,52.52288602032624,123.01656654247923,308.1315881493372,94.32119930742941,158,14.548352816153027,318.1777648933668,49.0,70.0,67.83013768485466,74.934079018582,41.50%,0.875,0.292
26,2019,Saints,OL,781.3125054420148,97.55841096730131,0.3621244972502784,20.0,71.26376376102023,74.10594612025736,68.08437999072662,2.403512584657689,11.072607793437188,436.79329405287757,95.56050222458374,95.52403195786052,97.64925347742837,5.482302224980437,14.559229422431596,1.083109044336717,772.0826643785703,436.4018182605819,58.79278076544611,98.87574160206907,469.42151043693286,478.6513515003774,58.82640225694364,99.11021604256612,302.6611539416374,22.231627737166296,152,22.146652497343258,388.9466854829834,72.0,58.0,66.81379765949414,72.90148080438756,29.30%,0.8125,0.12
27,2019,Seahawks,OL,602.8908454541107,95.02487622667765,0.43334078845350543,29.000000000000004,60.51167231779738,58.24426598336977,59.67408726170428,2.6591183821611275,12.601140615762718,307.4301005026191,90.57485512602152,90.63500265795409,96.88242033781987,3.5673185912691077,17.755910202716972,2.4956512047931203,588.6490067431024,152.82956511693146,60.63266731293289,134.1988381808237,334.94271237767543,349.1845510886837,60.56180184623154,138.93900801792608,253.7062943654272,46.18468221638231,141,12.577045696068012,323.09408968517124,54.0,45.0,62.07816421656508,60.45918614718615,13.80%,0.6875,-0.001
28,2019,Steelers,OL,663.745603856628,93.5320653933689,0.6959979987619536,25.000000000000004,62.075718984232836,69.41635221720466,57.03148827284935,1.4254790112733366,14.540956379779434,348.7495125417631,86.90798372178492,86.90339988785112,97.15955048147178,2.9594127135826573,17.788676630993,1.8222412399402281,643.9533164034094,117.81398895821968,176.87340086435023,62.03346336146484,376.93613609022196,396.70472657035805,194.2540997614203,62.06527342902785,267.0171803131875,45.62724361089764,138,19.24548352816153,114.53947046655084,50.0,35.0,73.42550893963534,66.97470180838783,-5.50%,0.5,-0.014
29,2019,Texans,OL,706.0537486692576,90.048799604707,0.6626403309125097,12.999999999999998,60.36387569320646,68.56675418878775,55.42880014742237,1.3785930912471251,9.468872469084875,371.3228074096392,83.36106989265899,83.37194551491905,95.59523291212986,3.886664106580536,12.547332489381212,1.6998669290492139,657.9920665852916,424.77275371256593,55.99940327636854,37.667165527290095,394.96884935966887,443.030531443635,57.17008764862394,36.330061457887325,263.02321722562266,62.37481764874824,159,10.892667375132838,568.2102329300617,39.0,49.0,58.5757835276968,61.68941420229799,-5.80%,0.625,-0.002
30,2019,Titans,OL,693.2958252487658,91.93321405501754,0.28002114269189854,30.999999999999996,69.96697942481796,69.54024702526013,65.30957927315231,1.6362849688696128,6.80583113818632,333.8063603538131,83.91227060199886,84.05653876479354,96.82591190288183,3.6325773009084217,11.897766884705028,3.455650777649096,663.5725801993798,332.7987962656993,86.96801187265324,51.73890011019867,357.1289701551313,386.6130698565933,85.77356514129752,51.75113405335326,306.44361004424843,58.50771849582879,149,18.2624867162593,386.19389369260807,41.0,42.0,68.42293058085409,68.46871598468051,8.60%,0.5625,0.084
31,2019,Vikings,OL,676.598186049786,96.25559405513737,0.7598384265483753,18.0,59.693670118455685,51.093284123471,60.106841010647315,1.8785820925281314,12.643607755484705,313.7091242307812,86.95395510121953,86.99407682101747,91.71755328284192,5.16007539546841,17.018728086985075,2.496538238972241,654.7814984375382,435.84759471112426,37.93269015495858,56.94507250998858,335.5569338463383,357.37362145858606,37.93269015495858,57.259999760179696,319.2245645911999,40.520315447924446,133,12.417640807651436,472.5044541030769,38.0,45.0,59.690843601895736,63.902233980011765,15.40%,0.625,0.123
32,2020,49ers,OL,584.9043157999544,96.35795787694572,0.37241724426446177,28.000000000000004,67.57025724208206,56.80740233360352,70.38029056330681,4.6526704915744075,9.722331982922645,315.9589329288296,91.58765422224339,91.56241106211597,96.90573529898725,3.139559537575634,16.555542912927386,2.1805404384303353,573.5194093170579,96.416123989492,90.90611338475244,135.80815507510707,332.2234177670622,343.57221375285746,98.28154662944868,135.6852451675858,241.29599154999585,20.10510229839012,402,7.179616548940464,376.0450223270447,46.0,38.0,65.12037664783428,73.09764641488779,5.40%,0.375,0.025
33,2020,Bears,OL,542.5352899087071,94.86396984652532,0.12929845023352776,5.999999999999999,61.842049303880934,52.5759956157766,66.66205037349533,1.8896994251853871,10.445976866140022,310.9353500867087,90.13721878589715,90.26081431490249,96.7909378955668,1.425524308525063,14.269543218591332,1.9338669272659255,519.780284529918,175.15478947857682,100.64671977562728,94.21248087242118,321.8295755524103,344.5491234597743,49.84003265161939,72.07795353399658,197.95070897750776,31.084935616804227,404,9.631685166498489,181.3353362449241,31.0,32.0,61.96566888396157,66.2562441665111,-0.50%,0.5,-0.032
34,2020,Bengals,OL,493.3509952163832,92.99585157202466,0.22275456670481086,7.0,56.30215045991342,54.9578474008828,61.705516183470344,3.0031362054773316,8.470002135055797,274.43094871432555,86.29970516637795,86.30020342748924,97.3389321265415,2.648572657604237,13.164187521059448,1.691049180526318,470.6769717752164,165.03822680244966,57.59568046787109,80.28692097937667,288.9474363852252,311.6214598263919,62.99047910941144,78.50497795536883,181.72953538999124,38.49978147107823,408,10.898082744702322,496.0664287885445,33.0,33.0,55.26485520200215,60.07725398816992,-24.70%,0.25,-0.139
35,2020,Bills,OL,639.416775661897,95.77746955144258,0.25485412635400895,4.0,67.09935829473179,66.51740570381035,67.4854705210102,1.3828278171237152,13.271179349112762,371.7356103557636,87.22397944285628,87.13994735583702,93.67161969840285,4.216298388955275,15.881191373377652,1.2271842071411714,631.3171794385423,381.23958512697544,39.943452695424014,77.16096744031985,399.57236392869686,407.67196015205144,44.864429755291795,77.40088087514212,231.74481550984555,12.051811086910012,391,18.28960645812311,222.15192465191168,37.0,45.0,62.69151208544125,68.70553038882598,23.80%,0.8125,0.134
36,2020,Broncos,OL,745.204456906811,95.02668674258399,0.3835701832789386,10.0,51.32188053198955,51.47939755971677,49.72836374412779,2.7150363459076727,14.651394621682039,407.6581794225208,90.42941906033035,90.58376900762904,96.64802409457658,2.412852099536737,19.443211206448897,2.0767802388591847,730.8397391335305,479.6741808043815,60.01499683158909,58.41366071221305,436.5642707923842,450.92898856566467,60.01499683158909,55.763719634495125,294.27546834114634,27.836550557674148,413,11.8970736629667,314.36696667275265,32.0,38.0,66.60244817374137,61.89337835302945,-22.10%,0.3125,-0.112
37,2020,Browns,OL,756.2088179286113,93.27092272021004,0.08708494898981417,8.0,73.32023676028389,74.30742726157467,68.50265164796063,0.9514183707637688,5.270538347150255,360.4468564695447,82.83139970339236,82.93199393432558,95.0258863127845,3.3215486790847293,7.490144641027248,1.268187923113224,726.180785268934,431.0535750820247,35.5730923979096,94.44510232793351,383.54637345230987,413.57440611198723,35.5730923979096,91.3863222186555,342.6344118166241,49.974996889703604,405,17.15438950554995,575.8333545945944,42.0,59.0,62.58672532517216,78.23015604436924,-5.60%,0.6875,0.01
38,2020,Buccaneers,OL,580.9623619725043,95.2887472906271,0.23972065666234438,30.0,67.68691439801027,58.50063725003566,69.47854828242227,4.420512921908177,8.690045511533775,336.3366924283012,91.26410250645465,91.32647886467048,96.86161249590025,2.783640024153306,14.72114070819029,1.6105822747483391,566.7773029339523,156.42780343493243,79.24067404122627,122.49372967391535,362.5507667571636,376.73582579571547,67.35874728041685,122.49372967391535,204.2265361767888,27.359715092946818,414,19.263370332996978,440.4622168705892,45.0,54.0,69.99038826574633,73.26976102941177,31.50%,0.6875,0.186
39,2020,Cardinals,OL,610.8269619084284,96.41273422226577,0.21972825369025592,1.0,59.03966734654401,65.53141778214649,58.57341650728836,1.0448674026298783,10.361264298090948,337.3724735181751,89.74363422466469,89.751240247881,98.32962439590534,3.982381261318776,12.575437815948979,1.1693061152281536,602.4481686762099,150.00938853679713,75.33657344657732,141.16899906022667,361.8448753837626,370.22366861598107,75.3949300219276,140.82305939211602,240.6032932924473,21.261029006501154,410,14.651866801210897,216.6961310589197,43.0,43.0,62.1125928748333,65.35953757225433,3.60%,0.5,0.018
40,2020,Chargers,OL,809.576078187115,96.68821109251226,0.06141797553652082,26.999999999999993,53.472286565978834,55.366922990842355,50.921791213351376,4.040787571342355,17.268417899079125,461.3083304907895,92.95249996079743,92.92269458258114,97.10010420936882,1.651905999007248,23.986457809257136,2.6772523388356535,799.0087055036773,576.8376262390036,32.606120790388495,71.65115764682432,490.88337378480065,501.4507464682383,32.606120790388495,72.03391335014786,308.1253317188766,15.537892504694415,389,11.962663975782036,182.105018716011,44.0,41.0,57.43253283302063,51.65824733547623,-14.70%,0.4375,0.015
41,2020,Chiefs,OL,453.79047268726515,93.78176994567849,0.10405439849017135,16.0,63.615780975315275,62.50242509343629,63.313621700814,1.7732653455111493,6.800982364293687,261.4968886395702,86.42835410981421,86.42661180952412,93.21474298715765,1.3055120213728033,9.14589801213414,0.5716503023293041,432.21705984996595,176.29948377470473,57.544538087157484,57.10432758224898,277.8355562367426,299.4089690740419,60.503214666778035,57.93662876766672,154.3815036132233,28.76654188584036,412,11.468213925327952,260.9907611379841,54.0,46.0,64.24800075800644,67.6961531579889,19.50%,0.875,0.112
42,2020,Colts,OL,730.569151809705,95.7599130860589,1.1365729546881764,13.999999999999996,69.72491390107386,65.2439825138627,69.95330960428304,3.1004263242969374,9.656447570201259,368.3813136958735,87.93965167664963,87.93855388267667,94.80524125310981,3.628959176359872,13.836507637891806,1.079633743393608,716.2080550096273,66.76062517670006,287.7725011402461,26.14384976146502,393.4314551824057,407.76327747653784,291.3028350344046,24.88457985362897,322.7765998272215,24.742599030502582,387,16.39253279515641,561.9328315637509,50.0,55.0,76.83033376359948,73.23591421301344,14.30%,0.6875,0.092
43,2020,Commanders,OL,445.03543790529284,95.54104013390427,0.37367286888009077,32.0,64.32638110272786,51.76127752645726,63.20553669146845,2.2839784848794857,6.366430596735468,252.74931893371573,62.68519795960952,62.89120598965605,71.22935991246237,1.827025924774841,10.198856065697688,1.5484469840827348,428.2893486075292,178.38633683281236,57.16196762335244,57.05661858158565,264.2025253317133,280.8663650704806,57.60723619712456,57.03181943570696,164.08682327581593,19.818235891564775,415,17.951564076690214,333.76972286854084,32.0,40.0,65.75952677459527,73.46909855549461,-2.30%,0.4375,0.033
44,2020,Cowboys,OL,593.4239791651936,95.15513100288165,0.3862014021767037,9.0,62.32534452629704,59.426011580565905,60.702766638061505,1.931820708860188,10.944316026393205,343.3809121492473,86.17469230197229,86.1884618576394,93.78999814361877,2.0780767156305537,15.130875698751847,2.2547389634984527,573.0424636156795,160.32318618383286,141.80772344529134,46.9527517556011,357.4225141609691,377.76103907405667,142.47014401447126,56.62680700022333,215.6199494547103,30.61067208730765,388,6.508577194752776,311.3812096444182,60.0,41.0,74.95826799714897,60.98449747430761,-11.10%,0.375,-0.101
45,2020,Dolphins,OL,742.2240235085718,96.42420483803606,0.7633737593391478,17.000000000000004,60.489983015871005,66.00640114434033,57.59545447622849,1.7275576409612234,8.36135734395846,416.0497501173009,92.14526989689062,92.09610264064708,96.42944419437681,2.647416165439376,11.98641501732229,1.8975000324026075,727.7282693948409,467.5269998344333,79.14606524645134,47.30778225425886,443.93805242969245,458.43380654342315,63.86547122006785,47.26397630152377,283.79021696514855,25.016478369136077,411,12.835519677093846,634.4629026705019,35.0,37.0,51.315168218969774,60.91036653091447,4.60%,0.625,0.049
46,2020,Eagles,OL,407.90304510559486,90.89596365782559,0.2766320578409418,24.0,63.07274653810369,54.37743811746756,61.970930982369296,2.20806043664648,8.02151187057398,228.6330802191173,77.92935685444083,78.24969225668029,84.30598411862164,2.318992811709607,12.585156603304757,2.3555842960842996,379.8898216748553,91.30881195119962,72.02640128644356,59.69313396609183,244.5894055557712,272.5730678336196,70.86340498510245,61.79375696183334,135.30041611908408,30.782192040743805,395,6.579212916246216,154.12561138521573,51.0,33.0,79.90208545269583,65.8068073878628,-18.80%,0.25,-0.08
