,Unnamed: 0_x,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF_x,Total DVOA,win-loss-pct,Net EPA,Unnamed: 0_y,weighted_avg_block_percent,weighted_avg_declined_penalties,weighted_avg_franchise_id,Current_PFF_y,weighted_avg_grades_pass_block,weighted_avg_grades_run_block,weighted_avg_hits_allowed,weighted_avg_hurries_allowed,weighted_avg_non_spike_pass_block,weighted_avg_non_spike_pass_block_percentage,weighted_avg_pass_block_percent,weighted_avg_pbe,weighted_avg_penalties,weighted_avg_pressures_allowed,weighted_avg_sacks_allowed,weighted_avg_snap_counts_block,weighted_avg_snap_counts_ce,weighted_avg_snap_counts_lg,weighted_avg_snap_counts_lt,weighted_avg_snap_counts_offense,weighted_avg_snap_counts_pass_block,weighted_avg_snap_counts_pass_play,weighted_avg_snap_counts_rg,weighted_avg_snap_counts_rt,weighted_avg_snap_counts_run_block,weighted_avg_snap_counts_te,Previous_block_percent,Previous_declined_penalties,Previous_franchise_id,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_run_block,Previous_hits_allowed,Previous_hurries_allowed,Previous_non_spike_pass_block,Previous_non_spike_pass_block_percentage,Previous_pass_block_percent,Previous_pbe,Previous_penalties,Previous_pressures_allowed,Previous_sacks_allowed,Previous_snap_counts_block,Previous_snap_counts_ce,Previous_snap_counts_lg,Previous_snap_counts_lt,Previous_snap_counts_offense,Previous_snap_counts_pass_block,Previous_snap_counts_pass_play,Previous_snap_counts_rg,Previous_snap_counts_rt,Previous_snap_counts_run_block,Previous_snap_counts_te
10,106,Steelers,2019,TE,3.6769394261424018,56.41725420106635,9.0,3.0,66.56318289786223,46.55532503457815,-5.50%,0.5,-0.014,235,50.87407035175879,0.0,25.0,48.98804020100502,63.33030150753768,51.67829145728643,0.0,0.1879396984924623,11.209045226130652,8.296984924623116,8.874170854271357,98.01165829145728,1.615577889447236,0.4758793969849245,0.2879396984924623,141.1221105527638,0.0,0.0,0.2879396984924623,293.3743718592965,12.5286432160804,164.59296482412063,0.0,0.0,128.5934673366834,253.28391959798995,53.50519105984139,0.3287671232876712,25.000000000000004,60.24116798846432,73.73633741888969,58.85811103100217,0.3287671232876712,0.3475126171593367,17.8168709444845,9.113626532083634,8.73489545782264,98.75782263878877,2.5263157894736845,0.6762797404470081,0.0,167.8211968276857,0.0,0.0,0.0,369.6553713049748,18.995674116798845,220.829848594088,0.0,0.0,148.82552271088682,293.26099495313633
11,107,Jaguars,2019,TE,0.8660998937300743,84.2020233940634,2.0,3.0,59.8868115942029,53.49909909909911,-18.00%,0.375,-0.125,187,60.28121546961326,0.4446198368850302,14.999999999999998,53.3923967377006,56.54853985793213,53.98137332280978,0.0,0.8729281767955801,17.185477505919494,18.05830044725072,17.868929229150222,80.29402788739804,0.8234675085503814,0.8729281767955801,0.0,112.36490397263876,0.0,0.0,0.0,201.25466982373055,18.37411207576953,107.26387792686134,0.0,0.0,93.99079189686924,132.53328071560117,55.654176450855424,0.0,14.999999999999998,59.23944984904395,55.81583361288158,63.81694062395168,0.0,1.1442468970144246,12.504528681650452,19.40771553170077,17.90570278430057,91.43686682321368,0.9322375041932236,1.2982220731298222,0.1539751761153975,105.43743710164374,0.0,0.0,0.0,204.7051325058705,13.273062730627304,112.43106340154308,0.0,0.0,92.16437437101644,158.24052331432404
12,108,Bears,2019,TE,0.7598299681190224,83.72549226673192,5.0,3.0,64.01147757255937,56.22174603174604,-2.10%,0.5,-0.032,151,61.45932109070672,0.0,5.999999999999999,57.7785754034502,68.79015025041737,59.06040623260992,0.0,0.2988313856427378,15.438786867000555,34.71149137451308,32.39941569282137,99.44098497495824,0.3633834168057874,0.2988313856427378,0.0,90.6357818586533,0.0,0.0,1.1163049526989428,156.96744574290486,16.257929883138562,82.5895937673901,0.0,0.0,74.37785197551474,92.6816917084029,76.31096926713948,0.0,6.0,54.6725768321513,35.28094562647754,55.64645390070921,0.3047281323877068,0.3971631205673759,8.09078014184397,9.07125295508274,10.026572104018912,51.84739952718675,0.9702127659574468,0.7018912529550827,0.0,81.90969267139481,0.0,0.0,1.2803782505910166,156.24775413711583,10.173995271867613,84.42080378250591,0.0,0.1550827423167848,71.73569739952718,92.07848699763592
13,109,Seahawks,2019,TE,0.6163655685441021,39.63940162131315,5.0,6.0,64.65794223826715,67.57630331753553,13.80%,0.6875,-0.001,239,58.83884955752213,0.2986725663716814,29.0,61.133539823008846,66.39907079646018,55.48783185840708,0.1734513274336283,0.9283185840707964,21.916814159292034,22.796238938053097,22.89199115044248,97.55681415929205,1.9969026548672564,1.2752212389380533,0.1734513274336283,129.35265486725663,0.0,0.0,0.2986725663716814,242.9022123893805,23.906194690265483,137.45575221238937,0.0,0.0,105.44646017699117,159.31814159292037,52.16112185686654,0.0,29.000000000000004,65.90101547388781,58.82350096711799,57.67790135396518,0.0,2.1818181818181817,21.810928433268856,14.663588007736944,14.556189555125725,95.97156673114118,1.356382978723404,2.453094777562862,0.2712765957446808,153.0938104448743,0.0,0.0,0.0,277.7321083172147,24.213733075435204,148.8520309477756,0.0,0.2712765957446808,128.88007736943908,170.89941972920695
14,110,Panthers,2019,TE,4.686503719447396,36.930513885349136,6.0,5.0,58.65502793296089,62.41824644549763,-26.90%,0.3125,-0.146,147,78.02074046089913,0.0,5.0,60.34102757839064,67.46788817529279,57.877559501322246,0.3309406875708349,0.9928220627125046,43.32187381941821,63.75587457499056,64.23309406875708,98.02157159047978,0.8009066868152626,2.29013978088402,0.96637703060068,164.73366074801663,0.0,0.0,2.137891953154514,277.0479788439743,46.081979599546656,158.39629769550436,0.0,1.62825840574235,118.65168114846996,145.6581035134114,62.0729662077597,0.0,5.0,58.744117647058815,77.60531914893615,52.81307884856069,0.4755944931163954,0.0,40.006257822277846,30.490488110137665,30.94449311639549,97.7173967459324,3.071339173967459,0.7265331664580725,0.2509386733416771,237.17459324155192,0.0,0.0,9.371714643304127,406.7415519399249,42.85294117647058,212.4198998748435,0.0,6.348560700876095,194.3216520650813,200.5068836045056
15,111,Raiders,2019,TE,2.736450584484591,17.129650810570336,9.0,10.0,73.37770700636942,78.0307962529274,-11.00%,0.4375,-0.081,227,65.29756690997567,0.2060016220600162,23.0,69.2338199513382,58.64618815896188,62.25166261151662,0.1885644768856447,1.764801297648013,29.56042173560422,25.366707218167075,25.46727493917275,96.70320356853205,1.0,2.1419302514193026,0.1885644768856447,197.37753446877537,0.0,0.0,0.0,349.3515815085158,30.665044606650447,182.0559610705596,0.0,0.0,166.71248986212493,248.514598540146,59.77256281407036,0.1638190954773869,23.0,71.29502512562814,63.983316582914576,62.46889447236181,0.0,0.9949748743718592,28.863819095477385,26.72417085427136,27.168040201005027,97.16819095477388,2.354773869346734,1.5743718592964824,0.5793969849246231,178.78241206030148,0.0,0.0,0.1638190954773869,316.527135678392,32.174874371859296,169.7879396984925,0.0,1.2839195979899498,146.60753768844222,241.86231155778896
16,112,Eagles,2019,TE,4.149840595111583,140.75540657959002,11.0,13.0,73.99082926829267,76.43850267379679,6.50%,0.5625,0.035,231,66.4316684009712,0.0,24.0,71.010197710718,43.14623655913979,67.22722858133888,0.0,0.4724245577523412,12.667360388484218,10.0244190079778,10.0403399236906,64.37127991675338,0.7745404092958723,0.6427332639611516,0.1703087062088102,121.45889698231008,0.0,0.0,0.6153312521678806,275.82448838015955,13.6122095039889,167.97780090183835,0.0,0.604231703087062,107.8466874783212,161.04890738813737,54.10668280871671,0.187409200968523,24.0,64.20561743341403,70.48150121065376,69.72222760290556,0.374818401937046,0.2590799031476997,23.227602905569007,14.64687651331719,15.828619854721548,98.7845520581114,2.379176755447942,0.8929782082324456,0.2590799031476997,164.19273607748187,0.0,0.0,2.3041162227602907,357.7820823244552,25.231961259079903,218.8213075060533,0.0,1.6426150121065377,138.96077481840194,196.68765133171917
17,113,49ers,2019,TE,1.073326248671626,11.712492512244951,11.0,12.0,85.08857979502196,82.30324675324675,27.90%,0.8125,0.216,243,70.87673738112655,0.198975859546452,28.000000000000004,62.255998536942215,60.40822970007316,61.44228237015363,0.5947329919531822,1.7158010241404538,26.17044623262619,28.41711777615216,32.055779078273595,93.10727871250914,0.9926847110460864,2.715801024140454,0.4052670080468178,191.73372348207752,0.0,0.0,0.0,309.91989758595463,28.745427944403808,145.93672275054865,0.0,0.3083394294074616,162.98829553767376,234.5256035113387,64.5942265795207,0.2363834422657951,27.999999999999996,68.71388888888889,62.476579520697165,63.657734204793016,1.330065359477124,2.2314814814814814,32.80174291938997,23.266013071895426,24.9270697167756,95.8960239651416,3.1328976034858385,3.7979302832244,0.2363834422657951,196.9836601307189,0.0,0.0,0.0,351.636165577342,35.368191721132895,189.7843137254902,0.0,0.0,161.615468409586,271.79302832244
18,114,Bills,2019,TE,5.2231668437832095,59.93019035798298,6.0,5.0,53.71264534883721,60.24111111111111,2.70%,0.625,0.061,143,62.03776641091219,0.3512361466325661,4.0,61.9502557544757,64.834484228474,65.65639386189257,0.0,1.351236146632566,35.75660699062233,28.75170502983802,29.113938618925832,95.98789428815004,4.844842284739982,1.895993179880648,0.5447570332480819,194.34739982949696,0.0,0.0,0.3512361466325661,321.91261722080134,39.37425404944587,166.74595055413468,0.0,0.0,154.9731457800511,266.11892583120203,59.92434554973821,0.0,4.0,51.12033158813264,44.51020942408376,57.14938917975567,0.9105584642233856,2.0143979057591626,21.711169284467715,25.78023560209424,25.952486910994764,94.43110820244328,1.7674520069808026,3.1575043630017454,0.2325479930191972,140.4960732984293,0.0,0.0,0.6780104712041884,272.162739965096,23.834642233856894,155.50130890052358,0.0,0.0,116.66143106457244,168.8411867364747
19,115,Dolphins,2019,TE,1.3868225292242295,155.76063831285276,3.0,4.0,55.80973154362416,58.115437003405226,-36.70%,0.3125,-0.201,203,55.650527055516505,0.0,16.999999999999996,55.83352073085032,62.99388615600843,62.01834153197469,0.8573436401967673,0.9374560787069572,46.52002810962755,23.847083626141952,23.824244553759662,96.69761068165846,0.6113843991567112,2.263527758257203,0.4687280393534785,196.60787069571327,0.0,0.9374560787069572,1.4061841180604358,372.1061138439916,49.47505270555165,224.9732958538299,0.0,0.0,147.1328179901616,224.1040056219255,62.60802005012531,0.1796157059314954,17.0,57.8421052631579,63.61837928153717,52.938512949039264,0.6516290726817042,1.2464494569757727,41.27986633249791,32.714285714285715,32.898329156223895,94.76416040100251,0.1796157059314954,3.4269005847953213,1.5288220551378446,162.04010025062658,0.0,0.0,1.4803675856307434,262.75856307435254,44.79782790309106,145.51629072681703,0.0,2.764411027568922,117.2422723475355,192.17627401837927
20,116,Cardinals,2019,TE,1.6790648246546227,38.05090489103719,3.0,4.0,52.37813411078717,71.90480000000001,-5.80%,0.3125,-0.081,131,61.5096860986547,0.0,1.0,64.17300448430493,67.70896860986547,63.92923766816144,0.0,1.6757847533632286,21.523318385650224,13.34206278026906,13.304439461883408,97.18215246636773,0.6430493273542601,1.6757847533632286,0.0,149.28206278026906,0.0,0.0,1.0031390134529148,258.4062780269058,23.665022421524665,132.78923766816143,0.0,0.5049327354260089,125.6170403587444,176.05964125560538,76.57071139662145,0.4187485129669284,1.0,54.94875089221984,56.2529859624078,55.87975255769688,0.066143231025458,0.6795146324054248,19.62717106828456,22.057530335474663,22.550916012372117,74.48736616702355,1.470140375921961,0.7456578634308828,0.0,99.87937187723054,0.0,0.0,0.1705924339757316,159.39614561027835,21.04258862717107,80.55936236021888,0.0,0.066143231025458,78.83678325005947,127.90292648108496
21,117,Titans,2019,TE,0.8342189160467587,310.7040549752174,5.0,10.0,65.30105900151285,68.10806451612903,8.60%,0.5625,0.084,251,58.7060606060606,0.0,31.0,66.54712643678161,54.37293625914316,56.39932079414838,0.3338557993730407,1.7309299895506791,47.262800417972834,22.99367816091954,23.77027168234065,92.8048066875653,2.3986415882967607,3.227272727272726,1.1624869383490073,296.72936259143154,0.0,0.0,1.525078369905956,461.8777429467085,52.42424242424242,216.2371995820272,0.0,0.3338557993730407,244.30512016718916,320.0271682340648,63.35566150178784,0.0,31.0,64.20005959475564,50.5195768772348,61.96704410011918,0.1671632896305125,1.5080452920143026,26.282777115613825,15.55086412395709,15.557449344457686,66.15792610250297,0.7237783075089392,2.069129916567342,0.3939213349225267,177.7935041716329,0.0,0.0,0.1671632896305125,273.4547079856972,27.356972586412397,122.79141835518476,0.0,0.5014898688915376,150.43653158522048,190.94815256257448
22,118,Browns,2019,TE,3.485653560042508,122.88917696437666,7.0,1.0,65.39433497536946,51.82918395573997,-10.10%,0.375,-0.076,159,59.62725909261343,0.48893888263967,8.0,54.14394450693663,70.18818897637794,53.82782152230971,0.4623172103487064,0.6940382452193476,26.280464941882265,24.155868016497937,24.345856767904014,96.39238845144357,2.160854893138357,1.319085114360705,0.1627296587926509,147.09636295463068,0.0,0.0,0.2050993625796775,252.22197225346835,29.677165354330707,134.80277465316837,0.0,0.0,117.41919760029997,196.56880389951257,67.04199837530464,0.3066612510154346,8.0,57.53732737611698,73.3870430544273,54.66486596263201,0.1563769293257514,1.238830219333875,30.61210398050365,25.088667749796915,25.89967506092608,97.79955320877336,1.5942323314378557,1.8582453290008123,0.463038180341186,207.81397238017877,0.0,0.0,0.919983753046304,342.9695369618197,34.52924451665313,169.6848090982941,0.0,0.0,173.28472786352555,251.68968318440287
23,119,Jets,2019,TE,0.4091392136025505,47.46613006791836,6.0,2.0,65.53955613577024,59.12931854199683,-15.80%,0.4375,-0.133,223,62.78227290916367,0.0,22.000000000000004,59.11428571428572,40.07282913165266,56.07458983593438,0.5678271308523409,2.2080832332933173,40.178871548619455,34.10264105642257,33.44765906362545,75.55886354541818,0.6802721088435375,4.310924369747899,1.535014005602241,190.50060024009605,0.0,0.0,0.2513005202080832,295.59343737495004,43.84953981592638,148.58903561424572,0.0,0.2144857943177271,146.65106042416969,217.3605442176871,58.42196405085488,0.3156510302498904,22.0,59.40635686102586,65.3672073651907,56.080271810609375,0.7755370451556335,2.091188075405524,39.17360806663744,23.17566856641824,23.14936431389741,95.79596668128012,2.16352476983779,3.083296799649277,0.2165716790881192,206.26611135466896,0.0,0.0,0.0,355.37395879000434,41.32924156071898,190.43708899605437,0.0,0.0,164.93686979395,234.75274002630425
24,120,Saints,2019,TE,3.4803400637619557,3.7709848367819103,6.0,9.0,65.22158920539731,72.05202312138728,29.30%,0.8125,0.12,215,73.41279809220985,0.1085055643879173,20.0,65.44407790143084,66.71208267090621,61.18859300476947,0.2480127186009539,1.3485691573926868,22.342607313195547,52.05409379968204,51.40743243243244,97.8283386327504,1.6430842607313194,2.0926073131955487,0.4960254372019078,122.73131955484897,0.0,0.0,0.3565182829888712,225.06717011128777,23.303656597774246,125.63950715421304,0.0,0.7440381558028617,99.42766295707472,143.2877583465819,53.970000000000006,0.4447368421052631,20.0,65.0225,64.30644736842106,57.94368421052632,0.3171052631578948,2.7302631578947367,44.56447368421052,16.386052631578945,16.607631578947366,96.40078947368424,2.9855263157894734,3.4921052631578946,0.4447368421052631,285.6486842105263,0.0,0.0,0.7618421052631579,484.0039473684211,48.11842105263158,246.47368421052636,0.0,1.3960526315789474,237.53026315789472,315.18552631578945
25,121,Cowboys,2019,TE,2.9702444208289056,13.627998692067472,6.0,7.0,62.07131258457375,60.31048593350384,17.10%,0.5,0.137,163,66.03683628318583,0.2411504424778761,8.999999999999998,64.7362831858407,66.06570796460177,61.7996128318584,0.5226769911504424,0.9646017699115044,20.904314159292035,21.68091814159292,20.86039823008849,98.00608407079643,1.4773230088495577,1.487278761061947,0.0,199.17035398230087,0.0,0.0,0.0,381.5602876106194,21.668141592920357,204.0580752212389,0.0,0.0,177.50221238938053,268.174778761062,57.202119815668205,0.0,9.0,60.63847926267281,46.58299539170506,63.085207373271885,0.6281105990783411,1.2460829493087555,18.9,13.656129032258065,14.609400921658985,95.74557603686635,1.1253456221198157,1.8741935483870964,0.0,165.30230414746543,0.0,0.0,0.0,312.8373271889401,21.118433179723503,168.65345622119818,0.0,0.0,144.18387096774194,226.83594470046083
26,122,Chiefs,2019,TE,6.38682252922423,27.34090059867767,16.0,15.0,81.28263337116913,76.32639198218263,30.20%,0.75,0.133,191,57.39601471489884,1.2691600245248311,16.0,62.10036787247088,53.38405885959534,62.13255671367259,0.2250153280196199,1.2691600245248311,42.02023298589823,22.73169834457388,23.521152667075413,98.19662783568364,3.2538320049049667,1.9037400367872472,0.4095646842427958,199.28142244022072,0.0,0.0,0.0,398.6713672593501,46.193133047210296,245.35806253832007,0.0,0.4095646842427958,153.08828939301043,255.3844267320662,71.91540880503145,0.2099056603773584,16.0,61.64724842767296,31.79229559748428,61.89088050314466,0.753930817610063,0.2099056603773584,16.602987421383645,14.018160377358488,13.953066037735846,53.280660377358494,1.721698113207547,1.1108490566037734,0.1470125786163522,98.24606918238992,0.0,0.0,0.6297169811320754,227.001572327044,17.169811320754718,145.92531446540875,0.0,0.7767295597484276,81.07625786163521,126.46462264150942
