,position,weighted_avg_grades,Team
0,DB,71.05178857447945,Cardinals
1,DL,63.747501650891486,Cardinals
2,LB,61.57231493367565,Cardinals
3,DB,66.90850983358548,Falcons
4,DL,64.48072727272728,Falcons
5,LB,58.94719198955159,Falcons
6,DB,70.5182142857143,Ravens
7,DL,71.72700763712103,Ravens
8,LB,63.6508544490277,Ravens
9,DB,69.94821905609973,Bills
10,DL,66.98589676746612,Bills
11,LB,70.9971370967742,Bills
12,DB,61.49378283712784,Panthers
13,DL,67.64095142209916,Panthers
14,LB,76.90445360824742,Panthers
15,DB,83.15682879377431,Bears
16,DL,78.22641720815595,Bears
17,LB,67.53654518222666,Bears
18,DB,70.59709049688269,Bengals
19,DL,70.71383373336242,Bengals
20,LB,51.981409759876065,Bengals
21,DB,67.9925397877984,Browns
22,DL,62.30859521331946,Browns
23,LB,60.86448695652174,Browns
24,DB,67.88715256331068,Cowboys
25,DL,69.58747549019607,Cowboys
26,LB,76.03146643864899,Cowboys
27,DB,63.54422937771346,Broncos
28,DL,74.80964730290457,Broncos
29,LB,66.81797133406836,Broncos
30,DB,65.43447204968945,Lions
31,DL,72.23906976744186,Lions
32,LB,56.43363431151242,Lions
33,DB,60.2323966278603,Packers
34,DL,70.35909560189964,Packers
35,LB,67.5461229946524,Packers
36,DB,74.76242910228828,Texans
37,DL,75.47346179111014,Texans
38,LB,71.83056246889,Texans
39,DB,70.6016367887763,Colts
40,DL,67.51518135959645,Colts
41,LB,66.6154968094804,Colts
42,DB,68.09763410157046,Jaguars
43,DL,74.21510828025477,Jaguars
44,LB,66.06781153676795,Jaguars
45,DB,67.23936706659711,Chiefs
46,DL,75.92089320388351,Chiefs
47,LB,47.59167070217917,Chiefs
48,DB,71.4196297803092,Rams
49,DL,72.7772400261609,Rams
50,LB,58.81231028667791,Rams
51,DB,74.66226746226747,Chargers
52,DL,62.90972417017298,Chargers
53,LB,59.987964841108855,Chargers
54,DB,66.08420946219167,Dolphins
55,DL,64.05452249770431,Dolphins
56,LB,57.97328506097562,Dolphins
57,DB,73.00500703800522,Vikings
58,DL,69.12968189428366,Vikings
59,LB,66.3231097821444,Vikings
60,DB,75.64735594456602,Patriots
61,DL,71.4875274122807,Patriots
62,LB,65.24697732997481,Patriots
63,DB,66.05370405637022,Saints
64,DL,76.0556741028128,Saints
65,LB,72.31828621908126,Saints
66,DB,64.75265180630284,Giants
67,DL,69.16974143955277,Giants
68,LB,51.75685636856368,Giants
69,DB,70.52206158467894,Jets
70,DL,68.71202686202686,Jets
71,LB,67.99835512442007,Jets
72,DB,61.28537490720118,Raiders
73,DL,61.5037178786222,Raiders
74,LB,57.64249116607774,Raiders
