,QB,RB/FB,WR,TE,OL,DL,LB,DB,K/P/LS,Team
0,12.83500837520938,3.6222780569514237,17.706588498045782,2.4218313791178114,6.532663316582915,15.340591848129536,6.37213847012842,7.649357900614182,1.9123394751535454,Lions
1,14.028475711892796,1.1795086543830262,16.666666666666664,1.7587939698492463,10.099106644332775,12.42322724734785,5.21356783919598,4.7250139586823,3.022054718034617,Falcons
2,1.4307649357900611,1.207426018983808,3.0639307649357903,5.0600223338916805,11.795086543830262,7.502791736460078,7.042155220547181,15.194025683975433,3.224455611390285,Cowboys
3,13.916806253489671,2.0170295924064767,5.38107202680067,1.025963149078727,14.572864321608039,15.919877163595755,15.340591848129536,14.970686767169179,3.447794528196538,Packers
4,3.6432160804020097,3.0709101060859854,7.146845337800112,9.701284198771635,6.5536013400335005,17.81825795644891,7.698213288665549,6.141820212171971,2.749860413176996,Rams
5,6.190675600223338,2.037967615857063,14.321608040201006,0.628140703517588,12.883863763260747,11.090173087660524,10.140982691233948,8.424064768285874,1.4656616415410384,Commanders
6,17.231993299832496,0.2721943048576214,6.518704634282524,2.4078726968174204,12.758235622557232,6.058068118369626,7.439977666108319,9.045226130653267,3.2872696817420435,Saints
7,3.6222780569514237,4.0340591848129534,13.128140703517587,1.7657733109994418,22.65494137353434,11.871859296482413,9.840871021775545,25.97710776102736,1.2423227247347852,Jets
8,14.628699050809605,1.123673925181463,3.7479061976549413,1.256281407035176,8.326353992183137,7.879676158570631,14.90787269681742,16.65968732551647,3.315187046342825,Chiefs
9,3.6641541038525958,11.760189838079285,11.229759910664432,4.836683417085427,10.280569514237856,17.141261864879954,7.2864321608040195,13.449190396426577,2.414852037967616,Vikings
10,1.3470128419877163,0.09073143495254048,8.94751535455053,1.1585706309324402,11.15996649916248,4.773869346733668,12.548855388051368,6.7908989391401455,3.7828029034059183,49ers
11,10.322445561139029,1.193467336683417,9.568676716917924,7.914572864321608,9.170854271356783,4.236460078168621,11.781127861529871,9.491903964265774,3.608319374651033,Patriots
12,7.139865996649916,2.666108319374651,12.974595198213287,2.3310999441652704,17.88107202680067,17.511166945840312,12.702400893355668,16.108319374651035,3.922389726409827,Bengals
13,12.039363484087103,8.103015075376884,6.358179787828029,4.731993299832496,16.052484645449468,10.985482970407594,10.783082077051926,14.872975991066442,2.533500837520938,Eagles
14,5.967336683417086,6.511725293132328,5.492741485203797,0.8863763260748185,8.8428252372976,18.516192071468453,9.324399776661082,19.77247347850363,3.9642657733109994,Seahawks
15,2.0100502512562812,1.1515912897822447,4.264377442769403,3.0360134003350083,15.633724176437743,10.615577889447236,16.317699609156897,16.164154103852596,2.0449469570072583,Browns
16,2.5963149078726966,5.185650474595199,3.740926856504746,0.4885538805136795,9.631490787269682,24.455611390284755,4.271356783919598,9.477945281965383,2.9662199888330543,Bills
17,8.256560580681183,1.3888888888888888,11.355388051367951,3.1616415410385263,19.674762702400894,15.263819095477388,6.644332774986041,17.252931323283082,1.2353433835845897,Cardinals
18,11.641541038525963,7.251535455053043,5.283361250697935,0.8863763260748185,11.508933556672249,1.7448352875488553,15.284757118927972,6.20463428252373,2.9941373534338362,Bears
19,1.6680625348967058,0.14656616415410384,0.9142936906756003,0.8165829145728644,7.377163595756561,4.292294807370185,12.262702400893357,14.007537688442213,3.7897822445561142,Ravens
20,4.166666666666666,3.1407035175879394,3.175600223338917,3.029034059184813,13.505025125628139,16.33863763260748,8.968453378001117,6.6792294807370185,1.0608598548297041,Buccaneers
21,5.716080402010049,1.521496370742602,2.449748743718593,11.474036850921273,16.582914572864322,16.792294807370183,9.261585706309324,9.931602456728085,1.3330541596873255,Jaguars
22,1.2632607481853713,2.6940256839754326,8.298436627582356,3.350083752093802,16.28280290340592,10.385259631490786,8.556672250139586,8.263539921831379,3.6641541038525958,Raiders
23,3.482691233947515,1.3121161362367393,4.459798994974874,7.042155220547181,7.056113902847572,14.649637074260191,7.537688442211055,13.895868230039085,3.3151870463428255,Titans
24,10.769123394751535,6.87465103294249,4.487716359575656,5.688163037409268,12.388330541596874,20.526242322724737,12.311557788944723,5.688163037409268,3.336125069793412,Panthers
25,12.925739810161922,1.5354550530429927,6.721105527638191,3.978224455611391,7.747068676716918,9.596594081518704,14.370463428252373,7.5795644891122285,1.0050251256281406,Steelers
26,7.097989949748744,3.3361250697934115,9.094081518704634,1.6122278056951422,9.275544388609715,1.074818537130095,21.119486320491347,17.853154662199888,5.0600223338916805,Colts
27,10.573701842546065,4.508654383026242,4.438860971524288,0.446677833612507,7.125907314349525,10.371300949190397,2.7359017308766056,13.407314349525404,1.3190954773869346,Giants
28,5.21356783919598,1.8216080402010049,4.39000558347292,4.1178112786152985,15.438302624232273,11.32747068676717,3.350083752093802,16.122278056951426,1.4377442769402569,Dolphins
29,16.045505304299272,3.3849804578447795,5.402010050251256,6.888609715242882,11.64852037967616,2.48464544946957,9.778056951423785,4.2015633724176435,3.957286432160804,Chargers
30,3.8316582914572863,1.4307649357900611,4.403964265773311,3.5106085985482967,8.03322166387493,14.286711334450027,14.349525404801785,18.969849246231156,2.4427694025683975,Texans
31,13.309603573422669,1.4237855946398659,15.787269681742044,5.185650474595199,16.715522054718036,6.469849246231156,16.896984924623116,15.605806811836962,2.589335566722501,Broncos
