Team,Year,Position,Value_cap_space,Value_draft_data,Current_AV,Current_PFF,Total DVOA,win-loss-pct,Net EPA,snap_counts_defense,weighted_avg_player,weighted_avg_player_id,weighted_avg_player_game_count,weighted_avg_assists,weighted_avg_batted_passes,weighted_avg_declined_penalties,weighted_avg_forced_fumbles,weighted_avg_franchise_id,weighted_avg_fumble_recoveries,weighted_avg_fumble_recovery_touchdowns,weighted_avg_grades_coverage_defense,weighted_avg_grades_defense_penalty,weighted_avg_grades_pass_rush_defense,weighted_avg_grades_run_defense,weighted_avg_grades_tackle,weighted_avg_hits,weighted_avg_hurries,weighted_avg_interception_touchdowns,weighted_avg_interceptions,weighted_avg_missed_tackle_rate,weighted_avg_missed_tackles,weighted_avg_pass_break_ups,weighted_avg_penalties,weighted_avg_qb_rating_against,weighted_avg_receptions,weighted_avg_sacks,weighted_avg_safeties,weighted_avg_snap_counts_box,weighted_avg_snap_counts_corner,weighted_avg_snap_counts_coverage,weighted_avg_snap_counts_dl,weighted_avg_snap_counts_dl_a_gap,weighted_avg_snap_counts_dl_b_gap,weighted_avg_snap_counts_dl_outside_t,weighted_avg_snap_counts_dl_over_t,weighted_avg_snap_counts_fs,weighted_avg_snap_counts_offball,weighted_avg_snap_counts_pass_rush,weighted_avg_snap_counts_run_defense,weighted_avg_snap_counts_slot,weighted_avg_stops,weighted_avg_tackles,weighted_avg_tackles_for_loss,weighted_avg_targets,weighted_avg_total_pressures,weighted_avg_touchdowns,weighted_avg_yards,Previous_AV,Previous_PFF,Previous_player,Previous_player_id,Previous_player_game_count,Previous_assists,Previous_batted_passes,Previous_declined_penalties,Previous_forced_fumbles,Previous_franchise_id,Previous_fumble_recoveries,Previous_fumble_recovery_touchdowns,Previous_grades_coverage_defense,Previous_PFF,Previous_grades_defense_penalty,Previous_grades_pass_rush_defense,Previous_grades_run_defense,Previous_grades_tackle,Previous_hits,Previous_hurries,Previous_interception_touchdowns,Previous_interceptions,Previous_missed_tackle_rate,Previous_missed_tackles,Previous_pass_break_ups,Previous_penalties,Previous_qb_rating_against,Previous_receptions,Previous_sacks,Previous_safeties,Previous_snap_counts_box,Previous_snap_counts_corner,Previous_snap_counts_coverage,Previous_snap_counts_dl,Previous_snap_counts_dl_a_gap,Previous_snap_counts_dl_b_gap,Previous_snap_counts_dl_outside_t,Previous_snap_counts_dl_over_t,Previous_snap_counts_fs,Previous_snap_counts_offball,Previous_snap_counts_pass_rush,Previous_snap_counts_run_defense,Previous_snap_counts_slot,Previous_stops,Previous_tackles,Previous_tackles_for_loss,Previous_targets,Previous_total_pressures,Previous_touchdowns,Previous_yards
Buccaneers,2019,LB,11.774707757704569,650.7221114727016,28.0,71.85280143433438,1.50%,0.4375,0.072,2231,0.0,20577.653966831014,14.111609143881669,24.297176154190947,0.5038099506947558,0.0,2.622142536978933,30.0,1.9847601972209767,0.7404751232631107,74.33720304796056,79.13316898251905,55.98337068579112,62.40067234424025,62.09538323621694,3.88659793814433,9.85970416853429,0.0,0.8740475123263111,10.726400717167191,10.4675033617212,2.8789780367548183,0.997310623038996,98.475930076199,49.02554908112954,1.6145226355894218,0.0,742.4746750336172,14.17929179740027,532.2787987449574,69.84805020170327,0.0,0.0,69.84805020170327,0.0,1.5011205737337516,836.1595696996862,90.10802330793366,283.62079784849846,77.50874047512326,42.136709995517705,70.95876288659794,6.025100851636037,64.43836844464366,15.360824742268042,1.3778574630210667,492.8126400717167,21.0,58.12357966680905,0.0,8802.678342588637,11.932934643314823,12.439128577530967,0.0,0.0,0.977787270397266,30.0,0.7876975651431012,0.0,60.40768902178556,58.12357966680905,65.26719350704828,62.49359248184537,55.41764203331909,69.78987612131567,1.4438274241777018,2.997864160615122,0.0,0.2712516018795387,8.92477573686459,6.250320375907732,2.2392140111063648,1.198633062793678,120.67894062366511,39.438274241777016,2.012387868432294,0.0,475.1439555745408,5.285775309696711,312.77573686458777,76.69500213583939,0.0,0.3938487825715506,76.30115335326784,0.0,4.623665100384451,549.2857753096968,43.691584792823576,269.5134557881248,64.23237932507476,32.77231952157198,55.74583511319949,6.023067065356686,45.37462622810765,6.454079453225117,2.973088423750534,385.9495941905169
Packers,2019,LB,3.4006376195536663,141.3645871981447,28.0,58.93438202247191,7.70%,0.8125,0.089,1335,0.0,12444.683895131086,15.32059925093633,35.308614232209734,0.0,0.0,0.0,12.0,0.0,0.0,63.20404494382022,84.62584269662922,76.30157303370787,49.590411985018726,74.72464419475655,0.0,2.6816479400749063,0.0,0.7670411985018727,7.205992509363296,11.695880149812734,0.7670411985018727,0.7670411985018727,98.94456928838952,46.13857677902622,2.301123595505618,0.0,781.2374531835206,4.448689138576779,478.5355805243446,29.772284644194755,0.0,0.0,29.772284644194755,0.0,3.0681647940074908,806.438202247191,28.024719101123598,329.6501872659176,17.683895131086143,41.29737827715356,91.94681647940077,2.301123595505618,54.85168539325843,4.982771535580524,0.1902621722846442,397.3737827715356,24.0,67.5461229946524,0.0,14213.11898395722,15.518716577540108,28.47994652406417,0.0,0.0,0.0,12.0,0.0,0.0,72.52379679144384,67.5461229946524,72.63823529411764,62.60721925133689,58.203342245989305,63.96497326203209,0.2018716577540107,10.931818181818182,0.0,0.0,11.65427807486631,12.311497326203208,1.4037433155080214,0.7018716577540107,118.77566844919784,33.38101604278075,3.093582887700535,0.0,756.2941176470588,2.236631016042781,409.2553475935829,22.91577540106952,0.0,0.0040106951871657,22.91176470588235,0.0,2.105614973262032,785.7473262032086,64.0548128342246,335.3529411764706,23.44652406417112,36.47860962566845,73.73930481283422,4.316844919786096,40.56818181818182,14.227272727272728,2.807486631016043,319.6470588235294
Giants,2019,LB,13.799149840595112,158.7207367294251,28.0,60.47725888324873,-17.50%,0.25,-0.137,1970,0.0,12936.665989847716,12.007106598984771,12.406091370558377,0.4314720812182741,0.0,0.4314720812182741,21.0,0.3203045685279188,0.0,54.22730964467005,74.79969543147207,68.5463959390863,62.13598984771573,53.397258883248725,1.418274111675127,6.395431472081218,0.0,0.6213197969543147,12.449137055837562,8.85482233502538,1.6147208121827412,1.2944162436548223,106.59741116751267,30.85228426395939,1.2781725888324873,0.0,564.0015228426396,1.049238578680203,299.2060913705584,29.25685279187817,0.0,0.0,29.25685279187817,0.0,0.4314720812182741,588.4822335025381,53.25786802030457,265.2751269035533,23.0,25.38730964467005,48.86294416243655,4.0,37.34568527918782,9.091878172588832,1.849746192893401,288.3299492385787,32.0,51.75685636856368,0.0,12136.732791327911,12.765853658536583,14.041192411924118,0.9799457994579944,0.4796747967479675,0.0,21.0,0.2780487804878049,0.0,51.32373983739838,51.75685636856368,51.75392953929539,66.46823848238483,53.0089972899729,55.3520325203252,2.944715447154472,5.266666666666667,0.959349593495935,2.9544715447154477,14.889647696476963,10.62710027100271,1.0357723577235771,2.6200542005420053,89.06639566395664,36.37777777777778,0.8525745257452575,0.0,554.949593495935,3.5344173441734417,305.35555555555555,45.394037940379405,0.0,0.0,45.394037940379405,0.0,2.398373983739837,588.9685636856368,62.28021680216802,266.7268292682927,27.86449864498645,25.384823848238483,47.84552845528455,3.510569105691057,45.21571815718157,9.063956639566396,1.6959349593495936,367.7371273712737
Commanders,2019,LB,2.1360255047821464,405.4556742515964,24.0,59.35791198501872,-25.70%,0.1875,-0.213,2136,0.0,29509.66151685393,15.8188202247191,17.868445692883896,0.3361423220973782,0.3361423220973782,1.0084269662921348,32.0,0.1811797752808988,0.0,61.58698501872659,66.962734082397,53.80936329588015,57.76451310861423,69.5755149812734,2.629213483146068,5.456460674157303,0.0,0.6638576779026217,9.83436329588015,10.377808988764045,0.6638576779026217,1.0,106.75500936329588,41.75374531835206,1.0,0.0,742.0959737827716,3.672284644194757,410.7715355805244,28.15262172284644,0.0,0.0,28.15262172284644,0.0,4.37874531835206,780.9550561797753,47.18632958801498,351.1498127340824,30.80805243445693,35.186797752808985,70.89934456928839,3.517322097378277,52.49485018726592,9.085674157303371,2.818820224719101,394.2022471910112,28.0,67.26933461909354,0.0,9810.38331726133,14.986499517839922,23.27965284474445,0.583413693346191,0.0,0.3389585342333654,32.0,0.9778206364513018,0.0,65.86171648987464,67.26933461909354,74.35945033751206,61.08191899710704,63.32839922854388,80.10684667309548,0.6200578592092575,6.1730954676952745,0.0,0.9778206364513018,7.292912246865959,6.290742526518804,1.0168756027000965,0.4334619093539055,91.92362584378014,45.22082931533269,1.0467695274831244,0.0,679.5954676952748,6.062198649951784,405.28688524590166,15.619575699132112,0.0,0.0,15.619575699132112,0.0,8.539537126325941,745.2319189971071,59.48167791706847,296.08293153326906,51.025072324011575,38.52314368370299,72.41562198649952,4.090646094503375,56.54339440694311,7.839922854387657,1.4667309546769527,377.9223722275796
Patriots,2019,LB,12.81615302869288,179.090337901162,56.0,70.98550148957298,29.90%,0.75,0.227,2014,0.0,13736.293445878848,15.43992055610725,15.902681231380338,0.8073485600794439,0.0,1.2110228401191658,19.0,0.7631578947368421,0.3594836146971201,69.52308838133068,73.85278053624627,71.42095332671302,62.63212512413108,52.20630585898709,3.964250248262165,16.628103277060575,0.4036742800397219,1.2110228401191658,14.283714001986098,10.70009930486594,2.1226415094339623,0.6966236345580934,85.84980139026813,19.62810327706057,5.846077457795432,0.0,383.8540218470705,5.12909632571996,230.65044687189672,224.2979145978153,0.0,0.3594836146971201,223.93843098311817,0.0,3.010427010923536,421.9652432969215,182.7288977159881,232.88381330685203,29.971698113207548,29.464250248262164,42.13952333664349,4.233366434955313,25.680734856007945,26.43843098311817,0.7189672293942403,169.81281032770605,27.0,65.24697732997481,0.0,10857.6053736356,14.54911838790932,12.440386230058774,0.5772460117548279,0.0,0.7220822837951302,19.0,1.1330814441645676,0.3971452560873216,62.845172124265325,65.24697732997481,88.28778337531486,61.56956339210748,64.09382871536523,66.81498740554157,4.642737195633921,18.563392107472712,0.0,0.780016792611251,10.28110831234257,6.921074727120067,0.5663308144416457,0.0,93.35785054575986,28.75776658270361,2.093618807724601,0.0,388.3719563392107,4.419395465994962,270.7065491183879,297.77833753148616,0.0,0.0,297.77833753148616,0.0,1.985726280436608,416.7514693534845,188.69521410579344,255.12804366078925,21.238455079764904,25.976910159529808,48.83837111670865,4.424013434089001,33.33837111670865,25.299748110831235,0.3249370277078086,286.07346767422337
Vikings,2019,LB,6.657810839532412,189.4109758333725,31.0,72.94560702875398,15.40%,0.625,0.123,2504,0.0,14285.501198083068,13.951277955271566,18.25718849840256,0.371405750798722,0.7428115015974441,1.128594249201278,18.0,1.128594249201278,0.0,68.12551916932907,72.36238019169329,66.35311501597444,73.60103833865814,78.41086261980831,3.2819488817891376,10.135782747603834,0.0,0.371405750798722,5.887180511182109,5.544329073482428,5.285942492012779,1.4856230031948885,95.36976837060703,37.010383386581466,1.4692492012779552,0.371405750798722,627.582268370607,9.149760383386582,418.6505591054313,70.47164536741214,0.0,0.0,70.47164536741214,0.0,13.238019169329071,701.0211661341853,70.88218849840256,281.9600638977636,50.10503194888179,29.381789137380192,62.80591054313099,4.569488817891374,55.35782747603834,14.886980830670929,2.0231629392971247,372.3797923322684,27.0,66.3231097821444,0.0,13706.454079453226,13.753096967108071,13.75138829560017,0.6920119607005554,0.0,0.720632208457924,18.0,0.3746262281076463,0.0,61.207219137120894,66.3231097821444,45.83737718923537,67.18966253737719,68.37864160615122,76.29384878257154,1.1512174284493806,9.472874839812048,0.0,0.7492524562152926,7.788167449807774,5.000427167876976,2.005980350277659,1.5847928235796669,108.52306706535668,30.433575395130287,1.702263989747971,0.0,604.0811618966254,1.4109354976505766,344.07945322511745,47.16403246475865,0.0,0.0,47.16403246475865,0.0,8.53737718923537,651.2054677488253,62.74882528833832,291.5412217001282,36.31952157197779,23.42033319094404,49.97351559162751,4.166595472020504,41.60572404955148,12.326356258009396,2.161896625373772,351.0384451089278
Broncos,2019,LB,4.596174282678002,70.39696677482144,31.0,73.58546571136131,-9.00%,0.4375,-0.053,1954,0.0,15920.326509723644,12.346980552712385,27.98822927328557,0.3741044012282497,0.0,0.7482088024564995,10.0,0.3741044012282497,0.0,65.10424769703172,66.44513817809622,59.69616171954964,78.90061412487205,78.96417604913,1.207267144319345,7.547594677584442,0.0,0.3741044012282497,7.309825997952917,7.397645854657114,0.0,0.9426816786079836,92.30685772773798,40.138689866939615,0.9672466734902764,0.0,623.0506653019447,6.554759467758444,395.8249744114637,7.76560900716479,0.0,0.0,7.76560900716479,0.0,3.301944728761515,706.6857727737973,53.740020470829066,264.8863868986694,73.29170931422722,31.83623336745138,68.30399181166837,4.539918116683726,48.98874104401228,9.722108495394064,0.4590583418628454,311.74616171954966,28.0,66.81797133406836,0.0,19696.42778390298,14.424476295479604,11.622932745314223,0.0,0.464167585446527,0.0,10.0,0.0,0.0,63.82359426681367,66.81797133406836,62.89261300992282,62.78809261300992,66.32491730981256,64.5962513781698,1.856670341786108,3.3439911797133406,0.464167585446527,0.464167585446527,10.27805953693495,8.802646085997795,3.339581036383682,2.5788313120176407,104.45314222712238,30.7122381477398,0.464167585446527,0.0,571.877618522602,3.0132304299889747,319.03197353914004,10.683572216097025,0.0,0.0,10.683572216097025,0.0,1.0275633958103638,618.0859977949283,37.50937155457552,272.22822491730983,41.43550165380375,27.69239250275634,60.35391400220507,3.3351708930540243,41.09261300992282,5.664829106945976,1.689084895259096,312.34619625137816
Falcons,2019,LB,4.26673751328374,104.7078287969758,20.0,63.408034894398526,-5.00%,0.4375,-0.03,2178,0.0,12754.007805325988,15.993112947658402,23.87603305785124,0.4228650137741047,0.8457300275482094,1.4109274563820018,2.0,0.857208448117539,0.0,62.38223140495868,72.66290174471992,62.25339761248852,61.54421487603305,70.39361799816345,2.1602387511478423,4.7089072543618,0.4343434343434343,1.2800734618916436,9.367630853994491,10.913223140495868,1.7258953168044078,1.9761248852157944,105.81409550045916,44.7465564738292,0.8457300275482094,0.0,626.9921946740128,15.399449035812673,442.7943067033976,120.37695133149678,0.0,0.0,120.37695133149678,0.0,10.313590449954086,724.0941230486685,65.66712580348944,336.0096418732782,71.38842975206612,35.68962350780533,78.52892561983471,6.730945821854913,58.65426997245179,7.714876033057851,3.428833792470156,469.3627180899909,22.0,58.94719198955159,0.0,14010.987374836744,13.667392250761864,17.097953852851546,0.0,0.1671745755333043,0.3957335655202438,2.0,0.0,0.0,59.67679582063561,58.94719198955159,56.8251197213757,60.64849804092295,58.79103178058337,66.10483239007402,1.194601654331737,2.919024814976056,0.1671745755333043,0.3343491510666086,9.829429690901176,7.808881149325207,1.0748802786242926,1.7575097953852852,108.50766216804529,36.48498040922943,0.9525468001741402,0.0,442.8441445363518,10.259468872442316,333.1375707444493,88.84675663909447,0.0,0.0,88.84675663909447,0.0,6.214192424902046,524.6634740966477,48.59164127122334,231.78101872006965,64.77535916412712,25.81062255115368,56.62124510230736,1.5977361776229866,45.45973008271659,5.066173269481933,1.878101872006965,361.81715280801046
Bengals,2019,LB,2.4442082890541976,126.28888537931462,22.0,53.47258979206049,-25.20%,0.125,-0.193,1587,0.0,17024.113421550093,14.951480781348456,23.24952741020794,0.647763074984247,0.2753623188405797,0.6206679269061122,7.0,1.2413358538122243,0.0,58.14177693761815,47.90352867044738,53.71550094517959,52.75179584120984,58.131001890359165,1.8890989287964712,5.6231884057971016,0.0,0.6206679269061122,13.098109640831758,14.05166981726528,1.909892879647133,1.7920604914933838,105.12923755513548,28.8468809073724,0.0,0.0,660.1102709514807,5.315689981096408,336.90989287964715,26.942659105229996,0.0,0.0,26.942659105229996,0.0,0.6206679269061122,710.8865784499055,58.29993698802773,342.61940768746064,44.83994959042218,34.85003150598614,67.17265280403277,2.6880907372400755,38.11279143037177,7.512287334593573,1.2463768115942029,242.62003780718337,20.0,51.98140975987607,0.0,18439.024012393493,11.488768396591787,9.438807126258714,0.0,0.260263361735089,0.2083656080557707,7.0,0.260263361735089,0.0,48.952052672347016,51.98140975987607,82.7041828040279,51.50790085205267,59.54786986831913,57.710573199070495,0.260263361735089,2.337722695584818,0.0,0.487993803253292,12.274980635166536,7.552672347017816,1.8756777691711848,0.5600309837335399,113.52854376452365,31.741673121611157,0.3950426026336173,0.0,395.36793183578624,5.534469403563129,252.9178931061193,30.72579395817196,0.0,0.0,30.72579395817196,0.0,3.2370255615801704,458.18280402788537,28.723470178156468,207.2672347017816,54.04337722695585,20.45429899302866,45.16382649109217,1.9271882261812547,38.36831913245546,2.9930286599535245,1.6758326878388845,349.8733539891557
Colts,2019,LB,2.582359192348566,395.8349619508716,28.0,70.5218028419183,-5.00%,0.4375,0.009,2252,0.0,36503.26287744227,14.408525754884549,27.763765541740675,0.7353463587921847,0.0,1.3050621669626998,14.0,0.2095914742451154,0.0,72.31603019538188,74.80990230905861,67.82655417406751,62.5426731793961,66.40111012433393,0.3601243339253996,6.789964476021314,0.3676731793960923,2.1984902309058616,10.62588809946714,11.018206039076375,0.5697158081705151,0.7353463587921847,98.01163410301956,46.58259325044405,3.4960035523978688,0.0,602.6136767317939,4.7420071047957375,379.5479573712256,24.16696269982238,0.0,0.0,24.16696269982238,0.0,4.405861456483126,676.6651865008881,38.1531971580817,283.1309946714032,64.84014209591474,37.01065719360568,69.1025754884547,4.63809946714032,56.59635879218472,10.646092362344582,2.3854351687388986,426.09236234458257,36.0,66.6154968094804,0.0,34453.474475843206,13.727438468550591,23.56700091157703,0.3167730173199635,0.9694621695533272,1.7429352780309937,14.0,1.2862351868732909,0.0,61.495487693710125,66.6154968094804,63.9725615314494,72.80455788514129,69.55761166818597,70.13646308113036,0.9484958979033729,2.7137648131267094,0.0,1.217866909753874,9.856016408386507,9.867821330902462,3.3281677301732,1.5118505013673655,108.49348222424794,46.60574293527803,3.3669097538742023,0.0,575.0086599817685,1.6239744758432086,363.95259799453055,17.0820419325433,0.0,0.0,17.0820419325433,0.0,6.417046490428441,659.2151321786691,29.03190519598906,283.3126709206928,75.81905195989061,41.5278030993619,80.17821330902461,5.878304466727439,55.438924339106656,7.0291704649042845,1.4275296262534185,463.3295350957156
