,position,weighted_avg_grades,Team
0,DB,73.42937754508436,Cardinals
1,DL,67.77858053548661,Cardinals
2,LB,58.254885210891615,Cardinals
3,DB,72.39671807747489,Falcons
4,DL,72.45766244380874,Falcons
5,LB,76.22002427184466,Falcons
6,DB,71.19581412502305,Ravens
7,DL,71.90014919011082,Ravens
8,LB,68.02597333333334,Ravens
9,DB,80.47368620037807,Bills
10,DL,61.656108687028954,Bills
11,LB,57.469632580787966,Bills
12,DB,61.64433403805497,Panthers
13,DL,68.92710059171597,Panthers
14,LB,73.06236274138583,Panthers
15,DB,72.98578,Bears
16,DL,68.76121437422553,Bears
17,LB,70.7262235960845,Bears
18,DB,69.00931105688005,Bengals
19,DL,70.82379407311271,Bengals
20,LB,54.57279909706546,Bengals
21,DB,68.38119560238204,Browns
22,DL,67.17263631815908,Browns
23,LB,59.10894257922812,Browns
24,DB,67.3847611680526,Cowboys
25,DL,67.04631502890173,Cowboys
26,LB,70.0195219123506,Cowboys
27,DB,70.34890314569536,Broncos
28,DL,75.91245395948435,Broncos
29,LB,62.903551745254134,Broncos
30,DB,70.28960814444872,Lions
31,DL,64.79796443612541,Lions
32,LB,58.87515657620042,Lions
33,DB,61.43680555555556,Packers
34,DL,73.82976324689966,Packers
35,LB,68.69005037783377,Packers
36,DB,64.33558067030398,Texans
37,DL,69.52964658021865,Texans
38,LB,67.96392872664059,Texans
39,DB,66.5904590098216,Colts
40,DL,76.1169341563786,Colts
41,LB,56.21880552813425,Colts
42,DB,77.41792212208807,Jaguars
43,DL,75.86694444444444,Jaguars
44,LB,81.30343392299687,Jaguars
45,DB,62.997546419098136,Chiefs
46,DL,66.63414153360931,Chiefs
47,LB,64.06847098214286,Chiefs
48,DB,74.24153049023515,Rams
49,DL,67.0407209612817,Rams
50,LB,58.72894511149228,Rams
51,DB,78.76534401164906,Chargers
52,DL,72.99010279703562,Chargers
53,LB,64.46132748217224,Chargers
54,DB,65.39461328861874,Dolphins
55,DL,70.1633920076118,Dolphins
56,LB,53.083320126782894,Dolphins
57,DB,74.44251207729468,Vikings
58,DL,74.74173855341739,Vikings
59,LB,67.28005562177195,Vikings
60,DB,70.9072984108299,Patriots
61,DL,66.62380062305296,Patriots
62,LB,55.43798627002288,Patriots
63,DB,71.35318755256519,Saints
64,DL,74.26669253152279,Saints
65,LB,60.19296660117878,Saints
66,DB,67.56346516007532,Giants
67,DL,72.2261113419194,Giants
68,LB,50.18595505617977,Giants
69,DB,61.533934571175955,Jets
70,DL,69.3368110636567,Jets
71,LB,59.28212215782434,Jets
72,DB,65.57187051833641,Raiders
73,DL,71.7034422657952,Raiders
74,LB,59.30823275862069,Raiders
75,DB,74.26450907868191,Eagles
76,DL,77.62464154035231,Eagles
77,LB,67.28910741301058,Eagles
78,DB,64.47943347297029,Steelers
79,DL,70.59607843137255,Steelers
80,LB,64.67550684931507,Steelers
81,DB,74.04794624266515,Seahawks
82,DL,65.0065034965035,Seahawks
83,LB,77.06125654450263,Seahawks
84,DB,65.8771877486078,49ers
85,DL,64.8466856267775,49ers
86,LB,63.1533969010727,49ers
87,DB,65.8032937806874,Buccaneers
88,DL,65.9119323915237,Buccaneers
89,LB,67.48123900035198,Buccaneers
90,DB,69.39603379893084,Titans
91,DL,71.54078595955743,Titans
92,LB,67.28510204081633,Titans
93,DB,72.29768854064642,Commanders
94,DL,65.29190836485918,Commanders
95,LB,60.02448886869605,Commanders
0,OL,59.71892660387418,Cardinals
1,OL,74.79359040274207,Falcons
2,OL,64.53880569421334,Ravens
3,OL,70.01049317943337,Bills
4,OL,69.94667817083693,Panthers
5,OL,67.98986035215543,Bears
6,OL,61.00229861254919,Bengals
7,OL,70.10829286514755,Browns
8,OL,72.95806149231346,Cowboys
9,OL,64.50445387062567,Broncos
