,position,weighted_avg_grades,Team
69,DB,67.13391766791413,Raiders
70,DL,67.68926227878306,Raiders
71,LB,59.9064,Raiders
72,DB,62.31346780766096,Eagles
73,DL,70.68835566382461,Eagles
74,LB,79.25758232235702,Eagles
75,DB,68.19144613283251,Steelers
76,DL,67.94225988700565,Steelers
77,LB,62.65785597381342,Steelers
78,DB,66.37551883166795,SD
79,DL,70.06898351074932,SD
80,LB,68.4804943578721,SD
81,DB,69.29852286883786,Seahawks
82,DL,66.16467236467237,Seahawks
83,LB,78.51231778425655,Seahawks
84,DB,61.87271535580524,49ers
85,DL,59.57130913927418,49ers
86,LB,62.45081433224757,49ers
87,DB,68.37248720573183,Buccaneers
88,DL,59.49762563393269,Buccaneers
89,LB,64.65116640746501,Buccaneers
90,DB,61.43206367254122,Titans
91,DL,69.45459598118853,Titans
92,LB,67.0603700097371,Titans
93,DB,62.90592180912226,Commanders
94,DL,68.36408875484705,Commanders
95,LB,65.17753164556963,Commanders
0,OL,65.66479361775929,Cardinals
1,OL,79.9969964087496,Falcons
2,OL,72.09647800946206,Ravens
3,OL,70.5100241770504,Bills
4,OL,69.61467071211851,Panthers
5,OL,75.04120533961523,Bears
6,OL,71.86762733369585,Bengals
7,OL,72.45387844862054,Browns
8,OL,78.6408422120751,Cowboys
9,OL,69.56328053886766,Broncos
10,OL,70.04740094511087,Lions
11,OL,75.6827782917052,Packers
12,OL,67.37547111041893,Texans
13,OL,68.45230460921844,Colts
14,OL,69.11708758731864,Jaguars
15,OL,73.13907199410791,Chiefs
16,OL,67.06825553797468,Rams
17,OL,63.232688857883204,Dolphins
18,OL,62.488640210645094,Vikings
19,OL,77.28647398843931,Patriots
20,OL,72.62766100554902,Saints
21,OL,70.51616036736135,Giants
22,OL,67.60522218002278,Jets
23,OL,77.96461463887542,Raiders
24,OL,77.87443635102323,Eagles
25,OL,79.8192525654771,Steelers
26,OL,63.98599627560521,SD
27,OL,59.51277488668793,Seahawks
28,OL,63.8408502415459,49ers
29,OL,68.09129834254144,Buccaneers
30,OL,76.92509731232623,Titans
31,OL,74.22648487112438,Commanders
0,RB/FB,76.34239828693791,Cardinals
1,RB/FB,74.79709090909091,Falcons
2,RB/FB,72.81412742382273,Ravens
3,RB/FB,76.19455782312924,Bills
4,RB/FB,61.82898550724638,Panthers
5,RB/FB,68.52631578947368,Bears
6,RB/FB,66.42787234042552,Bengals
7,RB/FB,66.30754716981131,Browns
8,RB/FB,71.3684630738523,Cowboys
9,RB/FB,56.818448637316564,Broncos
10,RB/FB,64.1820253164557,Lions
11,RB/FB,64.95607843137255,Packers
12,RB/FB,61.876979742173106,Texans
13,RB/FB,59.8665071770335,Colts
14,RB/FB,60.72977667493796,Jaguars
15,RB/FB,66.53220338983051,Chiefs
16,RB/FB,56.943271767810025,Rams
17,RB/FB,74.1420581655481,Dolphins
18,RB/FB,57.90253164556962,Vikings
19,RB/FB,62.390646258503395,Patriots
20,RB/FB,64.7622030237581,Saints
21,RB/FB,57.50482180293501,Giants
22,RB/FB,68.11337579617835,Jets
23,RB/FB,69.61889596602973,Raiders
24,RB/FB,59.875054229934925,Eagles
25,RB/FB,74.97468805704099,Steelers
26,RB/FB,63.27547974413646,SD
27,RB/FB,70.41111111111111,Seahawks
28,RB/FB,60.760576923076925,49ers
29,RB/FB,63.70871459694989,Buccaneers
30,RB/FB,68.90912951167728,Titans
31,RB/FB,62.74576271186441,Commanders
0,TE,62.02821917808219,Cardinals
1,WR,74.69065743944635,Cardinals
2,TE,67.1531914893617,Falcons
3,WR,84.16995731056564,Falcons
4,TE,61.22925243770314,Ravens
5,WR,67.09196787148595,Ravens
6,TE,67.67642956764296,Bills
7,WR,65.00918816865953,Bills
8,TE,77.54404332129964,Panthers
9,WR,67.89951865222623,Panthers
10,TE,63.198105548037894,Bears
11,WR,71.51107938320959,Bears
12,TE,68.39001447178003,Bengals
13,WR,71.08215654077723,Bengals
14,TE,67.06799516908212,Browns
15,WR,64.6509526401742,Browns
16,TE,67.30481751824819,Cowboys
17,WR,77.09924768518519,Cowboys
18,TE,66.96872791519435,Broncos
19,WR,70.47034239677744,Broncos
20,TE,64.78232931726907,Lions
21,WR,68.43717421124829,Lions
22,TE,64.93465346534653,Packers
23,WR,73.20650529500756,Packers
24,TE,67.73943329397875,Texans
25,WR,66.23613399231192,Texans
26,TE,70.69598662207358,Colts
27,WR,69.77112382934443,Colts
28,TE,61.490531177829105,Jaguars
29,WR,66.33287671232877,Jaguars
30,TE,73.54578947368421,Chiefs
31,WR,62.65963139120095,Chiefs
32,TE,57.869547325102886,Rams
33,WR,63.48543799772468,Rams
34,TE,63.43034901365706,Dolphins
35,WR,75.41662693682956,Dolphins
36,TE,72.44736129905279,Vikings
37,WR,72.04506104328523,Vikings
38,TE,78.49233449477352,Patriots
39,WR,69.69192775525248,Patriots
40,TE,60.25464982778416,Saints
41,WR,78.14620829120324,Saints
42,TE,54.25898550724637,Giants
43,WR,70.11571699905032,Giants
44,TE,56.6289552238806,Jets
45,WR,65.47418899858957,Jets
46,TE,60.64336810730254,Raiders
47,WR,70.75048216007714,Raiders
48,TE,68.61685393258426,Eagles
49,WR,59.81638776687825,Eagles
50,TE,66.05139186295503,Steelers
51,WR,70.87498797498797,Steelers
52,TE,74.79558282208589,SD
53,WR,71.80011834319527,SD
54,TE,76.99769736842106,Seahawks
55,WR,71.28670162059105,Seahawks
56,TE,61.508421052631576,49ers
57,WR,62.0736399326977,49ers
58,TE,69.73220125786163,Buccaneers
59,WR,74.71089876033058,Buccaneers
60,TE,74.53453608247422,Titans
61,WR,69.19269256089532,Titans
62,TE,78.48451935081148,Commanders
63,WR,73.25574650912998,Commanders
0,QB,71.52690763052209,Cardinals
1,QB,92.09635627530365,Falcons
2,QB,66.41686274509804,Ravens
3,QB,72.93648208469055,Bills
4,QB,67.72534351145038,Panthers
5,QB,69.055873015873,Bears
6,QB,70.6,Bengals
7,QB,61.09375907111757,Browns
8,QB,82.15260586319219,Cowboys
9,QB,55.75527488855869,Broncos
10,QB,81.4,Lions
11,QB,90.79461883408072,Packers
12,QB,53.304793608521976,Texans
13,QB,88.6119278779473,Colts
14,QB,56.9,Jaguars
15,QB,76.45470852017938,Chiefs
16,QB,52.13017377567141,Rams
17,QB,70.86891891891894,Dolphins
18,QB,75.93313253012049,Vikings
19,QB,88.90173913043479,Patriots
20,QB,83.2,Saints
21,QB,64.4,Giants
22,QB,51.404043545878686,Jets
23,QB,81.18994565217392,Raiders
24,QB,69.9089871611983,Eagles
25,QB,77.16215864759427,Steelers
26,QB,70.68424242424243,SD
27,QB,83.22444152431011,Seahawks
28,QB,54.08949919224556,49ers
29,QB,72.04964336661912,Buccaneers
30,QB,65.19900332225913,Titans
31,QB,80.6,Commanders
