,position,weighted_avg_grades,Team
63,WR,65.81690363349131,Commanders
0,QB,78.83489361702128,Cardinals
1,QB,73.79142857142857,Falcons
2,QB,70.00704057279236,Ravens
3,QB,86.36696542893725,Bills
4,QB,54.111376404494386,Panthers
5,QB,65.11014285714286,Bears
6,QB,88.60789865871833,Bengals
7,QB,63.076751592356686,Browns
8,QB,81.77283464566929,Cowboys
9,QB,70.4732283464567,Broncos
10,QB,59.36528189910979,Lions
11,QB,83.88416422287389,Packers
12,QB,58.70030441400304,Texans
13,QB,70.9,Colts
14,QB,59.74915730337079,Jaguars
15,QB,76.06472049689441,Chiefs
16,QB,80.4,Rams
17,QB,90.0,Chargers
18,QB,76.25034293552812,Raiders
19,QB,71.3067842605156,Dolphins
20,QB,86.76657018813314,Vikings
21,QB,78.98461538461538,Patriots
22,QB,69.82344262295082,Saints
23,QB,56.47290780141843,Giants
24,QB,58.22885196374622,Jets
25,QB,78.47451298701299,Eagles
26,QB,57.37992073976222,Steelers
27,QB,73.53628899835797,Seahawks
28,QB,72.55151515151515,49ers
29,QB,91.62314465408804,Buccaneers
30,QB,83.5,Titans
31,QB,59.36363636363637,Commanders
0,K/P/ST,56.65,Cardinals
1,K/P/ST,71.06666666666666,Falcons
2,K/P/ST,80.15,Ravens
3,K/P/ST,62.5,Bills
4,K/P/ST,64.25,Panthers
5,K/P/ST,65.0,Bears
6,K/P/ST,60.36666666666667,Bengals
7,K/P/ST,52.675,Browns
8,K/P/ST,65.55000000000001,Cowboys
9,K/P/ST,75.15,Broncos
10,K/P/ST,56.839999999999996,Lions
11,K/P/ST,55.45,Packers
12,K/P/ST,55.0,Texans
13,K/P/ST,60.53333333333333,Colts
14,K/P/ST,55.48,Jaguars
15,K/P/ST,58.6,Chiefs
16,K/P/ST,72.65,Rams
17,K/P/ST,49.15,Chargers
18,K/P/ST,83.6,Raiders
19,K/P/ST,61.1,Dolphins
20,K/P/ST,57.55,Vikings
21,K/P/ST,65.2,Patriots
22,K/P/ST,48.6,Saints
23,K/P/ST,65.5,Giants
24,K/P/ST,49.14,Jets
25,K/P/ST,75.9,Eagles
26,K/P/ST,60.6,Steelers
27,K/P/ST,56.5,Seahawks
28,K/P/ST,54.625,49ers
29,K/P/ST,59.975,Buccaneers
30,K/P/ST,61.95,Titans
31,K/P/ST,55.08,Commanders
