,position,weighted_avg_grades,Team
0,DB,64.75483339436104,Cardinals
1,DL,58.92604847207586,Cardinals
2,LB,53.672636401499375,Cardinals
3,DB,63.522693969566035,Falcons
4,DL,59.453522564835616,Falcons
5,LB,55.37209595959596,Falcons
6,DB,68.59848484848484,Ravens
7,DL,63.99683516483516,Ravens
8,LB,68.1948162475822,Ravens
9,DB,61.91547064305685,Bills
10,DL,66.72379489603024,Bills
11,LB,71.01224489795918,Bills
12,DB,58.67516716196136,Panthers
13,DL,64.1025775447794,Panthers
14,LB,71.12469924812031,Panthers
15,DB,61.25731683362797,Bears
16,DL,46.56632934682612,Bears
17,LB,58.97455621301775,Bears
18,DB,65.52943013270882,Bengals
19,DL,65.41244755244756,Bengals
20,LB,74.1866531850354,Bengals
21,DB,62.93905678537055,Browns
22,DL,59.11550991501416,Browns
23,LB,57.52864775996712,Browns
24,DB,65.90331902245707,Cowboys
25,DL,66.46462048942347,Cowboys
26,LB,65.03956284153006,Cowboys
27,DB,70.92180051338467,Broncos
28,DL,59.84075418431135,Broncos
29,LB,71.36909560723515,Broncos
30,DB,58.66835512985817,Lions
31,DL,63.906534031413614,Lions
32,LB,60.961835529304864,Lions
33,DB,63.04749184339314,Packers
34,DL,63.80102627257801,Packers
35,LB,60.953964059196615,Packers
36,DB,60.93173289183223,Texans
37,DL,61.026296466268924,Texans
38,LB,47.89012494961709,Texans
39,DB,67.43291575889616,Colts
40,DL,63.72974287699791,Colts
41,LB,65.55761217948718,Colts
42,DB,65.86578358208955,Jaguars
43,DL,68.63300356153542,Jaguars
44,LB,59.72625157761884,Jaguars
45,DB,69.12935278030993,Chiefs
46,DL,65.7338986784141,Chiefs
47,LB,71.50728070175438,Chiefs
48,DB,67.20141762452107,Rams
49,DL,65.91193889541715,Rams
50,LB,79.80347874102706,Rams
51,DB,64.30055988802239,Chargers
52,DL,58.66757349714787,Chargers
53,LB,59.49280494659922,Chargers
54,DB,63.04504504504504,Raiders
55,DL,65.54243723208819,Raiders
56,LB,51.50659448818898,Raiders
57,DB,61.77484477892756,Dolphins
58,DL,71.4256698044895,Dolphins
59,LB,66.98830548926014,Dolphins
60,DB,66.89770053475935,Vikings
61,DL,72.55881877022654,Vikings
62,LB,63.82112612612614,Vikings
63,DB,67.82434299191374,Patriots
64,DL,65.84260734838425,Patriots
65,LB,69.50369630369632,Patriots
66,DB,61.97703597637373,Saints
67,DL,64.77831598008147,Saints
68,LB,76.66266233766234,Saints
69,DB,59.90960027331739,Giants
70,DL,61.450728688360954,Giants
71,LB,50.56692176870748,Giants
72,DB,71.34275938598114,Jets
73,DL,73.5983375085402,Jets
74,LB,63.6969495502542,Jets
75,DB,66.54313541861772,Eagles
76,DL,70.5283381364073,Eagles
77,LB,75.88505392912174,Eagles
78,DB,67.76670665866827,Steelers
79,DL,69.13119047619047,Steelers
80,LB,50.01196231052847,Steelers
81,DB,66.16977438619774,Seahawks
82,DL,61.69017509727627,Seahawks
83,LB,58.35267857142857,Seahawks
84,DB,69.62706558351496,49ers
85,DL,64.29249889036839,49ers
86,LB,79.20119538334707,49ers
87,DB,67.02454666921167,Buccaneers
88,DL,59.92898522167487,Buccaneers
89,LB,63.49460303300624,Buccaneers
90,DB,67.02567750677507,Titans
91,DL,68.41473527535615,Titans
92,LB,64.65764705882353,Titans
93,DB,67.7358848974986,Commanders
94,DL,68.39476717381282,Commanders
95,LB,60.14983552631579,Commanders
0,OL,61.4116758013619,Cardinals
1,OL,77.73787533257317,Falcons
2,OL,71.40051122877487,Ravens
3,OL,57.940463165572574,Bills
4,OL,64.20690320092557,Panthers
5,OL,67.92296983758702,Bears
6,OL,59.95846400570207,Bengals
7,OL,71.02903011146232,Browns
8,OL,65.62689737879047,Cowboys
9,OL,64.48201591511936,Broncos
10,OL,69.39517513736264,Lions
11,OL,65.71579235971485,Packers
12,OL,57.85584099006188,Texans
13,OL,64.48137033824804,Colts
14,OL,58.71059743954481,Jaguars
15,OL,74.3854289683918,Chiefs
16,OL,60.39976567076743,Rams
17,OL,62.45726710152199,Chargers
18,OL,65.74332977588047,Raiders
19,OL,64.55964845964846,Dolphins
20,OL,71.31793561573838,Vikings
21,OL,66.3902543159458,Patriots
22,OL,59.06851747990279,Saints
23,OL,61.12247738343772,Giants
24,OL,59.16524512484053,Jets
25,OL,76.23545485403938,Eagles
26,OL,64.60962264150943,Steelers
27,OL,61.272369624885634,Seahawks
28,OL,68.61239051094891,49ers
29,OL,65.78561621444916,Buccaneers
30,OL,58.10858848449837,Titans
31,OL,61.78052799730957,Commanders
0,HB,66.79210526315791,Cardinals
1,HB,82.97687747035573,Falcons
2,HB,66.80626631853785,Ravens
3,HB,74.70052493438321,Bills
4,HB,73.42853185595568,Panthers
5,HB,67.93253012048193,Bears
6,HB,76.91070559610705,Bengals
7,HB,81.97729083665338,Browns
8,HB,80.42290076335878,Cowboys
9,HB,65.91395793499044,Broncos
10,HB,72.90236686390533,Lions
11,HB,83.50642570281124,Packers
12,HB,71.70781990521327,Texans
13,HB,66.89134199134199,Colts
14,HB,69.30095011876485,Jaguars
15,HB,69.42488038277511,Chiefs
16,HB,76.30992907801419,Rams
17,HB,73.72231578947368,Chargers
18,HB,86.79913793103448,Raiders
19,HB,71.48947368421052,Dolphins
20,HB,67.75536585365853,Vikings
21,HB,78.30772626931568,Patriots
22,HB,70.15143442622951,Saints
23,HB,74.63982683982684,Giants
24,HB,65.36349514563106,Jets
25,HB,68.97980769230769,Eagles
26,HB,74.05022321428571,Steelers
27,HB,72.39028436018957,Seahawks
28,HB,86.1678038379531,49ers
29,HB,66.52781316348195,Buccaneers
30,HB,81.46416666666667,Titans
31,HB,74.90229885057471,Commanders
0,TE,55.66556603773585,Cardinals
1,WR,63.01133501259446,Cardinals
2,TE,67.38821839080461,Falcons
3,WR,72.08803786574872,Falcons
4,TE,74.20382626680455,Ravens
5,WR,62.769268985095806,Ravens
6,TE,59.79316493313521,Bills
7,WR,71.89918074756785,Bills
8,TE,51.70502283105022,Panthers
9,WR,67.49483675018983,Panthers
10,TE,65.94663461538461,Bears
11,WR,62.371567505720826,Bears
12,TE,60.084124830393485,Bengals
13,WR,73.4826833797586,Bengals
14,TE,66.74989106753813,Browns
15,WR,66.5193837535014,Browns
16,TE,65.2280724450194,Cowboys
17,WR,69.39883923389436,Cowboys
18,TE,56.628181818181815,Broncos
19,WR,66.20419320594479,Broncos
20,TE,57.99979296066253,Lions
21,WR,73.75115894039736,Lions
22,TE,59.56500655307995,Packers
23,WR,67.83781624500665,Packers
24,TE,60.518042452830194,Texans
25,WR,65.67655252466628,Texans
26,TE,56.1857855361596,Colts
27,WR,64.82930780559646,Colts
28,TE,63.764662576687115,Jaguars
29,WR,67.5489774514945,Jaguars
30,TE,80.04991055456172,Chiefs
31,WR,64.89318525996971,Chiefs
32,TE,62.97934782608695,Rams
33,WR,68.20238482384823,Rams
34,TE,55.697669491525424,Chargers
35,WR,69.70854430379747,Chargers
36,TE,65.18879551820729,Raiders
37,WR,70.96949333333333,Raiders
38,TE,59.35535168195718,Dolphins
39,WR,79.14451322453573,Dolphins
40,TE,64.2542908762421,Vikings
41,WR,74.02644475265835,Vikings
42,TE,56.536904761904765,Patriots
43,WR,65.54628603104213,Patriots
44,TE,67.14303278688526,Saints
45,WR,71.86219035202086,Saints
46,TE,58.978433734939756,Giants
47,WR,66.25241228070175,Giants
48,TE,59.70165289256199,Jets
49,WR,68.30324379118093,Jets
50,TE,65.70328515111694,Eagles
51,WR,75.67555797495918,Eagles
52,TE,66.81666666666666,Steelers
53,WR,67.02230818826563,Steelers
54,TE,68.69288025889968,Seahawks
55,WR,71.56579841449603,Seahawks
56,TE,75.17937685459941,49ers
57,WR,73.37307958477508,49ers
58,TE,55.18618346545867,Buccaneers
59,WR,69.03577270770556,Buccaneers
60,TE,67.7499304589708,Titans
61,WR,64.72737850787132,Titans
62,TE,53.983050847457626,Commanders
63,WR,71.23498119290703,Commanders
0,QB,60.942643391521194,Cardinals
1,QB,63.40328820116054,Falcons
2,QB,74.32667785234901,Ravens
3,QB,90.97169274537696,Bills
4,QB,63.01523178807947,Panthers
5,QB,67.48574074074075,Bears
6,QB,90.71239669421487,Bengals
7,QB,73.46756756756756,Browns
8,QB,67.55748031496063,Cowboys
9,QB,63.44691011235955,Broncos
10,QB,72.4,Lions
11,QB,77.53906976744186,Packers
12,QB,57.51525925925925,Texans
13,QB,60.39638888888889,Colts
14,QB,77.05263157894737,Jaguars
15,QB,91.23740259740258,Chiefs
16,QB,56.64653802497163,Rams
17,QB,77.89466501240695,Chargers
18,QB,65.90967741935484,Raiders
19,QB,76.04910979228487,Dolphins
20,QB,77.1058365758755,Vikings
21,QB,67.39014084507043,Patriots
22,QB,78.04788732394366,Saints
23,QB,72.8736214605067,Giants
24,QB,52.35591549295774,Jets
25,QB,81.97181818181818,Eagles
26,QB,75.8328947368421,Steelers
27,QB,79.8,Seahawks
28,QB,71.90947546531302,49ers
29,QB,79.14654545454546,Buccaneers
30,QB,69.68568872987478,Titans
31,QB,56.02301943198805,Commanders
0,K/P/ST,52.1,Cardinals
1,K/P/ST,78.65,Falcons
2,K/P/ST,75.0,Ravens
3,K/P/ST,68.1,Bills
4,K/P/ST,74.65,Panthers
5,K/P/ST,54.75,Bears
6,K/P/ST,55.93333333333334,Bengals
7,K/P/ST,65.75,Browns
8,K/P/ST,81.55000000000001,Cowboys
9,K/P/ST,63.8,Broncos
10,K/P/ST,53.6,Lions
11,K/P/ST,65.7,Packers
12,K/P/ST,73.1,Texans
13,K/P/ST,71.65,Colts
14,K/P/ST,73.15,Jaguars
15,K/P/ST,68.63333333333334,Chiefs
16,S,44.5,Chiefs
17,K/P/ST,84.75,Rams
18,K/P/ST,72.55,Chargers
19,K/P/ST,86.6,Raiders
20,K/P/ST,66.75,Dolphins
21,K/P/ST,65.45,Vikings
22,K/P/ST,57.650000000000006,Patriots
23,K/P/ST,70.05000000000001,Saints
24,K/P/ST,80.05000000000001,Giants
25,K/P/ST,74.05,Jets
26,K/P/ST,60.275,Eagles
27,K/P/ST,65.73333333333333,Steelers
28,K/P/ST,69.05,Seahawks
29,K/P/ST,62.70000000000001,49ers
30,K/P/ST,71.94999999999999,Buccaneers
31,K/P/ST,57.75,Titans
32,K/P/ST,54.900000000000006,Commanders
