,position,weighted_avg_grades,Team
95,LB,70.43023937469468,Commanders
0,OL,68.00549194643897,Cardinals
1,OL,68.35104288336393,Falcons
2,OL,74.35849900596422,Ravens
3,OL,73.1874808575804,Bills
4,OL,73.00341929321873,Panthers
5,OL,60.32226183402655,Bears
6,OL,70.60925990271022,Bengals
7,OL,69.8245815309385,Browns
8,OL,69.26211832061068,Cowboys
9,OL,63.91419206817437,Broncos
10,OL,70.73405872193437,Lions
11,OL,71.49711451758341,Packers
12,OL,80.55273995350382,Texans
13,OL,68.32829575462117,Colts
14,OL,70.46132976690868,Jaguars
15,OL,69.73319447074418,Chiefs
16,OL,69.51020997880948,Dolphins
17,OL,75.85529820497973,Vikings
18,OL,74.52049816849818,Patriots
19,OL,75.72897432091435,Saints
20,OL,61.792838765008575,Giants
21,OL,72.87720712277414,Jets
22,OL,70.98411722141823,Raiders
23,OL,76.10947761194029,Eagles
24,OL,65.9212040960452,Steelers
25,OL,64.5812753930401,Chargers
26,OL,64.9982989296636,Seahawks
27,OL,71.29382232811436,49ers
28,OL,63.035528756957326,Saints
29,OL,66.35799845440495,Buccaneers
30,OL,74.68601794071762,Titans
31,OL,66.72830746489282,Commanders
0,RB/FB,57.44206349206349,Cardinals
1,RB/FB,68.20693877551021,Falcons
2,RB/FB,72.87927272727273,Ravens
3,RB/FB,73.5581081081081,Bills
4,RB/FB,75.27384196185287,Panthers
5,RB/FB,76.57802874743327,Bears
6,RB/FB,65.56444906444905,Bengals
7,RB/FB,58.705316455696206,Browns
8,RB/FB,71.43073170731707,Cowboys
9,RB/FB,71.086,Broncos
10,RB/FB,63.00121359223301,Lions
11,RB/FB,70.81165311653116,Packers
12,RB/FB,79.57389240506329,Texans
13,RB/FB,63.63187660668381,Colts
14,RB/FB,71.31422680412372,Jaguars
15,RB/FB,65.68884381338742,Chiefs
16,RB/FB,60.10474137931034,Dolphins
17,RB/FB,78.92295514511873,Vikings
18,RB/FB,67.06058091286307,Patriots
19,RB/FB,79.19121951219512,Saints
20,RB/FB,72.63494809688581,Giants
21,RB/FB,64.32234042553192,Jets
22,RB/FB,72.58711111111111,Raiders
23,RB/FB,70.415503875969,Eagles
24,RB/FB,81.0885462555066,Steelers
25,RB/FB,70.57095435684647,Chargers
26,RB/FB,72.37460674157303,Seahawks
27,RB/FB,67.27407407407406,49ers
28,RB/FB,66.70538641686183,Saints
29,RB/FB,67.65412087912088,Buccaneers
30,RB/FB,63.641920374707254,Titans
31,RB/FB,65.95636792452831,Commanders
0,TE,71.9975884244373,Cardinals
1,WR,69.24776668418286,Cardinals
2,TE,83.8530413625304,Falcons
3,WR,70.09090431125131,Falcons
4,TE,70.2107502799552,Ravens
5,WR,68.02626959247648,Ravens
6,TE,72.66057441253264,Bills
7,WR,64.42458075904678,Bills
8,TE,75.4850543478261,Panthers
9,WR,70.6207218419415,Panthers
10,TE,78.4040511727079,Bears
11,WR,64.65933933933934,Bears
12,TE,71.99201065246339,Bengals
13,WR,65.76135480288728,Bengals
14,TE,66.85289940828402,Browns
15,WR,62.683018867924524,Browns
16,TE,76.95162738496072,Cowboys
17,WR,75.01202327084681,Cowboys
18,TE,64.54629898403482,Broncos
19,WR,64.31399293286219,Broncos
20,TE,70.90077821011673,Lions
21,WR,73.32746039366299,Lions
22,TE,64.46732673267327,Packers
23,WR,73.4119012345679,Packers
24,TE,83.06650831353919,Texans
25,WR,68.25814121037465,Texans
26,TE,62.1396255850234,Colts
27,WR,69.99825616355983,Colts
28,TE,72.54493670886076,Jaguars
29,WR,59.99935860058309,Jaguars
30,TE,61.42857142857143,Chiefs
31,WR,71.38524590163935,Chiefs
32,TE,77.67142857142858,Dolphins
33,WR,68.59115832762164,Dolphins
34,TE,72.74275147928995,Vikings
35,WR,68.396,Vikings
36,TE,88.01642694928086,Patriots
37,WR,75.1185706551164,Patriots
38,TE,84.04145810663763,Saints
39,WR,74.68215311004785,Saints
40,TE,72.81060109289618,Giants
41,WR,79.35524635036495,Giants
42,TE,67.7516452074392,Jets
43,WR,66.67498345466578,Jets
44,TE,68.38554687499999,Raiders
45,WR,71.72710801393728,Raiders
46,TE,77.46914600550964,Eagles
47,WR,68.44266807834833,Eagles
48,TE,84.96596026490066,Steelers
49,WR,77.65408740359898,Steelers
50,TE,77.85822637106185,Chargers
51,WR,73.24002574002574,Chargers
52,TE,55.997276264591434,Seahawks
53,WR,68.88864602307224,Seahawks
54,TE,75.62403433476395,49ers
55,WR,69.24599559147686,49ers
56,TE,59.51582054309327,Saints
57,WR,70.58190709046455,Saints
58,TE,67.23056603773585,Buccaneers
59,WR,61.83877878950187,Buccaneers
60,TE,65.1821997105644,Titans
61,WR,68.35538461538462,Titans
62,TE,72.65316091954023,Commanders
63,WR,67.75362708221387,Commanders
0,QB,46.99170437405731,Cardinals
1,QB,78.08508287292817,Falcons
2,QB,65.29438848920863,Ravens
3,QB,65.05165662650604,Bills
4,QB,67.2,Panthers
5,QB,62.80452173913043,Bears
6,QB,61.696274217585696,Bengals
7,QB,57.299418604651166,Browns
8,QB,73.42464898595944,Cowboys
9,QB,49.5,Broncos
10,QB,76.0645728643216,Lions
11,QB,90.92625169147496,Packers
12,QB,68.85287162162163,Texans
13,QB,47.51139028475712,Colts
14,QB,32.018262411347514,Jaguars
15,QB,59.3758530183727,Chiefs
16,QB,71.936860670194,Dolphins
17,QB,56.51645161290322,Vikings
18,QB,88.87475247524753,Patriots
19,QB,92.92781065088758,Saints
20,QB,87.4,Giants
21,QB,53.30139534883721,Jets
22,QB,66.00298507462686,Raiders
23,QB,73.23788546255507,Eagles
24,QB,75.1552748885587,Steelers
25,QB,78.5,Chargers
26,QB,66.59310344827585,Seahawks
27,QB,78.5175911251981,49ers
28,QB,57.13122102009274,Saints
29,QB,58.85785714285714,Buccaneers
30,QB,68.75178849144635,Titans
31,QB,57.62665684830633,Commanders
