index,Position,weighted_avg_avg_depth_of_target,weighted_avg_avoided_tackles,weighted_avg_caught_percent,weighted_avg_contested_catch_rate,weighted_avg_contested_receptions,weighted_avg_contested_targets,weighted_avg_declined_penalties,weighted_avg_drop_rate,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_grades_hands_drop,weighted_avg_grades_hands_fumble,weighted_avg_grades_offense,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_inline_rate,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_pass_block_rate,weighted_avg_pass_blocks,weighted_avg_pass_plays,weighted_avg_route_rate,weighted_avg_routes,weighted_avg_slot_rate,weighted_avg_targets,weighted_avg_touchdowns,weighted_avg_wide_rate,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_after_catch_per_reception,weighted_avg_yards_per_reception,weighted_avg_yprr,Team,Year,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA
10,WR,14.054112554112557,4.154761904761905,60.96401515151515,52.97759740259741,16.07034632034632,26.635281385281385,1.3111471861471862,9.03495670995671,3.957792207792208,39.34632034632035,11.0,0.3387445887445887,66.1590367965368,67.58798701298701,73.76866883116882,20.924025974025973,73.64161255411256,0.3066017316017315,3.771103896103896,55.96482683982684,0.2634199134199134,0.7689393939393939,505.26028138528136,93.3362554112554,471.7012987012987,39.18041125541125,89.97240259740259,6.676406926406926,60.11331168831168,820.4621212121212,194.89718614718612,3.39004329004329,15.14042207792208,1.7103030303030302,Lions,2019,3.3368756641870347,30.8875011101222,20.0,25.0,69.0571676300578,73.76866883116882,-12.10%,0.1875,-0.11
11,WR,11.803613177470776,1.5892667375132838,60.92258235919235,35.305419766206164,3.691817215727949,10.058448459086078,0.5159404888416578,10.376833156216792,4.198193411264612,24.564824654622743,12.0,0.971307120085016,58.448087141339,49.977948990435706,65.43124335812965,31.32784272051009,64.38119022316684,0.5822529224229542,0.5871413390010627,48.31934112646121,0.2532943676939426,0.8560042507970245,367.0940488841658,92.6210945802338,339.4447396386823,40.560892667375136,64.47077577045697,2.6902231668437837,58.75217853347503,501.2571732199788,188.47343251859724,4.784272051009564,12.590170031880978,1.3976673751328377,Packers,2019,8.363443145589798,40.05309371153516,24.0,22.0,69.43067710732382,65.43124335812965,7.70%,0.8125,0.089
12,WR,11.250947603121515,4.453177257525083,70.62497212931996,40.2948160535117,7.264214046822742,14.863433667781496,0.5668896321070234,7.316164994425864,4.169453734671126,36.42920847268673,13.0,0.330546265328874,65.338127090301,60.98756967670011,74.01153846153846,28.468394648829435,73.88589743589743,0.0539576365663322,1.423634336677815,46.227982162764775,0.1690635451505016,0.637123745819398,415.56410256410254,94.14821627647716,390.5997770345596,41.03472686733557,81.77703455964325,3.8929765886287626,58.71889632107023,705.3049052396879,231.25585284280936,4.397714604236343,12.821014492753624,1.6824080267558528,Texans,2019,16.269925611052074,200.64649692895236,25.0,26.0,77.40582174137043,74.01153846153846,-5.80%,0.625,-0.002
13,WR,11.557851239669422,2.287349014621742,62.26579783852512,32.15162110616656,3.394151303242212,10.534011443102353,0.6636999364272091,10.384742530197077,2.5352828989192626,17.67577876668786,14.0,0.1576605212968849,56.28448823903369,68.1660521296885,65.18099173553719,33.08684043229498,64.68830260648443,0.17546090273363,1.3286713286713288,34.413223140495866,0.2369993642720916,0.87730451366815,284.3986013986014,93.53108709472346,265.2752701843611,40.65543547361729,45.32612841703751,3.074380165289256,59.08366179275269,365.8048315321042,137.98283534647172,4.722250476795932,12.89955499046408,1.3060839160839162,Colts,2019,8.804463336875665,178.9565486580037,27.0,15.0,68.85104008117706,65.18099173553719,-5.00%,0.4375,0.009
14,WR,11.37404718693285,7.901996370235935,63.07681488203266,36.97522686025408,7.343920145190562,21.74682395644283,0.2699637023593466,6.817831215970962,3.790834845735027,32.94872958257713,15.0,0.0,68.25725952813067,76.29800362976405,67.04682395644284,19.377994555353904,67.22613430127042,0.3387023593466424,1.2445553539019965,57.74546279491833,0.085617059891107,0.5707803992740472,560.6333938294011,92.94768602540834,520.7164246823957,40.23988203266788,88.9342105263158,4.930580762250454,59.35090744101633,737.2849364791289,258.7236842105263,4.641969147005445,13.547504537205082,1.397513611615245,Jaguars,2019,2.5982996811902237,151.10732049305162,15.0,21.0,62.62409066947812,67.04682395644284,-18.00%,0.375,-0.125
15,WR,11.465507876154264,8.913633894622487,64.13731667571972,40.96512764801737,4.017925040738729,10.952199891363389,0.7463335143943509,6.357903313416621,2.794133623030961,25.47637153720804,16.0,0.5594785442694188,66.93335143943509,56.19820749592613,68.25344921238457,44.77897881586094,68.48484519282998,1.233623030961434,1.035306898424769,59.647474198805,0.3932645301466594,1.732753938077132,439.06898424769145,89.48153177620858,393.00217273221074,43.742585551330805,65.05160239000543,4.559478544269419,54.72194459532863,599.6393264530146,230.6469310157523,5.903096143400326,15.06816947311244,1.6257631721890278,Chiefs,2019,13.24654622741764,252.35852935400013,31.0,30.0,68.85342657342657,68.25344921238457,30.20%,0.75,0.133
16,WR,9.933575581395347,5.604166666666667,66.05387596899226,42.01225775193798,6.578972868217054,14.919089147286822,0.3173449612403101,5.325629844961241,2.9830426356589146,42.020833333333336,26.0,0.8997093023255814,77.04815891472869,63.7578003875969,74.13023255813953,71.95266472868217,73.69888565891473,0.2535368217054263,3.111434108527132,52.77131782945737,1.7830426356589146,10.65406976744186,547.5237403100775,91.63963178294574,500.90067829457365,43.839098837209306,101.69428294573645,4.241279069767442,55.76022286821705,890.1293604651163,408.2771317829457,5.699224806201551,13.202228682170544,1.7009302325581397,Rams,2019,13.942614240170032,169.48839329934515,37.0,26.0,78.90146538655887,74.13023255813953,5.50%,0.5625,0.04
17,WR,14.90242825607064,3.768211920529801,57.789348785871965,42.23956953642384,10.217439293598234,20.86479028697572,0.0,12.334381898454746,4.262141280353201,36.25496688741722,27.0,0.0,52.97378587196468,76.85480132450331,67.88592715231788,59.19740618101545,68.01616997792495,0.1617549668874172,5.526490066225166,38.844922737306845,0.3509381898454746,1.5927152317880795,482.34326710816777,92.2238962472406,445.64293598234,42.70126931567329,83.07064017660043,2.7549668874172184,57.13697571743929,753.8951434878587,203.57064017660045,3.7795253863134657,13.61462472406181,1.410618101545254,Chargers,2019,9.798087141339002,279.9496271390499,26.0,19.0,77.4197507788162,67.88592715231788,-6.70%,0.3125,0.0
18,WR,11.988101265822785,4.777215189873417,62.23987341772152,34.71974683544304,8.259493670886076,16.384810126582277,0.2708860759493671,8.688354430379748,3.4683544303797467,28.150632911392407,17.0,0.6012658227848101,57.7006329113924,57.83101265822785,65.35569620253165,9.607974683544304,66.08278481012658,0.2411392405063291,2.079746835443038,34.72658227848101,0.0820253164556962,0.2050632911392405,395.4860759493671,93.17746835443036,369.34430379746834,36.83658227848101,64.67341772151899,3.408860759493671,62.2720253164557,559.6341772151899,145.47974683544305,3.7653164556962015,12.975443037974683,1.365607594936709,Dolphins,2019,9.91498405951116,165.15790158551818,18.0,22.0,67.81979695431473,65.35569620253165,-36.70%,0.3125,-0.201
19,WR,13.699211908931698,2.749562171628721,68.78353765323993,45.60420315236427,4.683887915936952,9.676882661996498,0.478984238178634,6.007005253940456,2.890542907180385,25.30998248686515,18.0,1.5866900175131349,69.984588441331,55.22066549912434,73.33747810858145,0.0,73.54973730297723,0.0,2.0569176882661995,48.22854640980736,0.0,0.0,320.63747810858143,92.93108581436076,298.05429071803854,27.55665499124343,58.359019264448335,4.531523642732049,72.16190893169878,632.6812609457093,173.30823117338002,4.626269702276708,15.530385288966723,2.0194220665499123,Vikings,2019,11.583421891604676,241.16946441051687,23.0,24.0,75.88422680412371,73.33747810858145,15.40%,0.625,0.123
20,WR,10.211639185257033,4.511639185257032,63.31910766246363,55.2541222114452,7.82007759456838,13.42337536372454,0.3244422890397672,7.654898157129001,5.283220174587779,31.007274490785644,19.0,0.9544131910766246,63.15780795344325,59.26513094083415,65.9560620756547,35.04573229873909,66.50349175557712,0.1471387002909796,1.6173617846750727,38.99466537342386,0.1517458777885547,0.8239573229873909,471.9262851600388,92.7855480116392,437.992240543162,51.48583899127061,86.50484966052376,3.504364694471387,47.75897187196896,622.5533462657614,189.01115421920463,3.5193501454898155,11.403346265761398,1.347502424830262,Patriots,2019,10.01594048884166,269.27234884667337,29.0,22.0,67.48487833140209,65.9560620756547,29.90%,0.75,0.227
21,WR,10.780757293606456,6.15270018621974,68.61353196772191,39.29546865301055,8.80012414649286,15.744258224705153,0.4581005586592179,5.98739913097455,3.731843575418994,45.66790813159528,20.0,0.3966480446927374,70.52203600248293,69.89137181874612,71.37020484171323,18.75810055865922,70.79199255121043,0.3658597144630664,0.4823091247672253,39.55679702048417,0.2538795779019243,0.638733705772812,456.699565487275,93.66213531967723,427.3836126629423,37.968404717566735,91.99130974549968,5.111731843575419,61.60800744878957,852.4574798261949,270.0626939788951,3.651644941030416,11.872998137802607,1.6020111731843576,Saints,2019,5.834218916046758,112.2712985793756,32.0,29.0,73.15955974842767,71.37020484171323,29.30%,0.8125,0.12
22,WR,11.660127513487003,4.126042177538009,64.35183913683177,48.32064737616479,10.338891613536047,20.967140755272197,0.3354585581167238,6.13727317312408,2.535556645414419,24.549779303580188,21.0,0.2221677292790583,69.82305051495833,80.61608631682198,69.6585581167239,13.689847964688571,68.88891613536047,0.3979401667484061,3.166257969592938,43.97204512015694,0.0408043158410985,0.2040215792054928,378.00147130946544,93.91647866601276,353.6233447768514,36.62084355076018,63.91613536047082,4.198136341343796,62.95355566454144,515.1682197155468,165.92888670917117,3.883521333987249,12.330063756743504,1.3600980872976949,Giants,2019,6.721572794899043,118.80073279637928,21.0,20.0,71.4108305274972,69.6585581167239,-17.50%,0.25,-0.137
23,WR,11.3991961414791,5.060557341907824,61.20219721329046,49.14212218649517,7.457663451232583,15.065380493033226,0.1666666666666666,8.496195069667738,4.180600214362272,28.817256162915328,22.0,0.3553054662379421,63.24078242229368,61.77202572347267,67.46897106109326,10.80932475884244,68.25498392282958,0.0224008574490889,3.3092175777063235,57.48070739549839,0.2943729903536977,0.3906752411575562,449.3815648445873,92.7497320471597,417.1168274383708,42.46623794212218,78.70578778135048,3.621650589496249,55.94201500535906,607.9528403001071,214.9737406216506,4.6505359056806,12.406752411575562,1.4088210075026797,Jets,2019,7.65143464399575,68.69886115703699,19.0,17.0,64.44398976982097,67.46897106109326,-15.80%,0.4375,-0.133
24,WR,11.755177407675598,3.716871832005793,67.62628530050688,40.46965966690804,3.026068066618393,7.511223750905141,0.2194062273714699,6.966545981173063,2.782041998551774,20.577842143374365,23.0,0.0615496017378711,64.10079652425779,69.81875452570601,63.3800868935554,52.73048515568429,63.1762490948588,0.0,1.719768283852281,41.38884866039102,0.4320782041998552,1.393193338160753,326.1412020275163,95.35394641564083,310.52063721940624,42.01310644460536,48.635047067342505,2.783490224475018,57.82251991310645,415.4322954380883,158.89645184648805,4.731498913830557,13.070311368573496,1.3821144098479363,Raiders,2019,6.769394261424017,124.50281765638756,18.0,13.0,64.26290429042905,63.3800868935554,-11.00%,0.4375,-0.081
25,WR,12.655920114122685,1.8509272467902995,59.87967189728959,37.96169757489301,4.226818830242511,10.5962910128388,0.31169757489301,7.354493580599144,2.427960057061341,17.669757489301,24.0,0.62339514978602,60.412339514978605,59.29072753209701,62.574179743223965,0.0,62.27218259629102,0.062339514978602,0.8174037089871612,36.606990014265335,0.0,0.0,313.3181169757489,94.1482168330956,293.82881597717545,36.80085592011412,46.10271041369472,2.238944365192582,63.00135520684736,301.71398002853067,95.34308131241085,2.9850927246790304,11.787303851640512,1.1309272467902995,Eagles,2019,5.63230605738576,287.32767295121937,16.0,12.0,68.60045918367346,62.574179743223965,6.50%,0.5625,0.035
26,WR,12.49754464285714,6.206473214285714,57.846261160714285,42.66841517857143,5.030691964285714,10.00390625,0.2265625,12.947879464285714,3.83203125,21.813058035714285,25.0,1.2349330357142858,53.932198660714285,40.41584821428571,63.07181919642858,18.275,62.74587053571428,0.5373325892857143,2.7767857142857144,55.379464285714285,0.1,0.5,357.78627232142856,92.48839285714284,330.98716517857144,35.49129464285714,60.34151785714285,2.693638392857143,63.865959821428575,500.9397321428572,188.1791294642857,4.501897321428571,13.060546875,1.3257366071428571,Steelers,2019,2.035069075451647,223.69385502606167,26.0,16.0,71.04995648389904,63.07181919642858,-5.50%,0.5,-0.014
27,WR,12.785782671134514,4.564384873145046,64.65193872666347,52.581378650071805,8.583532790808999,16.39540449976065,0.832934418382001,9.138822403063669,4.37051220679751,31.98516036381044,29.0,1.3326950694112016,59.93322163714696,49.19593106749641,69.25442795595978,12.377261847774054,69.75782671134515,0.9262805169937768,0.7774054571565342,50.04547630445189,0.4754906653901388,0.8784107228338918,443.832934418382,91.99961704164672,408.9143130684538,36.77022498803255,73.01053135471517,4.92915270464337,62.32106270943035,695.4317855433221,215.3417903303016,4.887218764959311,14.855385351842989,1.6459932982288177,Seahawks,2019,6.280552603613178,109.02147134899108,23.0,25.0,74.88296349319971,69.25442795595978,13.80%,0.6875,-0.001
28,WR,10.247627215551743,7.457404230989137,64.37815894797026,36.64814179531161,4.714694110920526,11.15666094911378,0.0,10.361863922241282,3.743853630646084,25.74499714122356,28.0,0.4791309319611206,58.5639794168096,65.86152086906804,69.55494568324757,49.987707261292165,69.28238993710691,0.5132075471698113,2.57347055460263,46.65809033733562,0.4515723270440251,1.7078330474556889,351.15437392795883,92.80331618067468,325.47284162378503,35.187478559176675,60.00114351057747,3.401943967981704,63.4722126929674,551.5214408233276,221.2441395082905,5.384562607204117,13.630588907947397,1.5420926243567752,49ers,2019,5.419766206163656,331.3706389409811,17.0,24.0,63.51377551020408,69.55494568324757,27.90%,0.8125,0.216
29,WR,14.549611650485437,6.2053398058252425,61.88334951456311,53.47868932038836,10.848543689320389,19.35485436893204,0.3412621359223301,4.965339805825243,2.5359223300970872,41.34368932038835,30.0,0.0,74.42509708737865,79.78242718446603,79.48679611650485,45.628106796116505,78.98631067961166,0.6881067961165048,4.782038834951456,55.24708737864078,0.2579611650485436,1.257766990291262,469.297572815534,94.2021359223301,441.2140776699029,39.42126213592233,83.72524271844661,6.454368932038835,59.85990291262136,888.2529126213592,281.33155339805825,4.249708737864077,16.025436893203885,1.8418980582524271,Buccaneers,2019,3.028692879914984,248.76317792998577,29.0,27.0,79.04485559566788,79.48679611650485,1.50%,0.4375,0.072
30,WR,12.45057862491491,6.807351940095303,67.34547311095983,53.80558202859088,6.603131381892444,12.989788972089857,0.5663716814159292,4.448672566371681,2.219196732471069,28.079646017699115,31.0,0.6181075561606535,73.58012253233493,54.93110959836624,74.72933968686182,64.50667120490128,74.65248468345814,0.0594962559564329,0.7896528250510552,52.989108236895845,0.386997957794418,1.3063308373042886,347.64737916950304,93.68148400272294,325.284547311096,35.67637848876787,59.581347855684136,3.961198093941457,64.18652144315861,611.1994554118448,230.2219196732471,5.268958475153165,14.94506466984343,1.857991831177672,Titans,2019,8.150903294367694,119.28430185174442,17.0,19.0,68.46477523949889,74.72933968686182,8.60%,0.5625,0.084
31,WR,10.830787733012627,3.294648226097414,65.06307877330127,43.58442573662056,7.30426939266386,14.024052916416116,0.0,6.424533974744437,3.1184606133493684,22.15634395670475,32.0,0.1894167167769092,66.09759470835839,65.9882140709561,67.52170775706554,26.17739025856885,67.6975947083584,0.3598917618761275,1.523752254960914,44.161154539987976,0.3598917618761275,1.1365003006614551,340.37101623571857,92.87318099819603,315.7306073361395,41.13980757666867,57.15273601924233,3.1184606133493684,58.519242333132894,458.6638604930848,127.08779314491882,3.273301262778112,11.390799759470836,1.3379795550210465,Commanders,2019,1.110520722635494,104.94180324329707,13.0,17.0,59.858549222797926,67.52170775706554,-25.70%,0.1875,-0.213
32,WR,9.947143542966876,7.1781084973595775,70.38242918867019,40.87321171387422,6.449831973115699,14.41766682669227,0.3182909265482477,3.0881901104176666,1.2246759481517042,39.14066250600096,1.0,0.9548727796447432,81.05208833413346,62.24541526644263,69.01488238118098,15.78180508881421,69.58348535765722,0.0,2.206433029284685,53.29764762361978,0.1816610657705233,0.9083053288526164,493.6706673067691,94.50552088334132,466.0220835333653,41.11065770523284,89.66922707633222,3.904464714354297,58.62246759481516,738.4911185789726,267.7935669707153,3.98804608737398,11.085741718674988,1.4631589054248682,Cardinals,2020,11.503531786074673,193.1894838573841,25.0,25.0,63.82844036697248,69.01488238118098,3.60%,0.5,0.018
33,WR,11.7394523326572,8.16734279918864,69.68073022312373,40.34163286004057,6.521805273833672,14.95689655172414,0.255578093306288,7.241480730223123,5.094320486815416,41.5684584178499,2.0,0.3696754563894523,65.2855476673428,68.67956389452333,76.29614604462475,18.95212981744422,75.49538539553753,0.0601419878296146,2.1754563894523327,43.60091277890466,0.111156186612576,0.5557809330628803,421.5471602434077,94.33286004056797,397.42494929006085,34.76820486815416,87.0314401622718,4.568458417849898,64.88960446247465,796.8605476673428,209.04310344827587,3.4483772819472622,12.73737322515213,1.855187626774848,Falcons,2020,13.118062563067609,274.90052458362834,29.0,28.0,74.70522006141249,76.29614604462475,-4.20%,0.25,-0.029
34,WR,10.750075872534143,4.590288315629742,65.33748103186646,30.81942336874052,1.5341426403641882,5.949924127465858,0.3596358118361153,6.418209408194234,3.3019726858877085,21.82094081942337,3.0,0.2245827010622154,64.62200303490137,67.5761760242792,66.75781487101669,0.0,66.24446130500759,0.0,2.17298937784522,48.21092564491654,0.0,0.0,322.701062215478,95.21092564491654,307.7875569044006,36.90394537177541,55.12746585735964,4.430955993930198,62.86616084977239,457.1866464339909,178.44613050075873,5.214264036418816,12.63277693474962,1.3732018209408194,Ravens,2020,5.943491422805247,289.43861963992754,19.0,22.0,63.605484896661366,66.75781487101669,18.60%,0.6875,0.137
35,WR,11.446595646132469,7.95414543770264,73.42320518758684,51.49180176007411,7.237146827234831,13.218156553960169,0.7748957850856878,5.6930986567855495,3.676238999536823,45.13107920333488,4.0,0.2352941176470588,72.69407132931913,69.70120426123205,78.09638721630385,15.41945345067161,79.49166280685503,0.0470588235294117,1.794812413154238,47.99397869383974,0.4649374710514126,2.1866604909680407,490.9453450671607,92.21421954608616,452.4766095414544,43.967948124131546,96.29319129226494,5.776285317276517,55.44951366373321,916.3876794812412,290.95229272811486,4.147383047707272,13.207827698008336,1.9329319129226488,Bills,2020,17.38143289606458,40.13395251772873,20.0,38.0,70.55482885085574,78.09638721630385,23.80%,0.8125,0.134
36,WR,10.712321232123212,7.69031903190319,68.97068206820681,45.2070407040704,7.391089108910891,16.292629262926294,0.0,6.382453245324532,4.7024202420242025,41.88338833883388,5.0,0.5594059405940595,68.75676567656765,68.84631463146314,74.2567106710671,20.76237623762376,74.5979097909791,0.4842684268426842,3.4174917491749173,60.64081408140814,0.1496149614961496,0.517051705170517,483.6798679867987,94.43124312431245,456.5225522552256,40.36281628162816,101.1974697469747,2.927942794279428,57.45027502750276,932.7051705170516,364.93674367436745,5.34037403740374,13.492079207920794,1.885907590759076,Panthers,2020,7.598385469223007,223.5812025209016,16.0,28.0,63.42802275960171,74.2567106710671,-6.70%,0.3125,-0.068
37,WR,11.17912147505423,10.22993492407809,65.49620390455532,34.897342733188715,9.275488069414315,23.29826464208243,0.2912147505422993,4.242895878524946,1.7391540130151844,38.62906724511931,6.0,0.7760303687635575,79.49452277657267,61.9103579175705,71.275,22.234273318872017,70.65607375271149,0.1162689804772234,3.3432754880694144,39.97125813449024,0.0677874186550976,0.338937093275488,492.220715835141,96.77581344902386,476.55531453362255,40.65959869848157,97.09219088937093,3.766268980477224,58.95726681127982,730.5005422993493,225.5178958785249,3.3184381778741865,10.735791757049892,1.3955043383947938,Bears,2020,12.477295660948537,162.32233035056058,22.0,25.0,67.37674886763966,71.275,-0.50%,0.5,-0.032
