,position,weighted_avg_grades,Team
18,RB/FB,66.23161592505855,Raiders
19,RB/FB,80.674531835206,Dolphins
20,RB/FB,67.46234718826406,Vikings
21,RB/FB,69.57968749999999,Patriots
22,RB/FB,69.86093023255815,Saints
23,RB/FB,64.47309523809524,Giants
24,RB/FB,80.33109756097562,Jets
25,RB/FB,62.516438356164386,Eagles
26,RB/FB,77.17683397683399,Steelers
27,RB/FB,77.9520987654321,Seahawks
28,RB/FB,86.37685352622061,49ers
29,RB/FB,64.88442622950821,Buccaneers
30,RB/FB,85.63153347732182,Titans
31,RB/FB,72.62005208333333,Commanders
0,TE,64.91578947368421,Cardinals
1,WR,62.74796203238414,Cardinals
2,TE,63.27648148148149,Falcons
3,WR,65.29375886524822,Falcons
4,TE,70.00501319261213,Ravens
5,WR,68.11733333333332,Ravens
6,TE,63.082087912087914,Bills
7,WR,71.43406804024916,Bills
8,TE,53.159947984395316,Panthers
9,WR,62.199064108563405,Panthers
10,TE,68.675,Bears
11,WR,67.5779012345679,Bears
12,TE,57.59380764163373,Bengals
13,WR,69.46674495068108,Bengals
14,TE,64.11500524658972,Browns
15,WR,64.90569358178054,Browns
16,TE,66.8899889988999,Cowboys
17,WR,72.91348412353197,Cowboys
18,TE,55.59428950863214,Broncos
19,WR,67.57862857142857,Broncos
20,TE,68.02939362795479,Lions
21,WR,72.368731438269,Lions
22,TE,62.51476888387824,Packers
23,WR,72.42198079838302,Packers
24,TE,69.37506203473946,Texans
25,WR,72.07650193798449,Texans
26,TE,61.294444444444444,Colts
27,WR,67.62569046378323,Colts
28,TE,66.45057471264367,Jaguars
29,WR,64.51549925484352,Jaguars
30,TE,72.30457774269928,Chiefs
31,WR,62.95276442307693,Chiefs
32,TE,59.49556171983357,Rams
33,WR,75.67096774193548,Rams
34,TE,58.22556818181818,Chargers
35,WR,67.86342614440774,Chargers
36,TE,58.19882869692533,Raiders
37,WR,68.53461762988907,Raiders
38,TE,51.01460176991151,Dolphins
39,WR,76.41816272965879,Dolphins
40,TE,76.76909684439609,Vikings
41,WR,66.73281020107895,Vikings
42,TE,64.73217391304348,Patriots
43,WR,61.77753623188406,Patriots
44,TE,62.77967479674796,Saints
45,WR,69.77497168742923,Saints
46,TE,59.67268232385662,Giants
47,WR,61.52002042900919,Giants
48,TE,63.76799544419135,Jets
49,WR,59.73304392236977,Jets
50,TE,64.64613434727504,Eagles
51,WR,71.66946859903382,Eagles
52,TE,57.74757033248082,Steelers
53,WR,66.69069637883008,Steelers
54,TE,63.04402102496715,Seahawks
55,WR,74.12213247172859,Seahawks
56,TE,82.82493573264782,49ers
57,WR,81.01555555555557,49ers
58,TE,56.68370044052864,Buccaneers
59,WR,70.75592985694509,Buccaneers
60,TE,57.67732962447844,Titans
61,WR,67.19481615430982,Titans
62,TE,56.2700643776824,Commanders
63,WR,66.69452690166976,Commanders
0,QB,67.25152354570636,Cardinals
1,QB,51.795404120443735,Falcons
2,QB,88.63402489626557,Ravens
3,QB,92.1,Bills
4,QB,58.66698630136985,Panthers
5,QB,70.24378881987577,Bears
6,QB,78.29188445667124,Bengals
7,QB,59.863602015113344,Browns
8,QB,88.89655172413794,Cowboys
9,QB,74.7542372881356,Broncos
10,QB,85.7,Lions
11,QB,83.56308539944904,Packers
12,QB,77.74086161879896,Texans
13,QB,60.473653566229984,Colts
14,QB,78.95554072096128,Jaguars
15,QB,89.01030818278427,Chiefs
16,QB,87.81283185840708,Rams
17,QB,80.3821052631579,Chargers
18,QB,64.81174603174604,Raiders
19,QB,86.60043541364297,Dolphins
20,QB,71.07565055762083,Vikings
21,QB,52.199999999999996,Patriots
22,QB,75.55582450832073,Saints
23,QB,65.53872340425532,Giants
24,QB,52.89820282413351,Jets
25,QB,85.88060941828255,Eagles
26,QB,63.8753086419753,Steelers
27,QB,80.01788856304987,Seahawks
28,QB,85.61161473087819,49ers
29,QB,77.21131105398457,Buccaneers
30,QB,65.62857142857142,Titans
31,QB,61.10834403080873,Commanders
