,QB,RB/FB,WR,TE,OL,DL,LB,DB,K/P/LS,Team
0,2.4001566170712607,2.208300704776821,7.35708692247455,1.0689115113547376,8.371182458888018,2.5802662490211437,12.039937353171496,5.234925606891151,4.2129992169146435,Giants
1,5.700861393891935,3.4494909945184027,5.76742364917776,1.711041503523884,20.0,3.590446358653093,4.56930305403289,10.509005481597494,2.5176194205168363,Panthers
2,19.651527016444792,1.5231010180109632,15.321064996084575,7.2474549725920125,24.424432263116678,2.717306186374315,4.330462020360219,5.743931088488645,1.053249804228661,Rams
3,5.407204385277995,4.949099451840251,10.555990602975724,4.369616288175411,18.249804228660924,16.511354737666405,6.667971808927173,7.486296006264682,3.860610806577917,Colts
4,1.284259984338293,2.7916992952231796,3.081440877055599,1.3586530931871574,11.307752545027409,6.734534064212999,17.834768989819892,9.702427564604541,1.8480814408770556,Jaguars
5,6.021926389976508,3.7666405638214564,2.411902897415818,3.6452623335943617,8.218480814408771,9.013312451057164,4.455755677368833,11.938136256851998,1.4252153484729835,Patriots
6,19.624119028974157,0.8574784651527017,5.462020360219264,1.4526233359436178,5.696945967110415,6.213782302270947,6.284259984338293,18.214565387627253,0.7556773688332028,Cardinals
7,5.133124510571652,1.8167580266249022,4.306969459671104,1.8911511354737665,16.86374314800313,11.934220830070478,4.890368050117463,9.628034455755676,2.3061863743148003,Broncos
8,8.586530931871573,2.7564604541895066,3.1832419733750985,1.8833202819107282,9.80422866092404,20.43852779953015,3.731401722787784,9.072043852779952,1.0610806577916994,Packers
9,5.422866092404073,2.2866092404072043,11.574001566170713,2.7486296006264683,11.805011746280345,22.82302270947533,4.741581832419733,9.021143304620203,2.129992169146437,Commanders
10,10.798747063429914,1.0101801096319498,15.57556773688332,4.5732184808144085,4.960845732184809,13.602192638997652,3.555207517619421,8.837118245888801,4.025058731401723,Seahawks
11,12.693813625685198,1.456538762725137,3.7588097102584186,4.604541895066562,9.913860610806578,15.955364134690681,6.550509005481597,9.749412685982772,3.0070477682067343,Bills
12,8.55520751761942,2.0399373531714957,4.85512920908379,2.032106499608457,11.209866875489428,3.754894283476899,24.823805794831635,11.566170712607676,2.176977290524667,Chargers
13,1.9224745497259201,2.654659357870008,5.9827721221613155,1.5231010180109632,7.290524667188723,11.773688332028192,12.768206734534065,9.393108848864525,2.3101018010963195,Titans
14,5.732184808144088,8.817541111981205,1.4996084573218482,3.394675019577134,6.096319498825372,17.07517619420517,6.480031323414252,6.58183241973375,1.2255285826155053,Saints
15,11.992952231793264,0.9945184025058732,13.731401722787783,3.8175411119812064,9.001566170712607,19.573218480814408,4.189506656225529,8.660924040720438,0.7635082223962413,Bengals
16,3.390759592795615,1.288175411119812,3.997650743931089,1.5661707126076743,9.072043852779952,12.776037588097102,8.98590446358653,11.245105716523101,2.196554424432263,Buccaneers
17,2.192638997650744,2.8935003915426782,2.220046985121378,2.705559906029757,8.801879404855129,13.590446358653093,20.72826938136257,15.696945967110414,2.6664056382145653,Steelers
18,15.411119812059514,1.6131558339859045,7.133907595927956,8.884103367267032,23.770555990602976,13.868441660140956,3.8488645262333594,9.878621769772906,2.0908379013312453,Chiefs
19,3.1714956930305407,3.5747846515270165,14.064212999216915,7.462803445575568,6.902897415818324,16.660140955364135,14.530148786217698,11.43696162881754,2.443226311667972,Bears
20,3.218480814408771,2.086922474549726,6.480031323414252,5.959279561472201,15.740015661707126,4.581049334377447,8.84494909945184,14.95301487862177,1.2411902897415819,Vikings
21,1.1902897415818325,0.46202036021926396,3.5708692247454974,1.076742364917776,16.2646828504307,13.382928739232577,2.654659357870008,10.649960845732185,1.8519968676585747,Browns
22,4.072043852779953,3.140172278778387,11.808927173061862,2.670321064996085,9.017227877838685,5.716523101018011,5.794831636648395,8.22239624119029,2.50195771339076,Dolphins
23,1.87548942834769,0.5951448707909163,7.8660924040720435,5.888801879404855,3.770555990602976,11.910728269381362,5.72043852779953,13.919342208300705,1.1550509005481597,49ers
24,3.230227094753328,0.8613938919342208,5.76742364917776,1.4291307752545028,7.21221613155834,7.64682850430697,2.6664056382145653,6.699295223179326,2.2983555207517616,Cowboys
25,13.136256851996867,3.6021926389976504,4.502740798747063,7.509788566953798,13.429913860610807,7.169146436961629,9.949099451840251,21.97337509788567,2.6233359436178545,Ravens
26,11.20595144870791,4.373531714956931,5.685199686765857,1.726703210649961,18.06577916992952,5.422866092404073,6.284259984338293,4.400939702427564,2.2239624119028973,Lions
27,11.417384494909944,2.8778386844166013,6.758026624902113,5.520751761942052,21.0610806577917,13.73923257635082,9.921691464369617,13.151918559122944,1.6327329678935005,Falcons
28,0.7126076742364919,1.8794048551292093,4.494909945184025,3.590446358653093,12.819107282693814,5.6225528582615505,5.160532498042287,5.877055599060298,3.641346906812842,Raiders
29,4.5732184808144085,3.1832419733750985,7.685982772122162,4.068128425998434,19.70242756460454,15.732184808144087,3.5199686765857474,9.299138606108066,3.046202036021926,Texans
30,7.815191855912294,1.6601409553641346,9.021143304620203,3.065779169929522,8.621769772905246,13.183241973375099,5.990602975724354,10.810493343774471,1.3703993735317148,Jets
31,6.503523884103367,2.3140172278778386,9.075959279561472,4.064212999216914,16.973375097885672,5.802662490211433,8.300704776820673,10.223179326546594,2.717306186374315,Eagles
