Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year_y,weighted_grade,weighted_average_grade,merge_player_y
6551.0,6551.0,2013.0,Chargers,OL,Chad Rinehart,00-0026236,5.0,2008.0,2008.0,Commanders,28.0,96.0,0.205,5.5,116.0,39.38,596.0,61.20807273975857,2013.0,Chargers,0.05,55.60%,chad rinehart,chad rinehart,chad rinehart,412,Chad Rinehart,SD,G,100.0,0,27,75.0,78.3,68.6,5,11,399,100.0,100.0,97.7,2,17,1,775,0,545,0,775,425,425,230,0,350,0,2013,58125.0,MISSING,chad rinehart
6241.0,6241.0,2013.0,Bills,OL,Doug Legursky,00-0025829,5.0,2008.0,2008.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Bills,0.02,37.50%,doug legursky,doug legursky,doug legursky,413,Doug Legursky,BUF,G,100.0,1,4,65.8,72.9,59.4,4,15,399,100.0,100.0,97.6,2,19,0,765,0,765,0,765,421,421,0,0,344,0,2013,50337.0,MISSING,doug legursky
7193.0,7193.0,2013.0,Jets,OL,Brian Winters,00-0030066,0.0,2013.0,2013.0,Jets,22.0,72.0,0.271,7.4,230.0,66.81,748.0,169.08987043874615,2013.0,Jets,-0.1,50.00%,brian winters,brian winters,brian winters,414,Brian Winters,NYJ,G,100.0,0,22,59.6,52.9,60.8,6,15,400,100.0,100.0,94.9,7,31,10,763,0,763,0,763,412,412,0,0,351,0,2013,45474.8,MISSING,brian winters
6354.0,6354.0,2013.0,Browns,OL,Shawn Lauvao,00-0027694,3.0,2010.0,2010.0,Browns,25.0,92.0,0.214,5.8,132.0,43.01,619.0,96.23519778483777,2013.0,Browns,-0.06,25.00%,shawn lauvao,shawn lauvao,shawn lauvao,415,Shawn Lauvao,CLV,G,100.0,0,8,63.7,74.2,55.2,4,18,492,100.0,100.0,97.0,3,26,4,742,0,0,0,742,513,513,742,0,229,0,2013,47265.4,MISSING,shawn lauvao
7066.0,7066.0,2013.0,Giants,OL,David Diehl,00-0021922,10.0,2003.0,2003.0,Giants,32.0,160.0,0.109,2.3,27.0,9.48,327.0,6.426344531190739,2013.0,Giants,-0.09,43.80%,david diehl,david diehl,david diehl,416,David Diehl,NYG,G,100.0,0,21,59.1,45.5,61.8,7,33,397,100.0,100.0,94.5,0,42,2,706,0,0,0,706,413,413,706,0,293,0,2013,41724.6,MISSING,david diehl
7640.0,7640.0,2013.0,Ravens,OL,A.Q. Shipley,00-0026950,4.0,2009.0,2009.0,Steelers,27.0,226.0,0.055,0.0,0.0,2.18,146.0,13.313201826382628,2013.0,Ravens,-0.09,50.00%,aq shipley,aq shipley,aq shipley,417,A.Q. Shipley,BLT,G,100.0,1,3,64.3,72.9,64.4,8,13,417,100.0,100.0,97.2,9,22,1,705,0,702,0,705,443,443,0,0,262,3,2013,45331.5,MISSING,aq shipley
7003.0,7003.0,2013.0,Falcons,OL,Garrett Reynolds,00-0027110,4.0,2009.0,2009.0,Falcons,26.0,156.0,0.113,2.4,29.0,10.36,341.0,40.57004378961575,2013.0,Falcons,-0.1,25.00%,garrett reynolds,garrett reynolds,garrett reynolds,418,Garrett Reynolds,ATL,G,100.0,0,2,79.0,76.3,75.0,3,22,452,100.0,100.0,96.3,2,29,4,682,0,0,0,682,481,481,674,0,201,8,2013,53878.0,MISSING,garrett reynolds
6552.0,6552.0,2013.0,Chargers,OL,Johnnie Troutman,00-0029288,1.0,2012.0,2012.0,Chargers,25.0,149.0,0.121,2.7,32.0,12.11,365.0,59.553855344418515,2013.0,Chargers,0.05,55.60%,johnnie troutman,johnnie troutman,johnnie troutman,419,Johnnie Troutman,SD,G,100.0,0,27,68.3,53.4,75.9,6,32,390,100.0,100.0,94.6,6,40,2,680,0,622,0,680,414,414,56,0,266,2,2013,46444.0,MISSING,johnnie troutman
6821.0,6821.0,2013.0,Cowboys,OL,Mackenzy Bernadeau,00-0026390,5.0,2008.0,2008.0,Panthers,27.0,250.0,0.048,0.0,0.0,1.28,92.0,7.3730419122412,2013.0,Cowboys,0.0,50.00%,mackenzy bernadeau,mackenzy bernadeau,mackenzy bernadeau,420,Mackenzy Bernadeau,DAL,G,100.0,0,9,81.3,74.2,81.2,3,17,428,100.0,100.0,96.7,1,24,4,676,0,7,0,676,452,452,669,0,224,0,2013,54958.8,MISSING,mackenzy bernadeau
6616.0,6616.0,2013.0,Chiefs,OL,Jon Asamoah,00-0027673,3.0,2010.0,2010.0,Chiefs,25.0,68.0,0.287,7.7,250.0,72.97,778.0,132.02024543459538,2013.0,Chiefs,0.07,64.70%,jon asamoah,jon asamoah,jon asamoah,421,Jon Asamoah,KC,G,100.0,2,16,72.7,79.2,66.1,0,13,381,100.0,100.0,98.0,3,14,1,661,0,0,0,661,405,405,661,0,256,0,2013,48054.7,MISSING,jon asamoah
7127.0,7127.0,2013.0,Jaguars,OL,Will Rackley,00-0028014,2.0,2011.0,2011.0,Jaguars,23.0,76.0,0.257,7.0,210.0,61.18,719.0,130.9298702847385,2013.0,Jaguars,-0.24,25.00%,will rackley,will rackley,will rackley,422,Will Rackley,JAX,G,100.0,1,15,44.3,53.4,44.1,7,19,396,100.0,100.0,95.7,6,30,4,649,0,649,0,649,422,422,0,0,227,0,2013,28750.699999999997,MISSING,will rackley
7517.0,7517.0,2013.0,Raiders,OL,Lucas Nix,00-0029127,1.0,2012.0,2012.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Raiders,-0.13,25.00%,lucas nix,lucas nix,lucas nix,423,Lucas Nix,OAK,G,100.0,0,23,38.7,31.4,44.7,2,33,365,100.0,100.0,93.8,3,40,5,642,0,552,0,642,382,382,88,0,260,1,2013,24845.4,MISSING,lucas nix
6619.0,6619.0,2013.0,Chiefs,OL,Geoff Schwartz,00-0026381,5.0,2008.0,2008.0,Panthers,27.0,241.0,0.05,0.0,0.0,1.56,112.0,8.237972464220535,2013.0,Chiefs,0.07,64.70%,geoff schwartz,geoff schwartz,geoff schwartz,424,Geoff Schwartz,KC,G,100.0,0,16,87.0,80.7,86.7,2,9,370,100.0,100.0,98.0,3,13,2,625,0,112,0,625,395,395,426,76,230,11,2013,54375.0,MISSING,geoff schwartz
7393.0,7393.0,2013.0,Panthers,OL,Nate Chandler,00-0029400,1.0,2012.0,2012.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Panthers,0.15,70.60%,nate chandler,nate chandler,nate chandler,425,Nate Chandler,CAR,G,99.8,0,5,64.7,50.1,66.9,0,23,290,99.7,99.7,94.3,1,28,5,552,0,0,23,553,300,301,499,16,252,15,2013,35779.1,MISSING,nate chandler
7389.0,7389.0,2013.0,Panthers,OL,Chris Scott,00-0027750,3.0,2010.0,2010.0,Steelers,26.0,151.0,0.119,2.7,31.0,11.58,358.0,48.023861741157,2013.0,Panthers,0.15,70.60%,chris scott,chris scott,chris scott,426,Chris Scott,CAR,G,100.0,0,5,55.0,76.9,46.5,3,9,282,100.0,100.0,97.5,1,13,1,537,0,29,0,537,299,299,508,0,238,0,2013,29535.0,MISSING,chris scott
7580.0,7580.0,2013.0,Rams,OL,Harvey Dahl,00-0023180,8.0,2005.0,2005.0,MISSING,32.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Rams,-0.05,43.80%,harvey dahl,harvey dahl,harvey dahl,427,Harvey Dahl,SL,G,100.0,0,26,67.4,72.2,67.9,8,9,325,100.0,100.0,96.8,5,19,2,529,0,0,0,529,342,342,529,0,187,0,2013,35654.600000000006,MISSING,harvey dahl
6424.0,6424.0,2013.0,Buccaneers,OL,Jamon Meredith,00-0027112,4.0,2009.0,2009.0,Packers,27.0,162.0,0.107,2.2,27.0,9.07,321.0,37.93032026209817,2013.0,Buccaneers,-0.1,25.00%,jamon meredith,jamon meredith,jamon meredith,428,Jamon Meredith,TB,G,100.0,1,30,64.0,63.4,64.2,7,11,224,100.0,100.0,95.5,6,19,1,478,0,441,0,478,240,240,0,0,238,35,2013,30592.0,MISSING,jamon meredith
6888.0,6888.0,2013.0,Dolphins,OL,Richie Incognito,00-0023516,8.0,2005.0,2005.0,Rams,30.0,81.0,0.243,6.6,185.0,54.8,686.0,30.2837385447235,2013.0,Dolphins,-0.06,50.00%,richie incognito,richie incognito,richie incognito,429,Richie Incognito,MIA,G,100.0,0,17,82.7,78.9,79.5,3,2,302,100.0,100.0,97.2,0,11,6,468,0,468,0,468,312,312,0,0,156,0,2013,38703.6,MISSING,richie incognito
7060.0,7060.0,2013.0,Giants,OL,James Brewer,00-0028055,2.0,2011.0,2011.0,Giants,25.0,117.0,0.16,4.3,60.0,24.7,492.0,77.60693456381438,2013.0,Giants,-0.09,43.80%,james brewer,james brewer,james brewer,430,James Brewer,NYG,G,100.0,0,21,63.6,59.7,62.0,4,11,252,100.0,100.0,96.6,1,16,1,434,0,329,1,434,259,259,63,0,175,41,2013,27602.4,MISSING,james brewer
7633.0,7633.0,2013.0,Ravens,OL,Kelechi Osemele,00-0029259,1.0,2012.0,2012.0,Ravens,24.0,60.0,0.327,8.5,300.0,88.49,844.0,181.6178445660616,2013.0,Ravens,-0.09,50.00%,kelechi osemele,kelechi osemele,kelechi osemele,431,Kelechi Osemele,BLT,G,100.0,1,3,68.8,70.6,70.5,6,11,261,100.0,100.0,96.7,5,17,0,424,0,424,0,424,275,275,0,0,149,0,2013,29171.199999999997,MISSING,kelechi osemele
6889.0,6889.0,2013.0,Dolphins,OL,Nate Garner,00-0026351,5.0,2008.0,2008.0,Jets,28.0,211.0,0.061,0.5,7.0,3.05,182.0,13.3328546197435,2013.0,Dolphins,-0.06,50.00%,nate garner,nate garner,nate garner,432,Nate Garner,MIA,G,100.0,0,17,62.3,76.6,52.1,1,8,269,100.0,100.0,97.6,0,11,2,414,126,284,0,414,278,278,0,0,136,3,2013,25792.199999999997,MISSING,nate garner
6047.0,6047.0,2013.0,49ers,OL,Adam Snyder,00-0023529,8.0,2005.0,2005.0,49ers,31.0,94.0,0.21,5.7,124.0,41.15,607.0,25.62384103790501,2013.0,49ers,0.09,73.70%,adam snyder,adam snyder,adam snyder,433,Adam Snyder,SF,G,100.0,0,28,64.7,56.4,67.3,2,11,191,100.0,100.0,94.5,3,17,4,412,0,324,0,412,202,202,0,15,210,73,2013,26656.4,MISSING,adam snyder
6175.0,6175.0,2013.0,Bengals,OL,Mike Pollak,00-0026199,5.0,2008.0,2008.0,Colts,28.0,59.0,0.332,8.6,310.0,90.84,853.0,101.26095318407128,2013.0,Bengals,0.14,64.70%,mike pollak,mike pollak,mike pollak,434,Mike Pollak,CIN,G,100.0,0,7,74.2,80.7,69.1,3,2,209,100.0,100.0,98.3,2,6,1,397,6,48,0,397,223,223,343,0,174,0,2013,29457.4,MISSING,mike pollak
6234.0,6234.0,2013.0,Bills,OL,Colin Brown,00-0027101,4.0,2009.0,2009.0,Chiefs,28.0,139.0,0.133,3.2,37.0,15.13,401.0,49.710420595570426,2013.0,Bills,0.02,37.50%,colin brown,colin brown,colin brown,435,Colin Brown,BUF,G,100.0,0,4,41.6,27.1,50.2,7,16,205,100.0,100.0,92.9,1,26,3,396,0,396,0,396,224,224,0,0,172,0,2013,16473.600000000002,MISSING,colin brown
6426.0,6426.0,2013.0,Buccaneers,OL,Ted Larsen,00-0027607,3.0,2010.0,2010.0,Patriots,26.0,205.0,0.065,0.7,9.0,3.48,197.0,22.17218603406173,2013.0,Buccaneers,-0.1,25.00%,ted larsen,ted larsen,ted larsen,436,Ted Larsen,TB,G,100.0,0,30,59.3,71.8,57.9,2,12,223,100.0,100.0,96.4,5,15,1,363,128,219,0,363,243,243,14,0,120,0,2013,21525.9,MISSING,ted larsen
7575.0,7575.0,2013.0,Rams,OL,Shelley Smith,00-0027785,3.0,2010.0,2010.0,Texans,26.0,187.0,0.08,1.3,17.0,5.2,245.0,29.720170441618084,2013.0,Rams,-0.05,43.80%,shelley smith,shelley smith,shelley smith,437,Shelley Smith,SL,G,100.0,0,26,83.8,58.7,89.1,4,12,188,100.0,100.0,94.7,1,18,2,363,0,103,0,363,200,200,244,2,163,14,2013,30419.4,MISSING,shelley smith
6824.0,6824.0,2013.0,Cowboys,OL,Brian Waters,00-0018584,14.0,1999.0,1999.0,MISSING,36.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Cowboys,0.0,50.00%,brian waters,brian waters,brian waters,438,Brian Waters,DAL,G,100.0,0,9,76.2,86.7,65.4,2,6,204,100.0,100.0,98.0,1,8,0,330,0,0,0,330,218,218,330,0,112,0,2013,25146.0,MISSING,brian waters
7194.0,7194.0,2013.0,Jets,OL,Vladimir Ducasse,00-0027667,3.0,2010.0,2010.0,Jets,25.0,61.0,0.322,8.4,292.0,86.21,835.0,146.43778565909616,2013.0,Jets,-0.1,50.00%,vladimir ducasse,vladimir ducasse,vladimir ducasse,439,Vladimir Ducasse,NYJ,G,100.0,1,22,55.7,51.4,69.0,4,11,170,100.0,100.0,94.4,6,17,2,318,0,289,0,318,181,181,13,2,137,14,2013,17712.600000000002,MISSING,vladimir ducasse
6356.0,6356.0,2013.0,Browns,OL,Oniel Cousins,00-0026239,5.0,2008.0,2008.0,Ravens,29.0,99.0,0.199,5.3,104.0,36.86,580.0,58.93172334676206,2013.0,Browns,-0.06,25.00%,oniel cousins,oniel cousins,oniel cousins,440,Oniel Cousins,CLV,G,100.0,0,8,59.1,48.6,69.0,2,20,221,100.0,100.0,94.6,4,23,1,314,0,0,0,314,228,228,308,0,86,5,2013,18557.4,MISSING,oniel cousins
6890.0,6890.0,2013.0,Dolphins,OL,Sam Brenner,00-0029967,0.0,2013.0,2013.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Dolphins,-0.06,50.00%,sam brenner,sam brenner,sam brenner,441,Sam Brenner,MIA,G,100.0,1,17,60.3,51.8,62.0,2,10,178,100.0,100.0,96.1,2,13,1,285,1,266,0,285,183,183,14,0,102,3,2013,17185.5,MISSING,sam brenner
6112.0,6112.0,2013.0,Bears,OL,Eben Britton,00-0027015,4.0,2009.0,2009.0,Jaguars,25.0,39.0,0.451,11.3,510.0,153.42,1071.0,188.2749931396101,2013.0,Bears,0.0,50.00%,eben britton,eben britton,eben britton,442,Eben Britton,CHI,G,99.1,0,6,87.7,72.3,82.9,2,7,101,98.1,98.2,95.5,0,9,0,233,0,0,0,235,110,112,0,47,123,176,2013,20609.5,MISSING,eben britton
7884.0,7884.0,2013.0,Texans,OL,Ben Jones,00-0029413,1.0,2012.0,2012.0,Texans,24.0,99.0,0.199,5.3,104.0,36.86,580.0,107.38060104954744,2013.0,Texans,-0.13,12.50%,ben jones,ben jones,ben jones,443,Ben Jones,HST,G,100.0,0,13,70.5,59.6,75.5,2,8,141,100.0,100.0,95.7,2,11,1,228,0,149,0,228,148,148,79,0,80,0,2013,16074.0,MISSING,ben jones
7133.0,7133.0,2013.0,Jaguars,OL,Michael Brewster,00-0029052,1.0,2012.0,2012.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Jaguars,-0.24,25.00%,michael brewster,mike brewster,mike brewster,444,Mike Brewster,JAX,G,99.6,0,15,66.9,76.7,59.7,2,2,138,99.3,99.3,97.8,0,5,1,224,0,223,0,225,141,142,0,0,83,2,2013,15052.500000000002,MISSING,mike brewster
8019.0,8019.0,2013.0,Vikings,OL,Joe Berger,00-0023639,8.0,2005.0,2005.0,Panthers,31.0,207.0,0.063,0.6,9.0,3.33,192.0,5.781413732999281,2013.0,Vikings,-0.11,33.30%,joe berger,joe berger,joe berger,445,Joe Berger,MIN,G,100.0,0,18,71.6,91.4,63.9,0,3,125,100.0,100.0,98.8,1,3,0,214,21,55,0,214,129,129,137,0,85,1,2013,15322.4,MISSING,joe berger
6421.0,6421.0,2013.0,Buccaneers,OL,Gabe Carimi,00-0027967,2.0,2011.0,2011.0,Bears,25.0,29.0,0.525,13.2,640.0,202.61,1227.0,273.2925365421801,2013.0,Buccaneers,-0.1,25.00%,gabe carimi,gabe carimi,gabe carimi,446,Gabe Carimi,TB,G,100.0,0,30,66.7,62.9,64.1,0,1,85,100.0,100.0,98.2,1,2,1,212,0,125,3,212,93,93,12,1,119,69,2013,14140.4,MISSING,gabe carimi
7063.0,7063.0,2013.0,Giants,OL,Chris Snee,00-0022838,9.0,2004.0,2004.0,Giants,31.0,34.0,0.487,12.1,560.0,174.89,1143.0,45.509020590364905,2013.0,Giants,-0.09,43.80%,chris snee,chris snee,chris snee,447,Chris Snee,NYG,G,100.0,1,21,54.1,40.2,60.1,0,10,127,100.0,100.0,93.7,1,13,3,187,0,0,0,187,137,137,187,0,50,0,2013,10116.7,MISSING,chris snee
7128.0,7128.0,2013.0,Jaguars,OL,Jacques McClendon,00-0027729,3.0,2010.0,2010.0,Colts,25.0,129.0,0.144,3.7,43.0,18.91,441.0,61.3474526210441,2013.0,Jaguars,-0.24,25.00%,jacques mcclendon,jacques mcclendon,jacques mcclendon,448,Jacques McClendon,JAX,G,100.0,0,15,64.9,88.4,53.7,0,3,124,100.0,100.0,98.8,1,3,0,186,1,185,0,186,126,126,0,0,60,0,2013,12071.4,MISSING,jacques mcclendon
7386.0,7386.0,2013.0,Panthers,OL,Amini Silatolu,00-0029254,1.0,2012.0,2012.0,Panthers,24.0,40.0,0.443,11.1,500.0,149.45,1057.0,249.6568804038212,2013.0,Panthers,0.15,70.60%,amini silatolu,amini silatolu,amini silatolu,449,Amini Silatolu,CAR,G,100.0,0,5,87.3,75.9,84.9,2,2,88,100.0,100.0,96.6,1,5,1,170,0,170,0,170,92,92,0,0,78,0,2013,14841.0,MISSING,amini silatolu
7700.0,7700.0,2013.0,Saints,OL,Tim Lelito,00-0030217,0.0,2013.0,2013.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Saints,0.16,66.70%,tim lelito,tim lelito,tim lelito,450,Tim Lelito,NO,G,100.0,1,20,52.8,48.9,52.8,0,5,96,100.0,100.0,93.2,1,9,4,159,0,0,0,159,97,97,152,0,62,2,2013,8395.199999999999,MISSING,tim lelito
6357.0,6357.0,2013.0,Browns,OL,Jason Pinkston,00-0028088,2.0,2011.0,2011.0,Browns,25.0,150.0,0.12,2.7,31.0,11.85,361.0,53.42680271751944,2013.0,Browns,-0.06,25.00%,jason pinkston,jason pinkston,jason pinkston,451,Jason Pinkston,CLV,G,100.0,0,8,72.7,87.6,65.6,0,4,103,100.0,100.0,98.1,0,4,0,151,0,143,0,151,107,107,8,0,44,0,2013,10977.7,MISSING,jason pinkston
6425.0,6425.0,2013.0,Buccaneers,OL,Carl Nicks,00-0026304,5.0,2008.0,2008.0,Saints,28.0,164.0,0.104,2.1,26.0,8.67,314.0,27.245344463725708,2013.0,Buccaneers,-0.1,25.00%,carl nicks,carl nicks,carl nicks,452,Carl Nicks,TB,G,100.0,0,30,77.3,75.7,78.7,2,0,90,100.0,100.0,97.8,1,3,1,145,0,145,0,145,93,93,0,0,52,0,2013,11208.5,MISSING,carl nicks
6686.0,6686.0,2013.0,Colts,OL,Joe Reitz,00-0026408,5.0,2008.0,2008.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Colts,0.02,66.70%,joe reitz,joe reitz,joe reitz,453,Joe Reitz,IND,G,100.0,0,14,84.1,86.1,74.6,0,2,74,100.0,100.0,98.6,0,2,0,145,0,60,2,145,77,77,11,8,68,64,2013,12194.5,MISSING,joe reitz
7636.0,7636.0,2013.0,Ravens,OL,Rick Wagner,00-0029893,0.0,2013.0,2013.0,Ravens,23.0,168.0,0.1,2.0,24.0,7.93,302.0,52.50117234940117,2013.0,Ravens,-0.09,50.00%,rick wagner,rick wagner,rick wagner,454,Rick Wagner,BLT,G,98.5,1,3,76.3,58.2,76.6,0,4,57,96.6,96.7,91.2,1,7,3,129,0,0,0,131,59,61,0,56,70,73,2013,9995.3,MISSING,rick wagner
7455.0,7455.0,2013.0,Patriots,OL,Josh Kline,00-0029992,0.0,2013.0,2013.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Patriots,0.02,72.20%,josh kline,josh kline,josh kline,455,Josh Kline,NE,G,100.0,1,19,64.8,59.5,64.2,2,1,57,100.0,100.0,97.4,1,3,0,112,0,112,0,112,62,62,0,0,50,0,2013,7257.599999999999,MISSING,josh kline
6303.0,6303.0,2013.0,Broncos,OL,Chris Kuper,00-0024375,7.0,2006.0,2006.0,Broncos,30.0,161.0,0.108,2.2,27.0,9.27,324.0,15.534748256583482,2013.0,Broncos,0.21,79.00%,chris kuper,chris kuper,chris kuper,456,Chris Kuper,DEN,G,100.0,0,10,68.6,59.4,69.9,1,2,68,100.0,100.0,96.3,0,4,1,106,0,0,0,106,72,72,106,0,34,0,2013,7271.599999999999,MISSING,chris kuper
7520.0,7520.0,2013.0,Raiders,OL,Lamar Mady,00-0029756,0.0,2013.0,2013.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Raiders,-0.13,25.00%,lamar mady,lamar mady,lamar mady,457,Lamar Mady,OAK,G,100.0,0,23,62.8,56.6,63.1,1,0,62,100.0,100.0,97.6,1,2,1,95,0,15,0,95,65,65,80,0,30,0,2013,5966.0,MISSING,lamar mady
6359.0,6359.0,2013.0,Browns,OL,Garrett Gilkey,00-0030476,0.0,2013.0,2013.0,Browns,23.0,227.0,0.054,0.0,0.0,2.13,143.0,19.474751835535976,2013.0,Browns,-0.06,25.00%,garrett gilkey,garrett gilkey,garrett gilkey,458,Garrett Gilkey,CLV,G,100.0,0,8,56.1,73.2,44.5,0,2,65,100.0,100.0,96.9,0,3,1,94,0,94,0,94,67,67,0,0,27,0,2013,5273.400000000001,MISSING,garrett gilkey
7005.0,7005.0,2013.0,Falcons,OL,Harland Gunn,00-0029005,1.0,2012.0,2012.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Falcons,-0.1,25.00%,harland gunn,harland gunn,harland gunn,459,Harland Gunn,ATL,G,100.0,0,2,72.4,69.8,70.5,1,3,61,100.0,100.0,96.7,0,4,0,93,0,0,0,93,68,68,93,0,25,0,2013,6733.200000000001,MISSING,harland gunn
6617.0,6617.0,2013.0,Chiefs,OL,Rokevious Watkins,00-0029616,1.0,2012.0,2012.0,Rams,24.0,150.0,0.12,2.7,31.0,11.85,361.0,59.04574860916747,2013.0,Chiefs,0.07,64.70%,rokevious watkins,rokevious watkins,rokevious watkins,460,Rokevious Watkins,KC,G,100.0,1,16,55.5,53.2,60.8,3,1,40,100.0,100.0,92.5,1,5,1,88,0,87,0,88,43,43,0,0,45,1,2013,4884.0,MISSING,rokevious watkins
6620.0,6620.0,2013.0,Chiefs,OL,Rishaw Johnson,00-0029354,1.0,2012.0,2012.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Chiefs,0.07,64.70%,rishaw johnson,rishaw johnson,rishaw johnson,461,Rishaw Johnson,KC,G,100.0,0,16,63.2,49.0,65.1,1,1,38,100.0,100.0,94.7,0,3,1,77,0,2,0,77,43,43,75,0,34,0,2013,4866.400000000001,MISSING,rishaw johnson
6682.0,6682.0,2013.0,Colts,OL,Donald Thomas,00-0026335,5.0,2008.0,2008.0,Dolphins,27.0,195.0,0.073,1.0,13.0,4.35,223.0,17.503199944428804,2013.0,Colts,0.02,66.70%,donald thomas,donald thomas,donald thomas,462,Donald Thomas,IND,G,100.0,0,14,76.7,68.3,75.6,1,2,42,100.0,100.0,96.4,0,3,0,70,0,70,0,70,44,44,0,0,26,0,2013,5369.0,MISSING,donald thomas
6045.0,6045.0,2013.0,49ers,OL,Joe Looney,00-0029278,1.0,2012.0,2012.0,49ers,23.0,117.0,0.16,4.3,60.0,24.7,492.0,85.76892712092744,2013.0,49ers,0.09,73.70%,joe looney,joe looney,joe looney,463,Joe Looney,SF,G,100.0,0,28,61.3,86.6,53.4,0,0,31,100.0,100.0,100.0,1,0,0,69,0,3,0,69,34,34,60,0,35,6,2013,4229.7,MISSING,joe looney
7061.0,7061.0,2013.0,Giants,OL,Brandon Mosley,00-0029283,1.0,2012.0,2012.0,Giants,24.0,131.0,0.142,3.6,41.0,18.08,433.0,73.33460703775393,2013.0,Giants,-0.09,43.80%,brandon mosley,brandon mosley,brandon mosley,464,Brandon Mosley,NYG,G,100.0,0,21,77.4,68.3,85.5,0,3,40,100.0,100.0,96.2,1,3,0,59,0,30,1,59,40,40,19,0,19,9,2013,4566.6,MISSING,brandon mosley
6555.0,6555.0,2013.0,Chargers,OL,Stephen Schilling,00-0028139,2.0,2011.0,2011.0,Chargers,25.0,201.0,0.068,0.8,11.0,3.81,207.0,26.119140006414483,2013.0,Chargers,0.05,55.60%,stephen schilling,steve schilling,steve schilling,465,Steve Schilling,SD,G,100.0,0,27,57.0,65.4,52.9,0,2,34,100.0,100.0,97.1,0,2,0,59,0,12,0,59,35,35,47,0,24,0,2013,3363.0,MISSING,steve schilling
7392.0,7392.0,2013.0,Panthers,OL,Geoff Hangartner,00-0023602,8.0,2005.0,2005.0,Panthers,31.0,169.0,0.099,1.9,24.0,7.76,299.0,10.400280434236551,2013.0,Panthers,0.15,70.60%,geoff hangartner,geoff hangartner,geoff hangartner,466,Geoff Hangartner,CAR,G,100.0,0,5,61.0,42.8,62.8,0,3,15,100.0,100.0,90.0,0,3,0,38,0,7,0,38,15,15,14,1,23,16,2013,2318.0,MISSING,geoff hangartner
7395.0,7395.0,2013.0,Panthers,OL,Jeff Byers,00-0027485,3.0,2010.0,2010.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Panthers,0.15,70.60%,jeff byers,jeff byers,jeff byers,467,Jeff Byers,CAR,G,100.0,0,5,75.0,83.4,69.8,0,0,13,100.0,100.0,100.0,0,0,0,35,5,7,0,35,15,15,23,0,20,0,2013,2625.0,MISSING,jeff byers
7067.0,7067.0,2013.0,Giants,OL,Stephen Goodin,00-0029362,1.0,2012.0,2012.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Giants,-0.09,43.80%,stephen goodin,stephen goodin,stephen goodin,468,Stephen Goodin,NYG,G,100.0,0,21,70.7,79.6,68.7,0,0,4,100.0,100.0,100.0,0,0,0,24,0,0,23,24,4,4,0,0,20,1,2013,1696.8000000000002,MISSING,stephen goodin
7634.0,7634.0,2013.0,Ravens,OL,Jah Reid,00-0028023,2.0,2011.0,2011.0,Ravens,25.0,85.0,0.231,6.3,165.0,50.18,660.0,116.38833287081408,2013.0,Ravens,-0.09,50.00%,jah reid,jah reid,jah reid,469,Jah Reid,BLT,G,90.9,0,3,68.2,81.2,66.8,0,0,9,81.8,81.8,100.0,0,0,0,20,0,10,0,22,9,11,0,0,11,12,2013,1500.4,MISSING,jah reid
