,season,team,position,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value
7310,2013,Packers,DL,Ryan Pickett,00-0020515,12.0,2001.0,2001.0,Rams,33.0,29,0.525,13.2,640.0,202.61,1227.0,20.298414588259316
7311,2013,Packers,DL,C.J. Wilson,00-0027822,3.0,2010.0,2010.0,Packers,26.0,230,0.053,0.0,0.0,2.0,136.0,13.931733904003853
7312,2013,Packers,DL,Johnny Jolly,00-0024397,7.0,2006.0,2006.0,Packers,30.0,183,0.084,1.4,18.0,5.68,257.0,11.545422688455051
7313,2013,Packers,LB,Nick Perry,00-0029408,1.0,2012.0,2012.0,Packers,23.0,28,0.533,13.4,660.0,209.11,1245.0,307.8251035025631
7314,2013,Packers,LB,Clay Matthews,00-0027002,4.0,2009.0,2009.0,Packers,27.0,26,0.549,13.9,700.0,222.74,1284.0,237.22732043597162
7315,2013,Packers,LB,A.J. Hawk,00-0024220,7.0,2006.0,2006.0,Packers,29.0,5,0.991,24.3,1700.0,467.81,2152.0,181.3562757895569
7316,2013,Packers,LB,Nate Palmer,00-0030104,0.0,2013.0,2013.0,Packers,23.0,193,0.075,1.1,14.0,4.55,229.0,36.68424053372717
7317,2013,Packers,LB,Sam Barrington,00-0030119,0.0,2013.0,2013.0,Packers,22.0,232,0.052,0.0,0.0,1.91,132.0,18.344995594713655
7318,2013,Packers,LB,Brad Jones,00-0026946,4.0,2009.0,2009.0,Packers,27.0,218,0.058,0.3,4.0,2.61,165.0,15.915432334395765
7319,2013,Packers,LB,Andy Mulumba,00-0030131,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7320,2013,Packers,LB,Victor Aiyewa,00-0028679,2.0,2011.0,2011.0,,24.0,0,,,,,,0.0
7321,2013,Packers,LB,Jamari Lattimore,00-0028600,2.0,2011.0,2011.0,,24.0,0,,,,,,0.0
7322,2013,Packers,LB,Rob Francois,00-0026581,4.0,2009.0,2009.0,,28.0,0,,,,,,0.0
7323,2013,Packers,OL,Derek Sherrod,00-0027970,2.0,2011.0,2011.0,Packers,24.0,32,0.502,12.5,590.0,184.3,1175.0,258.09598807634154
7324,2013,Packers,OL,David Bakhtiari,00-0030074,0.0,2013.0,2013.0,Packers,21.0,109,0.177,4.7,76.0,29.51,530.0,104.6590573705788
7325,2013,Packers,OL,J.C. Tretter,00-0030076,0.0,2013.0,2013.0,Packers,22.0,122,0.153,4.0,50.0,22.09,470.0,89.16640637281117
7326,2013,Packers,OL,T.J. Lang,00-0027078,4.0,2009.0,2009.0,Packers,25.0,109,0.177,4.7,76.0,29.51,530.0,70.155064154693
7327,2013,Packers,OL,Josh Sitton,00-0026275,5.0,2008.0,2008.0,Packers,27.0,135,0.137,3.4,39.0,16.54,417.0,38.48642788473237
7328,2013,Packers,OL,Marshall Newhouse,00-0027768,3.0,2010.0,2010.0,Packers,24.0,169,0.099,1.9,24.0,7.76,299.0,38.161714339649805
7329,2013,Packers,OL,Don Barclay,00-0029187,1.0,2012.0,2012.0,,24.0,0,,,,,,0.0
7330,2013,Packers,OL,Lane Taylor,00-0030273,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7331,2013,Packers,OL,Greg Van Roten,00-0029685,1.0,2012.0,2012.0,,23.0,0,,,,,,0.0
7332,2013,Packers,OL,Evan Dietrich-Smith,00-0026784,4.0,2009.0,2009.0,,27.0,0,,,,,,0.0
7333,2013,Packers,QB,Aaron Rodgers,00-0023459,8.0,2005.0,2005.0,Packers,29.0,24,0.565,14.4,740.0,237.25,1326.0,74.2938400940439
7334,2013,Packers,QB,Matt Flynn,00-0026349,5.0,2008.0,2008.0,Packers,28.0,209,0.062,0.6,8.0,3.18,187.0,13.918947505651001
7335,2013,Packers,QB,Seneca Wallace,00-0022055,10.0,2003.0,2003.0,Seahawks,33.0,110,0.174,4.7,74.0,28.86,525.0,11.471867199885116
7336,2013,Packers,QB,Scott Tolzien,00-0028595,2.0,2011.0,2011.0,,25.0,0,,,,,,0.0
7337,2013,Packers,RB,Eddie Lacy,00-0030485,0.0,2013.0,2013.0,Packers,23.0,61,0.322,8.4,292.0,86.21,835.0,197.67033473385786
7338,2013,Packers,RB,Johnathan Franklin,00-0030078,0.0,2013.0,2013.0,Packers,23.0,125,0.149,3.9,47.0,20.67,457.0,86.53285920908559
7339,2013,Packers,RB,James Starks,00-0027791,3.0,2010.0,2010.0,Packers,27.0,193,0.075,1.1,14.0,4.55,229.0,27.176353799255914
7340,2013,Packers,RB,Michael Hill,00-0030320,0.0,2013.0,2013.0,,24.0,0,,,,,,0.0
7341,2013,Packers,RB,John Kuhn,00-0022999,8.0,2005.0,2005.0,,30.0,0,,,,,,0.0
7342,2013,Packers,RB,Kahlil Bell,00-0026579,4.0,2009.0,2009.0,,26.0,0,,,,,,0.0
7343,2013,Packers,TE,Jermichael Finley,00-0026231,5.0,2008.0,2008.0,Packers,26.0,91,0.217,5.9,136.0,43.96,625.0,65.48334586936676
7344,2013,Packers,TE,Andrew Quarless,00-0027753,3.0,2010.0,2010.0,Packers,24.0,154,0.116,2.5,30.0,10.84,348.0,46.12289473310628
7345,2013,Packers,TE,Ryan Taylor,00-0028156,2.0,2011.0,2011.0,Packers,25.0,218,0.058,0.3,4.0,2.61,165.0,19.439152950542535
7346,2013,Packers,TE,Jake Stoneburner,00-0030272,0.0,2013.0,2013.0,,24.0,0,,,,,,0.0
7347,2013,Packers,TE,Brandon Bostick,00-0029601,1.0,2012.0,2012.0,,24.0,0,,,,,,0.0
7348,2013,Packers,WR,Randall Cobb,00-0028002,2.0,2011.0,2011.0,Packers,23.0,64,0.306,8.1,270.0,76.69,810.0,153.98648221302437
7349,2013,Packers,WR,Jordy Nelson,00-0026176,5.0,2008.0,2008.0,Packers,28.0,36,0.473,11.8,540.0,165.97,1113.0,146.46789003064256
7350,2013,Packers,WR,Chris Harper,00-0030077,0.0,2013.0,2013.0,Seahawks,23.0,123,0.151,4.0,49.0,21.61,466.0,88.38465013198883
7351,2013,Packers,WR,James Jones,00-0025465,6.0,2007.0,2007.0,Packers,29.0,78,0.251,6.9,200.0,58.54,706.0,57.470666329698176
7352,2013,Packers,WR,Jarrett Boykin,00-0029051,1.0,2012.0,2012.0,,23.0,0,,,,,,0.0
7353,2013,Packers,WR,Myles White,00-0030274,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7354,2013,Packers,WR,Jeremy Ross,00-0028249,2.0,2011.0,2011.0,,25.0,0,,,,,,0.0
7355,2013,Panthers,CB,Michael Mitchell,00-0027023,4.0,2009.0,2009.0,Raiders,26.0,47,0.396,10.1,430.0,124.41,973.0,165.28521903155865
7356,2013,Panthers,CB,Charles Godfrey,00-0026207,5.0,2008.0,2008.0,Panthers,27.0,67,0.292,7.8,255.0,74.59,786.0,89.81164818538464
7357,2013,Panthers,CB,Josh Norman,00-0029285,1.0,2012.0,2012.0,Panthers,25.0,143,0.128,3.0,35.0,13.84,387.0,64.06017270010196
7358,2013,Panthers,CB,D.J. Moore,00-0026907,4.0,2009.0,2009.0,Bears,26.0,119,0.157,4.2,56.0,23.62,483.0,62.071628365603445
7359,2013,Panthers,CB,Josh Thomas,00-0028081,2.0,2011.0,2011.0,Cowboys,24.0,143,0.128,3.0,35.0,13.84,387.0,57.96404126489792
7360,2013,Panthers,CB,Colin Jones,00-0028128,2.0,2011.0,2011.0,49ers,25.0,190,0.077,1.2,15.0,4.86,237.0,31.338309879825605
7361,2013,Panthers,CB,Drayton Florence,00-0021994,10.0,2003.0,2003.0,Chargers,32.0,46,0.402,10.2,440.0,127.71,984.0,27.73091423370906
7362,2013,Panthers,CB,Captain Munnerlyn,00-0026944,4.0,2009.0,2009.0,Panthers,25.0,216,0.059,0.4,5.0,2.73,169.0,16.66054633533453
7363,2013,Panthers,CB,Robert Lester,00-0030254,0.0,2013.0,2013.0,,25.0,0,,,,,,0.0
7364,2013,Panthers,CB,Melvin White,00-0030259,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7365,2013,Panthers,CB,Quintin Mikell,00-0021512,10.0,2003.0,2003.0,,32.0,0,,,,,,0.0
7366,2013,Panthers,CB,James Dockery,00-0028694,2.0,2011.0,2011.0,,24.0,0,,,,,,0.0
7367,2013,Panthers,DL,Star Lotulelei,00-0030455,0.0,2013.0,2013.0,Panthers,23.0,14,0.695,17.8,1100.0,325.31,1610.0,471.0858004294942
7368,2013,Panthers,DL,Kawann Short,00-0030448,0.0,2013.0,2013.0,Panthers,24.0,44,0.415,10.5,460.0,134.58,1007.0,258.5373949224619
7369,2013,Panthers,DL,Frank Alexander,00-0029270,1.0,2012.0,2012.0,Panthers,23.0,103,0.19,5.1,88.0,33.73,559.0,102.10120125798542
7370,2013,Panthers,DL,Sione Fua,00-0028035,2.0,2011.0,2011.0,Panthers,25.0,97,0.203,5.5,112.0,38.52,591.0,99.99445185077401
7371,2013,Panthers,DL,Charles Johnson,00-0025470,6.0,2007.0,2007.0,Panthers,27.0,83,0.237,6.5,175.0,52.44,673.0,53.84125393981142
7372,2013,Panthers,DL,Greg Hardy,00-0027774,3.0,2010.0,2010.0,Panthers,25.0,175,0.092,1.7,21.0,6.79,280.0,35.161240375774206
7373,2013,Panthers,DL,Dwan Edwards,00-0022750,9.0,2004.0,2004.0,Ravens,32.0,51,0.373,9.6,390.0,112.03,929.0,34.63374078949092
7374,2013,Panthers,DL,Wes Horton,00-0030251,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7375,2013,Panthers,DL,Colin Cole,00-0021684,10.0,2003.0,2003.0,,33.0,0,,,,,,0.0
7376,2013,Panthers,DL,Mario Addison,00-0028339,2.0,2011.0,2011.0,,25.0,0,,,,,,0.0
7377,2013,Panthers,LB,Luke Kuechly,00-0029248,1.0,2012.0,2012.0,Panthers,22.0,9,0.847,20.6,1350.0,387.01,1843.0,505.43757835173847
7378,2013,Panthers,LB,Jon Beason,00-0025412,6.0,2007.0,2007.0,Panthers,28.0,25,0.557,14.1,720.0,229.88,1305.0,132.66787355655777
7379,2013,Panthers,LB,Jason Williams,00-0027043,4.0,2009.0,2009.0,Cowboys,27.0,69,0.283,7.6,245.0,71.38,770.0,117.80281167912932
7380,2013,Panthers,LB,Thomas Davis,00-0023448,8.0,2005.0,2005.0,Panthers,30.0,14,0.695,17.8,1100.0,325.31,1610.0,95.11058278344004
7381,2013,Panthers,LB,Dan Connor,00-0026214,5.0,2008.0,2008.0,Panthers,27.0,74,0.264,7.2,220.0,63.93,733.0,81.66725418747438
7382,2013,Panthers,LB,A.J. Klein,00-0030463,0.0,2013.0,2013.0,Panthers,22.0,148,0.122,2.8,32.0,12.38,368.0,66.82543512176075
7383,2013,Panthers,LB,Chase Blackburn,00-0023693,8.0,2005.0,2005.0,,30.0,0,,,,,,0.0
7384,2013,Panthers,LB,Ben Jacobs,00-0028698,2.0,2011.0,2011.0,,25.0,0,,,,,,0.0
7385,2013,Panthers,LB,Jordan Senn,00-0025995,5.0,2008.0,2008.0,,29.0,0,,,,,,0.0
7386,2013,Panthers,OL,Amini Silatolu,00-0029254,1.0,2012.0,2012.0,Panthers,24.0,40,0.443,11.1,500.0,149.45,1057.0,249.65688040382122
7387,2013,Panthers,OL,Ryan Kalil,00-0025446,6.0,2007.0,2007.0,Panthers,28.0,59,0.332,8.6,310.0,90.84,853.0,75.0159591623584
7388,2013,Panthers,OL,Jordan Gross,00-0022117,10.0,2003.0,2003.0,Panthers,33.0,8,0.883,21.4,1400.0,405.8,1905.0,64.35308589748428
7389,2013,Panthers,OL,Chris Scott,00-0027750,3.0,2010.0,2010.0,Steelers,26.0,151,0.119,2.7,31.0,11.58,358.0,48.023861741157
7390,2013,Panthers,OL,Travis Bond,00-0030408,0.0,2013.0,2013.0,Vikings,22.0,214,0.06,0.4,6.0,2.85,174.0,25.454825952993303
7391,2013,Panthers,OL,Travelle Wharton,00-0022214,9.0,2004.0,2004.0,Panthers,32.0,94,0.21,5.7,124.0,41.15,607.0,18.98260832473197
7392,2013,Panthers,OL,Geoff Hangartner,00-0023602,8.0,2005.0,2005.0,Panthers,31.0,169,0.099,1.9,24.0,7.76,299.0,10.400280434236553
7393,2013,Panthers,OL,Nate Chandler,00-0029400,1.0,2012.0,2012.0,,24.0,0,,,,,,0.0
7394,2013,Panthers,OL,Brian Folkerts,00-0029168,1.0,2012.0,2012.0,,23.0,0,,,,,,0.0
7395,2013,Panthers,OL,Jeff Byers,00-0027485,3.0,2010.0,2010.0,,27.0,0,,,,,,0.0
7396,2013,Panthers,OL,Byron Bell,00-0028738,2.0,2011.0,2011.0,,24.0,0,,,,,,0.0
7397,2013,Panthers,OL,Garry Williams,00-0026715,4.0,2009.0,2009.0,,27.0,0,,,,,,0.0
7398,2013,Panthers,QB,Cam Newton,00-0027939,2.0,2011.0,2011.0,Panthers,24.0,1,1.135,34.6,3000.0,1000.0,3000.0,818.7307530779818
7399,2013,Panthers,QB,Derek Anderson,00-0023645,8.0,2005.0,2005.0,Ravens,30.0,213,0.06,0.5,6.0,2.91,177.0,5.298745977476488
7400,2013,Panthers,RB,Jonathan Stewart,00-0026153,5.0,2008.0,2008.0,Panthers,26.0,13,0.715,18.3,1150.0,335.74,1649.0,241.10186640443797
7401,2013,Panthers,RB,DeAngelo Williams,00-0024242,7.0,2006.0,2006.0,Panthers,30.0,27,0.541,13.6,680.0,215.81,1264.0,94.48816616502423
7402,2013,Panthers,RB,Kenjon Barner,00-0030465,0.0,2013.0,2013.0,Panthers,24.0,182,0.085,1.5,19.0,5.81,260.0,43.41049379949581
7403,2013,Panthers,RB,Armond Smith,00-0028706,2.0,2011.0,2011.0,,27.0,0,,,,,,0.0
7404,2013,Panthers,RB,Mike Tolbert,00-0026069,5.0,2008.0,2008.0,,27.0,0,,,,,,0.0
7405,2013,Panthers,TE,Greg Olsen,00-0025418,6.0,2007.0,2007.0,Bears,28.0,31,0.51,12.7,600.0,190.21,1192.0,118.01091017942214
7406,2013,Panthers,TE,Ben Hartsock,00-0022847,9.0,2004.0,2004.0,Colts,33.0,68,0.287,7.7,250.0,72.97,778.0,26.654427858044606
7407,2013,Panthers,TE,Brandon Williams,00-0029793,0.0,2013.0,2013.0,,25.0,0,,,,,,0.0
7408,2013,Panthers,TE,Richie Brockel,00-0027583,3.0,2010.0,2010.0,,27.0,0,,,,,,0.0
7409,2013,Panthers,WR,Ted Ginn,00-0025396,6.0,2007.0,2007.0,Dolphins,28.0,9,0.847,20.6,1350.0,387.01,1843.0,205.49558425057873
7410,2013,Panthers,WR,Brandon LaFell,00-0027681,3.0,2010.0,2010.0,Panthers,26.0,78,0.251,6.9,200.0,58.54,706.0,115.73170992156206
7411,2013,Panthers,WR,Armanti Edwards,00-0027692,3.0,2010.0,2010.0,Panthers,25.0,89,0.221,6.0,145.0,45.94,636.0,99.92117554225084
7412,2013,Panthers,WR,Tavarres King,00-0030091,0.0,2013.0,2013.0,Broncos,23.0,161,0.108,2.2,27.0,9.27,324.0,57.001600010185626
7413,2013,Panthers,WR,Marvin McNutt,00-0029424,1.0,2012.0,2012.0,Eagles,24.0,194,0.074,1.1,14.0,4.45,226.0,32.83476653834535
7414,2013,Panthers,WR,Domenik Hixon,00-0024345,7.0,2006.0,2006.0,Broncos,28.0,130,0.143,3.6,42.0,18.49,437.0,22.249173934109574
7415,2013,Panthers,WR,Steve Smith,00-0020337,12.0,2001.0,2001.0,Panthers,34.0,74,0.264,7.2,220.0,63.93,733.0,10.000680253026495
7416,2013,Patriots,CB,Devin McCourty,00-0027647,3.0,2010.0,2010.0,Patriots,26.0,27,0.541,13.6,680.0,215.81,1264.0,256.8454650908041
7417,2013,Patriots,CB,Tavon Wilson,00-0029410,1.0,2012.0,2012.0,Patriots,23.0,48,0.39,9.9,420.0,121.19,961.0,219.19918737533118
7418,2013,Patriots,CB,Aqib Talib,00-0026160,5.0,2008.0,2008.0,Buccaneers,27.0,20,0.606,15.5,850.0,269.18,1422.0,199.46946905061432
7419,2013,Patriots,CB,Logan Ryan,00-0030411,0.0,2013.0,2013.0,Patriots,22.0,83,0.237,6.5,175.0,52.44,673.0,146.3557022060384
7420,2013,Patriots,CB,Duron Harmon,00-0030383,0.0,2013.0,2013.0,Patriots,22.0,91,0.217,5.9,136.0,43.96,625.0,131.86726503866296
7421,2013,Patriots,CB,Nate Ebner,00-0029570,1.0,2012.0,2012.0,Patriots,24.0,197,0.071,1.0,13.0,4.16,218.0,31.238027957504748
7422,2013,Patriots,CB,Alfonzo Dennard,00-0029596,1.0,2012.0,2012.0,Patriots,23.0,224,0.056,0.1,2.0,2.28,150.0,19.03344458405849
7423,2013,Patriots,CB,Justin Green,00-0030560,0.0,2013.0,2013.0,,22.0,0,,,,,,0.0
7424,2013,Patriots,CB,Kanorris Davis,00-0029987,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7425,2013,Patriots,CB,Steve Gregory,00-0023998,7.0,2006.0,2006.0,,30.0,0,,,,,,0.0
7426,2013,Patriots,CB,Kyle Arrington,00-0026071,5.0,2008.0,2008.0,,27.0,0,,,,,,0.0
7427,2013,Patriots,CB,Marquice Cole,00-0024588,6.0,2007.0,2007.0,,29.0,0,,,,,,0.0
7428,2013,Patriots,DL,Chandler Jones,00-0029585,1.0,2012.0,2012.0,Patriots,23.0,21,0.594,15.2,800.0,260.82,1397.0,353.9375995780788
7429,2013,Patriots,DL,Jake Bequette,00-0029646,1.0,2012.0,2012.0,Patriots,24.0,90,0.219,5.9,140.0,44.94,630.0,120.35757163947304
7430,2013,Patriots,DL,Vince Wilfork,00-0022712,9.0,2004.0,2004.0,Patriots,31.0,21,0.594,15.2,800.0,260.82,1397.0,58.5054917100735
7431,2013,Patriots,DL,Andre Carter,00-0020489,12.0,2001.0,2001.0,49ers,34.0,7,0.919,22.2,1500.0,425.5,1975.0,36.91345278067809
7432,2013,Patriots,DL,Chris Jones,00-0030106,0.0,2013.0,2013.0,Texans,23.0,198,0.07,0.9,12.0,4.07,215.0,33.484447234176194
7433,2013,Patriots,DL,Rob Ninkovich,00-0024349,7.0,2006.0,2006.0,Saints,29.0,135,0.137,3.4,39.0,16.54,417.0,21.121799454834733
7434,2013,Patriots,DL,Michael Buchanan,00-0030475,0.0,2013.0,2013.0,Patriots,22.0,226,0.055,0.0,0.0,2.18,146.0,19.86096328928047
7435,2013,Patriots,DL,Isaac Sopoaga,00-0022863,9.0,2004.0,2004.0,49ers,31.0,104,0.187,5.0,86.0,32.98,554.0,16.619458111434522
7436,2013,Patriots,DL,Marcus Forston,00-0029240,1.0,2012.0,2012.0,,23.0,0,,,,,,0.0
7437,2013,Patriots,DL,Joe Vellano,00-0030001,0.0,2013.0,2013.0,,24.0,0,,,,,,0.0
7438,2013,Patriots,DL,Tommy Kelly,00-0022539,9.0,2004.0,2004.0,,32.0,0,,,,,,0.0
7439,2013,Patriots,DL,Sealver Siliga,00-0028256,2.0,2011.0,2011.0,,23.0,0,,,,,,0.0
7440,2013,Patriots,DL,Andre Neblett,00-0027402,3.0,2010.0,2010.0,,25.0,0,,,,,,0.0
7441,2013,Patriots,LB,Dont'a Hightower,00-0029669,1.0,2012.0,2012.0,Patriots,23.0,25,0.557,14.1,720.0,229.88,1305.0,326.3103145502863
7442,2013,Patriots,LB,Jerod Mayo,00-0026150,5.0,2008.0,2008.0,Patriots,27.0,10,0.811,19.9,1300.0,369.09,1787.0,266.9416104205383
7443,2013,Patriots,LB,Jamie Collins,00-0030421,0.0,2013.0,2013.0,Patriots,23.0,52,0.368,9.4,380.0,109.13,919.0,227.6070750935805
7444,2013,Patriots,LB,Brandon Spikes,00-0027668,3.0,2010.0,2010.0,Patriots,25.0,62,0.316,8.3,284.0,83.98,827.0,144.10571207217973
7445,2013,Patriots,LB,Chris White,00-0028107,2.0,2011.0,2011.0,Bills,24.0,169,0.099,1.9,24.0,7.76,299.0,42.17521687209138
7446,2013,Patriots,LB,Steve Beauharnais,00-0030426,0.0,2013.0,2013.0,Patriots,23.0,235,0.051,0.0,0.0,1.79,125.0,17.678117474302496
7447,2013,Patriots,LB,Ja'Gared Davis,00-0030231,0.0,2013.0,2013.0,,22.0,0,,,,,,0.0
7448,2013,Patriots,LB,Dane Fletcher,00-0027237,3.0,2010.0,2010.0,,26.0,0,,,,,,0.0
7449,2013,Patriots,OL,Nate Solder,00-0027955,2.0,2011.0,2011.0,Patriots,25.0,17,0.646,16.6,950.0,295.92,1508.0,354.3769818098629
7450,2013,Patriots,OL,Sebastian Vollmer,00-0027034,4.0,2009.0,2009.0,Patriots,29.0,58,0.337,8.7,320.0,93.26,862.0,138.83955506328573
7451,2013,Patriots,OL,Logan Mankins,00-0023467,8.0,2005.0,2005.0,Patriots,31.0,32,0.502,12.5,590.0,184.3,1175.0,63.6456870651349
7452,2013,Patriots,OL,Marcus Cannon,00-0028076,2.0,2011.0,2011.0,Patriots,25.0,138,0.134,3.2,37.0,15.47,405.0,61.13471645298712
7453,2013,Patriots,OL,Will Svitek,00-0023620,8.0,2005.0,2005.0,Chiefs,31.0,187,0.08,1.3,17.0,5.2,245.0,8.09969133973064
7454,2013,Patriots,OL,Chris Barker,00-0029965,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7455,2013,Patriots,OL,Josh Kline,00-0029992,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7456,2013,Patriots,OL,Dan Connolly,00-0022979,8.0,2005.0,2005.0,,30.0,0,,,,,,0.0
7457,2013,Patriots,OL,Ryan Wendell,00-0025866,5.0,2008.0,2008.0,,27.0,0,,,,,,0.0
7458,2013,Patriots,QB,Ryan Mallett,00-0028012,2.0,2011.0,2011.0,Patriots,25.0,74,0.264,7.2,220.0,63.93,733.0,134.64653909856312
7459,2013,Patriots,QB,Tom Brady,00-0019596,13.0,2000.0,2000.0,Patriots,36.0,199,0.069,0.9,12.0,3.98,213.0,1.493692009082787
7460,2013,Patriots,RB,Shane Vereen,00-0027994,2.0,2011.0,2011.0,Patriots,24.0,56,0.347,9.0,340.0,98.27,880.0,175.3359632923575
7461,2013,Patriots,RB,Stevan Ridley,00-0028011,2.0,2011.0,2011.0,Patriots,24.0,73,0.267,7.3,225.0,65.36,741.0,136.49632672585193
7462,2013,Patriots,RB,Leon Washington,00-0024332,7.0,2006.0,2006.0,Jets,31.0,117,0.16,4.3,60.0,24.7,492.0,25.83310441074285
7463,2013,Patriots,RB,Brandon Bolden,00-0029239,1.0,2012.0,2012.0,,23.0,0,,,,,,0.0
7464,2013,Patriots,RB,LeGarrette Blount,00-0027325,3.0,2010.0,2010.0,,26.0,0,,,,,,0.0
7465,2013,Patriots,RB,James Develin,00-0027925,3.0,2010.0,2011.0,,25.0,0,,,,,,0.0
7466,2013,Patriots,TE,Rob Gronkowski,00-0027656,3.0,2010.0,2010.0,Patriots,24.0,42,0.429,10.8,480.0,141.82,1032.0,197.93659738452592
7467,2013,Patriots,TE,D.J. Williams,00-0028079,2.0,2011.0,2011.0,Packers,24.0,141,0.13,3.1,36.0,14.47,394.0,59.26565198444304
7468,2013,Patriots,TE,Michael Hoomanawanui,00-0027732,3.0,2010.0,2010.0,Rams,25.0,132,0.141,3.5,40.0,17.68,429.0,59.17633390185146
7469,2013,Patriots,TE,Zach Sudfeld,00-0029999,0.0,2013.0,2013.0,,24.0,0,,,,,,0.0
7470,2013,Patriots,TE,Matthew Mulligan,00-0026008,5.0,2008.0,2008.0,,28.0,0,,,,,,0.0
7471,2013,Patriots,WR,Aaron Dobson,00-0030540,0.0,2013.0,2013.0,Patriots,22.0,59,0.332,8.6,310.0,90.84,853.0,203.91451863546467
7472,2013,Patriots,WR,Josh Boyce,00-0030474,0.0,2013.0,2013.0,Patriots,22.0,102,0.192,5.1,92.0,34.49,564.0,113.94370123840322
7473,2013,Patriots,WR,Austin Collie,00-0027092,4.0,2009.0,2009.0,Colts,27.0,127,0.146,3.8,45.0,19.77,449.0,56.695350085592175
7474,2013,Patriots,WR,Matt Slater,00-0026293,5.0,2008.0,2008.0,Patriots,27.0,153,0.117,2.6,30.0,11.08,351.0,31.414801622625383
7475,2013,Patriots,WR,Julian Edelman,00-0027150,4.0,2009.0,2009.0,Patriots,27.0,232,0.052,0.0,0.0,1.91,132.0,12.297018291572059
7476,2013,Patriots,WR,Kenbrell Thompkins,00-0030000,0.0,2013.0,2013.0,,25.0,0,,,,,,0.0
7477,2013,Patriots,WR,LaQuan Williams,00-0028288,2.0,2011.0,2011.0,,25.0,0,,,,,,0.0
7478,2013,Patriots,WR,Danny Amendola,00-0026035,5.0,2008.0,2008.0,,27.0,0,,,,,,0.0
7479,2013,Raiders,CB,D.J. Hayden,00-0030572,0.0,2013.0,2013.0,Raiders,23.0,12,0.742,18.8,1200.0,346.51,1691.0,501.4547522429613
7480,2013,Raiders,CB,Mike Jenkins,00-0026165,5.0,2008.0,2008.0,Cowboys,28.0,25,0.557,14.1,720.0,229.88,1305.0,179.08289760269906
7481,2013,Raiders,CB,Tracy Porter,00-0026180,5.0,2008.0,2008.0,Saints,27.0,40,0.443,11.1,500.0,149.45,1057.0,137.01460099655182
7482,2013,Raiders,CB,Chimdi Chekwa,00-0028051,2.0,2011.0,2011.0,Raiders,25.0,113,0.168,4.5,68.0,27.0,511.0,81.5579334967028
7483,2013,Raiders,CB,Taiwan Jones,00-0028063,2.0,2011.0,2011.0,Raiders,25.0,125,0.149,3.9,47.0,20.67,457.0,70.84711298624562
7484,2013,Raiders,CB,Usama Young,00-0025453,6.0,2007.0,2007.0,Saints,28.0,66,0.296,7.9,260.0,76.25,794.0,67.447015589021
7485,2013,Raiders,CB,Tyvon Branch,00-0026240,5.0,2008.0,2008.0,Raiders,26.0,100,0.196,5.3,100.0,36.06,575.0,58.2918064610129
7486,2013,Raiders,CB,Charles Woodson,00-0018227,15.0,1998.0,1998.0,Raiders,36.0,4,1.027,25.8,1800.0,490.52,2270.0,17.295081968341126
7487,2013,Raiders,CB,Phillip Adams,00-0027610,3.0,2010.0,2010.0,49ers,25.0,224,0.056,0.1,2.0,2.28,150.0,15.583266417974244
7488,2013,Raiders,CB,Chance Casey,00-0030368,0.0,2013.0,2013.0,,22.0,0,,,,,,0.0
7489,2013,Raiders,CB,Shelton Johnson,00-0029754,0.0,2013.0,2013.0,,23.0,0,,,,,,0.0
7490,2013,Raiders,CB,Brandian Ross,00-0028601,2.0,2011.0,2011.0,,23.0,0,,,,,,0.0
7491,2013,Raiders,DL,Lamarr Houston,00-0027657,3.0,2010.0,2010.0,Raiders,26.0,44,0.415,10.5,460.0,134.58,1007.0,191.52921288614482
7492,2013,Raiders,DL,Pat Sims,00-0026217,5.0,2008.0,2008.0,Bengals,27.0,77,0.254,6.9,205.0,59.85,713.0,78.36717076989893
7493,2013,Raiders,DL,Jack Crawford,00-0029627,1.0,2012.0,2012.0,Raiders,24.0,158,0.111,2.4,28.0,9.91,334.0,53.8809301755788
7494,2013,Raiders,DL,Christo Bilukidi,00-0029628,1.0,2012.0,2012.0,Raiders,23.0,189,0.078,1.2,16.0,4.97,240.0,35.05482781900024
7495,2013,Raiders,DL,Stacy McGee,00-0030515,0.0,2013.0,2013.0,Raiders,23.0,205,0.065,0.7,9.0,3.48,197.0,29.929320601291877
7496,2013,Raiders,DL,Vance Walker,00-0026942,4.0,2009.0,2009.0,Falcons,26.0,210,0.061,0.6,7.0,3.11,184.0,18.48235931998436
7497,2013,Raiders,DL,Ryan Robinson,00-0030371,0.0,2013.0,2013.0,,22.0,0,,,,,,0.0
7498,2013,Raiders,DL,Jason Hunter,00-0023890,7.0,2006.0,2006.0,,30.0,0,,,,,,0.0
7499,2013,Raiders,DL,Brian Sanford,00-0027628,3.0,2010.0,2010.0,,25.0,0,,,,,,0.0
