Year,position,Team,snap_counts_defense,weighted_avg_player,weighted_avg_player_id,weighted_avg_player_game_count,weighted_avg_assists,weighted_avg_batted_passes,weighted_avg_declined_penalties,weighted_avg_forced_fumbles,weighted_avg_franchise_id,weighted_avg_fumble_recoveries,weighted_avg_fumble_recovery_touchdowns,weighted_avg_grades_coverage_defense,weighted_avg_grades_defense,weighted_avg_grades_defense_penalty,weighted_avg_grades_pass_rush_defense,weighted_avg_grades_run_defense,weighted_avg_grades_tackle,weighted_avg_hits,weighted_avg_hurries,weighted_avg_interception_touchdowns,weighted_avg_interceptions,weighted_avg_missed_tackle_rate,weighted_avg_missed_tackles,weighted_avg_pass_break_ups,weighted_avg_penalties,weighted_avg_qb_rating_against,weighted_avg_receptions,weighted_avg_sacks,weighted_avg_safeties,weighted_avg_snap_counts_box,weighted_avg_snap_counts_corner,weighted_avg_snap_counts_coverage,weighted_avg_snap_counts_dl,weighted_avg_snap_counts_dl_a_gap,weighted_avg_snap_counts_dl_b_gap,weighted_avg_snap_counts_dl_outside_t,weighted_avg_snap_counts_dl_over_t,weighted_avg_snap_counts_fs,weighted_avg_snap_counts_offball,weighted_avg_snap_counts_pass_rush,weighted_avg_snap_counts_run_defense,weighted_avg_snap_counts_slot,weighted_avg_stops,weighted_avg_tackles,weighted_avg_tackles_for_loss,weighted_avg_targets,weighted_avg_total_pressures,weighted_avg_touchdowns,weighted_avg_yards,Previous_player,Previous_player_id,Previous_player_game_count,Previous_assists,Previous_batted_passes,Previous_declined_penalties,Previous_forced_fumbles,Previous_franchise_id,Previous_fumble_recoveries,Previous_fumble_recovery_touchdowns,Previous_grades_coverage_defense,Previous_grades_defense,Previous_grades_defense_penalty,Previous_grades_pass_rush_defense,Previous_grades_run_defense,Previous_grades_tackle,Previous_hits,Previous_hurries,Previous_interception_touchdowns,Previous_interceptions,Previous_missed_tackle_rate,Previous_missed_tackles,Previous_pass_break_ups,Previous_penalties,Previous_qb_rating_against,Previous_receptions,Previous_sacks,Previous_safeties,Previous_snap_counts_box,Previous_snap_counts_corner,Previous_snap_counts_coverage,Previous_snap_counts_dl,Previous_snap_counts_dl_a_gap,Previous_snap_counts_dl_b_gap,Previous_snap_counts_dl_outside_t,Previous_snap_counts_dl_over_t,Previous_snap_counts_fs,Previous_snap_counts_offball,Previous_snap_counts_pass_rush,Previous_snap_counts_run_defense,Previous_snap_counts_slot,Previous_stops,Previous_tackles,Previous_tackles_for_loss,Previous_targets,Previous_total_pressures,Previous_touchdowns,Previous_yards
2019,CB,Cardinals,2331,0.0,29766.341484341483,12.734877734877735,6.161733161733162,1.0660660660660661,1.166881166881167,0.2985842985842986,1.0,0.0,0.0,57.46108966108966,57.25250965250965,71.07576147576148,73.77391677391677,52.56653796653797,54.35448305448305,0.0,0.5834405834405835,0.0,1.0712140712140712,14.243243243243244,8.502359502359502,5.211926211926212,5.616902616902617,106.55688545688545,48.586014586014585,0.2985842985842986,0.0,48.13856713856714,569.8369798369798,503.994422994423,3.9154869154869156,0.0,0.0,3.9154869154869156,0.0,2.014157014157014,788.058344058344,7.967824967824968,280.011583011583,167.7232947232947,12.087945087945087,49.09051909051909,1.2466752466752467,71.97468897468897,0.882024882024882,5.934791934791935,524.1364221364221,0.0,8657.728492501974,13.085635359116022,6.614048934490923,0.0,0.43685872138910814,0.3705603788476717,1.0,1.1779794790844516,0.3705603788476717,69.4017363851618,70.50481452249409,63.675414364640886,61.75224940805052,69.49889502762431,65.94250197316495,0.0,4.292817679558011,0.0,0.989344909234412,12.337845303867402,7.7336227308603,2.3014996053670087,2.908445146014207,95.62150749802683,36.387924230465664,1.5485398579321232,0.0,76.89857932123125,484.12509865824785,459.60615627466456,50.71665351223362,0.0,0.0,50.71665351223362,0.0,10.472770323599052,820.869771112865,25.871349644830307,386.1089187056038,248.53196527229676,22.840568271507497,53.71310181531176,3.567876874506709,51.333070244672456,5.8413575374901345,2.5718232044198897,399.99171270718233
2019,DI,Cardinals,2651,0.0,12875.452282157676,11.794794417201055,5.008675971331573,0.12372689551112788,0.16258015843078083,0.0,1.0,0.0,0.0,53.20082987551867,60.96469256884195,46.511995473406266,61.08755186721992,63.92478310071671,51.92746133534516,2.8181818181818183,14.550735571482459,0.0,0.0,12.573104488872124,2.94341757827235,0.0,2.5337608449641644,0.0,0.0,2.2795171633345905,0.0,0.1003394945303659,0.0,2.8890984534138062,486.30592229347417,81.71180686533384,277.99585062240664,23.876273104488874,102.72199170124482,0.0,0.1003394945303659,287.57902678234626,195.93813655224443,0.0,15.263296869105998,16.821199547340626,3.5314975480950586,0.0,19.648434552998868,0.0,0.0,0.0,8507.257838090782,13.198876930276088,4.602246139447824,0.843238184370613,0.0,0.499298081422555,1.0,0.34394010294805805,0.0,64.8741226017782,61.68652316331306,74.53383247543285,57.34847917641554,59.92704726251755,64.46808610201217,2.4562470753392605,9.199344875994385,0.0,0.0,7.252035563874591,2.9340196537201684,0.0,0.99859616284511,15.788114178755267,0.19934487599438466,3.528310715956949,0.0,1.3317735142723444,0.0,2.1750116986429573,557.9204492278895,179.71455311183902,350.18577445016376,1.5582592419279364,26.46186242395882,0.0,1.790828263921385,302.05896116050536,255.47730463266262,0.0,23.069723912026205,29.17875526438933,6.43238184370613,0.19934487599438466,15.183902667290594,0.0,-0.19934487599438466
2019,ED,Cardinals,1621,0.0,8433.050586057989,15.29796421961752,4.644046884639112,2.6378778531770513,0.2646514497223936,5.2757557063541025,1.0,1.9784083898827884,0.0,55.795373226403456,77.86748920419495,49.55453423812462,79.65311536088834,69.64811844540407,47.99241209130167,5.41024059222702,36.13880320789636,0.0,0.0,20.612769895126466,9.285009253547193,0.0,4.486119679210364,130.99006785934606,6.2523133867982725,13.636644046884639,0.0,18.665021591610117,0.7075879086983343,52.9080814312153,797.0400987045034,0.0,3.874768661320173,790.1048735348551,3.0604565083281923,0.0,26.142504626773597,465.2794571252313,304.9950647748303,6.481801357186922,32.23874151758174,28.729179518815545,3.5663170882171498,6.300431832202344,55.18568784700802,0.6594694632942628,68.20542874768661,0.0,11157.001246882794,14.01496259351621,5.79426433915212,2.7888611803823773,0.958021612635079,1.0340814630091437,1.0,0.6313383208645054,0.0,57.015211970074816,65.57805486284289,58.13561928512053,66.5841230257689,62.59152119700749,68.70777223607648,4.629675810473816,18.11512884455528,0.0,0.0,7.647049044056525,2.2527015793848713,0.0,2.957190357439734,70.11645885286784,2.14214463840399,6.718620116375727,0.0,2.920615128844555,0.0,15.972152950955943,616.3025768911056,0.20448877805486285,15.110141313383208,567.8246051537822,33.16334164588529,0.0,3.4979218620116375,333.4563591022444,270.3719866999169,0.0,21.92310889443059,22.02701579384871,4.43474646716542,2.370739817123857,29.46342477140482,0.0,10.130922693266832
2019,LB,Cardinals,2398,0.0,10664.781484570476,15.108423686405338,36.51584653878232,0.2877397831526272,0.4724770642201835,1.1809841534612178,1.0,0.7610508757297748,0.0,44.866763969974976,52.019474562135116,61.61751459549624,63.43336113427857,62.06663886572143,49.69232693911594,3.44954128440367,10.167222685571309,0.0,1.4174311926605505,13.632777314428692,15.66555462885738,2.5683903252710594,2.874061718098415,118.47406171809841,54.805254378648876,1.244787322768974,0.0,713.2819015846538,10.638448707256046,448.5254378648874,51.1605504587156,0.0,0.0,51.1605504587156,0.0,4.969974979149291,803.3181818181819,87.92243536280233,318.03085904920766,73.84528773978315,35.12427022518766,73.60341951626356,6.937864887406172,65.12593828190158,14.861551292743954,4.603002502085071,593.9849874895747,0.0,9337.764227642276,13.232777064612751,17.509199828840394,1.3453145057766367,0.5143346170303809,0.362002567394095,1.0,0.4771074026529739,0.31065468549422337,55.513821138211384,61.57231493367565,43.90641848523749,68.82618741976893,65.29405220367994,69.76589644843817,2.07744972186564,5.84124946512623,0.0,0.0,10.468335472828413,7.781771501925546,1.65596919127086,2.4475823705605477,110.10470688917415,29.131792896876338,2.2357723577235773,0.0,533.9970047068891,5.740265297389816,292.95678219940095,60.52973898160034,0.0,0.31065468549422337,59.9084296106119,0.31065468549422337,0.5143346170303809,590.3795464270432,62.05519897304236,295.8973042362003,49.81643132220796,27.334189131364997,48.90671801454857,3.0466409927257168,35.296106118955926,10.154471544715447,1.409071459135644,266.00556268720584
2019,S,Cardinals,2025,0.0,24625.156543209876,13.696296296296296,20.459753086419752,0.0,0.29975308641975307,0.5530864197530864,1.0,0.8528395061728395,0.0,64.7643950617284,66.4283950617284,56.150123456790126,63.998172839506175,67.5284938271605,74.77822222222224,1.5303703703703704,4.977777777777778,0.0,0.29975308641975307,9.747012345679012,9.151111111111112,3.9180246913580246,1.4014814814814816,108.7088888888889,27.06716049382716,0.5530864197530864,0.0,249.6716049382716,16.544691358024693,487.7496296296296,22.365925925925925,0.0,0.0,22.365925925925925,0.0,431.24493827160495,811.3165432098765,35.57037037037037,310.3624691358025,113.83160493827161,29.81135802469136,81.93530864197531,3.3185185185185184,34.35012345679012,7.061234567901234,1.405925925925926,284.0953086419753,0.0,6519.516693679092,14.847974068071313,11.39546191247974,0.0,0.0,1.6025931928687196,1.0,0.6194489465153971,0.0,76.3140032414911,71.50106969205834,43.31196110210697,72.29445705024311,60.30265802269043,63.236661264181514,2.0077795786061587,3.711183144246353,0.0,2.1698541329011345,14.192609400324148,12.66191247974068,4.793517017828201,3.295299837925446,78.860226904376,26.910534846029172,1.7034035656401945,0.0,315.95948136142624,14.639546191247973,546.3034035656402,86.16304700162074,0.0,0.0,86.16304700162074,0.0,425.3931928687196,907.1306320907618,30.20453808752026,416.78573743922203,151.11799027552675,21.701782820097243,72.07876823338736,1.339708265802269,40.22301458670989,7.422366288492706,1.979578606158833,265.9205834683955
2019,CB,Falcons,3499,0.0,25273.573020863103,13.867962274935696,6.462417833666762,0.0,0.7905115747356387,0.26493283795370104,2.0,0.0,0.0,56.848785367247785,57.705658759645615,80.41889111174622,42.82232066304658,58.97699342669334,53.2233495284367,0.26493283795370104,0.9188339525578737,0.0,1.284081166047442,15.510603029436982,7.845670191483281,4.504429837096313,3.691054587024864,102.7943412403544,35.64275507287797,0.0,0.0,60.07459274078308,349.7842240640183,441.8545298656759,6.409259788511003,0.0,0.0,6.409259788511003,0.0,108.26921977707917,685.3623892540726,6.270077164904258,243.64704201200342,167.07687910831666,7.387253501000286,39.67790797370677,0.6078879679908545,51.591883395255785,1.1837667905115747,2.680480137182052,467.63989711346096,0.0,11967.048975672215,15.182458386683738,6.1744558258642765,0.0,2.0278489116517284,0.0,2.0,0.5332906530089628,0.0,61.68889244558258,63.320454545454545,56.249487836107555,75.0305057618438,67.47733674775928,66.14734314980794,0.5332906530089628,1.2855313700384123,0.0,0.8770806658130602,11.213540332906533,7.657170294494239,8.92381562099872,7.3255441741357235,109.47183098591549,49.67637644046095,1.1395646606914211,0.0,69.25544174135723,569.3729193341869,573.6667733674776,12.007042253521126,0.0,0.0,12.007042253521126,0.0,4.598591549295775,883.7266325224072,11.382202304737516,310.68469910371317,239.5864276568502,13.574903969270167,49.78297055057619,0.2666453265044814,74.83834827144686,2.958386683738796,4.805377720870679,641.9830345710627
2019,DI,Falcons,2327,0.0,8731.658358401375,15.660077352814783,9.418134937688011,0.18521701761925224,0.34593897722389344,0.6918779544477869,2.0,0.2406532015470563,0.0,63.6336484744306,71.17284056725399,59.3581865062312,69.66248388483025,67.13717232488183,51.705156854318865,4.137945853029652,16.92608508809626,0.0,0.0,13.972840567253975,5.709926944563816,0.3704340352385045,2.695745595186936,10.798152127202407,0.18521701761925224,3.4129780833691448,0.0,0.40481306403094114,0.0,3.980232058444349,605.0558659217877,109.1332187365707,325.4890416845724,31.4250107434465,139.0085947571981,0.0,0.40481306403094114,337.86807047700904,263.6123764503653,0.0,24.428878384185648,29.685431886549203,4.750322303394929,0.3704340352385045,24.477009024495057,0.0,1.2965191233347657,0.0,15101.717105263158,14.30968045112782,11.408834586466165,0.0,0.0,0.9624060150375939,2.0,0.0,0.0,58.35592105263158,72.91334586466165,74.00592105263158,70.35596804511279,70.88237781954888,51.28374060150376,4.907894736842105,20.784304511278197,0.0,0.2932330827067669,12.021616541353383,4.424812030075188,0.0,1.4708646616541354,0.0,0.0,4.235902255639098,0.0,0.2932330827067669,0.0,5.0319548872180455,551.0986842105264,108.23778195488721,319.2269736842105,12.597744360902256,111.03618421052632,0.0,0.9210526315789473,345.1372180451128,201.85056390977442,0.0,18.842105263157894,20.992011278195488,2.918703007518797,0.0,29.9281015037594,0.0,0.0
2019,ED,Falcons,2046,0.0,17091.175464320626,14.067448680351907,4.509286412512219,0.41886608015640275,1.479960899315738,1.2605083088954057,2.0,0.0,0.0,56.14599217986315,65.69159335288367,59.725855327468224,65.34838709677419,63.07228739002933,50.28963831867057,4.99169110459433,22.73900293255132,0.0,0.0,15.67873900293255,5.360215053763441,0.3699902248289345,3.0190615835777126,114.19071358748778,3.063049853372434,5.304496578690127,0.0,14.014173998044965,0.3699902248289345,39.7663734115347,525.6573802541544,0.0,6.826979472140763,492.68035190615836,26.150048875855326,0.3699902248289345,16.37781036168133,309.3768328445748,192.8919843597263,1.4833822091886608,18.071358748778103,19.35043988269795,2.5865102639296187,3.4364613880742914,33.03519061583578,0.3734115347018573,28.20234604105572,0.0,8773.954456223008,14.771103258735767,4.17824892029839,0.8268551236749117,1.3780918727915195,0.364742834707499,2.0,0.2756183745583039,0.2756183745583039,44.48598351001178,57.435335689045935,42.61248527679623,60.759481743227326,59.2332548095799,42.272673733804474,4.235178641539066,20.043580683156655,0.0,0.0,24.22724774244209,6.22654102866117,0.0,4.5265017667844525,95.58614055751866,3.076560659599529,5.135846093443266,0.0,8.743619945033373,0.8268551236749117,18.693364742834707,520.5618374558304,0.053003533568904596,8.028661170003927,484.982332155477,27.497840596780527,0.0,10.274047899489595,332.24813506085593,179.89438555162937,0.18492343934040048,13.45857872006282,12.448763250883392,1.1959167648213584,3.537102473498233,29.414605418138986,0.17981939536709854,33.121711817824895
2019,LB,Falcons,2178,0.0,12754.007805325988,15.993112947658402,23.876033057851238,0.4228650137741047,0.8457300275482094,1.4109274563820018,2.0,0.857208448117539,0.0,62.38223140495868,63.408034894398526,72.66290174471992,62.25339761248852,61.54421487603305,70.39361799816345,2.1602387511478423,4.7089072543618,0.43434343434343436,1.2800734618916436,9.367630853994491,10.913223140495868,1.7258953168044078,1.9761248852157942,105.81409550045915,44.7465564738292,0.8457300275482094,0.0,626.9921946740128,15.399449035812673,442.79430670339764,120.37695133149678,0.0,0.0,120.37695133149678,0.0,10.313590449954086,724.0941230486685,65.66712580348944,336.0096418732782,71.38842975206612,35.68962350780533,78.52892561983471,6.730945821854913,58.65426997245179,7.714876033057851,3.428833792470156,469.36271808999084,0.0,14010.987374836743,13.667392250761864,17.097953852851546,0.0,0.1671745755333043,0.3957335655202438,2.0,0.0,0.0,59.67679582063561,58.94719198955159,56.8251197213757,60.648498040922945,58.79103178058337,66.10483239007402,1.194601654331737,2.919024814976056,0.1671745755333043,0.3343491510666086,9.829429690901176,7.808881149325207,1.0748802786242926,1.7575097953852852,108.50766216804529,36.48498040922943,0.9525468001741402,0.0,442.8441445363518,10.259468872442316,333.1375707444493,88.84675663909447,0.0,0.0,88.84675663909447,0.0,6.214192424902046,524.6634740966477,48.59164127122334,231.78101872006965,64.77535916412712,25.810622551153678,56.621245102307356,1.5977361776229866,45.45973008271659,5.066173269481933,1.8781018720069655,361.81715280801046
2019,S,Falcons,1578,0.0,12175.588719898606,12.697718631178708,12.909378960709759,0.0,0.0,0.17870722433460076,2.0,0.0,0.0,52.791381495564,54.943029150823826,47.83802281368821,63.24847908745247,61.6446134347275,64.36742712294043,0.10519645120405577,1.561470215462611,0.0,1.2040557667934093,10.646070975918885,7.190747782002535,3.678707224334601,1.544359949302915,91.08174904942966,21.068441064638783,0.0,0.0,212.33967046894804,18.284537389100127,386.1337135614702,17.286438529784537,0.0,0.0,17.286438529784537,0.0,310.49366286438527,630.9214195183777,6.190114068441065,255.88403041825094,89.55133079847909,15.274397972116603,44.67363751584284,3.7249683143219263,31.859315589353614,1.6666666666666667,1.984790874524715,199.79024081115335,0.0,10818.51663585952,13.115988909426987,11.351201478743068,0.4579482439926063,0.9158964879852126,0.4579482439926063,2.0,0.0,0.0,74.09450092421442,72.08830868761552,49.861229205175604,65.32523105360443,65.81598890942698,57.111367837338264,0.0,0.6561922365988909,0.0,3.300369685767098,14.71058225508318,10.548983364140481,2.337338262476895,1.5753234750462106,81.10748613678373,13.493530499075785,0.0,0.0,152.84981515711644,10.163123844731977,406.84473197781887,14.114140480591498,0.0,0.0,14.114140480591498,0.0,416.04990757855825,634.5512939001849,3.1760628465804066,238.6446395563771,55.2902033271719,10.61090573012939,45.538354898336415,1.0623844731977818,21.537892791127543,0.6561922365988909,1.7513863216266174,125.8271719038817
