Year,Team,Position,snap_counts_defense,weighted_avg_player,weighted_avg_player_id,weighted_avg_player_game_count,weighted_avg_assists,weighted_avg_batted_passes,weighted_avg_declined_penalties,weighted_avg_forced_fumbles,weighted_avg_franchise_id,weighted_avg_fumble_recoveries,weighted_avg_fumble_recovery_touchdowns,weighted_avg_grades_coverage_defense,Current_PFF,weighted_avg_grades_defense_penalty,weighted_avg_grades_pass_rush_defense,weighted_avg_grades_run_defense,weighted_avg_grades_tackle,weighted_avg_hits,weighted_avg_hurries,weighted_avg_interception_touchdowns,weighted_avg_interceptions,weighted_avg_missed_tackle_rate,weighted_avg_missed_tackles,weighted_avg_pass_break_ups,weighted_avg_penalties,weighted_avg_qb_rating_against,weighted_avg_receptions,weighted_avg_sacks,weighted_avg_safeties,weighted_avg_snap_counts_box,weighted_avg_snap_counts_corner,weighted_avg_snap_counts_coverage,weighted_avg_snap_counts_dl,weighted_avg_snap_counts_dl_a_gap,weighted_avg_snap_counts_dl_b_gap,weighted_avg_snap_counts_dl_outside_t,weighted_avg_snap_counts_dl_over_t,weighted_avg_snap_counts_fs,weighted_avg_snap_counts_offball,weighted_avg_snap_counts_pass_rush,weighted_avg_snap_counts_run_defense,weighted_avg_snap_counts_slot,weighted_avg_stops,weighted_avg_tackles,weighted_avg_tackles_for_loss,weighted_avg_targets,weighted_avg_total_pressures,weighted_avg_touchdowns,weighted_avg_yards,Previous_player,Previous_player_id,Previous_player_game_count,Previous_assists,Previous_batted_passes,Previous_declined_penalties,Previous_forced_fumbles,Previous_franchise_id,Previous_fumble_recoveries,Previous_fumble_recovery_touchdowns,Previous_grades_coverage_defense,Previous_grades_defense,Previous_grades_defense_penalty,Previous_grades_pass_rush_defense,Previous_grades_run_defense,Previous_grades_tackle,Previous_hits,Previous_hurries,Previous_interception_touchdowns,Previous_interceptions,Previous_missed_tackle_rate,Previous_missed_tackles,Previous_pass_break_ups,Previous_penalties,Previous_qb_rating_against,Previous_receptions,Previous_sacks,Previous_safeties,Previous_snap_counts_box,Previous_snap_counts_corner,Previous_snap_counts_coverage,Previous_snap_counts_dl,Previous_snap_counts_dl_a_gap,Previous_snap_counts_dl_b_gap,Previous_snap_counts_dl_outside_t,Previous_snap_counts_dl_over_t,Previous_snap_counts_fs,Previous_snap_counts_offball,Previous_snap_counts_pass_rush,Previous_snap_counts_run_defense,Previous_snap_counts_slot,Previous_stops,Previous_tackles,Previous_tackles_for_loss,Previous_targets,Previous_total_pressures,Previous_touchdowns,Previous_yards
2022,Jaguars,DB,5360,0.0,53441.08544776119,14.605970149253734,13.956716417910448,0.6052238805970149,0.22406716417910447,0.6729477611940299,15.0,0.5022388059701492,0.2123134328358209,64.32994402985075,65.86578358208955,86.50192164179106,55.41397388059702,62.414347014925376,54.472406716417915,0.3686567164179104,1.9804104477611937,0.3951492537313433,1.8628731343283582,14.336977611940299,11.381716417910448,6.580970149253731,1.3257462686567165,88.24257462686569,32.98619402985074,0.3951492537313433,0.0,143.5847014925373,329.94347014925376,547.3348880597015,10.073694029850746,0.0,0.0,10.073694029850746,0.0,230.6358208955224,881.6516791044776,10.908768656716418,333.48171641791043,177.4876865671642,14.530597014925373,49.47649253731343,2.586194029850746,51.82929104477612,2.744216417910448,2.3490671641791048,372.81473880597014,0.0,38493.62339413762,12.98732209937258,10.41766122554835,0.08170228501215818,0.20840842914448854,0.21540161318647083,15.0,0.0,0.0,62.03894433267927,61.69006780311858,57.60753807450624,59.82161726595638,62.62845786992575,62.28802588766668,0.7365408579082978,1.9340197701692883,0.0,0.6551084446686151,11.70417916323337,7.988867568894965,3.1347569107976643,2.162577153888518,100.74400074148316,28.89760315855144,0.2585722954252092,0.0,130.09759824547953,269.9556859885012,388.3065004886258,23.133191114634688,0.0,0.0,23.133191114634688,0.0,167.43929033245325,657.4772769757013,13.925750089406803,278.37821751230337,89.39766989423623,16.432581292655076,45.068414939852715,0.9681796276714936,41.67705016597088,2.929132923502795,2.1906432616846265,326.2446768354298
2022,Jets,DB,5407,0.0,49466.740336600706,15.855372665063806,13.403366007027927,0.0,0.6399112261882745,0.2099130756426854,22.0,0.16127242463473274,0.0,72.4738857037174,71.34275938598114,74.6241908636952,59.23297577214723,63.16301091178103,59.67590160902533,0.7346032920288514,1.0040687997040874,0.0,1.7965600147956353,12.769188089513593,10.051044941742186,7.375254299981505,2.779360088773812,81.14342518956907,32.59644904753098,0.0,0.0,160.23432587386722,408.92472720547437,562.2354355465138,12.321805067505085,0.0,0.0,12.321805067505085,0.0,237.22211947475495,942.5975587201775,7.188274459034584,385.4956537821343,136.216386166081,20.163306824486778,55.46754207508785,1.9328648048825596,55.4801183650823,1.7386720917329388,1.8394673571296467,357.9631958572221,0.0,50793.63912068755,12.697541171941095,10.774485225146767,0.0,1.3605612324460785,0.5625306725460871,22.0,0.26565047810292824,0.0,58.619160803679996,57.560275758987615,74.84981092386099,62.24499877052906,50.561990338251505,68.43353542847811,0.34890130360880095,1.7498998649892834,0.1302610452473818,0.626305582002564,9.808731317193454,6.045254724397065,4.828386590273471,2.812351504069946,107.26299703053067,32.778645498037235,0.6512519924787039,0.0,140.1196473550874,303.70861268037044,390.3646256951996,12.772002422233163,0.0,0.0,12.772002422233163,0.0,98.81613802693653,666.302260599485,10.10306162875962,278.60657569775907,123.12373653698836,14.150718894486543,44.034254400279224,2.214203434435945,49.11210807700885,2.750053161076788,2.4115114307772845,394.9506640853641
2022,Lions,DB,5429,0.0,54765.559587400996,12.575244059679498,8.818382759255849,0.02560324184932768,0.8867194695155646,0.747283109228219,11.0,0.5476146620003683,0.0,57.377122858721684,58.66835512985817,70.01151224903298,62.657303370786515,60.75647448885615,70.23328421440412,1.2449806594216246,1.8955608767728864,0.1453306317922269,1.1694603057653346,9.799963160803095,5.835328789832381,2.990790200773623,3.6411862221403575,100.85947688340391,27.88414072573218,0.17369681340946763,0.0,98.66642107202063,221.98434334131517,383.1342788727206,24.20482593479462,0.0,0.0,24.20482593479462,0.0,168.17038128568794,615.8384601215694,11.44133357892798,245.46767360471543,127.01731442254558,12.609504512801621,47.57542825566403,1.9329526616319763,41.643028181985635,3.3142383496039787,2.393258426966292,377.81027813593664,0.0,51636.768229735666,12.94500113694886,8.153191343046325,0.0,0.05503224643894304,0.4051706016749552,11.0,0.4244968309108099,0.0,57.93732504354364,56.721884150193176,64.26468173655022,40.67031654282092,53.796589644340386,61.65383817658291,0.34724487874297705,1.1524672426219265,0.0,1.555350843360494,13.14027817159286,7.9282555871534095,4.066592597535368,3.256999284588088,97.94649689079351,29.13536797924596,0.2739425112465321,0.0,108.55441531188745,279.50296707659834,395.34019821730953,19.05021148111869,0.0,0.0,19.05021148111869,0.0,166.9243757047903,672.6546223655049,10.800459133733524,285.56417649558057,117.67286427222881,12.91098994204935,47.27701726987295,1.2991406633424196,44.04505473905108,1.7736546326114357,2.2762583026397096,361.64227113963113
2022,Packers,DB,4904,0.0,29690.03486949429,15.128466557911908,9.059543230016313,0.0,0.0,0.33605220228384985,12.0,0.4565660685154976,0.0,62.153058727569324,63.04749184339315,53.555587275693306,50.12479608482871,63.45216150081566,62.11635399673735,0.39845024469820556,0.45758564437194127,0.16700652528548118,2.3613376835236544,12.123654159869494,7.407626427406199,3.9327079934747147,3.1162316476345837,98.27934339314845,31.98796900489396,0.38580750407830344,0.0,148.48062805872758,307.2573409461664,426.9596247960848,10.460848287112563,0.0,0.0,10.460848287112563,0.0,176.57157422512236,761.3005709624796,5.187601957585645,339.6141924959217,128.65130505709624,16.022022838499183,49.591761827079935,3.3438009787928222,47.358075040783035,1.2418433931484505,3.074021207177814,385.38356443719414,0.0,31485.68823730012,15.144650282846676,7.32377581484295,0.0,0.3386407606103667,0.11855269758168197,12.0,0.0,0.0,66.1099900269619,64.57074222950715,62.7581299914124,43.472687417186826,56.40795327679009,65.87897724001438,0.2561768989101673,0.64823457712556,0.23710539516336399,2.1475256333858836,11.00013648100725,6.396097817746371,5.376892535451096,2.825710995836332,92.4865482348806,33.64195172298638,0.0,0.0,139.01655408064013,240.6726514915705,557.2456616131273,4.1985552101869175,0.0,0.0,4.1985552101869175,0.0,268.55204233579605,813.0823315159128,3.3245793221613105,256.7106457908112,164.64759589354242,10.278678105284056,45.71308424917993,0.8132684390350157,56.87149672717485,0.9044114760357272,4.057607702556015,397.09440297530125
2022,Panthers,DB,5384,0.0,45626.755572065376,13.00130014858841,7.6049405646359585,0.6259286775631501,0.5458766716196136,0.15843239227340267,5.0,0.37184249628528976,0.0,58.578157503714706,58.67516716196136,73.93751857355126,57.2184249628529,57.12030089153046,56.6006500742942,0.487555720653789,1.4270059435364042,0.08209509658246654,0.9008172362555721,13.383971025260028,8.470653789004459,2.8813150074294205,2.8649702823179792,97.20663075780091,29.438893016344725,0.4637815750371471,0.0,149.0081723625557,240.16419019316493,407.4448365527489,24.029531946508172,0.0,0.0,24.029531946508172,0.0,148.31017830609215,677.9782689450223,14.032317979197623,280.53064635958395,140.49572808320949,13.01040118870728,46.675705794947994,1.1480312035661218,42.42997771173849,2.3783432392273403,1.6927934621099554,342.99517087667164,0.0,40358.513479159425,12.034911387247117,7.315617840510808,0.0,0.3432351096442653,0.4682245319755057,5.0,0.19523508236501436,0.0,61.82524040509319,60.985835581248985,64.19045484379438,39.49757956971221,61.26986805376288,62.456393734465195,1.1090891477011557,1.2938254277698762,0.0,0.6567429312295369,12.364433705390748,6.158384069729658,2.2010882313179794,1.9657170780983966,103.67040254632664,22.7917437887927,0.2860242044106171,0.0,155.65081236270785,164.41220531892986,305.43439309659743,31.22811680940338,0.0,0.0,30.837646644673356,0.3904701647300287,94.5404777054744,519.7477899943439,15.240625337148172,230.30088837000156,105.14429460723171,14.897489054060353,40.384896040791,2.19922894484594,32.88064724798197,2.6889387798816493,2.1915317524433964,235.43821491005178
2022,Patriots,DB,5936,0.0,28426.863712938004,15.142857142857142,11.392351752021563,0.0,0.22708894878706196,0.6617250673854447,19.0,0.5141509433962265,0.12668463611859837,66.2270384097035,67.82434299191375,70.12764487870619,38.82508423180593,71.22516846361185,75.23573113207549,0.32378706199460916,1.4927560646900269,0.5429582210242587,2.280154986522911,7.481132075471697,4.2821765498652296,3.5648584905660377,2.0776617250673852,89.55614892183287,28.724056603773583,0.12668463611859837,0.0,159.7395552560647,218.79329514824798,457.77122641509436,17.420822102425877,0.0,0.0,17.420822102425877,0.0,188.91812668463612,703.7665094339623,9.070249326145552,254.34585579514825,136.31553234501348,14.36438679245283,45.303066037735846,1.4188005390835579,46.24225067385445,1.9432277628032344,3.00016846361186,339.91088274932616,0.0,29226.892253367034,15.274378116074486,13.747128470551159,0.16652082144228209,0.34475147005345247,0.4026169068532153,19.0,0.29819731236678954,0.0,73.60756292452082,73.01245351508828,75.84182503986513,63.770619435339604,69.57639100972317,68.88931436114825,0.558322174237106,0.9504100817293073,0.331735576540815,3.227323530240234,9.31696300661234,6.309163529712773,6.175812063913407,2.141688582474847,66.49007924077331,27.955948174589423,0.07088133031240022,0.0,179.3723930206045,268.0526572162794,466.24797360096494,42.95623477959559,0.0,0.0,42.95623477959559,0.0,180.03342240700312,753.2040391236623,8.523151946040418,321.3891483562526,125.21956229318978,13.889390616712193,44.98648952189854,1.752002721924247,48.625072214500854,1.5796135862788132,2.3595699405555606,314.0765931573746
2022,Raiders,DB,5328,0.0,51907.3978978979,13.18506006006006,9.547297297297296,0.3290165165165165,0.5330330330330331,0.5923423423423424,23.0,0.25225225225225223,0.12706456456456455,62.1708521021021,63.04504504504504,75.9789039039039,56.49722222222221,65.69346846846847,58.47070195195196,0.13963963963963963,0.8108108108108106,0.2019519519519519,0.6580330330330331,13.377740240240241,7.991741741741742,3.373310810810811,2.823385885885886,98.7164602102102,27.50975975975976,0.30837087087087084,0.0,112.8322072072072,217.06381381381382,421.19782282282284,14.789226726726726,0.0,0.0,14.789226726726726,0.0,232.26595345345345,671.0137012012013,8.797109609609612,255.8079954954955,108.71996996996997,9.945007507507507,41.095908408408405,0.9219219219219219,39.91704204204204,1.2588213213213213,1.8412162162162162,324.45007507507506,0.0,43948.69748642935,13.800106982752633,10.20151754298632,0.0,0.22502554526400442,0.1426866525651301,23.0,0.20782368625935876,0.0,65.80628643784593,66.4022841855995,70.50690225077699,45.52616637674932,65.67232573305748,56.54400389609066,1.0384433727897286,1.2415296340506765,0.0,0.8337271167037356,13.950099758457265,8.746698904871357,4.252582461730369,2.5746025745540795,95.92589510732088,29.521339790632783,0.30739339146777545,0.18598702263865824,132.81772025589603,266.92108920581535,507.7957097889241,18.762356048805103,0.0,0.0,18.762356048805103,0.0,239.1306581895837,792.10201815876,7.02623826708761,296.0424261515534,152.87181173476472,15.328660749336622,43.79262064697618,1.9120095327788846,43.59837950736586,2.587366398308181,2.577399187170708,304.8447860597863
2022,Rams,DB,5220,0.0,39469.13754789272,13.57375478927203,13.216091954022989,0.5477011494252874,0.23122605363984675,0.7900383141762453,26.0,0.39348659003831415,0.0,61.900383141762454,67.20141762452107,78.13070881226055,56.8031417624521,74.3658429118774,67.3404214559387,0.39348659003831415,1.2195402298850573,0.05383141762452105,1.8731800766283524,11.446685823754791,7.10191570881226,4.421072796934866,2.12816091954023,98.32450191570882,35.52318007662835,0.4789272030651341,0.0,133.33199233716476,271.5764367816092,459.3666666666667,8.867816091954023,0.0,0.0,8.867816091954023,0.0,222.24195402298847,760.0954022988506,8.44616858237548,301.15038314176246,132.5448275862069,15.66551724137931,50.83793103448276,1.4534482758620688,50.736781609195404,2.0919540229885056,3.141954022988506,402.0722222222222,0.0,37030.19501037208,14.686895084818966,12.476156020855196,0.0,0.8313544037445784,0.1848048267273586,26.0,0.5271803401481779,0.0,66.12271053721217,68.05188390327496,56.731961054661845,46.769832780988274,74.29557045036586,70.03255278349106,0.3625133585704736,1.2553551162871917,0.0,1.8803715836928252,9.771372935689357,6.66203280761962,4.758096386509694,2.642901557995045,88.5036153420578,39.260648036628886,0.35541706368623005,0.0,133.5130018533869,288.99070871275285,529.6362601400141,10.852973112757063,0.0,0.0,10.852973112757063,0.0,226.25219958806713,823.9253519105188,8.155133302201419,296.9869315810605,174.7258102718832,15.788167374906488,56.60432697899988,2.5812450978219537,57.96732430723768,1.9732855385438959,1.9798530837063109,440.8546154532463
2022,Ravens,DB,5412,0.0,31796.599593495936,14.210827790096083,11.80691056910569,0.0,0.9937176644493718,0.8512564671101256,3.0,1.0620842572062084,0.0,66.81489283074649,68.59848484848484,69.1771064301552,71.20461936437546,67.81668514412418,70.67341093865484,0.49741315594974134,1.9584257206208426,0.0,1.1890243902439024,9.788045084996305,5.493348115299335,2.8161492978566147,3.4754249815225426,93.5459719142646,31.478935698447895,1.003880266075388,0.0,117.12546193643755,278.7172949002217,475.96932742054696,30.107169253510715,0.0,0.0,30.107169253510715,0.0,188.69678492239467,710.7838137472284,12.799519586104951,252.12213599408722,126.24427198817443,14.18810051736881,46.45454545454545,0.9310790835181078,45.54767184035477,3.459719142645972,1.6973392461197339,346.4818920916482,0.0,26176.6803730327,12.89721813467069,8.329860942060272,0.4269303468003598,0.5690608012660038,0.12445598292126617,3.0,0.0,0.0,57.363137709569955,59.82804242383143,74.8232566087492,61.48330117671414,63.03340379619613,63.63819149878117,0.5440271388283858,3.1806658014304006,0.2134651734001799,1.1563823673479952,11.98168268735128,5.9529190736398,3.597265255026963,2.5090716116261915,101.33181927984585,30.518167693580175,0.5210269790634546,0.0,143.7295905974906,195.04812115952723,413.6241693443568,36.586558343995485,0.0,0.0,36.586558343995485,0.0,158.09621931514616,612.1025859763691,21.982149777927653,213.0828251980802,114.86761976899291,11.935537369408934,41.099727508067865,1.3135499120866467,47.81534796828861,4.245719919322241,3.0270456067539935,422.48811782401157
2022,Saints,DB,5587,0.0,24815.47306246644,12.31573295149454,8.454089851440845,0.0,0.6300340075174512,0.4587435117236442,20.0,0.4267048505459102,0.0,64.12810094863075,61.97703597637373,66.70689099695721,49.63513513513514,54.181528548415976,56.68813316627887,0.2018972614999105,1.1299445140504742,0.07427957759083584,0.7393950241632359,13.063576158940396,7.481474852335779,4.044925720422409,3.6908895650617506,86.75996062287453,26.46751387148738,0.28512618578843746,0.0,147.41310184356539,239.9538213710399,397.25684625022376,27.23572579201718,0.0,0.0,27.23572579201718,0.0,145.93466976910685,652.8321102559513,7.785752640057276,275.0252371576875,118.80866296760337,12.079470198675496,41.671379989260785,1.2681224270628244,43.23304098800787,1.6169679613388224,1.608197601575085,292.8115267585466,0.0,20781.397468776413,15.31808810506903,8.923036670816256,0.16666875174619314,0.5588457970545989,0.46005577750603605,20.0,0.17986048687420889,0.0,69.45344761875789,69.1152119531246,53.72672386116452,33.17346275969297,66.58652768332126,57.023510130703954,0.754596965067127,1.3920507129666726,0.27824257580109724,2.241971633501093,13.737855524440832,8.586242682282622,6.083945716420208,3.294819086108685,83.6701033412794,35.63599438606659,0.683480956743491,0.0,105.9251863145897,301.4401273696304,539.835595038757,38.2409116895644,0.0,0.0,38.2409116895644,0.0,246.47704340198698,802.9496877184062,15.968028387937473,285.386975981276,149.10733063219902,16.393855185392983,49.87419617216736,1.4970168667482078,55.25146603958637,2.8301286347772905,2.797146087827413,447.6069448120551
2022,Seahawks,DB,6028,0.0,39976.34787657598,15.30424684804247,10.227770404777704,0.0,0.5729927007299269,0.738885202388852,29.0,0.986230922362309,0.0,66.91209356337093,66.16977438619774,73.00970471134704,49.76786662242867,61.26816522893165,52.44550431320504,0.7856668878566688,1.4817518248175183,0.18828798938287986,2.194591904445919,15.400646980756472,11.003815527538155,5.358991373589914,3.2828467153284673,86.00670205706703,32.06187790311878,0.369442601194426,0.0,127.99850696748507,374.6658925016589,511.0666887856669,28.081287325812873,0.0,0.0,28.081287325812873,0.0,238.01957531519577,865.1927670869277,8.629230258792301,373.5781353682814,124.1849701393497,14.494525547445255,51.31287325812873,1.3327803583278037,51.095885865958856,2.636861313868613,2.610318513603185,375.7403782349038,0.0,25833.93996685494,13.151041886742005,13.840898921211833,0.47038030314399637,0.21064655867892934,0.11361451177382625,29.0,0.1645111861233727,0.0,61.75571284012011,64.8883620317186,70.36420270378473,41.476212725127944,69.534305080052,64.50434853980012,0.48630255919268767,1.0525656410442774,0.0,1.9123430104627905,11.318019060537331,7.9347544680082365,3.25957584665466,2.6381371471728006,86.33942860780625,27.912216040824642,0.08080218632834087,0.0,115.70269587288706,240.20168740276623,488.92153045294657,30.86885768031642,0.0,0.0,30.86885768031642,0.0,311.8889643170453,779.0814470599844,12.655673145160721,308.3731011421935,111.28010711089667,14.293919886435775,52.15440552591926,1.0826691059224682,43.404105344937406,1.619670386565306,1.8489773146642368,312.2820434090794
2022,Steelers,DB,5001,0.0,32996.34733053389,13.975804839032191,12.88122375524895,0.0,0.2835432913417317,0.09618076384723055,25.0,0.0,0.0,66.44019196160768,67.76670665866827,73.81757648470305,41.99218156368727,71.49352129574085,63.027894421115775,0.1877624475104979,1.6746650669866028,0.1877624475104979,2.5590881823635274,12.28260347930414,7.278344331133773,4.145570885822836,1.6576684663067387,85.29396120775844,26.134373125374932,0.5466906618676265,0.0,113.48410317936413,247.3345330933813,432.2891421715657,19.45750849830034,0.0,0.0,19.45750849830034,0.0,187.15776844631074,686.5458908218357,9.628674265146971,264.08558288342334,138.56948610277945,12.65986802639472,39.3125374925015,0.7444511097780444,44.381923615276946,2.409118176364727,2.509098180363927,360.9918016396721,0.0,33764.95131273574,14.88001216173922,12.075405602259972,0.0,0.0,0.650110768237124,25.0,0.3085746798504057,0.0,59.8115769958365,60.66953226049906,73.30819742676174,37.625852314877356,63.355435097711045,60.74832755167811,0.1377746428736231,1.0936391216182961,0.0,1.5387462913839522,13.60199595085553,9.157464370282916,3.844965952114936,1.3933242854398618,96.01291041967313,30.77670423687077,0.20530227414448746,0.0,159.5599413457876,274.37909359443535,503.8832941203399,21.555319121523958,0.0,0.0,21.555319121523958,0.0,232.90092086464534,820.130726099535,7.359155762408533,330.44359533831056,153.14139357660366,15.36736135492233,53.70018958775492,3.2163493671135934,46.15122577125623,1.4367160386364064,2.827168281697809,361.01509702483486
2022,Texans,DB,5436,0.0,45938.691501103756,14.417034584253127,18.264164827078734,0.16850625459896984,0.24374540103016923,0.3635025754231052,13.0,0.5699043414275202,0.0,63.847737306843264,60.93173289183223,72.62849521707138,70.47700515084621,50.8943340691685,60.40881162619574,0.3370125091979397,1.2891832229580573,0.0,1.6979396615158204,13.279635761589406,14.131898454746137,4.0259381898454745,2.495401030169242,93.31594922737307,26.845658572479763,0.6648270787343635,0.0,113.70842531272994,302.2264532744665,437.20253863134656,43.30573951434879,0.0,0.0,43.30573951434879,0.0,231.16703458425312,782.9709345106696,6.937270051508462,382.1368653421634,135.86902133922,17.955481972038264,62.93800588668138,3.0057027225901396,40.496872700515084,2.2910228108903605,1.8859455481972038,325.7043782192789,0.0,30360.024101481948,13.117288478689712,12.823791095285841,0.0,0.3334648303266009,0.975511575267631,13.0,0.029382290741671924,0.0,52.35119958630422,54.20716568062421,64.7506580887575,46.2874994645852,63.70195178501053,53.85001082649809,0.135536131489038,0.5763269125722168,0.135536131489038,1.7503917291858306,15.189416346003382,10.57635468110673,3.351509741065088,2.444385072850654,95.50095573750755,29.77055964436482,0.0,0.0,69.32501848136647,298.3047441469795,383.48098348635085,31.484847333735022,0.0,0.0,31.484847333735022,0.0,144.13003136578104,652.0203087129711,6.326539237331573,293.69763332302375,140.26051471884415,12.139612891780622,48.56092784015084,0.8001326192997056,45.363213561113575,0.7118630440612548,2.781117802607531,372.4471407593675
2022,Titans,DB,5904,0.0,40890.45037262873,13.046239837398375,11.961382113821138,0.08841463414634144,1.393970189701897,0.3497628726287263,31.0,0.19884823848238478,0.0,66.71007791327914,67.02567750677507,63.293529810298104,49.05238821138211,69.13328252032518,65.61924119241192,0.33621273712737126,1.407350948509485,0.12296747967479672,1.4415650406504066,10.158299457994579,6.522527100271002,2.8848238482384825,3.451050135501355,99.58490853658536,33.84705284552845,0.0,0.0,157.88143631436316,240.57554200542006,507.86974932249325,6.453590785907859,0.0,0.0,6.453590785907859,0.0,174.49610433604337,742.275406504065,11.092310298102982,229.7669376693767,169.1326219512195,14.01609078590786,47.34976287262872,1.2110433604336044,49.52320460704607,1.7435636856368564,3.228489159891599,396.9456300813008,0.0,29078.879077770154,13.317065165801864,10.354974495518366,0.0,0.3387013378070289,0.8939413658917671,31.0,0.3545066809515437,0.24422588409329282,72.69578023750195,72.85480496112223,65.40049380384798,63.59505717855489,70.07935046082298,68.4309257187115,0.8298007219232734,1.4853076372992344,0.34134895373668767,1.8737879997794331,10.10749356047385,5.596700587475674,4.170348829740028,2.9469504566223885,90.67278663740403,29.837988189570826,0.34134895373668767,0.0,153.88054320135987,196.39138414049526,482.1812186121728,5.025791245922474,0.0,0.0,5.025791245922474,0.0,228.27257838855155,704.1771453038755,12.924800312690994,214.09691762493424,125.63263957346884,12.75682570068217,43.77627159945297,0.7063489133186847,47.25250060482655,2.6564573129591955,3.116289209432523,342.01168230193815
2022,Vikings,DB,5610,0.0,32280.357397504456,14.418181818181818,10.81301247771836,0.33654188948306596,0.3780748663101604,0.28146167557932256,18.0,0.6718360071301248,0.0,65.10404634581106,66.89770053475935,72.98641711229946,47.982852049910875,66.67650623885918,72.36144385026738,0.16827094474153298,1.0267379679144386,0.0,2.327450980392157,8.986702317290552,5.872192513368984,4.532976827094474,2.2365418894830658,91.76208556149733,36.95811051693405,0.0,0.0,100.3126559714795,282.64634581105173,546.0251336898395,8.514081996434937,0.0,0.0,8.514081996434937,0.0,277.3509803921569,848.3358288770054,7.020499108734403,303.8042780748663,187.86524064171124,12.185026737967915,50.588591800356504,1.4923351158645277,52.80017825311943,1.1950089126559715,2.586452762923351,444.38770053475935,0.0,15566.365040520444,14.056681101428437,12.716141151328676,0.0,0.15493010301537738,0.95380050861101,18.0,0.0,0.0,60.144106848569535,62.73914993756299,60.18580991375602,42.819134718872974,71.71837302123751,68.38989153510363,0.5232883456412868,0.6045399533279517,0.16402180965939356,1.3538346828121797,10.191533087582533,7.282890610179398,4.263360998456735,3.605608748075191,94.24909930889174,34.19067184924271,0.7593007101830631,0.0,139.48585156786598,294.3449099681226,528.3869452624111,28.743845699489206,0.0,0.0,28.743845699489206,0.0,230.22772885928828,813.968717770072,12.08530652387048,302.24031168327946,149.91022737479508,15.94708404946956,56.86608871316135,0.9369506064916646,53.48916537349127,1.887129009152302,3.1026105313659604,436.1131938939904
2019,49ers,DL,4150,0.0,17827.074939759033,14.168674698795181,7.014698795180723,0.6566265060240962,0.37421686746987953,0.9604819277108433,28.0,1.415421686746988,0.19542168674698793,67.71361445783133,76.89650602409638,62.12043373493975,70.8843373493976,71.75048192771084,58.31539759036145,7.009397590361446,28.338795180722887,0.0,0.1872289156626506,12.570530120481928,4.465060240963855,0.37421686746987953,2.223132530120482,33.71780722891566,0.6640963855421684,6.4472289156626506,0.0,1.1648192771084338,0.0,3.902409638554217,566.4397590361446,16.44457831325301,198.87927710843374,272.1961445783133,78.91975903614458,0.0,1.836867469879518,355.82240963855423,208.55180722891566,0.0,23.095421686746988,23.583132530120483,3.333253012048193,0.8990361445783133,41.79542168674699,0.0,7.372289156626507,0.0,10937.372798645696,14.625237498537329,6.886935211964675,0.6878318130822887,0.14760107305698006,0.1335207075350971,28.0,0.3221983330167809,0.0,55.39843387505689,66.22215716137659,62.355890924205454,62.720732728970916,65.56739622104367,53.58509921601568,6.30729967347067,19.77876074322486,0.0,0.0,11.712117551096412,4.383184443690279,0.0,2.451151782390842,29.420608163574837,1.0960836264017517,5.189914581127494,0.1335207075350971,1.2403007437107227,0.0,11.124519202321732,554.5246427433392,47.78351632825112,141.43253453200322,261.25342269961226,104.05516918347251,0.0,1.5085559833948727,327.0774435481664,217.8312359762459,0.2682552396841496,20.699974809234803,24.562969950113924,2.7333304329995456,1.4966457490070433,31.275974997823024,0.0,9.072853459471245
2019,Bears,DL,4782,0.0,11778.907779171894,14.468423253868675,6.582183186951067,1.3736930154746967,0.2956921790046006,0.7737348389795065,6.0,0.5489335006273526,0.0,57.12858636553744,68.0357381848599,66.35092011710582,64.57898368883312,68.67712254286909,51.61877875365956,5.1478460895023,21.328732747804267,0.0,0.0,13.409159347553324,4.882266833960686,0.3071936428272689,2.3107486407360938,48.236135508155584,3.584065244667503,3.6892513592639062,0.0,7.71831869510665,0.46695943120033456,38.03345880384776,577.4539941447093,43.8943956503555,124.94479297365119,352.77917189460476,55.83563362609787,0.0,17.305102467586785,325.0600167294019,231.66562107904642,8.513383521539104,21.213299874529486,23.88874947720619,1.6603931409452113,4.037850271852781,30.16583019657047,0.0,25.800501882057716,0.0,11243.432024625574,14.72150107530549,5.732868123340413,1.1790279208006587,0.17763445859423355,1.5405001355378014,6.0,0.713571625734601,0.0,66.50384482175615,78.23017559500234,64.74403922566135,68.28721411533762,81.06673665103142,55.44752785250197,5.557168018211249,24.97078826163524,0.3467675199257707,0.4257410260766075,12.126119033389179,4.543875806256038,0.6123307875249954,1.9174400380896985,34.07304092643534,2.593821049044765,5.55877579665193,0.12385291322527332,5.747299687684985,0.0,33.22013547302228,561.4498199466095,37.12603259537373,185.12779581615962,292.1928981768703,47.003093358205845,0.0,17.29980368376689,360.143627806259,185.3858603510951,11.526328641352023,24.06133744766698,25.095192792745717,3.342311074446967,3.3833323895725362,36.086732076498414,0.2566079647450703,26.310705923142105
