,position,weighted_avg_grades,Team
0,DB,69.5005234688536,Cardinals
1,DL,65.26722048475371,Cardinals
2,LB,60.12477650063856,Cardinals
3,DB,63.862715065044064,Falcons
4,DL,66.11719359029884,Falcons
5,LB,55.60091370558376,Falcons
6,DB,62.63877383637482,Ravens
7,DL,66.84904051172708,Ravens
8,LB,65.46195752539244,Ravens
9,DB,64.28629381646317,Bills
10,DL,65.60414800848456,Bills
11,LB,49.67414318354913,Bills
12,DB,72.11643408307339,Panthers
13,DL,65.36086459721959,Panthers
14,LB,83.22044046799724,Panthers
15,DB,63.22015647519044,Bears
16,DL,66.35611919927207,Bears
17,LB,58.74727735368957,Bears
18,DB,68.39891384388807,Bengals
19,DL,69.57865691489363,Bengals
20,LB,63.05842525675162,Bengals
21,DB,58.619966756700606,Browns
22,DL,62.02687148420598,Browns
23,LB,70.56263310745403,Browns
24,DB,59.62191326001245,Cowboys
25,DL,61.46078479161589,Cowboys
26,LB,70.75879864636211,Cowboys
27,DB,72.27622937690214,Broncos
28,DL,77.04084788029925,Broncos
29,LB,77.49012915129151,Broncos
30,DB,65.21692057688402,Lions
31,DL,65.27207654145997,Lions
32,LB,64.9320882852292,Lions
33,DB,71.85344481605351,Packers
34,DL,66.03668188736683,Packers
35,LB,55.264678706425876,Packers
36,DB,66.81131935424013,Texans
37,DL,75.22310217480509,Texans
38,LB,62.06583649160802,Texans
39,DB,59.07074884561332,Colts
40,DL,63.99126695967896,Colts
41,LB,69.30884289746002,Colts
42,DB,57.51977898482861,Jaguars
43,DL,56.00832244008715,Jaguars
44,LB,62.480060422960726,Jaguars
45,DB,67.36778916544655,Chiefs
46,DL,71.66326225215114,Chiefs
47,LB,79.9002721829069,Chiefs
48,DB,62.106849557522125,Dolphins
49,DL,68.83947839936293,Dolphins
50,LB,61.32375409239724,Dolphins
51,DB,67.31597328244276,Vikings
52,DL,68.65321650399291,Vikings
53,LB,68.55695443645084,Vikings
54,DB,72.7473461719117,Patriots
55,DL,72.07100591715977,Patriots
56,LB,75.03241650294696,Patriots
57,DB,57.73099980280024,Saints
58,DL,63.31795401704986,Saints
59,LB,50.936047814717966,Saints
60,DB,59.57180616740089,Giants
61,DL,64.35990087325939,Giants
62,LB,56.04008157211717,Giants
63,DB,64.55586648011193,Jets
64,DL,74.2346622889306,Jets
65,LB,62.076142857142855,Jets
66,DB,63.94838771226865,Raiders
67,DL,72.70565962534874,Raiders
68,LB,52.485707434052756,Raiders
69,DB,65.00885684860968,Eagles
70,DL,71.94764985727878,Eagles
71,LB,55.7983908045977,Eagles
72,DB,65.61866084913575,Steelers
73,DL,67.93075627105952,Steelers
74,LB,53.27546709991877,Steelers
75,DB,64.45835230801076,SD
76,DL,58.12832303820636,SD
77,LB,51.02396694214876,SD
78,DB,75.18361391694725,Seahawks
79,DL,69.9716687578419,Seahawks
80,LB,74.98898115618015,Seahawks
81,DB,64.71129239230063,49ers
82,DL,65.06665995975855,49ers
83,LB,57.4249490419894,49ers
84,DB,67.36360253070339,SL
85,DL,73.32516808606007,SL
86,LB,53.56510579257718,SL
87,DB,59.132367937997145,Buccaneers
88,DL,58.125320512820515,Buccaneers
89,LB,55.305783866057844,Buccaneers
90,DB,59.31453201970444,Titans
91,DL,68.17855060391503,Titans
92,LB,73.66838576585869,Titans
93,DB,58.56764267990075,Commanders
94,DL,67.84989648033127,Commanders
95,LB,44.250093109869646,Commanders
0,OL,69.07642671854734,Cardinals
1,OL,73.69843722563652,Falcons
2,OL,72.0767596980867,Ravens
3,OL,66.47450765864333,Bills
4,OL,72.8662526507119,Panthers
5,OL,69.11449834619626,Bears
6,OL,70.84346326319421,Bengals
7,OL,73.95255738297487,Browns
8,OL,78.96752587385276,Cowboys
9,OL,70.09838291380626,Broncos
10,OL,69.5418421570557,Lions
11,OL,75.31455304670584,Packers
12,OL,71.68439949827531,Texans
13,OL,68.97147760115607,Colts
14,OL,68.12492912492912,Jaguars
15,OL,67.57930434782608,Chiefs
16,OL,57.64651479750779,Dolphins
17,OL,67.57008310249307,Vikings
18,OL,61.49925228054434,Patriots
19,OL,73.71829080321973,Saints
20,OL,67.99210857451015,Giants
21,OL,67.13789568345324,Jets
22,OL,72.96262511803587,Raiders
23,OL,71.61716262975779,Eagles
24,OL,70.4583935611038,Steelers
25,OL,59.71331174365093,SD
26,OL,62.975998673959886,Seahawks
27,OL,64.73277127554057,49ers
28,OL,63.32901208837015,SL
29,OL,67.42074391988555,Buccaneers
30,OL,63.25736148779543,Titans
31,OL,73.82197690217392,Commanders
0,RB/FB,60.188246628131026,Cardinals
1,RB/FB,61.86989247311828,Falcons
2,RB/FB,60.804434589800444,Ravens
3,RB/FB,70.41350710900474,Bills
4,RB/FB,69.95560975609756,Panthers
5,RB/FB,66.47631578947369,Bears
6,RB/FB,63.15668103448275,Bengals
7,RB/FB,67.96891891891892,Browns
8,RB/FB,65.14212860310421,Cowboys
9,RB/FB,60.15454545454545,Broncos
10,RB/FB,69.8699530516432,Lions
11,RB/FB,64.71493506493506,Packers
12,RB/FB,61.0853889943074,Texans
13,RB/FB,59.48768472906404,Colts
14,RB/FB,65.84924623115577,Jaguars
15,RB/FB,66.52477064220184,Chiefs
16,RB/FB,72.86497005988025,Dolphins
17,RB/FB,66.79901768172888,Vikings
18,RB/FB,66.66119402985075,Patriots
19,RB/FB,68.28309859154929,Saints
20,RB/FB,64.93093220338983,Giants
21,RB/FB,68.09894514767933,Jets
22,RB/FB,65.25814606741574,Raiders
23,RB/FB,59.58159851301116,Eagles
24,RB/FB,75.89668874172185,Steelers
25,RB/FB,65.1600790513834,SD
26,RB/FB,76.57565789473684,Seahawks
27,RB/FB,65.45758354755785,49ers
28,RB/FB,68.02243902439025,SL
29,RB/FB,83.93305954825462,Buccaneers
30,RB/FB,62.04807692307692,Titans
31,RB/FB,55.36227180527383,Commanders
0,TE,69.93908839779006,Cardinals
1,WR,81.24042455006922,Cardinals
2,TE,63.439262187088275,Falcons
3,WR,74.81147342995169,Falcons
4,TE,70.63887530562347,Ravens
5,WR,69.32826305220883,Ravens
6,TE,68.84853333333334,Bills
7,WR,68.11585227272727,Bills
8,TE,80.34133333333335,Panthers
9,WR,72.71226810293237,Panthers
10,TE,75.78550724637681,Bears
11,WR,68.3621359223301,Bears
12,TE,77.8809585492228,Bengals
13,WR,74.58649885583525,Bengals
14,TE,68.38036529680365,Browns
15,WR,62.70464881253158,Browns
16,TE,65.03595505617977,Cowboys
17,WR,66.61518761167362,Cowboys
18,TE,65.3512154233026,Broncos
19,WR,72.29287335451657,Broncos
20,TE,60.39,Lions
21,WR,74.42948343079921,Lions
22,TE,69.60298953662182,Packers
23,WR,65.75497572815533,Packers
24,TE,54.054358974358976,Texans
25,WR,73.57844374342798,Texans
26,TE,63.11357882623705,Colts
27,WR,71.89848101265822,Colts
28,TE,63.74028056112225,Jaguars
29,WR,76.90224839400427,Jaguars
30,TE,69.79544008483563,Chiefs
31,WR,66.9606779661017,Chiefs
32,TE,61.580184940554815,Dolphins
33,WR,72.4513499205929,Dolphins
34,TE,71.90613915416098,Vikings
35,WR,67.55740618828177,Vikings
36,TE,80.96155800169349,Patriots
37,WR,68.36301303718011,Patriots
38,TE,69.61202072538859,Saints
39,WR,70.89211997966446,Saints
40,TE,62.80014705882354,Giants
41,WR,68.81491739552965,Giants
42,TE,51.764102564102565,Jets
43,WR,70.33150388936906,Jets
44,TE,65.31642228739004,Raiders
45,WR,68.79012474012475,Raiders
46,TE,81.6801703163017,Eagles
47,WR,59.04266399599399,Eagles
48,TE,67.21809210526317,Steelers
49,WR,76.33222482435596,Steelers
50,TE,70.82848605577689,SD
51,WR,63.79216163583253,SD
52,TE,71.37301401869159,Seahawks
53,WR,77.3754404698345,Seahawks
54,TE,61.06968011126565,49ers
55,WR,66.00921391752577,49ers
56,TE,59.251490066225166,SL
57,WR,66.52609992542878,SL
58,TE,67.20517006802721,Buccaneers
59,WR,71.11172695449241,Buccaneers
