Year,Team,player_id,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,targeted_qb_rating,targets,touchdowns,wide_rate,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,inline_snaps,slot_snaps,wide_snaps,total_snaps,weighted_grade,weighted_average_grade
2010,49ers,,10.060062601626017,,23.669767441860465,1087.614580934022,-0.03,37.50%,,,12.525968992248062,8.116279069767442,56.5937984496124,,0.0,0.0,0.0,13.43093023255814,6.13875968992248,29.43798449612403,28.0,0.0,45.03015503875969,78.36837209302325,62.37542635658915,76.3,61.88426356589148,0.3386046511627907,4.17906976744186,58.355038759689926,0.24511627906976743,1.2255813953488373,491.9193798449612,3.096124031007752,43.84651162790698,96.10348837209303,472.11782945736434,30.56651162790698,75.60643410852714,75.26899224806202,3.5930232558139537,68.96643410852712,633.8759689922481,257.51162790697674,5.437131782945736,14.465426356589148,1.2959069767441862,1.6930232558139535,159.85658914728683,329.5232558139535,1290.0,31528.310155038762,
2010,Bears,,8.009161788617886,,24.78851620238772,361.5853702510951,0.02,66.70%,,,11.96492325184764,3.214894826606026,56.933484934621944,,0.0,0.0,0.0,9.011028993746447,4.233086981239341,31.49801023308698,6.0,0.5770324047754406,58.55963615690733,63.296191017623656,67.9677657760091,,66.68544627629335,0.06395679363274588,6.674246731097214,49.94769755542922,0.0,0.0,489.9602046617396,1.2575326890278566,45.299602046617395,94.41978396816374,462.23990903922686,33.88931210915293,74.24786810687891,81.12905059693007,3.929505400795907,65.72438885730529,683.0693575895395,229.27743035815806,5.076179647527004,14.505855599772598,1.4418078453666856,0.21318931210915293,134.06822057987492,354.1284820920978,1759.0,33000.85406480955,71.37261978842565
2010,Bengals,,9.908822764227644,,30.25315068493151,497.80208259630285,-0.06,25.00%,,,11.697808219178082,4.692602739726027,62.014794520547945,,0.0,0.0,0.19726027397260273,7.6345753424657525,5.2745205479452055,38.541917808219175,7.0,0.07671232876712329,60.122246575342466,78.01260273972603,69.3602191780822,66.5,68.90427397260274,0.15178082191780823,4.567123287671233,60.06575342465754,0.06071232876712329,0.30356164383561646,479.2290410958904,1.844931506849315,58.89041095890411,94.8572602739726,452.4958904109589,33.337479452054794,85.01830136986302,99.30301369863014,4.839452054794521,66.33309589041095,751.2520547945205,210.6427397260274,3.6732602739726024,12.769315068493151,1.74612602739726,0.9106849315068493,145.63945205479453,331.94246575342464,1825.0,33135.540712328766,68.00282841824523
2010,Bills,,9.404531707317073,,25.611229946524062,334.9839125528699,-0.19,25.00%,,,11.737967914438503,5.471122994652406,57.03213903743316,,0.0,0.0,0.474331550802139,10.336417112299467,6.090909090909091,33.20053475935829,4.0,0.9951871657754011,54.88139037433156,47.00401069518717,68.34176470588235,,67.23636363636363,0.0,4.634224598930481,43.89090909090909,0.0,0.0,421.8288770053476,1.409625668449198,47.171657754010695,96.4705882352941,407.0219251336898,42.118556149732626,77.6283422459893,82.6668449197861,5.049732620320856,57.783048128342244,626.0577540106951,205.02620320855615,4.004545454545455,13.138770053475936,1.4528288770053475,0.0,141.99679144385027,279.63529411764705,1870.0,29431.41064171123,69.69233378561736
2010,Broncos,,5.515091869918699,,27.108167770419428,826.9805165302706,-0.13,25.00%,,,13.253532008830023,3.6070640176600444,59.28912803532008,,0.0,0.0,0.4966887417218543,5.782560706401766,3.5805739514348787,46.53476821192053,10.0,0.6633554083885209,73.49205298013246,55.012196467991174,76.91164459161148,67.33250551876381,76.27273730684325,0.0,3.097682119205298,53.24724061810154,1.1921081677704193,5.951986754966887,508.4293598233996,1.8289183222958056,62.63962472406181,93.71346578366445,475.7544150110375,35.66848785871965,91.44348785871965,108.55739514348785,5.236754966887418,64.05060706401767,942.3979028697572,237.15673289183223,4.075827814569537,14.735044150110374,1.9636147902869756,0.0,160.47350993377484,346.90507726269317,1812.0,39629.51131346578,76.85175631174533
2010,Browns,,4.88280894308943,,23.948182521268368,538.6968289829291,-0.12,31.30%,,,11.386697602474865,3.8901778808971383,60.00363495746327,,0.0,0.0,0.4880123743232792,8.354108527131782,3.075019334880124,18.36581593194122,8.0,0.8120649651972158,61.00062015503875,41.01307037896365,61.393967517401386,65.53325183374083,60.48383604021655,0.0,3.7177107501933486,41.877803557617945,0.1545243619489559,0.6326372776488786,354.8901778808971,2.1183294663573085,33.11600928074246,94.67470997679816,336.2049497293117,27.536426914153132,67.06666666666668,55.667440061871616,1.6805877803557618,72.00340293890177,376.35498839907194,135.67130703789636,4.081317829457364,11.465271317829457,1.161430781129157,0.0,88.31399845320959,265.76411446249034,1293.0,21744.224903325598,
2010,Buccaneers,,2.688411382113821,,22.9551867219917,540.196922664225,0.05,62.50%,,,11.78871369294606,6.292116182572614,59.395020746887965,,0.0,0.0,0.0,8.501078838174273,5.622406639004149,27.59502074688797,30.0,1.570954356846473,54.50730290456432,43.12174273858921,70.82912863070538,65.7,68.80497925311204,0.09493775933609959,1.6780082987551868,47.97925311203319,0.08365145228215767,0.02987551867219917,382.2331950207469,0.6838174273858921,41.05311203319502,95.85286307053941,367.1352697095436,29.96547717842324,95.4723651452282,74.4655601659751,5.57759336099585,69.93958506224067,582.3701244813278,216.02738589211617,5.530041493775935,13.409460580912864,1.5713526970954357,0.4746887966804979,83.08713692946058,298.6713692946058,1205.0,27513.154605809126,69.60777977259126
2010,Cardinals,,11.982018699186991,,25.317109884596086,591.1013456129749,-0.21,31.30%,,,11.752333166081284,2.7009533366783742,51.997892624184644,,0.0,0.0,0.3191169091821375,10.734470647265429,4.35373808329152,30.542900150526844,1.0,0.22779729051680883,55.111088810837934,67.54696437531359,64.17727044656297,73.52358722358723,62.93341695935776,0.15654791771199197,3.6276969392875063,41.12293025589563,0.3001003512293025,0.7280481685900653,430.34019066733566,2.2242849974912193,49.01254390366282,96.36703462117411,414.9297541394882,39.774410436527845,65.70707476166582,91.97842448569995,2.6021073758153537,59.52568991470146,642.1926743602609,148.59006522829904,3.579829402910186,12.805669844455595,1.3841996989463121,0.6281986954340191,138.22528850978424,289.66984445559456,1993.0,29465.71244355243,69.27626290059752
2010,Chargers,,5.660485365853659,,27.122553191489363,144.02821014774105,0.24,56.30%,,,15.347744680851065,2.4459574468085106,58.215489361702126,,0.0,0.0,0.0,4.509872340425532,1.3225531914893618,22.59744680851064,27.0,0.588936170212766,72.83889361702127,50.47353191489362,74.33046808510639,68.1,73.45072340425533,0.07991489361702127,2.2791489361702126,54.6331914893617,0.09012765957446808,0.30042553191489363,259.8068085106383,0.7004255319148937,25.376170212765956,96.42204255319149,250.73531914893616,24.82876595744681,92.51676595744682,45.97702127659574,2.8127659574468087,75.06468085106383,465.9148936170213,121.27404255319149,4.892510638297872,18.40459574468085,1.891608510638298,0.2663829787234043,60.041702127659576,199.49872340425532,1175.0,19486.20655319149,
2010,Chiefs,,2.2560975609756095,,25.71766342141864,320.70414258253777,0.05,58.80%,,,12.334075104311543,5.043115438108484,61.04478442280946,,0.0,0.0,1.521557719054242,10.836856745479833,7.325452016689847,43.99582753824757,16.0,0.760778859527121,47.9125173852573,79.91015299026425,74.56147426981919,68.4,71.51947148817803,0.0,2.282336578581363,61.842837273991655,0.3043115438108484,1.521557719054242,457.53129346314324,4.043115438108484,59.082058414464534,94.74116828929067,434.3588317107093,25.332823365785817,111.19944367176636,101.0778859527121,11.411682892906814,74.52364394993046,921.5827538247567,306.5159944367177,5.036856745479833,14.329763560500696,1.9285813630041724,0.0,81.85118219749653,375.44089012517384,719.0,35277.059666203066,73.64841897233201
